Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
201,José Fonte,POR,DF,Lille,35,1983,24.5,19,11,11,7,1,11,22,50.0,11,19,11,8,28,47,90,1
202,Lyle Foster,RSA,FW,Monaco,18,2000,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
203,Angelo Fulgini,FRA,MF,Angers,22,1996,17.5,28,18,8,15,5,12,23,52.2,11,6,1,5,19,47,10,0
204,Ruben Gabrielsen,NOR,DF,Toulouse,27,1992,7.3,3,2,3,0,0,2,4,50.0,2,5,3,2,8,11,41,0
205,Nicolás Gaitán,ARG,MF|FW,Lille,31,1988,0.6,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0
206,Marvin Gakpa,FRA,MF|FW,Metz,25,1993,5.2,10,6,3,4,3,4,8,50.0,4,3,0,3,5,15,1,0
207,Idrissa Gana Gueye,SEN,MF,Paris S-G,29,1989,18.4,65,34,30,25,10,18,43,41.9,25,29,4,25,33,98,15,0
208,Ignatius Ganago,CMR,FW|MF,Nice,20,1999,13.8,10,6,4,3,3,3,18,16.7,15,8,1,7,4,14,13,0
209,Yann Gboho,FRA,FW,Rennes,18,2001,2.5,2,2,1,0,1,0,2,0.0,2,1,0,1,1,3,0,0
210,Jérémy Gélin,FRA,DF|MF,Rennes,22,1997,10.3,14,5,10,2,2,8,13,61.5,5,14,7,7,15,29,33,1
211,Valère Germain,FRA,FW,Marseille,29,1990,15.0,22,12,6,11,5,6,31,19.4,25,16,3,13,8,30,26,0
212,Saman Ghoddos,IRN,FW,Amiens,25,1993,2.6,2,2,0,1,1,1,2,50.0,1,5,0,5,2,4,3,0
213,Andrei Girotto,BRA,DF,Nantes,27,1992,24.2,76,53,45,29,2,39,71,54.9,32,32,17,15,34,110,111,1
214,Kamil Glik,POL,DF,Monaco,31,1988,23.0,26,14,15,11,0,13,21,61.9,8,23,17,6,27,53,118,0
215,Joris Gnagnon,FRA,DF,Rennes,22,1997,14.2,16,13,14,2,0,10,11,90.9,1,21,17,4,18,34,61,0
216,Eddy Gnahoré,FRA,MF,Amiens,25,1993,12.6,24,12,7,15,2,8,28,28.6,20,25,4,21,9,33,25,0
217,Mauro Goicoechea,URU,GK,Toulouse,31,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2
218,Aleksandr Golovin,RUS,MF,Monaco,23,1996,22.9,49,27,17,26,6,14,69,20.3,55,28,0,28,31,80,22,0
219,Alfred Gomis,SEN,GK,Dijon,25,1993,18.0,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,14,2
220,Mathieu Goncalves,FRA,DF,Toulouse,18,2001,3.5,5,3,5,0,0,2,8,25.0,6,4,3,1,4,9,10,0
221,Álvaro González,ESP,DF,Marseille,29,1990,18.1,19,13,14,4,1,9,13,69.2,4,7,4,3,18,37,65,0
222,Prince-Désir Gouano,FRA,DF,Amiens,25,1993,3.0,3,1,0,3,0,0,0,,0,6,3,3,2,5,15,0
223,Amine Gouiri,ALG,FW,Lyon,19,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
224,Max Gradel,CIV,MF|FW,Toulouse,31,1987,18.2,36,20,17,14,5,12,47,25.5,35,11,1,10,11,47,23,0
225,Samuel Grandsir,FRA,FW|MF,Brest,22,1996,16.6,34,22,13,16,5,11,30,36.7,19,9,0,9,14,48,5,0
226,Clément Grenier,FRA,MF,Rennes,28,1991,9.3,21,12,6,15,0,11,40,27.5,29,7,2,5,7,28,16,0
227,Jérémy Grimm,FRA,MF,Strasbourg,32,1987,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
228,Bruno Guimarães,BRA,MF,Lyon,21,1997,3.0,12,7,5,6,1,5,10,50.0,5,1,0,1,4,16,1,0
229,Serhou Guirassy,GUI,FW,Amiens,23,1996,21.3,7,3,1,4,2,2,7,28.6,5,13,6,7,4,11,21,0
230,Rafik Guitane,FRA,MF,Rennes,20,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
231,Régis Gurtner,FRA,GK,Amiens,32,1986,28.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,10,4
232,Luiz Gustavo,BRA,MF,Marseille,32,1987,2.1,6,3,3,3,0,3,5,60.0,2,5,2,3,5,11,6,0
233,Romain Hamouma,FRA,FW|MF,Saint-Étienne,32,1987,9.6,12,9,1,5,6,2,12,16.7,10,12,0,12,0,12,4,0
234,Benjamin Henrichs,GER,DF|MF,Monaco,22,1997,9.9,26,20,16,9,1,14,33,42.4,19,19,4,15,14,40,18,0
235,Christophe Hérelle,MTQ,DF,Nice,26,1992,12.3,14,11,10,4,0,3,7,42.9,4,14,8,6,17,31,26,1
236,Ander Herrera,ESP,MF|DF,Paris S-G,29,1989,6.1,19,11,9,9,1,5,14,35.7,9,10,2,8,6,25,4,0
237,Vitorino Hilton,BRA,DF,Montpellier,41,1977,27.9,27,17,20,7,0,13,28,46.4,15,22,18,4,49,76,121,1
238,Josué Homawoo,FRA,DF,Nantes,21,1997,0.5,6,2,3,3,0,2,2,100.0,0,3,2,1,2,8,2,0
239,Franck Honorat,FRA,FW|DF,Saint-Étienne,22,1996,9.4,16,11,7,8,1,8,23,34.8,15,12,1,11,5,21,13,1
240,Adrien Hunou,FRA,FW|MF,Rennes,25,1994,13.4,21,18,5,11,5,4,21,19.0,17,16,1,15,5,26,5,0
241,Suk Hyun-jun,KOR,FW|MF,Reims,28,1991,2.9,3,3,1,1,1,1,2,50.0,1,1,0,1,1,4,2,0
242,Didier Ibrahim Ndong,GAB,MF,Dijon,25,1994,26.5,62,35,30,31,1,30,59,50.8,29,27,6,21,49,111,31,0
243,Mauro Icardi,ARG,FW,Paris S-G,26,1993,14.1,4,2,1,3,0,1,10,10.0,9,7,1,6,2,6,11,0
244,Jonathan Ikone,FRA,MF|FW,Lille,21,1998,22.9,15,7,3,7,5,6,24,25.0,18,26,2,24,5,20,3,0
245,Yun Il-lok,KOR,MF|FW,Montpellier,27,1992,1.3,1,1,0,1,0,0,4,0.0,4,0,0,0,0,1,0,0
246,Nicolas Isimat-Mirin,FRA,DF,Toulouse,27,1991,14.0,14,8,8,6,0,5,11,45.5,6,18,12,6,22,36,71,0
247,Christophe Jallet,FRA,DF,Amiens,35,1983,9.5,24,16,14,8,2,14,37,37.8,23,8,2,6,18,42,29,0
248,Corentin Jean,FRA,DF,Toulouse,24,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
249,Benjamin Jeannot,FRA,MF|FW,Dijon,27,1992,1.9,2,1,0,1,1,0,4,0.0,4,2,0,2,2,4,4,0
250,Jemerson,BRA,DF|MF,Monaco,26,1992,11.7,28,17,13,14,1,10,21,47.6,11,8,3,5,16,44,24,0
251,Jesé,ESP,FW,Paris S-G,26,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
252,Vukašin Jovanović,SRB,DF,Bordeaux,23,1996,6.4,18,11,12,6,0,14,21,66.7,7,5,3,2,15,33,15,0
253,Stevan Jovetić,MNE,FW|MF,Monaco,29,1989,5.3,2,1,0,1,1,1,5,20.0,4,1,0,1,1,3,5,0
254,Abdoul Kader Bamba,FRA,FW|MF,Nantes,25,1994,16.3,19,15,5,9,5,9,30,30.0,21,8,2,6,16,35,8,0
255,Gaël Kakuta,COD,MF|FW,Amiens,28,1991,22.2,46,27,13,27,6,17,48,35.4,31,15,1,14,16,62,8,2
256,Lovre Kalinić,CRO,GK,Toulouse,29,1990,3.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
257,Samuel Kalu,NGA,DF|FW,Bordeaux,21,1997,15.1,33,17,19,12,2,16,36,44.4,20,13,1,12,24,57,10,0
258,François Kamano,GUI,DF|MF,Bordeaux,23,1996,7.2,12,6,5,4,3,8,15,53.3,7,5,0,5,3,15,2,0
259,Boubacar Kamara,FRA,DF|MF,Marseille,19,1999,23.8,67,34,37,27,3,27,57,47.4,30,27,14,13,34,101,53,1
260,Hassane Kamara,CIV,DF|FW,Reims,25,1994,19.0,58,47,40,14,4,24,35,68.6,11,17,2,15,58,116,58,0
261,Wilfried Kanga,CIV,FW,Angers,21,1998,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
262,Thilo Kehrer,GER,DF,Paris S-G,22,1996,5.3,10,7,4,5,1,5,10,50.0,5,2,0,2,1,11,2,1
263,Jules Keita,GUI,MF|FW,Dijon,21,1998,1.8,4,3,2,1,1,1,6,16.7,5,1,0,1,3,7,0,0
264,Saîf-Eddine Khaoui,TUN,MF|FW,Marseille,24,1995,1.2,3,1,0,3,0,2,5,40.0,3,2,0,2,1,4,4,0
265,Wahbi Khazri,TUN,FW|MF,Saint-Étienne,28,1991,12.8,17,9,5,7,5,9,27,33.3,18,11,0,11,4,21,0,0
266,Presnel Kimpembe,FRA,DF,Paris S-G,23,1995,13.6,33,25,25,8,0,14,20,70.0,6,7,3,4,21,54,33,1
267,Timothée Kolodziejczak,FRA,DF,Saint-Étienne,27,1991,14.5,17,10,13,4,0,9,21,42.9,12,8,3,5,30,47,44,2
268,Ghislain Konan,CIV,DF,Reims,23,1995,14.8,43,26,28,14,1,19,28,67.9,9,13,3,10,24,67,34,0
269,Moussa Konaté,SEN,FW,Amiens,26,1993,6.8,3,0,0,3,0,0,2,0.0,2,2,0,2,1,4,1,0
270,Kouadio Koné,FRA,MF,Toulouse,18,2001,9.7,35,20,17,14,4,13,30,43.3,17,15,1,14,19,54,10,1
271,Lamine Koné,CIV,DF,Strasbourg,30,1989,16.4,31,21,20,10,1,12,17,70.6,5,8,5,3,25,56,47,1
272,Moussa Koné,SEN,FW|MF,Nîmes,22,1996,1.6,2,0,1,1,0,1,3,33.3,2,1,0,1,1,3,0,0
273,Youssouf Koné,MLI,DF,Lyon,24,1995,9.1,22,14,17,3,2,12,20,60.0,8,2,1,1,8,30,15,0
274,Laurent Koscielny,FRA,DF,Bordeaux,33,1985,24.3,28,13,24,4,0,10,20,50.0,10,23,19,4,26,54,104,0
275,Efthimis Koulouris,GRE,FW,Toulouse,23,1996,17.1,13,8,5,5,3,3,13,23.1,10,8,4,4,3,16,16,0
276,Rene Krhin,SVN,DF|MF,Nantes,29,1990,3.6,4,3,1,3,0,2,2,100.0,0,1,0,1,6,10,17,0
277,Layvin Kurzawa,FRA,DF,Paris S-G,26,1992,9.5,23,16,5,14,4,11,23,47.8,12,12,1,11,18,41,24,1
278,Dereck Kutesa,SUI,FW|MF,Reims,21,1997,5.9,6,5,3,2,1,3,9,33.3,6,5,0,5,1,7,1,0
279,Enock Kwateng,FRA,DF,Bordeaux,22,1997,10.9,36,22,17,17,2,22,47,46.8,25,16,6,10,22,58,41,0
280,Gaëtan Laborde,FRA,FW,Montpellier,25,1994,24.9,21,12,4,10,7,9,38,23.7,29,21,0,21,7,28,32,1
281,Alban Lafont,FRA,GK,Nantes,20,1999,27.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,12,0
282,Jack Lahne,SWE,FW,Amiens,17,2001,0.1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
283,Kenny Lala,FRA,DF|MF,Strasbourg,27,1991,22.7,29,16,17,11,1,11,27,40.7,16,14,5,9,20,49,40,1
284,Loïck Landre,FRA,DF,Nîmes,27,1992,10.3,16,9,12,3,1,7,11,63.6,4,12,9,3,17,33,34,0
285,Gautier Larsonneur,FRA,GK,Brest,22,1997,26.6,2,1,2,0,0,2,4,50.0,2,1,0,1,4,6,14,3
286,Paul Lasne,FRA,MF|FW,Brest,30,1989,13.6,25,13,13,11,1,6,20,30.0,14,7,2,5,7,32,5,0
287,Wesley Lautoa,NCL,MF|DF,Dijon,31,1987,20.8,54,29,24,28,2,28,63,44.4,35,31,16,15,42,96,48,2
288,Mickaël Le Bihan,FRA,FW|DF,Nice,29,1990,1.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
289,Damien Le Tallec,FRA,MF|DF,Montpellier,29,1990,27.3,52,27,20,28,4,24,69,34.8,45,38,18,20,38,90,59,0
290,James Lea Siliki,CMR,MF,Rennes,23,1996,12.0,28,16,19,9,0,16,29,55.2,13,15,4,11,12,40,12,0
291,Adrien Lebeau,FRA,MF|FW,Strasbourg,20,1999,0.1,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
292,Benjamin Lecomte,FRA,GK,Monaco,28,1991,28.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,10,5
293,Pierre Lees-Melou,FRA,MF,Nice,26,1993,25.0,63,27,34,21,8,31,88,35.2,57,38,12,26,32,95,43,0
294,Jordan Lefort,FRA,DF,Amiens,25,1993,9.4,3,2,2,1,0,3,5,60.0,2,4,1,3,9,12,29,0
295,Nicolas Lemaître,FRA,GK,Reims,22,1997,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,1
296,Donovan Léon,GUF,GK,Brest,26,1992,1.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
297,Aaron Leya Iseka,BEL,FW,Toulouse,21,1997,8.6,2,0,0,2,0,0,3,0.0,3,5,0,5,1,3,7,0
298,Dimitri Liénard,FRA,MF,Strasbourg,31,1988,16.5,37,24,10,22,5,18,39,46.2,21,18,4,14,17,54,25,0
299,Isaac Lihadji,FRA,MF,Marseille,17,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
300,Lucas Lima,BRA,FW|DF,Nantes,27,1991,3.0,7,2,4,3,0,2,5,40.0,3,2,0,2,1,8,3,0
301,Anthony Limbombe,BEL,FW|MF,Nantes,25,1994,1.7,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,3,0
302,Gautier Lloris,FRA,DF,Nice,24,1995,3.0,5,3,5,0,0,4,5,80.0,1,3,3,0,2,7,11,0
303,Enzo Loiodice,FRA,MF,Dijon,18,2000,2.1,6,4,1,4,1,1,3,33.3,2,2,0,2,2,8,1,0
304,Anthony Lopes,POR,GK,Lyon,28,1990,26.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0
305,Rony Lopes,POR,FW,Monaco,23,1995,0.9,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
306,Maxime Lopez,FRA,MF|FW,Marseille,21,1997,12.3,16,10,5,8,3,4,26,15.4,22,8,2,6,8,24,1,0
307,Albert Lottin,FRA,MF,Bordeaux,17,2001,0.5,2,0,2,0,0,1,4,25.0,3,0,0,0,2,4,2,0
308,Imran Louza,MAR,MF|FW,Nantes,20,1999,22.3,53,27,18,27,8,19,46,41.3,27,18,2,16,17,70,7,0
309,Jean Lucas,BRA,MF,Lyon,21,1998,2.2,16,7,8,5,3,2,9,22.2,7,2,2,0,2,18,0,0
310,Arnaud Lusamba,COD,MF|FW,Nice,22,1997,10.9,20,11,8,10,2,7,23,30.4,16,9,0,9,5,25,6,1
311,Yann M'Vila,FRA,MF|DF,Saint-Étienne,29,1990,21.6,29,14,12,16,1,12,43,27.9,31,14,4,10,40,69,47,1
312,Yvann Macon,FRA,DF,Saint-Étienne,20,1998,1.1,0,0,0,0,0,0,1,0.0,1,2,0,2,3,3,4,0
313,Hugo Magnetti,FRA,MF,Brest,21,1998,2.6,16,10,7,7,2,5,9,55.6,4,4,0,4,7,23,4,0
314,Thiago Maia,BRA,MF,Lille,22,1997,0.5,4,4,1,3,0,0,1,0.0,1,0,0,0,1,5,1,0
315,Habib Maïga,CIV,MF,Metz,23,1996,25.2,84,50,36,38,10,24,64,37.5,40,39,4,35,34,118,39,2
316,Mike Maignan,FRA,GK,Lille,24,1995,28.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0
317,Josh Maja,NGA,FW,Bordeaux,20,1998,8.2,5,2,0,2,3,1,10,10.0,9,8,4,4,1,6,3,0
318,Abdul Majeed Waris,GHA,FW,Strasbourg,27,1991,4.1,6,4,4,2,0,3,8,37.5,5,2,0,2,4,10,0,0
319,Jean-Victor Makengo,FRA,MF,Toulouse,21,1998,11.0,14,11,3,10,1,4,13,30.8,9,7,1,6,3,17,5,1
320,Hianga Mananga Mbock,FRA,MF,Brest,19,1999,1.6,1,1,1,0,0,0,0,,0,0,0,0,4,5,0,0
321,Vincent Manceau,FRA,DF,Angers,30,1989,22.0,34,22,18,13,3,16,36,44.4,20,16,3,13,22,56,51,0
322,Steve Mandanda,FRA,GK,Marseille,34,1985,26.3,3,1,3,0,0,3,4,75.0,1,0,0,0,1,4,2,4
323,Reinildo Mandava,MOZ,DF|MF,Lille,25,1994,12.3,37,21,23,11,3,25,41,61.0,16,16,1,15,19,56,20,0
324,Thomas Mangani,FRA,MF,Angers,32,1987,20.8,33,23,15,16,2,14,47,29.8,33,17,2,15,12,45,20,1
325,Myziane Maolida,COM,FW|MF,Nice,20,1999,7.5,14,10,5,6,3,5,12,41.7,7,8,0,8,3,17,3,0
326,Faitout Maouassa,FRA,DF,Rennes,21,1998,20.0,51,33,27,20,4,14,26,53.8,12,13,5,8,23,74,59,0
327,Fernando Marçal,BRA,DF,Lyon,30,1989,9.2,28,18,18,7,3,13,26,50.0,13,7,3,4,26,54,32,0
328,Marcelo,BRA,DF,Lyon,32,1987,16.7,27,18,18,8,1,16,23,69.6,7,12,11,1,22,49,77,0
329,Dario Maresic,AUT,DF,Reims,19,1999,1.0,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0
330,Jordan Marié,FRA,MF|FW,Dijon,27,1991,2.2,7,5,4,3,0,4,9,44.4,5,3,1,2,4,11,2,0
331,Guillermo Maripán,CHI,DF,Monaco,25,1994,19.5,42,26,28,13,1,24,41,58.5,17,30,13,17,25,67,69,2
332,Marquinhos,BRA,MF|DF,Paris S-G,25,1994,16.4,39,20,17,18,4,11,26,42.3,15,25,8,17,25,64,31,1
333,Jonas Martin,FRA,MF,Rennes,29,1990,1.3,6,2,4,0,2,1,1,100.0,0,2,2,0,0,6,0,0
334,Jonas Martin,FRA,MF,Strasbourg,29,1990,2.7,5,3,4,0,1,1,3,33.3,2,3,0,3,1,6,3,0
335,Pablo Martinez,FRA,DF,Nîmes,30,1989,26.0,42,21,26,15,1,21,40,52.5,19,34,22,12,58,100,97,0
336,Gelson Martins,POR,DF|FW,Monaco,24,1995,18.6,30,22,11,15,4,17,42,40.5,25,9,2,7,19,49,10,1
337,Stephy Mavididi,ENG,FW|MF,Dijon,21,1998,15.5,18,11,7,8,3,10,26,38.5,16,11,0,11,7,25,5,0
338,Eric Maxim Choupo-Moting,CMR,FW|MF,Paris S-G,30,1989,5.0,12,9,3,4,5,4,8,50.0,4,3,0,3,1,13,3,0
339,Kévin Mayi,GAB,FW|MF,Brest,26,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
340,Kylian Mbappé,FRA,FW,Paris S-G,20,1998,16.8,7,2,1,5,1,3,10,30.0,7,4,0,4,3,10,0,0
341,Loïc Mbe Soh,FRA,DF,Paris S-G,18,2001,0.6,2,2,2,0,0,2,2,100.0,0,0,0,0,1,3,0,0
342,Isaac Mbenza,BEL,FW,Amiens,23,1996,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
343,Nathanael Mbuku,FRA,FW|MF,Reims,17,2002,4.4,4,2,2,2,0,0,3,0.0,3,0,0,0,2,6,1,0
344,Farid El Melali,ALG,MF|FW,Angers,22,1997,3.4,7,5,2,2,3,4,14,28.6,10,5,0,5,2,9,4,0
345,Memphis,NED,FW|MF,Lyon,25,1994,11.3,4,3,2,0,2,0,5,0.0,5,0,0,0,2,6,2,0
346,Pedro Mendes,POR,DF,Montpellier,28,1990,15.3,28,17,15,13,0,15,24,62.5,9,19,12,7,28,56,42,1
347,Thiago Mendes,BRA,MF,Lyon,27,1992,20.1,43,29,20,19,4,21,45,46.7,24,21,7,14,46,89,36,0
348,Stiven Mendoza,COL,FW|MF,Amiens,27,1992,12.2,12,7,4,5,3,4,22,18.2,18,13,2,11,9,21,3,1
349,Alexandre Mendy,GNB,FW,Brest,25,1994,10.0,5,1,1,0,4,1,4,25.0,3,4,1,3,0,5,10,0
350,Edouard Mendy,SEN,GK,Rennes,27,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
351,Hamza Mendyl,MAR,DF,Dijon,21,1997,16.0,49,32,31,14,4,29,46,63.0,17,16,4,12,23,72,47,0
352,Thomas Meunier,BEL,DF,Paris S-G,27,1991,13.8,27,21,9,12,6,16,26,61.5,10,17,5,12,18,45,19,1
353,Mexer,MOZ,DF,Bordeaux,30,1988,16.5,16,11,14,1,1,10,30,33.3,20,14,13,1,15,31,47,0
354,Florian Miguel,FRA,DF,Nîmes,22,1996,22.8,51,25,27,20,4,31,52,59.6,21,19,4,15,33,84,32,0
355,Georges Mikautadze,GEO,FW,Metz,18,2000,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
356,Stefan Mitrović,SRB,DF,Strasbourg,29,1990,22.8,15,9,10,5,0,6,14,42.9,8,14,9,5,23,38,90,3
357,Florent Mollet,FRA,MF|FW,Montpellier,27,1991,18.7,13,11,3,8,2,7,28,25.0,21,9,1,8,9,22,2,0
358,Thomas Monconduit,FRA,MF,Amiens,28,1991,15.2,26,12,6,18,2,9,26,34.6,17,11,4,7,10,36,25,3
359,Steven Moreira,CPV,DF,Toulouse,24,1994,15.4,37,25,21,15,1,19,31,61.3,12,16,3,13,16,53,29,0
360,Jérémy Morel,MAD,DF,Rennes,35,1984,20.1,15,9,13,1,1,9,20,45.0,11,21,17,4,17,32,59,1
361,Lebo Mothiba,RSA,FW,Strasbourg,23,1996,11.6,4,3,1,1,2,1,6,16.7,5,5,0,5,3,7,1,0
362,Harold Moukoudi,CMR,DF,Saint-Étienne,21,1997,11.0,28,19,20,7,1,11,14,78.6,3,16,10,6,16,44,42,2
363,Jessy Moulin,FRA,GK,Saint-Étienne,33,1986,5.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
364,Wesley Moustache,FRA,DF,Nantes,20,1999,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
365,Samuel Moutoussamy,COD,DF|MF,Nantes,22,1996,5.8,4,1,2,1,1,2,7,28.6,5,2,0,2,4,8,7,0
366,Marshall Munetsi,ZIM,MF,Reims,23,1996,9.3,27,19,12,12,3,6,12,50.0,6,13,7,6,12,39,20,1
367,Kévin N'Doram,FRA,MF,Metz,23,1996,18.3,43,28,19,21,3,17,40,42.5,23,20,8,12,26,69,23,0
368,Abdallah N'dour,SEN,DF,Strasbourg,25,1993,4.1,5,4,2,3,0,5,10,50.0,5,4,1,3,4,9,5,1
369,Ferris N'Goma,FRA,MF|FW,Brest,26,1993,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
370,Nathan N'Goumou,FRA,FW,Toulouse,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
371,Stanley N'Soki,FRA,DF,Nice,20,1999,14.1,40,29,24,16,0,23,42,54.8,19,14,6,8,32,72,37,0
372,Keylor Navas,CRC,GK,Paris S-G,32,1986,21.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,2
373,Papa Ndiaga Yade,SEN,FW,Metz,19,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
374,Neymar,BRA,MF|FW,Paris S-G,27,1992,14.6,12,7,1,9,2,3,21,14.3,18,10,0,10,4,16,1,0
375,Muzinga Ngonda,COD,DF,Dijon,24,1994,6.0,15,6,10,3,2,7,10,70.0,3,5,4,1,11,26,23,0
376,Ahmad Ngouyamsa,CMR,DF,Dijon,18,2000,0.6,1,0,1,0,0,0,3,0.0,3,1,1,0,1,2,5,0
377,Opa Nguette,SEN,FW,Metz,25,1994,20.3,44,28,23,15,6,11,39,28.2,28,17,3,14,12,56,12,0
378,Ibrahima Niane,SEN,FW,Metz,20,1999,10.6,8,7,2,5,1,5,16,31.3,11,5,1,4,10,18,11,1
379,M'Baye Niang,SEN,FW,Rennes,24,1994,23.6,17,10,3,11,3,6,21,28.6,15,10,1,9,5,22,20,0
380,Tanguy Nianzou,FRA,DF|MF,Paris S-G,17,2002,5.0,2,1,0,1,1,1,3,33.3,2,4,2,2,3,5,6,0
381,Cheikh Niasse,SEN,MF,Lille,19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
382,Casimir Ninga,CHA,MF|FW,Angers,26,1993,7.6,5,5,4,0,1,1,5,20.0,4,5,0,5,3,8,2,0
383,Timothée Nkada,FRA,FW,Reims,20,1999,1.6,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
384,Arnaud Nordin,FRA,FW|MF,Saint-Étienne,21,1998,10.1,7,3,3,3,1,4,13,30.8,9,11,1,10,4,11,6,0
385,Gerzino Nyamsi,FRA,DF,Rennes,22,1997,1.3,1,0,1,0,0,0,0,,0,1,0,1,1,2,5,0
386,Steven Nzonzi,FRA,MF,Rennes,30,1988,4.3,5,4,3,1,1,1,2,50.0,1,2,2,0,4,9,18,0
387,Jean Onana,CMR,MF,Lille,19,2000,0.9,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
388,Henry Onyekuru,NGA,MF|FW,Monaco,22,1997,1.8,1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0
389,Nicholas Opoku,GHA,DF,Amiens,21,1997,7.0,7,5,6,1,0,7,14,50.0,7,6,2,4,7,14,32,0
390,Victor Osimhen,NGA,FW,Lille,20,1998,25.4,8,4,1,0,7,1,11,9.1,10,8,0,8,11,19,32,0
391,Otávio,BRA,MF,Bordeaux,25,1994,24.6,80,45,23,52,5,35,82,42.7,47,26,9,17,41,121,40,6
392,Abou Ouattara,BFA,FW,Lille,19,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
393,Remi Oudin,FRA,FW|MF,Bordeaux,22,1996,6.2,9,6,4,4,1,4,14,28.6,10,7,1,6,9,18,5,0
394,Remi Oudin,FRA,FW|MF,Reims,22,1996,15.5,15,7,8,5,2,6,19,31.6,13,16,1,15,18,33,18,1
395,Alexandre Oukidja,ALG,GK,Metz,31,1988,26.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,15,1
396,Zinédine Ould Khaled,FRA,MF,Angers,19,2000,0.7,2,1,0,2,0,2,4,50.0,2,0,0,0,4,6,0,0
397,Adam Ounas,ALG,FW|MF,Nice,22,1996,12.5,10,5,2,6,2,5,13,38.5,8,9,1,8,11,21,8,1
398,Ambroise Oyongo,CMR,DF|FW,Montpellier,28,1991,20.2,25,10,16,6,3,16,28,57.1,12,8,0,8,17,42,35,0
399,Pablo,BRA,DF,Bordeaux,28,1991,24.1,27,15,22,5,0,16,31,51.6,15,25,14,11,40,67,130,2
400,Vincent Pajot,FRA,MF,Angers,28,1990,1.3,2,2,1,1,0,1,1,100.0,0,3,0,3,5,7,0,0
401,Vincent Pajot,FRA,MF,Metz,28,1990,5.8,16,11,8,7,1,2,4,50.0,2,5,1,4,9,25,13,0
402,Sergi Palencia,ESP,DF,Saint-Étienne,23,1996,5.2,16,10,6,10,0,5,7,71.4,2,6,1,5,8,24,4,0
403,Nicolas Pallois,FRA,DF,Nantes,31,1987,21.0,47,36,28,17,2,31,55,56.4,24,18,13,5,40,87,77,1
404,Jonathan Panzo,ENG,DF,Monaco,18,2000,1.2,2,2,2,0,0,1,1,100.0,0,3,1,2,3,5,7,0
405,Gaëtan Paquiez,FRA,DF,Nîmes,25,1994,17.0,36,25,14,13,9,17,47,36.2,30,18,5,13,33,69,43,0
