Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
11,Ludovic Ajorque,FRA,FW,Strasbourg,25,1994,22.9,354,516,68.6,4923,707,186,263,70.7,109,151,72.2,24,38,63.2,4,2.8,2.2,+1.2,16,15,13,3,30
12,Marley Aké,FRA,FW|MF,Marseille,18,2001,1.1,25,28,89.3,365,49,12,13,92.3,8,10,80.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,4
13,Chadrac Akolo,COD,FW|MF,Amiens,24,1995,6.0,169,209,80.9,2319,664,104,116,89.7,55,69,79.7,5,10,50.0,1,1.3,0.8,-0.3,6,17,3,0,26
14,Sofiane Alakouch,MAR,DF,Nîmes,21,1998,15.6,648,798,81.2,10366,4185,342,376,91.0,260,305,85.2,40,79,50.6,0,0.4,0.5,-0.4,11,46,13,7,78
15,Haitam Aleesami,NOR,DF,Amiens,28,1991,21.3,906,1195,75.8,13402,5815,523,597,87.6,316,445,71.0,38,90,42.2,1,1.2,1.3,-0.2,14,75,10,4,120
16,Rúnar Alex Rúnarsson,ISL,GK,Dijon,24,1995,10.0,247,330,74.8,7054,5535,38,39,97.4,128,131,97.7,81,159,50.9,0,0.0,0.0,0.0,0,1,0,0,0
17,Rachid Alioui,MAR,FW,Angers,27,1992,17.4,345,476,72.5,4559,643,199,254,78.3,100,134,74.6,14,25,56.0,1,1.3,1.5,-0.3,18,19,9,2,35
18,Mickaël Alphonse,GLP,DF,Dijon,30,1989,15.3,491,736,66.7,8754,3141,209,251,83.3,223,307,72.6,51,131,38.9,1,0.7,0.8,+0.3,8,32,12,6,44
19,Romain Amalfitano,FRA,MF,Dijon,29,1989,18.8,702,898,78.2,12960,4364,304,345,88.1,304,368,82.6,84,152,55.3,1,1.2,1.3,-0.2,12,73,14,4,94
20,Jordan Amavi,FRA,DF,Marseille,25,1994,24.0,974,1236,78.8,15492,5254,495,569,87.0,361,460,78.5,80,126,63.5,1,1.0,1.1,0.0,12,42,11,4,72
21,Thierry Ambrose,GLP,FW,Metz,22,1997,6.1,136,191,71.2,2185,633,69,87,79.3,51,62,82.3,11,22,50.0,0,0.5,0.6,-0.5,12,16,7,2,23
22,Kelvin Amian,FRA,DF,Toulouse,21,1998,18.1,546,676,80.8,8695,3422,273,301,90.7,210,249,84.3,43,86,50.0,2,0.6,0.5,+1.4,5,42,8,2,68
23,Joachim Andersen,DEN,DF,Lyon,23,1996,17.0,1195,1333,89.6,24785,7496,312,345,90.4,721,756,95.4,152,209,72.7,0,0.2,0.2,-0.2,4,57,2,0,79
24,Benjamin André,FRA,MF,Lille,28,1990,22.8,965,1236,78.1,15142,4227,469,544,86.2,344,429,80.2,70,119,58.8,1,0.9,0.7,+0.1,15,104,5,3,130
25,Victorien Angban,CIV,MF,Metz,22,1996,11.4,542,620,87.4,9082,2298,259,286,90.6,224,244,91.8,42,58,72.4,0,0.1,0.3,-0.1,3,51,3,0,70
26,Janis Antiste,FRA,MF,Toulouse,16,2002,0.1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
27,Houssem Aouar,ALG,MF|FW,Lyon,21,1998,21.7,910,1082,84.1,13987,3261,513,570,90.0,294,340,86.5,71,95,74.7,4,2.3,2.4,+1.7,24,101,25,0,134
28,Adil Aouchiche,FRA,MF,Paris S-G,17,2002,0.7,22,31,71.0,304,28,16,21,76.2,3,4,75.0,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0
29,Dennis Appiah,FRA,DF,Nantes,27,1992,17.8,734,982,74.7,10333,4875,473,548,86.3,219,293,74.7,26,87,29.9,0,0.4,0.3,-0.4,8,45,2,2,67
30,Luiz Araújo,BRA,FW|MF,Lille,23,1996,9.2,222,311,71.4,3116,739,118,144,81.9,65,86,75.6,15,29,51.7,1,1.8,1.5,-0.8,12,14,14,5,29
31,Alphonse Areola,FRA,GK,Paris S-G,26,1993,3.0,57,58,98.3,1073,843,23,23,100.0,27,27,100.0,6,6,100.0,0,0.0,0.0,0.0,0,0,0,0,0
32,Youcef Atal,ALG,FW|DF,Nice,23,1996,11.1,399,509,78.4,5798,1580,253,286,88.5,113,150,75.3,24,39,61.5,1,1.0,0.9,0.0,10,24,12,3,40
33,Jean-Kévin Augustin,FRA,FW,Monaco,22,1997,3.0,33,40,82.5,422,32,22,28,78.6,8,8,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
34,Mathias Autret,FRA,MF|FW,Brest,28,1991,13.6,373,565,66.0,6576,2106,178,216,82.4,142,196,72.4,43,109,39.4,3,2.8,3.0,+0.2,30,39,23,7,63
35,Ludovic Baal,GUF,DF,Brest,33,1986,9.2,491,621,79.1,8175,3660,262,295,88.8,182,225,80.9,44,80,55.0,0,0.8,0.8,-0.8,14,43,15,10,48
36,Benoît Badiashile,FRA,DF,Monaco,18,2001,15.7,802,943,85.0,15784,5870,281,322,87.3,421,459,91.7,93,139,66.9,0,0.1,0.2,-0.1,2,67,2,0,87
37,Bastian Badu,FRA,FW,Montpellier,19,2000,0.1,6,6,100.0,74,11,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
38,Stéphane Bahoken,CMR,FW,Angers,27,1992,10.1,143,194,73.7,1852,265,84,100,84.0,35,51,68.6,5,14,35.7,0,0.6,0.6,-0.6,11,5,4,2,8
39,Dénys Bain,FRA,DF,Brest,26,1993,14.1,631,693,91.1,12497,4199,178,195,91.3,389,414,94.0,59,70,84.3,0,0.0,0.0,0.0,0,7,0,0,23
40,Stefan Bajic,FRA,GK,Saint-Étienne,17,2001,1.0,18,19,94.7,364,271,5,5,100.0,12,12,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
41,Tiemoué Bakayoko,FRA,MF,Monaco,24,1994,19.1,811,961,84.4,12943,3731,425,490,86.7,299,340,87.9,64,82,78.0,2,1.2,0.9,+0.8,10,74,12,0,112
42,Mitchel Bakker,NED,DF,Paris S-G,19,2000,1.0,92,95,96.8,1317,416,63,65,96.9,23,23,100.0,4,4,100.0,0,0.0,0.0,0.0,0,8,0,0,5
43,Keita Baldé,SEN,FW|MF,Monaco,24,1995,9.5,191,285,67.0,2462,495,121,158,76.6,55,79,69.6,5,19,26.3,1,0.7,0.5,+0.3,6,9,6,1,23
44,Fodé Ballo-Touré,SEN,DF,Monaco,22,1997,18.7,681,874,77.9,10869,3552,375,424,88.4,240,307,78.2,53,97,54.6,0,1.5,1.9,-1.5,17,59,15,8,76
45,Florent Balmont,FRA,MF,Dijon,39,1980,4.5,213,263,81.0,3573,1035,108,123,87.8,87,105,82.9,15,29,51.7,0,0.1,0.1,-0.1,2,23,2,1,31
46,Abdoulaye Bamba,CIV,DF,Angers,29,1990,6.2,204,277,73.6,3252,1620,107,119,89.9,75,95,78.9,16,47,34.0,0,0.2,0.3,-0.2,3,12,2,2,15
47,Jonathan Bamba,CIV,FW|MF,Lille,23,1996,21.5,662,835,79.3,9459,2727,365,413,88.4,172,212,81.1,57,95,60.0,4,2.7,2.1,+1.3,36,68,17,0,80
48,Danilo Barbosa,BRA,DF|MF,Nice,23,1996,12.5,725,793,91.4,12751,3961,277,294,94.2,398,420,94.8,36,56,64.3,0,0.4,0.3,-0.4,10,62,3,0,66
49,Melvin Bard,FRA,DF,Lyon,18,2000,0.5,40,47,85.1,545,112,25,26,96.2,14,16,87.5,1,2,50.0,0,0.0,0.0,0.0,2,1,0,0,1
50,Toma Bašić,CRO,MF,Bordeaux,22,1996,11.0,457,590,77.5,8541,2357,172,207,83.1,224,265,84.5,53,97,54.6,3,2.7,2.0,+0.3,23,52,7,0,77
51,Thomas Basila,FRA,DF,Nantes,20,1999,4.6,205,255,80.4,3747,1336,84,96,87.5,98,116,84.5,21,37,56.8,0,0.2,0.2,-0.2,1,11,1,1,13
52,Gil Bastião Dias,POR,DF|MF,Monaco,22,1996,11.7,512,645,79.4,7606,2674,289,334,86.5,185,230,80.4,24,46,52.2,0,1.6,1.9,-1.6,13,41,16,3,67
53,Cristian Battocchio,ITA,MF,Brest,27,1992,15.5,678,864,78.5,13037,4005,266,307,86.6,294,357,82.4,102,168,60.7,1,1.7,1.6,-0.7,19,68,10,0,99
54,Gaëtan Belaud,FRA,DF,Brest,32,1986,6.4,290,372,78.0,5588,1750,122,136,89.7,128,154,83.1,39,74,52.7,0,0.2,0.4,-0.2,2,19,2,1,36
55,Haris Belkebla,ALG,MF,Brest,25,1994,20.2,730,851,85.8,12997,3333,313,343,91.3,339,377,89.9,67,90,74.4,0,0.5,0.4,-0.5,9,70,4,0,77
56,Raoul Bellanova,ITA,DF,Bordeaux,19,2000,0.7,22,28,78.6,299,57,15,17,88.2,4,5,80.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
57,Jean-Ricner Bellegarde,FRA,MF,Strasbourg,21,1998,16.6,589,705,83.5,10945,2097,233,266,87.6,244,274,89.1,81,111,73.0,0,1.2,0.9,-1.2,21,54,11,3,64
58,Sami Ben Amar,MAR,FW,Nîmes,21,1998,0.2,6,8,75.0,104,69,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2
59,Wissam Ben Yedder,FRA,FW,Monaco,28,1990,24.0,591,819,72.2,7673,2319,390,469,83.2,147,203,72.4,22,51,43.1,4,6.2,4.1,-2.2,45,58,31,5,102
60,Cristian Benavente,PER,MF|FW,Nantes,25,1994,3.9,126,160,78.8,1672,328,77,88,87.5,42,56,75.0,2,7,28.6,1,0.9,0.7,+0.1,7,13,1,0,22
61,Darío Benedetto,ARG,FW,Marseille,29,1990,23.3,328,503,65.2,5616,731,150,209,71.8,98,152,64.5,46,61,75.4,0,1.7,1.0,-1.7,20,24,9,1,39
62,Walter Benítez,ARG,GK,Nice,26,1993,26.0,673,788,85.4,14403,9905,217,219,99.1,352,357,98.6,103,209,49.3,0,0.0,0.0,0.0,0,1,0,0,0
63,Loris Benito,SUI,DF,Bordeaux,27,1992,21.1,1098,1333,82.4,17587,6515,552,608,90.8,456,534,85.4,62,116,53.4,0,0.9,0.8,-0.9,17,74,14,5,119
64,Bilal Benkhedim,FRA,MF|FW,Saint-Étienne,18,2001,1.5,49,66,74.2,747,182,23,30,76.7,20,22,90.9,2,6,33.3,0,0.4,0.2,-0.4,5,2,3,1,7
65,Yassine Benrahou,FRA,FW|MF,Bordeaux,20,1999,1.9,82,107,76.6,1092,303,43,49,87.8,24,33,72.7,5,9,55.6,2,0.9,0.5,+1.1,6,2,3,1,8
66,Yassine Benrahou,FRA,MF|FW,Nîmes,20,1999,8.5,212,323,65.6,3654,1146,102,126,81.0,64,90,71.1,31,82,37.8,3,3.1,2.4,-0.1,19,21,6,1,30
67,Yassine Benzia,ALG,MF,Dijon,24,1994,1.9,63,85,74.1,998,268,31,35,88.6,26,31,83.9,3,9,33.3,0,0.3,0.1,-0.3,4,4,1,0,4
68,Robert Berić,SVN,FW,Saint-Étienne,28,1991,4.6,44,65,67.7,433,60,26,38,68.4,10,13,76.9,0,0,,0,0.3,0.2,-0.3,4,4,2,1,2
69,Paul Bernardoni,FRA,GK,Nîmes,22,1997,24.5,441,709,62.2,13844,10868,71,71,100.0,189,193,97.9,179,438,40.9,0,0.0,0.0,0.0,0,16,1,0,0
70,Juan Bernat,ESP,DF|MF,Paris S-G,26,1993,15.4,1007,1130,89.1,13155,2730,663,702,94.4,295,328,89.9,14,27,51.9,4,3.1,2.7,+0.9,14,44,14,2,63
71,Dimitry Bertaud,FRA,GK,Montpellier,21,1998,2.2,59,67,88.1,1785,1293,3,3,100.0,28,28,100.0,27,35,77.1,0,0.0,0.0,0.0,0,0,0,0,0
72,El Bilal Touré,MLI,FW,Reims,17,2001,5.0,51,77,66.2,703,113,33,47,70.2,12,21,57.1,3,3,100.0,0,0.2,0.2,-0.2,4,2,1,0,4
73,Ludovic Blas,FRA,FW|MF,Nantes,21,1997,20.5,527,676,78.0,8810,2127,272,328,82.9,193,223,86.5,49,74,66.2,1,1.6,1.7,-0.6,24,55,22,3,92
74,Alexis Blin,FRA,MF,Amiens,22,1996,20.5,880,1051,83.7,14580,4294,442,502,88.0,344,400,86.0,73,105,69.5,1,0.7,1.1,+0.3,7,65,4,1,100
75,Antonin Bobichon,FRA,MF,Nîmes,23,1995,2.0,81,103,78.6,1795,519,29,31,93.5,30,34,88.2,20,32,62.5,0,0.1,0.2,-0.1,2,15,1,1,17
76,Antonin Bobichon,FRA,MF,Angers,23,1995,7.2,224,288,77.8,3257,989,123,137,89.8,66,84,78.6,16,35,45.7,1,0.6,0.7,+0.4,7,30,5,2,42
77,Mathieu Bodmer,FRA,MF|FW,Amiens,36,1982,1.0,77,94,81.9,1191,371,47,52,90.4,24,33,72.7,6,8,75.0,0,0.2,0.9,-0.2,1,9,2,0,9
78,Sacha Boey,FRA,DF,Rennes,18,2000,1.9,66,82,80.5,970,257,41,47,87.2,18,22,81.8,5,9,55.6,0,0.1,0.1,-0.1,2,3,1,1,6
79,Quentin Boisgard,FRA,MF|FW,Toulouse,22,1997,12.7,391,497,78.7,4899,1532,277,317,87.4,77,101,76.2,15,35,42.9,1,1.4,1.5,-0.4,17,22,7,2,41
80,Gabriel Boschilia,BRA,MF|FW,Monaco,23,1996,1.4,60,76,78.9,762,243,47,50,94.0,7,12,58.3,4,10,40.0,0,0.0,0.2,0.0,0,5,1,0,5
81,Denis Bouanga,GAB,FW|MF,Saint-Étienne,24,1994,22.7,410,606,67.7,6110,1599,244,306,79.7,116,163,71.2,29,72,40.3,3,2.1,1.5,+0.9,18,24,12,5,33
82,Hicham Boudaoui,ALG,MF|FW,Nice,19,1999,5.4,150,196,76.5,2113,486,84,98,85.7,52,66,78.8,6,13,46.2,2,1.1,1.0,+0.9,6,7,6,2,13
83,Ryad Boudebouz,ALG,MF|FW,Saint-Étienne,29,1990,17.7,693,965,71.8,12012,2907,328,389,84.3,220,301,73.1,105,200,52.5,4,4.5,3.7,-0.5,43,54,24,5,96
84,Farid Boulaya,ALG,FW,Metz,26,1993,9.1,279,418,66.7,4297,1409,149,176,84.7,88,129,68.2,24,65,36.9,1,2.1,1.4,-1.1,22,25,13,2,44
85,Benjamin Bourigeaud,FRA,MF,Rennes,25,1994,21.1,902,1211,74.5,18020,5424,370,431,85.8,357,442,80.8,160,273,58.6,2,2.3,2.7,-0.3,26,105,19,10,120
86,Bilal Boutobba,FRA,MF,Montpellier,20,1998,0.1,2,5,40.0,51,22,0,1,0.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,1,1,0
87,John Boye,GHA,DF,Metz,32,1987,23.5,783,918,85.3,15249,5529,251,280,89.6,437,477,91.6,88,143,61.5,0,0.1,0.2,-0.1,1,15,1,0,28
88,Domagoj Bradarić,CRO,DF,Lille,19,1999,15.8,625,841,74.3,10132,3185,310,354,87.6,240,314,76.4,52,121,43.0,1,1.3,1.5,-0.3,17,40,17,11,44
89,Anthony Briançon,FRA,DF,Nîmes,24,1994,19.3,720,881,81.7,15791,5698,204,229,89.1,380,431,88.2,135,202,66.8,0,0.4,0.2,-0.4,3,41,1,0,48
90,Jimmy Briand,FRA,FW,Bordeaux,33,1985,16.9,258,332,77.7,2917,364,163,196,83.2,46,59,78.0,7,12,58.3,1,0.8,0.4,+0.2,18,8,3,0,15
91,Dylan Bronn,TUN,DF,Metz,24,1995,9.0,248,315,78.7,5736,2000,53,56,94.6,143,160,89.4,50,94,53.2,0,0.0,0.0,0.0,0,9,0,0,11
92,Lucas Buadés,FRA,MF|FW,Nîmes,21,1997,1.3,10,16,62.5,130,31,7,11,63.6,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
93,Patrick Burner,MTQ,DF,Nice,23,1996,15.9,941,1099,85.6,14933,5545,484,515,94.0,413,449,92.0,37,96,38.5,1,0.8,0.5,+0.2,7,68,9,5,101
94,Ludovic Butelle,FRA,GK,Angers,36,1983,26.0,451,698,64.6,14332,10985,66,66,100.0,189,192,98.4,194,436,44.5,0,0.1,0.1,-0.1,1,8,1,0,0
95,Marcin Bułka,POL,GK,Paris S-G,19,1999,1.0,18,18,100.0,320,250,8,8,100.0,10,10,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
96,Yohan Cabaye,FRA,MF,Saint-Étienne,33,1986,9.5,410,521,78.7,7412,2692,171,192,89.1,167,206,81.1,54,90,60.0,1,0.3,0.4,+0.7,8,61,6,2,59
97,Manuel Cabit,MTQ,DF,Metz,26,1993,3.0,99,148,66.9,1396,540,58,63,92.1,30,53,56.6,5,21,23.8,1,0.7,0.2,+0.3,2,4,3,1,9
98,Anthony Caci,FRA,DF,Strasbourg,22,1997,7.7,414,522,79.3,7925,3546,174,192,90.6,176,214,82.2,58,97,59.8,4,1.9,1.5,+2.1,12,47,15,11,52
99,Jhonder Cádiz,VEN,FW|MF,Dijon,24,1995,8.9,112,191,58.6,1640,364,73,102,71.6,28,46,60.9,8,19,42.1,2,0.9,0.5,+1.1,10,8,5,0,20
100,Mathieu Cafaro,FRA,FW|MF,Reims,22,1997,10.3,200,359,55.7,3995,1375,93,115,80.9,63,112,56.3,44,117,37.6,2,2.1,1.0,-0.1,15,23,9,5,36
101,Jonathan Cafu,BRA,DF,Bordeaux,28,1991,2.2,74,90,82.2,1023,174,36,43,83.7,35,40,87.5,0,1,0.0,0,0.1,0.1,-0.1,2,0,1,0,2
102,Arturo Calabresi,ITA,DF,Amiens,23,1996,20.9,723,1012,71.4,11507,5639,388,455,85.3,270,381,70.9,51,130,39.2,1,1.1,1.2,-0.1,6,50,6,4,68
103,Duje Ćaleta-Car,CRO,DF,Marseille,22,1996,21.0,937,1081,86.7,18821,6604,317,338,93.8,465,520,89.4,140,204,68.6,1,0.5,0.5,+0.5,6,50,3,0,75
104,Mahdi Camara,FRA,MF,Saint-Étienne,21,1998,10.0,383,456,84.0,6060,1162,188,217,86.6,157,178,88.2,25,37,67.6,0,0.2,0.1,-0.2,3,20,3,1,30
105,Souleymane Camara,SEN,FW,Montpellier,36,1982,1.8,33,49,67.3,458,150,20,24,83.3,13,22,59.1,0,0,,0,0.4,0.3,-0.4,5,4,2,0,8
106,Eduardo Camavinga,FRA,MF,Rennes,16,2002,23.4,856,980,87.3,15757,3149,350,401,87.3,392,425,92.2,95,109,87.2,2,0.7,0.8,+1.3,7,59,5,0,96
107,Pierrick Capelle,FRA,MF|DF,Angers,32,1987,19.4,635,796,79.8,9556,2749,339,381,89.0,220,272,80.9,36,70,51.4,2,2.6,2.1,-0.6,26,51,11,4,68
108,Maxence Caqueret,FRA,MF,Lyon,19,2000,6.3,330,383,86.2,5285,1702,167,187,89.3,134,151,88.7,21,29,72.4,0,0.3,0.8,-0.3,6,29,10,1,45
109,Irvin Cardona,FRA,FW|MF,Brest,21,1997,16.1,274,443,61.9,4346,1131,147,204,72.1,90,146,61.6,22,48,45.8,3,2.3,2.1,+0.7,19,14,20,1,53
110,Lionel Carole,FRA,DF,Strasbourg,28,1991,14.1,625,808,77.4,11136,4717,283,318,89.0,245,303,80.9,79,138,57.2,0,0.9,0.6,-0.9,14,52,16,4,81
111,Matis Carvalho,POR,GK,Montpellier,20,1999,0.8,14,27,51.9,427,338,5,5,100.0,4,4,100.0,5,18,27.8,0,0.0,0.0,0.0,0,1,0,0,0
112,Moreto Cassamã,GNB,MF,Reims,21,1998,6.6,444,502,88.4,9439,2550,140,151,92.7,227,244,93.0,75,95,78.9,1,0.6,0.6,+0.4,8,39,3,0,51
113,Jean-Charles Castelletto,CMR,DF,Brest,24,1995,20.4,856,1013,84.5,16782,6575,276,319,86.5,473,523,90.4,102,159,64.2,0,0.2,0.5,-0.2,4,43,5,0,66
114,Edinson Cavani,URU,FW,Paris S-G,32,1987,6.7,114,136,83.8,1575,254,70,80,87.5,27,32,84.4,6,11,54.5,1,1.1,1.0,-0.1,10,4,7,1,13
115,Zeki Çelik,TUR,DF,Lille,22,1997,23.0,1074,1375,78.1,17267,6540,539,613,87.9,376,458,82.1,105,180,58.3,2,1.9,2.3,+0.1,15,86,23,8,105
116,Fabien Centonze,FRA,DF,Metz,23,1996,28.0,972,1326,73.3,15079,6437,532,612,86.9,350,477,73.4,60,155,38.7,3,1.9,2.0,+1.1,22,52,24,15,80
117,Florian Chabrolle,FRA,MF,Marseille,21,1998,0.2,13,16,81.3,137,51,10,11,90.9,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,2
118,Fouad Chafik,MAR,DF,Dijon,32,1986,17.0,712,941,75.7,12956,5524,328,371,88.4,290,373,77.7,86,167,51.5,2,1.9,1.6,+0.1,22,80,28,16,85
119,Gaëtan Charbonnier,FRA,FW|MF,Brest,30,1988,22.9,637,838,76.0,10150,2552,359,423,84.9,208,264,78.8,47,83,56.6,5,2.9,2.4,+2.1,31,62,21,3,100
120,Brendan Chardonnet,FRA,DF,Brest,24,1994,9.1,483,553,87.3,10682,3627,136,144,94.4,252,273,92.3,94,126,74.6,0,0.1,0.1,-0.1,2,38,2,0,42
121,Xavier Chavalerin,FRA,MF,Reims,28,1991,23.9,841,1108,75.9,15859,5411,402,451,89.1,302,375,80.5,126,238,52.9,3,3.1,2.5,-0.1,42,87,25,8,112
122,Aurélien Chedjou,CMR,DF,Amiens,34,1985,21.9,826,1051,78.6,17031,7802,263,294,89.5,430,498,86.3,126,230,54.8,0,0.5,0.5,-0.5,3,73,2,0,82
123,Rayan Cherki,FRA,MF|FW,Lyon,15,2003,1.6,42,65,64.6,518,133,22,28,78.6,12,14,85.7,1,6,16.7,0,0.1,0.0,-0.1,1,2,0,0,3
124,Joris Chotard,FRA,MF,Montpellier,17,2001,13.9,417,545,76.5,8411,2554,155,186,83.3,177,215,82.3,75,116,64.7,0,0.4,0.5,-0.4,11,53,9,2,59
125,Mounir Chouiar,FRA,MF|FW,Dijon,20,1999,16.7,448,635,70.6,7491,2355,232,285,81.4,144,192,75.0,54,113,47.8,0,3.7,3.4,-3.7,44,32,16,2,54
126,Ibrahim Cissé,CIV,DF,Nice,20,1999,0.6,36,45,80.0,646,270,10,12,83.3,24,27,88.9,2,6,33.3,0,0.0,0.0,0.0,0,2,0,0,1
127,Ibrahim Cissé,SEN,DF,Angers,23,1996,0.7,57,64,89.1,845,280,31,33,93.9,16,17,94.1,5,7,71.4,0,0.1,0.1,-0.1,1,2,1,1,1
128,Alexis Claude-Maurice,FRA,FW|MF,Nice,21,1998,18.1,501,595,84.2,7525,1582,300,334,89.8,159,186,85.5,29,47,61.7,1,1.6,1.6,-0.6,20,30,18,2,64
129,Yannis Clementia,MTQ,GK,Nice,22,1997,2.0,42,61,68.9,973,691,12,12,100.0,18,18,100.0,11,30,36.7,0,0.0,0.0,0.0,0,0,0,0,0
130,Marcus Coco,FRA,FW,Nantes,23,1996,0.2,2,2,100.0,15,5,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
131,Renaud Cohade,FRA,MF,Metz,34,1984,8.5,477,585,81.5,8042,2172,240,267,89.9,176,209,84.2,51,79,64.6,0,0.6,0.6,-0.6,8,65,3,0,71
132,Racine Coly,SEN,DF|FW,Nice,23,1995,7.2,450,534,84.3,7107,2452,240,266,90.2,182,212,85.8,22,36,61.1,0,0.1,0.1,-0.1,1,23,2,1,43
133,Daniel Congré,FRA,DF,Montpellier,34,1985,21.6,747,911,82.0,13938,6375,305,339,90.0,347,398,87.2,87,141,61.7,1,0.2,0.4,+0.8,3,71,5,2,87
134,Benjamin Corgnet,FRA,MF|FW,Strasbourg,32,1987,2.9,43,78,55.1,530,168,26,37,70.3,8,21,38.1,2,6,33.3,0,0.1,0.1,-0.1,1,3,1,0,6
135,Maxwel Cornet,CIV,FW|DF,Lyon,22,1996,14.8,500,710,70.4,7287,2335,297,352,84.4,143,204,70.1,33,76,43.4,3,3.4,2.4,-0.4,29,22,23,12,49
136,Quentin Cornette,FRA,FW|MF,Amiens,25,1994,3.9,75,140,53.6,1287,439,40,46,87.0,25,41,61.0,9,37,24.3,2,1.2,0.7,+0.8,3,10,6,2,14
137,Edmilson Correia,GNB,FW|DF,Saint-Étienne,19,2000,0.5,10,12,83.3,135,15,6,6,100.0,4,5,80.0,0,0,,0,0.1,0.0,-0.1,2,0,0,0,1
138,Nuno da Costa,CPV,FW,Strasbourg,28,1991,5.9,89,144,61.8,1136,281,50,72,69.4,29,39,74.4,2,10,20.0,0,0.2,0.3,-0.2,5,8,3,0,13
139,Benoît Costil,FRA,GK,Bordeaux,32,1987,28.0,622,883,70.4,18055,13748,119,119,100.0,265,266,99.6,235,495,47.5,0,0.0,0.0,0.0,0,5,1,0,0
140,Kalifa Coulibaly,MLI,FW,Nantes,27,1991,18.0,185,337,54.9,2140,472,123,212,58.0,38,75,50.7,6,13,46.2,0,0.6,1.0,-0.6,13,16,7,1,21
141,Senou Coulibaly,MLI,DF,Dijon,24,1994,7.4,326,401,81.3,7118,2954,89,101,88.1,173,198,87.4,62,97,63.9,0,0.0,0.0,0.0,1,16,1,0,16
142,Yoann Court,FRA,FW|MF,Brest,29,1990,16.3,371,554,67.0,6240,1901,200,258,77.5,110,156,70.5,48,94,51.1,7,2.7,1.5,+4.3,17,43,15,4,65
