Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
71,Cédric Brunner,SUI,DF,Schalke 04,28,1994,28,2315,83,75.7,25.7,28,83,18,0,,0,0.79,22,54,-32,-1.24,-0.76,27.8,41.7,-13.9,-0.54,-0.10
72,Jacob Bruun Larsen,DEN,FW,Hoffenheim,23,1998,12,328,27,10.7,3.6,3,67,0,9,14,5,1.25,5,8,-3,-0.82,-0.63,5.8,6.4,-0.6,-0.16,-0.08
73,Lee Buchanan,ENG,DF|FW,Werder Bremen,21,2001,21,472,22,15.4,5.2,2,74,0,19,17,9,1.00,15,8,+7,+1.33,+2.03,10.0,8.9,+1.1,+0.21,+0.65
74,Marius Bülter,GER,FW|MF,Schalke 04,29,1993,33,2598,79,84.9,28.9,30,83,20,3,34,0,0.91,29,60,-31,-1.07,-0.10,34.6,44.2,-9.6,-0.33,+1.22
75,Delano Burgzorg,NED,FW|MF,Mainz 05,23,1998,13,244,19,8.0,2.7,0,,0,13,19,11,1.08,3,5,-2,-0.74,-0.77,3.5,5.1,-1.6,-0.57,-0.42
76,Jonathan Burkardt,GER,MF|FW,Mainz 05,22,2000,11,533,48,17.4,5.9,7,59,0,4,29,0,1.18,7,12,-5,-0.84,-0.99,8.5,9.8,-1.3,-0.22,-0.04
77,Oliver Burke,SCO,FW|MF,Werder Bremen,25,1997,15,268,18,8.8,3.0,1,58,0,14,15,3,1.20,11,7,+4,+1.34,+1.89,7.0,8.0,-0.9,-0.31,+0.04
78,Jakob Busk,DEN,GK,Union Berlin,28,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,
79,Aurélio Buta,POR,DF,Eint Frankfurt,25,1997,18,1318,73,43.1,14.6,15,83,7,3,26,1,1.11,19,21,-2,-0.14,-0.55,21.3,17.9,+3.4,+0.23,-0.04
80,Jamie Bynoe-Gittens,ENG,FW|MF,Dortmund,17,2004,15,533,36,17.4,5.9,4,59,0,11,27,3,2.53,19,7,+12,+2.03,+1.06,12.9,8.4,+4.4,+0.75,-0.09
81,Anthony Caci,FRA,DF,Mainz 05,25,1997,31,2033,66,66.4,22.6,23,83,14,8,16,3,1.26,38,38,0,0.00,+0.09,32.7,35.8,-3.1,-0.14,+0.16
82,Kerim Calhanoglu,GER,DF,Schalke 04,19,2002,3,63,21,2.1,0.7,0,,0,3,21,1,0.33,0,2,-2,-2.86,-1.84,0.6,2.5,-1.8,-2.63,-2.15
83,Daniel Caligiuri,ITA,DF|MF,Augsburg,34,1988,13,290,22,9.5,3.2,2,74,1,11,13,20,0.85,2,10,-8,-2.48,-2.06,1.7,7.8,-6.1,-1.88,-1.30
84,Emre Can,GER,MF,Dortmund,28,1994,27,1900,70,62.1,21.1,20,87,17,7,24,5,1.96,55,30,+25,+1.18,+0.10,46.4,26.9,+19.5,+0.93,+0.28
85,João Cancelo,POR,DF|FW,Bayern Munich,28,1994,15,1012,67,33.1,11.2,11,80,5,4,32,1,2.07,28,16,+12,+1.07,-0.78,23.1,15.0,+8.1,+0.72,-0.59
86,Irvin Cardona,FRA,MF|FW,Augsburg,24,1997,10,318,32,10.4,3.5,0,,0,10,32,2,0.40,6,9,-3,-0.85,-0.26,4.8,8.4,-3.6,-1.03,-0.36
87,Koen Casteels,BEL,GK,Wolfsburg,30,1992,34,3060,90,100.0,34.0,34,90,34,0,,0,1.44,57,48,+9,+0.26,,51.3,51.3,0.0,0.00,
88,Julian Chabot,GER,DF,Köln,24,1998,21,1803,86,58.9,20.0,21,86,18,0,,5,1.38,30,24,+6,+0.30,+1.09,28.7,22.4,+6.3,+0.31,+0.39
89,Timothy Chandler,USA,DF,Eint Frankfurt,32,1990,6,86,14,2.8,1.0,0,,0,6,14,25,2.17,1,5,-4,-4.19,-4.49,1.2,2.1,-0.9,-0.94,-1.23
90,Justin Che,USA,DF,Hoffenheim,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
91,Fabio Chiarodia,ITA,DF,Werder Bremen,17,2005,3,66,22,2.2,0.7,1,62,0,2,2,23,1.33,0,1,-1,-1.36,-1.00,0.3,2.9,-2.6,-3.52,-3.24
92,Oliver Christensen,DEN,GK,Hertha BSC,23,1999,33,2970,90,97.1,33.0,33,90,33,0,,1,0.79,40,68,-28,-0.85,-1.85,37.4,56.6,-19.2,-0.58,+0.75
93,Darko Churlinov,MKD,FW,Stuttgart,22,2000,1,27,27,0.9,0.3,0,,0,1,27,0,1.00,0,0,0,0.00,+0.36,0.1,1.1,-1.1,-3.52,-3.62
94,Tolga Ciğerci,TUR,MF,Hertha BSC,30,1992,11,672,61,22.0,7.5,10,63,1,1,45,1,0.73,7,17,-10,-1.34,-0.70,8.3,10.9,-2.6,-0.35,+0.32
95,Caden Clark,USA,MF,RB Leipzig,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
96,David Čolina,CRO,DF|FW,Augsburg,22,2000,7,166,24,5.4,1.8,0,,0,7,24,5,0.14,1,6,-5,-2.71,-2.21,2.7,4.4,-1.7,-0.91,-0.21
97,Kingsley Coman,FRA,FW|MF,Bayern Munich,26,1996,24,1409,59,46.0,15.7,16,71,2,8,35,3,2.17,43,11,+32,+2.04,+0.84,34.3,12.9,+21.4,+1.37,+0.47
98,Danny da Costa,GER,DF,Mainz 05,29,1993,23,1236,54,40.4,13.7,14,75,5,9,21,4,1.35,21,22,-1,-0.07,-0.07,15.9,20.6,-4.7,-0.34,-0.26
99,Soumaïla Coulibaly,FRA,DF,Dortmund,18,2003,1,45,45,1.5,0.5,0,,0,1,45,10,1.00,1,3,-2,-4.00,-5.22,0.9,0.7,+0.3,+0.52,-0.31
100,Tanguy Coulibaly,FRA,FW|DF,Stuttgart,21,2001,14,326,23,10.7,3.6,0,,0,14,23,8,1.00,11,6,+5,+1.38,+1.94,7.3,4.9,+2.5,+0.68,+0.68
101,Nicolas Cozza,FRA,DF,Wolfsburg,23,1999,5,100,20,3.3,1.1,0,,0,5,20,10,2.00,2,2,0,0.00,-0.27,2.8,1.9,+0.9,+0.80,+0.82
102,Moanes Dabbur,ISR,FW,Hoffenheim,30,1992,21,933,44,30.5,10.4,8,73,2,13,27,6,1.29,20,16,+4,+0.39,+0.94,18.0,12.2,+5.8,+0.56,+0.94
103,Finn Dahmen,GER,GK,Mainz 05,24,1998,8,720,90,23.5,8.0,8,90,8,0,,26,1.38,17,16,+1,+0.12,+0.20,13.2,15.2,-2.0,-0.25,-0.08
104,Mahmoud Dahoud,GER,MF,Dortmund,26,1996,9,337,37,11.0,3.7,4,65,1,5,15,6,2.11,10,3,+7,+1.87,+0.81,7.7,4.0,+3.7,+0.98,+0.18
105,Muhammed Damar,GER,MF,Hoffenheim,18,2004,6,159,27,5.2,1.8,1,45,0,5,23,9,0.33,2,5,-3,-1.70,-1.51,2.9,2.4,+0.5,+0.28,+0.39
106,Márton Dárdai,GER,DF|MF,Hertha BSC,20,2002,17,947,56,30.9,10.5,11,78,6,6,15,9,1.06,12,20,-8,-0.76,+0.05,12.2,18.3,-6.0,-0.57,+0.04
107,Vladimír Darida,CZE,MF,Hertha BSC,31,1990,3,31,10,1.0,0.3,0,,0,3,10,7,0.67,1,1,0,0.00,+0.80,0.1,0.5,-0.4,-1.14,-0.54
108,Alphonso Davies,CAN,DF,Bayern Munich,21,2000,26,2042,79,66.7,22.7,24,82,17,2,38,0,1.92,59,25,+34,+1.50,-0.27,47.9,25.0,+22.9,+1.01,-0.30
109,Thomas Delaney,DEN,MF,Hoffenheim,30,1991,6,298,50,9.7,3.3,4,69,1,2,11,4,1.00,2,11,-9,-2.72,-2.72,2.2,6.3,-4.1,-1.23,-1.26
110,Kerem Demirbay,GER,MF,Leverkusen,29,1993,25,1544,62,50.5,17.2,17,79,7,8,26,7,1.36,25,26,-1,-0.06,-0.59,27.2,23.5,+3.7,+0.22,-0.08
111,Ermedin Demirović,BIH,FW|MF,Augsburg,24,1998,30,2366,79,77.3,26.3,30,79,15,0,,0,1.00,32,47,-15,-0.57,+0.21,27.3,41.0,-13.7,-0.52,+0.82
112,Sepp van den Berg,NED,DF,Schalke 04,20,2001,9,696,77,22.7,7.7,8,85,7,1,14,1,1.22,14,19,-5,-0.65,+0.53,10.3,15.0,-4.6,-0.60,-0.11
113,Moussa Diaby,FRA,FW|MF,Leverkusen,23,1999,33,2699,82,88.2,30.0,33,82,16,0,,0,1.52,49,39,+10,+0.33,+0.83,44.9,35.8,+9.1,+0.30,+0.44
114,Abdou Diallo,SEN,DF|MF,RB Leipzig,26,1996,8,478,60,15.6,5.3,5,87,4,3,14,12,2.75,11,4,+7,+1.32,+0.76,9.0,5.4,+3.6,+0.69,-0.07
115,Justin Diehl,GER,MF|FW,Köln,17,2004,2,17,9,0.6,0.2,0,,0,2,9,2,1.50,0,0,0,0.00,+0.15,1.2,0.0,+1.2,+6.25,+6.13
116,Tim-Justin Dietrich,GER,MF,Werder Bremen,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
117,Florian Dietz,GER,FW,Köln,23,1998,11,395,36,12.9,4.4,4,62,0,7,21,0,1.27,9,10,-1,-0.23,-0.09,8.4,6.6,+1.9,+0.43,+0.31
118,Florian Dimmer,GER,GK,M'Gladbach,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
119,Junior Dina Ebimbe,FRA,DF|MF,Eint Frankfurt,21,2000,19,1063,56,34.7,11.8,10,84,4,9,25,3,1.79,24,19,+5,+0.42,+0.38,22.3,12.9,+9.4,+0.80,+0.83
120,Eren Dinkçi,GER,FW|MF,Werder Bremen,20,2001,17,231,14,7.5,2.6,0,,0,17,14,9,0.76,3,11,-8,-3.12,-2.96,2.8,6.4,-3.6,-1.39,-1.13
121,Ritsu Doan,JPN,MF|FW,Freiburg,24,1998,33,2424,73,79.2,26.9,30,77,5,3,34,0,1.79,45,34,+11,+0.41,+0.97,41.0,34.7,+6.3,+0.24,+1.24
122,Danilho Doekhi,NED,DF,Union Berlin,24,1998,25,2216,89,72.4,24.6,25,89,23,0,,4,1.84,37,26,+11,+0.45,+0.23,27.6,34.7,-7.1,-0.29,-0.54
123,Kasper Dolberg,DEN,FW|MF,Hoffenheim,24,1997,13,402,31,13.1,4.5,4,60,1,9,18,2,0.38,6,15,-9,-2.01,-2.01,5.1,8.8,-3.7,-0.84,-0.86
124,Niklas Dorsch,GER,MF,Augsburg,24,1998,11,483,44,15.8,5.4,5,75,3,6,18,1,1.18,4,11,-7,-1.30,-0.82,4.4,10.9,-6.5,-1.22,-0.61
125,Damion Downs,GER,FW,Köln,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
126,Dion Drena Beljo,CRO,FW,Augsburg,20,2002,18,1128,63,36.9,12.5,16,69,2,2,16,1,1.06,18,27,-9,-0.72,-0.16,12.2,23.0,-10.8,-0.86,-0.25
127,Dominick Drexler,GER,MF|FW,Schalke 04,32,1990,27,1366,51,44.6,15.2,16,68,3,11,25,0,0.89,18,33,-15,-0.99,+0.13,17.7,25.8,-8.0,-0.53,-0.02
128,Marvin Ducksch,GER,FW,Werder Bremen,28,1994,34,2852,84,93.2,31.7,34,84,19,0,,0,1.06,41,57,-16,-0.50,-1.80,37.8,47.4,-9.6,-0.30,+0.66
129,Ondrej Duda,SVK,MF,Köln,27,1994,13,689,53,22.5,7.7,9,62,0,4,33,2,1.08,11,15,-4,-0.52,-0.48,11.3,11.5,-0.2,-0.02,-0.23
130,Julien Duranville,BEL,MF,Dortmund,16,2006,1,29,29,0.9,0.3,0,,0,1,29,1,1.00,2,0,+2,+6.21,+5.11,1.2,1.2,0.0,+0.01,-0.82
131,Maximilian Eggestein,GER,MF,Freiburg,25,1996,31,2451,79,80.1,27.2,27,87,17,4,25,1,1.71,36,34,+2,+0.07,-0.67,33.1,40.9,-7.8,-0.29,-1.31
132,Lilian Egloff,GER,MF|FW,Stuttgart,19,2002,10,241,24,7.9,2.7,2,63,0,8,15,16,0.90,6,6,0,0.00,+0.38,5.7,3.9,+1.9,+0.70,+0.68
133,Kingsley Ehizibue,NED,DF,Köln,27,1995,1,61,61,2.0,0.7,1,61,0,0,,1,1.00,1,2,-1,-1.48,-1.36,1.1,0.8,+0.3,+0.44,+0.29
134,Julian Eitschberger,GER,FW,Hertha BSC,18,2004,1,1,1,0.0,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,+0.79,0.0,0.7,-0.7,-65.87,-65.29
135,Chidera Ejuke,NGA,FW|MF,Hertha BSC,24,1998,20,890,45,29.1,9.9,9,69,1,11,24,0,0.90,9,12,-3,-0.30,+0.69,10.1,14.2,-4.1,-0.41,+0.27
136,Nico Elvedi,SUI,DF,M'Gladbach,25,1996,32,2826,88,92.4,31.4,32,88,30,0,,0,1.22,48,52,-4,-0.13,-0.51,49.4,49.9,-0.5,-0.02,+0.30
137,Wataru Endo,JPN,MF,Stuttgart,29,1993,33,2922,89,95.5,32.5,33,89,30,0,,0,1.00,43,54,-11,-0.34,+0.31,45.7,41.9,+3.8,+0.12,+1.05
138,Arne Engels,BEL,MF,Augsburg,18,2003,18,1440,80,47.1,16.0,18,80,11,0,,0,1.06,18,32,-14,-0.87,-0.49,13.8,28.7,-15.0,-0.94,-0.43
139,Tjark Ernst,GER,GK,Hertha BSC,19,2003,1,90,90,2.9,1.0,1,90,1,0,,30,3.00,2,1,+1,+1.00,+1.85,2.1,3.4,-1.3,-1.33,-0.75
140,Michael Esser,GER,GK,Bochum,34,1987,0,,,,,0,,0,0,,26,,,,,,,,,,,
141,Kimberly Ezekwem,GER,DF,Freiburg,21,2001,1,8,8,0.3,0.1,0,,0,1,8,3,0.00,0,0,0,0.00,-0.21,0.4,0.2,+0.1,+1.37,+1.40
