Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
71,Andy Carroll,ENG,FW,West Ham,29,1989,5.1,4,2,1,3,0,1,4,25.0,3,3,2,1,1,5,8,0
72,Jonny Castro,ESP,DF|MF,Wolves,24,1994,30.8,79,43,42,33,4,31,60,51.7,29,45,8,37,60,139,64,2
73,Craig Cathcart,NIR,DF,Watford,29,1989,34.4,50,31,36,11,3,21,37,56.8,16,42,30,12,38,88,184,4
74,Ivan Cavaleiro,POR,FW|MF,Wolves,24,1993,7.7,5,4,3,1,1,1,14,7.1,13,12,0,12,4,9,5,0
75,Petr Čech,CZE,GK,Arsenal,36,1982,6.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,5,2
76,Nathaniel Chalobah,ENG,MF,Watford,23,1994,3.0,3,2,1,2,0,2,7,28.6,5,2,1,1,5,8,7,0
77,Calum Chambers,ENG,MF|DF,Fulham,23,1995,28.8,64,36,32,27,5,16,48,33.3,32,37,12,25,69,133,113,4
78,Ben Chilwell,ENG,DF,Leicester City,21,1996,36.0,55,29,34,18,3,24,55,43.6,31,37,7,30,38,93,156,0
79,Tahith Chong,NED,FW,Manchester Utd,18,1999,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
80,Hamza Choudhury,ENG,MF,Leicester City,20,1997,6.6,24,10,13,10,1,9,15,60.0,6,12,3,9,15,39,13,0
81,Andreas Christensen,DEN,DF,Chelsea,22,1996,6.9,10,4,2,6,2,2,5,40.0,3,4,2,2,4,14,29,0
82,Cyrus Christie,IRL,DF|MF,Fulham,25,1992,21.6,43,23,26,13,4,18,41,43.9,23,25,11,14,29,72,96,1
83,Ibrahima Cissé,GUI,MF,Fulham,24,1994,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,4,0
84,Ciaran Clark,IRL,DF,Newcastle Utd,28,1989,9.5,20,17,15,5,0,9,12,75.0,3,11,7,4,12,32,58,0
85,Tom Cleverley,ENG,MF,Watford,28,1989,5.3,17,9,11,4,2,6,22,27.3,16,4,0,4,5,22,11,0
86,Nathaniel Clyne,ENG,DF,Bournemouth,27,1991,12.7,33,18,16,14,3,11,23,47.8,12,13,3,10,16,49,33,1
87,Nathaniel Clyne,ENG,DF,Liverpool,27,1991,1.2,4,3,2,2,0,2,4,50.0,2,1,0,1,2,6,1,0
88,Conor Coady,ENG,DF,Wolves,25,1993,38.0,31,19,26,5,0,17,32,53.1,15,35,27,8,30,61,133,3
89,Joel Coleman,ENG,GK,Huddersfield,22,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
90,Séamus Coleman,IRL,DF,Everton,29,1988,28.4,44,25,23,18,3,19,30,63.3,11,14,5,9,26,70,86,0
91,Lewis Cook,ENG,MF,Bournemouth,21,1997,8.0,13,6,6,7,0,8,19,42.1,11,8,2,6,8,21,7,1
92,Steve Cook,ENG,DF,Bournemouth,27,1991,31.0,36,19,31,5,0,20,27,74.1,7,36,21,15,50,86,202,1
93,Jack Cork,ENG,MF,Burnley,29,1989,36.8,51,27,12,34,5,18,46,39.1,28,39,16,23,29,80,82,2
94,Hélder Costa,ANG,FW|MF,Wolves,24,1994,14.9,18,14,7,7,4,7,23,30.4,16,15,0,15,9,27,6,0
95,Aaron Cresswell,ENG,DF,West Ham,28,1989,17.7,29,16,14,11,4,13,25,52.0,12,28,7,21,23,52,58,0
96,Peter Crouch,ENG,FW,Burnley,37,1981,1.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
97,Greg Cunningham,IRL,DF,Cardiff City,27,1991,7.0,18,7,11,4,3,9,16,56.3,7,9,3,6,17,35,16,1
98,Diogo Dalot,POR,DF|FW,Manchester Utd,19,1999,11.3,24,12,8,14,2,14,19,73.7,5,15,2,13,10,34,35,1
99,Matty Daly,ENG,MF,Huddersfield,17,2001,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
100,Loïc Damour,FRA,MF,Cardiff City,27,1991,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
101,Charlie Daniels,ENG,DF,Bournemouth,31,1986,17.6,25,15,18,6,1,13,22,59.1,9,14,4,10,20,45,56,2
102,Danilo,BRA,DF,Manchester City,27,1991,9.0,20,16,6,12,2,12,17,70.6,5,5,0,5,15,35,22,1
103,Scott Dann,ENG,DF,Crystal Palace,31,1987,7.4,6,2,5,1,0,3,7,42.9,4,16,12,4,5,11,46,0
104,Matteo Darmian,ITA,DF,Manchester Utd,28,1989,4.9,14,8,10,4,0,4,11,36.4,7,9,0,9,7,21,20,0
105,Ben Davies,WAL,DF,Tottenham,25,1993,20.5,56,30,39,13,4,38,54,70.4,16,23,10,13,23,79,68,1
106,Tom Davies,ENG,MF,Everton,20,1998,10.9,27,17,9,17,1,7,23,30.4,16,15,1,14,16,43,9,1
107,Steven Davis,NIR,MF,Southampton,33,1985,1.1,2,2,0,2,0,0,0,,0,2,0,2,1,3,5,0
108,Kevin De Bruyne,BEL,MF,Manchester City,27,1991,10.8,22,15,6,12,4,7,21,33.3,14,13,1,12,3,25,2,1
109,Troy Deeney,ENG,FW,Watford,30,1988,28.3,24,14,8,10,6,7,32,21.9,25,22,4,18,7,31,29,0
110,Jermain Defoe,ENG,FW,Bournemouth,35,1982,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
111,Steven Defour,BEL,MF,Burnley,30,1988,5.0,8,4,2,4,2,3,14,21.4,11,11,3,8,8,16,7,0
112,Fabian Delph,ENG,DF,Manchester City,28,1989,8.1,23,14,11,7,5,12,23,52.2,11,3,0,3,13,36,19,1
113,Mousa Dembélé,BEL,MF,Tottenham,31,1987,5.7,13,9,6,6,1,4,7,57.1,3,4,1,3,7,20,5,2
114,Leander Dendoncker,BEL,MF,Wolves,23,1995,16.3,53,26,25,25,3,16,47,34.0,31,35,6,29,23,76,34,1
115,Laurent Depoitre,BEL,FW,Huddersfield,29,1988,11.9,6,4,2,3,1,0,3,0.0,3,9,0,9,2,8,8,0
116,Gerard Deulofeu,ESP,FW|MF,Watford,24,1994,23.0,11,6,5,3,3,4,26,15.4,22,16,0,16,14,25,3,0
117,Fousseni Diabaté,MLI,FW,Leicester City,22,1995,0.6,2,0,2,0,0,0,1,0.0,1,2,0,2,0,2,0,0
118,Adama Diakhaby,FRA,FW|MF,Huddersfield,22,1996,6.1,6,3,4,1,1,3,11,27.3,8,7,0,7,1,7,2,0
119,Mohamed Diamé,SEN,MF,Newcastle Utd,31,1987,24.1,76,46,35,36,5,16,54,29.6,38,42,9,33,30,106,39,1
120,Grady Diangana,COD,MF|FW,West Ham,20,1998,6.8,20,9,8,8,4,5,14,35.7,9,11,0,11,1,21,4,0
121,Eric Dier,ENG,MF|DF,Tottenham,24,1994,16.7,26,16,7,15,4,19,47,40.4,28,27,12,15,21,47,46,1
122,Lucas Digne,FRA,DF,Everton,25,1993,32.9,71,46,45,18,8,28,45,62.2,17,43,9,34,60,131,116,0
123,Issa Diop,FRA,DF,West Ham,21,1997,33.0,68,38,47,21,0,37,57,64.9,20,58,36,22,64,132,161,4
124,Matt Doherty,IRL,DF|MF,Wolves,26,1992,34.9,67,42,48,15,4,35,58,60.3,23,49,7,42,60,127,107,2
125,Abdoulaye Doucouré,MLI,MF,Watford,25,1993,34.0,71,38,27,32,12,19,57,33.3,38,31,8,23,34,105,55,5
126,Luke Dreher,ENG,FW,Crystal Palace,19,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
127,Martin Dúbravka,SVK,GK,Newcastle Utd,29,1989,38.0,2,0,2,0,0,1,3,33.3,2,0,0,0,0,2,20,5
128,Shane Duffy,IRL,DF,Brighton,26,1992,34.3,35,20,23,7,5,14,25,56.0,11,57,47,10,36,71,244,3
129,Demeaco Duhaney,ENG,DF,Huddersfield,19,1998,0.5,1,0,1,0,0,1,3,33.3,2,2,0,2,1,2,1,0
130,Paul Dummett,WAL,DF,Newcastle Utd,26,1991,22.1,34,22,24,9,1,19,32,59.4,13,25,11,14,37,71,133,0
131,Lewis Dunk,ENG,DF,Brighton,26,1991,35.0,42,26,31,10,1,17,39,43.6,22,49,38,11,46,88,196,5
132,Erik Durm,GER,DF,Huddersfield,26,1992,22.8,35,22,24,8,3,14,33,42.4,19,26,6,20,41,76,42,0
133,Bruno Ecuele Manga,GAB,DF,Cardiff City,30,1988,37.5,69,36,48,16,5,29,58,50.0,29,62,28,34,81,150,179,4
134,Ederson,BRA,GK,Manchester City,24,1993,38.0,3,3,2,1,0,3,3,100.0,0,0,0,0,1,4,12,2
135,Harvey Elliott,ENG,MF,Fulham,15,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
136,Mohamed Elneny,EGY,MF,Arsenal,26,1992,4.2,13,4,9,1,3,1,2,50.0,1,7,4,3,2,15,8,0
137,Mohamed Elyounoussi,NOR,MF,Southampton,23,1994,8.8,16,12,7,6,3,6,19,31.6,13,11,1,10,6,22,5,0
138,Christian Eriksen,DEN,MF,Tottenham,26,1992,30.8,41,25,8,20,13,17,59,28.8,42,26,3,23,15,56,13,0
139,Neil Etheridge,PHI,GK,Cardiff City,28,1990,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,7,8,19,1
140,Jonny Evans,NIR,DF,Leicester City,30,1988,22.2,24,13,20,4,0,13,18,72.2,5,28,10,18,33,57,152,3
141,Łukasz Fabiański,POL,GK,West Ham,33,1985,38.0,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,10,1
142,Fabinho,BRA,MF,Liverpool,24,1993,22.4,59,31,17,38,4,24,59,40.7,35,34,6,28,28,87,27,2
143,Cesc Fàbregas,ESP,MF,Chelsea,31,1987,2.0,6,4,4,2,0,1,5,20.0,4,2,1,1,1,7,0,0
144,Fabricio,ESP,GK,Fulham,30,1987,2.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,2
145,Marouane Fellaini,BEL,MF,Manchester Utd,30,1987,8.4,21,13,11,9,1,9,17,52.9,8,9,5,4,4,25,34,1
146,Kiko Femenía,ESP,DF,Watford,27,1991,22.8,48,30,34,12,2,24,51,47.1,27,24,6,18,36,84,68,0
147,Federico Fernández,ARG,DF,Newcastle Utd,29,1989,16.5,16,12,12,4,0,10,18,55.6,8,19,12,7,25,41,106,1
148,Fernandinho,BRA,MF,Manchester City,33,1985,26.4,57,43,19,30,8,26,47,55.3,21,28,4,24,41,98,70,0
149,Roberto Firmino,BRA,FW|MF,Liverpool,26,1991,29.0,30,20,5,16,9,7,34,20.6,27,35,1,34,6,36,16,0
150,Phil Foden,ENG,MF,Manchester City,18,2000,3.7,7,6,1,3,3,2,9,22.2,7,1,0,1,4,11,1,0
151,Fraser Forster,ENG,GK,Southampton,30,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
152,Ben Foster,ENG,GK,Watford,35,1983,38.0,2,2,2,0,0,2,6,33.3,4,0,0,0,2,4,34,3
153,Timothy Fosu-Mensah,NED,DF,Fulham,20,1998,8.8,18,7,12,6,0,8,13,61.5,5,11,5,6,12,30,30,1
154,Juan Foyth,ARG,DF,Tottenham,20,1998,9.9,31,17,20,11,0,14,19,73.7,5,12,5,7,10,41,50,1
155,Simon Francis,ENG,DF,Bournemouth,33,1985,13.7,25,14,19,5,1,12,24,50.0,12,15,7,8,19,44,73,1
156,Ryan Fraser,SCO,MF|FW,Bournemouth,24,1994,35.2,19,11,9,8,2,10,32,31.3,22,23,6,17,22,41,33,0
157,Fred,BRA,MF,Manchester Utd,25,1993,11.6,29,17,12,16,1,15,33,45.5,18,26,2,24,16,45,14,2
158,Ryan Fredericks,ENG,DF,West Ham,25,1992,12.1,38,23,33,5,0,21,32,65.6,11,15,5,10,13,51,49,1
159,Christian Fuchs,AUT,DF,Leicester City,32,1986,2.3,4,3,0,4,0,1,2,50.0,1,0,0,0,4,8,8,0
160,Manolo Gabbiadini,ITA,FW|MF,Southampton,26,1991,5.3,6,2,1,4,1,1,2,50.0,1,5,0,5,3,9,6,0
161,Sam Gallagher,ENG,FW,Southampton,22,1995,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
162,Idrissa Gana Gueye,SEN,MF,Everton,28,1989,31.4,142,89,70,63,9,38,76,50.0,38,52,8,44,74,216,48,1
163,James Garner,ENG,MF,Manchester Utd,17,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
164,Paulo Gazzaniga,ARG,GK,Tottenham,26,1992,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
165,David de Gea,ESP,GK,Manchester Utd,27,1990,38.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,11,4
166,Rachid Ghezzal,ALG,FW|MF,Leicester City,26,1992,8.3,14,5,3,7,4,3,18,16.7,15,10,1,9,7,21,4,1
167,Morgan Gibbs-White,ENG,MF|FW,Wolves,18,2000,7.4,6,3,2,4,0,1,4,25.0,3,6,0,6,1,7,0,0
168,Ben Gibson,ENG,DF,Burnley,25,1993,0.7,1,1,1,0,0,0,0,,0,1,1,0,0,1,2,0
169,Olivier Giroud,FRA,FW,Chelsea,31,1986,9.4,3,2,0,1,2,1,4,25.0,3,6,1,5,3,6,7,0
170,André Gomes,POR,MF,Everton,25,1993,22.0,39,23,12,24,3,13,59,22.0,46,27,4,23,20,59,18,0
171,Angel Gomes,ENG,MF|FW,Manchester Utd,17,2000,0.3,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
172,Joe Gomez,ENG,DF,Liverpool,21,1997,11.8,18,11,10,7,1,9,15,60.0,6,10,5,5,14,32,42,0
173,Jon Gorenc Stanković,SVN,MF|DF,Huddersfield,22,1996,7.9,26,18,18,7,1,14,26,53.8,12,16,9,7,9,35,20,1
174,Dan Gosling,ENG,MF,Bournemouth,28,1990,19.3,57,23,27,21,9,28,53,52.8,25,33,11,22,20,77,46,1
175,Karlan Grant,ENG,FW,Huddersfield,20,1997,9.7,5,2,1,2,2,1,3,33.3,2,8,0,8,2,7,1,1
176,Andre Gray,JAM,FW,Watford,27,1991,15.2,3,1,0,2,1,1,6,16.7,5,3,1,2,2,5,6,0
177,Demarai Gray,JAM,FW|MF,Leicester City,22,1996,22.1,25,12,7,14,4,6,16,37.5,10,19,0,19,9,34,15,0
178,Mason Greenwood,ENG,FW,Manchester Utd,16,2001,1.3,3,3,2,0,1,2,3,66.7,1,2,0,2,0,3,1,0
179,Pascal Groß,GER,MF|FW,Brighton,27,1991,20.7,27,12,12,12,3,11,36,30.6,25,20,8,12,13,40,23,0
180,Vicente Guaita,ESP,GK,Crystal Palace,31,1987,19.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2
181,Mattéo Guendouzi,FRA,MF,Arsenal,19,1999,23.9,44,26,18,23,3,17,47,36.2,30,28,5,23,30,74,24,3
182,İlkay Gündoğan,GER,MF,Manchester City,27,1990,23.7,19,12,4,12,3,6,31,19.4,25,12,3,9,28,47,19,1
183,Angus Gunn,SCO,GK,Southampton,22,1996,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,3
184,Aron Gunnarsson,ISL,MF,Cardiff City,29,1989,25.2,51,29,23,25,3,23,84,27.4,61,40,12,28,38,89,55,1
185,Florent Hadergjonaj,KVX,DF|MF,Huddersfield,24,1994,20.5,30,17,10,18,2,13,37,35.1,24,21,7,14,21,51,37,1
186,Ben Hamer,ENG,GK,Huddersfield,30,1987,6.1,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,3,2
187,Kadeem Harris,ENG,MF,Cardiff City,25,1993,4.2,12,5,6,4,2,7,8,87.5,1,3,0,3,3,15,5,0
188,Joe Hart,ENG,GK,Burnley,31,1987,19.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,3
189,Isaac Hayden,ENG,MF,Newcastle Utd,23,1995,20.7,73,43,19,45,9,23,41,56.1,18,32,4,28,40,113,30,0
190,Eden Hazard,BEL,FW,Chelsea,27,1991,32.5,14,9,2,1,11,5,17,29.4,12,10,0,10,13,27,6,1
191,Rhys Healey,WAL,FW,Cardiff City,23,1994,0.6,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
192,Tom Heaton,ENG,GK,Burnley,32,1986,19.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,8,2
193,Jordan Henderson,ENG,MF,Liverpool,28,1990,22.1,46,36,20,22,4,16,39,41.0,23,27,3,24,30,76,17,0
194,Jeff Hendrick,IRL,MF|FW,Burnley,26,1992,22.9,24,12,13,7,4,9,32,28.1,23,20,5,15,12,36,31,0
195,Wayne Hennessey,WAL,GK,Crystal Palace,31,1987,17.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,5,1
196,Javier Hernández,MEX,FW,West Ham,30,1988,14.8,3,0,0,3,0,0,6,0.0,6,8,1,7,1,4,8,0
197,Ander Herrera,ESP,MF,Manchester Utd,28,1989,15.6,54,28,24,22,8,21,61,34.4,40,38,6,32,37,91,25,1
198,Son Heung-min,KOR,FW|MF,Tottenham,26,1992,22.7,23,12,7,12,4,10,34,29.4,24,26,2,24,8,31,4,1
199,Gonzalo Higuaín,ARG,FW,Chelsea,30,1987,12.1,10,7,2,4,4,2,11,18.2,9,4,0,4,1,11,5,0
200,Wesley Hoedt,NED,DF,Southampton,24,1994,13.0,28,12,23,5,0,17,26,65.4,9,20,13,7,23,51,79,2
201,Jonathan Hogg,ENG,MF,Huddersfield,29,1988,26.3,78,41,18,51,9,27,69,39.1,42,46,7,39,73,151,19,1
202,Junior Hoilett,CAN,MF|FW,Cardiff City,28,1990,23.8,40,27,26,11,3,15,53,28.3,38,34,0,34,32,72,30,0
203,Rob Holding,ENG,DF,Arsenal,22,1995,9.0,11,7,9,2,0,2,8,25.0,6,9,7,2,12,23,40,0
204,José Holebas,GRE,DF,Watford,34,1984,26.6,68,40,44,20,4,28,53,52.8,25,27,8,19,21,89,97,0
