Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
19,Janis Antiste,FRA,FW,Spezia,18,2002,8.8,0,0,0,15,6,5,12,4,11,0,0,0,36,16,19,45.7
20,Mattia Aramu,ITA,MF|FW,Venezia,26,1995,23.3,6,0,0,29,81,7,144,8,15,1,1,0,91,11,27,28.9
21,Marko Arnautović,AUT,FW,Bologna,32,1989,29.9,6,0,0,45,21,14,12,7,9,0,0,0,77,25,41,37.9
22,Tolgay Arslan,GER,MF,Udinese,30,1990,18.4,9,0,0,28,36,0,33,13,20,1,0,0,140,6,8,42.9
23,Arthur,BRA,FW,Fiorentina,23,1998,8.3,1,0,0,16,10,1,2,1,5,0,0,0,15,12,26,31.6
24,Kristoffer Askildsen,NOR,MF,Sampdoria,20,2001,8.4,5,0,0,17,14,0,2,15,6,0,0,1,43,21,10,67.7
25,Kristjan Asllani,ALB,MF,Empoli,19,2002,15.0,2,0,0,13,23,0,29,19,9,0,0,0,122,4,6,40.0
26,Emil Audero,ITA,GK,Sampdoria,24,1997,28.4,2,0,0,0,6,0,0,2,1,0,0,0,31,7,0,100.0
27,Tommaso Augello,ITA,DF,Sampdoria,26,1994,26.6,0,0,0,12,21,1,74,29,20,0,0,0,172,33,19,63.5
28,Ramzi Aya,ITA,DF,Salernitana,30,1990,1.5,1,0,0,1,0,0,1,0,1,0,0,0,8,0,1,0.0
29,Kaan Ayhan,TUR,DF,Sassuolo,26,1994,15.0,2,1,0,13,5,1,2,13,12,0,1,0,68,24,34,41.4
30,Milan Badelj,CRO,MF,Genoa,32,1989,31.6,4,0,0,39,19,0,10,85,37,1,0,0,258,34,28,54.8
31,Nicola Bagnolini,ITA,GK,Bologna,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,Issa Bah,LUX,FW,Venezia,19,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
33,Nedim Bajrami,ALB,MF|FW,Empoli,22,1999,22.8,3,0,0,16,14,7,156,3,14,0,0,0,91,0,14,0.0
34,Tiemoué Bakayoko,FRA,MF,Milan,26,1994,5.6,3,0,0,12,10,0,1,9,13,0,1,0,33,16,8,66.7
35,Tommaso Baldanzi,ITA,FW,Empoli,18,2003,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
36,Keita Baldé,SEN,FW,Cagliari,26,1995,13.7,2,0,0,27,30,9,8,4,4,1,1,0,33,20,46,30.3
37,Fodé Ballo-Touré,SEN,DF,Milan,24,1997,5.0,2,0,0,12,10,1,18,3,14,0,1,0,35,5,9,35.7
38,Filippo Bandinelli,ITA,MF,Empoli,26,1995,21.7,10,0,0,53,18,5,68,10,20,0,1,0,117,12,31,27.9
39,Mattia Bani,ITA,DF,Genoa,27,1993,13.5,1,0,0,14,19,0,1,20,13,0,0,0,70,42,27,60.9
40,Antonín Barák,CZE,MF|FW,Hellas Verona,26,1994,26.0,4,0,0,27,17,3,13,6,8,1,0,0,156,41,68,37.6
41,Francesco Bardi,ITA,GK,Bologna,29,1992,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
42,Nicolò Barella,ITA,MF,Inter,24,1997,32.4,9,0,0,30,52,4,66,21,42,1,0,0,190,22,24,47.8
43,Musa Barrow,GAM,FW|MF,Bologna,22,1998,23.7,0,0,0,10,25,6,112,6,4,0,0,0,93,15,48,23.8
44,Daniele Baselli,ITA,MF|FW,Torino,29,1992,1.7,0,0,0,3,4,1,5,1,3,0,0,0,11,2,6,25.0
45,Daniele Baselli,ITA,MF,Cagliari,29,1992,3.2,1,0,0,2,3,0,17,2,5,0,0,0,24,2,3,40.0
46,Toma Bašić,CRO,MF,Lazio,24,1996,10.9,3,0,0,13,6,0,15,4,8,0,0,0,41,8,10,44.4
47,Alessandro Bastoni,ITA,DF,Inter,22,1999,25.7,4,0,0,30,28,0,29,35,25,0,1,0,152,43,26,62.3
48,Simone Bastoni,ITA,MF|DF,Spezia,24,1996,25.4,5,1,0,30,35,1,113,30,34,0,0,0,185,25,13,65.8
49,Rodrigo Becão,BRA,DF,Udinese,25,1996,34.8,10,0,0,57,45,4,17,42,46,0,1,0,193,63,32,66.3
50,Valon Behrami,SUI,MF|FW,Genoa,36,1985,3.5,3,0,0,8,5,0,2,1,1,0,0,0,13,0,7,0.0
51,Vid Belec,SVN,GK,Salernitana,31,1990,21.5,1,0,0,1,1,0,0,0,0,0,1,0,14,1,0,100.0
52,Raoul Bellanova,ITA,DF|FW,Cagliari,21,2000,27.7,3,0,0,10,35,2,96,21,15,0,1,0,123,15,26,36.6
53,Andrea Belotti,ITA,FW,Torino,27,1993,15.2,1,0,0,26,51,16,13,2,3,1,0,0,41,55,77,41.7
54,Marco Benassi,ITA,DF|MF,Fiorentina,26,1994,1.8,1,0,0,4,0,0,4,3,0,0,0,0,9,3,5,37.5
55,Marco Benassi,ITA,MF,Empoli,26,1994,4.2,1,0,0,5,5,0,13,3,3,0,0,0,14,7,14,33.3
56,Filip Benković,CRO,DF|FW,Udinese,24,1997,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7
57,Ismaël Bennacer,ALG,MF,Milan,23,1997,16.9,7,0,0,25,44,0,24,25,30,0,0,0,153,15,18,45.5
58,Rodrigo Bentancur,URU,MF,Juventus,24,1997,12.8,1,0,0,25,8,0,4,26,18,0,0,0,86,20,20,50.0
59,Alessandro Berardi,ITA,GK,Hellas Verona,30,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
60,Domenico Berardi,ITA,FW,Sassuolo,26,1994,31.3,9,0,0,53,76,11,102,31,19,2,0,0,151,18,18,50.0
61,Bartosz Bereszyński,POL,DF,Sampdoria,29,1992,32.7,12,0,0,34,37,0,60,42,38,0,0,0,191,45,20,69.2
62,Etrit Berisha,ALB,GK,Torino,32,1989,10.0,1,0,0,1,3,0,0,0,0,0,1,0,18,0,0,
63,Federico Bernardeschi,ITA,MF|FW,Juventus,27,1994,16.4,5,0,0,16,27,4,51,5,10,0,0,0,82,7,17,29.2
64,Nicolò Bertola,ITA,MF|DF,Spezia,18,2003,0.4,0,0,0,0,0,0,0,3,2,0,0,0,4,1,1,50.0
65,Daniel Bessa,ITA,MF,Hellas Verona,28,1993,8.5,5,1,1,21,12,2,17,5,2,0,0,0,84,8,7,53.3
66,Beto,GNB,FW,Udinese,23,1998,24.1,1,0,0,52,24,13,2,5,6,0,0,0,54,73,123,37.2
67,Luis Binks,ENG,DF,Bologna,19,2001,7.2,3,0,0,7,6,0,1,17,4,0,0,0,35,19,13,59.4
68,Cristiano Biraghi,ITA,DF,Fiorentina,28,1992,35.0,5,1,1,28,38,7,278,19,24,0,0,1,173,4,16,20.0
69,Davide Biraschi,ITA,DF,Genoa,27,1994,10.3,4,0,0,12,11,1,14,16,16,0,0,0,53,21,16,56.8
70,Bjarki Bjarkason,ISL,MF,Venezia,21,2000,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
71,Jeremie Boga,CIV,FW|MF,Atalanta,24,1997,8.5,0,0,0,1,17,3,24,1,3,0,0,0,37,3,6,33.3
72,Jeremie Boga,CIV,FW|MF,Sassuolo,24,1997,7.4,0,0,0,1,9,2,7,2,4,1,0,0,25,2,5,28.6
73,Luka Bogdan,CRO,DF,Salernitana,25,1996,4.4,0,0,0,2,1,0,1,6,3,0,0,0,18,6,8,42.9
74,Emil Bohinen,NOR,MF,Salernitana,22,1999,7.8,5,0,0,16,13,1,20,12,9,0,0,0,61,6,13,31.6
75,Giacomo Bonaventura,ITA,MF,Fiorentina,31,1989,25.2,8,1,1,31,49,2,36,14,17,2,0,0,141,16,16,50.0
76,Federico Bonazzoli,ITA,FW|MF,Salernitana,24,1997,20.7,6,0,0,31,66,6,23,6,12,0,0,0,76,11,24,31.4
77,Kevin Bonifazi,ITA,DF,Bologna,25,1996,13.4,4,1,1,15,10,0,3,16,16,0,1,1,97,34,18,65.4
78,Leonardo Bonucci,ITA,DF,Juventus,34,1987,22.3,1,0,0,17,8,1,3,26,5,0,1,0,95,44,35,55.7
79,Mehdi Bourabia,MAR,MF,Spezia,29,1991,3.1,0,0,0,6,6,0,3,3,1,0,0,0,20,1,2,33.3
80,Edoardo Bove,ITA,MF|DF,Roma,19,2002,0.8,0,0,0,1,3,0,2,1,1,0,0,0,4,0,3,0.0
81,Josip Brekalo,CRO,MF,Torino,23,1998,25.4,1,0,0,20,21,5,135,4,5,0,0,0,128,17,31,35.4
82,Gleison Bremer,BRA,DF,Torino,24,1997,32.1,7,0,0,66,20,5,1,105,24,0,0,0,284,131,147,47.1
83,Marcelo Brozović,CRO,MF,Inter,28,1992,32.6,7,0,0,43,32,0,23,37,45,0,0,0,252,13,24,35.1
84,Aleksander Buksa,POL,FW,Genoa,18,2003,0.7,0,0,0,2,0,0,0,0,0,0,0,0,4,3,3,50.0
85,Alessandro Buongiorno,ITA,DF,Torino,22,1999,13.1,5,0,0,27,16,1,6,31,9,0,1,0,60,53,27,66.3
86,Gianluca Busio,USA,MF,Venezia,19,2002,21.7,8,0,0,31,17,0,38,21,28,0,0,0,99,31,33,48.4
87,Jovane Cabral,CPV,FW,Lazio,23,1998,2.1,0,0,0,5,3,0,2,1,1,0,0,0,6,1,4,20.0
88,Liberato Cacace,NZL,DF,Empoli,20,2000,5.2,1,0,0,9,6,0,11,8,6,0,0,0,29,2,6,25.0
89,Martín Cáceres,URU,DF,Cagliari,34,1987,9.2,3,1,0,7,9,0,12,14,7,0,0,0,55,5,5,50.0
90,Felipe Caicedo,ECU,FW,Genoa,32,1988,3.2,1,0,0,6,2,4,0,0,3,1,0,0,10,15,17,46.9
91,Felipe Caicedo,ECU,FW|DF,Inter,32,1988,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
92,Davide Calabria,ITA,DF,Milan,24,1996,23.5,2,0,0,15,28,1,53,23,37,0,0,0,140,10,27,27.0
93,Riccardo Calafiori,ITA,DF,Genoa,19,2002,0.9,1,0,0,3,0,0,0,2,0,0,0,0,2,1,0,100.0
94,Riccardo Calafiori,ITA,DF,Roma,19,2002,1.9,2,0,0,4,0,0,3,3,4,0,0,0,8,1,2,33.3
95,Mattia Caldara,ITA,DF,Venezia,27,1994,30.0,9,0,0,28,22,3,2,62,28,1,1,0,170,49,51,49.0
96,Hakan Çalhanoğlu,TUR,MF,Inter,27,1994,27.6,11,0,0,36,26,0,196,25,23,1,0,0,187,10,21,32.3
97,José Callejón,ESP,FW,Fiorentina,34,1987,14.4,0,0,0,3,17,3,62,3,6,0,1,0,72,8,18,30.8
98,Andrea Cambiaso,ITA,DF,Genoa,21,2000,19.9,5,1,1,22,16,1,66,23,20,0,0,0,144,7,17,29.2
99,Matteo Cancellieri,ITA,MF|DF,Hellas Verona,19,2002,2.5,1,0,0,9,4,1,8,1,4,0,0,0,13,4,13,23.5
100,Antonio Candreva,ITA,MF|FW,Sampdoria,34,1987,34.7,6,1,0,19,48,14,343,33,16,0,0,0,193,2,7,22.2
101,Leonardo Capezzi,ITA,MF,Salernitana,26,1995,1.9,0,0,0,3,1,0,0,0,1,0,0,0,8,1,4,20.0
102,Gianluca Caprari,ITA,MF|FW,Hellas Verona,28,1993,30.4,4,0,0,42,74,14,108,4,25,1,0,0,164,8,27,22.9
103,Francesco Caputo,ITA,FW,Sampdoria,33,1987,31.0,0,0,0,23,38,36,12,2,2,3,0,0,61,24,33,42.1
104,Francesco Caputo,ITA,FW,Sassuolo,33,1987,1.7,1,0,0,0,3,0,0,0,0,0,0,0,2,2,1,66.7
105,Andrea Carboni,ITA,DF,Cagliari,20,2001,24.6,6,0,0,18,9,0,25,27,24,0,0,1,110,41,38,51.9
106,Nicolò Casale,ITA,DF,Hellas Verona,23,1998,28.7,10,0,0,44,24,0,15,49,30,0,0,0,197,69,61,53.1
107,Francesco Cassata,ITA,MF,Genoa,24,1997,0.1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
108,Samu Castillejo,ESP,FW|MF,Milan,26,1995,1.4,1,0,0,2,2,0,8,2,2,1,0,0,5,2,2,50.0
109,Gaetano Castrovilli,ITA,MF,Fiorentina,24,1997,15.5,4,0,0,21,36,1,40,11,17,0,0,0,85,8,12,40.0
110,Danilo Cataldi,ITA,MF,Lazio,26,1994,19.0,8,0,0,18,19,0,66,17,17,0,1,0,165,6,7,46.2
111,Pietro Ceccaroni,ITA,DF,Venezia,25,1995,34.7,7,1,0,26,26,0,12,30,31,0,3,0,194,38,31,55.1
112,Federico Ceccherini,ITA,DF,Hellas Verona,29,1992,26.2,12,1,1,56,25,3,5,50,16,0,0,0,175,62,49,55.9
113,Emil Ceide,NOR,FW|MF,Sassuolo,19,2001,0.6,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,66.7
114,Luca Ceppitelli,ITA,DF,Cagliari,31,1989,16.1,3,0,0,18,12,1,7,25,12,0,0,0,87,40,22,64.5
115,Damir Ceter,COL,FW,Cagliari,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,Julian Chabot,GER,DF,Sampdoria,23,1998,5.4,5,0,0,10,11,0,1,9,10,0,0,0,32,20,11,64.5
117,Giorgio Chiellini,ITA,DF,Juventus,36,1984,15.0,2,0,0,15,22,2,1,22,13,0,0,0,78,37,21,63.8
118,Federico Chiesa,ITA,MF|FW,Juventus,23,1997,9.6,0,0,0,9,16,1,32,4,19,1,0,0,47,0,8,0.0
119,Vlad Chiricheș,ROU,DF,Sassuolo,31,1989,25.6,4,0,0,28,13,1,0,41,15,0,3,0,165,34,53,39.1
120,Riccardo Ciervo,ITA,MF|DF,Sampdoria,19,2002,2.5,0,0,0,3,1,0,9,2,3,0,0,0,17,0,3,0.0
121,Moustapha Cissé,GUI,FW,Atalanta,17,2003,0.4,0,0,0,2,1,2,0,0,0,0,0,0,1,4,2,66.7
122,Giorgio Cittadini,ITA,DF,Atalanta,19,2002,0.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
123,Ebrima Colley,GAM,FW|MF,Spezia,21,2000,4.4,1,0,0,10,12,2,18,3,1,0,0,0,15,2,5,28.6
124,Omar Colley,GAM,DF,Sampdoria,28,1992,30.5,6,1,0,25,31,1,1,80,36,0,1,0,182,56,38,59.6
125,Andrea Consigli,ITA,GK,Sassuolo,34,1987,36.9,2,0,0,2,7,0,0,0,0,0,2,0,40,7,1,87.5
126,Andrea Conti,ITA,DF|MF,Sampdoria,27,1994,2.6,1,0,0,5,4,0,0,7,2,0,0,0,5,0,3,0.0
127,Andrea Conti,ITA,DF,Milan,27,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
128,Diego Coppola,ITA,DF,Hellas Verona,17,2003,2.8,0,0,0,2,1,0,0,4,4,0,0,0,18,11,4,73.3
129,Joaquín Correa,ARG,FW,Inter,26,1994,11.4,2,0,0,15,16,1,1,3,5,0,0,0,32,8,11,42.1
130,Lassana Coulibaly,MLI,MF,Salernitana,25,1996,25.9,3,0,0,34,49,0,13,22,32,0,0,0,171,22,23,48.9
131,Mamadou Coulibaly,SEN,MF,Salernitana,22,1999,9.0,1,0,0,16,9,0,8,11,12,1,0,0,74,9,8,52.9
132,Alessio Cragno,ITA,GK,Cagliari,27,1994,35.0,3,0,0,1,8,0,0,1,3,0,1,0,39,3,3,50.0
133,Domenico Criscito,ITA,DF,Genoa,34,1986,18.0,4,0,0,21,27,0,50,39,21,0,0,0,126,18,17,51.4
134,Bryan Cristante,ITA,MF,Roma,26,1995,29.8,9,0,0,40,14,1,14,40,39,0,1,1,190,87,61,58.8
135,Domen Črnigoj,SVN,MF,Venezia,25,1995,20.9,3,0,0,26,12,1,30,24,13,0,1,0,106,25,43,36.8
136,Giovanni Crociata,ITA,FW,Empoli,23,1997,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
137,Juan Cuadrado,COL,DF|MF,Juventus,33,1988,27.6,9,0,0,19,52,1,134,29,23,0,0,0,162,20,14,58.8
138,Mickaël Cuisance,FRA,MF,Venezia,21,1999,10.2,2,0,0,12,9,1,18,12,9,0,1,0,57,9,9,50.0
139,Patrick Cutrone,ITA,FW,Empoli,23,1998,15.6,1,0,0,13,16,20,21,5,2,1,0,0,40,9,30,23.1
140,Danilo D'Ambrosio,ITA,DF,Inter,32,1988,11.1,2,0,0,13,5,1,7,8,15,0,0,0,63,18,16,52.9
141,Mikkel Damsgaard,DEN,MF|FW,Sampdoria,21,2000,6.4,1,0,0,10,8,0,5,7,13,0,0,0,41,7,5,58.3
142,Danilo,BRA,DF|MF,Juventus,30,1991,21.0,6,0,0,19,11,0,13,32,26,0,0,0,121,37,24,60.7
143,Ebrima Darboe,GAM,MF,Roma,20,2001,0.7,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,
144,Matteo Darmian,ITA,DF,Inter,31,1989,16.7,4,0,0,23,18,0,37,19,16,1,0,0,54,18,5,78.3
145,Paweł Dawidowicz,POL,DF,Hellas Verona,26,1995,13.3,3,0,0,26,14,0,6,21,18,0,1,0,70,22,25,46.8
146,Sebastien De Maio,FRA,DF,Udinese,34,1987,2.0,0,0,0,3,0,0,0,1,1,0,0,0,16,2,3,40.0
147,Tommaso De Nipoti,ITA,FW,Atalanta,18,2003,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,100.0
148,Mattia De Sciglio,ITA,DF,Juventus,28,1992,13.0,2,1,0,15,7,0,52,10,12,0,1,0,75,16,8,66.7
149,Lorenzo De Silvestri,ITA,DF,Bologna,33,1988,25.5,7,0,0,28,28,3,57,26,14,1,0,0,97,75,46,62.0
150,Grégoire Defrel,MTQ,FW,Sassuolo,30,1991,15.1,3,0,0,16,18,3,1,4,9,0,0,0,43,9,36,20.0
151,Alessandro Deiola,ITA,MF,Cagliari,25,1995,23.7,5,0,0,45,21,1,12,26,22,0,0,0,149,40,42,48.8
152,Filippo Delli Carri,ITA,DF,Salernitana,22,1999,3.7,1,0,0,2,2,0,3,4,4,0,0,0,18,4,3,57.1
153,Merih Demiral,TUR,DF,Atalanta,23,1998,21.3,8,0,0,29,16,3,0,58,17,0,1,0,122,85,37,69.7
154,Diego Demme,GER,MF,Napoli,29,1991,7.7,4,0,0,28,8,0,7,9,12,0,0,0,52,4,5,44.4
155,Fabio Depaoli,ITA,DF,Hellas Verona,24,1997,7.8,3,0,0,20,10,4,32,8,7,0,0,0,39,9,12,42.9
156,Fabio Depaoli,ITA,MF|DF,Sampdoria,24,1997,1.2,1,0,0,8,1,0,3,1,1,0,0,0,4,1,3,25.0
157,Mattia Destro,ITA,FW,Genoa,30,1991,19.4,4,0,0,40,31,19,2,2,4,0,0,0,30,62,110,36.0
158,Gerard Deulofeu,ESP,FW|MF,Udinese,27,1994,29.1,9,0,0,25,31,33,166,9,6,2,0,0,93,2,17,10.5
159,Jacopo Dezi,ITA,MF,Venezia,29,1992,0.2,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,100.0
160,Samuel Di Carmine,ITA,FW,Hellas Verona,32,1988,0.4,1,0,0,1,2,0,0,0,0,0,0,0,1,1,2,33.3
161,Federico Di Francesco,ITA,FW|MF,Empoli,27,1994,15.2,2,0,0,29,27,13,38,9,5,1,0,0,50,2,17,10.5
162,Giovanni Di Lorenzo,ITA,DF,Napoli,27,1993,31.9,3,0,0,37,46,8,49,38,36,1,0,0,168,44,28,61.1
163,Francesco Di Mariano,ITA,FW,Venezia,25,1996,0.7,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,0.0
164,Francesco Di Tacchio,ITA,MF,Salernitana,31,1990,13.9,3,0,0,24,24,0,7,22,7,0,0,1,85,15,17,46.9
165,Amadou Diawara,GUI,MF,Roma,24,1997,1.9,0,0,0,5,0,0,0,0,2,0,0,0,12,1,0,100.0
166,Brahim Díaz,ESP,MF,Milan,21,1999,20.6,4,0,0,22,33,4,11,8,17,0,0,0,108,4,40,9.1
167,Mitchell Dijks,NED,DF|FW,Bologna,28,1993,7.7,2,0,0,10,10,0,28,3,6,0,0,0,44,9,4,69.2
168,Federico Dimarco,ITA,DF,Inter,23,1997,15.9,1,0,0,15,14,2,151,19,15,0,0,0,103,8,8,50.0
169,Filippo Distefano,ITA,FW,Fiorentina,17,2003,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
170,Koffi Djidji,CIV,DF,Torino,28,1992,19.3,6,1,1,25,7,1,17,34,29,0,3,0,113,45,41,52.3
171,Berat Djimsiti,ALB,DF,Atalanta,28,1993,25.1,6,0,0,21,14,1,11,31,24,0,1,1,144,57,27,67.9
172,Nicolás Domínguez,ARG,MF,Bologna,23,1998,22.4,8,0,0,26,39,0,14,32,45,0,0,0,158,32,29,52.5
173,Bartłomiej Drągowski,POL,GK,Fiorentina,23,1997,6.2,0,1,0,1,0,0,0,1,0,0,0,0,9,0,0,
174,Radu Drăgușin,ROU,DF,Sampdoria,19,2002,6.9,1,0,0,6,5,1,4,10,3,0,0,0,49,14,7,66.7
175,Radu Drăgușin,ROU,DF,Salernitana,19,2002,5.4,1,0,0,3,4,0,0,13,4,0,0,0,28,7,7,50.0
176,Denzel Dumfries,NED,DF,Inter,25,1996,22.5,3,0,0,32,37,4,36,9,12,2,1,0,89,43,32,57.3
177,Alfred Duncan,GHA,MF,Fiorentina,28,1993,21.5,3,0,0,22,13,0,44,10,19,0,0,0,92,9,17,34.6
178,Paulo Dybala,ARG,FW|MF,Juventus,27,1993,22.9,3,0,0,16,48,6,66,9,13,0,0,0,103,10,19,34.5
179,Edin Džeko,BIH,FW,Inter,35,1986,27.4,2,0,0,27,39,5,35,4,8,2,0,0,81,84,74,53.2
180,Tyronne Ebuehi,NGA,DF,Venezia,25,1995,12.6,1,1,0,22,4,1,28,16,12,0,0,0,61,15,18,45.5
181,Éderson,BRA,MF,Salernitana,22,1999,12.7,5,0,0,18,34,1,5,19,18,0,0,0,62,11,17,39.3
182,Albin Ekdal,SWE,MF,Sampdoria,32,1989,18.2,11,1,1,31,39,0,2,29,28,0,0,0,144,24,17,58.5
183,Caleb Ekuban,GHA,FW|MF,Genoa,27,1994,19.1,2,0,0,22,32,2,13,9,12,0,0,0,78,36,51,41.4
184,Elif Elmas,MKD,FW|MF,Napoli,21,1999,18.0,3,0,0,27,30,2,10,8,15,1,0,0,64,7,22,24.1
185,Martin Erlic,CRO,DF,Spezia,23,1998,28.6,5,0,0,28,20,0,2,28,16,2,2,0,134,55,40,57.9
186,Gonzalo Escalante,ARG,MF,Lazio,28,1993,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
187,Diego Falcinelli,ITA,FW,Bologna,30,1991,0.7,0,0,0,2,4,0,0,1,2,0,0,0,5,5,6,45.5
188,Wladimiro Falcone,ITA,GK,Sampdoria,26,1995,9.5,2,0,0,0,1,0,0,1,0,0,0,0,8,3,0,100.0
189,Paolo Faragò,ITA,MF,Cagliari,28,1993,0.2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,50.0
190,Davide Faraoni,ITA,DF,Hellas Verona,29,1991,28.6,8,1,1,27,34,5,82,23,40,0,1,0,193,45,50,47.4
191,Mohamed Fares,ALG,DF|FW,Genoa,25,1996,6.5,2,0,0,10,6,0,24,8,2,0,0,0,43,9,14,39.1
192,Diego Farias,BRA,MF|FW,Cagliari,31,1990,0.7,0,0,0,0,0,0,2,0,1,0,0,0,5,1,2,33.3
193,Andrea Favilli,ITA,FW,Genoa,24,1997,0.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,
194,Federico Fazio,ARG,DF,Salernitana,34,1987,15.9,3,1,1,16,15,1,6,27,11,0,2,0,84,54,22,71.1
195,Luiz Felipe,ITA,DF,Lazio,24,1997,27.7,9,1,0,28,16,0,2,33,23,1,0,0,133,43,42,50.6
196,Alex Ferrari,ITA,DF,Sampdoria,27,1994,18.3,4,0,0,29,24,0,7,39,22,0,1,0,109,23,21,52.3
197,Salvador Ferrer,ESP,DF|MF,Spezia,23,1998,16.6,3,0,0,13,10,0,44,18,18,0,0,0,82,34,23,59.6
198,Riccardo Fiamozzi,ITA,DF,Empoli,28,1993,6.9,1,0,0,3,7,0,11,7,5,0,1,0,42,4,6,40.0
199,Luca Fiordilino,ITA,MF,Venezia,25,1996,7.3,2,0,0,5,10,2,9,11,13,0,0,0,50,9,3,75.0
200,Vincenzo Fiorillo,ITA,GK,Salernitana,31,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
201,Alessandro Florenzi,ITA,DF|FW,Milan,30,1991,12.8,2,0,0,10,8,3,56,27,14,0,0,0,79,9,9,50.0
202,Fernando Forestieri,ITA,FW|MF,Udinese,31,1990,0.6,1,0,0,3,4,0,4,0,0,0,0,0,0,0,2,0.0
