Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
771,Mattia Viti,ITA,DF,Empoli,19,2002,20,1491,75,43.6,16.6,16,87,14,4,27,14,1.35,24,24,0,0.00,+0.93,17.7,28.3,-10.6,-0.64,-0.15
772,Dušan Vlahović,SRB,FW,Fiorentina,21,2000,21,1857,88,54.3,20.6,21,88,17,0,,0,1.67,39,28,+11,+0.53,+0.71,32.4,22.4,+10.0,+0.49,-0.05
773,Dušan Vlahović,SRB,FW,Juventus,21,2000,15,1076,72,31.5,12.0,12,83,6,3,26,0,1.87,20,11,+9,+0.75,+0.33,16.5,13.6,+2.9,+0.24,-0.16
774,Rok Vodišek,SVN,GK,Genoa,22,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,
775,Mërgim Vojvoda,KVX,DF,Torino,26,1995,29,1976,68,57.8,22.0,22,81,14,7,27,7,1.55,26,21,+5,+0.23,+0.23,29.7,22.4,+7.3,+0.33,+0.17
776,Cristian Volpato,ITA,FW|MF,Roma,17,2003,3,38,13,1.1,0.4,0,,0,3,13,5,0.67,2,0,+2,+4.74,+4.36,1.2,0.1,+1.1,+2.67,+1.99
777,Stefan de Vrij,NED,DF,Inter,29,1992,30,2410,80,70.5,26.8,28,85,23,2,9,2,2.13,64,27,+37,+1.38,+0.05,59.5,28.4,+31.1,+1.16,+0.15
778,Walace,BRA,MF,Udinese,26,1995,36,2970,83,86.8,33.0,33,88,27,3,26,0,1.28,56,54,+2,+0.06,-0.14,44.9,46.8,-1.8,-0.06,-0.21
779,Sebastian Walukiewicz,POL,DF,Cagliari,21,2000,7,302,43,8.8,3.4,4,61,0,3,20,7,0.29,3,8,-5,-1.49,-0.65,3.4,4.3,-0.9,-0.27,+0.34
780,Magnus Warming,DEN,MF|FW,Torino,21,2000,4,58,15,1.7,0.6,0,,0,4,15,23,0.75,0,0,0,0.00,-0.13,0.7,0.2,+0.5,+0.81,+0.56
781,Kelvin Yeboah,ITA,FW|MF,Genoa,21,2000,17,850,50,24.9,9.4,9,71,3,8,26,0,0.94,5,11,-6,-0.64,+0.31,12.9,12.2,+0.7,+0.07,+0.69
782,Gerard Yepes,ESP,MF|DF,Sampdoria,18,2002,4,21,5,0.6,0.2,0,,0,4,5,14,0.25,0,0,0,0.00,+0.45,0.1,0.9,-0.8,-3.29,-2.80
783,Maya Yoshida,JPN,DF,Sampdoria,32,1988,26,1823,70,53.3,20.3,19,86,16,7,27,5,0.81,27,42,-15,-0.74,-0.63,21.9,33.6,-11.7,-0.58,-0.15
784,Mattia Zaccagni,ITA,MF,Hellas Verona,26,1995,2,180,90,5.3,2.0,2,90,2,0,,0,0.00,3,6,-3,-1.50,-1.75,3.4,3.1,+0.3,+0.14,+0.11
785,Mattia Zaccagni,ITA,FW,Lazio,26,1995,29,1876,65,54.9,20.8,21,80,11,8,23,0,1.72,48,24,+24,+1.15,+1.44,31.9,21.2,+10.7,+0.51,+0.69
786,Gioele Zacchi,ITA,GK,Sassuolo,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
787,Denis Zakaria,SUI,MF,Juventus,24,1996,9,597,66,17.5,6.6,6,80,4,3,40,1,1.89,11,7,+4,+0.60,+0.09,9.3,7.0,+2.3,+0.35,0.00
788,Nicola Zalewski,POL,DF,Roma,19,2002,16,793,50,23.2,8.8,9,70,0,7,23,18,1.63,12,7,+5,+0.57,+0.19,15.2,8.5,+6.7,+0.76,+0.08
789,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,25,1995,25,1926,77,56.3,21.4,21,89,18,4,16,0,2.08,43,16,+27,+1.26,+0.30,34.1,18.7,+15.4,+0.72,+0.13
790,Nicolò Zaniolo,ITA,FW|MF,Roma,22,1999,28,1971,70,57.6,21.9,23,79,8,5,33,2,1.61,28,24,+4,+0.18,-0.56,34.8,23.5,+11.3,+0.52,-0.44
791,Alessandro Zanoli,ITA,DF,Napoli,20,2000,12,457,38,13.4,5.1,5,81,4,7,7,21,2.00,11,6,+5,+0.98,-0.17,7.1,7.2,-0.1,-0.03,-0.80
792,Mattia Zanotti,ITA,DF,Inter,18,2003,1,9,9,0.3,0.1,0,,0,1,9,3,3.00,0,0,0,0.00,-1.37,0.1,0.0,+0.1,+0.93,-0.19
793,Duván Zapata,COL,FW,Atalanta,30,1991,24,1722,72,50.4,19.1,20,80,9,4,33,2,1.50,35,31,+4,+0.21,-0.48,35.2,26.2,+9.0,+0.47,+0.03
794,Gabriele Zappa,ITA,DF,Cagliari,21,1999,25,1144,46,33.5,12.7,11,81,5,14,18,11,0.56,11,26,-15,-1.18,-0.43,12.1,25.8,-13.7,-1.08,-0.75
795,Davide Zappacosta,ITA,DF,Atalanta,29,1992,34,2345,69,68.6,26.1,29,78,14,5,19,1,1.38,43,36,+7,+0.27,-0.57,43.8,31.9,+11.9,+0.46,+0.02
796,Simone Zaza,ITA,FW|DF,Torino,30,1991,10,129,13,3.8,1.4,0,,0,10,13,6,1.10,0,0,0,0.00,-0.14,2.8,1.5,+1.3,+0.88,+0.65
797,Marvin Zeegelaar,NED,DF,Udinese,30,1990,14,643,46,18.8,7.1,6,84,5,8,17,22,1.21,9,15,-6,-0.84,-1.13,10.3,7.4,+2.9,+0.40,+0.53
798,Piotr Zieliński,POL,MF,Napoli,27,1994,35,2086,60,61.0,23.2,26,73,7,9,20,1,2.00,41,24,+17,+0.73,-1.02,32.7,21.3,+11.4,+0.49,-0.45
799,David Zima,CZE,DF,Torino,20,2000,20,1314,66,38.4,14.6,13,87,11,7,26,15,1.55,20,19,+1,+0.07,-0.10,20.3,16.4,+3.9,+0.27,+0.01
800,Zito,ANG,FW,Cagliari,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
801,Jeroen Zoet,NED,GK,Spezia,30,1991,7,630,90,18.4,7.0,7,90,7,0,,29,0.57,8,19,-11,-1.57,-0.96,7.4,11.8,-4.4,-0.63,+0.01
802,Nadir Zortea,ITA,DF|MF,Salernitana,22,1999,29,1410,49,41.2,15.7,13,79,6,16,24,6,0.79,15,29,-14,-0.89,+0.49,17.4,25.0,-7.6,-0.49,+0.46
803,Petar Zovko,BIH,GK,Spezia,19,2002,1,29,29,0.8,0.3,0,,0,1,29,36,0.00,1,2,-1,-3.10,-2.33,0.9,0.2,+0.7,+2.31,+2.98
804,Federico Zuccon,ITA,FW,Atalanta,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
805,Emanuele Zuelli,ITA,MF,Juventus,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
806,Szymon Żurkowski,POL,MF,Empoli,23,1997,35,2307,66,67.5,25.6,29,76,11,6,19,2,1.17,36,43,-7,-0.27,+0.78,27.2,42.2,-15.1,-0.59,-0.09
807,Milan Đurić,BIH,FW,Salernitana,31,1990,33,2165,66,63.3,24.1,23,81,9,10,30,0,0.85,22,39,-17,-0.71,+1.30,26.8,37.4,-10.7,-0.44,+0.86
808,Filip Đuričić,SRB,MF|FW,Sassuolo,29,1992,12,671,56,19.6,7.5,9,70,1,3,15,3,0.92,8,10,-2,-0.27,-0.27,11.0,11.5,-0.6,-0.08,+0.26
