Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
95,Mattia Caldara,ITA,DF,Venezia,27,1994,30.0,20,0.67,9,1,0,5,4,1,2,0.07,0,0,0,1,1,0
96,Hakan Çalhanoğlu,TUR,MF,Inter,27,1994,27.6,173,6.27,100,54,2,11,4,2,21,0.76,12,7,0,1,1,0
97,José Callejón,ESP,FW,Fiorentina,34,1987,14.4,47,3.25,32,10,1,3,1,0,4,0.28,4,0,0,0,0,0
98,Andrea Cambiaso,ITA,DF,Genoa,21,2000,19.9,39,1.96,30,3,2,1,3,0,5,0.25,5,0,0,0,0,0
99,Matteo Cancellieri,ITA,MF|DF,Hellas Verona,19,2002,2.5,7,2.79,5,1,1,0,0,0,0,0.00,0,0,0,0,0,0
100,Antonio Candreva,ITA,MF|FW,Sampdoria,34,1987,34.7,139,4.01,84,36,7,7,5,0,16,0.46,10,4,0,1,1,0
101,Leonardo Capezzi,ITA,MF,Salernitana,26,1995,1.9,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
102,Gianluca Caprari,ITA,MF|FW,Hellas Verona,28,1993,30.4,142,4.67,92,20,9,9,9,3,20,0.66,16,1,2,1,0,0
103,Francesco Caputo,ITA,FW,Sampdoria,33,1987,31.0,74,2.39,60,0,2,3,8,1,8,0.26,4,0,0,1,3,0
104,Francesco Caputo,ITA,FW,Sassuolo,33,1987,1.7,6,3.46,5,0,0,1,0,0,2,1.15,2,0,0,0,0,0
105,Andrea Carboni,ITA,DF,Cagliari,20,2001,24.6,20,0.81,19,0,0,1,0,0,2,0.08,2,0,0,0,0,0
106,Nicolò Casale,ITA,DF,Hellas Verona,23,1998,28.7,34,1.18,33,1,0,0,0,0,5,0.17,5,0,0,0,0,0
107,Francesco Cassata,ITA,MF,Genoa,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
108,Samu Castillejo,ESP,FW|MF,Milan,26,1995,1.4,10,7.09,6,0,0,2,2,0,3,2.13,1,0,0,1,1,0
109,Gaetano Castrovilli,ITA,MF,Fiorentina,24,1997,15.5,49,3.17,36,6,2,1,4,0,5,0.32,5,0,0,0,0,0
110,Danilo Cataldi,ITA,MF,Lazio,26,1994,19.0,39,2.06,25,14,0,0,0,0,3,0.16,2,1,0,0,0,0
111,Pietro Ceccaroni,ITA,DF,Venezia,25,1995,34.7,17,0.49,12,0,0,5,0,0,1,0.03,0,0,0,1,0,0
112,Federico Ceccherini,ITA,DF,Hellas Verona,29,1992,26.2,24,0.92,22,0,0,1,1,0,2,0.08,2,0,0,0,0,0
113,Emil Ceide,NOR,FW|MF,Sassuolo,19,2001,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
114,Luca Ceppitelli,ITA,DF,Cagliari,31,1989,16.1,10,0.62,8,0,0,2,0,0,1,0.06,0,0,0,1,0,0
115,Damir Ceter,COL,FW,Cagliari,23,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
116,Julian Chabot,GER,DF,Sampdoria,23,1998,5.4,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Giorgio Chiellini,ITA,DF,Juventus,36,1984,15.0,21,1.40,18,0,0,2,0,1,1,0.07,1,0,0,0,0,0
118,Federico Chiesa,ITA,MF|FW,Juventus,23,1997,9.6,41,4.28,21,3,8,6,3,0,7,0.73,2,0,3,1,1,0
119,Vlad Chiricheș,ROU,DF,Sassuolo,31,1989,25.6,8,0.31,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
120,Riccardo Ciervo,ITA,MF|DF,Sampdoria,19,2002,2.5,7,2.78,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0
121,Moustapha Cissé,GUI,FW,Atalanta,17,2003,0.4,1,2.37,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
122,Giorgio Cittadini,ITA,DF,Atalanta,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
123,Ebrima Colley,GAM,FW|MF,Spezia,21,2000,4.4,12,2.74,6,1,2,2,1,0,0,0.00,0,0,0,0,0,0
124,Omar Colley,GAM,DF,Sampdoria,28,1992,30.5,10,0.33,7,0,0,1,1,1,1,0.03,0,0,0,1,0,0
125,Andrea Consigli,ITA,GK,Sassuolo,34,1987,36.9,8,0.22,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0
126,Andrea Conti,ITA,DF|MF,Sampdoria,27,1994,2.6,2,0.77,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
127,Andrea Conti,ITA,DF,Milan,27,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
128,Diego Coppola,ITA,DF,Hellas Verona,17,2003,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Joaquín Correa,ARG,FW,Inter,26,1994,11.4,43,3.78,32,0,5,5,1,0,5,0.44,3,0,1,1,0,0
130,Lassana Coulibaly,MLI,MF,Salernitana,25,1996,25.9,43,1.66,32,0,2,3,6,0,1,0.04,1,0,0,0,0,0
131,Mamadou Coulibaly,SEN,MF,Salernitana,22,1999,9.0,25,2.79,19,1,2,1,2,0,2,0.22,0,0,1,1,0,0
132,Alessio Cragno,ITA,GK,Cagliari,27,1994,35.0,4,0.11,1,3,0,0,0,0,1,0.03,0,1,0,0,0,0
133,Domenico Criscito,ITA,DF,Genoa,34,1986,18.0,25,1.39,15,4,0,3,1,2,2,0.11,2,0,0,0,0,0
134,Bryan Cristante,ITA,MF,Roma,26,1995,29.8,62,2.08,52,0,0,7,1,2,1,0.03,0,0,0,1,0,0
135,Domen Črnigoj,SVN,MF,Venezia,25,1995,20.9,35,1.68,28,0,2,3,1,1,1,0.05,1,0,0,0,0,0
136,Giovanni Crociata,ITA,FW,Empoli,23,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
137,Juan Cuadrado,COL,DF|MF,Juventus,33,1988,27.6,111,4.02,74,21,7,4,4,1,12,0.43,8,1,2,0,1,0
138,Mickaël Cuisance,FRA,MF,Venezia,21,1999,10.2,25,2.45,20,1,1,2,1,0,1,0.10,1,0,0,0,0,0
139,Patrick Cutrone,ITA,FW,Empoli,23,1998,15.6,22,1.41,16,0,2,1,1,2,2,0.13,1,0,0,0,1,0
140,Danilo D'Ambrosio,ITA,DF,Inter,32,1988,11.1,11,0.99,9,0,0,1,0,1,3,0.27,3,0,0,0,0,0
141,Mikkel Damsgaard,DEN,MF|FW,Sampdoria,21,2000,6.4,27,4.21,21,1,1,1,2,1,1,0.16,1,0,0,0,0,0
142,Danilo,BRA,DF|MF,Juventus,30,1991,21.0,39,1.85,33,1,0,3,2,0,3,0.14,2,0,0,1,0,0
143,Ebrima Darboe,GAM,MF,Roma,20,2001,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
144,Matteo Darmian,ITA,DF,Inter,31,1989,16.7,43,2.57,35,2,1,2,1,2,3,0.18,3,0,0,0,0,0
145,Paweł Dawidowicz,POL,DF,Hellas Verona,26,1995,13.3,11,0.83,7,0,0,0,1,3,1,0.08,1,0,0,0,0,0
146,Sebastien De Maio,FRA,DF,Udinese,34,1987,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
147,Tommaso De Nipoti,ITA,FW,Atalanta,18,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Mattia De Sciglio,ITA,DF,Juventus,28,1992,13.0,32,2.47,26,3,1,1,1,0,4,0.31,4,0,0,0,0,0
149,Lorenzo De Silvestri,ITA,DF,Bologna,33,1988,25.5,46,1.80,32,9,0,2,3,0,2,0.08,2,0,0,0,0,0
150,Grégoire Defrel,MTQ,FW,Sassuolo,30,1991,15.1,48,3.18,38,0,5,3,2,0,2,0.13,2,0,0,0,0,0
151,Alessandro Deiola,ITA,MF,Cagliari,25,1995,23.7,37,1.56,32,0,0,4,0,1,4,0.17,3,0,0,1,0,0
152,Filippo Delli Carri,ITA,DF,Salernitana,22,1999,3.7,4,1.07,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
153,Merih Demiral,TUR,DF,Atalanta,23,1998,21.3,8,0.38,2,0,1,4,0,1,3,0.14,0,0,0,3,0,0
154,Diego Demme,GER,MF,Napoli,29,1991,7.7,23,3.00,19,0,0,1,2,1,1,0.13,1,0,0,0,0,0
155,Fabio Depaoli,ITA,DF,Hellas Verona,24,1997,7.8,17,2.18,14,1,1,0,1,0,3,0.38,3,0,0,0,0,0
156,Fabio Depaoli,ITA,MF|DF,Sampdoria,24,1997,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
157,Mattia Destro,ITA,FW,Genoa,30,1991,19.4,31,1.60,20,0,4,4,3,0,4,0.21,2,0,1,0,1,0
158,Gerard Deulofeu,ESP,FW|MF,Udinese,27,1994,29.1,149,5.13,85,39,10,8,7,0,11,0.38,6,2,0,2,1,0
159,Jacopo Dezi,ITA,MF,Venezia,29,1992,0.2,2,10.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Samuel Di Carmine,ITA,FW,Hellas Verona,32,1988,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Federico Di Francesco,ITA,FW|MF,Empoli,27,1994,15.2,41,2.70,31,1,1,4,4,0,7,0.46,4,1,0,1,1,0
162,Giovanni Di Lorenzo,ITA,DF,Napoli,27,1993,31.9,68,2.13,58,2,2,4,1,1,7,0.22,4,1,0,2,0,0
163,Francesco Di Mariano,ITA,FW,Venezia,25,1996,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
164,Francesco Di Tacchio,ITA,MF,Salernitana,31,1990,13.9,16,1.15,13,1,0,1,1,0,0,0.00,0,0,0,0,0,0
165,Amadou Diawara,GUI,MF,Roma,24,1997,1.9,1,0.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
166,Brahim Díaz,ESP,MF,Milan,21,1999,20.6,78,3.78,61,2,4,3,5,3,10,0.48,7,1,0,2,0,0
167,Mitchell Dijks,NED,DF|FW,Bologna,28,1993,7.7,12,1.56,8,3,0,0,1,0,0,0.00,0,0,0,0,0,0
168,Federico Dimarco,ITA,DF,Inter,23,1997,15.9,88,5.53,42,30,4,10,1,1,8,0.50,3,3,0,2,0,0
169,Filippo Distefano,ITA,FW,Fiorentina,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
170,Koffi Djidji,CIV,DF,Torino,28,1992,19.3,15,0.78,15,0,0,0,0,0,2,0.10,2,0,0,0,0,0
171,Berat Djimsiti,ALB,DF,Atalanta,28,1993,25.1,23,0.92,16,0,1,5,0,1,2,0.08,2,0,0,0,0,0
172,Nicolás Domínguez,ARG,MF,Bologna,23,1998,22.4,61,2.72,52,1,0,5,1,2,4,0.18,4,0,0,0,0,0
173,Bartłomiej Drągowski,POL,GK,Fiorentina,23,1997,6.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
174,Radu Drăgușin,ROU,DF,Sampdoria,19,2002,6.9,5,0.73,4,1,0,0,0,0,1,0.15,1,0,0,0,0,0
175,Radu Drăgușin,ROU,DF,Salernitana,19,2002,5.4,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Denzel Dumfries,NED,DF,Inter,25,1996,22.5,63,2.79,49,4,3,4,3,0,7,0.31,5,1,0,0,1,0
177,Alfred Duncan,GHA,MF,Fiorentina,28,1993,21.5,50,2.33,45,1,0,2,1,1,4,0.19,4,0,0,0,0,0
178,Paulo Dybala,ARG,FW|MF,Juventus,27,1993,22.9,113,4.93,73,12,10,7,8,3,13,0.57,10,3,0,0,0,0
179,Edin Džeko,BIH,FW,Inter,35,1986,27.4,92,3.35,76,0,3,7,5,1,17,0.62,14,0,0,2,1,0
180,Tyronne Ebuehi,NGA,DF,Venezia,25,1995,12.6,19,1.50,18,1,0,0,0,0,0,0.00,0,0,0,0,0,0
181,Éderson,BRA,MF,Salernitana,22,1999,12.7,31,2.43,21,0,0,2,7,1,2,0.16,1,0,0,0,1,0
182,Albin Ekdal,SWE,MF,Sampdoria,32,1989,18.2,19,1.05,14,0,0,3,2,0,0,0.00,0,0,0,0,0,0
183,Caleb Ekuban,GHA,FW|MF,Genoa,27,1994,19.1,38,1.99,28,0,3,3,4,0,5,0.26,3,0,2,0,0,0
184,Elif Elmas,MKD,FW|MF,Napoli,21,1999,18.0,59,3.28,42,2,5,4,3,3,9,0.50,6,1,0,0,1,1
185,Martin Erlic,CRO,DF,Spezia,23,1998,28.6,11,0.38,7,0,0,1,3,0,2,0.07,0,0,0,1,1,0
186,Gonzalo Escalante,ARG,MF,Lazio,28,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
187,Diego Falcinelli,ITA,FW,Bologna,30,1991,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
188,Wladimiro Falcone,ITA,GK,Sampdoria,26,1995,9.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
189,Paolo Faragò,ITA,MF,Cagliari,28,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
190,Davide Faraoni,ITA,DF,Hellas Verona,29,1991,28.6,47,1.64,35,3,1,5,3,0,8,0.28,7,0,0,1,0,0
191,Mohamed Fares,ALG,DF|FW,Genoa,25,1996,6.5,21,3.23,13,3,0,4,1,0,3,0.46,3,0,0,0,0,0
192,Diego Farias,BRA,MF|FW,Cagliari,31,1990,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
193,Andrea Favilli,ITA,FW,Genoa,24,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
194,Federico Fazio,ARG,DF,Salernitana,34,1987,15.9,17,1.07,13,0,2,2,0,0,2,0.13,1,0,0,1,0,0
195,Luiz Felipe,ITA,DF,Lazio,24,1997,27.7,14,0.51,12,0,0,0,1,1,1,0.04,0,0,0,0,1,0
196,Alex Ferrari,ITA,DF,Sampdoria,27,1994,18.3,10,0.55,8,1,0,1,0,0,1,0.05,1,0,0,0,0,0
197,Salvador Ferrer,ESP,DF|MF,Spezia,23,1998,16.6,31,1.87,25,4,1,0,0,1,4,0.24,3,0,0,0,0,1
198,Riccardo Fiamozzi,ITA,DF,Empoli,28,1993,6.9,9,1.30,5,3,0,0,0,1,2,0.29,1,1,0,0,0,0
199,Luca Fiordilino,ITA,MF,Venezia,25,1996,7.3,15,2.04,13,1,0,1,0,0,0,0.00,0,0,0,0,0,0
200,Vincenzo Fiorillo,ITA,GK,Salernitana,31,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
201,Alessandro Florenzi,ITA,DF|FW,Milan,30,1991,12.8,34,2.65,25,6,0,1,1,1,2,0.16,2,0,0,0,0,0
202,Fernando Forestieri,ITA,FW|MF,Udinese,31,1990,0.6,4,6.32,1,1,0,0,2,0,1,1.58,0,1,0,0,0,0
203,Francesco Forte,ITA,FW,Venezia,28,1993,4.7,8,1.79,5,0,0,2,0,1,1,0.22,1,0,0,0,0,0
204,Gianluca Frabotta,ITA,DF|MF,Hellas Verona,22,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
205,Davide Frattesi,ITA,MF,Sassuolo,21,1999,31.7,88,2.77,67,1,8,7,5,0,8,0.25,4,0,1,1,2,0
206,Morten Frendrup,DEN,DF|MF,Genoa,20,2001,7.7,14,1.81,9,0,1,1,0,3,2,0.26,1,0,0,0,0,1
207,Remo Freuler,SUI,MF,Atalanta,29,1992,26.3,71,2.70,61,5,1,2,1,1,6,0.23,5,1,0,0,0,0
208,Matteo Gabbia,ITA,DF,Milan,21,1999,6.0,3,0.50,3,0,0,0,0,0,2,0.34,2,0,0,0,0,0
209,Manolo Gabbiadini,ITA,FW|MF,Sampdoria,29,1991,12.7,37,2.92,23,4,0,8,2,0,4,0.32,2,0,0,2,0,0
210,Gianluca Gaetano,ITA,MF,Napoli,21,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
211,Luca Gagliano,ITA,FW|DF,Cagliari,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
212,Roberto Gagliardini,ITA,MF,Inter,27,1994,7.2,17,2.37,14,0,0,2,1,0,2,0.28,2,0,0,0,0,0
213,Riccardo Gagliolo,SWE,DF,Salernitana,31,1990,12.6,7,0.55,3,1,0,2,0,1,1,0.08,0,0,0,1,0,0
214,Nicolas Galazzi,ITA,MF,Venezia,20,2000,0.2,1,5.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
215,Pablo Galdames Millán,CHI,MF,Genoa,24,1996,11.4,30,2.62,15,8,2,1,2,2,0,0.00,0,0,0,0,0,0
216,Luca Gemello,ITA,GK,Torino,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
217,Paolo Ghiglione,ITA,DF,Genoa,24,1997,6.7,12,1.79,5,3,1,3,0,0,2,0.30,2,0,0,0,0,0
218,Faouzi Ghoulam,ALG,DF,Napoli,30,1991,3.7,13,3.50,8,4,0,0,1,0,0,0.00,0,0,0,0,0,0
219,Sebastian Giovinco,ITA,MF,Sampdoria,34,1987,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
220,Olivier Giroud,FRA,FW,Milan,34,1986,21.0,55,2.61,33,0,2,15,3,2,6,0.28,4,0,0,2,0,0
221,Diego Godín,URU,DF,Cagliari,35,1986,9.1,8,0.88,6,0,0,1,0,1,1,0.11,1,0,0,0,0,0
222,Edoardo Goldaniga,ITA,DF,Cagliari,27,1993,10.4,10,0.96,8,0,0,1,0,1,1,0.10,0,0,0,1,0,0
223,Edoardo Goldaniga,ITA,DF|MF,Sassuolo,27,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
224,Cedric Gondo,CIV,FW,Salernitana,24,1996,7.8,23,2.96,18,0,0,1,4,0,2,0.26,0,0,0,0,2,0
225,Nicolás González,ARG,FW,Fiorentina,23,1998,26.2,95,3.63,58,2,7,10,17,1,14,0.53,6,0,1,1,5,1
226,Robin Gosens,GER,DF,Atalanta,27,1994,5.1,12,2.35,8,0,0,2,2,0,1,0.20,0,0,0,0,1,0
227,Robin Gosens,GER,DF,Inter,27,1994,1.9,6,3.21,5,0,0,1,0,0,1,0.54,1,0,0,0,0,0
228,Alberto Grassi,ITA,MF,Cagliari,26,1995,24.2,41,1.70,29,2,0,4,4,2,3,0.12,2,0,0,1,0,0
229,Koray Günter,GER,DF,Hellas Verona,26,1994,26.8,15,0.56,13,1,0,0,0,1,0,0.00,0,0,0,0,0,0
230,Albert Guðmundsson,ISL,FW|MF,Genoa,24,1997,6.7,24,3.55,17,6,0,0,1,0,0,0.00,0,0,0,0,0,0
231,Emmanuel Gyasi,GHA,FW|MF,Spezia,27,1994,33.7,59,1.75,48,0,4,3,3,1,6,0.18,5,0,0,1,0,0
232,Norbert Gyömbér,SVK,DF,Salernitana,29,1992,28.5,20,0.70,15,1,0,2,1,1,1,0.04,0,1,0,0,0,0
233,Nicolas Haas,SUI,MF,Empoli,25,1996,11.1,32,2.87,31,0,0,1,0,0,2,0.18,2,0,0,0,0,0
234,Samir Handanović,SVN,GK,Inter,37,1984,37.0,5,0.14,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
235,Ridgeciano Haps,SUR,DF,Venezia,28,1993,22.8,31,1.36,22,3,2,0,4,0,2,0.09,1,1,0,0,0,0
236,Abdou Harroui,NED,MF,Sassuolo,23,1998,5.0,13,2.59,12,0,0,0,0,1,1,0.20,1,0,0,0,0,0
237,Hans Hateboer,NED,DF|MF,Atalanta,27,1994,15.4,34,2.21,30,1,0,2,1,0,3,0.19,3,0,0,0,0,0
238,Silvan Hefti,SUI,DF,Genoa,23,1997,14.3,22,1.54,19,1,0,1,1,0,0,0.00,0,0,0,0,0,0
239,Liam Henderson,SCO,MF,Empoli,25,1996,22.4,87,3.88,67,13,1,3,3,0,12,0.53,7,1,1,1,2,0
240,Dalbert Henrique,BRA,DF|MF,Cagliari,27,1993,23.1,57,2.47,41,14,0,1,1,0,5,0.22,3,1,0,1,0,0
241,Matheus Henrique,BRA,MF,Sassuolo,23,1997,12.0,39,3.26,34,1,2,1,1,0,3,0.25,3,0,0,0,0,0
242,Thomas Henry,FRA,FW,Venezia,26,1994,23.5,41,1.74,31,0,0,2,8,0,6,0.26,4,0,0,2,0,0
243,Theo Hernández,FRA,DF,Milan,23,1997,30.1,104,3.45,58,25,4,5,10,2,13,0.43,10,0,1,2,0,0
244,Hernani,BRA,MF|FW,Genoa,27,1994,7.6,7,0.93,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0
245,Daan Heymans,BEL,MF|FW,Venezia,22,1999,2.8,6,2.12,6,0,0,0,0,0,1,0.35,1,0,0,0,0,0
246,Aaron Hickey,SCO,DF,Bologna,19,2002,31.3,44,1.40,37,1,2,0,4,0,4,0.13,4,0,0,0,0,0
247,Martin Hongla,CMR,MF,Hellas Verona,23,1998,7.2,9,1.25,7,0,0,0,0,2,0,0.00,0,0,0,0,0,0
248,Sydney van Hooijdonk,NED,FW|MF,Bologna,21,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
249,Petko Hristov,BUL,DF,Spezia,22,1999,13.9,7,0.50,5,0,0,1,1,0,2,0.14,1,0,0,1,0,0
250,Elseid Hysaj,ALB,DF,Lazio,27,1994,22.5,39,1.73,36,1,2,0,0,0,7,0.31,6,0,1,0,0,0
251,Roger Ibanez,BRA,DF,Roma,22,1998,32.1,31,0.97,28,1,0,1,1,0,2,0.06,2,0,0,0,0,0
252,Zlatan Ibrahimović,SWE,FW,Milan,39,1981,11.3,47,4.17,36,0,3,6,1,1,4,0.36,2,0,0,0,1,1
253,Igor,BRA,DF,Fiorentina,23,1998,24.9,19,0.76,16,0,0,2,0,1,1,0.04,1,0,0,0,0,0
254,Jonathan Ikone,FRA,FW,Fiorentina,23,1998,7.2,27,3.74,20,0,3,3,1,0,2,0.28,1,0,0,1,0,0
255,Ivan Ilić,SRB,MF,Hellas Verona,20,2001,28.1,56,2.00,43,9,2,1,1,0,9,0.32,8,1,0,0,0,0
256,Josip Iličić,SVN,MF|FW,Atalanta,33,1988,9.3,66,7.07,42,11,4,5,3,1,10,1.07,8,0,2,0,0,0
257,Ciro Immobile,ITA,FW,Lazio,31,1990,30.1,72,2.39,53,0,6,11,2,0,15,0.50,9,0,2,4,0,0
258,Lorenzo Insigne,ITA,FW,Napoli,30,1991,25.4,120,4.72,80,21,7,11,1,0,16,0.63,9,3,0,4,0,0
259,Ardian Ismajli,ALB,DF,Empoli,24,1996,14.1,11,0.78,9,1,0,1,0,0,0,0.00,0,0,0,0,0,0
260,Armando Izzo,ITA,DF,Torino,29,1992,5.8,4,0.68,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0
261,Mato Jajalo,BIH,MF,Udinese,33,1988,7.0,17,2.44,12,0,1,3,1,0,2,0.29,1,0,0,0,1,0
262,Paweł Jaroszyński,POL,DF,Salernitana,26,1994,5.7,11,1.92,6,5,0,0,0,0,1,0.17,0,1,0,0,0,0
263,Juan Jesus,BRA,DF,Napoli,30,1991,14.2,9,0.63,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Dennis Johnsen,NOR,FW|MF,Venezia,23,1998,16.1,32,1.97,28,0,2,1,1,0,3,0.18,3,0,0,0,0,0
265,Kaio Jorge,BRA,MF|FW,Juventus,19,2002,1.3,5,3.72,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
266,Flavio Junior Bianchi,ITA,FW|MF,Genoa,21,2000,3.5,5,1.43,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Hamed Junior Traorè,CIV,FW|MF,Sassuolo,21,2000,19.7,80,4.07,57,10,9,2,2,0,7,0.36,6,0,1,0,0,0
268,Nikola Kalinić,CRO,FW,Hellas Verona,33,1988,4.5,13,2.88,9,0,1,0,3,0,2,0.44,1,0,0,0,1,0
269,Yayah Kallon,SLE,FW|MF,Genoa,20,2001,7.1,26,3.69,15,0,6,3,2,0,4,0.57,2,0,1,0,1,0
270,Pierre Kalulu,FRA,DF,Milan,21,2000,21.6,27,1.25,24,1,0,1,1,0,4,0.19,3,0,0,1,0,0
271,Dimitrije Kamenović,SRB,DF,Lazio,21,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Rick Karsdorp,NED,DF|FW,Roma,26,1995,32.0,93,2.90,81,4,5,0,2,1,4,0.12,4,0,0,0,0,0
273,Denso Kasius,NED,DF|FW,Bologna,18,2002,2.0,7,3.50,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
274,Grigoris Kastanos,CYP,MF|FW,Salernitana,23,1998,15.0,68,4.56,32,14,7,7,8,0,8,0.54,4,1,1,0,2,0
275,Moise Kean,ITA,FW,Juventus,21,2000,12.2,14,1.15,8,0,4,0,2,0,3,0.25,1,0,1,0,1,0
276,Wajdi Kechrida,TUN,DF|MF,Salernitana,25,1995,10.6,17,1.61,14,2,0,1,0,0,2,0.19,1,0,0,1,0,0
277,Dimitrios Keramitsis,GRE,MF,Roma,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
278,Franck Kessié,CIV,MF,Milan,24,1996,25.6,67,2.61,55,0,2,5,2,3,2,0.08,2,0,0,0,0,0
279,Jakub Kiwior,POL,MF,Spezia,21,2000,21.8,15,0.69,13,0,0,1,1,0,1,0.05,1,0,0,0,0,0
280,Sofian Kiyine,MAR,MF|FW,Venezia,23,1997,13.8,50,3.63,29,8,8,1,1,3,3,0.22,2,0,0,1,0,0
281,Simon Kjær,DEN,DF,Milan,32,1989,8.9,7,0.78,6,0,0,0,0,1,1,0.11,1,0,0,0,0,0
282,Aleksandr Kokorin,RUS,FW|MF,Fiorentina,30,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
283,Aleksandar Kolarov,SRB,DF,Inter,35,1985,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
284,Teun Koopmeiners,NED,MF,Atalanta,23,1998,23.6,93,3.94,69,14,5,3,1,1,5,0.21,5,0,0,0,0,0
285,Kalidou Koulibaly,SEN,DF,Napoli,30,1991,26.7,19,0.71,15,0,1,2,1,0,4,0.15,3,0,0,1,0,0
286,Christos Kourfalidis,GRE,MF|FW,Cagliari,18,2002,0.2,2,10.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Viktor Kovalenko,UKR,MF,Spezia,25,1996,14.7,27,1.84,21,3,1,0,1,1,4,0.27,4,0,0,0,0,0
288,Julian Kristoffersen,NOR,FW,Salernitana,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
289,Rade Krunić,BIH,MF|FW,Milan,27,1993,15.7,39,2.48,32,0,1,3,3,0,3,0.19,1,0,0,2,0,0
290,Dejan Kulusevski,SWE,FW|MF,Juventus,21,2000,8.6,25,2.92,17,0,5,2,1,0,5,0.58,3,0,2,0,0,0
291,Marash Kumbulla,ALB,DF,Roma,21,2000,11.4,6,0.53,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
