Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
62,Giulian Biancone,FRA,DF,Monaco,18,2000,1.0,59,4,21,28,11,0,59,0,0,,0,,26,151,85,0,1,0,2,0,31,4
63,Ludovic Blas,FRA,MF|FW,Guingamp,20,1997,26.4,1277,20,183,759,367,47,1276,86,57,66.3,29,33.7,682,4740,2142,58,61,11,59,61,776,81
64,Alexis Blin,FRA,MF,Amiens,21,1996,22.1,1214,55,276,811,136,9,1214,9,5,55.6,4,44.4,508,2090,934,8,8,0,30,18,659,20
65,Antonin Bobichon,FRA,MF,Nîmes,22,1995,23.9,1081,20,184,605,306,23,1081,33,17,51.5,16,48.5,587,3396,1756,41,31,10,29,25,676,45
66,Yann Bodiger,FRA,MF,Toulouse,23,1995,0.1,13,0,0,13,0,0,13,0,0,,0,,9,9,3,0,0,0,0,0,7,0
67,Mathieu Bodmer,FRA,MF|FW,Amiens,35,1982,11.9,724,13,83,476,175,29,724,7,4,57.1,3,42.9,373,1507,776,7,11,2,24,15,593,50
68,Sacha Boey,FRA,DF,Rennes,17,2000,0.2,5,0,0,5,0,0,5,0,0,,0,,1,0,0,0,0,0,0,0,2,0
69,Olivier Boscagli,FRA,DF,Nice,20,1997,9.6,782,37,237,429,124,3,782,10,6,60.0,4,40.0,377,1829,1220,15,14,0,10,4,481,35
70,Gabriel Boschilia,BRA,FW|MF,Nantes,22,1996,14.7,738,8,87,319,346,33,738,29,14,48.3,15,51.7,450,2764,1276,39,28,9,43,30,480,82
71,John Bostock,TRI,MF,Toulouse,26,1992,10.9,702,21,144,440,124,2,702,6,1,16.7,5,83.3,365,1437,692,5,9,0,16,8,480,12
72,Denis Bouanga,GAB,MF|FW,Nîmes,23,1994,29.3,1147,21,177,442,556,128,1147,130,50,38.5,80,61.5,697,5147,2771,102,60,54,103,52,727,195
73,Zacharie Boucher,FRA,GK,Angers,26,1992,2.0,56,47,56,0,0,0,56,0,0,,0,,16,121,80,0,0,0,0,0,13,0
74,Arnold Bouka Moutou,CGO,DF|FW,Dijon,29,1988,0.7,44,2,21,18,6,1,44,2,1,50.0,1,50.0,17,159,65,2,4,0,2,1,18,1
75,Benjamin Bourigeaud,FRA,MF|FW,Rennes,24,1994,26.9,1536,36,237,814,497,36,1533,32,10,31.3,22,68.8,818,3974,1910,53,35,5,40,24,992,167
76,Bilal Boutobba,FRA,FW|MF,Montpellier,19,1998,0.4,21,0,0,7,14,5,21,5,2,40.0,3,60.0,18,138,95,7,2,5,1,1,17,2
77,Umut Bozok,TUR,FW,Nîmes,21,1996,13.7,426,1,22,203,207,43,424,25,12,48.0,13,52.0,296,1451,425,14,11,6,33,36,343,74
78,Pedro Brazão,POR,MF|FW,Nice,15,2002,0.2,6,0,0,0,6,1,6,1,0,0.0,1,100.0,4,21,10,1,0,1,0,0,3,1
79,Anthony Briançon,FRA,DF,Nîmes,23,1994,32.5,1703,228,958,704,57,28,1703,2,2,100.0,0,0.0,782,4060,2317,14,11,0,8,2,848,1
80,Jimmy Briand,FRA,FW,Bordeaux,32,1985,27.7,969,36,95,505,377,83,968,28,13,46.4,15,53.6,544,2317,947,26,26,8,79,45,729,155
81,Gianluigi Buffon,ITA,GK,Paris S-G,40,1978,17.0,450,367,444,7,0,0,450,1,1,100.0,0,0.0,197,938,707,0,0,0,0,0,170,0
82,Patrick Burner,MTQ,DF,Nice,22,1996,15.0,941,54,343,468,141,4,941,33,13,39.4,20,60.6,440,1798,972,20,18,2,20,11,545,49
83,Ludovic Butelle,FRA,GK,Angers,35,1983,36.0,1112,898,1105,8,0,0,1112,0,0,,0,,470,3630,2782,0,1,1,0,0,260,0
84,Rémy Cabella,FRA,MF|FW,Saint-Étienne,28,1990,33.3,2510,18,269,1381,901,131,2509,106,56,52.8,50,47.2,1484,11319,6726,224,158,47,64,71,1984,270
85,Anthony Caci,FRA,DF,Strasbourg,21,1997,25.5,1657,93,638,795,236,13,1657,25,12,48.0,13,52.0,920,4057,2447,32,23,2,22,8,1010,51
86,Mathieu Cafaro,FRA,FW|MF,Reims,21,1997,23.3,1080,10,177,483,449,35,1080,53,25,47.2,28,52.8,556,4191,2025,62,40,6,54,30,659,133
87,Yannick Cahuzac,FRA,MF|DF,Toulouse,33,1985,15.9,699,73,243,403,59,6,699,0,0,,0,,261,1142,501,5,5,1,5,3,308,7
88,Marc-Aurèle Caillard,FRA,GK,Guingamp,24,1994,21.0,600,524,600,0,0,0,600,0,0,,0,,214,1611,1160,0,0,0,1,0,152,0
89,Duje Ćaleta-Car,CRO,DF,Marseille,21,1996,17.2,996,97,540,426,33,27,996,0,0,,0,,552,2641,1553,13,2,0,3,1,611,2
90,Mahdi Camara,FRA,FW,Saint-Étienne,20,1998,0.1,6,2,2,3,2,0,6,1,1,100.0,0,0.0,3,33,9,0,1,0,1,1,1,0
91,Souleymane Camara,SEN,FW|MF,Montpellier,35,1982,1.5,77,3,9,27,41,11,77,5,3,60.0,2,40.0,54,306,154,4,7,2,5,3,63,21
92,Eduardo Camavinga,FRA,MF,Rennes,15,2002,4.0,203,12,52,131,23,1,203,5,3,60.0,2,40.0,112,748,387,9,4,0,6,4,121,6
93,Pierrick Capelle,FRA,DF|MF,Angers,31,1987,20.5,1208,52,327,591,312,27,1208,27,18,66.7,9,33.3,595,3733,1840,45,36,4,34,33,694,74
94,Yoan Cardinale,FRA,GK,Nice,24,1994,3.0,89,75,89,0,0,0,89,0,0,,0,,46,203,161,0,0,0,0,0,39,0
95,Diego Carlos,BRA,DF,Nantes,25,1993,35.0,2110,267,1092,949,81,38,2110,8,6,75.0,2,25.0,1099,4796,3022,20,15,2,16,2,1235,9
96,Louis Carnot,FRA,MF,Guingamp,17,2001,0.1,4,0,0,1,3,0,4,0,0,,0,,2,12,9,0,1,0,0,0,3,2
97,Lionel Carole,FRA,DF|FW,Strasbourg,27,1991,19.2,1246,75,365,547,341,17,1246,26,10,38.5,16,61.5,663,3575,2177,53,46,6,28,25,731,99
98,Moreto Cassamã,GNB,MF,Reims,20,1998,0.7,54,3,6,46,5,0,54,1,1,100.0,0,0.0,30,116,49,0,2,0,1,1,42,2
99,Edinson Cavani,URU,FW,Paris S-G,31,1987,18.6,523,20,72,156,301,114,518,21,12,57.1,9,42.9,280,1250,419,16,10,11,37,12,371,122
100,Zeki Çelik,TUR,DF,Lille,21,1997,33.0,2058,97,529,988,559,32,2058,27,16,59.3,11,40.7,942,4716,2709,58,61,8,31,19,1068,181
101,Nacer Chadli,BEL,MF|DF,Monaco,28,1989,7.7,411,10,61,185,172,10,411,16,8,50.0,8,50.0,232,1412,683,21,24,4,17,13,255,51
102,Fouad Chafik,MAR,DF,Dijon,31,1986,20.5,1184,85,355,535,303,8,1184,32,17,53.1,15,46.9,481,2908,1723,48,41,1,19,12,580,68
103,Kwon Chang-hoon,KOR,FW|MF,Dijon,24,1994,10.4,476,5,50,169,260,22,476,34,18,52.9,16,47.1,248,1539,595,20,17,4,23,22,314,83
104,Xavier Chavalerin,FRA,MF,Reims,27,1991,36.0,1879,64,537,1038,326,15,1879,31,23,74.2,8,25.8,849,3943,1801,25,22,3,30,17,1075,49
105,Pablo Chavarría,ARG,FW,Reims,30,1988,21.9,635,19,54,253,338,102,635,25,10,40.0,15,60.0,335,1754,614,28,12,14,65,22,454,141
106,Pape Cheikh Diop,SEN,MF,Lyon,20,1997,5.0,264,5,43,187,37,7,264,6,4,66.7,2,33.3,182,876,302,4,6,0,6,4,211,15
107,Laurent Ciman,BEL,DF,Dijon,32,1985,8.0,652,59,338,298,21,7,652,0,0,,0,,403,1770,948,1,0,0,0,2,465,0
108,Till Cissokho,FRA,DF,Bordeaux,18,2000,0.9,42,4,26,15,1,1,42,1,1,100.0,0,0.0,21,111,71,1,0,0,0,0,29,0
109,Marcus Coco,FRA,FW|MF,Guingamp,22,1996,20.4,884,13,120,368,412,67,884,45,21,46.7,24,53.3,483,3598,1545,63,37,13,71,48,591,186
110,Racine Coly,SEN,DF|MF,Nice,22,1995,5.6,377,19,102,207,76,11,377,14,6,42.9,8,57.1,174,1118,596,13,8,2,10,8,219,27
111,Daniel Congré,FRA,DF,Montpellier,33,1985,36.6,1878,110,803,987,99,18,1878,7,3,42.9,4,57.1,849,4497,2980,22,8,0,17,9,1118,20
112,Benjamin Corgnet,FRA,MF|FW,Strasbourg,31,1987,7.5,370,9,51,168,154,25,370,14,8,57.1,6,42.9,202,696,300,9,6,1,12,11,272,45
113,Andreas Cornelius,DEN,FW,Bordeaux,25,1993,8.8,342,20,36,155,154,42,342,8,5,62.5,3,37.5,178,709,214,6,7,2,29,20,266,58
114,Maxwel Cornet,CIV,FW,Lyon,21,1996,14.2,657,11,56,228,379,79,657,52,23,44.2,29,55.8,408,2782,1363,62,29,27,38,28,493,198
115,Quentin Cornette,FRA,FW|MF,Amiens,24,1994,2.3,104,3,22,49,35,9,104,5,3,60.0,2,40.0,58,413,247,9,6,2,8,7,66,11
116,Nuno da Costa,CPV,FW,Strasbourg,27,1991,22.8,813,9,59,375,386,89,812,70,33,47.1,37,52.9,514,2475,918,32,31,21,81,57,595,180
117,Benoît Costil,FRA,GK,Bordeaux,31,1987,37.0,1253,1076,1244,11,0,0,1253,1,1,100.0,0,0.0,541,2691,1733,0,1,1,1,0,473,0
118,Kalifa Coulibaly,MLI,FW,Nantes,26,1991,19.5,694,20,36,313,355,111,693,34,19,55.9,15,44.1,341,1776,774,32,19,17,75,25,546,132
119,Senou Coulibaly,MLI,DF,Dijon,23,1994,4.6,251,22,108,134,11,4,251,1,1,100.0,0,0.0,133,796,371,1,3,0,6,1,147,0
120,Nicolas Cozza,FRA,DF,Montpellier,19,1999,10.9,601,41,268,286,55,3,601,14,8,57.1,6,42.9,306,1841,1054,12,9,1,19,8,346,14
121,Enzo Crivelli,FRA,FW,Caen,23,1995,25.1,778,34,59,465,259,57,778,30,12,40.0,18,60.0,409,1898,536,17,14,4,76,41,604,123
122,Wylan Cyprien,FRA,MF,Nice,23,1995,26.2,2225,45,381,1411,447,16,2223,30,19,63.3,11,36.7,1092,4539,2425,29,18,3,31,24,1662,44
123,Damien Da Silva,FRA,DF,Rennes,30,1988,31.9,1757,186,919,795,54,25,1757,10,8,80.0,2,20.0,974,5637,3407,21,16,3,8,4,1073,5
124,Kouadio-Yves Dabila,CIV,DF,Lille,21,1997,8.7,468,61,281,188,3,3,468,1,1,100.0,0,0.0,258,1190,536,1,0,0,2,1,282,0
125,Abdoulaye Dabo,FRA,FW,Nantes,17,2001,1.3,45,0,4,19,23,3,45,7,1,14.3,6,85.7,27,136,26,2,2,1,3,2,32,5
126,Colin Dagba,FRA,DF|MF,Paris S-G,19,1998,10.2,732,25,173,353,208,28,732,16,10,62.5,6,37.5,429,1834,952,22,20,5,8,10,533,80
127,Dante,BRA,DF,Nice,34,1983,35.8,2780,301,1581,1163,43,25,2780,5,4,80.0,1,20.0,1485,6386,3588,10,5,1,9,5,2015,2
128,Lucas Deaux,FRA,MF,Guingamp,29,1988,13.2,673,17,105,414,161,24,673,14,5,35.7,9,64.3,266,1365,597,19,16,4,21,12,424,39
129,Mathieu Debuchy,FRA,DF,Saint-Étienne,33,1985,21.6,1426,69,386,643,406,36,1426,24,9,37.5,15,62.5,561,2372,1236,31,18,0,31,11,754,105
130,Romain Del Castillo,FRA,MF|FW,Rennes,22,1996,14.9,782,2,98,330,368,45,782,67,36,53.7,31,46.3,463,3109,1648,69,39,19,43,26,512,151
131,Andy Delort,ALG,FW,Montpellier,26,1991,34.6,1658,11,71,692,912,158,1655,94,54,57.4,40,42.6,835,4442,1918,79,34,33,126,64,1281,345
132,Moussa Dembélé,FRA,FW,Lyon,22,1996,22.4,690,15,33,289,377,141,688,43,27,62.8,16,37.2,394,1978,873,44,20,29,65,41,492,164
133,Jessy Deminguet,FRA,MF,Caen,20,1998,14.1,622,32,148,387,97,9,622,22,14,63.6,8,36.4,329,2284,1140,30,16,1,19,26,358,17
134,Jason Denayer,BEL,DF,Lyon,23,1995,30.6,2231,188,909,1281,56,20,2231,18,11,61.1,7,38.9,1483,8657,5927,38,18,3,10,5,1622,3
135,Clément Depres,FRA,FW,Nîmes,23,1994,4.9,235,6,18,92,126,35,235,3,2,66.7,1,33.3,96,401,205,9,3,5,18,9,175,31
136,Ángel Di María,ARG,FW|MF,Paris S-G,30,1988,25.8,1748,16,119,711,937,136,1747,84,41,48.8,42,50.0,1086,6038,3283,98,74,35,48,44,1342,277
137,Boulaye Dia,SEN,FW,Reims,21,1996,8.3,274,10,37,123,124,43,274,32,17,53.1,15,46.9,160,1138,564,20,12,17,28,14,177,63
138,Moussa Diaby,FRA,MF|DF,Paris S-G,19,1999,12.7,692,10,75,260,364,68,692,36,20,55.6,16,44.4,486,3044,1592,60,32,27,34,24,552,148
139,Bafodé Diakité,FRA,DF,Toulouse,17,2001,7.0,446,28,153,215,80,2,446,6,0,0.0,6,100.0,180,893,415,8,5,0,9,6,201,24
140,Abdoulaye Diallo,SEN,GK,Rennes,26,1992,5.5,156,139,156,0,0,0,156,0,0,,0,,80,463,309,0,0,0,0,1,61,0
141,Mustapha Diallo,SEN,MF,Nîmes,32,1986,5.1,239,13,65,152,22,6,239,0,0,,0,,73,252,41,0,0,0,10,1,91,2
142,Lassana Diarra,FRA,MF,Paris S-G,33,1985,1.8,159,2,21,130,10,0,159,5,4,80.0,1,20.0,112,464,193,0,3,0,2,6,136,0
143,Bakaye Dibassy,MLI,DF,Amiens,28,1989,32.7,1737,137,655,847,247,18,1737,27,16,59.3,11,40.7,893,4448,2104,37,29,3,19,16,945,68
144,Étienne Didot,FRA,MF,Guingamp,35,1983,23.4,1448,51,274,937,246,13,1448,7,4,57.1,3,42.9,626,2995,1254,15,11,2,21,27,850,35
145,Tristan Dingomé,CMR,MF,Reims,27,1991,14.9,735,8,113,427,197,15,735,23,9,39.1,14,60.9,391,1378,558,7,11,1,25,17,539,78
146,Ismaël Diomandé,CIV,MF|DF,Caen,25,1992,14.4,729,42,238,463,36,1,729,13,8,61.5,5,38.5,414,2060,944,6,4,0,13,13,457,4
147,Lois Diony,FRA,FW,Saint-Étienne,25,1992,17.7,491,7,44,169,288,90,491,31,15,48.4,16,51.6,287,1947,824,34,16,20,36,35,359,157
148,Sofiane Diop,FRA,MF|FW,Monaco,18,2000,8.2,343,2,47,178,124,11,343,34,14,41.2,20,58.8,242,1613,772,24,19,5,23,22,243,64
149,Assane Dioussé,SEN,MF,Saint-Étienne,20,1997,2.4,168,9,47,108,14,1,168,4,4,100.0,0,0.0,88,472,250,4,3,0,3,7,113,6
150,Axel Disasi,FRA,DF,Reims,20,1998,1.8,97,14,66,25,7,1,97,2,1,50.0,1,50.0,43,270,140,0,2,0,2,0,48,3
151,Koffi Djidji,CIV,DF,Nantes,25,1992,1.0,60,6,29,30,1,0,60,0,0,,0,,29,156,97,0,0,0,0,1,44,0
152,Alexander Djiku,GHA,DF,Caen,23,1994,30.6,1840,212,1065,750,38,17,1840,13,8,61.5,5,38.5,799,4048,2076,7,5,1,14,13,961,3
153,Papy Djilobodji,SEN,DF,Guingamp,29,1988,1.9,110,12,42,64,6,2,110,1,1,100.0,0,0.0,50,279,143,0,0,0,1,0,58,1
154,Keagan Dolly,RSA,FW,Montpellier,25,1993,1.0,50,0,6,29,16,2,50,0,0,,0,,32,188,86,2,2,0,4,4,38,5
155,Gabriel Dos Santos,BRA,DF,Lille,20,1997,11.8,776,70,354,411,14,11,776,1,0,0.0,1,100.0,475,2632,1548,5,2,0,4,2,508,0
156,Mathieu Dossevi,TOG,FW|MF,Toulouse,30,1988,27.4,1273,12,156,484,658,79,1273,91,40,44.0,51,56.0,813,5684,2753,119,70,19,90,50,872,256
157,Moussa Doumbia,MLI,FW|MF,Reims,23,1994,17.8,877,12,156,380,366,40,877,62,32,51.6,30,48.4,613,4598,2369,75,52,15,62,39,660,128
158,Souleyman Doumbia,CIV,DF,Rennes,21,1996,6.7,415,24,138,209,73,1,415,14,7,50.0,7,50.0,235,1368,762,13,15,1,7,5,249,22
159,Julian Draxler,GER,MF|FW,Paris S-G,24,1993,22.7,1785,9,163,1029,611,67,1785,58,43,74.1,15,25.9,1142,7091,3733,93,87,18,35,42,1450,169
160,Leo Dubois,FRA,DF,Lyon,23,1994,22.7,1738,75,364,931,456,41,1738,29,13,44.8,16,55.2,1011,5414,3306,86,51,14,20,12,1084,157
161,Maxime Dupé,FRA,GK,Nantes,25,1993,10.4,317,261,316,1,0,0,317,0,0,,0,,121,780,553,0,0,0,1,0,107,0
162,Jimmy Durmaz,SWE,MF|FW,Toulouse,29,1989,21.1,1455,9,144,833,508,35,1453,87,49,56.3,38,43.7,829,5149,2654,60,63,14,45,40,1032,110
163,Félix Eboa Eboa,CMR,DF,Guingamp,21,1997,27.0,1323,166,617,640,76,25,1323,11,9,81.8,2,18.2,540,3219,1675,9,8,1,12,3,629,3
