Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
15,Ludovic Ajorque,FRA,FW,Strasbourg,24,1994,25,1531,61,44.8,17.0,18,78,6,7,17,3,1.20,22,25,-3,-0.18,-0.80,17.6,23.3,-5.7,-0.33,-0.13
16,Sofiane Alakouch,MAR,DF,Nîmes,20,1998,25,1895,76,55.4,21.1,23,80,14,2,26,3,1.24,28,36,-8,-0.38,-0.79,23.8,37.3,-13.6,-0.64,-1.06
17,Alexis Alegue,FRA,FW,Nantes,21,1996,1,5,5,0.1,0.1,0,,0,1,5,0,0.00,1,0,+1,+18.00,+18.03,0.0,0.0,0.0,+0.21,+0.15
18,Rúnar Alex Rúnarsson,ISL,GK,Dijon,23,1995,25,2250,90,65.8,25.0,25,90,25,0,,12,1.04,24,43,-19,-0.76,+0.01,29.2,37.9,-8.7,-0.35,+0.40
19,Abdallah Ali Mohamed,COM,DF,Marseille,19,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
20,Rachid Alioui,MAR,FW,Nîmes,26,1992,27,1252,46,36.6,13.9,11,86,9,16,19,4,1.52,23,21,+2,+0.14,+0.27,19.7,20.0,-0.3,-0.02,+0.24
21,Bobby Allain,FRA,GK,Dijon,26,1991,13,1170,90,34.2,13.0,13,90,13,0,,25,0.62,7,17,-10,-0.77,-0.01,10.6,20.3,-9.7,-0.75,-0.40
22,Mickaël Alphonse,GLP,DF,Dijon,29,1989,11,571,52,16.7,6.3,6,90,6,5,6,11,1.00,7,16,-9,-1.42,-0.79,6.6,10.2,-3.5,-0.55,-0.08
23,Dani Alves,BRA,MF|DF,Paris S-G,35,1983,23,1622,71,47.4,18.0,19,82,12,4,18,0,2.00,45,22,+23,+1.28,-1.08,42.4,19.9,+22.5,+1.25,-0.19
24,Romain Amalfitano,FRA,MF|FW,Dijon,28,1989,32,2522,79,73.7,28.0,30,82,21,2,25,2,0.88,20,46,-26,-0.93,-0.63,25.9,43.2,-17.3,-0.62,-0.51
25,Jordan Amavi,FRA,DF,Marseille,24,1994,28,2177,78,63.7,24.2,24,87,20,4,20,4,1.39,40,34,+6,+0.25,+0.10,33.1,31.0,+2.1,+0.09,-0.28
26,Kelvin Amian,FRA,DF,Toulouse,20,1998,32,2880,90,84.2,32.0,32,90,32,0,,1,1.09,31,47,-16,-0.50,+0.50,40.8,47.8,-7.1,-0.22,+0.38
27,Yanis Ammour,FRA,MF,Montpellier,19,1999,1,2,2,0.1,0.0,0,,0,1,2,2,3.00,0,0,0,0.00,-0.29,0.0,0.1,-0.1,-4.90,-5.12
28,Benjamin André,FRA,MF,Rennes,27,1990,30,2495,83,73.0,27.7,28,87,24,2,35,0,1.20,37,40,-3,-0.11,-0.69,38.5,34.2,+4.3,+0.16,-0.20
29,Yoann Andreu,FRA,DF,Angers,29,1989,1,4,4,0.1,0.0,0,,0,1,4,2,0.00,0,1,-1,-22.50,-22.39,0.0,0.4,-0.4,-9.27,-9.36
30,Houssem Aouar,ALG,MF,Lyon,20,1998,37,3061,83,89.5,34.0,35,87,26,2,12,1,1.86,62,45,+17,+0.50,-1.00,65.3,41.5,+23.9,+0.70,-0.78
31,Luiz Araújo,BRA,FW|MF,Lille,22,1996,25,781,31,22.8,8.7,6,74,1,19,18,11,1.76,12,11,+1,+0.12,-1.04,12.0,11.0,+1.0,+0.11,-0.45
32,Alphonse Areola,FRA,GK,Paris S-G,25,1993,21,1890,90,55.3,21.0,21,90,21,0,,13,2.43,55,17,+38,+1.81,-0.07,48.2,20.4,+27.8,+1.33,-0.05
33,Yoël Armougom,FRA,DF,Caen,20,1998,29,1853,64,54.2,20.6,20,86,16,9,16,6,0.97,18,29,-11,-0.53,+0.27,17.7,35.5,-17.8,-0.87,0.00
34,Youcef Atal,ALG,DF|FW,Nice,22,1996,29,2263,78,66.2,25.1,25,87,23,4,21,0,1.38,21,21,0,0.00,+0.39,33.1,31.2,+1.9,+0.08,+0.52
35,Ludovic Baal,GUF,DF,Rennes,32,1986,2,126,63,3.7,1.4,1,90,1,1,36,0,1.50,3,3,0,0.00,-0.08,1.2,2.2,-1.0,-0.73,-0.98
36,Benoît Badiashile,FRA,DF,Monaco,17,2001,20,1762,88,51.5,19.6,20,88,19,0,,5,1.05,20,33,-13,-0.66,-0.34,22.4,29.0,-6.6,-0.34,-0.55
37,Loic Badiashile,FRA,GK,Rennes,20,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
38,Loic Badiashile,FRA,GK,Monaco,20,1998,0,,,,,0,,0,0,,12,,,,,,,,,,,
39,Stéphane Bahoken,CMR,FW,Angers,26,1992,32,2469,77,72.2,27.4,31,79,6,1,33,0,1.28,31,28,+3,+0.11,+0.87,33.7,33.4,+0.3,+0.01,-0.22
40,Fodé Ballo-Touré,SEN,DF,Lille,21,1997,18,1593,89,46.6,17.7,18,89,16,0,,0,1.89,29,17,+12,+0.68,-0.46,26.2,21.7,+4.5,+0.25,-0.38
41,Fodé Ballo-Touré,SEN,DF,Monaco,21,1997,18,1594,89,46.6,17.7,18,89,17,0,,0,1.22,21,26,-5,-0.28,+0.41,23.8,23.4,+0.4,+0.02,+0.18
42,Florent Balmont,FRA,MF,Dijon,38,1980,20,1076,54,31.5,12.0,15,66,4,5,18,8,0.95,9,25,-16,-1.34,-0.84,10.4,21.6,-11.2,-0.94,-0.66
43,Mario Balotelli,ITA,FW,Nice,27,1990,10,752,75,22.0,8.4,9,79,2,1,45,0,1.70,5,4,+1,+0.12,+0.32,8.3,10.2,-1.9,-0.23,-0.17
44,Mario Balotelli,ITA,FW,Marseille,27,1990,15,933,62,27.3,10.4,12,72,2,3,22,0,1.40,14,14,0,0.00,-0.29,13.9,11.5,+2.3,+0.22,+0.05
45,Abdoulaye Bamba,CIV,DF,Angers,28,1990,30,2573,86,75.2,28.6,29,89,27,1,1,4,1.33,36,33,+3,+0.10,+0.95,37.7,36.8,+0.9,+0.03,-0.17
46,Jonathan Bamba,CIV,FW|MF,Lille,22,1996,38,3004,79,87.8,33.4,35,84,25,3,20,0,1.97,62,29,+33,+0.99,+0.56,53.0,37.9,+15.0,+0.45,-0.06
47,Yacine Bammou,MAR,FW|MF,Caen,26,1991,17,923,54,27.0,10.3,9,85,6,8,20,5,0.76,9,11,-2,-0.20,+0.63,10.0,14.2,-4.1,-0.40,+0.63
48,Théo Barbet,FRA,DF,Dijon,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
49,Danilo Barbosa,BRA,MF,Nice,22,1996,22,1548,70,45.3,17.2,18,81,10,4,21,5,1.55,15,17,-2,-0.12,+0.03,20.9,22.9,-2.0,-0.12,-0.03
50,Antonio Barreca,ITA,DF,Monaco,23,1995,7,593,85,17.3,6.6,7,85,4,0,,2,0.86,9,9,0,0.00,+0.60,10.7,8.0,+2.7,+0.40,+0.58
51,Toma Bašić,CRO,MF,Bordeaux,21,1996,23,1333,58,39.0,14.8,16,75,6,7,19,8,0.78,11,18,-7,-0.47,-0.43,14.5,23.6,-9.1,-0.61,-0.41
52,Thomas Basila,FRA,DF,Nantes,19,1999,2,92,46,2.7,1.0,1,90,1,1,2,2,3.00,2,1,+1,+0.98,+1.01,1.0,1.6,-0.5,-0.54,-0.61
53,Paul Baysse,FRA,DF,Bordeaux,30,1988,1,74,74,2.2,0.8,0,,0,1,74,0,0.00,0,2,-2,-2.43,-2.27,0.2,1.5,-1.3,-1.57,-1.24
54,Paul Baysse,FRA,DF,Caen,30,1988,20,1788,89,52.3,19.9,20,89,19,0,,6,0.75,18,27,-9,-0.45,+0.43,18.1,29.8,-11.6,-0.58,+0.59
55,Claudio Beauvue,GLP,FW|MF,Caen,30,1988,25,1499,60,43.8,16.7,16,82,8,9,21,3,0.68,13,23,-10,-0.60,+0.10,15.0,27.3,-12.3,-0.74,+0.23
56,Sami Ben Amar,MAR,FW,Nîmes,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
57,Hatem Ben Arfa,FRA,FW|MF,Rennes,31,1987,26,2033,78,59.4,22.6,23,85,16,3,24,2,1.27,30,30,0,0.00,-0.19,32.2,26.4,+5.7,+0.25,+0.11
58,Diego Benaglio,SUI,GK,Monaco,34,1983,23,2058,89,60.2,22.9,22,90,22,1,78,11,0.78,20,38,-18,-0.79,-0.72,25.9,33.1,-7.2,-0.31,-0.60
59,Nicolas Benezet,FRA,MF|FW,Guingamp,27,1991,25,1666,67,48.7,18.5,18,82,12,7,28,0,0.68,11,28,-17,-0.92,+0.26,18.6,23.9,-5.3,-0.28,+0.11
60,Walter Benítez,ARG,GK,Nice,25,1993,35,3150,90,92.1,35.0,35,90,35,0,,3,1.57,29,29,0,0.00,+1.67,42.4,46.7,-4.3,-0.12,-0.33
61,Bilal Benkhedim,FRA,MF,Saint-Étienne,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
62,Yassine Benrahou,FRA,MF|FW,Bordeaux,19,1999,4,177,44,5.2,2.0,1,90,1,3,29,2,0.00,0,2,-2,-1.02,-0.85,1.3,1.4,-0.1,-0.05,+0.33
63,Ramy Bensebaini,ALG,DF,Rennes,23,1995,25,2152,86,62.9,23.9,24,86,21,1,78,1,1.36,33,33,0,0.00,-0.21,34.6,28.3,+6.2,+0.26,+0.14
64,Yassine Benzia,ALG,MF,Lille,23,1994,2,160,80,4.7,1.8,2,80,0,0,,0,2.00,3,1,+2,+1.13,+0.21,2.1,1.7,+0.4,+0.22,-0.24
65,Robert Berić,SVN,FW,Saint-Étienne,27,1991,23,1175,51,34.4,13.1,12,78,5,11,22,12,1.43,26,13,+13,+1.00,+0.80,20.7,16.7,+4.1,+0.31,+0.22
66,Paul Bernardoni,FRA,GK,Nîmes,21,1997,38,3420,90,100.0,38.0,38,90,38,0,,0,1.39,57,58,-1,-0.03,,50.0,56.5,-6.5,-0.17,
67,Juan Bernat,ESP,DF|MF,Paris S-G,25,1993,25,1836,73,53.7,20.4,21,84,15,4,19,0,2.28,55,15,+40,+1.96,+0.26,46.7,20.6,+26.1,+1.28,-0.15
68,Antoine Bernede,FRA,MF,Paris S-G,19,1999,2,169,85,4.9,1.9,2,85,1,0,,2,3.00,4,1,+3,+1.60,-0.26,4.5,1.3,+3.2,+1.70,+0.37
69,Dimitry Bertaud,FRA,GK,Montpellier,20,1998,1,90,90,2.6,1.0,1,90,1,0,,30,1.00,0,0,0,0.00,-0.30,0.5,0.8,-0.3,-0.29,-0.52
70,Dorian Bertrand,MAD,MF,Angers,25,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,
71,Loïc Bessile,TOG,DF,Toulouse,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
72,Giulian Biancone,FRA,DF,Monaco,18,2000,1,90,90,2.6,1.0,1,90,1,0,,5,0.00,0,2,-2,-2.00,-1.54,0.6,1.1,-0.4,-0.45,-0.39
73,Yohan Bilingi,FRA,DF,Guingamp,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
74,Ludovic Blas,FRA,MF|FW,Guingamp,20,1997,34,2372,70,69.4,26.4,27,82,15,7,22,2,0.76,20,42,-22,-0.83,+0.71,26.6,35.2,-8.6,-0.33,+0.05
75,Alexis Blin,FRA,MF,Amiens,21,1996,27,1990,74,58.2,22.1,25,79,14,2,7,3,1.00,15,27,-12,-0.54,+0.02,20.3,29.3,-9.0,-0.41,-0.07
76,Antonin Bobichon,FRA,MF,Nîmes,22,1995,30,2153,72,63.0,23.9,24,86,17,6,15,8,1.40,36,34,+2,+0.08,+0.30,31.9,36.3,-4.4,-0.19,-0.04
77,Yann Bodiger,FRA,MF,Toulouse,23,1995,1,13,13,0.4,0.1,0,,0,1,13,3,0.00,0,0,0,0.00,+0.58,0.1,0.0,+0.1,+0.42,+0.70
78,Mathieu Bodmer,FRA,MF|FW,Amiens,35,1982,26,1073,41,31.4,11.9,10,78,5,16,18,8,0.65,11,21,-10,-0.84,-0.42,10.5,18.8,-8.3,-0.70,-0.46
79,Sacha Boey,FRA,DF,Rennes,17,2000,1,14,14,0.4,0.2,0,,0,1,14,4,1.00,0,0,0,0.00,-0.08,0.5,0.2,+0.3,+2.13,+1.92
80,Olivier Boscagli,FRA,DF,Nice,20,1997,14,863,62,25.2,9.6,10,82,7,4,10,14,1.36,4,12,-8,-0.83,-0.94,9.2,12.5,-3.3,-0.35,-0.33
81,Gabriel Boschilia,BRA,FW|MF,Nantes,22,1996,29,1319,45,38.6,14.7,14,75,1,15,18,4,1.17,19,23,-4,-0.27,-0.44,19.0,21.7,-2.7,-0.19,-0.39
82,John Bostock,TRI,MF,Toulouse,26,1992,16,984,62,28.8,10.9,10,83,6,6,25,17,0.94,10,16,-6,-0.55,+0.04,13.8,17.3,-3.5,-0.32,-0.05
83,Denis Bouanga,GAB,MF|FW,Nîmes,23,1994,35,2633,75,77.0,29.3,29,85,15,6,28,1,1.46,41,44,-3,-0.10,-0.33,39.5,41.8,-2.3,-0.08,+0.41
84,Zacharie Boucher,FRA,GK,Angers,26,1992,2,180,90,5.3,2.0,2,90,2,0,,30,2.00,2,1,+1,+0.50,+0.67,2.9,2.1,+0.8,+0.39,+0.34
85,Mehdi Boudjemaa,ALG,MF,Guingamp,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
86,Arnold Bouka Moutou,CGO,DF|FW,Dijon,29,1988,3,66,22,1.9,0.7,0,,0,3,22,5,0.33,0,2,-2,-2.73,-2.00,0.6,2.3,-1.7,-2.27,-1.82
87,Benjamin Bourigeaud,FRA,MF|FW,Rennes,24,1994,34,2425,71,70.9,26.9,28,81,13,6,27,2,1.41,37,39,-2,-0.07,-0.53,35.4,35.9,-0.5,-0.02,-0.78
88,Bilal Boutobba,FRA,FW|MF,Montpellier,19,1998,2,32,16,0.9,0.4,0,,0,2,16,5,0.50,0,3,-3,-8.44,-8.81,0.7,1.0,-0.3,-0.93,-1.16
89,Umut Bozok,TUR,FW,Nîmes,21,1996,25,1235,49,36.1,13.7,14,76,2,11,16,11,0.96,21,23,-2,-0.15,-0.19,19.7,20.1,-0.4,-0.03,+0.23
90,Pedro Brazão,POR,MF|FW,Nice,15,2002,1,14,14,0.4,0.2,0,,0,1,14,0,0.00,0,0,0,0.00,+0.13,0.5,0.0,+0.5,+3.17,+3.28
91,Anthony Briançon,FRA,DF,Nîmes,23,1994,33,2924,89,85.5,32.5,33,89,32,0,,0,1.39,48,48,0,0.00,+0.18,43.3,49.3,-6.0,-0.19,-0.09
92,Jimmy Briand,FRA,FW,Bordeaux,32,1985,35,2495,71,73.0,27.7,28,83,18,7,26,1,1.06,25,34,-9,-0.32,-0.42,29.2,41.1,-12.0,-0.43,-0.26
93,Lucas Buadés,FRA,DF|FW,Nîmes,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
94,Gianluigi Buffon,ITA,GK,Paris S-G,40,1978,17,1530,90,44.7,17.0,17,90,17,0,,20,2.35,50,18,+32,+1.88,+0.07,40.7,17.2,+23.4,+1.38,+0.05
95,Patrick Burner,MTQ,DF,Nice,22,1996,17,1352,80,39.5,15.0,15,84,11,2,45,12,1.35,10,16,-6,-0.40,-0.44,16.7,21.9,-5.2,-0.35,-0.41
96,Ludovic Butelle,FRA,GK,Angers,35,1983,36,3239,90,94.7,36.0,36,90,35,0,,0,1.17,42,48,-6,-0.17,-0.66,47.8,45.7,+2.1,+0.06,-0.29
97,Rémy Cabella,FRA,MF|FW,Saint-Étienne,28,1990,34,2997,88,87.6,33.3,34,88,31,0,,0,1.74,53,33,+20,+0.60,+1.03,50.6,41.4,+9.2,+0.28,+0.89
98,Anthony Caci,FRA,DF,Strasbourg,21,1997,29,2298,79,67.2,25.5,26,86,20,3,17,5,1.45,39,29,+10,+0.39,+0.39,27.5,34.0,-6.4,-0.25,+0.03
99,Mathieu Cafaro,FRA,FW|MF,Reims,21,1997,34,2095,62,61.3,23.3,24,79,8,10,20,1,1.38,22,22,0,0.00,+0.20,21.9,24.8,-2.9,-0.12,+0.15
100,Yannick Cahuzac,FRA,MF|DF,Toulouse,33,1985,23,1431,62,41.8,15.9,15,84,10,8,22,9,1.00,12,28,-16,-1.01,-0.73,17.6,25.7,-8.1,-0.51,-0.39
101,Marc-Aurèle Caillard,FRA,GK,Guingamp,24,1994,21,1890,90,55.3,21.0,21,90,21,0,,13,0.90,16,34,-18,-0.86,+0.44,22.2,31.5,-9.3,-0.44,-0.23
102,Duje Ćaleta-Car,CRO,DF,Marseille,21,1996,20,1547,77,45.2,17.2,17,88,15,3,16,14,1.65,23,22,+1,+0.06,-0.28,22.8,20.0,+2.8,+0.16,-0.04
103,Mahdi Camara,FRA,FW,Saint-Étienne,20,1998,1,10,10,0.3,0.1,0,,0,1,10,4,3.00,0,0,0,0.00,-0.48,0.0,0.0,0.0,+0.41,+0.25
104,Souleymane Camara,SEN,FW|MF,Montpellier,35,1982,12,137,11,4.0,1.5,0,,0,12,11,24,1.25,5,2,+3,+1.97,+1.75,3.1,2.3,+0.9,+0.58,+0.38
105,Eduardo Camavinga,FRA,MF,Rennes,15,2002,7,364,52,10.6,4.0,4,81,1,3,14,7,1.43,8,5,+3,+0.74,+0.74,8.1,7.1,+1.0,+0.24,+0.04
106,Pierrick Capelle,FRA,DF|MF,Angers,31,1987,26,1842,71,53.9,20.5,21,83,14,5,20,4,1.08,27,29,-2,-0.10,+0.07,31.4,27.0,+4.4,+0.21,+0.30
107,Maxence Caqueret,FRA,MF,Lyon,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
108,Yoan Cardinale,FRA,GK,Nice,24,1994,3,270,90,7.9,3.0,3,90,3,0,,6,0.33,1,6,-5,-1.67,-1.67,3.9,3.3,+0.6,+0.20,+0.33
109,Diego Carlos,BRA,DF,Nantes,25,1993,35,3148,90,92.0,35.0,35,90,34,0,,1,1.34,46,44,+2,+0.06,+0.72,45.2,42.5,+2.7,+0.08,+0.27
110,Louis Carnot,FRA,MF,Guingamp,17,2001,1,8,8,0.2,0.1,0,,0,1,8,1,1.00,0,0,0,0.00,+1.06,0.8,0.0,+0.8,+8.99,+9.35
111,Lionel Carole,FRA,DF|FW,Strasbourg,27,1991,23,1727,75,50.5,19.2,20,84,15,3,16,1,1.39,32,25,+7,+0.36,+0.21,20.2,27.7,-7.6,-0.39,-0.27
112,Johann Carrasso,FRA,GK,Reims,30,1988,0,,,,,0,,0,0,,25,,,,,,,,,,,
113,Thomas Carrique,FRA,DF,Bordeaux,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
114,Matis Carvalho,POR,GK,Toulouse,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
115,Moreto Cassamã,GNB,MF,Reims,20,1998,1,59,59,1.7,0.7,1,59,0,0,,0,1.00,0,0,0,0.00,+0.08,0.0,0.3,-0.3,-0.48,-0.30
116,Edinson Cavani,URU,FW,Paris S-G,31,1987,21,1671,80,48.9,18.6,20,83,14,1,18,2,2.52,57,15,+42,+2.26,+0.82,45.0,20.1,+24.9,+1.34,-0.01
117,Zeki Çelik,TUR,DF,Lille,21,1997,34,2971,87,86.9,33.0,34,87,29,0,,1,2.06,60,26,+34,+1.03,+0.83,51.7,35.8,+15.9,+0.48,+0.18
118,Florian Chabrolle,FRA,MF,Marseille,20,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
119,Nacer Chadli,BEL,MF|DF,Monaco,28,1989,16,691,43,20.2,7.7,9,65,2,7,15,11,0.75,6,10,-4,-0.52,-0.03,7.2,10.2,-3.1,-0.40,-0.41
120,Fouad Chafik,MAR,DF,Dijon,31,1986,21,1847,88,54.0,20.5,21,88,14,0,,13,0.90,15,25,-10,-0.49,+0.60,18.2,30.8,-12.6,-0.61,-0.28
121,Kwon Chang-hoon,KOR,FW|MF,Dijon,24,1994,19,938,49,27.4,10.4,10,81,4,9,15,2,0.79,6,19,-13,-1.25,-0.67,9.0,19.1,-10.1,-0.97,-0.66
122,Xavier Chavalerin,FRA,MF,Reims,27,1991,36,3240,90,94.7,36.0,36,90,36,0,,0,1.47,36,39,-3,-0.08,-0.08,35.7,41.0,-5.2,-0.15,+0.69
123,Pablo Chavarría,ARG,FW,Reims,30,1988,30,1973,66,57.7,21.9,23,79,12,7,22,0,1.40,20,25,-5,-0.23,-0.35,20.0,27.0,-6.9,-0.32,-0.32
124,Pape Cheikh Diop,SEN,MF,Lyon,20,1997,12,454,38,13.3,5.0,5,72,0,7,13,24,1.75,10,6,+4,+0.79,+0.22,10.2,4.9,+5.3,+1.05,+0.31
125,Sébastien Cibois,FRA,GK,Paris S-G,20,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
126,Laurent Ciman,BEL,DF,Dijon,32,1985,9,717,80,21.0,8.0,7,90,7,2,44,3,0.56,5,19,-14,-1.76,-1.26,8.0,15.4,-7.4,-0.93,-0.56
127,Ibrahim Cissé,SEN,DF,Angers,22,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,
128,Till Cissokho,FRA,DF,Bordeaux,18,2000,1,78,78,2.3,0.9,1,78,0,0,,2,0.00,0,2,-2,-2.31,-2.15,0.3,1.5,-1.2,-1.42,-1.08
129,Yannis Clementia,MTQ,GK,Nice,21,1997,0,,,,,0,,0,0,,29,,,,,,,,,,,
130,Marcus Coco,FRA,FW|MF,Guingamp,22,1996,33,1840,56,53.8,20.4,21,77,8,12,18,1,0.64,17,41,-24,-1.17,-0.26,22.3,25.0,-2.7,-0.13,+0.45
131,Racine Coly,SEN,DF|MF,Nice,22,1995,9,503,56,14.7,5.6,6,83,5,3,3,17,1.89,6,7,-1,-0.18,-0.06,6.4,8.6,-2.2,-0.39,-0.34
132,Daniel Congré,FRA,DF,Montpellier,33,1985,37,3292,89,96.3,36.6,37,89,36,0,,0,1.57,51,41,+10,+0.27,-0.43,48.8,39.9,+8.9,+0.24,+0.68
133,Benjamin Corgnet,FRA,MF|FW,Strasbourg,31,1987,17,671,39,19.6,7.5,6,77,0,11,19,10,1.24,16,6,+10,+1.34,+1.34,9.7,6.5,+3.3,+0.44,+0.87
134,Andreas Cornelius,DEN,FW,Bordeaux,25,1993,20,792,40,23.2,8.8,6,80,4,14,23,0,1.45,13,7,+6,+0.68,+1.16,9.9,13.2,-3.3,-0.38,-0.02
135,Maxwel Cornet,CIV,FW,Lyon,21,1996,27,1281,47,37.5,14.2,12,79,5,15,23,2,1.70,26,22,+4,+0.28,-0.52,31.1,17.4,+13.6,+0.96,+0.28
136,Quentin Cornette,FRA,FW|MF,Amiens,24,1994,5,209,42,6.1,2.3,3,56,0,2,21,4,0.80,1,5,-4,-1.72,-1.25,1.6,2.4,-0.8,-0.36,+0.02
137,Nuno da Costa,CPV,FW,Strasbourg,27,1991,34,2052,60,60.0,22.8,22,84,9,12,17,3,1.21,37,31,+6,+0.26,0.00,26.2,33.0,-6.8,-0.30,-0.10
138,Benoît Costil,FRA,GK,Bordeaux,31,1987,37,3330,90,97.4,37.0,37,90,37,0,,1,1.03,33,42,-9,-0.24,-1.24,37.9,52.4,-14.5,-0.39,-1.14
139,Kalifa Coulibaly,MLI,FW,Nantes,26,1991,32,1751,55,51.2,19.5,19,84,13,13,12,4,1.38,24,22,+2,+0.10,+0.21,27.0,22.4,+4.5,+0.23,+0.37
140,Senou Coulibaly,MLI,DF,Dijon,23,1994,9,411,46,12.0,4.6,6,64,4,3,9,9,0.89,2,6,-4,-0.88,-0.13,4.5,6.5,-2.0,-0.43,+0.06
141,Nicolas Cozza,FRA,DF,Montpellier,19,1999,12,984,82,28.8,10.9,11,83,8,1,72,17,1.08,17,17,0,0.00,-0.41,14.4,16.3,-1.8,-0.17,-0.54
142,Enzo Crivelli,FRA,FW,Caen,23,1995,33,2260,68,66.1,25.1,28,76,10,5,25,1,0.85,17,35,-18,-0.72,-0.17,20.9,41.7,-20.8,-0.83,+0.11
143,Wylan Cyprien,FRA,MF,Nice,23,1995,29,2360,81,69.0,26.2,27,85,22,2,28,1,1.48,20,22,-2,-0.08,+0.18,30.1,32.4,-2.3,-0.09,+0.03
144,Damien Da Silva,FRA,DF,Rennes,30,1988,33,2874,87,84.0,31.9,32,90,31,1,4,1,1.45,47,42,+5,+0.16,+0.49,48.4,39.6,+8.7,+0.27,+0.39
