Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
49,Claudio Beauvue,GLP,FW|MF,Caen,30,1988,16.7,18,11,7,9,2,1,14,7.1,13,11,2,9,10,28,21,0
50,Hatem Ben Arfa,FRA,FW|MF,Rennes,31,1987,22.6,15,7,4,8,3,7,16,43.8,9,9,0,9,4,19,0,0
51,Diego Benaglio,SUI,GK,Monaco,34,1983,22.9,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,16,0
52,Nicolas Benezet,FRA,MF|FW,Guingamp,27,1991,18.5,32,19,14,15,3,5,19,26.3,14,12,0,12,19,51,4,0
53,Walter Benítez,ARG,GK,Nice,25,1993,35.0,1,0,1,0,0,1,2,50.0,1,0,0,0,2,3,6,2
54,Yassine Benrahou,FRA,MF|FW,Bordeaux,19,1999,2.0,9,6,1,7,1,2,5,40.0,3,4,0,4,2,11,1,0
55,Ramy Bensebaini,ALG,DF,Rennes,23,1995,23.9,69,48,42,19,8,40,58,69.0,18,24,10,14,41,110,98,0
56,Yassine Benzia,ALG,MF,Lille,23,1994,1.8,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
57,Robert Berić,SVN,FW,Saint-Étienne,27,1991,13.1,12,5,1,9,2,1,11,9.1,10,8,2,6,4,16,3,0
58,Paul Bernardoni,FRA,GK,Nîmes,21,1997,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,20,1
59,Juan Bernat,ESP,DF|MF,Paris S-G,25,1993,20.4,47,32,22,19,6,22,46,47.8,24,19,5,14,20,67,41,1
60,Antoine Bernede,FRA,MF,Paris S-G,19,1999,1.9,13,7,3,8,2,5,9,55.6,4,3,1,2,3,16,1,1
61,Dimitry Bertaud,FRA,GK,Montpellier,20,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
62,Giulian Biancone,FRA,DF,Monaco,18,2000,1.0,4,3,4,0,0,1,3,33.3,2,0,0,0,3,7,2,0
63,Ludovic Blas,FRA,MF|FW,Guingamp,20,1997,26.4,62,38,22,32,8,20,43,46.5,23,44,7,37,26,88,14,0
64,Alexis Blin,FRA,MF,Amiens,21,1996,22.1,77,45,33,36,8,35,89,39.3,54,39,14,25,33,110,48,1
65,Antonin Bobichon,FRA,MF,Nîmes,22,1995,23.9,34,16,17,12,5,16,58,27.6,42,15,3,12,15,49,13,0
66,Yann Bodiger,FRA,MF,Toulouse,23,1995,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
67,Mathieu Bodmer,FRA,MF|FW,Amiens,35,1982,11.9,15,11,3,11,1,3,10,30.0,7,3,0,3,2,17,10,0
68,Sacha Boey,FRA,DF,Rennes,17,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
69,Olivier Boscagli,FRA,DF,Nice,20,1997,9.6,20,12,14,4,2,9,20,45.0,11,12,1,11,17,37,37,0
70,Gabriel Boschilia,BRA,FW|MF,Nantes,22,1996,14.7,33,23,11,9,13,8,33,24.2,25,14,2,12,8,41,7,0
71,John Bostock,TRI,MF,Toulouse,26,1992,10.9,24,14,14,10,0,9,30,30.0,21,12,2,10,17,41,11,0
72,Denis Bouanga,GAB,MF|FW,Nîmes,23,1994,29.3,52,32,21,22,9,13,61,21.3,48,24,3,21,20,72,16,0
73,Zacharie Boucher,FRA,GK,Angers,26,1992,2.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
74,Arnold Bouka Moutou,CGO,DF|FW,Dijon,29,1988,0.7,3,1,2,1,0,0,4,0.0,4,1,0,1,3,6,1,0
75,Benjamin Bourigeaud,FRA,MF|FW,Rennes,24,1994,26.9,55,35,23,21,11,20,67,29.9,47,44,5,39,32,87,34,1
76,Bilal Boutobba,FRA,FW|MF,Montpellier,19,1998,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
77,Umut Bozok,TUR,FW,Nîmes,21,1996,13.7,9,6,0,3,6,2,4,50.0,2,3,0,3,5,14,1,0
78,Pedro Brazão,POR,MF|FW,Nice,15,2002,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
79,Anthony Briançon,FRA,DF,Nîmes,23,1994,32.5,46,27,36,10,0,27,50,54.0,23,51,38,13,70,116,184,1
80,Jimmy Briand,FRA,FW,Bordeaux,32,1985,27.7,14,8,2,10,2,4,24,16.7,20,14,6,8,4,18,29,0
81,Gianluigi Buffon,ITA,GK,Paris S-G,40,1978,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0
82,Patrick Burner,MTQ,DF,Nice,22,1996,15.0,36,23,22,10,4,16,34,47.1,18,15,5,10,31,67,40,0
83,Ludovic Butelle,FRA,GK,Angers,35,1983,36.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,31,1
84,Rémy Cabella,FRA,MF|FW,Saint-Étienne,28,1990,33.3,88,51,31,38,19,30,87,34.5,57,39,1,38,19,107,5,3
85,Anthony Caci,FRA,DF,Strasbourg,21,1997,25.5,56,30,38,14,4,24,46,52.2,22,20,10,10,47,103,63,0
86,Mathieu Cafaro,FRA,FW|MF,Reims,21,1997,23.3,59,28,29,24,6,18,63,28.6,45,28,0,28,20,79,14,0
87,Yannick Cahuzac,FRA,MF|DF,Toulouse,33,1985,15.9,33,19,15,15,3,17,32,53.1,15,16,4,12,24,57,55,0
88,Marc-Aurèle Caillard,FRA,GK,Guingamp,24,1994,21.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,8,3
89,Duje Ćaleta-Car,CRO,DF,Marseille,21,1996,17.2,22,16,14,8,0,14,18,77.8,4,15,9,6,20,42,86,2
90,Mahdi Camara,FRA,FW,Saint-Étienne,20,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
91,Souleymane Camara,SEN,FW|MF,Montpellier,35,1982,1.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0
92,Eduardo Camavinga,FRA,MF,Rennes,15,2002,4.0,23,15,8,12,3,8,18,44.4,10,13,2,11,4,27,4,0
93,Pierrick Capelle,FRA,DF|MF,Angers,31,1987,20.5,51,31,23,22,6,19,54,35.2,35,23,2,21,38,89,49,0
94,Yoan Cardinale,FRA,GK,Nice,24,1994,3.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
95,Diego Carlos,BRA,DF,Nantes,25,1993,35.0,58,34,43,14,1,26,33,78.8,7,44,31,13,50,108,186,1
96,Louis Carnot,FRA,MF,Guingamp,17,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
97,Lionel Carole,FRA,DF|FW,Strasbourg,27,1991,19.2,25,12,16,7,2,11,16,68.8,5,19,5,14,32,57,51,0
98,Moreto Cassamã,GNB,MF,Reims,20,1998,0.7,3,3,1,2,0,1,7,14.3,6,1,0,1,1,4,2,0
99,Edinson Cavani,URU,FW,Paris S-G,31,1987,18.6,11,8,1,4,6,3,13,23.1,10,11,2,9,6,17,16,0
100,Zeki Çelik,TUR,DF,Lille,21,1997,33.0,90,59,40,39,11,36,89,40.4,53,34,5,29,34,124,89,1
101,Nacer Chadli,BEL,MF|DF,Monaco,28,1989,7.7,11,5,4,4,3,3,8,37.5,5,7,1,6,3,14,7,0
102,Fouad Chafik,MAR,DF,Dijon,31,1986,20.5,44,31,29,12,3,23,36,63.9,13,17,3,14,25,69,71,0
103,Kwon Chang-hoon,KOR,FW|MF,Dijon,24,1994,10.4,7,4,3,2,2,0,12,0.0,12,16,0,16,8,15,8,0
104,Xavier Chavalerin,FRA,MF,Reims,27,1991,36.0,106,61,56,39,11,28,72,38.9,44,44,12,32,72,178,39,1
105,Pablo Chavarría,ARG,FW,Reims,30,1988,21.9,20,12,8,6,6,3,15,20.0,12,11,0,11,4,24,19,0
106,Pape Cheikh Diop,SEN,MF,Lyon,20,1997,5.0,1,0,0,1,0,0,5,0.0,5,6,2,4,2,3,2,1
107,Laurent Ciman,BEL,DF,Dijon,32,1985,8.0,11,6,9,2,0,7,16,43.8,9,13,9,4,7,18,37,0
108,Till Cissokho,FRA,DF,Bordeaux,18,2000,0.9,1,0,1,0,0,0,0,,0,0,0,0,2,3,3,0
109,Marcus Coco,FRA,FW|MF,Guingamp,22,1996,20.4,39,23,20,10,9,16,33,48.5,17,24,0,24,23,62,14,0
110,Racine Coly,SEN,DF|MF,Nice,22,1995,5.6,7,2,1,5,1,4,11,36.4,7,6,1,5,9,16,11,1
111,Daniel Congré,FRA,DF,Montpellier,33,1985,36.6,75,45,46,26,3,38,65,58.5,27,35,15,20,67,142,106,1
112,Benjamin Corgnet,FRA,MF|FW,Strasbourg,31,1987,7.5,21,12,7,9,5,4,11,36.4,7,1,0,1,6,27,9,0
113,Andreas Cornelius,DEN,FW,Bordeaux,25,1993,8.8,4,1,1,3,0,1,4,25.0,3,4,1,3,1,5,21,0
114,Maxwel Cornet,CIV,FW,Lyon,21,1996,14.2,14,11,4,7,3,1,11,9.1,10,10,0,10,5,19,8,0
115,Quentin Cornette,FRA,FW|MF,Amiens,24,1994,2.3,5,1,2,2,1,3,6,50.0,3,3,0,3,1,6,5,0
116,Nuno da Costa,CPV,FW,Strasbourg,27,1991,22.8,39,27,10,19,10,10,38,26.3,28,24,1,23,14,53,9,0
117,Benoît Costil,FRA,GK,Bordeaux,31,1987,37.0,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,14,3
118,Kalifa Coulibaly,MLI,FW,Nantes,26,1991,19.5,15,7,1,10,4,4,11,36.4,7,8,1,7,4,19,22,0
119,Senou Coulibaly,MLI,DF,Dijon,23,1994,4.6,13,7,10,3,0,3,8,37.5,5,8,2,6,11,24,20,0
120,Nicolas Cozza,FRA,DF,Montpellier,19,1999,10.9,19,15,14,5,0,4,10,40.0,6,13,10,3,23,42,37,1
121,Enzo Crivelli,FRA,FW,Caen,23,1995,25.1,20,14,10,8,2,8,13,61.5,5,5,0,5,4,24,28,1
122,Wylan Cyprien,FRA,MF,Nice,23,1995,26.2,40,20,16,21,3,15,43,34.9,28,20,5,15,11,51,15,0
123,Damien Da Silva,FRA,DF,Rennes,30,1988,31.9,41,25,31,9,1,18,24,75.0,6,42,36,6,39,80,152,0
124,Kouadio-Yves Dabila,CIV,DF,Lille,21,1997,8.7,11,6,10,1,0,5,6,83.3,1,13,9,4,6,17,44,0
125,Abdoulaye Dabo,FRA,FW,Nantes,17,2001,1.3,3,1,1,0,2,0,0,,0,0,0,0,0,3,0,0
126,Colin Dagba,FRA,DF|MF,Paris S-G,19,1998,10.2,24,12,10,12,2,13,19,68.4,6,10,0,10,9,33,10,1
127,Dante,BRA,DF,Nice,34,1983,35.8,54,40,36,16,2,24,41,58.5,17,56,30,26,38,92,156,2
128,Lucas Deaux,FRA,MF,Guingamp,29,1988,13.2,41,28,21,18,2,20,41,48.8,21,10,0,10,11,52,7,0
129,Mathieu Debuchy,FRA,DF,Saint-Étienne,33,1985,21.6,43,26,25,13,5,22,37,59.5,15,17,7,10,47,90,64,0
130,Romain Del Castillo,FRA,MF|FW,Rennes,22,1996,14.9,36,20,15,13,8,13,37,35.1,24,19,0,19,20,56,7,1
131,Andy Delort,ALG,FW,Montpellier,26,1991,34.6,34,20,7,20,7,8,34,23.5,26,28,7,21,4,38,7,0
132,Moussa Dembélé,FRA,FW,Lyon,22,1996,22.4,12,4,0,8,4,4,14,28.6,10,15,2,13,2,14,13,0
133,Jessy Deminguet,FRA,MF,Caen,20,1998,14.1,37,25,18,17,2,15,40,37.5,25,19,3,16,18,55,28,1
134,Jason Denayer,BEL,DF,Lyon,23,1995,30.6,33,21,22,11,0,16,24,66.7,8,36,32,4,26,59,122,1
135,Clément Depres,FRA,FW,Nîmes,23,1994,4.9,2,2,1,1,0,1,4,25.0,3,3,0,3,0,2,6,0
136,Ángel Di María,ARG,FW|MF,Paris S-G,30,1988,25.8,29,17,12,10,7,10,42,23.8,32,24,1,23,16,45,4,0
137,Boulaye Dia,SEN,FW,Reims,21,1996,8.3,12,6,3,8,1,5,11,45.5,6,4,2,2,4,16,9,0
138,Moussa Diaby,FRA,MF|DF,Paris S-G,19,1999,12.7,14,8,7,2,5,2,11,18.2,9,7,1,6,12,26,6,0
139,Bafodé Diakité,FRA,DF,Toulouse,17,2001,7.0,15,7,5,9,1,10,14,71.4,4,15,3,12,11,26,29,0
140,Abdoulaye Diallo,SEN,GK,Rennes,26,1992,5.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
141,Mustapha Diallo,SEN,MF,Nîmes,32,1986,5.1,16,11,6,9,1,5,13,38.5,8,7,1,6,10,26,14,1
142,Lassana Diarra,FRA,MF,Paris S-G,33,1985,1.8,2,1,0,2,0,0,1,0.0,1,0,0,0,2,4,3,0
143,Bakaye Dibassy,MLI,DF,Amiens,28,1989,32.7,38,26,18,16,4,18,27,66.7,9,40,21,19,44,82,102,0
144,Étienne Didot,FRA,MF,Guingamp,35,1983,23.4,41,29,12,27,2,17,44,38.6,27,37,10,27,37,78,35,0
145,Tristan Dingomé,CMR,MF,Reims,27,1991,14.9,27,15,11,10,6,7,24,29.2,17,16,3,13,11,38,5,0
146,Ismaël Diomandé,CIV,MF|DF,Caen,25,1992,14.4,28,15,15,12,1,11,20,55.0,9,17,7,10,10,38,37,0
147,Lois Diony,FRA,FW,Saint-Étienne,25,1992,17.7,17,12,3,9,5,4,10,40.0,6,14,0,14,1,18,9,0
148,Sofiane Diop,FRA,MF|FW,Monaco,18,2000,8.2,12,7,3,6,3,1,15,6.7,14,6,0,6,8,20,6,0
149,Assane Dioussé,SEN,MF,Saint-Étienne,20,1997,2.4,6,4,3,3,0,2,4,50.0,2,2,0,2,1,7,7,1
150,Axel Disasi,FRA,DF,Reims,20,1998,1.8,2,1,1,1,0,1,2,50.0,1,2,1,1,2,4,16,0
151,Koffi Djidji,CIV,DF,Nantes,25,1992,1.0,1,1,1,0,0,0,0,,0,1,1,0,1,2,3,0
152,Alexander Djiku,GHA,DF,Caen,23,1994,30.6,48,37,33,13,2,23,43,53.5,20,56,31,25,83,131,183,3
153,Papy Djilobodji,SEN,DF,Guingamp,29,1988,1.9,1,1,1,0,0,0,0,,0,4,2,2,0,1,11,0
154,Keagan Dolly,RSA,FW,Montpellier,25,1993,1.0,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,0,0
155,Gabriel Dos Santos,BRA,DF,Lille,20,1997,11.8,18,11,13,4,1,4,7,57.1,3,14,6,8,19,37,60,2
156,Mathieu Dossevi,TOG,FW|MF,Toulouse,30,1988,27.4,42,28,20,11,11,13,40,32.5,27,29,1,28,33,75,13,0
157,Moussa Doumbia,MLI,FW|MF,Reims,23,1994,17.8,28,13,13,13,2,11,39,28.2,28,7,2,5,7,35,13,0
158,Souleyman Doumbia,CIV,DF,Rennes,21,1996,6.7,11,7,9,2,0,6,10,60.0,4,6,1,5,4,15,20,0
159,Julian Draxler,GER,MF|FW,Paris S-G,24,1993,22.7,41,22,11,19,11,16,43,37.2,27,20,1,19,15,56,2,1
160,Leo Dubois,FRA,DF,Lyon,23,1994,22.7,51,22,25,21,5,20,35,57.1,15,30,10,20,22,73,61,1
161,Maxime Dupé,FRA,GK,Nantes,25,1993,10.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
162,Jimmy Durmaz,SWE,MF|FW,Toulouse,29,1989,21.1,34,22,8,13,13,15,38,39.5,23,14,2,12,11,45,16,1
163,Félix Eboa Eboa,CMR,DF,Guingamp,21,1997,27.0,47,33,26,20,1,16,22,72.7,6,37,24,13,39,86,136,2
164,Björn Engels,BEL,DF,Reims,23,1994,33.0,11,8,6,5,0,6,16,37.5,10,30,24,6,44,55,181,3
165,Lucas Evangelista,BRA,FW|MF,Nantes,23,1995,8.0,30,17,11,12,7,14,25,56.0,11,10,0,10,9,39,6,0
166,Valentin Eysseric,FRA,MF|FW,Nantes,26,1992,2.3,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0
167,Fábio,BRA,DF|FW,Nantes,28,1990,14.2,53,34,25,27,1,26,53,49.1,27,18,4,14,18,71,27,0
168,Cesc Fàbregas,ESP,MF,Monaco,31,1987,10.7,14,10,5,5,4,8,28,28.6,20,12,3,9,9,23,5,1
169,Romain Faivre,FRA,MF,Monaco,20,1998,1.0,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,1
170,Fayçal Fajr,MAR,MF,Caen,29,1988,36.0,65,32,22,33,10,25,66,37.9,41,27,6,21,29,94,19,2
171,Radamel Falcao,COL,FW,Monaco,32,1986,28.4,34,15,6,16,12,8,27,29.6,19,11,6,5,3,37,23,2
172,Nabil Fekir,FRA,MF,Lyon,25,1993,22.1,51,31,16,19,16,13,38,34.2,25,42,0,42,7,58,3,0
173,Yassin Fekir,FRA,FW,Lyon,21,1997,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
174,Juan Ferney Otero,COL,FW|MF,Amiens,23,1995,24.2,29,13,11,12,6,13,46,28.3,33,23,3,20,22,51,18,0
175,Jordan Ferri,FRA,MF,Nîmes,26,1992,20.8,52,31,22,23,7,26,62,41.9,36,27,2,25,15,67,9,1
176,Jordan Ferri,FRA,MF,Lyon,26,1992,1.3,5,3,3,1,1,1,4,25.0,3,4,2,2,1,6,3,0
177,Guessouma Fofana,MTN,MF,Amiens,25,1992,2.1,6,4,3,3,0,1,3,33.3,2,2,1,1,3,9,0,0
178,Guessouma Fofana,MTN,MF,Guingamp,25,1992,5.3,14,9,2,10,2,4,10,40.0,6,3,0,3,6,20,8,0
179,Wesley Fofana,FRA,DF,Saint-Étienne,17,2000,1.8,7,6,5,2,0,6,13,46.2,7,1,0,1,4,11,9,0
180,Youssouf Fofana,FRA,MF,Strasbourg,19,1999,10.1,28,20,5,20,3,9,27,33.3,18,7,0,7,11,39,8,0
181,Thomas Foket,BEL,DF,Reims,23,1994,32.0,91,52,55,23,13,42,69,60.9,27,30,4,26,49,140,80,1
182,Thomas Fontaine,MAD,DF|MF,Reims,27,1991,4.7,6,3,5,0,1,2,5,40.0,3,6,2,4,7,13,28,1
183,José Fonte,POR,DF,Lille,34,1983,34.6,27,15,15,9,3,17,24,70.8,7,33,26,7,37,64,153,1
184,Rui Fonte,POR,FW|MF,Lille,28,1990,7.0,25,12,4,16,5,6,11,54.5,5,4,0,4,2,27,8,0
185,Steven Fortes,CPV,DF,Toulouse,26,1992,1.5,3,1,1,2,0,0,0,,0,1,1,0,2,5,9,2
186,Angelo Fulgini,FRA,MF|FW,Angers,21,1996,18.2,38,22,18,13,7,12,31,38.7,19,21,3,18,28,66,15,0
187,Milan Gajić,SRB,DF,Bordeaux,22,1996,1.0,2,1,1,0,1,1,1,100.0,0,0,0,0,1,3,7,0
188,Ignatius Ganago,CMR,FW,Nice,19,1999,11.5,3,1,0,2,1,0,7,0.0,7,2,0,2,1,4,7,0
189,Ganso,BRA,MF|FW,Amiens,28,1989,5.8,12,8,2,8,2,2,15,13.3,13,5,1,4,6,18,0,0
190,Manu García,ESP,MF,Toulouse,20,1998,20.5,37,26,14,17,6,15,49,30.6,34,16,1,15,15,52,5,0
191,Jérémy Gélin,FRA,DF|MF,Rennes,21,1997,14.2,30,16,18,10,2,18,34,52.9,16,14,6,8,19,49,29,0
192,Romain Genevois,HAI,DF,Caen,30,1987,4.0,10,6,9,1,0,6,11,54.5,5,3,0,3,8,18,13,0
193,Valère Germain,FRA,FW,Marseille,28,1990,24.1,38,25,8,22,8,8,33,24.2,25,20,5,15,6,44,30,0
194,Willem Geubbels,FRA,MF,Monaco,16,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
195,Lamine Ghezali,FRA,FW|MF,Saint-Étienne,19,1999,0.5,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0
196,Saman Ghoddos,IRN,FW|MF,Amiens,24,1993,20.3,33,17,14,15,4,13,32,40.6,19,15,2,13,7,40,13,0
197,Andrei Girotto,BRA,MF,Nantes,26,1992,16.4,57,40,18,36,3,20,44,45.5,24,22,6,16,29,86,43,1
198,Kamil Glik,POL,DF,Monaco,30,1988,33.0,32,23,26,5,1,16,32,50.0,16,25,17,8,61,93,200,1
199,Eddy Gnahoré,FRA,MF,Amiens,24,1993,24.9,39,27,17,17,5,9,39,23.1,30,29,4,25,23,62,23,1
200,Mauro Goicoechea,URU,GK,Toulouse,30,1988,7.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0
201,Aleksandr Golovin,RUS,MF|FW,Monaco,22,1996,25.4,36,17,3,20,13,10,44,22.7,34,34,3,31,22,58,12,0
202,Anthony Gonçalves,FRA,MF|FW,Strasbourg,32,1986,11.8,22,15,12,8,2,7,22,31.8,15,21,2,19,10,32,17,0
