Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
59,Juan Bernat,ESP,DF|MF,Paris S-G,25,1993,20.4,6,1,0,33,20,6,41,20,32,0,0,0,87,16,25,39.0
60,Antoine Bernede,FRA,MF,Paris S-G,19,1999,1.9,0,0,0,2,1,0,0,3,7,0,0,0,15,3,5,37.5
61,Dimitry Bertaud,FRA,GK,Montpellier,20,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
62,Giulian Biancone,FRA,DF,Monaco,18,2000,1.0,0,0,0,2,0,0,1,3,3,0,0,0,5,1,2,33.3
63,Ludovic Blas,FRA,MF|FW,Guingamp,20,1997,26.4,5,0,0,38,35,2,20,26,38,0,0,0,158,42,76,35.6
64,Alexis Blin,FRA,MF,Amiens,21,1996,22.1,4,0,0,30,33,1,4,33,45,0,1,0,162,48,49,49.5
65,Antonin Bobichon,FRA,MF,Nîmes,22,1995,23.9,2,0,0,35,11,0,49,15,16,0,0,0,128,17,38,30.9
66,Yann Bodiger,FRA,MF,Toulouse,23,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
67,Mathieu Bodmer,FRA,MF|FW,Amiens,35,1982,11.9,1,0,0,12,13,1,3,2,11,0,0,0,42,40,44,47.6
68,Sacha Boey,FRA,DF,Rennes,17,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
69,Olivier Boscagli,FRA,DF,Nice,20,1997,9.6,1,0,0,6,22,0,32,17,12,0,0,0,63,19,18,51.4
70,Gabriel Boschilia,BRA,FW|MF,Nantes,22,1996,14.7,1,0,0,17,24,0,63,8,23,0,0,0,75,5,22,18.5
71,John Bostock,TRI,MF,Toulouse,26,1992,10.9,1,0,0,18,14,0,17,17,14,0,0,0,50,14,10,58.3
72,Denis Bouanga,GAB,MF|FW,Nîmes,23,1994,29.3,5,0,0,41,27,5,46,20,32,0,0,0,147,27,74,26.7
73,Zacharie Boucher,FRA,GK,Angers,26,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
74,Arnold Bouka Moutou,CGO,DF|FW,Dijon,29,1988,0.7,0,0,0,1,1,0,0,3,1,0,0,0,7,1,0,100.0
75,Benjamin Bourigeaud,FRA,MF|FW,Rennes,24,1994,26.9,5,0,0,35,14,3,120,32,35,0,0,0,129,15,36,29.4
76,Bilal Boutobba,FRA,FW|MF,Montpellier,19,1998,0.4,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0.0
77,Umut Bozok,TUR,FW,Nîmes,21,1996,13.7,1,0,0,14,30,11,4,5,6,0,0,0,40,18,38,32.1
78,Pedro Brazão,POR,MF|FW,Nice,15,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
79,Anthony Briançon,FRA,DF,Nîmes,23,1994,32.5,9,1,0,31,24,1,3,70,27,0,3,0,159,74,60,55.2
80,Jimmy Briand,FRA,FW,Bordeaux,32,1985,27.7,1,0,0,37,48,19,15,4,8,0,0,0,66,49,96,33.8
81,Gianluigi Buffon,ITA,GK,Paris S-G,40,1978,17.0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,1,50.0
82,Patrick Burner,MTQ,DF,Nice,22,1996,15.0,3,0,0,15,12,0,24,31,23,0,1,0,84,11,16,40.7
83,Ludovic Butelle,FRA,GK,Angers,35,1983,36.0,1,1,0,2,5,0,0,1,0,0,1,0,25,7,0,100.0
84,Rémy Cabella,FRA,MF|FW,Saint-Étienne,28,1990,33.3,5,1,1,34,67,4,83,19,51,0,0,0,165,15,31,32.6
85,Anthony Caci,FRA,DF,Strasbourg,21,1997,25.5,1,0,0,27,8,1,39,47,30,0,1,0,143,21,31,40.4
86,Mathieu Cafaro,FRA,FW|MF,Reims,21,1997,23.3,5,0,0,35,31,3,147,20,28,0,0,0,118,14,34,29.2
87,Yannick Cahuzac,FRA,MF|DF,Toulouse,33,1985,15.9,8,1,0,24,19,0,1,24,19,0,1,0,101,32,22,59.3
88,Marc-Aurèle Caillard,FRA,GK,Guingamp,24,1994,21.0,0,0,0,0,5,0,0,2,0,0,0,0,9,4,0,100.0
89,Duje Ćaleta-Car,CRO,DF,Marseille,21,1996,17.2,1,2,0,13,6,0,1,20,16,0,0,0,84,65,26,71.4
90,Mahdi Camara,FRA,FW,Saint-Étienne,20,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
91,Souleymane Camara,SEN,FW|MF,Montpellier,35,1982,1.5,0,0,0,3,6,2,3,0,0,0,0,0,7,6,11,35.3
92,Eduardo Camavinga,FRA,MF,Rennes,15,2002,4.0,1,0,0,9,11,0,0,4,15,0,0,0,25,4,2,66.7
93,Pierrick Capelle,FRA,DF|MF,Angers,31,1987,20.5,2,0,0,32,8,1,62,38,31,0,0,0,148,30,29,50.8
94,Yoan Cardinale,FRA,GK,Nice,24,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
95,Diego Carlos,BRA,DF,Nantes,25,1993,35.0,8,0,0,44,26,2,5,50,34,0,1,0,209,86,69,55.5
96,Louis Carnot,FRA,MF,Guingamp,17,2001,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
97,Lionel Carole,FRA,DF|FW,Strasbourg,27,1991,19.2,2,0,0,12,27,2,51,32,12,0,0,0,107,27,30,47.4
98,Moreto Cassamã,GNB,MF,Reims,20,1998,0.7,0,0,0,2,0,0,0,1,3,0,0,0,4,0,0,
99,Edinson Cavani,URU,FW,Paris S-G,31,1987,18.6,1,0,0,11,16,10,5,6,8,2,0,0,42,4,12,25.0
100,Zeki Çelik,TUR,DF,Lille,21,1997,33.0,5,1,0,55,27,1,87,34,59,2,3,0,176,24,34,41.4
101,Nacer Chadli,BEL,MF|DF,Monaco,28,1989,7.7,1,0,0,10,8,2,34,3,5,0,0,0,29,16,7,69.6
102,Fouad Chafik,MAR,DF,Dijon,31,1986,20.5,2,0,0,14,18,1,47,25,31,0,0,0,112,16,22,42.1
103,Kwon Chang-hoon,KOR,FW|MF,Dijon,24,1994,10.4,1,0,0,8,12,4,44,8,4,0,0,0,53,16,22,42.1
104,Xavier Chavalerin,FRA,MF,Reims,27,1991,36.0,8,0,0,48,10,1,107,72,61,0,1,0,216,10,23,30.3
105,Pablo Chavarría,ARG,FW,Reims,30,1988,21.9,3,0,0,47,22,30,28,4,12,0,0,0,54,74,112,39.8
106,Pape Cheikh Diop,SEN,MF,Lyon,20,1997,5.0,3,0,0,13,7,0,0,2,0,0,0,0,20,2,8,20.0
107,Laurent Ciman,BEL,DF,Dijon,32,1985,8.0,3,0,0,11,5,0,0,7,6,0,0,0,45,17,14,54.8
108,Till Cissokho,FRA,DF,Bordeaux,18,2000,0.9,0,0,0,1,1,0,0,2,0,0,0,0,4,3,1,75.0
109,Marcus Coco,FRA,FW|MF,Guingamp,22,1996,20.4,3,1,0,47,49,6,60,23,23,1,0,0,99,69,67,50.7
110,Racine Coly,SEN,DF|MF,Nice,22,1995,5.6,2,0,0,8,6,0,10,9,2,0,0,0,39,13,15,46.4
111,Daniel Congré,FRA,DF,Montpellier,33,1985,36.6,5,1,0,38,29,1,6,67,45,0,0,0,159,76,57,57.1
112,Benjamin Corgnet,FRA,MF|FW,Strasbourg,31,1987,7.5,0,0,0,17,19,2,19,6,12,0,0,0,17,22,24,47.8
113,Andreas Cornelius,DEN,FW,Bordeaux,25,1993,8.8,4,0,0,39,17,8,4,1,1,0,0,0,22,74,50,59.7
114,Maxwel Cornet,CIV,FW,Lyon,21,1996,14.2,2,0,0,8,18,9,52,5,11,0,0,0,51,19,27,41.3
115,Quentin Cornette,FRA,FW|MF,Amiens,24,1994,2.3,0,0,0,3,7,1,7,1,1,0,0,0,6,0,1,0.0
116,Nuno da Costa,CPV,FW,Strasbourg,27,1991,22.8,3,0,0,40,42,9,15,14,27,1,0,0,56,52,67,43.7
117,Benoît Costil,FRA,GK,Bordeaux,31,1987,37.0,0,0,0,0,2,0,0,0,0,0,0,0,33,5,3,62.5
118,Kalifa Coulibaly,MLI,FW,Nantes,26,1991,19.5,6,1,1,54,21,21,14,4,7,1,0,0,41,141,102,58.0
119,Senou Coulibaly,MLI,DF,Dijon,23,1994,4.6,1,1,0,10,1,0,1,11,7,0,0,0,15,10,10,50.0
120,Nicolas Cozza,FRA,DF,Montpellier,19,1999,10.9,0,0,0,11,10,0,2,23,15,0,1,0,61,14,19,42.4
121,Enzo Crivelli,FRA,FW,Caen,23,1995,25.1,7,0,0,45,46,5,5,4,14,0,0,0,59,111,130,46.1
122,Wylan Cyprien,FRA,MF,Nice,23,1995,26.2,2,1,1,22,48,1,131,11,20,0,0,0,157,10,10,50.0
123,Damien Da Silva,FRA,DF,Rennes,30,1988,31.9,4,0,0,25,24,0,2,39,25,0,2,0,152,76,42,64.4
124,Kouadio-Yves Dabila,CIV,DF,Lille,21,1997,8.7,2,0,0,6,3,0,0,6,6,0,1,0,56,8,12,40.0
125,Abdoulaye Dabo,FRA,FW,Nantes,17,2001,1.3,0,0,0,2,2,0,1,0,1,0,0,0,3,0,4,0.0
126,Colin Dagba,FRA,DF|MF,Paris S-G,19,1998,10.2,2,0,0,19,6,1,17,9,12,0,0,0,48,2,11,15.4
127,Dante,BRA,DF,Nice,34,1983,35.8,11,0,0,44,16,1,4,38,40,0,1,0,217,75,41,64.7
128,Lucas Deaux,FRA,MF,Guingamp,29,1988,13.2,4,0,0,32,12,2,24,11,28,0,0,0,84,30,38,44.1
129,Mathieu Debuchy,FRA,DF,Saint-Étienne,33,1985,21.6,5,1,1,35,19,7,97,47,26,0,2,0,107,92,50,64.8
130,Romain Del Castillo,FRA,MF|FW,Rennes,22,1996,14.9,1,0,0,31,21,3,62,20,20,0,0,0,80,20,24,45.5
131,Andy Delort,ALG,FW,Montpellier,26,1991,34.6,4,0,0,93,53,25,138,4,20,0,0,0,94,127,159,44.4
132,Moussa Dembélé,FRA,FW,Lyon,22,1996,22.4,1,0,0,35,13,17,8,2,4,3,0,0,36,50,51,49.5
133,Jessy Deminguet,FRA,MF,Caen,20,1998,14.1,2,0,0,22,14,0,14,18,25,0,0,0,89,12,13,48.0
134,Jason Denayer,BEL,DF,Lyon,23,1995,30.6,2,0,0,13,9,0,2,26,21,0,1,0,161,54,45,54.5
135,Clément Depres,FRA,FW,Nîmes,23,1994,4.9,1,0,0,13,6,1,5,0,2,0,0,0,12,52,33,61.2
136,Ángel Di María,ARG,FW|MF,Paris S-G,30,1988,25.8,2,0,0,11,19,6,149,16,17,1,0,0,100,0,2,0.0
137,Boulaye Dia,SEN,FW,Reims,21,1996,8.3,2,0,0,9,13,2,1,4,6,1,0,0,34,20,28,41.7
138,Moussa Diaby,FRA,MF|DF,Paris S-G,19,1999,12.7,1,0,0,15,6,2,30,12,8,0,0,0,69,2,9,18.2
139,Bafodé Diakité,FRA,DF,Toulouse,17,2001,7.0,2,0,0,9,7,0,5,11,7,0,1,0,42,22,21,51.2
140,Abdoulaye Diallo,SEN,GK,Rennes,26,1992,5.5,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0
141,Mustapha Diallo,SEN,MF,Nîmes,32,1986,5.1,5,0,0,19,9,0,2,10,11,0,0,0,29,28,13,68.3
142,Lassana Diarra,FRA,MF,Paris S-G,33,1985,1.8,0,0,0,6,3,0,0,2,1,0,0,0,13,1,2,33.3
143,Bakaye Dibassy,MLI,DF,Amiens,28,1989,32.7,5,1,0,36,15,2,50,44,26,0,1,0,181,51,59,46.4
144,Étienne Didot,FRA,MF,Guingamp,35,1983,23.4,4,0,0,42,28,3,40,37,29,0,0,0,152,23,37,38.3
145,Tristan Dingomé,CMR,MF,Reims,27,1991,14.9,5,0,0,29,12,2,11,11,15,0,0,0,64,7,16,30.4
146,Ismaël Diomandé,CIV,MF|DF,Caen,25,1992,14.4,5,1,1,27,18,1,4,10,15,0,0,0,99,14,10,58.3
147,Lois Diony,FRA,FW,Saint-Étienne,25,1992,17.7,3,0,0,29,28,6,28,1,12,0,0,0,52,27,55,32.9
148,Sofiane Diop,FRA,MF|FW,Monaco,18,2000,8.2,1,0,0,18,11,1,16,8,7,0,0,0,48,7,11,38.9
149,Assane Dioussé,SEN,MF,Saint-Étienne,20,1997,2.4,0,0,0,2,3,0,0,1,4,0,0,0,30,3,3,50.0
150,Axel Disasi,FRA,DF,Reims,20,1998,1.8,0,0,0,0,0,0,0,2,1,0,0,0,11,4,4,50.0
151,Koffi Djidji,CIV,DF,Nantes,25,1992,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,
152,Alexander Djiku,GHA,DF,Caen,23,1994,30.6,9,1,0,50,43,1,3,83,37,0,2,0,175,83,53,61.0
153,Papy Djilobodji,SEN,DF,Guingamp,29,1988,1.9,1,1,0,3,0,0,1,0,1,0,0,0,7,9,4,69.2
154,Keagan Dolly,RSA,FW,Montpellier,25,1993,1.0,0,0,0,2,2,0,4,0,1,0,0,0,5,0,3,0.0
155,Gabriel Dos Santos,BRA,DF,Lille,20,1997,11.8,1,0,0,14,13,0,0,19,11,0,0,0,55,41,16,71.9
156,Mathieu Dossevi,TOG,FW|MF,Toulouse,30,1988,27.4,0,0,0,28,46,19,189,33,28,1,0,0,133,13,32,28.9
157,Moussa Doumbia,MLI,FW|MF,Reims,23,1994,17.8,5,0,0,29,68,8,37,7,13,1,0,0,122,13,29,31.0
158,Souleyman Doumbia,CIV,DF,Rennes,21,1996,6.7,0,0,0,7,7,1,7,4,7,0,0,0,39,11,8,57.9
159,Julian Draxler,GER,MF|FW,Paris S-G,24,1993,22.7,6,0,0,25,14,1,36,15,22,0,0,0,140,18,12,60.0
160,Leo Dubois,FRA,DF,Lyon,23,1994,22.7,2,0,0,30,15,2,88,22,22,0,0,0,127,28,24,53.8
161,Maxime Dupé,FRA,GK,Nantes,25,1993,10.4,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,100.0
162,Jimmy Durmaz,SWE,MF|FW,Toulouse,29,1989,21.1,5,0,0,27,18,1,87,11,22,0,0,0,121,9,24,27.3
163,Félix Eboa Eboa,CMR,DF,Guingamp,21,1997,27.0,5,0,0,26,17,0,12,39,33,0,1,0,117,98,51,65.8
164,Björn Engels,BEL,DF,Reims,23,1994,33.0,4,0,0,20,17,2,4,44,8,0,0,1,138,99,49,66.9
165,Lucas Evangelista,BRA,FW|MF,Nantes,23,1995,8.0,0,0,0,19,31,0,15,9,17,0,0,0,49,23,16,59.0
166,Valentin Eysseric,FRA,MF|FW,Nantes,26,1992,2.3,1,0,0,8,9,0,18,0,1,1,0,0,16,1,3,25.0
167,Fábio,BRA,DF|FW,Nantes,28,1990,14.2,4,1,0,18,19,1,35,18,34,0,1,0,87,20,17,54.1
168,Cesc Fàbregas,ESP,MF,Monaco,31,1987,10.7,2,0,0,6,17,0,30,9,10,0,0,0,69,7,18,28.0
169,Romain Faivre,FRA,MF,Monaco,20,1998,1.0,1,0,0,3,2,0,0,1,0,0,0,0,4,1,0,100.0
170,Fayçal Fajr,MAR,MF,Caen,29,1988,36.0,6,0,0,43,89,3,217,29,32,0,0,0,239,15,21,41.7
171,Radamel Falcao,COL,FW,Monaco,32,1986,28.4,10,0,0,70,63,14,7,3,15,1,1,0,85,92,96,48.9
172,Nabil Fekir,FRA,MF,Lyon,25,1993,22.1,5,0,0,44,63,18,79,7,31,1,0,0,85,13,31,29.5
173,Yassin Fekir,FRA,FW,Lyon,21,1997,0.1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,
174,Juan Ferney Otero,COL,FW|MF,Amiens,23,1995,24.2,1,0,0,29,39,14,90,22,13,0,0,0,127,43,63,40.6
175,Jordan Ferri,FRA,MF,Nîmes,26,1992,20.8,5,0,0,40,30,2,21,15,31,0,0,0,194,21,31,40.4
176,Jordan Ferri,FRA,MF,Lyon,26,1992,1.3,0,0,0,2,2,0,6,1,3,0,0,0,13,2,3,40.0
177,Guessouma Fofana,MTN,MF,Amiens,25,1992,2.1,1,0,0,5,2,0,1,3,4,0,0,0,11,3,2,60.0
178,Guessouma Fofana,MTN,MF,Guingamp,25,1992,5.3,2,0,0,12,5,0,4,6,9,0,0,0,24,7,8,46.7
179,Wesley Fofana,FRA,DF,Saint-Étienne,17,2000,1.8,0,0,0,2,4,0,0,4,6,0,0,0,9,3,4,42.9
180,Youssouf Fofana,FRA,MF,Strasbourg,19,1999,10.1,0,0,0,17,9,0,6,11,20,0,0,0,65,5,7,41.7
181,Thomas Foket,BEL,DF,Reims,23,1994,32.0,7,0,0,49,42,4,53,49,52,0,2,0,167,28,41,40.6
182,Thomas Fontaine,MAD,DF|MF,Reims,27,1991,4.7,1,0,0,6,3,0,0,7,3,0,0,0,20,10,9,52.6
183,José Fonte,POR,DF,Lille,34,1983,34.6,5,1,0,29,14,0,6,37,15,0,2,0,187,117,40,74.5
184,Rui Fonte,POR,FW|MF,Lille,28,1990,7.0,1,0,0,22,4,2,2,2,12,0,0,0,23,37,29,56.1
185,Steven Fortes,CPV,DF,Toulouse,26,1992,1.5,0,0,0,1,1,0,0,2,1,0,0,0,2,7,2,77.8
186,Angelo Fulgini,FRA,MF|FW,Angers,21,1996,18.2,1,0,0,21,46,1,46,28,22,1,0,0,104,19,22,46.3
187,Milan Gajić,SRB,DF,Bordeaux,22,1996,1.0,0,0,0,1,1,0,3,1,1,0,0,0,2,1,3,25.0
188,Ignatius Ganago,CMR,FW,Nice,19,1999,11.5,1,0,0,9,12,2,3,1,1,1,0,0,25,23,21,52.3
189,Ganso,BRA,MF|FW,Amiens,28,1989,5.8,0,0,0,9,9,0,9,6,8,0,0,0,35,5,4,55.6
190,Manu García,ESP,MF,Toulouse,20,1998,20.5,2,1,1,28,46,0,7,15,26,0,0,0,101,3,14,17.6
191,Jérémy Gélin,FRA,DF|MF,Rennes,21,1997,14.2,3,1,0,17,8,0,0,19,16,0,0,0,82,13,22,37.1
192,Romain Genevois,HAI,DF,Caen,30,1987,4.0,0,0,0,4,0,0,4,8,6,0,0,0,16,3,5,37.5
193,Valère Germain,FRA,FW,Marseille,28,1990,24.1,1,0,0,22,20,5,22,6,25,0,0,0,59,98,146,40.2
194,Willem Geubbels,FRA,MF,Monaco,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
195,Lamine Ghezali,FRA,FW|MF,Saint-Étienne,19,1999,0.5,1,0,0,3,2,0,3,0,1,0,0,0,5,0,2,0.0
196,Saman Ghoddos,IRN,FW|MF,Amiens,24,1993,20.3,4,0,0,28,43,5,107,7,17,0,0,0,87,15,25,37.5
197,Andrei Girotto,BRA,MF,Nantes,26,1992,16.4,6,3,2,35,23,0,4,29,40,0,0,0,86,55,40,57.9
198,Kamil Glik,POL,DF,Monaco,30,1988,33.0,10,0,0,29,38,0,2,61,23,0,2,0,137,95,78,54.9
199,Eddy Gnahoré,FRA,MF,Amiens,24,1993,24.9,4,2,2,35,9,3,4,23,27,0,0,0,160,29,27,51.8
200,Mauro Goicoechea,URU,GK,Toulouse,30,1988,7.9,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,100.0
201,Aleksandr Golovin,RUS,MF|FW,Monaco,22,1996,25.4,7,1,0,45,43,1,67,22,17,0,0,0,138,8,22,26.7
202,Anthony Gonçalves,FRA,MF|FW,Strasbourg,32,1986,11.8,3,0,0,31,6,2,70,10,15,0,0,0,42,13,13,50.0
