Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
20,Miguel Ángel Moyá,ESP,GK,Real Sociedad,35,1984,13.0,0,0,0,0,1,0,0,1,0,0,0,0,26,2,0,100.0
21,Antoñito,ESP,DF|MF,Valladolid,31,1987,11.4,1,0,0,18,7,1,36,15,18,0,0,0,58,7,4,63.6
22,Vitorino Antunes,POR,MF,Getafe,32,1987,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
23,Anuar,MAR,MF|FW,Valladolid,24,1995,2.1,1,0,0,3,5,0,1,5,2,0,0,0,16,3,7,30.0
24,Mauro Arambarri,URU,MF,Getafe,23,1995,34.1,11,1,1,79,63,0,45,43,33,0,0,0,201,71,69,50.7
25,Néstor Araujo,MEX,DF,Celta Vigo,27,1991,32.1,10,0,0,27,9,0,0,52,27,0,0,0,151,83,44,65.4
26,Ronald Araújo,URU,DF,Barcelona,20,1999,2.6,0,1,0,2,1,0,0,0,2,0,0,0,10,6,5,54.5
27,Anaitz Arbilla,ESP,DF,Eibar,32,1987,22.3,5,0,0,22,12,0,30,29,20,0,0,0,173,56,33,62.9
28,Alphonse Areola,FRA,GK,Real Madrid,26,1993,4.0,1,0,0,1,0,0,0,0,0,0,1,0,9,1,0,100.0
29,Santiago Arias,COL,DF,Atlético Madrid,27,1992,12.0,1,0,0,8,16,1,24,19,24,0,0,0,60,21,20,51.2
30,José Arnaiz,ESP,FW|MF,Osasuna,24,1995,8.8,2,0,0,11,17,5,7,5,2,0,0,0,31,9,18,33.3
31,José Arnaiz,ESP,MF,Leganés,24,1995,3.7,2,0,0,9,7,1,12,2,0,0,0,0,21,1,5,16.7
32,Sergio Asenjo,ESP,GK,Villarreal,30,1989,34.0,2,0,0,2,6,0,0,1,0,0,1,0,39,6,0,100.0
33,Marco Asensio,ESP,FW,Real Madrid,23,1996,3.7,0,0,0,2,4,1,11,1,3,0,0,0,16,2,4,33.3
34,Iago Aspas,ESP,FW,Celta Vigo,31,1987,36.2,9,0,0,25,66,20,26,22,19,2,0,0,108,29,58,33.3
35,Roger Assalé,CIV,FW|MF,Leganés,25,1993,5.9,1,0,0,8,11,7,6,0,2,3,0,0,16,3,9,25.0
36,Miguel Atienza,ESP,MF,Eibar,20,1999,0.3,0,0,0,2,1,0,0,2,1,0,0,0,2,2,1,66.7
37,Ezequiel Ávila,ARG,FW,Osasuna,25,1994,17.7,6,0,0,45,43,24,23,3,12,1,0,0,52,56,93,37.6
38,Javier Avilés,ESP,MF|FW,Leganés,21,1997,2.0,1,0,0,5,2,2,17,3,7,0,0,0,12,2,4,33.3
39,Chidozie Awaziem,NGA,DF,Leganés,22,1997,22.2,10,0,0,22,14,2,8,28,22,0,0,0,105,42,54,43.8
40,Ramon Azeez,NGA,MF,Granada,26,1992,15.1,3,0,0,29,19,1,7,19,8,0,0,0,72,18,31,36.7
41,Iddrisu Baba,GHA,MF,Mallorca,23,1996,32.3,6,0,0,42,59,1,2,39,37,0,3,1,248,62,88,41.3
42,Carlos Bacca,COL,FW,Villarreal,32,1986,7.6,1,0,0,8,6,7,3,0,1,1,0,0,11,13,15,46.4
43,Alex Baena,ESP,MF,Villarreal,18,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,Gareth Bale,WAL,FW|MF,Real Madrid,30,1989,12.1,4,1,1,16,10,5,45,6,5,0,0,0,36,28,12,70.0
45,Mikel Balenziaga,ESP,DF,Athletic Club,31,1988,6.3,1,0,0,6,3,0,14,2,10,0,0,0,31,10,3,76.9
46,Éver Banega,ARG,MF,Sevilla,31,1988,27.5,10,0,0,31,57,2,164,15,28,0,0,0,199,16,21,43.2
47,Federico Barba,ITA,DF,Valladolid,25,1993,5.0,3,0,0,8,5,0,5,8,6,0,0,0,20,7,4,63.6
48,Enis Bardhi,MKD,MF,Levante,24,1995,23.5,5,0,0,46,45,4,65,15,11,1,0,0,118,5,27,15.6
49,Kike Barja,ESP,MF|FW,Osasuna,22,1997,3.5,0,0,0,4,4,0,10,0,1,0,0,0,23,5,6,45.5
50,Antonio Barragán,ESP,DF,Betis,32,1987,7.1,3,0,0,9,13,1,34,8,5,0,1,0,36,7,7,50.0
51,Ander Barrenetxea,ESP,FW|MF,Real Sociedad,17,2001,4.9,1,0,0,14,5,1,23,3,9,0,1,0,23,4,6,40.0
52,Marc Bartra,ESP,DF|MF,Betis,28,1991,28.0,8,0,0,34,27,1,2,35,34,0,3,0,152,98,66,59.8
53,Gil Bastião Dias,POR,MF|DF,Granada,22,1996,4.0,1,0,0,8,1,0,4,3,14,0,0,0,23,5,9,35.7
54,Fran Beltrán,ESP,MF,Celta Vigo,20,1999,20.3,2,1,0,12,11,1,17,14,19,0,1,0,114,8,30,21.1
55,Hatem Ben Arfa,FRA,MF|FW,Valladolid,32,1987,1.8,1,0,0,2,0,1,0,0,0,0,0,0,6,2,0,100.0
56,Karim Benzema,FRA,FW,Real Madrid,31,1987,34.9,0,0,0,21,15,27,23,7,8,0,0,0,71,29,38,43.3
57,Yuri Berchiche,ESP,DF,Athletic Club,29,1990,31.7,7,0,0,32,49,2,106,30,35,0,2,0,211,54,24,69.2
58,Markel Bergara,ESP,MF,Getafe,33,1986,0.8,2,0,0,3,0,0,2,0,0,0,0,0,2,1,2,33.3
59,Sergio Bermejo,ESP,MF|FW,Celta Vigo,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
60,Pedro Bigas,ESP,DF,Eibar,28,1990,19.7,2,0,0,9,19,2,9,36,9,0,1,0,87,65,39,62.5
61,Rubén Blanco,ESP,GK,Celta Vigo,24,1995,32.9,4,0,0,1,4,0,0,0,1,0,1,0,18,8,1,88.9
62,Pablo de Blasis,ARG,DF|MF,Eibar,31,1988,17.8,1,0,0,17,12,1,85,24,32,0,1,0,116,24,44,35.3
63,Alejandro Blesa,ESP,MF,Levante,17,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
64,Yassine Bounou,MAR,GK,Sevilla,28,1991,5.5,1,0,0,0,1,0,0,0,0,0,0,0,11,2,0,100.0
65,Filip Bradarić,CRO,MF,Celta Vigo,27,1992,7.8,2,1,0,14,5,0,4,17,9,0,0,0,50,11,15,42.3
66,Martin Braithwaite,DEN,FW|MF,Barcelona,28,1991,4.5,1,0,0,8,7,1,4,1,2,0,0,0,9,5,6,45.5
67,Martin Braithwaite,DEN,FW|MF,Leganés,28,1991,21.5,3,0,0,30,31,9,10,4,7,0,0,0,57,50,73,40.7
68,Brandon,ESP,FW,Osasuna,24,1995,4.5,4,0,0,6,6,0,4,0,3,0,0,0,19,5,12,29.4
69,Darko Brašanac,SRB,MF,Osasuna,27,1992,24.9,8,0,0,57,21,4,16,20,25,1,0,0,129,45,75,37.5
70,Yan Brice Eteki,CMR,MF,Granada,21,1997,16.7,4,0,0,51,32,0,0,24,21,0,0,0,101,26,28,48.1
71,Ante Budimir,CRO,FW,Mallorca,28,1991,30.7,12,0,0,67,60,16,6,8,15,1,0,0,52,153,177,46.4
72,Esteban Burgos,ARG,DF,Eibar,27,1992,12.4,3,0,0,8,4,0,1,17,9,0,0,0,57,30,14,68.2
73,Burgui,ESP,MF,Alavés,25,1993,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
74,Oliver Burke,SCO,MF|FW,Alavés,22,1997,15.9,2,0,0,19,11,1,17,8,14,0,0,0,53,40,39,50.6
75,Sergio Busquets,ESP,MF,Barcelona,31,1988,27.6,9,0,0,46,51,0,1,44,44,0,1,0,219,38,33,53.5
76,Unai Bustinza,ESP,DF,Leganés,27,1992,29.8,8,0,0,49,56,3,46,65,40,0,1,0,124,79,61,56.4
77,Erick Cabaco,URU,DF,Getafe,24,1995,3.0,0,0,0,7,1,0,3,3,2,0,0,0,13,12,5,70.6
78,Erick Cabaco,URU,DF,Levante,24,1995,9.0,4,0,0,7,7,0,2,12,9,0,0,0,48,19,16,54.3
79,Ariday Cabrera,ESP,MF,Mallorca,30,1988,0.4,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,
80,Leandro Cabrera,URU,DF,Getafe,28,1991,17.0,3,0,0,16,9,1,7,21,6,0,0,0,68,55,43,56.1
81,Leandro Cabrera,URU,DF,Espanyol,28,1991,17.0,2,0,0,10,7,1,8,21,11,0,0,0,85,46,27,63.0
82,Fernando Calero,ESP,DF,Espanyol,23,1995,11.6,4,1,0,7,6,0,0,8,9,0,0,0,49,14,21,40.0
83,Jonathan Calleri,ARG,FW,Espanyol,25,1993,20.1,6,1,1,47,51,7,22,7,8,0,0,0,43,127,120,51.4
84,Víctor Camarasa,ESP,MF,Alavés,25,1994,14.4,1,0,0,14,15,2,25,15,10,0,0,0,78,10,15,40.0
85,Sergio Camello,ESP,FW,Atlético Madrid,18,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
86,José Campaña,ESP,MF,Levante,26,1993,35.1,4,1,1,28,59,2,172,44,25,0,1,0,225,40,39,50.6
87,Xisco Campos,ESP,DF,Mallorca,37,1982,5.3,2,0,0,8,3,1,3,11,4,0,0,0,20,18,14,56.3
88,Víctor Campuzano,ESP,FW,Espanyol,22,1997,9.7,2,0,0,24,17,14,8,2,9,0,0,0,28,14,39,26.4
89,Sergio Canales,ESP,MF|FW,Betis,28,1991,35.1,5,0,0,27,46,2,153,13,16,0,1,0,177,6,28,17.6
90,Ander Capa,ESP,DF,Athletic Club,27,1992,31.9,10,0,0,46,15,6,100,28,36,0,0,0,138,42,24,63.6
91,Marc Cardona,ESP,FW,Osasuna,24,1995,7.8,1,0,0,8,9,8,6,2,0,0,0,0,24,12,40,23.1
92,Diego Carlos,BRA,DF,Sevilla,26,1993,34.8,7,0,0,46,11,2,4,37,23,0,1,1,182,95,56,62.9
93,Yannick Carrasco,BEL,MF|FW,Atlético Madrid,25,1993,7.0,2,0,0,8,13,2,24,5,7,2,0,0,43,2,5,28.6
94,Daniel Carriço,POR,DF,Sevilla,30,1988,9.4,3,0,0,8,2,0,0,8,2,0,0,0,49,14,26,35.0
95,Guido Carrillo,ARG,FW,Leganés,28,1991,13.5,2,0,0,29,24,4,3,3,10,0,0,0,28,126,85,59.7
96,Dani Carvajal,ESP,DF,Real Madrid,27,1992,30.4,11,0,0,42,30,3,109,36,46,1,0,0,178,27,33,45.0
97,William Carvalho,POR,MF,Betis,27,1992,9.9,6,1,0,17,8,0,1,4,4,0,0,0,59,19,8,70.4
98,Casemiro,BRA,MF,Real Madrid,27,1992,34.3,12,0,0,87,65,3,24,68,60,0,0,0,294,100,62,61.7
99,Santi Cazorla,ESP,MF,Villarreal,34,1984,27.2,3,0,0,29,37,3,134,19,25,0,0,0,146,11,20,35.5
100,Sofian Chakla,MAR,DF,Villarreal,25,1993,2.0,1,0,0,3,1,0,0,3,0,0,1,0,8,2,1,66.7
101,Charles,BRA,FW,Eibar,35,1984,14.5,8,0,0,41,22,7,2,7,5,1,0,0,34,64,82,43.8
102,Pablo Chavarría,ARG,FW|MF,Mallorca,31,1988,2.3,1,0,0,14,4,7,5,1,1,0,0,0,6,19,9,67.9
103,Pape Cheikh Diop,SEN,MF,Celta Vigo,21,1997,6.7,5,1,1,23,17,0,0,5,4,0,0,0,41,5,8,38.5
104,Chema,ESP,DF,Getafe,27,1992,3.4,4,0,0,7,1,1,1,5,3,0,0,0,18,12,14,46.2
105,Denis Cheryshev,RUS,MF|FW,Valencia,28,1990,10.3,5,0,0,23,13,2,40,7,9,1,1,0,53,11,17,39.3
106,Samuel Chukwueze,NGA,FW|MF,Villarreal,20,1999,22.8,2,0,0,16,50,12,34,10,14,2,0,0,126,13,27,32.5
107,Churripi,ESP,GK,Valladolid,25,1994,2.7,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0
108,Jasper Cillessen,NED,GK,Valencia,30,1989,23.3,1,0,0,0,4,0,0,3,0,0,0,0,20,7,0,100.0
109,Óscar Clemente,ESP,MF,Atlético Madrid,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,Carlos Clerc,ESP,DF,Levante,27,1992,20.5,4,0,0,24,20,2,60,22,16,0,0,0,96,30,25,54.5
111,Coke,ESP,DF,Levante,32,1987,11.0,3,0,0,17,11,1,25,13,18,0,0,0,63,17,14,54.8
112,Álex Collado,ESP,FW,Barcelona,20,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
113,Francis Coquelin,FRA,MF,Valencia,28,1991,21.2,8,1,1,34,28,2,3,38,21,1,2,0,149,24,12,66.7
114,Sébastien Corchia,FRA,DF,Espanyol,28,1990,3.0,1,0,0,4,5,0,25,5,1,0,0,0,7,0,0,
115,Iñigo Córdoba,ESP,FW,Athletic Club,22,1997,16.0,4,0,0,28,14,4,36,16,20,0,0,0,86,17,19,47.2
116,Ángel Correa,ARG,MF|FW,Atlético Madrid,24,1995,22.9,5,0,0,26,41,9,34,14,9,0,0,0,105,11,39,22.0
117,Rober Correa,ESP,DF,Eibar,26,1992,10.3,3,0,0,15,10,0,33,16,6,0,0,0,47,29,27,51.8
118,Thierry Correia,POR,DF,Valencia,20,1999,2.9,0,0,0,3,8,0,3,2,3,0,0,0,15,4,5,44.4
119,Antonio Cortés,ESP,FW|MF,Granada,19,2000,2.0,2,0,0,6,3,0,4,0,1,0,0,0,7,4,6,40.0
120,Diego Costa,ESP,FW,Atlético Madrid,30,1988,15.0,5,0,0,20,20,19,4,3,5,0,0,1,29,67,92,42.1
121,Jaume Costa,ESP,DF,Valencia,31,1988,15.4,2,1,0,20,20,2,29,24,23,0,0,0,60,16,23,41.0
122,David Costas,ESP,DF,Celta Vigo,24,1995,3.8,1,0,0,5,2,0,0,8,3,0,0,0,22,6,7,46.2
123,Thibaut Courtois,BEL,GK,Real Madrid,27,1992,34.0,1,0,0,0,4,0,0,2,0,0,0,0,48,5,0,100.0
124,Sebastián Cristóforo,URU,MF,Eibar,25,1993,9.7,1,0,0,21,24,2,18,8,19,0,0,0,58,9,17,34.6
125,Cucho,COL,FW|MF,Mallorca,20,1999,16.5,5,1,1,16,37,4,24,10,8,0,1,0,58,55,58,48.7
126,Marc Cucurella,ESP,MF|DF,Getafe,21,1998,36.0,9,0,0,77,62,6,127,36,51,1,0,0,243,51,79,39.2
127,Iván Cuéllar,ESP,GK,Leganés,35,1984,27.0,4,1,1,0,6,0,0,0,0,0,0,0,21,7,0,100.0
128,Moanes Dabbur,ISR,FW,Sevilla,27,1992,0.3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0.0
129,Sergi Darder,ESP,MF,Espanyol,25,1993,29.5,4,0,0,34,26,2,57,24,23,0,0,0,142,26,19,57.8
130,Ousmane Dembélé,FRA,FW,Barcelona,22,1997,4.0,1,1,0,1,5,4,20,0,2,0,0,0,14,1,2,33.3
131,Deyverson,BRA,FW,Getafe,28,1991,2.3,2,0,0,7,0,1,3,0,0,0,0,0,11,17,12,58.6
132,Mouctar Diakhaby,GUI,DF,Valencia,22,1996,16.0,5,0,0,17,14,2,1,11,8,0,1,0,71,37,22,62.7
133,Brahim Díaz,ESP,FW,Real Madrid,19,1999,0.7,1,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0.0
134,Víctor Díaz,ESP,DF,Granada,31,1988,32.0,4,0,0,20,12,1,121,48,43,0,0,0,141,67,42,61.5
135,Papakouli Diop,SEN,MF,Eibar,33,1986,25.0,7,0,0,53,34,1,8,34,26,0,0,0,141,62,47,56.9
136,Djené,TOG,DF,Getafe,27,1991,34.0,5,0,0,41,25,1,10,34,32,0,2,1,228,86,63,57.7
137,Naïs Djouahra,FRA,FW,Real Sociedad,19,1999,0.3,0,0,0,1,0,0,5,0,0,0,0,0,2,1,0,100.0
138,Marko Dmitrović,SRB,GK,Eibar,27,1992,35.0,3,0,0,1,1,0,0,3,2,0,0,0,53,12,0,100.0
139,Jaume Doménech,ESP,GK,Valencia,28,1990,14.7,1,0,0,0,0,0,0,1,0,0,0,0,15,1,1,50.0
140,Domingos Duarte,POR,DF,Granada,24,1995,34.3,7,0,0,39,22,4,1,34,19,0,3,0,107,78,54,59.1
141,Óscar Duarte,CRC,DF,Levante,30,1989,5.4,0,0,0,10,3,0,0,6,3,0,0,0,25,10,13,43.5
142,Rubén Duarte,ESP,DF,Alavés,23,1995,29.6,11,0,0,46,39,0,64,47,32,1,5,0,150,55,54,50.5
143,Hugo Duro,ESP,FW|MF,Getafe,19,1999,4.2,3,0,0,11,16,1,4,1,5,1,0,0,12,14,40,25.9
144,Aritz Elustondo,ESP,DF,Real Sociedad,25,1994,16.8,4,0,0,12,9,0,6,15,17,0,0,0,66,64,35,64.6
145,Rodrigo Ely,BRA,DF,Alavés,25,1993,23.6,9,1,0,34,12,2,2,32,13,0,0,0,97,87,36,70.7
146,Adri Embarba,ESP,MF|FW,Espanyol,27,1992,15.2,4,0,0,24,27,1,110,16,22,0,0,0,92,10,36,21.7
147,Emerson,BRA,DF,Betis,20,1999,31.5,11,0,0,46,95,1,80,31,46,0,0,0,138,63,36,63.6
148,Youssef En-Nesyri,MAR,FW,Leganés,22,1997,15.4,2,0,0,21,19,17,9,5,7,1,0,0,30,70,102,40.7
149,Youssef En-Nesyri,MAR,FW,Sevilla,22,1997,8.8,1,0,0,16,11,12,6,5,5,0,0,0,24,34,40,45.9
150,Sergi Enrich,ESP,FW,Eibar,29,1990,20.7,6,0,0,61,23,17,8,9,6,0,0,0,71,112,174,39.2
151,Javier Eraso,ESP,MF,Leganés,29,1990,9.1,3,0,0,18,15,3,34,7,5,0,0,0,40,12,27,30.8
152,Gonzalo Escalante,ARG,MF,Eibar,26,1993,18.6,9,1,1,31,30,2,16,29,22,2,1,0,105,57,60,48.7
153,Aarón Escandell,ESP,GK,Granada,23,1995,3.0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,
154,Sergio Escudero,ESP,DF,Sevilla,29,1989,8.6,2,0,0,11,8,0,17,13,16,0,1,0,37,25,13,65.8
155,Bernardo Espinosa,COL,DF,Espanyol,30,1989,25.1,5,1,0,33,18,3,1,24,16,0,1,0,126,115,56,67.3
156,Vicente Esquerdo,ESP,MF|FW,Valencia,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
157,Pervis Estupiñán,ECU,DF,Osasuna,21,1998,33.1,8,0,0,42,40,4,162,58,45,0,0,0,277,43,44,49.4
158,Oghenekaro Etebo,NGA,MF,Getafe,23,1995,6.4,4,0,0,8,7,0,14,11,4,0,0,0,43,22,14,61.1
159,Beñat Etxebarria,ESP,MF,Athletic Club,32,1987,4.4,0,0,0,2,2,0,20,4,1,0,0,0,25,4,5,44.4
160,Xabier Etxeita,ESP,DF,Getafe,31,1987,16.1,7,0,0,16,12,0,0,17,11,0,0,0,58,49,37,57.0
161,Edu Expósito,ESP,MF,Eibar,22,1996,25.7,3,0,0,29,18,0,19,31,28,0,0,0,191,42,62,40.4
162,Fabricio,ESP,GK,Mallorca,31,1987,1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
163,Fayçal Fajr,MAR,MF,Getafe,30,1988,4.5,2,0,0,3,5,0,32,4,1,0,0,0,19,9,11,45.0
164,Eliseo Falcon,ESP,DF,Levante,22,1997,0.8,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0,100.0
165,Ansu Fati,ESP,FW,Barcelona,16,2002,11.4,2,1,0,19,19,4,21,8,8,0,0,0,41,6,11,35.3
166,Aleix Febas,ESP,MF|FW,Mallorca,23,1996,18.8,4,0,0,19,48,0,3,17,24,1,0,0,92,4,15,21.1
167,Zouhair Feddal,MAR,DF,Betis,30,1989,15.9,10,2,0,23,9,0,0,23,13,0,0,0,67,45,29,60.8
168,Ljubomir Fejsa,SRB,MF,Alavés,30,1988,8.7,2,0,0,24,7,0,0,6,13,0,1,0,54,18,11,62.1
169,Nabil Fekir,FRA,MF|FW,Betis,26,1993,29.3,10,2,2,69,113,14,51,10,26,5,0,0,121,29,41,41.4
170,Felipe,BRA,DF,Atlético Madrid,30,1989,23.4,7,0,0,30,14,1,1,40,19,0,1,0,99,92,32,74.2
171,João Félix,POR,FW|MF,Atlético Madrid,19,1999,19.4,6,0,0,33,39,6,18,10,3,1,0,0,58,17,45,27.4
172,Matheus Fernandes,BRA,MF|FW,Valladolid,21,1998,1.8,0,0,0,2,1,0,0,2,2,0,0,0,11,6,9,40.0
173,Aitor Fernández,ESP,GK,Levante,28,1991,36.0,2,0,0,1,4,0,0,2,1,0,1,0,45,10,1,90.9
174,Andrés Fernández,ESP,GK,Villarreal,32,1986,4.0,1,0,0,1,1,0,0,0,0,0,1,0,14,3,0,100.0
175,Carlos Fernández,ESP,FW|MF,Granada,23,1996,24.5,8,0,0,60,45,8,12,11,15,2,0,0,74,97,146,39.9
176,Gabriel Fernández,URU,FW|MF,Celta Vigo,25,1994,6.2,5,1,1,17,8,7,2,2,0,0,0,0,14,22,30,42.3
177,Joaquín Fernández,ESP,MF|DF,Valladolid,23,1996,18.4,9,0,0,32,8,5,0,32,24,0,0,0,77,54,35,60.7
178,Fernando,BRA,MF,Sevilla,32,1987,29.5,13,0,0,39,22,2,2,67,33,0,0,0,187,76,60,55.9
179,Facundo Ferreyra,ARG,FW|MF,Espanyol,28,1991,6.4,2,0,0,25,8,5,3,2,4,0,0,0,17,23,34,40.4
180,Junior Firpo,ESP,DF,Barcelona,22,1996,11.3,5,0,0,35,16,2,8,17,15,0,0,0,36,11,12,47.8
181,Alessandro Florenzi,ITA,DF,Valencia,28,1991,8.4,1,1,0,7,5,0,31,14,9,0,0,0,45,4,7,36.4
182,Hernâni Fortes,POR,MF|FW,Levante,27,1991,7.3,3,1,1,5,17,5,47,4,2,0,0,0,37,1,9,10.0
183,Dimitri Foulquier,FRA,DF|MF,Granada,26,1993,12.4,4,0,0,20,17,0,19,16,11,0,0,0,76,15,21,41.7
184,Jorge de Frutos,ESP,MF|DF,Valladolid,22,1997,0.7,0,0,0,2,0,0,2,0,2,0,0,0,3,0,1,0.0
185,Ramiro Funes Mori,ARG,DF,Villarreal,28,1991,5.0,1,0,0,7,4,0,0,3,2,0,0,0,35,9,8,52.9
186,Enric Gallego,ESP,FW,Osasuna,32,1986,9.8,5,1,0,35,9,10,4,4,5,0,0,0,24,87,80,52.1
187,Enric Gallego,ESP,FW,Getafe,32,1986,1.8,0,0,0,4,2,0,1,2,1,0,0,0,5,12,15,44.4
188,Kévin Gameiro,FRA,FW,Valencia,32,1987,17.6,0,0,0,14,13,13,21,5,9,0,0,0,43,6,42,12.5
189,Fran Gámez,ESP,DF,Mallorca,28,1991,19.6,5,0,0,25,8,2,54,29,42,0,1,0,117,11,20,35.5
190,Ezequiel Garay,ARG,DF,Valencia,32,1986,16.0,2,0,0,10,1,0,2,14,8,0,1,0,55,29,22,56.9
191,Dani García,ESP,MF,Athletic Club,29,1990,33.7,11,0,0,61,37,0,5,52,30,0,2,0,202,61,48,56.0
192,David García,ESP,DF,Osasuna,25,1994,31.0,7,0,0,52,14,0,1,48,16,0,0,0,150,161,51,75.9
193,Javi García,ESP,MF,Betis,32,1987,4.2,2,0,0,3,5,0,0,4,2,0,0,1,10,20,11,64.5
194,Manu García,ESP,MF,Alavés,33,1986,21.9,11,1,1,60,38,3,4,28,23,0,3,0,110,73,57,56.2
195,Raúl García,ESP,DF|MF,Valladolid,30,1989,11.2,2,0,0,7,7,1,56,8,12,0,0,0,49,15,13,53.6
196,Raúl García,ESP,MF|FW,Athletic Club,33,1986,31.9,11,0,0,77,60,18,34,24,37,2,0,0,94,205,148,58.1
197,Raúl García,ESP,DF,Getafe,30,1989,2.7,0,0,0,3,4,0,30,4,3,0,0,0,17,4,3,57.1
198,Rubén García,ESP,MF|FW,Osasuna,26,1993,24.3,6,0,0,45,26,7,145,11,30,0,0,0,131,26,66,28.3
199,Unai García,ESP,DF,Osasuna,27,1992,6.0,0,0,0,4,3,0,3,8,6,0,0,0,31,22,17,56.4
200,Víctor García,ESP,FW|MF,Valladolid,22,1997,1.0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,2,33.3
201,Manuel Garrido,ESP,FW,Leganés,18,2000,1.3,1,0,0,4,0,0,0,1,0,0,0,0,2,8,6,57.1
202,Mario Gaspar,ESP,DF,Villarreal,28,1990,21.8,2,0,0,34,11,0,28,26,20,0,0,0,70,41,44,48.2
203,Bryan Gil,ESP,MF|FW,Leganés,18,2001,6.2,2,0,0,10,12,4,31,3,4,0,0,0,40,2,7,22.2
204,Bryan Gil,ESP,FW,Sevilla,18,2001,0.7,2,0,0,1,0,0,2,0,1,0,0,0,4,0,2,0.0
