Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
483,Lucas Paquetá,BRA,MF,Milan,20,1997,13,842,65,24.6,9.4,12,69,2,1,20,1,1.85,16,6,+10,+1.07,+0.75,9.3,12.0,-2.7,-0.29,-0.65
484,Vittorio Parigini,ITA,MF|DF,Torino,22,1996,17,377,22,11.0,4.2,2,72,0,15,16,14,1.35,3,5,-2,-0.48,-0.98,4.6,6.4,-1.8,-0.43,-0.45
485,Marco Parolo,ITA,MF,Lazio,33,1985,34,2563,75,74.9,28.5,28,87,24,6,22,2,1.53,44,36,+8,+0.28,+0.07,47.7,36.7,+11.1,+0.39,+0.14
486,Mario Pašalić,CRO,MF,Atalanta,23,1995,33,1618,49,47.3,18.0,17,75,7,16,22,5,1.97,33,22,+11,+0.61,-0.39,28.8,18.6,+10.2,+0.57,-0.47
487,Manuel Pasqual,ITA,DF,Empoli,36,1982,22,1342,61,39.2,14.9,13,82,7,9,30,10,1.00,20,31,-11,-0.74,-0.39,19.6,25.0,-5.4,-0.36,-0.11
488,Javier Pastore,ARG,MF|FW,Roma,29,1989,14,597,43,17.5,6.6,7,65,1,7,21,14,1.57,10,10,0,0.00,-0.57,13.5,10.1,+3.4,+0.51,+0.23
489,Patric,ESP,DF,Lazio,25,1993,15,1085,72,31.7,12.1,12,86,9,3,20,16,1.53,22,12,+10,+0.83,+0.83,21.4,11.7,+9.7,+0.80,+0.66
490,Leonardo Pavoletti,ITA,FW,Cagliari,29,1988,32,2734,85,79.9,30.4,31,87,26,1,29,2,1.16,30,40,-10,-0.33,+0.72,34.9,46.4,-11.5,-0.38,+0.74
491,Nehuén Paz,ARG,DF,Bologna,25,1993,2,114,57,3.3,1.3,1,90,1,1,24,28,0.00,0,2,-2,-1.58,-1.42,0.3,1.2,-0.9,-0.68,-0.65
492,João Pedro,ITA,FW|MF,Cagliari,26,1992,34,2555,75,74.7,28.4,30,80,11,4,38,0,1.09,27,44,-17,-0.60,-0.49,32.7,48.9,-16.2,-0.57,-0.17
493,Joao Pedro Piai,BRA,GK,Napoli,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
494,Gianluca Pegolo,ITA,GK,Sassuolo,37,1981,3,203,68,5.9,2.3,2,90,2,1,23,34,0.33,2,4,-2,-0.89,-0.75,2.1,3.6,-1.5,-0.67,-0.47
495,Nikola Pejovic,SRB,DF,Empoli,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
496,Lorenzo Peli,ITA,FW,Atalanta,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
497,Lorenzo Pellegrini,ITA,MF,Roma,22,1996,25,1821,73,53.2,20.2,21,80,11,4,37,4,1.80,32,25,+7,+0.35,-0.27,32.9,28.4,+4.5,+0.22,-0.21
498,Luca Pellegrini,ITA,DF,Cagliari,19,1999,12,940,78,27.5,10.4,11,84,9,1,18,2,1.17,10,15,-5,-0.48,-0.01,11.7,20.0,-8.3,-0.79,-0.37
499,Luca Pellegrini,ITA,DF,Roma,19,1999,4,161,40,4.7,1.8,2,68,0,2,13,13,1.75,2,4,-2,-1.12,-1.67,2.0,3.8,-1.8,-1.02,-1.41
500,Sergio Pellissier,ITA,FW,Chievo,39,1979,19,953,50,27.9,10.6,12,73,5,7,11,14,0.84,9,14,-5,-0.47,+1.17,12.0,16.3,-4.3,-0.41,+0.32
501,Federico Peluso,ITA,DF,Sassuolo,34,1984,16,1356,85,39.6,15.1,14,89,13,2,56,11,1.00,20,26,-6,-0.40,-0.35,19.5,24.6,-5.1,-0.34,-0.17
502,Pepín,EQG,MF,Parma,21,1996,2,77,39,2.3,0.9,1,52,0,1,25,15,0.00,1,3,-2,-2.34,-1.85,0.6,0.8,-0.1,-0.17,+0.50
503,Pedro Pereira,POR,DF|FW,Genoa,20,1998,26,1384,53,40.5,15.4,15,81,9,11,15,12,1.15,13,25,-12,-0.78,-0.52,17.3,23.1,-5.8,-0.38,-0.35
504,Stipe Perica,CRO,FW,Frosinone,23,1995,7,480,69,14.0,5.3,6,78,3,1,14,7,0.14,1,11,-10,-1.87,-0.96,4.5,10.5,-6.0,-1.16,-0.64
505,Mattia Perin,ITA,GK,Juventus,25,1992,9,810,90,23.7,9.0,9,90,9,0,,21,2.11,15,8,+7,+0.78,-0.36,12.1,8.5,+3.7,+0.41,-0.33
506,Samuele Perisan,ITA,GK,Udinese,20,1997,0,,,,,0,,0,0,,19,,,,,,,,,,,
507,Ivan Perišić,CRO,FW,Inter,29,1989,34,2701,79,79.0,30.0,30,86,22,4,30,4,1.76,43,30,+13,+0.43,-0.94,51.2,31.5,+19.6,+0.65,-0.09
508,Diego Perotti,ARG,FW|MF,Roma,30,1988,13,668,51,19.5,7.4,6,80,3,7,27,9,1.38,12,13,-1,-0.13,-0.76,15.3,8.0,+7.3,+0.99,+0.83
509,Filippo Perucchini,ITA,GK,Empoli,26,1991,0,,,0.0,0.0,0,,0,0,,14,0.00,1,2,-1,,,,,,,
510,Matteo Pessina,ITA,MF|FW,Atalanta,21,1997,12,235,20,6.9,2.6,1,49,0,11,17,26,2.08,8,6,+2,+0.77,-0.05,5.5,3.8,+1.7,+0.67,-0.16
511,Andrea Petagna,ITA,FW,SPAL,23,1995,36,3031,84,88.6,33.7,35,86,21,1,20,1,1.14,42,51,-9,-0.27,+0.43,40.6,44.8,-4.2,-0.13,+0.60
512,Germán Pezzella,ARG,DF,Fiorentina,27,1991,32,2850,89,83.3,31.7,32,89,30,0,,1,1.09,39,38,+1,+0.03,-0.13,43.1,35.6,+7.4,+0.23,-0.65
513,Giuseppe Pezzella,ITA,DF,Udinese,20,1997,4,184,46,5.4,2.0,2,81,1,2,11,12,1.75,1,2,-1,-0.49,-0.13,1.6,3.8,-2.2,-1.05,-0.63
514,Giuseppe Pezzella,ITA,DF|MF,Genoa,20,1997,5,112,22,3.3,1.2,1,90,1,4,6,13,1.20,1,4,-3,-2.41,-2.00,1.5,2.8,-1.3,-1.05,-0.91
515,Salvatore Pezzella,ITA,MF,Roma,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
516,Krzysztof Piątek,POL,FW,Genoa,23,1995,19,1593,84,46.6,17.7,18,86,16,1,40,0,1.05,24,29,-5,-0.28,+0.36,21.0,26.5,-5.4,-0.31,-0.26
517,Krzysztof Piątek,POL,FW,Milan,23,1995,18,1373,76,40.1,15.3,16,83,8,2,25,0,1.89,27,15,+12,+0.79,+0.48,19.3,19.0,+0.3,+0.02,-0.30
518,Lucas Piazon,BRA,MF|FW,Chievo,24,1994,4,84,21,2.5,0.9,0,,0,4,21,12,0.50,0,0,0,0.00,+1.35,1.2,1.1,+0.1,+0.14,+0.80
519,Roberto Piccoli,ITA,FW|MF,Atalanta,17,2001,2,48,24,1.4,0.5,0,,0,2,24,10,2.00,2,0,+2,+3.75,+2.98,2.3,0.1,+2.3,+4.26,+3.50
520,Andrea Pinamonti,ITA,FW,Frosinone,19,1999,27,1625,60,47.5,18.1,17,83,9,10,21,9,0.70,17,32,-15,-0.83,+0.42,19.3,29.4,-10.1,-0.56,+0.09
521,Carlo Pinsoglio,ITA,GK,Juventus,28,1990,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,2,-2,-2.00,-3.14,0.5,0.7,-0.3,-0.26,-0.94
522,Fabio Pisacane,ITA,DF,Cagliari,32,1986,27,2266,84,66.3,25.2,24,90,22,3,38,10,0.96,22,37,-15,-0.60,-0.36,28.5,42.1,-13.6,-0.54,-0.04
523,Marko Pjaca,CRO,FW|MF,Fiorentina,23,1995,19,750,39,21.9,8.3,8,67,1,11,19,6,1.21,12,9,+3,+0.36,+0.39,12.2,7.1,+5.1,+0.61,+0.34
524,Miralem Pjanić,BIH,MF,Juventus,28,1990,31,2280,74,66.7,25.3,27,81,15,4,22,3,2.42,46,17,+29,+1.14,+0.28,42.9,21.7,+21.2,+0.84,+0.54
525,Alessandro Plizzari,ITA,GK,Milan,18,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
526,Andrea Poli,ITA,MF,Bologna,28,1989,30,1932,64,56.5,21.5,23,76,4,7,25,1,0.93,22,27,-5,-0.23,-0.05,23.1,25.3,-2.1,-0.10,-0.10
527,Matteo Politano,ITA,FW,Inter,24,1993,36,2549,71,74.5,28.3,31,78,8,5,27,0,1.83,42,20,+22,+0.78,+0.57,46.5,28.0,+18.4,+0.65,-0.09
528,Giacomo Poluzzi,ITA,GK,SPAL,30,1988,1,6,6,0.2,0.1,0,,0,1,6,25,3.00,0,0,0,0.00,+0.32,0.0,0.0,0.0,+0.72,+0.91
529,Simone Pontisso,ITA,MF,Udinese,21,1997,0,,,,,0,,0,0,,19,,,,,,,,,,,
530,Manolo Portanova,ITA,MF,Juventus,18,2000,1,33,33,1.0,0.4,0,,0,1,33,0,0.00,0,2,-2,-5.45,-6.57,0.1,0.5,-0.4,-1.22,-1.89
531,Dennis Praet,BEL,MF,Sampdoria,24,1994,34,2890,85,84.5,32.1,33,86,27,1,36,0,1.38,50,39,+11,+0.34,+0.68,43.0,43.8,-0.8,-0.03,+0.60
532,Silvio Proto,BEL,GK,Lazio,35,1983,2,180,90,5.3,2.0,2,90,2,0,,35,1.50,3,4,-1,-0.50,-0.81,2.8,3.7,-0.9,-0.45,-0.85
533,Ivan Provedel,ITA,GK,Empoli,24,1994,16,1440,90,42.1,16.0,16,90,16,0,,22,1.00,24,36,-12,-0.75,-0.43,21.1,26.3,-5.3,-0.33,-0.06
534,Manuel Pucciarelli,ITA,FW,Chievo,27,1991,10,302,30,8.8,3.4,3,67,0,7,15,17,0.30,0,9,-9,-2.68,-1.50,0.9,4.8,-3.9,-1.15,-0.56
535,Erick Pulgar,CHI,MF,Bologna,24,1994,28,2357,84,68.9,26.2,27,86,20,1,24,5,1.25,37,42,-5,-0.19,+0.06,35.0,34.5,+0.5,+0.02,+0.25
536,Ignacio Pussetto,ARG,FW|MF,Udinese,22,1995,35,2178,62,63.7,24.2,24,80,10,11,24,1,1.14,22,30,-8,-0.33,+0.10,25.8,35.2,-9.4,-0.39,+0.18
537,Fabio Quagliarella,ITA,FW,Sampdoria,35,1983,37,3199,86,93.5,35.5,37,86,25,0,,1,1.43,55,45,+10,+0.28,+0.69,45.8,50.8,-5.1,-0.14,-0.36
538,Ivan Radovanović,SRB,MF,Genoa,29,1988,16,1278,80,37.4,14.2,15,84,10,1,14,1,0.94,7,16,-9,-0.63,-0.26,17.7,14.0,+3.7,+0.26,+0.69
539,Ivan Radovanović,SRB,MF,Chievo,29,1988,19,1706,90,49.9,19.0,19,90,18,0,,0,0.53,13,37,-24,-1.27,+0.10,18.9,32.2,-13.4,-0.70,-0.13
540,Ionuț Radu,ROU,GK,Genoa,21,1997,33,2970,90,86.8,33.0,33,90,33,0,,4,0.97,32,46,-14,-0.42,+0.38,41.7,44.7,-3.0,-0.09,+0.59
541,Ștefan Radu,ROU,DF,Lazio,31,1986,28,2243,80,65.6,24.9,28,80,17,0,,2,1.54,36,26,+10,+0.40,+0.40,42.3,26.4,+15.8,+0.64,+0.82
542,Rafael,BRA,GK,Cagliari,36,1982,0,,,,,0,,0,0,,37,,,,,,,,,,,
543,Gastón Ramírez,URU,MF,Sampdoria,27,1990,27,1578,58,46.1,17.5,19,69,3,8,35,5,1.33,23,21,+2,+0.11,-0.23,20.8,24.2,-3.4,-0.19,-0.14
544,Andrea Ranocchia,ITA,DF|FW,Inter,30,1988,4,62,16,1.8,0.7,0,,0,4,16,34,1.50,2,0,+2,+2.90,+2.31,0.7,0.9,-0.2,-0.30,-0.99
545,Jacob Rasmussen,DEN,DF|MF,Empoli,21,1997,14,1016,73,29.7,11.3,10,88,8,4,35,22,0.50,12,21,-9,-0.80,-0.42,14.5,16.4,-1.8,-0.16,+0.19
546,Giacomo Raspadori,ITA,DF,Sassuolo,18,2000,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.23
547,Arkadiusz Reca,POL,DF,Atalanta,23,1995,3,49,16,1.4,0.5,0,,0,3,16,27,2.00,2,0,+2,+3.67,+2.90,2.2,0.2,+2.0,+3.75,+2.97
548,Vasco Regini,ITA,DF|FW,SPAL,27,1990,4,81,20,2.4,0.9,1,30,0,3,17,11,2.50,0,0,0,0.00,+0.32,0.8,0.6,+0.2,+0.24,+0.45
549,Vasco Regini,ITA,DF,Sampdoria,27,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,
550,Pepe Reina,ESP,GK,Milan,35,1982,4,330,83,9.6,3.7,2,90,2,2,75,29,1.75,5,5,0,0.00,-0.55,6.2,4.7,+1.5,+0.42,+0.24
551,Alessio Riccardi,ITA,FW,Roma,17,2001,0,,,,,0,,0,0,,10,,,,,,,,,,,
552,Niccolò Ricchi,ITA,DF,Empoli,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
553,Samuele Ricci,ITA,MF,Empoli,16,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
554,Emiliano Rigoni,ARG,FW|MF,Atalanta,25,1993,12,522,44,15.3,5.8,6,68,2,6,19,4,1.25,7,11,-4,-0.69,-1.78,8.7,8.5,+0.2,+0.04,-0.92
555,Luca Rigoni,ITA,MF,Parma,33,1984,23,1761,77,51.5,19.6,20,85,15,3,21,10,1.13,17,32,-15,-0.77,-0.50,18.5,33.5,-15.0,-0.77,-0.22
556,Nicola Rigoni,ITA,MF,Chievo,27,1990,24,1951,81,57.0,21.7,23,84,15,1,14,7,0.42,15,48,-33,-1.52,-0.48,21.3,36.8,-15.6,-0.72,-0.18
557,Tomás Rincón,VEN,MF,Torino,30,1988,34,2799,82,81.8,31.1,32,87,25,2,11,1,1.62,43,32,+11,+0.35,-0.23,37.0,41.8,-4.8,-0.15,-0.69
558,Andrea Rizzo Pinna,ITA,MF,SPAL,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
559,Alejandro Rodríguez,ESP,MF,Empoli,27,1991,1,25,25,0.7,0.3,0,,0,1,25,7,1.00,2,1,+1,+3.60,+4.13,1.0,0.6,+0.4,+1.57,+1.88
560,Ricardo Rodríguez,SUI,DF,Milan,25,1992,35,3047,87,89.1,33.9,35,87,30,0,,2,1.80,49,32,+17,+0.50,+0.02,41.9,36.6,+5.2,+0.15,-0.42
561,Marko Rog,CRO,MF,Napoli,23,1995,9,333,37,9.7,3.7,4,69,1,5,11,10,2.67,10,3,+7,+1.89,+0.99,7.3,3.6,+3.7,+1.00,+0.42
562,Rogério,BRA,DF|MF,Sassuolo,20,1998,33,2672,81,78.1,29.7,29,89,27,4,21,2,1.24,41,48,-7,-0.24,-0.24,39.8,42.1,-2.3,-0.08,+0.71
563,Gabriele Rolando,ITA,MF,Sampdoria,23,1995,0,,,,,0,,0,0,,16,,,,,,,,,,,
564,Esteban Rolón,ARG,MF,Genoa,23,1995,19,1046,55,30.6,11.6,10,79,6,9,28,14,1.00,10,15,-5,-0.43,+0.06,13.3,17.2,-3.9,-0.34,-0.24
565,Filippo Romagna,ITA,DF,Cagliari,21,1997,18,1474,82,43.1,16.4,16,89,15,2,23,19,1.00,15,23,-8,-0.49,-0.03,16.1,25.2,-9.1,-0.56,-0.05
566,Alessio Romagnoli,ITA,DF,Milan,23,1995,32,2847,89,83.2,31.6,32,89,30,0,,0,1.69,44,32,+12,+0.38,-0.72,39.7,34.1,+5.6,+0.18,-0.14
567,Cristian Romero,ARG,DF,Genoa,20,1998,27,2336,87,68.3,26.0,27,87,24,0,,0,0.85,23,35,-12,-0.46,+0.04,32.9,35.9,-2.9,-0.11,+0.17
568,Rômulo,ITA,MF|FW,Genoa,31,1987,17,1351,79,39.5,15.0,17,79,10,0,,3,1.29,23,25,-2,-0.13,+0.56,18.4,23.2,-4.8,-0.32,-0.25
569,Rômulo,ITA,DF,Lazio,31,1987,10,776,78,22.7,8.6,9,84,7,1,16,7,1.40,12,11,+1,+0.12,-0.19,10.9,13.9,-3.0,-0.34,-0.90
570,Cristiano Ronaldo,POR,FW,Juventus,33,1985,31,2688,87,78.6,29.9,30,89,28,1,26,1,2.52,59,20,+39,+1.31,+1.18,50.6,28.7,+22.0,+0.74,+0.37
571,Marten de Roon,NED,MF,Atalanta,27,1991,35,2975,85,87.0,33.1,34,86,31,1,37,0,1.86,64,36,+28,+0.85,+0.24,62.3,35.4,+26.9,+0.81,-0.04
572,Antonio Rosati,ITA,GK,Torino,35,1983,0,,,,,0,,0,0,,36,,,,,,,,,,,
573,Luca Rossettini,ITA,DF,Chievo,33,1985,21,1823,87,53.3,20.3,20,90,20,1,23,7,0.52,18,44,-26,-1.28,+0.07,22.3,37.3,-15.0,-0.74,-0.22
574,Alessandro Rossi,ITA,FW,Lazio,21,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,
575,Francesco Rossi,ITA,GK,Atalanta,27,1991,1,1,1,0.0,0.0,0,,0,1,1,37,3.00,0,0,0,0.00,-0.82,0.0,0.0,0.0,0.00,-0.82
576,Nicolò Rovella,ITA,MF,Genoa,16,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
577,Daniele Rugani,ITA,DF,Juventus,24,1994,15,1350,90,39.5,15.0,15,90,15,0,,18,2.47,29,13,+16,+1.07,+0.02,23.8,12.9,+10.9,+0.73,+0.11
578,Mário Rui,POR,DF,Napoli,27,1991,20,1417,71,41.4,15.7,17,80,12,3,18,13,1.90,27,17,+10,+0.64,-0.62,23.0,16.5,+6.5,+0.41,-0.35
579,Fabián Ruiz Peña,ESP,MF,Napoli,22,1996,27,1992,74,58.2,22.1,20,86,15,7,39,8,1.96,41,19,+22,+0.99,-0.01,37.5,24.2,+13.3,+0.60,-0.04
580,Alessandro Russo,ITA,GK,Genoa,17,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,
581,Jacopo Sala,ITA,DF,Sampdoria,26,1991,21,1518,72,44.4,16.9,16,87,13,5,25,14,1.38,26,23,+3,+0.18,-0.11,24.1,22.0,+2.0,+0.12,+0.43
582,Bartosz Salamon,POL,DF,Frosinone,27,1991,20,1725,86,50.4,19.2,19,90,19,1,15,11,0.75,16,32,-16,-0.83,+0.44,20.4,31.1,-10.7,-0.56,+0.10
583,Eddie Salcedo,ITA,FW,Inter,16,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
584,Paolo Sammarco,ITA,MF,Frosinone,35,1983,8,553,69,16.2,6.1,6,79,4,2,39,14,1.00,5,9,-4,-0.65,+0.48,8.3,8.8,-0.5,-0.08,+0.63
585,Antonio Sanabria,PAR,FW,Genoa,22,1996,15,766,51,22.4,8.5,9,75,4,6,16,2,1.07,9,6,+3,+0.35,+1.06,12.4,7.2,+5.2,+0.61,+1.00
586,Sandro,BRA,MF,Udinese,29,1989,12,594,50,17.4,6.6,7,65,2,5,28,0,1.42,11,10,+1,+0.15,+0.63,7.2,8.9,-1.7,-0.26,+0.23
587,Sandro,BRA,MF,Genoa,29,1989,13,711,55,20.8,7.9,9,72,2,4,15,1,0.85,11,18,-7,-0.89,-0.52,10.3,13.3,-3.0,-0.38,-0.27
588,Alex Sandro,BRA,DF,Juventus,27,1991,31,2387,77,69.8,26.5,28,84,21,3,11,2,2.55,50,19,+31,+1.17,+0.38,46.0,25.5,+20.4,+0.77,+0.37
589,Nicola Sansone,ITA,FW,Bologna,26,1991,15,1139,76,33.3,12.7,13,85,8,2,16,0,1.40,20,16,+4,+0.32,+0.79,20.1,11.5,+8.5,+0.67,+1.10
590,Federico Santander,PAR,FW,Bologna,27,1991,32,2065,65,60.4,22.9,23,83,16,9,17,3,1.00,24,33,-9,-0.39,-0.46,26.6,32.4,-5.8,-0.25,-0.49
591,Davide Santon,ITA,DF,Roma,27,1991,17,1009,59,29.5,11.2,11,86,9,6,11,13,1.65,19,17,+2,+0.18,-0.42,15.2,16.3,-1.0,-0.09,-0.59
592,Samir Santos,BRA,DF,Udinese,23,1994,21,1797,86,52.5,20.0,21,86,18,0,,2,1.24,23,29,-6,-0.30,+0.14,20.5,29.6,-9.0,-0.45,0.00
593,Antonio Santurro,DOM,GK,Bologna,26,1992,0,,,,,0,,0,0,,22,,,,,,,,,,,
594,Riccardo Saponara,ITA,MF,Sampdoria,26,1991,22,905,41,26.5,10.1,11,58,1,11,24,9,1.27,16,14,+2,+0.20,-0.05,13.3,14.5,-1.2,-0.12,0.00
595,Gianluca Saro,ITA,GK,Empoli,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
596,Giacomo Satalino,ITA,GK,Sassuolo,19,1999,0,,,,,0,,0,0,,17,,,,,,,,,,,
597,Marco Sau,ITA,MF|FW,Sampdoria,30,1987,5,55,11,1.6,0.6,0,,0,5,11,11,0.80,1,2,-1,-1.64,-1.90,1.7,1.1,+0.7,+1.08,+1.22
598,Marco Sau,ITA,FW|MF,Cagliari,30,1987,14,558,40,16.3,6.2,5,74,1,9,21,5,0.86,6,8,-2,-0.32,+0.18,5.2,8.3,-3.1,-0.49,+0.04
599,Gianluca Scamacca,ITA,FW,Sassuolo,19,1999,0,,,,,0,,0,0,,9,,,,,,,,,,,
600,András Schäfer,HUN,MF,Genoa,19,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
601,Ezequiel Schelotto,ITA,DF,Chievo,29,1989,4,143,36,4.2,1.6,2,53,1,2,19,1,0.25,0,1,-1,-0.63,+0.72,1.5,1.9,-0.3,-0.21,+0.45
602,Nicolás Schiappacasse,URU,FW|MF,Parma,19,1999,3,81,27,2.4,0.9,1,51,0,2,15,7,0.00,1,5,-4,-4.44,-4.01,1.2,3.0,-1.8,-1.99,-1.37
603,Pasquale Schiattarella,ITA,MF,SPAL,31,1987,28,1841,66,53.8,20.5,20,82,11,8,26,6,1.18,17,32,-15,-0.73,-0.90,22.3,27.1,-4.8,-0.23,-0.09
604,Patrik Schick,CZE,FW|MF,Roma,22,1996,24,1314,55,38.4,14.6,15,78,6,9,17,11,1.75,29,16,+13,+0.89,+0.68,24.4,17.7,+6.6,+0.45,+0.21
605,Matteo Scozzarella,ITA,MF,Parma,30,1988,22,1459,66,42.7,16.2,17,81,4,5,16,3,1.18,20,27,-7,-0.43,+0.16,19.0,26.5,-7.5,-0.46,+0.34
606,Simone Scuffet,ITA,GK,Udinese,22,1996,9,810,90,23.7,9.0,9,90,9,0,,10,0.89,8,13,-5,-0.56,-0.25,9.9,12.7,-2.8,-0.31,+0.19
607,Andrea Seculin,ITA,GK,Chievo,28,1990,2,91,46,2.7,1.0,1,90,1,1,1,12,0.00,1,7,-6,-5.93,-4.74,0.7,4.1,-3.3,-3.29,-2.72
608,Francesco Semeraro,ITA,DF,Roma,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
609,Adrian Šemper,CRO,GK,Chievo,20,1998,6,540,90,15.8,6.0,6,90,6,0,,31,1.00,3,8,-5,-0.83,+0.57,3.2,7.8,-4.6,-0.77,-0.16
610,Stefano Sensi,ITA,MF,Sassuolo,22,1995,28,1972,70,57.7,21.9,23,81,11,5,24,7,1.04,29,40,-11,-0.50,-0.75,26.3,32.7,-6.4,-0.29,-0.13
611,Luigi Sepe,ITA,GK,Parma,27,1991,37,3330,90,97.4,37.0,37,90,37,0,,1,1.11,40,59,-19,-0.51,+0.49,39.2,63.7,-24.5,-0.66,-0.05
612,Leonardo Sernicola,ITA,FW,Sassuolo,21,1997,1,6,6,0.2,0.1,0,,0,1,6,20,0.00,0,0,0,0.00,+0.18,0.2,0.0,+0.2,+3.54,+3.78
613,Stephan El Shaarawy,ITA,FW|MF,Roma,25,1992,28,2104,75,61.5,23.4,23,82,15,5,44,4,1.89,43,24,+19,+0.81,+0.88,39.1,30.3,+8.8,+0.38,+0.15
614,Francisco Sierralta,CHI,DF,Parma,21,1997,6,269,45,7.9,3.0,2,90,2,4,22,8,1.17,4,7,-3,-1.00,-0.52,4.0,6.3,-2.3,-0.77,-0.12
615,Luca Siligardi,ITA,FW,Parma,30,1988,29,1639,57,47.9,18.2,19,74,4,10,24,4,0.90,23,27,-4,-0.22,+0.59,20.1,27.6,-7.5,-0.41,+0.47
616,Jorge Silva,POR,DF,Lazio,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
617,Matheus Pereira da Silva,BRA,MF,Juventus,20,1998,3,92,31,2.7,1.0,1,74,0,2,9,1,0.67,1,0,+1,+0.98,-0.08,0.8,0.4,+0.4,+0.41,-0.25
618,Matías Silvestre,ARG,DF,Empoli,33,1984,34,3060,90,89.5,34.0,34,90,34,0,,0,1.09,48,62,-14,-0.41,+0.84,49.6,53.7,-4.1,-0.12,+1.67
619,Giovanni Simeone,ARG,FW,Fiorentina,23,1995,36,2454,68,71.8,27.3,27,80,15,9,32,2,1.11,39,32,+7,+0.26,+0.72,40.4,28.3,+12.0,+0.44,+0.35
620,Lorenco Šimić,CRO,DF,SPAL,22,1996,8,238,30,7.0,2.6,2,79,1,6,14,22,1.63,1,6,-5,-1.89,-1.69,3.1,4.6,-1.4,-0.55,-0.38
621,Stefan Simić,CZE,DF,Frosinone,23,1995,0,,,,,0,,0,0,,13,,,,,,,,,,,
622,Stefan Simić,CZE,DF,Milan,23,1995,0,,,,,0,,0,0,,14,,,,,,,,,,,
623,Wilfried Singo,CIV,DF|MF,Torino,17,2000,0,,,,,0,,0,0,,10,,,,,,,,,,,
624,Salvatore Sirigu,ITA,GK,Torino,31,1987,36,3169,88,92.7,35.2,36,88,35,0,,0,1.64,48,35,+13,+0.37,-0.35,44.5,43.6,+0.9,+0.02,+0.74
625,Łukasz Skorupski,POL,GK,Bologna,27,1991,38,3420,90,100.0,38.0,38,90,38,0,,0,1.16,48,56,-8,-0.21,,46.8,49.0,-2.2,-0.06,
626,Milan Škriniar,SVK,DF,Inter,23,1995,35,3150,90,92.1,35.0,35,90,35,0,,3,1.80,53,32,+21,+0.60,-0.40,60.9,36.2,+24.7,+0.71,+0.42
627,Cédric Soares,POR,DF,Inter,26,1991,4,259,65,7.6,2.9,3,86,2,1,1,13,2.25,4,1,+3,+1.04,+0.44,3.6,1.1,+2.5,+0.87,+0.22
628,Danilo Soddimo,ITA,MF|FW,Frosinone,30,1987,10,252,25,7.4,2.8,1,90,1,9,18,7,0.20,1,8,-7,-2.50,-1.56,2.6,6.2,-3.5,-1.26,-0.71
629,Matteo Soncin,ITA,GK,Milan,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
630,Roberto Soriano,ITA,MF,Torino,27,1991,11,468,43,13.7,5.2,6,69,1,5,10,8,1.45,4,6,-2,-0.38,-0.90,5.1,3.9,+1.2,+0.23,+0.30
631,Roberto Soriano,ITA,MF,Bologna,27,1991,17,1489,88,43.5,16.5,17,88,11,0,,1,1.82,27,20,+7,+0.42,+1.12,25.9,18.2,+7.7,+0.47,+0.93
632,Stefano Sorrentino,ITA,GK,Chievo,39,1979,31,2789,90,81.5,31.0,31,90,30,0,,0,0.45,21,60,-39,-1.26,+0.31,32.1,48.5,-16.3,-0.53,+0.61
633,Riccardo Sottil,ITA,FW|MF,Fiorentina,19,1999,2,20,10,0.6,0.2,0,,0,2,10,11,0.50,0,0,0,0.00,-0.05,0.4,0.1,+0.3,+1.16,+0.82
634,Marco Spina,ITA,MF,SPAL,18,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
