Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
456,Luca Rossettini,ITA,DF,Chievo,33,1985,20.3,687,811,84.7,14698,5418,169,184,91.8,405,452,89.6,105,157,66.9,0,0.3,0.2,-0.3,1,21,2,0,30
457,Francesco Rossi,ITA,GK,Atalanta,27,1991,0.0,1,1,100.0,50,40,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
458,Daniele Rugani,ITA,DF,Juventus,24,1994,15.0,696,775,89.8,12939,4513,243,259,93.8,386,418,92.3,58,83,69.9,0,0.0,0.1,0.0,0,31,0,0,39
459,Mário Rui,POR,DF,Napoli,27,1991,15.7,1052,1299,81.0,14971,5236,651,698,93.3,305,380,80.3,57,125,45.6,1,2.1,1.7,-1.1,26,64,28,10,105
460,Fabián Ruiz Peña,ESP,MF,Napoli,22,1996,22.1,1639,1849,88.6,26159,6442,863,929,92.9,552,599,92.2,156,194,80.4,4,4.1,3.6,-0.1,62,179,40,9,204
461,Jacopo Sala,ITA,DF,Sampdoria,26,1991,16.9,965,1170,82.5,14298,5614,562,605,92.9,331,399,83.0,45,104,43.3,1,1.6,1.3,-0.6,19,92,24,5,123
462,Bartosz Salamon,POL,DF,Frosinone,27,1991,19.2,635,776,81.8,13984,4757,148,173,85.5,380,416,91.3,101,170,59.4,0,0.0,0.3,0.0,1,36,9,0,38
463,Paolo Sammarco,ITA,MF,Frosinone,35,1983,6.1,253,333,76.0,4641,1693,116,132,87.9,109,138,79.0,27,53,50.9,0,0.3,0.5,-0.3,6,46,7,1,49
464,Antonio Sanabria,PAR,FW,Genoa,22,1996,8.5,102,146,69.9,1419,311,63,87,72.4,27,34,79.4,6,7,85.7,0,0.3,0.5,-0.3,7,10,3,0,20
465,Sandro,BRA,MF,Udinese,29,1989,6.6,212,266,79.7,3268,1038,111,132,84.1,83,100,83.0,11,19,57.9,0,0.1,0.1,-0.1,3,12,2,0,22
466,Sandro,BRA,MF,Genoa,29,1989,7.9,263,333,79.0,4499,1289,118,143,82.5,110,139,79.1,27,33,81.8,1,0.5,0.5,+0.5,6,20,3,0,31
467,Alex Sandro,BRA,DF,Juventus,27,1991,26.5,1531,1898,80.7,25867,7764,723,799,90.5,646,761,84.9,130,229,56.8,2,2.4,3.2,-0.4,36,125,39,15,163
468,Nicola Sansone,ITA,FW,Bologna,26,1991,12.7,272,377,72.1,3835,1043,175,204,85.8,70,105,66.7,12,31,38.7,4,2.3,2.2,+1.7,19,17,16,2,35
469,Federico Santander,PAR,FW,Bologna,27,1991,22.9,329,556,59.2,4320,848,199,299,66.6,92,159,57.9,11,28,39.3,3,3.0,1.9,0.0,37,24,9,2,36
470,Davide Santon,ITA,DF,Roma,27,1991,11.2,586,709,82.7,9308,3220,295,318,92.8,233,282,82.6,37,72,51.4,1,0.7,0.9,+0.3,14,44,15,4,61
471,Samir Santos,BRA,DF,Udinese,23,1994,20.0,646,829,77.9,10836,4316,294,321,91.6,282,357,79.0,50,104,48.1,0,1.3,0.7,-1.3,8,29,2,2,54
472,Riccardo Saponara,ITA,MF,Sampdoria,26,1991,10.1,315,463,68.0,4591,1664,181,237,76.4,93,133,69.9,22,44,50.0,4,2.0,2.0,+2.0,25,53,20,0,64
473,Marco Sau,ITA,MF|FW,Sampdoria,30,1987,0.6,23,25,92.0,312,33,17,17,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0.0,0,3,0,0,3
474,Marco Sau,ITA,FW|MF,Cagliari,30,1987,6.2,127,152,83.6,1612,138,78,84,92.9,33,41,80.5,4,6,66.7,0,0.4,0.6,-0.4,7,4,4,0,10
475,Ezequiel Schelotto,ITA,DF,Chievo,29,1989,1.6,61,92,66.3,1075,552,27,38,71.1,27,39,69.2,6,12,50.0,0,0.1,0.2,-0.1,2,3,4,1,8
476,Nicolás Schiappacasse,URU,FW|MF,Parma,19,1999,0.9,10,15,66.7,87,6,8,11,72.7,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
477,Pasquale Schiattarella,ITA,MF,SPAL,31,1987,20.5,1167,1398,83.5,18841,5676,565,613,92.2,462,514,89.9,92,171,53.8,4,2.5,2.5,+1.5,37,86,23,5,125
478,Patrik Schick,CZE,FW|MF,Roma,22,1996,14.6,199,272,73.2,2430,429,134,165,81.2,51,70,72.9,2,8,25.0,0,1.5,0.9,-1.5,18,14,3,0,21
479,Matteo Scozzarella,ITA,MF,Parma,30,1988,16.2,531,700,75.9,11011,3189,173,204,84.8,250,294,85.0,97,174,55.7,3,2.6,1.4,+0.4,19,64,9,2,67
480,Simone Scuffet,ITA,GK,Udinese,22,1996,9.0,181,264,68.6,6059,4524,16,16,100.0,75,77,97.4,90,171,52.6,0,0.0,0.0,0.0,0,1,0,0,1
481,Andrea Seculin,ITA,GK,Chievo,28,1990,1.0,16,25,64.0,539,456,3,3,100.0,5,5,100.0,8,16,50.0,0,0.0,0.0,0.0,0,0,0,0,0
482,Adrian Šemper,CRO,GK,Chievo,20,1998,6.0,116,197,58.9,4153,3219,9,9,100.0,45,45,100.0,62,141,44.0,0,0.0,0.0,0.0,0,4,0,0,0
483,Stefano Sensi,ITA,MF,Sassuolo,22,1995,21.9,1240,1454,85.3,21831,5954,565,615,91.9,495,553,89.5,137,215,63.7,4,5.6,3.8,-1.6,52,149,11,2,133
484,Luigi Sepe,ITA,GK,Parma,27,1991,37.0,778,1229,63.3,28178,22587,71,72,98.6,306,310,98.7,400,835,47.9,0,0.1,0.1,-0.1,1,20,0,0,0
485,Leonardo Sernicola,ITA,FW,Sassuolo,21,1997,0.1,3,3,100.0,36,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
486,Stephan El Shaarawy,ITA,FW|MF,Roma,25,1992,23.4,691,866,79.8,10742,2328,395,457,86.4,212,263,80.6,56,85,65.9,3,5.0,4.5,-2.0,37,40,37,7,96
487,Francisco Sierralta,CHI,DF,Parma,21,1997,3.0,65,99,65.7,1418,493,19,26,73.1,30,40,75.0,12,26,46.2,0,0.4,0.5,-0.4,2,5,0,0,6
488,Luca Siligardi,ITA,FW,Parma,30,1988,18.2,325,523,62.1,5316,1781,175,226,77.4,91,152,59.9,40,82,48.8,2,2.2,1.6,-0.2,18,32,11,7,34
489,Matheus Pereira da Silva,BRA,MF,Juventus,20,1998,1.0,35,45,77.8,553,165,20,21,95.2,11,15,73.3,3,5,60.0,0,0.1,0.1,-0.1,2,5,2,1,6
490,Matías Silvestre,ARG,DF,Empoli,33,1984,34.0,1267,1504,84.2,27608,9439,353,393,89.8,677,743,91.1,230,342,67.3,0,0.3,0.2,-0.3,6,65,1,0,68
491,Giovanni Simeone,ARG,FW,Fiorentina,23,1995,27.3,231,356,64.9,2904,689,143,193,74.1,61,93,65.6,6,12,50.0,3,2.4,1.7,+0.6,30,12,11,2,26
492,Lorenco Šimić,CRO,DF,SPAL,22,1996,2.6,121,149,81.2,2201,808,51,59,86.4,54,61,88.5,14,25,56.0,0,0.3,0.0,-0.3,1,6,0,0,10
493,Salvatore Sirigu,ITA,GK,Torino,31,1987,35.2,725,1128,64.3,25933,20431,44,45,97.8,261,268,97.4,417,806,51.7,0,0.0,0.1,0.0,1,19,0,0,1
494,Łukasz Skorupski,POL,GK,Bologna,27,1991,38.0,795,1135,70.0,26853,20396,55,56,98.2,346,352,98.3,390,717,54.4,0,0.0,0.0,0.0,0,10,0,0,0
495,Milan Škriniar,SVK,DF,Inter,23,1995,35.0,2228,2412,92.4,39313,14598,961,1000,96.1,1036,1103,93.9,188,243,77.4,1,0.4,0.4,+0.6,8,104,4,1,143
496,Cédric Soares,POR,DF,Inter,26,1991,2.9,159,210,75.7,2870,821,74,78,94.9,64,80,80.0,19,38,50.0,1,0.5,0.3,+0.5,6,17,4,3,14
497,Danilo Soddimo,ITA,MF|FW,Frosinone,30,1987,2.8,92,122,75.4,1622,540,43,46,93.5,34,48,70.8,12,21,57.1,1,0.8,0.5,+0.2,8,7,6,3,16
498,Roberto Soriano,ITA,MF,Torino,27,1991,5.2,187,234,79.9,2412,645,123,134,91.8,49,62,79.0,4,14,28.6,2,0.4,0.7,+1.6,9,11,6,1,22
499,Roberto Soriano,ITA,MF,Bologna,27,1991,16.5,497,625,79.5,6651,2115,337,374,90.1,130,172,75.6,18,25,72.0,2,1.9,1.5,+0.1,25,51,20,4,78
500,Stefano Sorrentino,ITA,GK,Chievo,39,1979,31.0,596,901,66.1,19916,16287,37,38,97.4,229,237,96.6,329,623,52.8,0,0.0,0.0,0.0,1,2,0,0,0
501,Riccardo Sottil,ITA,FW|MF,Fiorentina,19,1999,0.2,7,9,77.8,103,7,3,4,75.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
502,Leonardo Spinazzola,ITA,DF,Juventus,25,1993,6.7,296,371,79.8,4771,1320,153,178,86.0,114,131,87.0,19,40,47.5,1,0.8,0.8,+0.2,8,20,15,5,33
503,Nicolás Spolli,ARG,DF,Genoa,35,1983,6.0,158,180,87.8,3211,1063,45,49,91.8,97,107,90.7,15,20,75.0,0,0.3,0.0,-0.3,1,4,0,0,4
504,Marco Sportiello,ITA,GK,Frosinone,26,1992,35.0,841,1230,68.4,25442,18562,83,83,100.0,457,464,98.5,298,672,44.3,0,0.0,0.0,0.0,0,12,0,0,0
505,Mattia Sprocati,ITA,FW|MF,Parma,25,1993,7.2,146,216,67.6,2011,780,88,104,84.6,45,69,65.2,6,22,27.3,0,0.8,0.6,-0.8,11,13,9,1,26
506,Darijo Srna,CRO,DF,Cagliari,36,1982,23.2,1234,1631,75.7,22249,10167,523,583,89.7,532,660,80.6,141,278,50.7,3,4.0,4.1,-1.0,45,104,46,26,130
507,Mariusz Stępiński,POL,FW,Chievo,23,1995,27.5,419,568,73.8,5536,860,252,306,82.4,105,141,74.5,22,34,64.7,2,1.6,1.3,+0.4,30,24,14,3,39
508,Thomas Strakosha,ALB,GK,Lazio,23,1995,35.0,768,1097,70.0,22410,17231,122,124,98.4,338,346,97.7,299,610,49.0,0,0.0,0.1,0.0,0,19,1,0,1
509,Kevin Strootman,NED,MF,Roma,28,1990,1.0,27,36,75.0,375,104,16,17,94.1,9,12,75.0,1,3,33.3,0,0.1,0.0,-0.1,2,3,1,0,4
510,Jens Stryger Larsen,DEN,DF,Udinese,27,1991,35.9,1285,1684,76.3,21032,9883,651,739,88.1,507,640,79.2,97,220,44.1,4,3.1,2.3,+0.9,31,129,41,18,172
511,Leo Štulac,SVN,MF,Parma,23,1994,16.1,572,705,81.1,11302,3241,193,219,88.1,267,297,89.9,94,161,58.4,2,2.5,1.4,-0.5,21,44,5,1,55
512,Stefano Sturaro,ITA,MF|FW,Genoa,25,1993,2.4,42,67,62.7,711,237,18,26,69.2,20,28,71.4,3,6,50.0,0,0.3,0.3,-0.3,3,4,0,0,10
513,Suso,ESP,FW|MF,Milan,24,1993,33.5,1329,1774,74.9,22974,6835,708,806,87.8,431,590,73.1,154,274,56.2,10,9.9,8.8,+0.1,96,140,103,36,215
514,Mattias Svanberg,SWE,MF,Bologna,19,1999,13.1,247,332,74.4,3763,1038,139,159,87.4,69,97,71.1,24,39,61.5,3,1.4,0.8,+1.7,16,14,7,2,30
515,Wojciech Szczęsny,POL,GK,Juventus,28,1990,28.0,613,745,82.3,18498,12751,55,55,100.0,313,315,99.4,243,370,65.7,0,0.0,0.0,0.0,0,5,0,0,0
516,Strahinja Tanasijević,SRB,DF|MF,Chievo,21,1997,0.2,13,15,86.7,218,44,6,6,100.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
517,Júnior Tavares,BRA,DF,Sampdoria,21,1996,2.0,179,200,89.5,2726,959,105,113,92.9,64,73,87.7,8,11,72.7,0,0.3,0.2,-0.3,2,24,5,2,22
518,Łukasz Teodorczyk,POL,FW,Udinese,27,1991,4.4,53,84,63.1,750,149,34,40,85.0,9,20,45.0,5,9,55.6,0,0.1,0.2,-0.1,2,5,2,0,5
519,Hidde ter Avest,NED,DF|FW,Udinese,21,1997,10.8,354,487,72.7,5223,2043,222,253,87.7,98,148,66.2,26,50,52.0,1,0.4,0.3,+0.6,8,26,8,5,28
520,Pietro Terracciano,ITA,GK,Fiorentina,28,1990,2.0,44,65,67.7,1075,718,6,6,100.0,24,26,92.3,12,30,40.0,0,0.0,0.0,0.0,0,0,0,0,0
521,Pietro Terracciano,ITA,GK,Empoli,28,1990,8.0,192,242,79.3,5094,3658,21,21,100.0,120,120,100.0,51,98,52.0,0,0.0,0.0,0.0,0,1,0,0,0
522,Cyril Théréau,FRA,FW|MF,Fiorentina,35,1983,0.3,10,10,100.0,114,5,8,8,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
523,Cyril Théréau,FRA,FW,Cagliari,35,1983,1.5,48,66,72.7,546,46,34,46,73.9,11,14,78.6,0,0,,0,0.0,0.0,0.0,0,3,0,0,4
524,Rafael Tolói,ITA,DF,Atalanta,27,1990,19.4,1054,1248,84.5,19801,6832,388,429,90.4,538,587,91.7,115,188,61.2,3,2.3,1.9,+0.7,13,71,6,0,94
525,Nenad Tomović,SRB,DF,Chievo,30,1987,8.2,305,377,80.9,5040,2195,148,164,90.2,133,157,84.7,20,41,48.8,0,0.0,0.1,0.0,2,15,1,0,25
526,Lorenzo Tonelli,ITA,DF,Sampdoria,28,1990,18.4,1054,1192,88.4,18500,7563,406,435,93.3,542,594,91.2,75,113,66.4,0,0.0,0.3,0.0,1,61,4,0,91
527,William Troost-Ekong,NGA,DF,Udinese,24,1993,34.0,926,1143,81.0,20612,7783,227,274,82.8,516,582,88.7,178,266,66.9,0,0.4,0.4,-0.4,5,39,4,1,50
528,Marcello Trotta,ITA,FW,Frosinone,25,1992,4.4,82,114,71.9,1444,269,40,52,76.9,28,40,70.0,11,13,84.6,0,0.3,0.3,-0.3,3,5,1,1,6
529,Marcello Trotta,ITA,MF,Sassuolo,25,1992,0.1,2,3,66.7,12,3,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
530,Marco Tumminello,ITA,FW|DF,Atalanta,19,1998,0.1,2,5,40.0,36,6,1,2,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1
531,Salih Uçan,TUR,MF,Empoli,24,1994,2.9,126,177,71.2,1923,492,70,82,85.4,34,46,73.9,11,24,45.8,1,0.8,0.6,+0.2,5,12,7,1,21
532,Cengiz Ünder,TUR,FW,Roma,21,1997,15.3,413,572,72.2,6466,1690,229,265,86.4,124,166,74.7,40,84,47.6,7,3.9,3.4,+3.1,32,29,28,8,45
533,Joel Untersee,SUI,DF,Empoli,24,1994,1.4,49,64,76.6,822,292,27,30,90.0,16,20,80.0,5,11,45.5,0,0.0,0.0,0.0,0,3,0,0,8
534,Mirko Valdifiori,ITA,MF,SPAL,32,1986,7.4,449,556,80.8,7572,2596,202,215,94.0,180,211,85.3,49,101,48.5,1,1.9,1.2,-0.9,22,53,7,1,62
535,Borja Valero,ESP,MF,Inter,33,1985,13.7,1107,1193,92.8,18228,4577,536,559,95.9,425,449,94.7,97,117,82.9,1,1.6,1.8,-0.6,20,121,20,4,132
536,Mattia Valoti,ITA,MF,SPAL,24,1993,13.6,417,530,78.7,5869,1627,253,282,89.7,119,154,77.3,26,41,63.4,0,0.4,0.6,-0.4,10,45,5,2,59
537,Luca Valzania,ITA,MF,Frosinone,22,1996,10.0,198,262,75.6,3187,902,103,130,79.2,78,91,85.7,12,21,57.1,1,2.3,1.1,-1.3,11,19,4,2,29
538,Luca Valzania,ITA,MF,Atalanta,22,1996,0.8,20,26,76.9,288,49,11,14,78.6,6,6,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,0
539,Matías Vecino,URU,MF,Inter,26,1991,22.4,918,1154,79.5,14021,3856,494,577,85.6,327,393,83.2,57,88,64.8,1,1.3,1.4,-0.3,20,105,13,2,125
540,Miguel Veloso,POR,MF,Genoa,32,1986,14.0,466,635,73.4,8460,2851,202,233,86.7,209,264,79.2,50,104,48.1,1,2.1,2.0,-1.1,24,48,10,6,71
541,Francesco Verde,ITA,FW,Cagliari,19,1999,0.1,1,2,50.0,9,10,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
542,Simone Verdi,ITA,MF|FW,Napoli,26,1992,7.8,294,369,79.7,4450,978,174,187,93.0,77,99,77.8,24,44,54.5,3,2.0,1.4,+1.0,13,21,10,1,37
543,Jordan Veretout,FRA,MF,Fiorentina,25,1993,32.7,1528,1971,77.5,30836,11291,510,598,85.3,751,890,84.4,242,402,60.2,3,6.1,4.6,-3.1,77,217,25,4,293
544,Freddie Veseli,ALB,DF,Empoli,25,1992,28.2,1120,1327,84.4,20931,5590,400,433,92.4,592,662,89.4,120,195,61.5,0,0.4,0.7,-0.4,6,67,10,4,86
545,Francesco Vicari,ITA,DF,SPAL,23,1994,25.9,897,1017,88.2,17456,7778,322,345,93.3,449,487,92.2,115,164,70.1,1,0.3,0.5,+0.7,2,34,2,0,56
546,Ronaldo Vieira,ENG,MF,Sampdoria,20,1998,6.7,338,408,82.8,5544,1495,175,196,89.3,130,148,87.8,23,42,54.8,0,0.1,0.2,-0.1,4,26,4,0,33
547,Emanuel Vignato,ITA,MF|FW,Chievo,17,2000,7.3,250,311,80.4,3495,934,148,162,91.4,69,89,77.5,15,29,51.7,1,0.5,0.7,+0.5,11,15,10,3,24
548,Federico Viviani,ITA,MF,Frosinone,26,1992,3.7,184,225,81.8,3589,897,72,82,87.8,79,92,85.9,31,44,70.5,0,0.2,0.2,-0.2,3,11,1,1,20
549,Emiliano Viviano,ITA,GK,SPAL,32,1985,16.9,412,585,70.4,13335,10342,51,51,100.0,181,182,99.5,179,348,51.4,0,0.0,0.0,0.0,1,8,1,0,0
550,Felipe Vizeu,BRA,FW|DF,Udinese,21,1997,0.4,5,7,71.4,41,1,4,6,66.7,0,0,,0,0,,0,0.0,0.0,0.0,2,0,0,0,0
551,Dušan Vlahović,SRB,FW,Fiorentina,18,2000,1.8,24,40,60.0,285,85,15,19,78.9,4,8,50.0,1,3,33.3,0,0.1,0.1,-0.1,3,1,3,1,3
552,Rai Vloet,NED,MF,Frosinone,23,1995,1.4,33,40,82.5,510,69,16,18,88.9,12,13,92.3,3,5,60.0,0,0.2,0.2,-0.2,4,5,1,1,2
553,Stefan de Vrij,NED,DF,Inter,26,1992,28.0,1534,1676,91.5,30015,10050,502,527,95.3,833,883,94.3,172,230,74.8,0,1.1,0.8,-1.1,6,61,2,0,93
554,Šime Vrsaljko,CRO,DF,Inter,26,1992,8.1,520,638,81.5,7982,2743,295,313,94.2,167,209,79.9,42,71,59.2,2,1.3,1.4,+0.7,16,24,16,13,38
555,Molla Wagué,MLI,DF,Udinese,27,1991,1.1,43,49,87.8,841,297,10,11,90.9,28,31,90.3,4,5,80.0,0,0.0,0.0,0.0,0,1,0,0,2
556,Wallace,BRA,DF,Lazio,23,1994,13.7,615,730,84.2,12541,4386,191,207,92.3,315,354,89.0,96,150,64.0,0,0.4,0.3,-0.4,2,57,3,1,55
557,Ben Wilmot,ENG,DF|MF,Udinese,18,1999,2.2,83,104,79.8,1490,507,35,41,85.4,34,41,82.9,12,19,63.2,0,0.1,0.0,-0.1,1,6,1,0,14
558,Amin Younes,GER,MF|FW,Napoli,24,1993,5.5,285,323,88.2,3699,801,177,194,91.2,81,88,92.0,10,14,71.4,2,0.9,1.1,+1.1,9,30,6,0,37
559,Miha Zajc,SVN,MF|FW,Empoli,24,1994,13.0,461,597,77.2,7506,1921,225,261,86.2,162,197,82.2,48,92,52.2,2,3.0,3.0,-1.0,23,49,19,3,56
560,Francesco Zampano,ITA,DF|MF,Frosinone,24,1993,23.4,663,932,71.1,9734,3841,402,469,85.7,210,297,70.7,34,91,37.4,1,1.0,1.3,0.0,15,36,15,8,59
561,Nicolò Zaniolo,ITA,MF|FW,Roma,19,1999,19.6,450,583,77.2,6965,1306,242,282,85.8,141,183,77.0,43,57,75.4,2,1.7,1.4,+0.3,18,28,9,3,50
562,Cristián Zapata,COL,DF,Milan,31,1986,11.4,586,641,91.4,10690,3479,207,217,95.4,338,356,94.9,38,57,66.7,0,0.3,0.1,-0.3,4,26,1,0,39
563,Duván Zapata,COL,FW,Atalanta,27,1991,32.2,560,737,76.0,7528,1228,338,411,82.2,148,190,77.9,28,41,68.3,7,9.5,5.5,-2.5,64,20,34,3,68
564,Simone Zaza,ITA,FW|MF,Torino,27,1991,16.0,185,283,65.4,2585,463,107,148,72.3,52,83,62.7,13,17,76.5,3,1.0,1.1,+2.0,15,10,4,0,16
565,Marvin Zeegelaar,NED,DF,Udinese,27,1990,10.6,318,385,82.6,4344,1538,204,225,90.7,89,115,77.4,12,20,60.0,0,0.2,0.2,-0.2,5,9,5,2,15
566,Piotr Zieliński,POL,MF,Napoli,24,1994,31.9,1789,2025,88.3,26487,6730,1033,1098,94.1,535,604,88.6,127,171,74.3,2,4.8,3.7,-2.8,59,185,39,3,249
567,Ervin Zukanović,BIH,DF,Genoa,31,1987,21.8,859,1030,83.4,15486,5191,361,383,94.3,391,445,87.9,86,161,53.4,0,0.4,0.8,-0.4,8,70,10,6,58
568,Filip Đorđević,SRB,FW,Chievo,30,1987,7.0,114,184,62.0,1464,237,65,87,74.7,30,53,56.6,5,14,35.7,1,0.6,0.5,+0.4,5,7,2,1,7
569,Filip Đuričić,SRB,FW|MF,Sassuolo,26,1992,13.9,465,565,82.3,6713,1470,278,304,91.4,134,163,82.2,30,39,76.9,1,1.5,1.7,-0.5,23,28,16,2,56
