Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
177,Diego Falcinelli,ITA,FW,Bologna,27,1991,7.8,0,0,0,13,20,0,8,1,5,0,0,0,28,18,21,46.2
178,Iago Falque,ESP,FW|MF,Torino,28,1990,17.9,1,0,0,16,19,7,87,3,8,1,0,0,76,5,30,14.3
179,Paolo Faragò,ITA,MF|DF,Cagliari,25,1993,18.9,8,1,1,35,23,1,60,15,29,0,0,0,114,46,24,65.7
180,Mohamed Fares,ALG,DF,SPAL,22,1996,32.8,12,0,0,51,40,0,160,54,43,0,1,0,153,41,34,54.7
181,Diego Farias,BRA,FW,Empoli,28,1990,13.3,1,0,0,13,16,3,16,0,4,2,0,0,26,3,16,15.8
182,Diego Farias,BRA,FW,Cagliari,28,1990,7.8,3,0,0,9,12,7,13,1,9,0,0,0,23,4,5,44.4
183,Andrea Favilli,ITA,FW|DF,Genoa,21,1997,1.9,0,0,0,7,2,1,1,0,1,0,0,0,5,9,4,69.2
184,Federico Fazio,ARG,DF,Roma,31,1987,31.2,6,0,0,28,15,0,5,53,20,0,1,0,179,112,47,70.4
185,Luiz Felipe,ITA,DF,Lazio,21,1997,14.3,4,0,0,20,12,1,4,26,18,0,0,0,59,22,19,53.7
186,Edimilson Fernandes,SUI,MF,Fiorentina,22,1996,21.9,9,1,1,38,17,0,16,26,24,0,2,0,155,21,35,37.5
187,Alex Ferrari,ITA,DF,Sampdoria,24,1994,6.0,2,0,0,3,4,0,1,9,8,0,1,0,26,12,4,75.0
188,Sergio Floccari,ITA,FW,SPAL,36,1981,10.8,3,0,0,14,19,3,8,2,5,3,0,0,28,22,26,45.8
189,Alessandro Florenzi,ITA,DF|FW,Roma,27,1991,24.2,5,1,1,15,23,2,129,46,21,0,0,0,143,15,24,38.5
190,Seko Fofana,CIV,MF,Udinese,23,1995,29.3,5,0,0,29,28,0,35,29,13,0,1,0,201,15,19,44.1
191,Pierluigi Frattali,ITA,GK,Parma,32,1985,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
192,Remo Freuler,SUI,MF,Atalanta,26,1992,33.6,4,0,0,41,72,0,16,38,45,1,0,0,236,34,41,45.3
193,Nicolas Frey,FRA,DF,Chievo,34,1984,2.5,0,0,0,2,1,0,1,7,1,0,0,0,9,3,4,42.9
194,Manolo Gabbiadini,ITA,FW,Sampdoria,26,1991,9.0,5,0,0,18,12,3,31,4,2,1,0,0,23,15,24,38.5
195,Gianluca Gaetano,ITA,MF|FW,Napoli,18,2000,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0
196,Roberto Gagliardini,ITA,MF,Inter,24,1994,12.1,4,0,0,28,19,1,2,16,14,0,0,0,46,36,26,58.1
197,Riccardo Gagliolo,SWE,DF,Parma,28,1990,33.8,7,0,0,32,41,0,18,66,45,0,2,2,183,42,38,52.5
198,Marcello Gazzola,ITA,DF|MF,Parma,33,1985,10.2,3,0,0,11,6,0,33,4,4,0,0,0,38,23,13,63.9
199,Gerson,BRA,MF|FW,Fiorentina,21,1997,27.0,9,0,0,52,85,4,16,16,26,0,1,1,141,35,41,46.1
200,Gervinho,CIV,FW,Parma,31,1987,25.6,3,0,0,11,32,15,8,10,12,1,0,0,115,0,7,0.0
201,Paolo Ghiglione,ITA,DF,Frosinone,21,1997,5.7,4,0,0,12,1,0,28,4,4,0,0,0,27,2,3,40.0
202,Faouzi Ghoulam,ALG,DF,Napoli,27,1991,12.8,2,0,0,12,18,3,113,8,7,0,0,0,59,31,18,63.3
203,Emanuele Giaccherini,ITA,MF|FW,Chievo,33,1985,22.3,8,0,0,19,47,5,127,16,8,1,0,1,134,12,29,29.3
