Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
24,Ethan Ampadu,WAL,DF|MF,Sheffield Utd,19,2000,23.2,20,0.86,17,2,0,0,1,0,0,0.00,0,0,0,0,0,0
25,Joachim Andersen,DEN,DF,Fulham,24,1996,30.3,30,0.99,28,0,0,1,1,0,3,0.10,3,0,0,0,0,0
26,Elliot Anderson,SCO,MF,Newcastle Utd,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
27,Felipe Anderson,BRA,FW|MF,West Ham,27,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
28,Michail Antonio,JAM,FW,West Ham,30,1990,21.9,76,3.47,41,1,10,8,16,0,11,0.50,5,1,0,2,3,0
29,Alphonse Areola,FRA,GK,Fulham,27,1993,36.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
30,Stuart Armstrong,SCO,MF,Southampton,28,1992,30.7,91,2.96,64,3,7,6,8,3,15,0.49,7,0,2,3,2,1
31,Kepa Arrizabalaga,ESP,GK,Chelsea,25,1994,6.5,3,0.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
32,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,31,1989,25.9,48,1.85,40,0,3,2,3,0,7,0.27,6,0,1,0,0,0
33,Serge Aurier,CIV,DF,Tottenham,27,1992,17.8,38,2.13,26,1,4,4,1,2,5,0.28,3,1,1,0,0,0
34,Charlie Austin,ENG,FW|MF,West Brom,31,1989,1.5,1,0.66,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
35,Jordan Ayew,GHA,FW|MF,Crystal Palace,28,1991,23.3,39,1.67,26,0,2,5,6,0,7,0.30,5,0,0,1,1,0
36,Luke Ayling,ENG,DF,Leeds United,28,1991,37.8,52,1.38,43,2,3,1,3,0,4,0.11,4,0,0,0,0,0
37,César Azpilicueta,ESP,DF,Chelsea,30,1989,24.3,50,2.06,45,2,0,1,1,1,6,0.25,5,0,0,1,0,0
38,Eric Bailly,CIV,DF,Manchester Utd,26,1994,10.2,4,0.39,4,0,0,0,0,0,1,0.10,1,0,0,0,0,0
39,Fabián Balbuena,PAR,DF,West Ham,28,1991,13.3,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
40,George Baldock,GRE,DF,Sheffield Utd,27,1993,31.0,35,1.13,30,1,1,3,0,0,2,0.06,1,0,0,1,0,0
41,Gareth Bale,WAL,FW,Tottenham,31,1989,10.2,47,4.59,26,7,9,3,2,0,6,0.59,3,1,0,2,0,0
42,Patrick Bamford,ENG,FW,Leeds United,26,1993,33.9,65,1.92,46,0,5,10,4,0,16,0.47,9,0,2,2,3,0
43,Phil Bardsley,SCO,DF,Burnley,35,1985,3.0,4,1.31,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
44,Ross Barkley,ENG,MF,Aston Villa,26,1993,17.0,76,4.47,44,19,8,2,2,1,5,0.29,2,1,0,1,1,0
45,Ross Barkley,ENG,FW|MF,Chelsea,26,1993,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
46,Ashley Barnes,ENG,FW,Burnley,30,1989,14.8,41,2.77,28,0,0,6,5,2,2,0.13,0,0,0,1,1,0
47,Harvey Barnes,ENG,FW|MF,Leicester City,22,1997,21.6,71,3.29,49,0,7,8,7,0,10,0.46,8,0,1,0,1,0
48,Kyle Bartley,ENG,DF,West Brom,29,1991,28.7,14,0.49,11,0,0,2,0,1,2,0.07,2,0,0,0,0,0
49,Chris Basham,ENG,DF|MF,Sheffield Utd,32,1988,28.6,25,0.87,19,1,3,0,2,0,2,0.07,0,1,1,0,0,0
50,Michy Batshuayi,BEL,FW,Crystal Palace,26,1993,8.1,23,2.84,15,1,4,0,3,0,3,0.37,2,0,0,0,1,0
51,Jan Bednarek,POL,DF,Southampton,24,1996,34.4,21,0.61,16,1,0,4,0,0,2,0.06,2,0,0,0,0,0
52,Donny van de Beek,NED,MF|FW,Manchester Utd,23,1997,5.8,12,2.05,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0
53,Héctor Bellerín,ESP,DF|MF,Arsenal,25,1995,23.2,46,1.98,43,0,0,2,1,0,7,0.30,6,0,0,0,1,0
54,Saïd Benrahma,ALG,FW|MF,West Ham,24,1995,15.5,64,4.14,53,0,4,3,3,1,10,0.65,10,0,0,0,0,0
55,Josh Benson,ENG,MF,Burnley,20,1999,2.9,2,0.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
56,Christian Benteke,BEL,FW,Crystal Palace,29,1990,20.2,40,1.98,31,0,4,2,1,2,4,0.20,2,0,1,0,0,1
57,Gaetano Berardi,SUI,DF,Leeds United,31,1988,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
58,Jóhann Berg Guðmundsson,ISL,MF,Burnley,29,1990,15.1,27,1.78,22,0,1,1,3,0,0,0.00,0,0,0,0,0,0
59,Sander Berge,NOR,MF,Sheffield Utd,22,1998,12.4,23,1.85,20,0,2,1,0,0,1,0.08,0,0,0,1,0,0
60,Steven Bergwijn,NED,FW|MF,Tottenham,22,1997,13.4,35,2.61,24,1,2,3,5,0,7,0.52,3,0,2,1,1,0
61,Bernard,BRA,MF|FW,Everton,27,1992,5.1,22,4.35,19,0,1,1,1,0,2,0.40,2,0,0,0,0,0
62,Bernardo,BRA,DF|MF,Brighton,25,1995,2.3,5,2.20,2,0,0,3,0,0,0,0.00,0,0,0,0,0,0
63,Ryan Bertrand,ENG,DF,Southampton,30,1989,28.9,43,1.49,29,11,0,0,1,2,4,0.14,3,0,0,0,0,1
64,Yves Bissouma,MLI,MF,Brighton,23,1996,34.6,59,1.71,47,0,4,3,2,3,3,0.09,3,0,0,0,0,0
65,Jayden Bogle,ENG,DF|MF,Sheffield Utd,20,2000,12.3,12,0.97,7,2,2,0,1,0,0,0.00,0,0,0,0,0,0
66,Willy Boly,CIV,DF,Wolves,29,1991,20.9,12,0.57,10,0,0,2,0,0,1,0.05,1,0,0,0,0,0
67,Jarrod Bowen,ENG,FW|MF,West Ham,23,1996,28.5,79,2.78,42,12,6,10,8,1,12,0.42,7,3,0,2,0,0
68,Robbie Brady,IRL,MF,Burnley,28,1992,11.7,19,1.63,13,1,1,2,2,0,2,0.17,0,1,0,0,1,0
69,Rhian Brewster,ENG,FW|MF,Sheffield Utd,20,2000,12.5,23,1.83,16,0,0,4,3,0,0,0.00,0,0,0,0,0,0
70,Nathan Broadhead,WAL,FW,Everton,22,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
71,Josh Brownhill,ENG,MF,Burnley,24,1995,31.3,59,1.89,45,0,3,4,6,1,5,0.16,4,0,0,0,0,1
72,Joe Bryan,ENG,DF|MF,Fulham,26,1993,7.4,21,2.83,13,2,2,3,1,0,1,0.13,0,0,0,0,1,0
73,Kean Bryan,ENG,DF,Sheffield Utd,23,1996,11.2,8,0.72,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
74,Oliver Burke,SCO,FW,Sheffield Utd,23,1997,14.1,27,1.92,19,0,4,3,0,1,1,0.07,1,0,0,0,0,0
75,Dan Burn,ENG,DF,Brighton,28,1992,22.9,25,1.09,24,0,0,1,0,0,2,0.09,1,0,0,1,0,0
76,Jack Butland,ENG,GK,Crystal Palace,27,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
77,David Button,ENG,GK,West Brom,31,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
78,Oskar Buur,DEN,DF,Wolves,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
79,Willy Caballero,ARG,GK,Chelsea,38,1981,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
80,Gary Cahill,ENG,DF,Crystal Palace,34,1985,20.0,15,0.75,14,0,0,1,0,0,2,0.10,2,0,0,0,0,0
81,Tom Cairney,SCO,MF,Fulham,29,1991,8.4,38,4.51,24,8,3,1,2,0,2,0.24,2,0,0,0,0,0
82,Dominic Calvert-Lewin,ENG,FW,Everton,23,1997,31.9,55,1.72,34,0,3,10,7,1,7,0.22,1,0,0,4,2,0
83,João Cancelo,POR,DF|MF,Manchester City,26,1994,25.5,82,3.21,64,4,12,1,1,0,12,0.47,8,1,1,1,1,0
84,Ian Carlo Poveda,ENG,MF,Leeds United,20,2000,3.9,9,2.28,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
85,Andy Carroll,ENG,FW,Newcastle Utd,31,1989,4.4,10,2.30,6,0,2,2,0,0,1,0.23,1,0,0,0,0,0
86,Scott Carson,ENG,GK,Manchester City,34,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
87,Fabio Carvalho,POR,MF|FW,Fulham,17,2002,2.8,8,2.82,5,0,2,0,1,0,0,0.00,0,0,0,0,0,0
88,Matty Cash,POL,DF,Aston Villa,22,1997,26.4,35,1.33,28,3,2,0,1,1,2,0.08,2,0,0,0,0,0
89,Kiko Casilla,ESP,GK,Leeds United,33,1986,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
90,Timothy Castagne,BEL,DF,Leicester City,24,1995,26.1,49,1.88,45,3,0,0,0,1,4,0.15,4,0,0,0,0,0
91,Jonny Castro,ESP,MF|DF,Wolves,26,1994,5.5,5,0.91,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
92,Ivan Cavaleiro,POR,FW,Fulham,26,1993,27.5,85,3.10,57,17,3,3,5,0,2,0.07,1,0,0,0,1,0
93,Edinson Cavani,URU,FW,Manchester Utd,33,1987,15.3,31,2.03,23,0,2,4,2,0,4,0.26,3,0,0,1,0,0
94,Dani Ceballos,ESP,MF,Arsenal,23,1996,17.9,68,3.79,60,3,1,1,2,1,5,0.28,4,0,0,1,0,0
95,Calum Chambers,ENG,DF,Arsenal,25,1995,8.4,17,2.03,16,0,0,1,0,0,2,0.24,2,0,0,0,0,0
96,Ben Chilwell,ENG,DF,Chelsea,23,1996,25.4,66,2.60,44,12,2,3,4,1,10,0.39,9,0,0,0,1,0
97,Hamza Choudhury,ENG,MF,Leicester City,22,1997,3.5,3,0.85,2,0,0,1,0,0,1,0.28,1,0,0,0,0,0
98,Andreas Christensen,DEN,DF,Chelsea,24,1996,15.2,13,0.85,12,0,1,0,0,0,1,0.07,1,0,0,0,0,0
99,Carney Chukwuemeka,ENG,MF|FW,Aston Villa,16,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Ciaran Clark,IRL,DF,Newcastle Utd,30,1989,21.0,7,0.33,6,0,1,0,0,0,1,0.05,1,0,0,0,0,0
101,Nathaniel Clyne,ENG,DF,Crystal Palace,29,1991,12.7,8,0.63,6,1,0,1,0,0,1,0.08,1,0,0,0,0,0
102,Conor Coady,ENG,DF,Wolves,27,1993,36.7,13,0.35,12,0,0,1,0,0,1,0.03,1,0,0,0,0,0
103,Séamus Coleman,IRL,DF|MF,Everton,31,1988,17.9,34,1.90,27,0,2,2,3,0,5,0.28,4,0,0,0,1,0
104,Aaron Connolly,IRL,FW,Brighton,20,2000,8.8,15,1.71,10,0,2,1,2,0,1,0.11,1,0,0,0,0,0
105,Liam Cooper,SCO,DF,Leeds United,28,1991,24.3,17,0.70,13,0,0,3,0,1,2,0.08,2,0,0,0,0,0
106,Theo Corbeanu,CAN,FW,Wolves,18,2002,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
107,Jack Cork,ENG,MF,Burnley,31,1989,15.0,22,1.47,19,0,0,1,1,1,0,0.00,0,0,0,0,0,0
108,Hélder Costa,ANG,MF|FW,Leeds United,26,1994,12.8,19,1.48,14,0,2,1,2,0,6,0.47,5,0,0,0,1,0
109,Vladimír Coufal,CZE,DF,West Ham,27,1992,33.9,83,2.45,62,13,1,2,3,2,10,0.29,10,0,0,0,0,0
110,Aaron Cresswell,ENG,DF,West Ham,30,1989,35.2,103,2.92,51,44,1,5,2,0,14,0.40,6,5,0,2,1,0
111,Patrick Cutrone,ITA,FW,Wolves,22,1998,0.3,1,3.60,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
112,Stuart Dallas,NIR,MF|DF,Leeds United,29,1991,37.9,89,2.35,75,3,4,4,1,2,7,0.18,7,0,0,0,0,0
113,Scott Dann,ENG,DF,Crystal Palace,33,1987,15.0,5,0.33,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
114,Karl Darlow,ENG,GK,Newcastle Utd,29,1990,25.0,3,0.12,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0
115,Ben Davies,WAL,DF,Tottenham,27,1993,15.0,18,1.20,12,1,1,0,2,2,4,0.27,2,0,1,0,1,0
116,Tom Davies,ENG,MF,Everton,22,1998,15.8,26,1.65,24,0,1,0,1,0,2,0.13,2,0,0,0,0,0
117,Keinan Davis,ENG,FW|MF,Aston Villa,22,1998,3.1,14,4.53,7,0,4,2,1,0,2,0.65,1,0,1,0,0,0
118,Leif Davis,ENG,DF,Leeds United,20,2000,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
119,Craig Dawson,ENG,DF,West Ham,30,1990,21.4,7,0.33,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0
120,Kevin De Bruyne,BEL,MF,Manchester City,29,1991,22.2,148,6.67,102,23,10,5,5,3,18,0.81,15,0,2,0,1,0
121,Liam Delap,ENG,FW,Manchester City,17,2003,0.4,1,2.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
122,Fabian Delph,ENG,MF|DF,Everton,30,1989,3.0,4,1.35,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
123,Leander Dendoncker,BEL,MF|DF,Wolves,25,1995,27.8,46,1.65,39,0,0,4,1,2,6,0.22,4,0,0,2,0,0
124,Mbaye Diagne,SEN,FW,West Brom,28,1991,13.2,22,1.67,16,0,2,1,2,1,5,0.38,3,0,0,1,0,1
125,Amad Diallo,CIV,FW,Manchester Utd,18,2002,1.8,3,1.63,3,0,0,0,0,0,1,0.54,1,0,0,0,0,0
126,Ibrahima Diallo,FRA,MF,Southampton,21,1999,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0
127,Grady Diangana,COD,MF|FW,West Brom,22,1998,13.7,26,1.89,15,2,0,3,5,1,1,0.07,0,1,0,0,0,0
128,Rúben Dias,POR,DF,Manchester City,23,1997,31.6,22,0.70,20,0,0,1,1,0,2,0.06,1,0,0,1,0,0
129,Eric Dier,ENG,DF,Tottenham,26,1994,28.0,24,0.86,21,0,0,2,1,0,0,0.00,0,0,0,0,0,0
130,Lucas Digne,FRA,DF|MF,Everton,27,1993,29.8,76,2.55,52,18,0,5,1,0,12,0.40,7,3,0,2,0,0
131,Issa Diop,FRA,DF,West Ham,23,1997,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0
132,Moussa Djenepo,MLI,MF,Southampton,22,1998,13.8,31,2.25,19,0,6,1,4,1,4,0.29,2,0,1,0,1,0
133,Matt Doherty,IRL,DF,Tottenham,28,1992,13.8,21,1.53,18,0,1,0,2,0,2,0.15,2,0,0,0,0,0
134,Gabriel Dos Santos,BRA,DF,Arsenal,22,1997,22.2,13,0.59,8,1,1,3,0,0,0,0.00,0,0,0,0,0,0
135,Abdoulaye Doucouré,MLI,MF,Everton,27,1993,27.1,50,1.84,42,1,2,2,0,3,7,0.26,7,0,0,0,0,0
136,Martin Dúbravka,SVK,GK,Newcastle Utd,31,1989,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
137,Paul Dummett,WAL,DF,Newcastle Utd,28,1991,13.9,8,0.57,6,1,0,1,0,0,1,0.07,1,0,0,0,0,0
138,Lewis Dunk,ENG,DF,Brighton,28,1991,32.6,26,0.80,20,1,0,5,0,0,0,0.00,0,0,0,0,0,0
139,Jimmy Dunne,IRL,DF,Burnley,22,1997,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
140,Ederson,BRA,GK,Manchester City,26,1993,36.0,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0
141,Kyle Edwards,ENG,MF|FW,West Brom,22,1998,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
142,John Egan,IRL,DF,Sheffield Utd,27,1992,29.2,16,0.55,15,0,0,0,0,1,1,0.03,1,0,0,0,0,0
143,Anthony Elanga,SWE,FW,Manchester Utd,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
144,Ahmed Elmohamady,EGY,DF,Aston Villa,32,1987,9.3,27,2.90,22,2,0,1,0,2,1,0.11,0,1,0,0,0,0
145,Mohamed Elneny,EGY,MF,Arsenal,28,1992,17.2,19,1.11,16,1,0,2,0,0,1,0.06,1,0,0,0,0,0
146,Jonny Evans,NIR,DF,Leicester City,32,1988,27.5,19,0.69,19,0,0,0,0,0,4,0.15,4,0,0,0,0,0
147,Eberechi Eze,ENG,MF,Crystal Palace,22,1998,28.4,95,3.34,60,15,11,2,6,1,12,0.42,5,2,3,1,1,0
148,Łukasz Fabiański,POL,GK,West Ham,35,1985,35.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Fabinho,BRA,DF|MF,Liverpool,26,1993,28.5,30,1.05,26,0,1,0,2,1,6,0.21,5,0,0,0,1,0
150,Bruno Fernandes,POR,MF,Manchester Utd,25,1994,34.4,184,5.34,136,21,3,14,9,1,25,0.73,22,1,0,2,0,0
151,Federico Fernández,ARG,DF,Newcastle Utd,31,1989,23.1,15,0.65,11,4,0,0,0,0,1,0.04,1,0,0,0,0,0
152,Fernandinho,BRA,MF,Manchester City,35,1985,13.2,31,2.35,26,0,3,0,0,2,3,0.23,2,0,0,0,0,1
153,Sam Field,ENG,MF,West Brom,22,1998,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Roberto Firmino,BRA,FW,Liverpool,28,1991,31.5,111,3.52,84,1,13,11,2,0,11,0.35,10,0,0,1,0,0
155,John Fleck,SCO,MF,Sheffield Utd,28,1991,28.6,72,2.52,51,15,2,2,2,0,3,0.10,2,1,0,0,0,0
156,Phil Foden,ENG,FW|MF,Manchester City,20,2000,18.0,66,3.68,45,8,7,4,2,0,12,0.67,8,0,1,3,0,0
157,Wesley Fofana,FRA,DF,Leicester City,19,2000,25.1,19,0.76,16,0,0,1,2,0,1,0.04,0,0,0,0,1,0
158,Pablo Fornals,ESP,FW|MF,West Ham,24,1996,28.6,81,2.84,68,3,2,7,1,0,11,0.39,7,1,0,3,0,0
159,Fraser Forster,ENG,GK,Southampton,32,1988,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Timothy Fosu-Mensah,NED,DF,Manchester Utd,22,1998,0.9,5,5.63,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Tyrese Francois,AUS,DF,Fulham,20,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
162,Ryan Fraser,SCO,FW|MF,Newcastle Utd,26,1994,10.3,37,3.59,21,13,0,2,1,0,3,0.29,1,1,0,0,1,0
163,Fred,BRA,MF,Manchester Utd,27,1993,26.6,78,2.94,71,1,2,1,2,1,7,0.26,7,0,0,0,0,0
164,Ryan Fredericks,ENG,DF|FW,West Ham,27,1992,6.3,21,3.32,16,0,2,1,1,1,0,0.00,0,0,0,0,0,0
165,Christian Fuchs,AUT,DF,Leicester City,34,1986,7.8,4,0.51,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
166,Darnell Furlong,ENG,DF,West Brom,24,1995,32.6,34,1.04,21,7,0,3,3,0,3,0.09,3,0,0,0,0,0
167,Conor Gallagher,ENG,MF,West Brom,20,2000,28.1,46,1.64,29,7,3,1,4,2,2,0.07,1,1,0,0,0,0
168,Eric García,ESP,DF,Manchester City,19,2001,4.3,2,0.47,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
169,Dwight Gayle,ENG,FW|MF,Newcastle Utd,29,1990,5.7,12,2.10,8,1,0,2,1,0,1,0.17,1,0,0,0,0,0
170,Jean-Philippe Gbamin,CIV,MF,Everton,24,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,David de Gea,ESP,GK,Manchester Utd,29,1990,25.5,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0
172,Anwar El Ghazi,NED,FW,Aston Villa,25,1995,17.9,65,3.62,37,9,6,7,6,0,2,0.11,1,0,0,1,0,0
173,Kieran Gibbs,ENG,DF,West Brom,30,1989,9.0,5,0.56,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0
174,Morgan Gibbs-White,ENG,MF|FW,Wolves,20,2000,4.6,16,3.48,13,1,0,1,1,0,1,0.22,0,0,0,1,0,0
175,Billy Gilmour,SCO,MF,Chelsea,19,2001,2.9,4,1.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Olivier Giroud,FRA,FW,Chelsea,33,1986,8.3,15,1.80,11,0,0,3,0,1,0,0.00,0,0,0,0,0,0
177,Ben Godfrey,ENG,DF,Everton,22,1998,29.8,12,0.40,7,0,2,2,1,0,2,0.07,1,0,0,1,0,0
178,André Gomes,POR,MF,Everton,27,1993,17.4,42,2.41,37,2,1,2,0,0,3,0.17,3,0,0,0,0,0
179,Joe Gomez,ENG,DF,Liverpool,23,1997,6.6,3,0.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
180,Anthony Gordon,ENG,FW|MF,Everton,19,2001,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
181,Karlan Grant,ENG,FW|MF,West Brom,22,1997,12.5,15,1.20,11,0,0,3,1,0,2,0.16,1,0,0,1,0,0
182,Demarai Gray,JAM,FW,Leicester City,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
183,Jack Grealish,ENG,FW|MF,Aston Villa,24,1995,24.3,169,6.96,121,14,14,5,15,0,20,0.82,17,0,0,0,3,0
184,Mason Greenwood,ENG,FW,Manchester Utd,18,2001,20.2,50,2.47,30,1,6,8,5,0,5,0.25,3,0,1,1,0,0
185,Pascal Groß,GER,MF|DF,Brighton,29,1991,27.6,126,4.56,74,44,1,4,3,0,10,0.36,7,3,0,0,0,0
186,Kamil Grosicki,POL,MF|FW,West Brom,32,1988,1.6,4,2.43,3,0,0,1,0,0,2,1.22,2,0,0,0,0,0
187,Vicente Guaita,ESP,GK,Crystal Palace,33,1987,37.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
188,İlkay Gündoğan,GER,MF,Manchester City,29,1990,22.5,88,3.91,67,4,6,6,2,3,9,0.40,3,1,2,1,1,1
189,Antwoine Hackford,ENG,DF,Sheffield Utd,16,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
190,Sébastien Haller,CIV,FW,West Ham,26,1994,10.4,16,1.54,13,0,0,0,3,0,0,0.00,0,0,0,0,0,0
191,Rekeem Harper,ENG,MF,West Brom,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Jack Harrison,ENG,MF|FW,Leeds United,23,1996,31.6,117,3.70,96,8,5,7,1,0,15,0.47,12,1,2,0,0,0
193,Kortney Hause,ENG,DF,Aston Villa,25,1995,7.0,1,0.14,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
194,Kai Havertz,GER,MF|FW,Chelsea,21,1999,16.9,49,2.90,42,1,2,1,3,0,7,0.41,5,0,0,0,2,0
195,Isaac Hayden,ENG,MF|DF,Newcastle Utd,25,1995,21.6,21,0.97,17,0,1,1,2,0,0,0.00,0,0,0,0,0,0
196,Michael Hector,JAM,DF,Fulham,28,1992,2.9,3,1.03,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
