Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
52,Jordan Beyer,GER,DF,M'Gladbach,19,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
53,Ermin Bičakčić,BIH,DF,Hoffenheim,29,1990,13.1,2,7,2,28.6,0.54,0.15,0.29,1.00,11.9,0,0,0,0.6,0.6,0.09,+1.4,+1.4
54,Leonardo Bittencourt,GER,MF,Hoffenheim,25,1993,0.0,0,1,0,0.0,30.00,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0
55,Leonardo Bittencourt,GER,FW|MF,Werder Bremen,25,1993,21.0,4,42,11,26.2,2.00,0.52,0.10,0.36,18.2,0,0,0,2.9,2.9,0.07,+1.1,+1.1
56,Jérôme Boateng,GER,DF,Bayern Munich,30,1988,20.0,0,6,2,33.3,0.30,0.10,0.00,0.00,25.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
57,Adam Bodzek,GER,MF,Düsseldorf,33,1985,22.4,0,9,4,44.4,0.40,0.18,0.00,0.00,18.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8
58,Jean-Paul Boëtius,NED,MF,Mainz 05,25,1994,25.2,4,36,12,33.3,1.43,0.48,0.11,0.33,20.0,0,0,0,3.7,3.7,0.10,+0.3,+0.3
59,Melayro Bogarde,NED,DF,Hoffenheim,17,2002,0.6,0,1,0,0.0,1.76,0.00,0.00,,9.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
60,Dennis Borkowski,GER,FW,RB Leipzig,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
61,Robin Bormuth,GER,DF,Düsseldorf,23,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
62,Sebastiaan Bornauw,BEL,DF,Köln,20,1999,27.2,6,18,7,38.9,0.66,0.26,0.33,0.86,8.0,0,0,0,2.7,2.7,0.15,+3.3,+3.3
63,Brandon Borrello,AUS,MF|FW,Freiburg,24,1995,3.3,0,7,1,14.3,2.11,0.30,0.00,0.00,16.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
64,Nassim Boujellab,MAR,MF|FW,Schalke 04,20,1999,4.7,0,6,0,0.0,1.29,0.00,0.00,,16.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
65,Dedryck Boyata,BEL,DF,Hertha BSC,28,1990,27.1,4,16,4,25.0,0.59,0.15,0.25,1.00,9.0,0,0,0,1.5,1.5,0.10,+2.5,+2.5
66,Can Bozdogan,GER,MF,Schalke 04,18,2001,2.6,0,4,2,50.0,1.53,0.77,0.00,0.00,30.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
67,Julian Brandt,GER,MF|FW,Dortmund,23,1996,24.5,3,33,16,48.5,1.35,0.65,0.09,0.19,16.8,0,0,0,3.6,3.6,0.11,-0.6,-0.6
68,Josip Brekalo,CRO,MF|FW,Wolfsburg,21,1998,18.6,3,42,16,38.1,2.26,0.86,0.07,0.19,20.9,1,0,0,3.8,3.8,0.09,-0.8,-0.8
69,John Brooks,USA,DF,Wolfsburg,26,1993,24.7,0,13,4,30.8,0.53,0.16,0.00,0.00,11.1,0,0,0,1.2,1.2,0.09,-1.2,-1.2
70,Daniel Brosinski,GER,DF,Mainz 05,31,1988,19.0,2,22,7,31.8,1.16,0.37,0.05,0.14,28.1,5,1,1,2.0,1.2,0.05,0.0,-0.2
71,Jeffrey Bruma,NED,DF,Wolfsburg,27,1991,9.0,0,9,2,22.2,1.00,0.22,0.00,0.00,11.3,0,0,0,0.8,0.8,0.09,-0.8,-0.8
72,Jeffrey Bruma,NED,DF,Mainz 05,27,1991,7.5,0,7,0,0.0,0.93,0.00,0.00,,15.5,1,0,0,0.6,0.6,0.08,-0.6,-0.6
73,Jacob Bruun Larsen,DEN,FW|MF,Hoffenheim,20,1998,4.3,0,4,1,25.0,0.92,0.23,0.00,0.00,15.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
74,Jacob Bruun Larsen,DEN,FW,Dortmund,20,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
75,Marius Bülter,GER,MF|FW,Union Berlin,26,1993,25.8,7,41,15,36.6,1.59,0.58,0.17,0.47,20.0,0,0,0,3.7,3.7,0.09,+3.3,+3.3
76,Guido Burgstaller,AUT,FW,Schalke 04,30,1989,13.7,0,35,9,25.7,2.55,0.66,0.00,0.00,14.6,0,0,0,3.9,3.9,0.11,-3.9,-3.9
77,Jonathan Burkardt,GER,FW|MF,Mainz 05,19,2000,2.8,1,7,2,28.6,2.49,0.71,0.14,0.50,16.1,0,0,0,0.7,0.7,0.11,+0.3,+0.3
78,Roman Bürki,SUI,GK,Dortmund,28,1990,30.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
79,Daniel Caligiuri,ITA,MF|FW,Schalke 04,31,1988,25.5,2,43,11,25.6,1.69,0.43,0.02,0.09,23.1,8,1,1,3.4,2.6,0.06,-1.4,-1.6
80,Emre Can,GER,MF|DF,Dortmund,25,1994,10.6,2,16,4,25.0,1.51,0.38,0.13,0.50,18.6,0,0,0,1.2,1.2,0.07,+0.8,+0.8
81,Koen Casteels,BEL,GK,Wolfsburg,27,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
82,Timothy Chandler,USA,DF|MF,Eint Frankfurt,29,1990,13.6,5,20,8,40.0,1.48,0.59,0.25,0.63,13.5,0,0,0,2.0,2.0,0.10,+3.0,+3.0
83,Kwon Chang-hoon,KOR,MF|FW,Freiburg,25,1994,7.5,2,15,6,40.0,2.00,0.80,0.13,0.33,20.6,0,0,0,2.1,2.1,0.14,-0.1,-0.1
84,Darko Churlinov,MKD,MF,Köln,19,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
85,Per Ciljan Skjelbred,NOR,MF,Hertha BSC,32,1987,18.1,0,1,0,0.0,0.06,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.04,0.0,0.0
86,Christian Clemens,GER,FW,Köln,27,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
87,Jamilu Collins,NGA,DF,Paderborn 07,24,1994,29.6,1,18,1,5.6,0.61,0.03,0.06,1.00,26.8,1,0,1,2.1,1.3,0.07,-1.1,-0.3
88,Kingsley Coman,FRA,FW|MF,Bayern Munich,23,1996,16.7,4,37,15,40.5,2.21,0.90,0.11,0.27,16.9,0,0,0,4.7,4.7,0.13,-0.7,-0.7
89,Jhon Córdoba,COL,FW,Köln,26,1993,22.2,13,61,25,41.0,2.75,1.13,0.21,0.52,14.4,0,0,0,8.9,8.9,0.15,+4.1,+4.1
90,Sergio Córdova,VEN,FW,Augsburg,21,1997,4.1,2,5,2,40.0,1.23,0.49,0.40,1.00,13.2,0,0,0,1.3,1.3,0.26,+0.7,+0.7
91,Danny da Costa,GER,DF|FW,Eint Frankfurt,26,1993,15.4,1,17,4,23.5,1.10,0.26,0.06,0.25,16.2,0,0,0,1.6,1.6,0.09,-0.6,-0.6
92,Philippe Coutinho,BRA,MF|FW,Bayern Munich,27,1992,15.7,8,57,26,45.6,3.64,1.66,0.12,0.27,19.1,2,1,1,8.6,7.8,0.14,-0.6,-0.8
93,Mickaël Cuisance,FRA,MF|FW,Bayern Munich,19,1999,3.4,1,12,1,8.3,3.52,0.29,0.08,1.00,22.7,1,0,0,0.6,0.6,0.05,+0.4,+0.4
94,Matheus Cunha,BRA,FW|MF,Hertha BSC,20,1999,8.3,5,35,15,42.9,4.23,1.81,0.14,0.33,21.2,1,0,0,3.3,3.3,0.10,+1.7,+1.7
95,Matheus Cunha,BRA,FW|MF,RB Leipzig,20,1999,3.1,0,16,7,43.8,5.16,2.26,0.00,0.00,15.1,0,0,0,2.0,2.0,0.12,-2.0,-2.0
96,Rafael Czichos,GER,DF,Köln,29,1990,24.5,1,13,8,61.5,0.53,0.33,0.08,0.13,11.2,0,0,0,1.7,1.7,0.13,-0.7,-0.7
97,Moanes Dabbur,ISR,FW,Hoffenheim,27,1992,8.5,4,24,11,45.8,2.82,1.29,0.17,0.36,13.9,0,0,0,3.9,3.9,0.16,+0.1,+0.1
98,Mahmoud Dahoud,GER,MF,Dortmund,23,1996,6.2,0,12,4,33.3,1.94,0.65,0.00,0.00,21.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
99,Leon Dajaku,GER,DF|MF,Bayern Munich,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
100,Vladimír Darida,CZE,MF,Hertha BSC,28,1990,25.1,3,43,14,32.6,1.72,0.56,0.07,0.21,20.7,0,0,0,3.1,3.1,0.07,-0.1,-0.1
101,Alphonso Davies,CAN,DF,Bayern Munich,18,2000,24.8,3,12,5,41.7,0.48,0.20,0.25,0.60,19.2,0,0,0,2.3,2.3,0.19,+0.7,+0.7
102,Thomas Delaney,DEN,MF,Dortmund,27,1991,9.2,0,3,1,33.3,0.33,0.11,0.00,0.00,10.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6
103,Kerem Demirbay,GER,MF,Leverkusen,26,1993,17.5,1,30,8,26.7,1.72,0.46,0.03,0.13,21.4,2,0,0,3.2,3.2,0.11,-2.2,-2.2
104,Diego Demme,GER,MF,RB Leipzig,27,1991,13.5,0,4,2,50.0,0.30,0.15,0.00,0.00,21.3,0,0,0,0.8,0.8,0.19,-0.8,-0.8
105,Moussa Diaby,FRA,FW|MF,Leverkusen,20,1999,19.7,5,41,23,56.1,2.08,1.17,0.12,0.22,18.3,0,0,0,5.1,5.1,0.12,-0.1,-0.1
106,Javairô Dilrosun,NED,MF|FW,Hertha BSC,21,1998,14.5,4,19,6,31.6,1.31,0.41,0.21,0.67,19.4,3,0,0,2.8,2.8,0.15,+1.2,+1.2
107,Ji Dong-won,KOR,FW|MF,Mainz 05,28,1991,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
108,Bas Dost,NED,FW,Eint Frankfurt,30,1989,16.4,8,32,17,53.1,1.95,1.04,0.25,0.47,9.5,0,0,0,7.8,7.8,0.24,+0.2,+0.2
109,Mamadou Doucouré,FRA,MF,M'Gladbach,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
110,Mohamed Dräger,TUN,DF,Paderborn 07,23,1996,16.2,1,14,2,14.3,0.87,0.12,0.07,0.50,21.4,0,0,0,0.6,0.6,0.04,+0.4,+0.4
111,Aleksandar Dragović,AUT,DF,Leverkusen,28,1991,11.4,0,2,0,0.0,0.17,0.00,0.00,,6.7,0,0,0,0.7,0.7,0.36,-0.7,-0.7
112,Dominick Drexler,GER,MF|FW,Köln,29,1990,17.6,3,20,8,40.0,1.13,0.45,0.15,0.38,18.9,0,0,0,1.9,1.9,0.10,+1.1,+1.1
113,Ondrej Duda,SVK,MF,Hertha BSC,24,1994,5.0,0,7,5,71.4,1.41,1.01,0.00,0.00,21.4,2,0,0,0.5,0.5,0.08,-0.5,-0.5
114,Erik Durm,GER,DF|FW,Eint Frankfurt,27,1992,5.7,0,14,3,21.4,2.47,0.53,0.00,0.00,20.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6
115,Johannes Eggestein,GER,MF|FW,Werder Bremen,21,1998,5.7,1,15,6,40.0,2.65,1.06,0.07,0.17,18.4,0,0,0,0.7,0.7,0.05,+0.3,+0.3
116,Maximilian Eggestein,GER,MF,Werder Bremen,22,1996,31.7,1,45,11,24.4,1.42,0.35,0.02,0.09,22.3,0,0,0,2.6,2.6,0.06,-1.6,-1.6
117,Kingsley Ehizibue,NED,DF,Köln,24,1995,25.9,1,12,4,33.3,0.46,0.15,0.08,0.25,20.5,0,0,0,1.3,1.3,0.10,-0.3,-0.3
118,Ilay Elmkies,ISR,MF,Hoffenheim,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
119,Nico Elvedi,SUI,DF,M'Gladbach,22,1996,29.1,1,9,1,11.1,0.31,0.03,0.11,1.00,9.2,0,0,0,0.8,0.8,0.09,+0.2,+0.2
120,Breel Embolo,SUI,FW|MF,M'Gladbach,22,1997,17.2,8,45,18,40.0,2.61,1.05,0.18,0.44,12.4,0,0,1,10.4,9.6,0.22,-2.4,-1.6
121,Alexander Esswein,GER,FW|MF,Hertha BSC,29,1990,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,32.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
122,Antony Evans,ENG,MF|DF,Paderborn 07,20,1998,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
123,Simon Falette,GUI,DF,Eint Frankfurt,27,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
124,Ohis Felix Uduokhai,GER,DF,Augsburg,21,1997,21.8,0,4,0,0.0,0.18,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
125,Edimilson Fernandes,SUI,MF|DF,Mainz 05,23,1996,16.5,1,23,2,8.7,1.39,0.12,0.04,0.50,26.1,0,0,0,0.8,0.8,0.04,+0.2,+0.2
126,Gelson Fernandes,SUI,MF,Eint Frankfurt,32,1986,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
127,Oliver Fink,GER,MF|FW,Düsseldorf,37,1982,7.5,0,8,0,0.0,1.07,0.00,0.00,,14.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5
128,Alfreð Finnbogason,ISL,FW,Augsburg,30,1989,10.7,3,17,7,41.2,1.58,0.65,0.12,0.29,14.0,0,1,1,4.0,3.2,0.19,-1.0,-1.2
129,Mark Flekken,NED,GK,Freiburg,26,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
130,Emil Forsberg,SWE,MF,RB Leipzig,27,1991,12.7,5,24,8,33.3,1.89,0.63,0.13,0.38,21.4,3,2,2,3.6,2.0,0.08,+1.4,+1.0
131,Raphael Framberger,GER,DF,Augsburg,23,1995,13.1,0,1,0,0.0,0.08,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1
132,Mike Frantz,GER,MF,Freiburg,32,1986,3.9,0,4,1,25.0,1.03,0.26,0.00,0.00,13.3,0,0,0,0.4,0.4,0.10,-0.4,-0.4
133,Marco Friedl,AUT,DF|MF,Werder Bremen,21,1998,24.3,1,12,3,25.0,0.49,0.12,0.08,0.33,18.2,1,0,0,0.9,0.9,0.08,+0.1,+0.1
134,Marvin Friedrich,GER,DF,Union Berlin,23,1995,31.0,2,28,4,14.3,0.90,0.13,0.07,0.50,13.4,0,0,0,2.5,2.5,0.09,-0.5,-0.5
135,Samúel Friðjónsson,ISL,MF,Paderborn 07,23,1996,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
136,Niclas Füllkrug,GER,FW,Werder Bremen,26,1993,4.5,4,17,10,58.8,3.80,2.23,0.24,0.40,13.2,0,0,0,1.8,1.7,0.10,+2.2,+2.3
137,Mijat Gaćinović,SRB,MF|FW,Eint Frankfurt,24,1995,11.6,0,25,7,28.0,2.15,0.60,0.00,0.00,20.8,2,0,0,3.1,3.1,0.12,-3.1,-3.1
138,Theodor Gebre Selassie,CZE,DF|MF,Werder Bremen,32,1986,27.0,2,12,3,25.0,0.44,0.11,0.17,0.67,10.8,0,0,0,1.5,1.5,0.12,+0.5,+0.5
139,Dennis Geiger,GER,MF,Hoffenheim,21,1998,12.6,0,12,0,0.0,0.95,0.00,0.00,,20.0,1,0,0,0.9,0.9,0.08,-0.9,-0.9
140,Christian Gentner,GER,MF,Union Berlin,33,1985,27.1,3,35,11,31.4,1.29,0.41,0.09,0.27,18.1,0,0,0,2.4,2.4,0.07,+0.6,+0.6
141,Yannick Gerhardt,GER,MF,Wolfsburg,25,1994,9.2,2,11,4,36.4,1.20,0.43,0.18,0.50,17.4,0,0,0,2.0,2.0,0.18,0.0,0.0
142,Niko Gießelmann,GER,DF,Düsseldorf,27,1991,22.9,1,14,3,21.4,0.61,0.13,0.07,0.33,22.2,2,0,0,0.6,0.6,0.04,+0.4,+0.4
143,Rafał Gikiewicz,POL,GK,Union Berlin,31,1987,33.0,0,2,1,50.0,0.06,0.03,0.00,0.00,9.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3
144,Daniel Ginczek,GER,FW,Wolfsburg,28,1991,8.5,3,24,6,25.0,2.81,0.70,0.13,0.50,14.9,0,0,0,3.2,3.2,0.13,-0.2,-0.2
145,Matthias Ginter,GER,DF,M'Gladbach,25,1994,30.9,1,18,7,38.9,0.58,0.23,0.06,0.14,13.4,0,0,0,1.7,1.7,0.10,-0.7,-0.7
146,Klaus Gjasula,ALB,MF,Paderborn 07,29,1989,25.3,2,14,4,28.6,0.55,0.16,0.14,0.50,14.5,0,0,1,2.1,1.3,0.10,-0.1,+0.7
147,Serge Gnabry,GER,FW|MF,Bayern Munich,24,1995,24.4,12,95,40,42.1,3.90,1.64,0.13,0.30,15.6,0,0,0,13.1,13.1,0.14,-1.1,-1.1
148,Akaki Gogia,GER,MF|FW,Union Berlin,27,1992,1.3,0,1,0,0.0,0.74,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.03,0.0,0.0
149,Benjamin Goller,GER,FW|MF,Werder Bremen,20,1999,3.2,0,2,0,0.0,0.62,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
150,Jérôme Gondorf,GER,MF,Freiburg,31,1988,1.3,0,2,1,50.0,1.50,0.75,0.00,0.00,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
