Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
151,Jonathan David,CAN,FW,Lille,21,2000,31.2,15,67,30,44.8,2.15,0.96,0.19,0.43,13.8,0,2,3,14.6,12.3,0.18,+0.4,+0.7
152,Konrad De La Fuente,USA,FW|MF,Marseille,20,2001,8.7,0,15,4,26.7,1.72,0.46,0.00,0.00,17.3,0,0,0,1.0,1.0,0.06,-1.0,-1.0
153,Romain Del Castillo,FRA,MF|FW,Rennes,25,1996,0.3,0,1,0,0.0,3.21,0.00,0.00,,21.9,1,0,0,0.2,0.2,0.22,-0.2,-0.2
154,Romain Del Castillo,FRA,MF|FW,Brest,25,1996,10.8,0,12,3,25.0,1.11,0.28,0.00,0.00,20.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6
155,Thomas Delaine,FRA,DF,Metz,29,1992,25.7,1,18,5,27.8,0.70,0.19,0.06,0.20,25.5,0,0,0,1.0,1.0,0.06,0.0,0.0
156,Sacha Delaye,FRA,MF|FW,Montpellier,19,2002,2.9,0,3,0,0.0,1.03,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
157,Andy Delort,ALG,FW,Nice,29,1991,27.2,16,95,37,38.9,3.49,1.36,0.14,0.35,16.9,7,3,3,14.6,12.2,0.13,+1.4,+0.8
158,Andy Delort,ALG,FW,Montpellier,29,1991,3.0,2,14,5,35.7,4.68,1.67,0.14,0.40,15.9,0,0,0,1.3,1.3,0.10,+0.7,+0.7
159,Moussa Dembélé,FRA,FW,Lyon,25,1996,24.5,21,83,37,44.6,3.38,1.51,0.19,0.43,12.7,0,5,5,19.3,15.3,0.19,+1.7,+0.7
160,Jason Denayer,BEL,DF,Lyon,26,1995,11.1,3,6,4,66.7,0.54,0.36,0.50,0.75,7.7,0,0,0,1.6,1.6,0.27,+1.4,+1.4
161,Arthur Desmas,FRA,GK,Clermont Foot,27,1994,14.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
162,Ángel Di María,ARG,FW,Paris S-G,33,1988,18.3,5,51,22,43.1,2.79,1.20,0.10,0.23,19.7,1,0,0,5.4,5.4,0.11,-0.4,-0.4
163,Yadaly Diaby,GUI,FW|MF,Clermont Foot,20,2000,0.7,0,2,0,0.0,2.69,0.00,0.00,,14.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3
164,Ibrahim Diakité,GUI,MF,Reims,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
165,Abdou Diallo,SEN,DF,Paris S-G,25,1996,9.7,0,2,1,50.0,0.21,0.10,0.00,0.00,16.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
166,Habib Diallo,SEN,FW,Strasbourg,26,1995,17.1,11,49,21,42.9,2.86,1.23,0.18,0.43,13.2,0,2,2,8.8,7.2,0.15,+2.2,+1.8
167,Mouhamadou Diarra,FRA,MF,Strasbourg,17,2004,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
168,Stéphane Diarra,FRA,MF|FW,Lorient,22,1998,5.8,0,13,4,30.8,2.23,0.69,0.00,0.00,18.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1
169,Krépin Diatta,SEN,MF|DF,Monaco,22,1999,3.2,1,3,3,100.0,0.95,0.95,0.33,0.33,17.4,0,0,0,0.1,0.1,0.05,+0.9,+0.9
170,Bamba Dieng,SEN,FW,Marseille,21,2000,10.8,7,36,18,50.0,3.32,1.66,0.17,0.33,11.9,0,1,1,7.8,7.1,0.20,-0.8,-1.1
171,Elhadji Dieye,SEN,FW|MF,Saint-Étienne,19,2002,0.4,0,2,0,0.0,5.29,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
172,Javairô Dilrosun,NED,MF|FW,Bordeaux,23,1998,19.2,2,40,10,25.0,2.08,0.52,0.05,0.20,22.4,5,0,0,2.6,2.6,0.07,-0.6,-0.6
173,Junior Dina Ebimbe,FRA,MF,Paris S-G,20,2000,3.5,0,4,1,25.0,1.14,0.28,0.00,0.00,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
174,Tristan Dingomé,CMR,MF|FW,Troyes,30,1991,12.0,2,20,4,20.0,1.67,0.33,0.10,0.50,22.8,1,0,0,0.8,0.8,0.04,+1.2,+1.2
175,Sinaly Diomande,CIV,DF,Lyon,20,2001,6.4,0,3,0,0.0,0.47,0.00,0.00,,10.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
176,Sofiane Diop,FRA,MF|FW,Monaco,21,2000,21.6,6,37,13,35.1,1.71,0.60,0.16,0.46,17.2,2,0,0,5.6,5.6,0.15,+0.4,+0.4
177,Andy Diouf,FRA,MF,Rennes,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
178,Assane Dioussé,SEN,MF,Saint-Étienne,23,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
179,Axel Disasi,FRA,DF,Monaco,23,1998,30.2,1,20,2,10.0,0.66,0.07,0.05,0.50,10.9,0,0,0,2.1,2.1,0.11,-1.1,-1.1
180,Tiago Djaló,POR,DF,Lille,21,2000,25.9,1,12,5,41.7,0.46,0.19,0.08,0.20,12.6,0,0,0,1.4,1.4,0.12,-0.4,-0.4
181,Alexander Djiku,GHA,DF,Strasbourg,26,1994,29.9,1,15,7,46.7,0.50,0.23,0.07,0.14,11.3,0,0,0,2.1,2.1,0.14,-1.1,-1.1
182,Bryan Djile Nokoué,CMR,DF|MF,Saint-Étienne,19,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
183,Ouparine Djoco,GNB,GK,Clermont Foot,23,1998,23.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
184,Jeremy Doku,BEL,FW|MF,Rennes,19,2002,5.2,1,5,2,40.0,0.96,0.38,0.20,0.50,15.1,0,0,0,0.7,0.7,0.14,+0.3,+0.3
185,Kasper Dolberg,DEN,FW,Nice,23,1997,16.6,6,38,13,34.2,2.29,0.78,0.11,0.31,16.2,0,2,2,6.4,4.8,0.13,-0.4,-0.8
186,Brandon Domingues,FRA,MF|FW,Troyes,21,2000,2.6,1,4,2,50.0,1.56,0.78,0.25,0.50,19.6,0,0,0,0.7,0.7,0.17,+0.3,+0.3
187,Anastasios Donis,GRE,FW|MF,Reims,24,1996,4.1,0,10,0,0.0,2.43,0.00,0.00,,19.4,0,0,0,0.9,0.9,0.09,-0.9,-0.9
188,Gianluigi Donnarumma,ITA,GK,Paris S-G,22,1999,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
189,Jodel Dossou,BEN,FW,Clermont Foot,29,1992,22.3,3,52,17,32.7,2.33,0.76,0.06,0.18,17.1,0,0,0,5.0,5.0,0.10,-2.0,-2.0
190,Lohann Doucet,FRA,MF|DF,Nantes,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
191,Cheick Doucouré,MLI,MF,Lens,21,2000,32.7,1,31,11,35.5,0.95,0.34,0.03,0.09,22.9,0,0,0,1.6,1.6,0.05,-0.6,-0.6
192,Fodé Doucouré,MLI,DF|FW,Reims,20,2001,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
193,Ismaël Doukouré,FRA,DF,Strasbourg,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
194,Kamory Doumbia,MLI,MF|FW,Reims,18,2003,3.9,2,4,2,50.0,1.02,0.51,0.50,1.00,17.0,0,0,0,0.6,0.6,0.16,+1.4,+1.4
195,Moussa Doumbia,MLI,FW,Reims,26,1994,1.0,0,3,2,66.7,3.14,2.09,0.00,0.00,26.7,0,0,1,0.9,0.1,0.04,-0.9,-0.1
196,Souleyman Doumbia,CIV,DF|FW,Angers,24,1996,24.7,0,14,3,21.4,0.57,0.12,0.00,0.00,20.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8
197,Julian Draxler,GER,FW|MF,Paris S-G,27,1993,6.1,2,9,3,33.3,1.48,0.49,0.22,0.67,15.4,0,0,0,1.5,1.5,0.16,+0.5,+0.5
198,Matthieu Dreyer,FRA,GK,Lorient,32,1989,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
199,Leo Dubois,FRA,DF,Lyon,26,1994,19.4,0,10,1,10.0,0.52,0.05,0.00,0.00,20.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8
200,Jean-Kevin Duverne,HAI,DF,Brest,24,1997,33.4,1,12,3,25.0,0.36,0.09,0.08,0.33,17.1,0,0,0,1.0,1.0,0.08,0.0,0.0
201,Enzo Ebosse,CMR,DF,Angers,22,1999,21.0,0,3,0,0.0,0.14,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
202,Hugo Ekitike,FRA,FW,Reims,19,2002,14.1,10,29,16,55.2,2.05,1.13,0.31,0.56,14.4,0,1,2,6.5,4.8,0.18,+3.5,+4.2
203,Alberth Elis,HON,FW|MF,Bordeaux,25,1996,15.7,9,30,11,36.7,1.92,0.70,0.30,0.82,13.9,0,0,1,6.5,5.7,0.19,+2.5,+3.3
204,Renaud Emond,BEL,FW|MF,Nantes,29,1991,2.1,0,1,0,0.0,0.47,0.00,0.00,,49.6,0,0,0,0.0,0.0,0.02,0.0,0.0
205,Maxime Estève,FRA,DF,Montpellier,19,2002,20.6,0,5,1,20.0,0.24,0.05,0.00,0.00,7.5,0,0,0,0.9,0.9,0.18,-0.9,-0.9
206,Fábio,BRA,DF,Nantes,31,1990,18.5,0,11,1,9.1,0.59,0.05,0.00,0.00,17.7,0,0,0,1.0,1.0,0.09,-1.0,-1.0
207,Cesc Fàbregas,ESP,MF,Monaco,34,1987,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
208,Wout Faes,BEL,DF,Reims,23,1998,37.0,4,22,9,40.9,0.59,0.24,0.18,0.44,13.6,0,0,0,2.1,2.1,0.10,+1.9,+1.9
209,Romain Faivre,FRA,FW|MF,Lyon,23,1998,9.9,3,20,6,30.0,2.02,0.61,0.15,0.50,18.4,1,0,0,1.8,1.8,0.09,+1.2,+1.2
210,Romain Faivre,FRA,MF,Brest,23,1998,19.9,7,32,12,37.5,1.60,0.60,0.06,0.17,23.1,5,5,5,6.5,2.5,0.08,+0.5,-0.5
211,Wuilker Faríñez,VEN,GK,Lens,23,1998,12.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
212,Noah Fatar,FRA,DF|MF,Angers,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
213,Julien Faussurier,FRA,MF|DF,Brest,34,1987,5.4,0,4,3,75.0,0.74,0.55,0.00,0.00,15.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
214,Jordan Ferri,FRA,MF,Montpellier,29,1992,32.3,0,14,2,14.3,0.43,0.06,0.00,0.00,25.8,0,0,0,0.3,0.3,0.02,-0.3,-0.3
215,Karol Fila,POL,DF,Strasbourg,23,1998,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
216,Alexis Flips,FRA,MF|DF,Reims,21,2000,11.7,2,18,9,50.0,1.53,0.77,0.06,0.11,25.0,1,1,1,2.0,1.2,0.07,0.0,-0.2
217,Mamadou Fofana,MLI,DF,Metz,23,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
218,Seko Fofana,CIV,MF,Lens,26,1995,37.3,8,97,32,33.0,2.60,0.86,0.08,0.25,21.0,0,0,0,6.4,6.4,0.07,+1.6,+1.6
219,Youssouf Fofana,FRA,MF,Monaco,22,1999,24.3,0,30,6,20.0,1.23,0.25,0.00,0.00,26.4,2,0,0,1.1,1.1,0.04,-1.1,-1.1
220,Thomas Foket,BEL,DF|FW,Reims,26,1994,24.8,1,8,3,37.5,0.32,0.12,0.13,0.33,13.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4
221,Thomas Fontaine,MAD,DF,Lorient,30,1991,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
222,José Fonte,POR,DF,Lille,37,1983,38.0,0,21,6,28.6,0.55,0.16,0.00,0.00,11.2,0,0,0,1.4,1.4,0.06,-1.4,-1.4
223,Steven Fortes,CPV,DF,Lens,29,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
224,Przemysław Frankowski,POL,DF,Lens,26,1995,27.2,6,34,13,38.2,1.25,0.48,0.18,0.46,17.9,0,0,0,2.4,2.4,0.07,+3.6,+3.6
225,Fransérgio,BRA,MF,Bordeaux,30,1990,14.0,0,14,2,14.3,1.00,0.14,0.00,0.00,21.7,1,0,0,1.3,1.3,0.09,-1.3,-1.3
226,Angelo Fulgini,FRA,MF|FW,Angers,24,1996,32.5,5,58,17,29.3,1.78,0.52,0.09,0.29,16.5,3,0,0,5.8,5.8,0.10,-0.8,-0.8
227,Gauthier Gallon,FRA,GK,Troyes,28,1993,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
228,Kévin Gameiro,FRA,FW,Strasbourg,34,1987,26.5,11,65,25,38.5,2.45,0.94,0.15,0.40,14.2,0,1,3,13.3,10.9,0.17,-2.3,-0.9
229,Idrissa Gana Gueye,SEN,MF,Paris S-G,31,1989,18.2,3,24,7,29.2,1.32,0.38,0.13,0.43,23.6,0,0,0,1.4,1.4,0.06,+1.6,+1.6
230,Ignatius Ganago,CMR,FW,Lens,22,1999,11.4,5,31,10,32.3,2.72,0.88,0.16,0.50,13.2,0,0,0,4.2,4.2,0.14,+0.8,+0.8
231,Djeidi Gassama,FRA,FW,Paris S-G,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
232,Johan Gastien,FRA,MF,Clermont Foot,33,1988,30.5,0,24,7,29.2,0.79,0.23,0.00,0.00,23.5,1,0,0,0.8,0.8,0.03,-0.8,-0.8
233,Valère Germain,FRA,FW,Montpellier,31,1990,21.9,4,32,16,50.0,1.46,0.73,0.13,0.25,12.5,0,0,0,4.4,4.4,0.14,-0.4,-0.4
234,Gerson,BRA,MF|FW,Marseille,24,1997,28.3,9,45,18,40.0,1.59,0.64,0.20,0.50,17.2,0,0,0,4.9,4.9,0.11,+4.1,+4.1
235,Willem Geubbels,FRA,FW|MF,Nantes,19,2001,6.0,2,12,3,25.0,1.99,0.50,0.17,0.67,17.0,0,0,0,1.8,1.8,0.15,+0.2,+0.2
236,Ismaël Gharbi,ESP,FW,Paris S-G,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
237,Lamine Ghezali,FRA,DF,Saint-Étienne,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
238,Nicholas Gioacchini,USA,FW|MF,Montpellier,21,2000,5.5,0,11,2,18.2,1.99,0.36,0.00,0.00,11.0,0,0,0,1.4,1.4,0.13,-1.4,-1.4
239,Jimmy Giraudon,FRA,DF,Troyes,29,1992,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
240,Andrei Girotto,BRA,DF|MF,Nantes,29,1992,35.0,6,45,10,22.2,1.29,0.29,0.13,0.60,16.1,3,0,0,2.9,2.9,0.06,+3.1,+3.1
241,Aleksandr Golovin,RUS,FW|MF,Monaco,25,1996,16.7,3,23,7,30.4,1.38,0.42,0.13,0.43,19.8,1,0,0,2.7,2.7,0.12,+0.3,+0.3
242,Angel Gomes,ENG,MF|FW,Lille,20,2000,10.6,1,14,2,14.3,1.32,0.19,0.07,0.50,19.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1
243,Alfred Gomis,SEN,GK,Rennes,27,1993,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
244,Vagner Gonçalves,CPV,FW,Metz,25,1996,1.0,0,1,1,100.0,1.05,1.05,0.00,0.00,7.7,0,0,0,0.2,0.2,0.18,-0.2,-0.2
245,Álvaro González,ESP,DF,Marseille,31,1990,5.0,0,2,0,0.0,0.40,0.00,0.00,,6.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2
246,Amine Gouiri,ALG,FW|MF,Nice,21,2000,30.6,10,71,33,46.5,2.32,1.08,0.10,0.21,18.2,2,3,5,11.8,7.9,0.11,-1.8,-0.9
247,Lucas Gourna-Douath,FRA,MF,Saint-Étienne,17,2003,20.0,1,12,2,16.7,0.60,0.10,0.08,0.50,17.2,0,0,0,1.3,1.3,0.11,-0.3,-0.3
248,Jonathan Gradit,FRA,DF,Lens,28,1992,34.1,0,5,0,0.0,0.15,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
249,Andrew Gravillon,GLP,DF,Reims,23,1998,23.7,0,16,4,25.0,0.67,0.17,0.00,0.00,20.5,2,0,0,0.8,0.8,0.05,-0.8,-0.8
250,Adrian Grbić,AUT,FW|MF,Lorient,24,1996,5.8,1,12,7,58.3,2.08,1.22,0.08,0.14,19.0,4,0,0,1.7,1.7,0.14,-0.7,-0.7
251,Ivo Grbić,CRO,GK,Lille,25,1996,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
252,Etienne Green,ENG,GK,Saint-Étienne,21,2000,13.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
253,Gabriel Gudmundsson,SWE,DF|MF,Lille,22,1999,14.9,1,19,6,31.6,1.27,0.40,0.05,0.17,17.0,0,0,0,2.2,2.2,0.12,-1.2,-1.2
254,Noah Guede-Nadje,FRA,MF,Angers,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
255,Mattéo Guendouzi,FRA,MF,Marseille,22,1999,35.0,4,50,18,36.0,1.43,0.51,0.08,0.22,18.1,0,0,0,3.5,3.5,0.07,+0.5,+0.5
256,Yanis Guermouche,FRA,MF|FW,Montpellier,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
257,Evann Guessand,FRA,FW,Nice,20,2001,4.9,1,12,5,41.7,2.47,1.03,0.08,0.20,10.3,0,0,0,1.8,1.8,0.15,-0.8,-0.8
258,Lamine Gueye,SEN,FW|MF,Metz,23,1998,6.2,0,14,7,50.0,2.27,1.14,0.00,0.00,17.5,1,0,0,1.4,1.4,0.10,-1.4,-1.4
259,Pape Gueye,SEN,MF,Marseille,22,1999,17.0,0,30,4,13.3,1.77,0.24,0.00,0.00,22.8,0,0,0,1.7,1.7,0.06,-1.7,-1.7
260,Josuha Guilavogui,FRA,MF|DF,Bordeaux,30,1990,14.8,1,9,3,33.3,0.61,0.20,0.11,0.33,18.5,0,0,0,1.5,1.5,0.16,-0.5,-0.5
261,Frederic Guilbert,FRA,DF,Strasbourg,26,1994,28.0,0,24,5,20.8,0.86,0.18,0.00,0.00,24.5,3,0,0,0.9,0.9,0.04,-0.9,-0.9
262,Bruno Guimarães,BRA,MF,Lyon,23,1997,18.2,0,11,2,18.2,0.61,0.11,0.00,0.00,24.2,1,0,0,1.0,1.0,0.09,-1.0,-1.0
263,Serhou Guirassy,GUI,FW,Rennes,25,1996,11.3,9,46,17,37.0,4.07,1.51,0.20,0.53,13.1,0,0,0,8.1,8.1,0.18,+0.9,+0.9
264,Malo Gusto,FRA,DF,Lyon,18,2003,20.9,0,11,0,0.0,0.53,0.00,0.00,,25.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6
265,Massadio Haïdara,MLI,DF,Lens,28,1992,12.0,1,5,2,40.0,0.42,0.17,0.20,0.50,15.1,0,0,0,0.7,0.7,0.14,+0.3,+0.3
266,Oualid El Hajjam,MAR,DF,Troyes,30,1991,11.9,1,10,3,30.0,0.84,0.25,0.10,0.33,21.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3
267,Achraf Hakimi,MAR,DF,Paris S-G,22,1998,27.5,4,20,10,50.0,0.73,0.36,0.20,0.40,15.9,0,0,0,2.5,2.5,0.13,+1.5,+1.5
268,Pierre-Yves Hamel,FRA,FW|MF,Lorient,27,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
269,Pierre-Yves Hamel,FRA,FW,Clermont Foot,27,1994,5.8,0,13,4,30.8,2.24,0.69,0.00,0.00,16.3,0,0,0,1.7,1.7,0.13,-1.7,-1.7
270,Romain Hamouma,FRA,FW|MF,Saint-Étienne,34,1987,9.8,2,23,7,30.4,2.34,0.71,0.09,0.29,17.8,0,0,0,2.9,2.9,0.13,-0.9,-0.9
271,Amine Harit,MAR,FW|MF,Marseille,24,1997,12.9,4,15,7,46.7,1.16,0.54,0.27,0.57,16.5,1,0,0,2.5,2.5,0.17,+1.5,+1.5
272,Henrique,BRA,DF,Lyon,27,1994,12.3,0,5,0,0.0,0.41,0.00,0.00,,15.5,0,0,0,0.7,0.7,0.14,-0.7,-0.7
273,Luis Henrique,BRA,FW|MF,Marseille,19,2001,7.8,0,6,2,33.3,0.77,0.26,0.00,0.00,14.9,0,0,0,0.9,0.9,0.15,-0.9,-0.9
274,Christophe Hérelle,MTQ,DF,Brest,28,1992,21.5,0,6,2,33.3,0.28,0.09,0.00,0.00,11.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
275,Jérôme Hergault,FRA,DF,Lorient,35,1986,3.9,0,1,0,0.0,0.26,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.12,-0.1,-0.1
276,Ander Herrera,ESP,MF,Paris S-G,31,1989,12.1,3,14,3,21.4,1.15,0.25,0.21,1.00,22.3,0,0,0,0.8,0.8,0.06,+2.2,+2.2
277,Franck Honorat,FRA,FW|MF,Brest,24,1996,32.2,11,60,30,50.0,1.86,0.93,0.18,0.37,20.5,1,0,0,4.3,4.3,0.07,+6.7,+6.7
278,Fraser Hornby,SCO,FW|MF,Reims,21,1999,3.9,0,6,2,33.3,1.54,0.51,0.00,0.00,12.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5
279,Cédric Hountondji,BEN,DF,Clermont Foot,27,1994,22.6,1,8,3,37.5,0.35,0.13,0.13,0.33,9.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4
280,Suk Hyun-jun,KOR,FW|MF,Troyes,30,1991,1.7,0,8,2,25.0,4.71,1.18,0.00,0.00,13.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
281,Mauro Icardi,ARG,FW,Paris S-G,28,1993,11.4,4,28,9,32.1,2.45,0.79,0.14,0.44,10.8,0,0,0,5.4,5.4,0.19,-1.4,-1.4
282,Jonathan Iglesias,URU,MF,Clermont Foot,32,1988,6.4,0,1,0,0.0,0.16,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.03,0.0,0.0
283,Juan Ignacio Ramírez,URU,FW,Saint-Étienne,24,1997,1.4,0,2,0,0.0,1.43,0.00,0.00,,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0
284,Danylo Ihnatenko,UKR,MF,Bordeaux,24,1997,7.7,0,12,1,8.3,1.56,0.13,0.00,0.00,28.0,1,0,0,0.3,0.3,0.03,-0.3,-0.3
285,Jonathan Ikone,FRA,MF|FW,Lille,23,1998,11.8,1,22,8,36.4,1.86,0.68,0.05,0.13,18.7,2,0,0,2.1,2.1,0.10,-1.1,-1.1
286,Bonke Innocent,NGA,MF,Lorient,25,1996,9.7,0,3,1,33.3,0.31,0.10,0.00,0.00,14.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
287,Wilson Isidor,FRA,FW|MF,Monaco,20,2000,0.6,0,1,0,0.0,1.80,0.00,0.00,,11.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
288,Ismail Jakobs,SEN,DF|FW,Monaco,21,1999,13.4,0,5,1,20.0,0.37,0.07,0.00,0.00,13.7,0,0,0,0.4,0.4,0.08,-0.4,-0.4
289,Marin Jakoliš,CRO,FW,Angers,24,1996,2.5,0,9,3,33.3,3.54,1.18,0.00,0.00,15.5,0,0,0,1.1,1.1,0.12,-1.1,-1.1
290,Abdel Jalil Medioub,ALG,DF,Bordeaux,23,1997,6.9,0,3,0,0.0,0.43,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
291,Léo Jardim,BRA,GK,Lille,26,1995,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
292,Corentin Jean,FRA,FW|MF,Lens,26,1995,2.8,1,7,2,28.6,2.47,0.71,0.14,0.50,18.1,0,0,0,1.0,1.0,0.14,0.0,0.0
293,Jemerson,BRA,DF,Metz,28,1992,13.4,0,5,2,40.0,0.37,0.15,0.00,0.00,11.5,0,0,0,0.6,0.6,0.13,-0.6,-0.6
294,Moritz Jenz,GER,DF,Lorient,22,1999,15.3,1,9,1,11.1,0.59,0.07,0.11,1.00,8.9,0,0,0,1.2,1.2,0.13,-0.2,-0.2
295,Lenny Joseph,FRA,FW|MF,Metz,20,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
296,Issa Kaboré,BFA,DF,Troyes,20,2001,25.0,0,7,2,28.6,0.28,0.08,0.00,0.00,19.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
297,Tino Kadewere,ZIM,FW,Lyon,25,1996,5.6,1,18,7,38.9,3.20,1.25,0.06,0.14,13.1,0,0,0,2.5,2.5,0.14,-1.5,-1.5
298,Gaël Kakuta,COD,MF|FW,Lens,30,1991,18.6,3,40,14,35.0,2.15,0.75,0.05,0.14,23.6,2,1,1,3.5,2.7,0.07,-0.5,-0.7
299,Arnaud Kalimuendo,FRA,FW,Lens,19,2002,23.9,12,60,29,48.3,2.51,1.22,0.17,0.34,17.1,0,2,2,8.9,7.3,0.12,+3.1,+2.7
300,Arnaud Kalimuendo,FRA,FW,Paris S-G,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
301,Samuel Kalu,NGA,FW|MF,Bordeaux,23,1997,3.6,1,13,8,61.5,3.57,2.20,0.08,0.13,21.9,1,0,0,1.2,1.2,0.09,-0.2,-0.2
302,Boubacar Kamara,FRA,MF|DF,Marseille,21,1999,30.9,1,22,3,13.6,0.71,0.10,0.05,0.33,20.5,0,0,0,1.0,1.0,0.05,0.0,0.0
303,Hassane Kamara,CIV,MF|DF,Nice,27,1994,6.0,0,13,1,7.7,2.15,0.17,0.00,0.00,17.4,0,0,0,1.1,1.1,0.08,-1.1,-1.1
304,Jean-Armel Kana-Biyik,CMR,DF,Metz,32,1989,7.4,0,1,0,0.0,0.14,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
305,Nordine Kandil,FRA,MF|FW,Strasbourg,19,2001,1.0,0,1,0,0.0,1.00,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1
306,Eiji Kawashima,JPN,GK,Strasbourg,38,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
307,Ilan Kebbal,ALG,MF|FW,Reims,23,1998,19.7,1,27,6,22.2,1.37,0.30,0.04,0.17,19.7,0,0,0,1.4,1.4,0.05,-0.4,-0.4
