Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
193,Juan Ferney Otero,COL,FW|MF,Amiens,24,1995,13.4,0,1,0,19,18,6,36,19,10,1,0,0,59,34,46,42.5
194,Jordan Ferri,FRA,MF,Montpellier,27,1992,12.8,1,1,0,21,29,0,30,10,13,0,0,0,104,10,10,50.0
195,Mamadou Fofana,MLI,DF|MF,Metz,21,1998,17.6,4,0,0,21,4,0,1,22,35,0,1,0,98,19,31,38.0
196,Wesley Fofana,FRA,DF,Saint-Étienne,18,2000,13.5,4,0,0,14,15,0,2,36,15,0,0,0,86,62,24,72.1
197,Youssouf Fofana,FRA,MF,Strasbourg,20,1999,11.2,0,0,0,11,6,2,8,14,17,0,0,0,56,17,8,68.0
198,Youssouf Fofana,FRA,MF,Monaco,20,1999,6.8,1,0,0,12,7,1,6,8,9,0,0,0,49,8,8,50.0
199,Thomas Foket,BEL,DF,Reims,24,1994,27.0,3,0,0,26,32,0,48,39,36,0,1,0,126,21,29,42.0
200,Lamine Fomba,FRA,MF,Nîmes,21,1998,15.3,5,0,0,43,8,0,6,25,31,0,0,0,102,40,41,49.4
201,José Fonte,POR,DF,Lille,35,1983,24.5,4,0,0,18,14,0,3,28,11,0,2,0,131,64,41,61.0
202,Lyle Foster,RSA,FW,Monaco,18,2000,0.7,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,66.7
203,Angelo Fulgini,FRA,MF,Angers,22,1996,17.5,3,1,1,28,56,1,60,19,18,0,0,0,101,19,25,43.2
204,Ruben Gabrielsen,NOR,DF,Toulouse,27,1992,7.3,0,1,0,5,5,0,0,8,2,0,0,0,37,24,10,70.6
205,Nicolás Gaitán,ARG,MF|FW,Lille,31,1988,0.6,0,0,0,3,0,0,1,0,0,0,0,0,4,2,2,50.0
206,Marvin Gakpa,FRA,MF|FW,Metz,25,1993,5.2,0,0,0,5,2,0,24,5,6,0,0,0,33,1,6,14.3
207,Idrissa Gana Gueye,SEN,MF,Paris S-G,29,1989,18.4,2,0,0,37,21,1,7,33,34,0,0,0,129,17,12,58.6
208,Ignatius Ganago,CMR,FW|MF,Nice,20,1999,13.8,0,0,0,15,26,3,18,4,6,2,0,0,42,13,21,38.2
209,Yann Gboho,FRA,FW,Rennes,18,2001,2.5,1,0,0,8,8,1,1,1,2,0,0,0,10,1,4,20.0
210,Jérémy Gélin,FRA,DF|MF,Rennes,22,1997,10.3,1,0,0,7,9,0,1,15,5,0,0,0,58,20,17,54.1
211,Valère Germain,FRA,FW,Marseille,29,1990,15.0,1,0,0,14,14,2,26,8,12,1,0,0,42,35,54,39.3
212,Saman Ghoddos,IRN,FW,Amiens,25,1993,2.6,1,0,0,7,1,1,16,2,2,0,0,0,14,2,1,66.7
213,Andrei Girotto,BRA,DF,Nantes,27,1992,24.2,6,1,1,31,17,2,4,34,53,0,0,0,131,65,49,57.0
214,Kamil Glik,POL,DF,Monaco,31,1988,23.0,5,0,0,26,16,1,0,27,14,0,2,0,72,60,42,58.8
215,Joris Gnagnon,FRA,DF,Rennes,22,1997,14.2,2,0,0,16,8,0,4,18,13,0,0,0,45,53,30,63.9
216,Eddy Gnahoré,FRA,MF,Amiens,25,1993,12.6,4,1,1,29,5,1,6,9,12,0,0,0,81,12,12,50.0
217,Mauro Goicoechea,URU,GK,Toulouse,31,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,50.0
218,Aleksandr Golovin,RUS,MF,Monaco,23,1996,22.9,6,1,1,33,35,1,126,31,27,0,0,0,137,6,12,33.3
219,Alfred Gomis,SEN,GK,Dijon,25,1993,18.0,0,0,0,0,2,0,0,0,0,0,0,0,18,4,0,100.0
220,Mathieu Goncalves,FRA,DF,Toulouse,18,2001,3.5,1,0,0,4,1,0,0,4,3,0,2,1,15,4,3,57.1
221,Álvaro González,ESP,DF,Marseille,29,1990,18.1,4,1,0,15,13,0,1,18,13,0,0,1,73,35,22,61.4
222,Prince-Désir Gouano,FRA,DF,Amiens,25,1993,3.0,0,0,0,4,2,1,1,2,1,0,0,0,11,3,2,60.0
223,Amine Gouiri,ALG,FW,Lyon,19,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
224,Max Gradel,CIV,MF|FW,Toulouse,31,1987,18.2,4,0,0,25,48,2,77,11,20,2,0,0,90,18,35,34.0
225,Samuel Grandsir,FRA,FW|MF,Brest,22,1996,16.6,0,0,0,19,17,6,59,14,22,0,0,0,72,5,24,17.2
226,Clément Grenier,FRA,MF,Rennes,28,1991,9.3,2,0,0,12,11,0,24,7,12,0,0,0,59,10,6,62.5
227,Jérémy Grimm,FRA,MF,Strasbourg,32,1987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228,Bruno Guimarães,BRA,MF,Lyon,21,1997,3.0,1,0,0,6,8,0,0,4,7,0,0,0,29,0,1,0.0
229,Serhou Guirassy,GUI,FW,Amiens,23,1996,21.3,6,0,0,41,63,14,8,4,3,4,0,0,61,93,97,48.9
230,Rafik Guitane,FRA,MF,Rennes,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
231,Régis Gurtner,FRA,GK,Amiens,32,1986,28.0,0,0,0,0,6,0,0,0,1,0,0,0,33,7,1,87.5
232,Luiz Gustavo,BRA,MF,Marseille,32,1987,2.1,0,0,0,8,1,0,2,5,3,0,0,0,9,2,2,50.0
233,Romain Hamouma,FRA,FW|MF,Saint-Étienne,32,1987,9.6,3,1,1,14,19,4,46,0,9,0,0,0,30,14,23,37.8
234,Benjamin Henrichs,GER,DF|MF,Monaco,22,1997,9.9,3,0,0,13,21,0,17,14,20,0,0,0,72,7,7,50.0
235,Christophe Hérelle,MTQ,DF,Nice,26,1992,12.3,3,1,0,17,11,0,10,17,11,0,1,0,59,15,19,44.1
236,Ander Herrera,ESP,MF|DF,Paris S-G,29,1989,6.1,0,0,0,5,4,1,7,6,11,0,0,0,31,2,1,66.7
237,Vitorino Hilton,BRA,DF,Montpellier,41,1977,27.9,2,0,0,17,31,0,4,49,17,1,0,0,215,89,42,67.9
