Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
23,Joachim Andersen,DEN,DF,Lyon,23,1996,17.0,1480,166,729,721,32,13,1480,3,3,100.0,0,0.0,905,4909,3029,6,5,0,3,2,1105,1
24,Benjamin André,FRA,MF,Lille,28,1990,22.8,1513,47,240,1041,248,21,1513,25,16,64.0,9,36.0,723,3471,1615,25,25,3,17,20,922,47
25,Victorien Angban,CIV,MF,Metz,22,1996,11.4,708,9,100,525,93,3,708,21,15,71.4,6,28.6,432,2657,1381,25,21,2,18,17,504,17
26,Janis Antiste,FRA,MF,Toulouse,16,2002,0.1,3,0,0,1,2,2,3,0,0,,0,,4,10,2,1,0,1,1,1,4,1
27,Houssem Aouar,ALG,MF|FW,Lyon,21,1998,21.7,1361,10,111,835,446,72,1361,112,67,59.8,45,40.2,924,5915,3217,105,78,28,52,38,1077,127
28,Adil Aouchiche,FRA,MF,Paris S-G,17,2002,0.7,40,0,5,26,10,0,40,3,3,100.0,0,0.0,20,71,18,0,0,0,3,0,27,3
29,Dennis Appiah,FRA,DF,Nantes,27,1992,17.8,1154,52,399,568,194,5,1154,29,22,75.9,7,24.1,513,2662,1430,23,27,3,21,18,596,32
30,Luiz Araújo,BRA,FW|MF,Lille,23,1996,9.2,438,3,50,173,222,29,438,30,22,73.3,8,26.7,253,1848,916,30,22,8,17,15,286,60
31,Alphonse Areola,FRA,GK,Paris S-G,26,1993,3.0,61,44,60,1,0,0,61,0,0,,0,,35,187,120,0,0,0,0,0,28,0
32,Youcef Atal,ALG,FW|DF,Nice,23,1996,11.1,741,13,138,341,280,38,741,106,47,44.3,59,55.7,440,3580,1900,54,43,27,35,18,496,119
33,Jean-Kévin Augustin,FRA,FW,Monaco,22,1997,3.0,74,0,2,34,39,15,74,9,4,44.4,5,55.6,46,250,104,6,1,4,9,6,51,17
34,Mathias Autret,FRA,MF|FW,Brest,28,1991,13.6,715,6,73,354,299,37,715,20,4,20.0,16,80.0,371,1823,1020,32,27,3,37,14,474,83
35,Ludovic Baal,GUF,DF,Brest,33,1986,9.2,746,28,213,387,155,6,746,25,17,68.0,8,32.0,342,2054,1220,29,23,2,16,8,408,42
36,Benoît Badiashile,FRA,DF,Monaco,18,2001,15.7,1091,108,441,629,27,13,1091,5,4,80.0,1,20.0,634,3411,2280,19,5,0,10,3,695,4
37,Bastian Badu,FRA,FW,Montpellier,19,2000,0.1,8,0,0,5,3,1,8,0,0,,0,,3,18,0,0,0,0,0,0,6,4
38,Stéphane Bahoken,CMR,FW,Angers,27,1992,10.1,290,3,14,137,142,42,289,11,5,45.5,6,54.5,195,966,260,16,6,8,37,23,243,74
39,Dénys Bain,FRA,DF,Brest,26,1993,14.1,839,152,581,252,8,5,839,4,3,75.0,1,25.0,471,2044,935,1,2,0,1,6,550,0
40,Stefan Bajic,FRA,GK,Saint-Étienne,17,2001,1.0,23,17,23,0,0,0,23,0,0,,0,,5,14,5,0,0,0,0,0,4,0
41,Tiemoué Bakayoko,FRA,MF,Monaco,24,1994,19.1,1195,32,204,758,245,28,1195,57,36,63.2,21,36.8,717,3809,1734,30,17,7,31,30,866,56
42,Mitchel Bakker,NED,DF,Paris S-G,19,2000,1.0,102,5,34,50,18,0,102,1,1,100.0,0,0.0,52,204,70,0,0,0,2,1,84,7
43,Keita Baldé,SEN,FW|MF,Monaco,24,1995,9.5,391,10,40,157,194,45,391,8,5,62.5,3,37.5,217,1183,520,27,14,9,24,10,298,78
44,Fodé Ballo-Touré,SEN,DF,Monaco,22,1997,18.7,1074,49,306,529,259,21,1074,37,24,64.9,13,35.1,588,3943,2437,67,32,3,30,10,622,109
45,Florent Balmont,FRA,MF,Dijon,39,1980,4.5,309,2,54,201,55,2,309,1,1,100.0,0,0.0,162,711,302,7,2,1,7,6,206,5
46,Abdoulaye Bamba,CIV,DF,Angers,29,1990,6.2,321,8,112,147,64,3,321,3,1,33.3,2,66.7,106,479,258,9,4,1,3,3,177,23
47,Jonathan Bamba,CIV,FW|MF,Lille,23,1996,21.5,1076,9,103,509,488,59,1073,82,45,54.9,37,45.1,681,4805,2497,86,63,30,49,45,769,132
48,Danilo Barbosa,BRA,DF|MF,Nice,23,1996,12.5,965,93,374,529,72,9,965,17,13,76.5,4,23.5,550,3059,1941,21,9,2,25,7,722,10
49,Melvin Bard,FRA,DF,Lyon,18,2000,0.5,48,0,7,14,27,1,48,0,0,,0,,29,88,49,0,0,0,0,0,33,10
50,Toma Bašić,CRO,MF,Bordeaux,22,1996,11.0,725,19,103,481,149,4,725,27,19,70.4,8,29.6,448,2240,1217,19,16,2,31,14,486,24
51,Thomas Basila,FRA,DF,Nantes,20,1999,4.6,286,12,91,164,32,3,286,1,1,100.0,0,0.0,112,494,247,4,2,0,2,1,174,8
52,Gil Bastião Dias,POR,DF|MF,Monaco,22,1996,11.7,818,29,162,451,221,23,818,40,23,57.5,17,42.5,453,3090,1929,43,36,8,22,15,471,71
53,Cristian Battocchio,ITA,MF,Brest,27,1992,15.5,991,39,242,559,205,17,990,14,7,50.0,7,50.0,450,1956,1061,10,11,1,13,10,609,40
54,Gaëtan Belaud,FRA,DF,Brest,32,1986,6.4,440,25,132,222,89,2,440,8,4,50.0,4,50.0,199,782,352,3,9,0,3,0,248,17
55,Haris Belkebla,ALG,MF,Brest,25,1994,20.2,1060,54,269,663,144,9,1060,25,18,72.0,7,28.0,615,3159,1457,18,16,1,22,19,704,22
56,Raoul Bellanova,ITA,DF,Bordeaux,19,2000,0.7,31,1,15,7,9,1,31,1,1,100.0,0,0.0,15,78,29,2,0,0,1,2,20,3
57,Jean-Ricner Bellegarde,FRA,MF,Strasbourg,21,1998,16.6,907,14,147,551,223,22,907,51,33,64.7,18,35.3,588,3563,1681,40,27,5,41,29,611,65
58,Sami Ben Amar,MAR,FW,Nîmes,21,1998,0.2,12,0,3,6,3,0,12,0,0,,0,,5,15,10,0,0,0,0,2,6,3
59,Wissam Ben Yedder,FRA,FW,Monaco,28,1990,24.0,1050,8,60,453,550,144,1047,56,34,60.7,22,39.3,629,3608,1848,71,46,30,50,39,796,209
60,Cristian Benavente,PER,MF|FW,Nantes,25,1994,3.9,199,1,9,120,74,20,199,10,5,50.0,5,50.0,119,589,212,4,10,0,14,8,149,35
61,Darío Benedetto,ARG,FW,Marseille,29,1990,23.3,733,26,54,374,310,85,732,27,17,63.0,10,37.0,388,1516,364,14,8,7,51,27,523,120
62,Walter Benítez,ARG,GK,Nice,26,1993,26.0,851,775,848,3,0,0,851,0,0,,0,,401,2008,1291,0,0,0,1,0,354,0
63,Loris Benito,SUI,DF,Bordeaux,27,1992,21.1,1537,81,411,882,262,24,1537,13,5,38.5,8,61.5,865,4476,2471,50,36,6,25,11,973,73
64,Bilal Benkhedim,FRA,MF|FW,Saint-Étienne,18,2001,1.5,80,1,8,45,27,2,80,2,0,0.0,2,100.0,36,243,119,4,4,1,6,1,50,3
65,Yassine Benrahou,FRA,FW|MF,Bordeaux,20,1999,1.9,131,2,18,53,65,2,131,7,4,57.1,3,42.9,82,358,163,4,7,0,7,2,92,20
66,Yassine Benrahou,FRA,MF|FW,Nîmes,20,1999,8.5,452,1,39,176,244,29,452,36,17,47.2,19,52.8,271,1495,573,17,18,6,48,36,299,46
67,Yassine Benzia,ALG,MF,Dijon,24,1994,1.9,113,2,13,71,31,1,113,6,3,50.0,3,50.0,58,359,168,6,8,1,3,4,77,5
68,Robert Berić,SVN,FW,Saint-Étienne,28,1991,4.6,106,2,4,44,59,16,106,3,1,33.3,2,66.7,54,252,107,3,2,2,9,5,66,23
69,Paul Bernardoni,FRA,GK,Nîmes,22,1997,24.5,782,603,771,10,1,0,782,0,0,,0,,314,1710,1234,0,0,0,0,0,273,0
70,Juan Bernat,ESP,DF|MF,Paris S-G,26,1993,15.4,1290,37,258,693,349,47,1290,39,28,71.8,11,28.2,718,3380,1838,44,36,7,18,15,924,129
71,Dimitry Bertaud,FRA,GK,Montpellier,21,1998,2.2,68,62,68,0,0,0,68,2,2,100.0,0,0.0,27,166,85,0,0,0,0,0,23,0
72,El Bilal Touré,MLI,FW,Reims,17,2001,5.0,122,1,3,52,69,22,120,6,4,66.7,2,33.3,57,402,151,7,6,2,12,6,87,34
73,Ludovic Blas,FRA,FW|MF,Nantes,21,1997,20.5,950,6,96,522,358,44,950,102,59,57.8,43,42.2,607,4578,1875,53,61,15,59,39,698,112
74,Alexis Blin,FRA,MF,Amiens,22,1996,20.5,1253,65,285,855,120,4,1253,12,8,66.7,4,33.3,555,2307,1072,10,10,0,29,10,765,9
75,Antonin Bobichon,FRA,MF,Nîmes,23,1995,2.0,116,1,13,61,43,2,116,2,1,50.0,1,50.0,72,347,180,3,3,0,2,2,79,5
76,Antonin Bobichon,FRA,MF,Angers,23,1995,7.2,371,3,46,192,133,15,371,8,5,62.5,3,37.5,184,1057,629,20,18,3,18,9,259,24
77,Mathieu Bodmer,FRA,MF|FW,Amiens,36,1982,1.0,104,1,17,68,19,7,104,1,1,100.0,0,0.0,44,175,83,2,0,0,2,1,88,3
78,Sacha Boey,FRA,DF,Rennes,18,2000,1.9,98,3,28,51,19,3,98,1,1,100.0,0,0.0,63,287,155,3,2,0,1,2,59,11
79,Quentin Boisgard,FRA,MF|FW,Toulouse,22,1997,12.7,674,14,135,349,205,21,674,53,31,58.5,22,41.5,405,2178,1014,27,26,9,44,21,411,61
80,Gabriel Boschilia,BRA,MF|FW,Monaco,23,1996,1.4,98,0,11,50,39,6,98,3,3,100.0,0,0.0,64,382,124,4,5,3,7,0,74,4
81,Denis Bouanga,GAB,FW|MF,Saint-Étienne,24,1994,22.7,1028,20,141,461,454,104,1025,123,58,47.2,65,52.8,584,4532,2246,75,51,37,86,59,659,201
82,Hicham Boudaoui,ALG,MF|FW,Nice,19,1999,5.4,283,9,56,115,115,19,283,13,5,38.5,8,61.5,159,959,516,17,12,6,15,10,189,54
83,Ryad Boudebouz,ALG,MF|FW,Saint-Étienne,29,1990,17.7,1126,5,92,600,443,20,1125,46,28,60.9,18,39.1,525,3502,1541,46,40,1,39,29,815,97
84,Farid Boulaya,ALG,FW,Metz,26,1993,9.1,525,4,55,239,241,27,525,29,15,51.7,14,48.3,282,1988,919,33,25,7,24,10,358,54
85,Benjamin Bourigeaud,FRA,MF,Rennes,25,1994,21.1,1453,40,283,829,352,14,1453,16,13,81.3,3,18.8,813,3459,1754,30,24,0,29,11,901,58
86,Bilal Boutobba,FRA,MF,Montpellier,20,1998,0.1,6,0,0,2,4,0,6,1,1,100.0,0,0.0,5,43,24,1,0,0,0,0,6,4
87,John Boye,GHA,DF,Metz,32,1987,23.5,1177,175,706,463,18,11,1177,6,4,66.7,2,33.3,509,2331,996,1,2,0,13,5,657,0
88,Domagoj Bradarić,CRO,DF,Lille,19,1999,15.8,982,34,182,510,298,4,982,14,6,42.9,8,57.1,471,2690,1552,35,37,0,18,4,565,95
89,Anthony Briançon,FRA,DF,Nîmes,24,1994,19.3,1080,129,576,471,48,18,1080,6,4,66.7,2,33.3,550,2853,1633,15,12,0,3,1,594,2
90,Jimmy Briand,FRA,FW,Bordeaux,33,1985,16.9,486,17,54,261,171,49,485,14,4,28.6,10,71.4,248,825,231,9,5,5,42,11,333,73
91,Dylan Bronn,TUN,DF,Metz,24,1995,9.0,395,59,227,164,6,3,395,3,2,66.7,1,33.3,169,756,388,0,0,0,2,1,238,0
92,Lucas Buadés,FRA,MF|FW,Nîmes,21,1997,1.3,33,3,15,12,6,1,33,3,1,33.3,2,66.7,18,78,5,0,0,1,4,2,19,5
93,Patrick Burner,MTQ,DF,Nice,23,1996,15.9,1246,38,416,695,146,10,1246,31,20,64.5,11,35.5,585,2646,1596,20,11,3,7,3,804,32
94,Ludovic Butelle,FRA,GK,Angers,36,1983,26.0,743,600,740,3,0,0,743,0,0,,0,,304,2343,1738,0,0,0,2,0,213,0
95,Marcin Bułka,POL,GK,Paris S-G,19,1999,1.0,20,16,20,0,0,0,20,0,0,,0,,7,31,12,0,0,0,0,0,8,0
96,Yohan Cabaye,FRA,MF,Saint-Étienne,33,1986,9.5,622,15,135,372,120,6,622,8,6,75.0,2,25.0,302,1488,864,11,15,1,10,4,382,11
97,Manuel Cabit,MTQ,DF,Metz,26,1993,3.0,177,9,56,75,47,0,177,4,4,100.0,0,0.0,71,462,228,8,6,0,5,0,83,14
98,Anthony Caci,FRA,DF,Strasbourg,22,1997,7.7,614,23,186,327,107,4,614,5,3,60.0,2,40.0,339,1609,932,12,16,1,9,9,371,20
99,Jhonder Cádiz,VEN,FW|MF,Dijon,24,1995,8.9,321,11,25,139,161,58,321,37,19,51.4,18,48.6,178,1235,624,25,20,16,26,20,236,64
100,Mathieu Cafaro,FRA,FW|MF,Reims,22,1997,10.3,488,2,56,184,257,26,487,30,19,63.3,11,36.7,292,1801,898,34,22,9,23,11,314,75
101,Jonathan Cafu,BRA,DF,Bordeaux,28,1991,2.2,121,2,19,77,26,2,121,6,3,50.0,3,50.0,85,407,192,8,2,0,10,3,86,16
102,Arturo Calabresi,ITA,DF,Amiens,23,1996,20.9,1252,83,412,613,240,14,1252,40,22,55.0,18,45.0,449,2269,1248,20,16,4,20,14,550,23
103,Duje Ćaleta-Car,CRO,DF,Marseille,22,1996,21.0,1290,138,628,618,46,25,1290,0,0,,0,,749,4214,2878,20,6,0,0,0,843,3
104,Mahdi Camara,FRA,MF,Saint-Étienne,21,1998,10.0,569,11,120,368,85,11,569,10,8,80.0,2,20.0,321,2239,1008,19,18,0,13,13,392,13
105,Souleymane Camara,SEN,FW,Montpellier,36,1982,1.8,63,1,3,31,30,7,63,2,1,50.0,1,50.0,29,167,52,1,1,1,5,2,54,14
106,Eduardo Camavinga,FRA,MF,Rennes,16,2002,23.4,1285,56,314,869,122,8,1285,28,19,67.9,9,32.1,753,5070,2408,48,36,3,25,20,787,24
107,Pierrick Capelle,FRA,MF|DF,Angers,32,1987,19.4,1016,40,215,509,305,42,1016,38,25,65.8,13,34.2,538,3233,1572,50,32,8,40,40,697,102
108,Maxence Caqueret,FRA,MF,Lyon,19,2000,6.3,469,5,72,304,97,9,469,9,6,66.7,3,33.3,256,1123,473,6,9,1,19,7,350,12
109,Irvin Cardona,FRA,FW|MF,Brest,21,1997,16.1,621,15,60,255,316,76,621,29,14,48.3,15,51.7,377,2188,1053,37,26,11,52,31,483,134
110,Lionel Carole,FRA,DF,Strasbourg,28,1991,14.1,924,39,245,485,204,11,924,22,14,63.6,8,36.4,516,2772,1573,32,27,2,14,10,584,61
111,Matis Carvalho,POR,GK,Montpellier,20,1999,0.8,31,30,31,0,0,0,31,0,0,,0,,12,89,54,0,0,0,0,0,7,0
112,Moreto Cassamã,GNB,MF,Reims,21,1998,6.6,562,10,152,345,72,1,562,16,13,81.3,3,18.8,328,1480,668,4,4,0,12,8,422,3
113,Jean-Charles Castelletto,CMR,DF,Brest,24,1995,20.4,1196,180,697,480,28,7,1196,10,10,100.0,0,0.0,661,3276,1859,8,9,1,5,5,738,1
114,Edinson Cavani,URU,FW,Paris S-G,32,1987,6.7,207,4,16,70,121,51,206,8,7,87.5,1,12.5,93,268,118,3,1,1,21,2,148,52
115,Zeki Çelik,TUR,DF,Lille,22,1997,23.0,1615,46,324,860,440,30,1615,34,15,44.1,19,55.9,787,4469,2467,54,47,8,31,19,903,99
116,Fabien Centonze,FRA,DF,Metz,23,1996,28.0,1689,108,642,751,320,21,1689,53,31,58.5,22,41.5,681,5556,3062,97,62,14,31,24,798,82
117,Florian Chabrolle,FRA,MF,Marseille,21,1998,0.2,20,0,1,13,6,0,20,0,0,,0,,18,103,52,3,1,0,3,1,17,0
118,Fouad Chafik,MAR,DF,Dijon,32,1986,17.0,1083,47,356,554,186,3,1083,25,13,52.0,12,48.0,526,3404,2013,44,28,1,12,7,607,52
119,Gaëtan Charbonnier,FRA,FW|MF,Brest,30,1988,22.9,1129,39,94,584,460,75,1127,45,23,51.1,22,48.9,643,2396,942,24,28,12,81,36,849,162
120,Brendan Chardonnet,FRA,DF,Brest,24,1994,9.1,651,88,350,292,11,3,651,2,2,100.0,0,0.0,385,2015,1167,8,4,0,2,0,438,2
121,Xavier Chavalerin,FRA,MF,Reims,28,1991,23.9,1349,52,344,723,293,16,1349,22,13,59.1,9,40.9,611,2541,1151,17,17,5,33,10,799,53
122,Aurélien Chedjou,CMR,DF,Amiens,34,1985,21.9,1278,177,624,642,28,10,1278,11,9,81.8,2,18.2,663,3787,2347,11,3,0,8,5,698,0
123,Rayan Cherki,FRA,MF|FW,Lyon,15,2003,1.6,88,0,13,36,41,3,88,13,10,76.9,3,23.1,60,310,170,2,5,0,4,7,61,10
124,Joris Chotard,FRA,MF,Montpellier,17,2001,13.9,687,24,163,442,93,5,687,15,7,46.7,8,53.3,332,1461,685,8,9,0,28,4,402,17
125,Mounir Chouiar,FRA,MF|FW,Dijon,20,1999,16.7,867,15,110,404,380,55,867,112,70,62.5,42,37.5,512,3920,1946,67,42,20,49,36,527,89
126,Ibrahim Cissé,CIV,DF,Nice,20,1999,0.6,54,5,28,24,2,1,54,0,0,,0,,27,219,181,1,0,0,0,0,40,0
127,Ibrahim Cissé,SEN,DF,Angers,23,1996,0.7,68,0,22,31,15,0,68,2,2,100.0,0,0.0,26,85,47,1,0,0,3,0,36,2
128,Alexis Claude-Maurice,FRA,FW|MF,Nice,21,1998,18.1,842,9,106,416,335,52,842,85,58,68.2,27,31.8,548,3757,2095,64,63,16,55,37,648,142
129,Yannis Clementia,MTQ,GK,Nice,22,1997,2.0,62,58,62,0,0,0,62,0,0,,0,,32,167,124,0,0,0,0,0,16,0
130,Marcus Coco,FRA,FW,Nantes,23,1996,0.2,4,0,2,2,0,0,4,1,1,100.0,0,0.0,2,13,11,0,0,0,0,0,2,1
131,Renaud Cohade,FRA,MF,Metz,34,1984,8.5,668,6,83,453,143,9,668,8,3,37.5,5,62.5,351,2062,1077,27,24,0,15,13,487,30
132,Racine Coly,SEN,DF|FW,Nice,23,1995,7.2,633,29,208,360,70,7,633,9,5,55.6,4,44.4,305,1464,803,7,4,0,16,3,401,20
133,Daniel Congré,FRA,DF,Montpellier,34,1985,21.6,1108,75,451,599,64,9,1108,10,6,60.0,4,40.0,518,2665,1783,21,8,1,14,2,648,8
134,Benjamin Corgnet,FRA,MF|FW,Strasbourg,32,1987,2.9,103,2,9,55,40,8,103,6,3,50.0,3,50.0,49,275,137,3,1,2,2,2,73,12
135,Maxwel Cornet,CIV,FW|DF,Lyon,22,1996,14.8,887,24,155,368,374,40,887,34,19,55.9,15,44.1,520,3140,1851,61,40,18,27,21,569,159
136,Quentin Cornette,FRA,FW|MF,Amiens,25,1994,3.9,213,1,26,73,117,6,213,13,9,69.2,4,30.8,112,956,367,13,16,0,19,13,136,39
137,Edmilson Correia,GNB,FW|DF,Saint-Étienne,19,2000,0.5,21,0,2,8,11,1,21,3,2,66.7,1,33.3,15,99,37,1,2,0,3,1,16,5
138,Nuno da Costa,CPV,FW,Strasbourg,28,1991,5.9,235,3,11,108,117,29,235,27,16,59.3,11,40.7,159,689,223,6,6,5,15,15,175,57
139,Benoît Costil,FRA,GK,Bordeaux,32,1987,28.0,948,805,941,7,0,0,948,2,2,100.0,0,0.0,435,2244,1409,0,0,0,0,0,380,0
140,Kalifa Coulibaly,MLI,FW,Nantes,27,1991,18.0,570,36,42,219,313,88,570,27,8,29.6,19,70.4,279,1380,542,23,12,17,63,39,455,124
141,Senou Coulibaly,MLI,DF,Dijon,24,1994,7.4,502,77,315,177,10,6,502,1,1,100.0,0,0.0,274,1342,737,2,1,0,3,2,319,1
142,Yoann Court,FRA,FW|MF,Brest,29,1990,16.3,767,14,128,336,314,34,767,23,12,52.2,11,47.8,422,2145,1054,33,25,2,43,28,503,95
143,Nicolas Cozza,FRA,DF,Montpellier,20,1999,6.2,296,26,165,126,9,6,296,4,2,50.0,2,50.0,164,814,468,2,2,1,2,0,192,1
144,Wylan Cyprien,FRA,MF,Nice,24,1995,19.7,1504,43,292,937,293,16,1499,23,14,60.9,9,39.1,714,3224,2044,24,19,1,18,15,1112,28
145,Lucas Da Cunha,FRA,MF,Rennes,18,2001,0.8,31,0,4,17,12,2,31,1,1,100.0,0,0.0,22,189,46,0,1,0,2,1,22,3
146,Damien Da Silva,FRA,DF,Rennes,31,1988,24.9,1514,163,844,652,35,10,1514,8,6,75.0,2,25.0,925,4880,2511,20,8,0,6,6,946,3
147,Colin Dagba,FRA,DF,Paris S-G,20,1998,7.4,472,21,121,200,153,15,472,13,7,53.8,6,46.2,271,1506,833,24,14,5,7,5,313,55
148,Dante,BRA,DF,Nice,35,1983,21.0,1862,249,968,870,33,20,1862,9,8,88.9,1,11.1,1073,5226,3331,8,2,0,9,7,1396,1
149,Lucas Deaux,FRA,MF,Nîmes,30,1988,14.8,891,30,195,580,122,24,891,16,9,56.3,7,43.8,362,1738,826,14,10,4,31,6,472,24
150,Mathieu Debuchy,FRA,DF,Saint-Étienne,34,1985,19.7,1344,75,442,618,294,18,1344,17,11,64.7,6,35.3,476,2663,1468,33,11,1,24,17,661,66
151,Romain Del Castillo,FRA,FW|MF,Rennes,23,1996,13.8,663,4,67,328,291,33,662,60,35,58.3,25,41.7,445,3075,1719,52,40,9,43,25,481,99
152,Thomas Delaine,FRA,DF,Metz,27,1992,13.9,837,25,210,388,250,13,837,29,17,58.6,12,41.4,393,3359,2013,66,55,10,22,11,473,86
153,Paul Delecroix,GNB,GK,Metz,30,1988,1.5,48,39,47,1,0,0,48,0,0,,0,,19,179,144,0,0,0,0,0,19,0
154,Andy Delort,ALG,FW,Montpellier,27,1991,25.3,1103,16,64,423,629,118,1101,65,28,43.1,37,56.9,552,2826,1219,50,29,29,81,25,845,246
155,Moussa Dembélé,FRA,FW,Lyon,23,1996,24.3,751,33,64,323,375,113,746,60,24,40.0,36,60.0,452,2419,1030,38,23,21,94,58,578,134
156,Jason Denayer,BEL,DF,Lyon,24,1995,23.7,1777,169,827,930,30,11,1777,11,9,81.8,2,18.2,1209,6763,4168,15,11,0,7,3,1354,3
157,Kevin Denkey,TOG,FW,Nîmes,18,2000,6.7,217,1,13,108,97,25,217,9,7,77.8,2,22.2,122,534,197,6,4,3,22,12,162,52
158,Ángel Di María,ARG,FW|MF,Paris S-G,31,1988,22.2,1584,4,81,635,883,117,1582,133,67,50.4,66,49.6,989,6153,3165,111,82,38,53,27,1219,275
159,Boulaye Dia,SEN,FW,Reims,22,1996,20.1,550,20,66,239,259,85,549,48,22,45.8,26,54.2,317,2130,916,32,29,21,58,31,364,115
160,Fousseni Diabaté,MLI,FW|MF,Amiens,23,1995,13.2,621,3,99,278,256,41,621,47,29,61.7,18,38.3,358,2806,1228,47,28,16,51,27,439,111
161,Bafodé Diakité,FRA,DF,Toulouse,18,2001,15.2,820,119,422,365,43,10,820,6,4,66.7,2,33.3,462,2392,1463,9,6,0,3,1,489,3
162,Abdou Diallo,SEN,DF,Paris S-G,23,1996,13.3,1167,77,358,765,55,9,1167,19,16,84.2,3,15.8,726,4110,2637,21,15,2,14,3,897,10
163,Habib Diallo,SEN,FW,Metz,24,1995,24.4,753,47,74,350,338,97,750,42,21,50.0,21,50.0,379,2300,802,35,28,22,87,33,557,129
164,Ibrahima Diallo,FRA,MF,Brest,20,1999,17.3,992,40,288,635,84,4,992,32,26,81.3,6,18.8,617,3567,1781,24,11,1,23,22,656,18
165,Moussa Diarra,MLI,DF,Toulouse,18,2000,1.0,65,4,31,34,0,0,65,0,0,,0,,33,168,110,0,0,0,0,0,40,0
166,Lucas Dias,FRA,GK,Nîmes,20,1999,3.5,115,106,115,0,0,0,115,0,0,,0,,39,193,112,0,0,0,0,0,28,0
167,Bakaye Dibassy,MLI,DF,Amiens,29,1989,20.8,1121,112,514,533,80,12,1121,13,11,84.6,2,15.4,565,2816,1454,15,6,0,16,2,660,11
168,Tristan Dingomé,CMR,MF,Reims,28,1991,9.9,441,4,51,223,167,15,441,5,3,60.0,2,40.0,224,703,191,1,3,0,21,11,332,48
169,Lois Diony,FRA,FW,Saint-Étienne,26,1992,7.4,177,1,5,70,104,26,177,6,1,16.7,5,83.3,110,550,190,15,5,6,19,14,138,45
170,Assane Dioussé,SEN,MF,Saint-Étienne,21,1997,1.3,62,1,18,41,4,0,62,3,2,66.7,1,33.3,27,208,115,4,1,0,2,1,33,1
171,Axel Disasi,FRA,DF,Reims,21,1998,27.0,1759,212,978,733,56,20,1759,8,4,50.0,4,50.0,1003,6034,4050,42,11,1,11,5,1177,3
172,Tiago Djaló,POR,DF,Lille,19,2000,7.3,507,37,219,279,17,0,507,4,3,75.0,1,25.0,319,1610,887,6,3,0,3,3,348,2
173,Alexander Djiku,GHA,DF|MF,Strasbourg,24,1994,22.9,1486,111,655,781,63,15,1486,17,12,70.6,5,29.4,883,3743,2088,6,8,2,11,12,935,5
174,Kasper Dolberg,DEN,FW,Nice,21,1997,21.0,527,29,49,253,230,68,527,35,13,37.1,22,62.9,285,1544,495,20,18,8,62,27,370,90
175,Keagan Dolly,RSA,MF,Montpellier,26,1993,1.6,93,2,6,45,43,2,93,6,2,33.3,4,66.7,47,245,87,4,3,0,3,1,61,13
176,Anastasios Donis,GRE,FW,Reims,22,1996,6.8,193,4,17,76,108,20,193,33,21,63.6,12,36.4,125,1331,585,26,16,6,14,7,137,44
177,Gabriel Dos Santos,BRA,DF,Lille,21,1997,23.2,1750,117,654,1048,53,24,1750,2,2,100.0,0,0.0,999,5173,3319,25,12,0,10,6,1171,3
178,Mathieu Dossevi,TOG,MF|FW,Toulouse,31,1988,19.5,950,5,112,335,519,62,950,55,31,56.4,24,43.6,614,4128,1973,91,56,14,53,34,635,163
179,Moussa Doumbia,MLI,FW|MF,Reims,24,1994,19.1,957,7,119,408,458,65,956,83,40,48.2,43,51.8,644,4883,2528,102,67,31,67,32,695,159
180,Souleyman Doumbia,CIV,DF,Angers,22,1996,5.0,362,20,122,167,79,2,362,8,5,62.5,3,37.5,170,1120,737,22,18,1,7,2,205,16
181,Souleyman Doumbia,CIV,DF,Rennes,22,1996,1.0,58,3,15,30,13,1,58,5,3,60.0,2,40.0,32,172,75,1,1,0,0,0,31,3
182,Julian Draxler,GER,MF,Paris S-G,25,1993,7.6,550,2,61,332,165,21,550,15,9,60.0,6,40.0,330,2133,1149,35,28,7,13,11,442,51
183,Leo Dubois,FRA,DF,Lyon,24,1994,15.0,1109,45,285,585,251,9,1109,21,11,52.4,10,47.6,618,2905,1582,27,23,3,20,5,689,76
184,Haris Duljević,BIH,FW|MF,Nîmes,25,1993,5.8,237,1,20,104,119,10,237,23,13,56.5,10,43.5,144,1127,576,15,15,3,19,11,157,29
185,Riza Durmisi,DEN,DF|MF,Nice,25,1994,1.8,117,5,27,53,37,1,117,2,0,0.0,2,100.0,60,280,108,2,2,0,4,2,78,18
186,Jean-Kevin Duverne,HAI,DF,Brest,22,1997,13.1,999,117,513,465,25,5,999,11,7,63.6,4,36.4,581,3471,2011,15,7,2,5,3,682,4
187,Bruno Ecuele Manga,GAB,DF,Dijon,31,1988,28.0,1629,237,1026,576,37,23,1629,7,6,85.7,1,14.3,872,3845,1993,5,5,1,13,11,994,1
188,Renaud Emond,BEL,FW,Nantes,27,1991,3.2,111,8,18,59,34,10,111,3,2,66.7,1,33.3,50,308,144,5,1,1,5,3,75,17
