Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
153,Ryan Fredericks,ENG,DF,West Ham,26,1992,24.9,0,3,0,0.0,0.12,0.00,0.00,,20.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
154,Kieron Freeman,WAL,FW,Sheffield Utd,27,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
155,Luke Freeman,ENG,MF,Sheffield Utd,27,1992,4.1,0,3,0,0.0,0.74,0.00,0.00,,29.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
156,Christian Fuchs,AUT,DF,Leicester City,33,1986,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,25.8,2,0,0,0.2,0.2,0.05,-0.2,-0.2
157,Eric García,ESP,DF,Manchester City,18,2001,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,7.1,0,0,0,0.5,0.5,0.27,-0.5,-0.5
158,James Garner,ENG,MF,Manchester Utd,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
159,Dwight Gayle,ENG,FW,Newcastle Utd,28,1990,9.4,4,23,10,43.5,2.44,1.06,0.17,0.40,11.9,1,0,0,4.3,4.3,0.19,-0.3,-0.3
160,Paulo Gazzaniga,ARG,GK,Tottenham,27,1992,17.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
161,Jean-Philippe Gbamin,CIV,MF,Everton,23,1995,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
162,David de Gea,ESP,GK,Manchester Utd,28,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
163,Anwar El Ghazi,NED,FW|MF,Aston Villa,24,1995,22.8,4,51,19,37.3,2.24,0.83,0.06,0.16,18.9,5,1,1,6.2,5.4,0.11,-2.2,-2.4
164,Morgan Gibbs-White,ENG,MF|FW,Wolves,19,2000,1.4,0,2,0,0.0,1.40,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
165,Billy Gilmour,SCO,MF,Chelsea,18,2001,2.2,0,1,0,0.0,0.46,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
166,Olivier Giroud,FRA,FW,Chelsea,32,1986,11.0,8,39,19,48.7,3.53,1.72,0.21,0.42,11.5,1,0,0,7.3,7.3,0.19,+0.7,+0.7
167,Ben Godfrey,ENG,DF,Norwich City,21,1998,29.4,0,15,6,40.0,0.51,0.20,0.00,0.00,18.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7
168,André Gomes,POR,MF,Everton,26,1993,16.2,0,5,0,0.0,0.31,0.00,0.00,,23.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
169,Angel Gomes,ENG,MF,Manchester Utd,18,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
170,Joe Gomez,ENG,DF,Liverpool,22,1997,22.3,0,1,0,0.0,0.04,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.03,0.0,0.0
171,Anthony Gordon,ENG,MF|FW,Everton,18,2001,4.9,0,6,1,16.7,1.23,0.20,0.00,0.00,20.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
172,Dan Gosling,ENG,MF,Bournemouth,29,1990,14.0,3,13,6,46.2,0.93,0.43,0.23,0.50,11.6,0,0,0,2.9,2.9,0.22,+0.1,+0.1
173,Andre Gray,JAM,FW,Watford,28,1991,8.4,2,19,6,31.6,2.26,0.72,0.11,0.33,12.7,0,0,0,2.4,2.4,0.13,-0.4,-0.4
174,Demarai Gray,JAM,MF|FW,Leicester City,23,1996,6.9,2,22,7,31.8,3.18,1.01,0.09,0.29,19.8,3,0,1,2.8,2.0,0.09,-0.8,0.0
175,Jack Grealish,ENG,FW|MF,Aston Villa,23,1995,35.9,8,72,23,31.9,2.00,0.64,0.11,0.35,18.5,1,0,1,6.8,6.0,0.08,+1.2,+2.0
176,Mason Greenwood,ENG,FW,Manchester Utd,17,2001,14.7,10,39,20,51.3,2.66,1.36,0.26,0.50,17.0,0,0,0,2.9,2.9,0.07,+7.1,+7.1
177,Pascal Groß,GER,MF|FW,Brighton,28,1991,20.0,2,29,9,31.0,1.45,0.45,0.07,0.22,22.6,4,0,0,1.6,1.6,0.06,+0.4,+0.4
178,Vicente Guaita,ESP,GK,Crystal Palace,32,1987,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
179,Mattéo Guendouzi,FRA,MF,Arsenal,20,1999,19.4,0,11,5,45.5,0.57,0.26,0.00,0.00,22.2,0,0,0,0.8,0.8,0.07,-0.8,-0.8
180,Frederic Guilbert,FRA,DF|MF,Aston Villa,24,1994,22.7,0,8,3,37.5,0.35,0.13,0.00,0.00,21.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
181,İlkay Gündoğan,GER,MF,Manchester City,28,1990,22.4,2,31,6,19.4,1.38,0.27,0.03,0.17,21.5,2,1,2,4.0,2.4,0.08,-2.0,-1.4
182,Angus Gunn,SCO,GK,Southampton,23,1996,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
183,Sébastien Haller,CIV,FW,West Ham,25,1994,25.2,7,56,26,46.4,2.22,1.03,0.13,0.27,11.4,0,0,0,8.0,8.0,0.14,-1.0,-1.0
184,Grant Hanley,SCO,DF,Norwich City,27,1991,14.0,0,8,2,25.0,0.57,0.14,0.00,0.00,10.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6
185,Kortney Hause,ENG,DF,Aston Villa,24,1995,17.2,1,20,3,15.0,1.17,0.17,0.05,0.33,8.3,0,0,0,2.5,2.5,0.13,-1.5,-1.5
186,Isaac Hayden,ENG,MF,Newcastle Utd,24,1995,24.7,1,18,3,16.7,0.73,0.12,0.06,0.33,20.9,0,0,0,1.2,1.2,0.07,-0.2,-0.2
187,Tom Heaton,ENG,GK,Aston Villa,33,1986,19.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
188,Dean Henderson,ENG,GK,Sheffield Utd,22,1997,36.0,0,1,0,0.0,0.03,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
189,Jordan Henderson,ENG,MF,Liverpool,29,1990,24.9,4,20,8,40.0,0.80,0.32,0.20,0.50,19.2,1,0,0,1.1,1.1,0.05,+2.9,+2.9
190,Jeff Hendrick,IRL,MF,Burnley,27,1992,21.5,2,22,6,27.3,1.03,0.28,0.09,0.33,18.9,1,0,0,1.7,1.7,0.08,+0.3,+0.3
191,Wayne Hennessey,WAL,GK,Crystal Palace,32,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
192,Javier Hernández,MEX,FW,West Ham,31,1988,1.2,1,3,2,66.7,2.52,1.68,0.33,0.50,17.3,1,0,0,1.0,1.0,0.33,0.0,0.0
193,Onel Hernández,CUB,FW|MF,Norwich City,26,1993,15.4,1,29,8,27.6,1.89,0.52,0.03,0.13,18.2,0,0,0,2.2,2.2,0.08,-1.2,-1.2
194,Son Heung-min,KOR,FW,Tottenham,27,1992,27.5,11,80,37,46.3,2.91,1.34,0.14,0.30,17.2,1,0,1,8.9,8.0,0.10,+2.1,+3.0
195,George Hirst,ENG,MF|DF,Leicester City,20,1999,0.1,0,3,1,33.3,24.55,8.18,0.00,0.00,13.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
196,Rob Holding,ENG,DF,Arsenal,23,1995,6.5,0,2,0,0.0,0.31,0.00,0.00,,6.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2
197,José Holebas,GRE,DF,Watford,35,1984,11.4,0,6,3,50.0,0.53,0.26,0.00,0.00,19.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3
198,Mason Holgate,ENG,DF,Everton,22,1996,22.8,0,11,5,45.5,0.48,0.22,0.00,0.00,15.0,0,0,0,1.7,1.7,0.16,-1.7,-1.7
199,Nathan Holland,ENG,MF,West Ham,21,1998,0.4,0,1,1,100.0,2.73,2.73,0.00,0.00,28.7,0,0,0,0.0,0.0,0.02,0.0,0.0
200,Conor Hourihane,IRL,MF,Aston Villa,28,1991,17.0,3,29,10,34.5,1.70,0.59,0.10,0.30,21.4,6,0,0,1.7,1.7,0.06,+1.3,+1.3
201,Callum Hudson-Odoi,ENG,FW|MF,Chelsea,18,2000,9.6,1,21,4,19.0,2.19,0.42,0.05,0.25,18.3,0,0,0,1.9,1.9,0.09,-0.9,-0.9
202,Will Hughes,ENG,MF,Watford,24,1995,25.0,1,27,3,11.1,1.08,0.12,0.04,0.33,19.3,0,0,0,2.3,2.3,0.08,-1.3,-1.3
203,Pierre Højbjerg,DEN,MF,Southampton,23,1995,30.6,0,46,11,23.9,1.50,0.36,0.00,0.00,22.0,0,0,0,3.2,3.2,0.07,-3.2,-3.2
204,Jordon Ibe,ENG,DF,Bournemouth,23,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
205,Adam Idah,IRL,FW|MF,Norwich City,18,2001,2.5,0,6,2,33.3,2.37,0.79,0.00,0.00,17.5,0,0,0,1.0,1.0,0.17,-1.0,-1.0
206,Odion Ighalo,NGA,FW,Manchester Utd,30,1989,1.1,0,7,3,42.9,6.24,2.67,0.00,0.00,11.7,0,0,0,1.9,1.9,0.27,-1.9,-1.9
207,Kelechi Iheanacho,NGA,FW,Leicester City,22,1996,10.7,5,36,20,55.6,3.38,1.87,0.14,0.25,15.4,0,0,0,6.0,6.0,0.17,-1.0,-1.0
208,Danny Ings,ENG,FW,Southampton,27,1992,31.2,22,91,35,38.5,2.92,1.12,0.23,0.60,13.9,0,1,2,16.2,14.7,0.16,+5.8,+6.3
209,Alex Iwobi,NGA,MF|FW,Everton,23,1996,17.7,1,23,10,43.5,1.30,0.56,0.04,0.10,17.3,0,0,0,2.5,2.5,0.11,-1.5,-1.5
210,Phil Jagielka,ENG,DF,Sheffield Utd,36,1982,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
211,Alireza Jahanbakhsh,IRN,FW|MF,Brighton,25,1993,3.5,2,12,2,16.7,3.47,0.58,0.17,1.00,19.2,0,0,0,0.6,0.6,0.05,+1.4,+1.4
212,Daniel James,WAL,FW,Manchester Utd,21,1997,25.4,3,42,20,47.6,1.65,0.79,0.07,0.15,17.3,0,0,0,3.1,3.1,0.07,-0.1,-0.1
213,Matty James,ENG,MF,Leicester City,28,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
214,Reece James,ENG,DF,Chelsea,19,1999,16.8,0,18,3,16.7,1.07,0.18,0.00,0.00,20.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8
215,Daryl Janmaat,NED,DF,Watford,30,1989,6.7,0,4,0,0.0,0.59,0.00,0.00,,17.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
216,Gabriel Jesus,BRA,FW,Manchester City,22,1997,22.6,14,100,45,45.0,4.43,2.00,0.14,0.31,11.6,0,0,1,18.2,17.4,0.18,-4.2,-3.4
217,Raúl Jiménez,MEX,FW,Wolves,28,1991,36.0,17,114,39,34.2,3.17,1.08,0.11,0.33,15.4,0,4,4,16.6,13.4,0.12,+0.4,-0.4
218,João Pedro,BRA,FW|MF,Watford,17,2001,0.3,0,1,0,0.0,3.60,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.05,0.0,0.0
219,Joelinton,BRA,FW,Newcastle Utd,22,1996,29.8,2,50,15,30.0,1.68,0.50,0.04,0.13,14.9,0,0,0,5.5,5.5,0.11,-3.5,-3.5
220,Ben Johnson,ENG,DF,West Ham,19,2000,3.0,0,1,0,0.0,0.33,0.00,0.00,,28.8,0,0,0,0.0,0.0,0.01,0.0,0.0
221,Curtis Jones,ENG,MF,Liverpool,18,2001,1.4,1,6,2,33.3,4.29,1.43,0.17,0.50,17.4,0,0,0,0.4,0.4,0.07,+0.6,+0.6
222,Phil Jones,ENG,DF,Manchester Utd,27,1992,1.5,0,2,1,50.0,1.33,0.67,0.00,0.00,10.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
223,Bruno Jordão,POR,FW,Wolves,20,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
224,Jorginho,ITA,MF,Chelsea,27,1991,26.4,4,9,1,11.1,0.34,0.04,0.11,1.00,24.7,0,3,3,3.2,0.9,0.10,+0.8,+0.1
225,Jota,ESP,FW|MF,Aston Villa,28,1991,3.7,0,6,1,16.7,1.61,0.27,0.00,0.00,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
226,Diogo Jota,POR,FW,Wolves,22,1996,25.4,7,69,26,37.7,2.72,1.02,0.10,0.27,14.2,0,0,0,11.5,11.5,0.17,-4.5,-4.5
227,James Justin,ENG,DF|MF,Leicester City,21,1998,11.2,0,7,0,0.0,0.62,0.00,0.00,,20.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
228,Christian Kabasele,BEL,DF,Watford,28,1991,25.0,0,9,1,11.1,0.36,0.04,0.00,0.00,10.4,0,0,0,0.9,0.9,0.10,-0.9,-0.9
229,Harry Kane,ENG,FW,Tottenham,26,1993,28.7,18,79,35,44.3,2.75,1.22,0.20,0.46,19.2,7,2,2,12.5,10.9,0.14,+5.5,+5.1
230,N'Golo Kanté,FRA,MF,Chelsea,28,1991,19.2,3,18,6,33.3,0.94,0.31,0.17,0.50,21.2,0,0,0,1.4,1.4,0.08,+1.6,+1.6
231,Moise Kean,ITA,FW,Everton,19,2000,9.5,2,30,13,43.3,3.17,1.37,0.07,0.15,16.1,0,0,0,4.0,4.0,0.13,-2.0,-2.0
232,Michael Keane,ENG,DF,Everton,26,1993,28.4,2,14,4,28.6,0.49,0.14,0.14,0.50,7.8,0,0,0,1.9,1.9,0.13,+0.1,+0.1
233,Naby Keïta,GUI,MF,Liverpool,24,1995,9.1,2,12,7,58.3,1.33,0.77,0.17,0.29,19.3,0,0,0,1.6,1.6,0.14,+0.4,+0.4
234,Lloyd Kelly,ENG,DF,Bournemouth,20,1998,7.1,0,1,0,0.0,0.14,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.03,0.0,0.0
235,Martin Kelly,ENG,DF,Crystal Palace,29,1990,17.2,0,2,0,0.0,0.12,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
236,Max Kilman,ENG,DF,Wolves,22,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
237,Joshua King,NOR,FW|MF,Bournemouth,27,1992,22.3,6,23,10,43.5,1.03,0.45,0.13,0.30,14.4,0,3,3,6.5,4.1,0.18,-0.5,-1.1
238,Timm Klose,SUI,DF,Norwich City,31,1988,6.5,0,3,0,0.0,0.46,0.00,0.00,,12.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
239,Jonathan Kodjia,CIV,FW,Aston Villa,29,1989,1.3,0,2,0,0.0,1.54,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
240,Sead Kolašinac,BIH,DF,Arsenal,26,1993,18.9,0,4,0,0.0,0.21,0.00,0.00,,12.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4
241,Ezri Konsa,ENG,DF,Aston Villa,21,1997,22.7,1,11,4,36.4,0.49,0.18,0.09,0.25,13.0,0,0,0,1.5,1.5,0.13,-0.5,-0.5
242,Cheikhou Kouyaté,SEN,MF|DF,Crystal Palace,29,1989,28.1,1,24,4,16.7,0.85,0.14,0.04,0.25,12.0,0,0,0,2.7,2.7,0.11,-1.7,-1.7
243,Mateo Kovačić,CRO,MF,Chelsea,25,1994,23.0,1,21,5,23.8,0.91,0.22,0.05,0.20,20.3,0,0,0,0.9,0.9,0.04,+0.1,+0.1
244,Emil Krafth,SWE,DF,Newcastle Utd,24,1994,11.3,0,4,0,0.0,0.35,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3
245,Tim Krul,NED,GK,Norwich City,31,1988,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
246,Alexandre Lacazette,FRA,FW,Arsenal,28,1991,20.8,10,52,26,50.0,2.50,1.25,0.19,0.38,12.6,3,0,0,8.1,8.1,0.17,+1.9,+1.9
247,Adam Lallana,ENG,MF|FW,Liverpool,31,1988,4.2,1,5,1,20.0,1.18,0.24,0.20,1.00,16.3,0,0,0,0.8,0.8,0.15,+0.2,+0.2
248,Érik Lamela,ARG,MF|FW,Tottenham,27,1992,13.5,2,29,8,27.6,2.15,0.59,0.07,0.25,19.5,4,0,0,2.9,2.9,0.11,-0.9,-0.9
249,Tariq Lamptey,GHA,DF,Chelsea,18,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
250,Tariq Lamptey,GHA,DF,Brighton,18,2000,6.5,0,2,0,0.0,0.31,0.00,0.00,,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
251,Henri Lansbury,ENG,MF,Aston Villa,28,1990,2.2,0,2,0,0.0,0.92,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
252,Manuel Lanzini,ARG,MF|FW,West Ham,26,1993,15.3,0,23,7,30.4,1.50,0.46,0.00,0.00,19.0,3,0,0,2.2,2.2,0.09,-2.2,-2.2
253,Aymeric Laporte,ESP,DF,Manchester City,25,1994,12.2,1,4,2,50.0,0.33,0.16,0.25,0.50,16.3,0,0,0,0.5,0.5,0.13,+0.5,+0.5
254,Jamaal Lascelles,ENG,DF,Newcastle Utd,25,1993,23.1,1,9,2,22.2,0.39,0.09,0.11,0.50,12.9,0,0,0,0.5,0.5,0.06,+0.5,+0.5
255,Valentino Lazaro,AUT,DF|MF,Newcastle Utd,23,1996,5.3,1,4,1,25.0,0.75,0.19,0.25,1.00,21.9,0,0,0,0.4,0.4,0.10,+0.6,+0.6
256,Moritz Leitner,GER,MF,Norwich City,26,1992,7.6,0,8,0,0.0,1.05,0.00,0.00,,23.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
257,Florian Lejeune,FRA,DF,Newcastle Utd,28,1991,4.9,2,4,3,75.0,0.81,0.61,0.50,0.67,14.4,0,0,0,1.2,1.2,0.30,+0.8,+0.8
258,Aaron Lennon,ENG,MF,Burnley,32,1987,5.5,0,1,0,0.0,0.18,0.00,0.00,,14.7,0,0,0,0.0,0.0,0.04,0.0,0.0
259,Bernd Leno,GER,GK,Arsenal,27,1992,29.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
260,Jefferson Lerma,COL,MF,Bournemouth,24,1994,30.0,1,30,2,6.7,1.00,0.07,0.03,0.50,24.3,0,0,0,1.2,1.2,0.04,-0.2,-0.2
261,Jamal Lewis,NIR,DF,Norwich City,21,1998,25.6,1,9,4,44.4,0.35,0.16,0.11,0.25,21.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6
262,Victor Lindelöf,SWE,DF,Manchester Utd,25,1994,34.4,1,6,1,16.7,0.17,0.03,0.17,1.00,11.4,0,0,0,0.3,0.3,0.06,+0.7,+0.7
263,Jesse Lingard,ENG,MF|FW,Manchester Utd,26,1992,10.4,1,22,6,27.3,2.12,0.58,0.05,0.17,18.7,0,0,0,1.9,1.9,0.09,-0.9,-0.9
264,Hugo Lloris,FRA,GK,Tottenham,32,1986,20.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
265,Giovani Lo Celso,ARG,MF|FW,Tottenham,23,1996,16.6,0,18,3,16.7,1.09,0.18,0.00,0.00,22.0,1,0,0,1.3,1.3,0.07,-1.3,-1.3
266,Jürgen Locadia,NED,FW|MF,Brighton,25,1993,1.0,0,2,1,50.0,2.09,1.05,0.00,0.00,9.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3
267,Ruben Loftus-Cheek,ENG,MF|FW,Chelsea,23,1996,2.3,0,4,0,0.0,1.73,0.00,0.00,,9.6,0,0,0,0.5,0.5,0.12,-0.5,-0.5
268,Kevin Long,IRL,DF,Burnley,28,1990,6.3,0,2,0,0.0,0.32,0.00,0.00,,11.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
269,Shane Long,IRL,FW,Southampton,32,1987,15.5,2,33,13,39.4,2.13,0.84,0.06,0.15,11.3,0,0,0,4.8,4.8,0.15,-2.8,-2.8
270,Matthew Longstaff,ENG,MF,Newcastle Utd,19,2000,6.4,2,4,2,50.0,0.63,0.31,0.50,1.00,20.4,0,0,0,0.3,0.3,0.07,+1.7,+1.7
271,Sean Longstaff,ENG,MF,Newcastle Utd,21,1997,15.3,1,25,7,28.0,1.63,0.46,0.04,0.14,24.8,3,0,0,1.4,1.4,0.05,-0.4,-0.4
272,Dejan Lovren,CRO,DF,Liverpool,30,1989,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,8.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
273,Matthew Lowton,ENG,DF,Burnley,30,1989,17.0,0,1,0,0.0,0.06,0.00,0.00,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0
274,David Luiz,BRA,DF,Arsenal,32,1987,31.2,2,23,8,34.8,0.74,0.26,0.09,0.25,20.4,7,0,0,1.6,1.6,0.07,+0.4,+0.4
275,Douglas Luiz,BRA,MF,Aston Villa,21,1998,29.0,3,38,12,31.6,1.31,0.41,0.08,0.25,24.0,3,0,0,2.6,2.6,0.07,+0.4,+0.4
276,John Lundstram,ENG,MF,Sheffield Utd,25,1994,27.3,5,43,10,23.3,1.57,0.37,0.12,0.50,17.6,0,0,0,5.3,5.3,0.12,-0.3,-0.3
277,Alexis Mac Allister,ARG,MF|FW,Brighton,20,1998,3.9,0,7,1,14.3,1.79,0.26,0.00,0.00,22.5,1,0,0,0.5,0.5,0.07,-0.5,-0.5
278,James Maddison,ENG,MF,Leicester City,22,1996,29.2,6,74,18,24.3,2.54,0.62,0.08,0.33,22.0,14,0,0,5.3,5.3,0.07,+0.7,+0.7
279,Harry Maguire,ENG,DF,Manchester Utd,26,1993,38.0,1,31,8,25.8,0.82,0.21,0.03,0.13,12.7,0,0,0,2.1,2.1,0.07,-1.1,-1.1
280,Riyad Mahrez,ALG,FW|MF,Manchester City,28,1991,21.6,11,73,30,41.1,3.38,1.39,0.14,0.33,17.0,6,1,1,7.8,7.0,0.10,+3.2,+3.0
281,Ainsley Maitland-Niles,ENG,DF,Arsenal,21,1997,15.4,0,4,1,25.0,0.26,0.06,0.00,0.00,18.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4
282,Sadio Mané,SEN,FW,Liverpool,27,1992,30.5,18,77,36,46.8,2.52,1.18,0.23,0.50,13.5,0,0,0,13.2,13.2,0.18,+4.8,+4.8
283,Javier Manquillo,ESP,DF,Newcastle Utd,25,1994,17.8,0,1,0,0.0,0.06,0.00,0.00,,11.8,0,0,0,0.0,0.0,0.04,0.0,0.0
284,Solly March,ENG,FW|MF,Brighton,25,1994,12.7,0,21,8,38.1,1.65,0.63,0.00,0.00,18.5,1,0,0,1.4,1.4,0.07,-1.4,-1.4
285,Pablo Marí,ESP,DF,Arsenal,25,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
286,Adrian Mariappa,JAM,DF,Watford,32,1986,16.8,0,3,0,0.0,0.18,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
287,Anthony Martial,FRA,FW,Manchester Utd,23,1995,29.2,17,79,38,48.1,2.71,1.30,0.22,0.45,16.5,0,0,1,12.1,11.3,0.14,+4.9,+5.7
288,David Martin,ENG,GK,West Ham,33,1986,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
289,Josh Martin,ENG,FW|MF,Norwich City,17,2001,0.4,0,1,1,100.0,2.43,2.43,0.00,0.00,13.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
290,Gabriel Martinelli,BRA,FW,Arsenal,18,2001,7.4,3,12,5,41.7,1.63,0.68,0.25,0.60,12.9,0,0,0,2.2,2.2,0.18,+0.8,+0.8
291,Emiliano Martínez,ARG,GK,Arsenal,26,1992,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
292,Adam Masina,MAR,DF,Watford,25,1994,20.2,1,15,3,20.0,0.74,0.15,0.07,0.33,21.1,1,0,0,0.9,0.9,0.06,+0.1,+0.1
293,Arthur Masuaku,COD,DF,West Ham,25,1993,10.4,0,5,2,40.0,0.48,0.19,0.00,0.00,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
294,Juan Mata,ESP,MF|FW,Manchester Utd,31,1988,8.4,0,10,2,20.0,1.19,0.24,0.00,0.00,18.5,2,0,0,1.1,1.1,0.11,-1.1,-1.1
295,Nemanja Matić,SRB,MF,Manchester Utd,30,1988,17.6,0,7,2,28.6,0.40,0.11,0.00,0.00,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
296,Joël Matip,CMR,DF,Liverpool,27,1991,7.8,1,4,1,25.0,0.51,0.13,0.25,1.00,10.2,0,0,0,0.3,0.3,0.09,+0.7,+0.7
297,Neal Maupay,FRA,FW,Brighton,22,1996,30.7,10,94,36,38.3,3.06,1.17,0.10,0.25,15.5,0,1,2,13.4,11.8,0.13,-3.4,-2.8
298,James McArthur,SCO,MF,Crystal Palace,31,1987,34.3,0,28,6,21.4,0.82,0.17,0.00,0.00,18.5,0,0,0,2.0,2.0,0.07,-2.0,-2.0
299,Oliver McBurnie,SCO,FW,Sheffield Utd,23,1996,23.5,6,50,24,48.0,2.13,1.02,0.12,0.25,10.3,0,0,0,7.7,7.7,0.15,-1.7,-1.7
300,Alex McCarthy,ENG,GK,Southampton,29,1989,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
301,James McCarthy,IRL,MF,Crystal Palace,28,1990,18.7,0,12,3,25.0,0.64,0.16,0.00,0.00,22.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5
302,John McGinn,SCO,MF,Aston Villa,24,1994,25.7,3,55,20,36.4,2.14,0.78,0.05,0.15,21.3,1,0,0,3.9,3.9,0.07,-0.9,-0.9
303,David McGoldrick,IRL,FW,Sheffield Utd,31,1987,20.2,2,46,20,43.5,2.28,0.99,0.04,0.10,14.5,0,0,0,8.0,8.0,0.17,-6.0,-6.0
304,Michael McGovern,NIR,GK,Norwich City,35,1984,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
305,Kenny McLean,SCO,MF,Norwich City,27,1992,33.0,1,30,10,33.3,0.91,0.30,0.03,0.10,21.6,2,0,0,1.4,1.4,0.05,-0.4,-0.4
306,Dwight McNeil,ENG,MF,Burnley,19,1999,37.1,2,48,14,29.2,1.29,0.38,0.04,0.14,24.0,10,0,0,2.3,2.3,0.05,-0.3,-0.3
307,Scott McTominay,SCO,MF,Manchester Utd,22,1996,19.7,4,29,10,34.5,1.47,0.51,0.14,0.40,20.9,0,0,0,2.2,2.2,0.08,+1.8,+1.8
308,Ben Mee,ENG,DF,Burnley,29,1989,32.0,1,17,6,35.3,0.53,0.19,0.06,0.17,9.0,0,0,0,1.7,1.7,0.10,-0.7,-0.7
309,Benjamin Mendy,FRA,DF,Manchester City,25,1994,16.6,0,10,1,10.0,0.60,0.06,0.00,0.00,22.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
