Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
24,Kepa Arrizabalaga,ESP,GK,Chelsea,24,1994,33.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
25,Christian Atsu,GHA,MF|FW,Newcastle Utd,27,1992,8.3,25,3.00,19,3,2,0,1,0,4,0.48,3,1,0,0,0,0
26,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,30,1989,34.8,69,1.98,48,0,6,7,6,2,12,0.34,8,0,0,2,1,1
27,Serge Aurier,CIV,DF,Tottenham,26,1992,30.0,50,1.67,44,2,2,0,1,1,6,0.20,6,0,0,0,0,0
28,Jordan Ayew,GHA,FW,Crystal Palace,27,1991,35.0,81,2.32,48,0,13,4,13,3,8,0.23,3,0,2,2,1,0
29,César Azpilicueta,ESP,DF,Chelsea,29,1989,35.9,87,2.42,78,2,2,3,1,1,7,0.20,5,1,0,1,0,0
30,Eric Bailly,CIV,DF,Manchester Utd,25,1994,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
31,Leighton Baines,ENG,DF,Everton,34,1984,4.5,15,3.34,9,5,0,0,1,0,0,0.00,0,0,0,0,0,0
32,Fabián Balbuena,PAR,DF,West Ham,27,1991,13.1,8,0.61,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0
33,George Baldock,GRE,DF,Sheffield Utd,26,1993,38.0,71,1.87,54,5,6,0,6,0,6,0.16,4,0,1,0,1,0
34,Phil Bardsley,SCO,DF,Burnley,34,1985,21.0,22,1.05,14,4,0,1,0,3,2,0.10,0,1,0,0,0,1
35,Ross Barkley,ENG,MF,Chelsea,25,1993,12.3,52,4.24,35,1,6,5,3,2,6,0.49,5,0,0,1,0,0
36,Ashley Barnes,ENG,FW,Burnley,29,1989,15.0,24,1.60,16,0,1,2,5,0,3,0.20,2,0,0,0,1,0
37,Harvey Barnes,ENG,MF|FW,Leicester City,21,1997,23.1,87,3.76,66,0,11,6,4,0,16,0.69,11,0,4,1,0,0
38,Chris Basham,ENG,DF,Sheffield Utd,31,1988,36.0,27,0.75,24,1,2,0,0,0,3,0.08,3,0,0,0,0,0
39,Borja Bastón,ESP,MF|FW,Aston Villa,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
40,Michy Batshuayi,BEL,FW,Chelsea,25,1993,2.7,7,2.64,5,0,1,1,0,0,2,0.75,1,0,0,1,0,0
41,Jan Bednarek,POL,DF,Southampton,23,1996,34.0,19,0.56,15,0,0,2,1,1,1,0.03,0,0,0,1,0,0
42,Héctor Bellerín,ESP,DF|MF,Arsenal,24,1995,12.9,16,1.24,14,0,1,1,0,0,0,0.00,0,0,0,0,0,0
43,Ryan Bennett,ENG,DF,Wolves,29,1990,6.7,8,1.19,6,2,0,0,0,0,1,0.15,0,1,0,0,0,0
44,Ryan Bennett,ENG,DF,Leicester City,29,1990,3.7,3,0.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
45,Nabil Bentaleb,ALG,MF,Newcastle Utd,24,1994,8.3,15,1.80,12,1,0,0,1,1,0,0.00,0,0,0,0,0,0
46,Christian Benteke,BEL,FW,Crystal Palace,28,1990,14.0,42,3.00,30,0,3,4,3,2,6,0.43,6,0,0,0,0,0
47,Jóhann Berg Guðmundsson,ISL,MF,Burnley,28,1990,6.9,30,4.35,23,4,2,0,1,0,3,0.43,2,0,1,0,0,0
48,Sander Berge,NOR,MF,Sheffield Utd,21,1998,10.5,7,0.67,5,0,1,1,0,0,2,0.19,1,0,1,0,0,0
49,Steven Bergwijn,NED,FW|MF,Tottenham,21,1997,7.8,30,3.84,27,0,1,0,2,0,3,0.38,3,0,0,0,0,0
50,Bernard,BRA,MF|FW,Everton,26,1992,14.2,51,3.58,40,0,5,2,1,3,4,0.28,3,0,1,0,0,0
51,Bernardo,BRA,DF|MF,Brighton,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
52,Ryan Bertrand,ENG,DF,Southampton,29,1989,30.5,73,2.40,51,18,0,1,3,0,1,0.03,0,1,0,0,0,0
53,Muhamed Bešić,BIH,MF,Sheffield Utd,26,1992,2.8,6,2.16,6,0,0,0,0,0,1,0.36,1,0,0,0,0,0
54,Philip Billing,DEN,MF,Bournemouth,23,1996,28.1,50,1.78,38,3,3,3,2,1,3,0.11,3,0,0,0,0,0
55,Yves Bissouma,MLI,MF,Brighton,22,1996,14.0,15,1.07,13,0,0,1,1,0,1,0.07,1,0,0,0,0,0
56,Willy Boly,CIV,DF,Wolves,28,1991,22.0,13,0.59,13,0,0,0,0,0,1,0.05,1,0,0,0,0,0
57,Gaëtan Bong,CMR,DF|MF,Brighton,31,1988,0.7,3,4.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
58,Sofiane Boufal,MAR,MF|FW,Southampton,25,1993,8.5,40,4.72,22,0,7,0,7,4,2,0.24,1,0,1,0,0,0
59,Jarrod Bowen,ENG,FW|MF,West Ham,22,1996,10.2,29,2.85,11,7,2,4,4,1,5,0.49,3,2,0,0,0,0
60,Robbie Brady,IRL,MF,Burnley,27,1992,5.0,15,2.97,12,1,0,1,1,0,3,0.59,3,0,0,0,0,0
61,Jarrad Branthwaite,ENG,DF,Everton,17,2002,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
62,Claudio Bravo,CHI,GK,Manchester City,36,1983,3.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
63,Armando Broja,ALB,FW,Chelsea,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
64,David Brooks,WAL,MF|FW,Bournemouth,22,1997,5.6,12,2.13,8,1,0,1,1,1,1,0.18,0,0,0,1,0,0
65,Josh Brownhill,ENG,MF,Burnley,23,1995,8.9,15,1.68,13,0,0,0,1,1,1,0.11,1,0,0,0,0,0
66,Emi Buendía,ARG,FW|MF,Norwich City,22,1996,27.4,152,5.55,95,33,10,3,8,3,11,0.40,6,2,0,1,0,2
67,Dan Burn,ENG,DF,Brighton,27,1992,32.0,38,1.19,31,4,1,1,0,1,2,0.06,2,0,0,0,0,0
68,Sam Byram,ENG,DF,Norwich City,25,1993,14.4,21,1.46,15,0,0,3,2,1,0,0.00,0,0,0,0,0,0
69,Willy Caballero,ARG,GK,Chelsea,37,1981,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
70,Gary Cahill,ENG,DF,Crystal Palace,33,1985,24.1,12,0.50,8,0,1,3,0,0,1,0.04,1,0,0,0,0,0
71,Dominic Calvert-Lewin,ENG,FW,Everton,22,1997,29.2,56,1.92,33,0,2,8,13,0,2,0.07,2,0,0,0,0,0
72,Víctor Camarasa,ESP,FW,Crystal Palace,25,1994,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
73,João Cancelo,POR,DF,Manchester City,25,1994,13.4,52,3.87,41,0,5,2,3,1,3,0.22,2,0,0,0,1,0
74,Todd Cantwell,ENG,FW|MF,Norwich City,21,1998,27.7,75,2.71,59,1,3,5,6,1,5,0.18,5,0,0,0,0,0
75,Étienne Capoue,FRA,MF,Watford,31,1988,29.2,47,1.61,36,6,0,0,4,1,5,0.17,3,1,0,0,0,1
76,Andy Carroll,ENG,FW,Newcastle Utd,30,1989,7.0,19,2.71,18,0,0,0,1,0,5,0.71,5,0,0,0,0,0
77,Jonny Castro,ESP,MF|DF,Wolves,25,1994,32.1,64,2.00,51,3,1,0,3,6,7,0.22,5,1,0,0,1,0
78,Craig Cathcart,NIR,DF,Watford,30,1989,27.6,9,0.33,9,0,0,0,0,0,1,0.04,1,0,0,0,0,0
79,Dani Ceballos,ESP,MF,Arsenal,22,1996,18.8,56,2.98,38,10,2,1,3,2,7,0.37,5,1,0,0,0,1
80,Nathaniel Chalobah,ENG,MF,Watford,24,1994,10.3,18,1.74,14,2,0,0,0,2,1,0.10,1,0,0,0,0,0
81,Calum Chambers,ENG,DF,Arsenal,24,1995,12.2,17,1.39,10,2,0,4,0,1,2,0.16,0,0,0,1,0,1
82,Ben Chilwell,ENG,DF,Leicester City,22,1996,26.4,72,2.73,58,7,2,2,2,1,8,0.30,8,0,0,0,0,0
83,Tahith Chong,NED,FW|DF,Manchester Utd,19,1999,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
84,Hamza Choudhury,ENG,MF,Leicester City,21,1997,9.9,11,1.11,10,0,0,1,0,0,1,0.10,1,0,0,0,0,0
85,Andreas Christensen,DEN,DF,Chelsea,23,1996,19.5,14,0.72,13,0,0,1,0,0,2,0.10,2,0,0,0,0,0
86,Ciaran Clark,IRL,DF,Newcastle Utd,29,1989,13.2,4,0.30,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
87,Leon Clarke,ENG,FW|MF,Sheffield Utd,34,1985,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
88,Tom Cleverley,ENG,MF,Watford,29,1989,10.8,34,3.15,25,2,1,3,3,0,1,0.09,0,0,0,1,0,0
89,Conor Coady,ENG,DF,Wolves,26,1993,38.0,21,0.55,21,0,0,0,0,0,1,0.03,1,0,0,0,0,0
90,Séamus Coleman,IRL,DF,Everton,30,1988,20.4,27,1.32,17,1,6,2,1,0,3,0.15,2,0,0,1,0,0
91,Aaron Connolly,IRL,FW,Brighton,19,2000,14.0,27,1.93,10,0,2,4,11,0,5,0.36,1,0,1,1,2,0
92,Lewis Cook,ENG,MF|FW,Bournemouth,22,1997,15.0,41,2.73,31,2,0,5,2,1,2,0.13,0,0,0,1,1,0
93,Steve Cook,ENG,DF,Bournemouth,28,1991,27.0,10,0.37,7,2,0,1,0,0,0,0.00,0,0,0,0,0,0
94,Jack Cork,ENG,MF,Burnley,30,1989,29.0,31,1.07,23,0,2,2,3,1,3,0.10,3,0,0,0,0,0
95,Aaron Cresswell,ENG,DF,West Ham,29,1989,30.3,51,1.68,37,8,1,1,4,0,1,0.03,1,0,0,0,0,0
96,Patrick Cutrone,ITA,FW,Wolves,21,1998,3.3,5,1.52,2,0,0,2,1,0,0,0.00,0,0,0,0,0,0
97,Diogo Dalot,POR,DF|MF,Manchester Utd,20,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
98,Charlie Daniels,ENG,DF,Bournemouth,32,1986,1.4,4,2.86,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
99,Arnaut Danjuma,NED,MF,Bournemouth,22,1997,7.0,12,1.72,9,1,1,0,1,0,1,0.14,0,0,1,0,0,0
100,Scott Dann,ENG,DF,Crystal Palace,32,1987,14.1,10,0.71,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0
101,Kevin Danso,AUT,DF,Southampton,20,1998,3.1,3,0.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
102,Ben Davies,WAL,DF,Tottenham,26,1993,15.9,17,1.07,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0
103,Tom Davies,ENG,MF,Everton,21,1998,22.5,30,1.33,20,0,3,4,3,0,0,0.00,0,0,0,0,0,0
104,Keinan Davis,ENG,FW,Aston Villa,21,1998,6.1,18,2.96,9,0,1,4,4,0,3,0.49,1,0,0,1,1,0
105,Craig Dawson,ENG,DF,Watford,29,1990,26.2,13,0.50,8,1,0,4,0,0,0,0.00,0,0,0,0,0,0
106,Kevin De Bruyne,BEL,MF,Manchester City,28,1991,31.0,233,7.51,164,42,13,4,8,2,32,1.03,23,2,5,1,1,0
107,Troy Deeney,ENG,FW,Watford,31,1988,24.7,64,2.59,49,0,0,4,10,1,4,0.16,3,0,0,0,1,0
108,Fabian Delph,ENG,MF,Everton,29,1989,13.2,25,1.89,23,0,0,2,0,0,2,0.15,2,0,0,0,0,0
109,Leander Dendoncker,BEL,MF|DF,Wolves,24,1995,31.1,23,0.74,21,0,0,1,0,1,1,0.03,1,0,0,0,0,0
110,Gerard Deulofeu,ESP,FW,Watford,25,1994,23.3,104,4.46,57,11,18,8,7,3,10,0.43,5,0,2,0,1,2
111,Eric Dier,ENG,DF|MF,Tottenham,25,1994,14.9,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0
112,Lucas Digne,FRA,DF,Everton,26,1993,33.7,125,3.71,74,41,2,3,4,1,10,0.30,8,2,0,0,0,0
113,Issa Diop,FRA,DF,West Ham,22,1997,30.7,10,0.33,7,1,0,2,0,0,1,0.03,1,0,0,0,0,0
114,Moussa Djenepo,MLI,MF|DF,Southampton,21,1998,10.3,39,3.78,16,0,12,1,9,1,6,0.58,2,0,4,0,0,0
115,Matt Doherty,IRL,MF|DF,Wolves,27,1992,31.5,63,2.00,44,1,6,10,2,0,14,0.44,6,0,3,4,1,0
116,Abdoulaye Doucouré,MLI,MF,Watford,26,1993,35.1,95,2.71,69,1,11,9,2,3,8,0.23,6,0,0,2,0,0
117,Tommy Doyle,ENG,MF,Manchester City,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
118,Danny Drinkwater,ENG,MF,Aston Villa,29,1990,2.9,4,1.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
119,Danny Drinkwater,ENG,MF,Burnley,29,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Josip Drmić,SUI,FW,Norwich City,26,1992,7.2,10,1.39,7,0,1,2,0,0,0,0.00,0,0,0,0,0,0
121,Martin Dúbravka,SVK,GK,Newcastle Utd,30,1989,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
122,Ondrej Duda,SVK,MF,Norwich City,24,1994,8.0,30,3.73,17,8,1,3,1,0,2,0.25,1,0,0,1,0,0
123,Shane Duffy,IRL,DF,Brighton,27,1992,13.8,7,0.51,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0
124,Paul Dummett,WAL,DF,Newcastle Utd,27,1991,13.6,7,0.51,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
125,Lewis Dunk,ENG,DF,Brighton,27,1991,35.9,34,0.95,28,2,0,2,1,1,3,0.08,3,0,0,0,0,0
126,Ederson,BRA,GK,Manchester City,25,1993,34.1,6,0.18,6,0,0,0,0,0,1,0.03,1,0,0,0,0,0
127,John Egan,IRL,DF,Sheffield Utd,26,1992,35.4,11,0.31,6,0,0,5,0,0,1,0.03,0,0,0,1,0,0
128,Harvey Elliott,ENG,DF,Liverpool,16,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Ahmed Elmohamady,EGY,DF,Aston Villa,31,1987,11.5,36,3.14,33,3,0,0,0,0,1,0.09,1,0,0,0,0,0
130,Björn Engels,BEL,DF,Aston Villa,24,1994,16.1,11,0.68,10,0,0,1,0,0,1,0.06,1,0,0,0,0,0
131,Christian Eriksen,DEN,MF|FW,Tottenham,27,1992,12.2,44,3.61,32,11,0,0,0,1,3,0.25,2,1,0,0,0,0
132,Jonny Evans,NIR,DF,Leicester City,31,1988,37.6,35,0.93,28,0,1,4,2,0,6,0.16,4,0,0,1,1,0
133,Łukasz Fabiański,POL,GK,West Ham,34,1985,23.5,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
134,Fabinho,BRA,MF,Liverpool,25,1993,23.1,50,2.16,45,0,1,1,1,2,5,0.22,5,0,0,0,0,0
135,Ralf Fährmann,GER,GK,Norwich City,30,1988,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
136,Akin Famewo,ENG,MF,Norwich City,20,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
137,Kiko Femenía,ESP,DF,Watford,28,1991,24.9,37,1.49,29,5,2,0,1,0,4,0.16,0,2,1,0,1,0
138,Bruno Fernandes,POR,MF,Manchester Utd,24,1994,13.2,53,4.02,36,10,1,3,3,0,12,0.91,6,3,0,0,3,0
139,Gedson Fernandes,POR,MF|DF,Tottenham,20,1999,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
140,Federico Fernández,ARG,DF,Newcastle Utd,30,1989,29.1,19,0.65,10,2,3,3,1,0,3,0.10,1,0,0,2,0,0
141,Fernandinho,BRA,DF,Manchester City,34,1985,26.6,31,1.16,26,0,1,4,0,0,6,0.23,6,0,0,0,0,0
142,Roberto Firmino,BRA,FW,Liverpool,27,1991,33.2,114,3.43,90,0,12,7,2,3,20,0.60,16,0,2,1,0,1
143,John Fleck,SCO,MF,Sheffield Utd,27,1991,28.0,84,3.00,56,16,8,2,1,1,6,0.21,5,0,1,0,0,0
144,Phil Foden,ENG,FW|MF,Manchester City,19,2000,10.0,57,5.69,46,2,4,2,1,2,11,1.10,11,0,0,0,0,0
145,Pablo Fornals,ESP,MF|FW,West Ham,23,1996,24.1,51,2.11,39,5,1,2,2,2,9,0.37,9,0,0,0,0,0
146,Ben Foster,ENG,GK,Watford,36,1983,38.0,4,0.11,1,3,0,0,0,0,1,0.03,1,0,0,0,0,0
147,Timothy Fosu-Mensah,NED,DF,Manchester Utd,21,1998,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Dimitri Foulquier,FRA,DF|MF,Watford,26,1993,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Juan Foyth,ARG,DF,Tottenham,21,1998,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
150,Simon Francis,ENG,DF,Bournemouth,34,1985,10.8,9,0.84,7,0,0,2,0,0,1,0.09,1,0,0,0,0,0
151,Ryan Fraser,SCO,MF|FW,Bournemouth,25,1994,23.0,82,3.57,53,18,5,1,4,1,8,0.35,4,3,0,1,0,0
152,Fred,BRA,MF,Manchester Utd,26,1993,24.0,93,3.87,70,7,6,3,4,3,3,0.12,3,0,0,0,0,0
153,Ryan Fredericks,ENG,DF,West Ham,26,1992,24.9,46,1.85,42,2,1,0,1,0,4,0.16,4,0,0,0,0,0
154,Kieron Freeman,WAL,FW,Sheffield Utd,27,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
155,Luke Freeman,ENG,MF,Sheffield Utd,27,1992,4.1,7,1.72,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0
156,Christian Fuchs,AUT,DF,Leicester City,33,1986,8.6,11,1.28,10,1,0,0,0,0,3,0.35,3,0,0,0,0,0
157,Eric García,ESP,DF,Manchester City,18,2001,8.8,5,0.57,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0
158,James Garner,ENG,MF,Manchester Utd,18,2001,0.1,1,10.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
159,Dwight Gayle,ENG,FW,Newcastle Utd,28,1990,9.4,13,1.37,6,0,0,3,3,1,2,0.21,2,0,0,0,0,0
160,Paulo Gazzaniga,ARG,GK,Tottenham,27,1992,17.9,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Jean-Philippe Gbamin,CIV,MF,Everton,23,1995,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
162,David de Gea,ESP,GK,Manchester Utd,28,1990,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Anwar El Ghazi,NED,FW|MF,Aston Villa,24,1995,22.8,58,2.55,38,7,5,5,3,0,6,0.26,4,0,2,0,0,0
164,Morgan Gibbs-White,ENG,MF|FW,Wolves,19,2000,1.4,4,2.79,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Billy Gilmour,SCO,MF,Chelsea,18,2001,2.2,6,2.78,5,0,0,0,1,0,1,0.46,1,0,0,0,0,0
166,Olivier Giroud,FRA,FW,Chelsea,32,1986,11.0,24,2.17,17,0,1,4,2,0,4,0.36,2,0,1,1,0,0
167,Ben Godfrey,ENG,DF,Norwich City,21,1998,29.4,13,0.44,10,0,0,3,0,0,1,0.03,1,0,0,0,0,0
168,André Gomes,POR,MF,Everton,26,1993,16.2,31,1.91,27,1,2,0,1,0,2,0.12,1,0,0,0,1,0
169,Angel Gomes,ENG,MF,Manchester Utd,18,2000,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
170,Joe Gomez,ENG,DF,Liverpool,22,1997,22.3,22,0.99,20,0,0,1,0,1,4,0.18,3,0,0,1,0,0
171,Anthony Gordon,ENG,MF|FW,Everton,18,2001,4.9,8,1.64,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0
172,Dan Gosling,ENG,MF,Bournemouth,29,1990,14.0,24,1.71,16,0,1,2,4,1,2,0.14,1,0,0,1,0,0
173,Andre Gray,JAM,FW,Watford,28,1991,8.4,17,2.03,13,0,1,2,0,1,1,0.12,0,0,0,1,0,0
174,Demarai Gray,JAM,MF|FW,Leicester City,23,1996,6.9,34,4.93,29,1,1,2,1,0,6,0.87,5,0,0,0,1,0
175,Jack Grealish,ENG,FW|MF,Aston Villa,23,1995,35.9,198,5.51,136,20,14,2,25,1,18,0.50,12,1,2,0,3,0
176,Mason Greenwood,ENG,FW,Manchester Utd,17,2001,14.7,40,2.73,35,0,3,1,1,0,6,0.41,6,0,0,0,0,0
177,Pascal Groß,GER,MF|FW,Brighton,28,1991,20.0,102,5.11,62,33,3,2,2,0,8,0.40,4,4,0,0,0,0
178,Vicente Guaita,ESP,GK,Crystal Palace,32,1987,35.0,4,0.11,3,1,0,0,0,0,1,0.03,1,0,0,0,0,0
179,Mattéo Guendouzi,FRA,MF,Arsenal,20,1999,19.4,40,2.06,31,0,1,3,4,1,2,0.10,1,0,0,0,1,0
180,Frederic Guilbert,FRA,DF|MF,Aston Villa,24,1994,22.7,39,1.72,33,5,0,1,0,0,5,0.22,4,1,0,0,0,0
181,İlkay Gündoğan,GER,MF,Manchester City,28,1990,22.4,79,3.52,69,3,0,3,3,1,3,0.13,3,0,0,0,0,0
182,Angus Gunn,SCO,GK,Southampton,23,1996,10.0,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
183,Sébastien Haller,CIV,FW,West Ham,25,1994,25.2,51,2.03,41,0,1,5,3,1,8,0.32,4,0,0,2,2,0
184,Grant Hanley,SCO,DF,Norwich City,27,1991,14.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
185,Kortney Hause,ENG,DF,Aston Villa,24,1995,17.2,8,0.47,7,0,0,1,0,0,1,0.06,0,0,0,1,0,0
186,Isaac Hayden,ENG,MF,Newcastle Utd,24,1995,24.7,33,1.34,25,1,2,2,2,1,3,0.12,1,0,0,1,1,0
187,Tom Heaton,ENG,GK,Aston Villa,33,1986,19.9,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
188,Dean Henderson,ENG,GK,Sheffield Utd,22,1997,36.0,5,0.14,2,3,0,0,0,0,1,0.03,0,1,0,0,0,0
189,Jordan Henderson,ENG,MF,Liverpool,29,1990,24.9,53,2.13,45,1,2,3,2,0,6,0.24,5,0,0,1,0,0
190,Jeff Hendrick,IRL,MF,Burnley,27,1992,21.5,38,1.77,27,3,2,2,4,0,3,0.14,2,0,0,0,1,0
191,Wayne Hennessey,WAL,GK,Crystal Palace,32,1987,3.0,1,0.33,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Javier Hernández,MEX,FW,West Ham,31,1988,1.2,2,1.68,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
193,Onel Hernández,CUB,FW|MF,Norwich City,26,1993,15.4,45,2.93,26,2,12,3,2,0,5,0.33,3,0,2,0,0,0
194,Son Heung-min,KOR,FW,Tottenham,27,1992,27.5,99,3.60,64,6,14,11,4,0,19,0.69,12,1,2,3,1,0
195,George Hirst,ENG,MF|DF,Leicester City,20,1999,0.1,2,16.36,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0
196,Rob Holding,ENG,DF,Arsenal,23,1995,6.5,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
197,José Holebas,GRE,DF,Watford,35,1984,11.4,26,2.28,10,12,1,1,1,1,1,0.09,0,1,0,0,0,0
