Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
42,Jude Bellingham,ENG,MF,Dortmund,19,2003,29.9,8,0,0,41,73,3,33,35,42,2,0,0,198,34,33,50.7
43,Ramy Bensebaini,ALG,DF,M'Gladbach,27,1995,27.6,7,1,1,25,44,3,31,36,21,1,0,1,174,68,41,62.4
44,Mergim Berisha,GER,FW,Augsburg,24,1998,18.7,9,1,1,28,31,16,77,0,6,0,0,0,47,39,64,37.9
45,Ermin Bičakčić,BIH,DF,Hoffenheim,32,1990,2.9,0,0,0,1,1,1,1,5,4,0,0,0,10,9,11,45.0
46,Tom Bischof,GER,MF|FW,Hoffenheim,17,2005,3.5,0,0,0,9,5,0,7,1,10,0,0,0,16,2,5,28.6
47,Leonardo Bittencourt,GER,MF|DF,Werder Bremen,28,1993,18.1,10,0,0,43,40,3,49,10,28,0,0,0,115,11,21,34.4
48,Janis Blaswich,GER,GK,RB Leipzig,31,1991,26.0,0,0,0,1,3,0,0,0,0,0,1,0,46,11,0,100.0
49,Daley Blind,NED,DF|MF,Bayern Munich,32,1990,1.5,0,0,0,1,0,0,1,2,0,0,0,0,7,2,1,66.7
50,Kevin-Prince Boateng,GHA,MF,Hertha BSC,35,1987,5.2,3,0,0,23,8,0,7,3,6,0,0,0,27,19,16,54.3
51,Jean-Paul Boëtius,NED,MF,Hertha BSC,28,1994,11.7,3,0,0,14,26,0,5,14,16,0,0,0,76,5,16,23.8
52,Yvandro Borges Sanches,LUX,FW|MF,M'Gladbach,18,2004,0.3,0,0,0,1,0,0,2,0,2,0,0,0,3,0,0,
53,Sebastiaan Bornauw,BEL,DF,Wolfsburg,23,1999,21.4,8,0,0,24,9,0,3,31,17,0,0,0,112,51,37,58.0
54,Rafael Borré,COL,MF|FW,Eint Frankfurt,26,1995,12.0,5,0,0,23,11,19,22,2,15,0,0,0,45,25,41,37.9
55,Julian Brandt,GER,MF|FW,Dortmund,26,1996,26.6,2,0,0,9,21,5,165,15,20,0,0,0,138,9,24,27.3
56,Fabian Bredlow,GER,GK,Stuttgart,27,1995,15.0,2,0,0,1,0,0,0,0,1,0,1,0,29,0,0,
57,Josip Brekalo,CRO,MF|FW,Wolfsburg,24,1998,3.0,0,0,0,2,3,1,13,2,1,0,0,0,14,0,2,0.0
58,John Brooks,USA,DF,Hoffenheim,29,1993,15.0,4,0,0,21,14,2,0,10,12,0,1,0,106,64,30,68.1
59,Moritz Broschinski,GER,FW|MF,Bochum,21,2000,2.4,1,0,0,3,1,0,3,0,0,0,0,0,16,8,11,42.1
60,Cédric Brunner,SUI,DF,Schalke 04,28,1994,25.7,5,0,0,33,38,0,61,43,27,0,1,0,136,37,40,48.1
61,Jacob Bruun Larsen,DEN,FW,Hoffenheim,23,1998,3.6,0,0,0,1,1,4,4,1,3,0,0,0,7,3,5,37.5
62,Lee Buchanan,ENG,DF|FW,Werder Bremen,21,2001,5.2,2,0,0,6,6,1,18,12,10,0,0,0,42,8,7,53.3
63,Marius Bülter,GER,FW|MF,Schalke 04,29,1993,28.9,5,0,0,26,50,7,118,10,11,1,0,0,134,43,56,43.4
64,Delano Burgzorg,NED,FW|MF,Mainz 05,23,1998,2.7,2,0,0,4,4,3,1,0,3,0,0,0,4,1,11,8.3
65,Jonathan Burkardt,GER,MF|FW,Mainz 05,22,2000,5.9,2,0,0,6,11,3,11,1,1,2,0,0,13,8,15,34.8
66,Oliver Burke,SCO,FW|MF,Werder Bremen,25,1997,3.0,0,0,0,3,4,3,6,0,0,1,0,0,7,6,11,35.3
67,Aurélio Buta,POR,DF,Eint Frankfurt,25,1997,14.6,3,0,0,31,17,1,62,9,19,0,0,0,66,21,35,37.5
68,Jamie Bynoe-Gittens,ENG,FW|MF,Dortmund,17,2004,5.9,1,0,0,9,18,0,6,1,4,0,0,0,23,9,10,47.4
69,Anthony Caci,FRA,DF,Mainz 05,25,1997,22.6,4,0,0,19,9,0,71,54,33,0,1,0,154,20,32,38.5
70,Kerim Calhanoglu,GER,DF,Schalke 04,19,2002,0.7,0,0,0,3,1,0,2,0,1,0,1,0,3,1,2,33.3
71,Daniel Caligiuri,ITA,DF|MF,Augsburg,34,1988,3.2,1,0,0,5,4,0,11,3,5,0,0,0,33,5,5,50.0
72,Emre Can,GER,MF,Dortmund,28,1994,21.1,8,0,0,30,26,0,4,25,28,0,0,0,167,31,15,67.4
73,João Cancelo,POR,DF|FW,Bayern Munich,28,1994,11.2,3,0,0,10,15,3,35,15,14,0,0,0,84,16,12,57.1
74,Irvin Cardona,FRA,MF|FW,Augsburg,24,1997,3.5,2,0,0,2,5,1,9,4,1,1,0,0,9,3,8,27.3
75,Koen Casteels,BEL,GK,Wolfsburg,30,1992,34.0,0,0,0,0,3,0,0,1,0,0,0,0,63,4,1,80.0
76,Julian Chabot,GER,DF,Köln,24,1998,20.0,3,0,0,29,20,2,3,41,23,0,0,0,124,90,46,66.2
77,Timothy Chandler,USA,DF,Eint Frankfurt,32,1990,1.0,0,0,0,0,0,0,3,0,2,0,0,0,5,1,0,100.0
78,Fabio Chiarodia,ITA,DF,Werder Bremen,17,2005,0.7,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,50.0
79,Oliver Christensen,DEN,GK,Hertha BSC,23,1999,33.0,2,0,0,0,7,0,0,0,0,0,0,0,51,6,3,66.7
80,Darko Churlinov,MKD,FW,Stuttgart,22,2000,0.3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.0
81,Tolga Ciğerci,TUR,MF,Hertha BSC,30,1992,7.5,2,0,0,13,3,0,22,8,13,0,1,0,71,10,11,47.6
82,David Čolina,CRO,DF|FW,Augsburg,22,2000,1.8,0,0,0,1,4,0,6,4,1,0,0,0,20,1,4,20.0
83,Kingsley Coman,FRA,FW|MF,Bayern Munich,26,1996,15.7,2,1,1,9,21,5,74,2,8,1,0,0,71,11,10,52.4
84,Danny da Costa,GER,DF,Mainz 05,29,1993,13.7,0,0,0,8,3,4,52,9,16,0,0,0,81,18,11,62.1
85,Soumaïla Coulibaly,FRA,DF,Dortmund,18,2003,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
86,Tanguy Coulibaly,FRA,FW|DF,Stuttgart,21,2001,3.6,3,0,0,8,5,3,10,3,9,0,0,0,26,0,5,0.0
87,Nicolas Cozza,FRA,DF,Wolfsburg,23,1999,1.1,0,0,0,0,1,0,0,0,3,0,0,0,6,1,0,100.0
88,Moanes Dabbur,ISR,FW,Hoffenheim,30,1992,10.4,3,1,0,12,17,10,6,5,8,0,0,0,44,7,22,24.1
89,Finn Dahmen,GER,GK,Mainz 05,24,1998,8.0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,1,87.5
90,Mahmoud Dahoud,GER,MF,Dortmund,26,1996,3.7,1,0,0,3,2,0,3,7,9,0,0,0,24,1,3,25.0
91,Muhammed Damar,GER,MF,Hoffenheim,18,2004,1.8,0,0,0,6,1,0,2,0,3,0,0,0,12,2,2,50.0
92,Márton Dárdai,GER,DF|MF,Hertha BSC,20,2002,10.5,2,0,0,11,9,0,1,11,8,0,0,0,52,17,17,50.0
93,Vladimír Darida,CZE,MF,Hertha BSC,31,1990,0.3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0
94,Alphonso Davies,CAN,DF,Bayern Munich,21,2000,22.7,0,0,0,9,26,3,25,24,28,0,0,0,199,6,6,50.0
95,Thomas Delaney,DEN,MF,Hoffenheim,30,1991,3.3,0,0,0,3,6,0,3,1,3,0,0,0,25,11,4,73.3
96,Kerem Demirbay,GER,MF,Leverkusen,29,1993,17.2,5,0,0,31,22,0,90,16,18,0,0,0,100,9,11,45.0
97,Ermedin Demirović,BIH,FW|MF,Augsburg,24,1998,26.3,7,1,0,49,31,11,19,14,14,1,0,0,83,66,106,38.4
98,Sepp van den Berg,NED,DF,Schalke 04,20,2001,7.7,2,0,0,4,0,0,0,13,4,0,0,0,45,14,15,48.3
99,Moussa Diaby,FRA,FW|MF,Leverkusen,23,1999,30.0,4,0,0,18,24,10,95,5,8,1,0,0,87,2,20,9.1
100,Abdou Diallo,SEN,DF|MF,RB Leipzig,26,1996,5.3,2,0,0,3,2,1,1,8,5,0,1,0,40,12,11,52.2
101,Justin Diehl,GER,MF|FW,Köln,17,2004,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
102,Florian Dietz,GER,FW,Köln,23,1998,4.4,1,0,0,11,1,1,4,0,1,0,0,0,8,24,12,66.7
103,Junior Dina Ebimbe,FRA,DF|MF,Eint Frankfurt,21,2000,11.8,4,0,0,15,11,2,8,11,19,0,0,0,73,23,20,53.5
104,Eren Dinkçi,GER,FW|MF,Werder Bremen,20,2001,2.6,0,0,0,5,2,2,4,0,5,0,0,0,7,5,13,27.8
105,Ritsu Doan,JPN,MF|FW,Freiburg,24,1998,26.9,3,0,0,29,52,6,30,14,29,2,0,0,127,9,39,18.8
106,Danilho Doekhi,NED,DF,Union Berlin,24,1998,24.6,0,0,0,20,14,0,10,29,23,1,1,0,103,61,49,55.5
107,Kasper Dolberg,DEN,FW|MF,Hoffenheim,24,1997,4.5,0,0,0,5,6,2,1,0,5,0,0,0,6,9,9,50.0
108,Niklas Dorsch,GER,MF,Augsburg,24,1998,5.4,1,0,0,10,6,0,1,6,12,0,0,0,38,5,7,41.7
109,Dion Drena Beljo,CRO,FW,Augsburg,20,2002,12.5,2,0,0,26,10,7,5,1,6,0,0,0,38,47,56,45.6
110,Dominick Drexler,GER,MF|FW,Schalke 04,32,1990,15.2,3,1,0,26,24,2,47,8,17,0,0,0,89,22,28,44.0
111,Marvin Ducksch,GER,FW,Werder Bremen,28,1994,31.7,4,0,0,3,17,12,164,9,3,1,0,0,98,25,34,42.4
112,Ondrej Duda,SVK,MF,Köln,27,1994,7.7,4,0,0,16,18,1,12,2,8,0,0,0,43,5,11,31.3
113,Julien Duranville,BEL,MF,Dortmund,16,2006,0.3,0,0,0,1,1,0,7,0,1,0,0,0,1,0,0,
114,Maximilian Eggestein,GER,MF,Freiburg,25,1996,27.2,6,0,0,31,21,1,12,36,29,0,0,0,142,57,50,53.3
115,Lilian Egloff,GER,MF|FW,Stuttgart,19,2002,2.7,1,0,0,3,5,0,2,1,10,0,0,0,13,3,4,42.9
116,Kingsley Ehizibue,NED,DF,Köln,27,1995,0.7,0,0,0,2,2,0,0,2,0,0,0,0,5,1,0,100.0
117,Julian Eitschberger,GER,FW,Hertha BSC,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,Chidera Ejuke,NGA,FW|MF,Hertha BSC,24,1998,9.9,0,0,0,2,10,1,16,4,4,0,0,0,66,5,3,62.5
119,Nico Elvedi,SUI,DF,M'Gladbach,25,1996,31.4,2,0,0,24,11,1,0,35,24,0,0,0,149,71,48,59.7
120,Wataru Endo,JPN,MF,Stuttgart,29,1993,32.5,3,0,0,40,55,3,7,26,37,1,0,0,231,74,54,57.8
121,Arne Engels,BEL,MF,Augsburg,18,2003,16.0,5,0,0,26,20,0,101,15,9,0,0,0,74,10,15,40.0
122,Tjark Ernst,GER,GK,Hertha BSC,19,2003,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,Kimberly Ezekwem,GER,DF,Freiburg,21,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
124,Ralf Fährmann,GER,GK,Schalke 04,33,1988,11.4,0,0,0,0,1,0,0,0,0,0,0,0,21,2,0,100.0
125,Ohis Felix Uduokhai,GER,DF,Augsburg,24,1997,16.1,3,1,0,21,13,0,1,29,20,0,0,0,85,43,46,48.3
126,Edimilson Fernandes,SUI,DF,Mainz 05,26,1996,27.1,4,0,0,29,14,0,80,54,25,0,0,0,228,38,42,47.5
127,Kilian Fischer,GER,DF|FW,Wolfsburg,21,2000,5.6,2,0,0,8,5,0,12,5,6,1,1,0,24,2,6,25.0
128,Mark Flekken,NED,GK,Freiburg,29,1993,34.0,0,0,0,0,3,0,0,0,0,0,0,0,69,7,0,100.0
129,Florian Flick,GER,MF,Schalke 04,22,2000,5.7,1,0,0,6,4,0,1,4,3,0,0,0,32,14,7,66.7
130,Emil Forsberg,SWE,MF|FW,RB Leipzig,30,1991,16.5,2,0,0,22,25,7,17,3,11,0,0,0,59,12,17,41.4
131,Philipp Förster,GER,MF,Bochum,27,1995,14.5,4,0,0,28,13,0,77,6,19,1,0,0,90,7,10,41.2
132,Timothy Fosu-Mensah,NED,DF,Leverkusen,24,1998,2.1,1,0,0,3,1,1,4,0,5,0,1,0,12,2,2,50.0
133,Raphael Framberger,GER,DF|FW,Augsburg,26,1995,2.0,0,0,0,4,0,0,4,2,6,0,0,0,8,5,2,71.4
134,Bartol Franjić,CRO,MF,Wolfsburg,22,2000,2.5,0,0,0,1,1,0,1,5,2,0,0,0,12,5,3,62.5
135,Oscar Fraulo,DEN,FW|MF,M'Gladbach,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
136,Michael Frey,SUI,FW,Schalke 04,28,1994,9.6,2,0,0,30,10,8,8,2,5,0,0,0,26,43,60,41.7
137,Marco Friedl,AUT,DF,Werder Bremen,24,1998,28.8,8,1,0,24,24,2,27,58,46,0,0,2,247,46,47,49.5
138,Marvin Friedrich,GER,DF,M'Gladbach,26,1995,13.9,2,0,0,3,3,0,1,11,11,0,0,0,67,41,30,57.7
139,Jeremie Frimpong,NED,DF|MF,Leverkusen,21,2000,30.1,4,0,0,22,58,8,70,16,27,1,0,0,118,12,23,34.3
140,Chris Führich,GER,FW|MF,Stuttgart,24,1998,20.9,2,0,0,6,10,3,50,7,14,0,0,0,104,3,10,23.1
141,Angelo Fulgini,FRA,MF,Mainz 05,25,1996,5.8,1,0,0,7,15,1,7,5,5,0,0,0,30,4,12,25.0
142,Niclas Füllkrug,GER,FW,Werder Bremen,29,1993,27.5,4,0,0,33,48,27,20,1,4,0,0,0,84,153,130,54.1
143,Cristian Gamboa,CRC,DF,Bochum,32,1989,16.4,2,0,0,14,5,2,43,16,24,0,1,1,91,12,9,57.1
144,Silvère Ganvoula M'Boussy,CGO,FW|MF,Bochum,26,1996,2.7,1,0,0,2,0,5,1,0,2,0,0,0,4,24,17,58.5
145,Dario Gebuhr,GER,DF,Eint Frankfurt,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
146,Dennis Geiger,GER,MF,Hoffenheim,24,1998,21.7,9,0,0,42,20,1,49,24,25,0,0,0,115,8,18,30.8
147,Yannick Gerhardt,GER,MF,Wolfsburg,28,1994,20.7,3,0,0,18,21,2,18,7,15,0,1,0,87,22,40,35.5
148,Niko Gießelmann,GER,DF,Union Berlin,30,1991,14.5,4,0,0,16,21,0,88,9,11,0,0,0,60,21,18,53.8
149,Rafał Gikiewicz,POL,GK,Augsburg,34,1987,23.0,3,0,0,0,4,0,0,0,2,0,0,0,58,6,1,85.7
150,Matthias Ginter,GER,DF,Freiburg,28,1994,34.0,3,0,0,23,28,1,8,35,20,0,0,0,184,119,69,63.3
151,Serge Gnabry,GER,FW|MF,Bayern Munich,27,1995,21.6,0,0,0,33,10,9,39,11,23,2,2,0,91,11,19,36.7
152,Jacek Góralski,POL,MF,Bochum,29,1992,1.6,0,0,0,1,4,0,0,3,3,0,0,0,7,0,2,0.0
153,Leon Goretzka,GER,MF,Bayern Munich,27,1995,19.2,5,0,0,23,19,3,10,30,24,0,0,0,140,46,23,66.7
154,Mario Götze,GER,MF,Eint Frankfurt,30,1992,30.4,6,0,0,25,44,3,102,13,25,0,0,0,167,2,19,9.5
155,Jeffrey Gouweleeuw,NED,DF,Augsburg,31,1991,31.1,12,0,0,36,8,2,8,50,27,0,1,1,214,81,65,55.5
156,Ryan Gravenberch,NED,MF,Bayern Munich,20,2002,6.4,1,0,0,9,7,0,6,9,8,0,0,0,57,4,6,40.0
157,Michael Gregoritsch,AUT,FW,Freiburg,28,1994,23.9,6,0,0,25,43,13,13,5,12,1,0,0,71,141,150,48.5
158,Leo Greiml,AUT,DF,Schalke 04,21,2001,4.0,2,0,0,12,2,0,3,3,5,0,1,0,21,10,5,66.7
159,Vincenzo Grifo,ITA,MF|FW,Freiburg,29,1993,26.8,2,0,0,7,31,5,135,19,16,1,0,0,155,16,18,47.1
160,Lennart Grill,GER,GK,Union Berlin,23,1999,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,100.0
161,Christian Groß,GER,MF,Werder Bremen,33,1989,21.0,4,0,0,53,14,1,6,23,25,0,0,0,155,26,30,46.4
162,Brajan Gruda,GER,MF,Mainz 05,18,2004,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
163,Ilia Gruev,BUL,MF,Werder Bremen,22,2000,17.6,2,0,0,27,12,0,11,22,27,0,0,0,117,16,21,43.2
164,Carlos Gruezo,ECU,MF,Augsburg,27,1995,10.7,5,0,0,12,9,0,2,10,12,0,1,0,71,9,13,40.9
165,Raphaël Guerreiro,POR,DF|MF,Dortmund,28,1993,25.4,4,0,0,8,10,2,114,36,20,1,0,0,177,5,12,29.4
166,Josuha Guilavogui,FRA,DF|MF,Wolfsburg,31,1990,13.1,4,0,0,29,8,2,2,23,11,0,1,1,95,43,32,57.3
167,Serhou Guirassy,GUI,FW,Stuttgart,26,1996,18.3,4,1,1,17,43,10,6,0,1,1,0,0,43,42,39,51.9
168,Péter Gulácsi,HUN,GK,RB Leipzig,32,1990,6.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
169,Manuel Gulde,GER,DF,Freiburg,31,1991,7.1,2,0,0,9,2,0,4,19,8,0,0,0,37,22,20,52.4
170,Robert Gumny,POL,DF,Augsburg,24,1998,22.4,5,1,0,32,18,1,27,26,24,0,0,0,107,45,44,50.6
171,Christian Günter,GER,DF|MF,Freiburg,29,1993,30.5,5,0,0,32,14,6,198,16,21,0,1,0,121,13,29,31.0
172,Joško Gvardiol,CRO,DF,RB Leipzig,20,2002,24.1,2,0,0,20,13,1,4,34,17,0,1,1,167,43,34,55.8
173,Janik Haberer,GER,MF,Union Berlin,28,1994,24.3,1,0,0,34,38,1,14,14,17,0,0,0,144,38,51,42.7
174,Alexander Hack,GER,DF,Mainz 05,28,1993,12.6,2,1,0,25,12,1,2,24,18,0,2,0,87,33,32,50.8
175,André Hahn,GER,FW|MF,Augsburg,31,1990,4.3,1,0,0,8,3,1,6,4,5,0,0,0,19,13,15,46.4
176,Amadou Haidara,MLI,MF,RB Leipzig,24,1998,15.9,7,0,0,29,11,0,3,26,11,1,1,0,103,24,31,43.6
177,Sébastien Haller,CIV,FW,Dortmund,28,1994,13.6,1,0,0,13,14,4,3,1,4,1,0,0,32,42,40,51.2
178,Marcel Halstenberg,GER,DF,RB Leipzig,30,1991,17.3,2,0,0,19,7,0,45,21,21,1,0,0,102,26,16,61.9
179,Andreas Hanche-Olsen,NOR,DF,Mainz 05,25,1997,16.6,5,0,0,22,9,0,6,33,23,0,1,0,117,69,40,63.3
180,Genki Haraguchi,JPN,MF,Stuttgart,31,1991,8.3,1,0,0,4,16,0,8,8,7,0,0,1,38,6,12,33.3
181,Genki Haraguchi,JPN,MF,Union Berlin,31,1991,5.5,0,0,0,4,12,0,4,3,8,0,0,0,19,8,7,53.3
182,Makoto Hasebe,JPN,DF,Eint Frankfurt,38,1984,14.5,1,0,0,7,15,0,2,17,12,0,0,0,98,15,24,38.5
183,Thorgan Hazard,BEL,FW|DF,Dortmund,29,1993,5.2,1,0,0,14,5,4,37,5,6,0,0,0,44,4,8,33.3
184,Jonas Hector,GER,DF,Köln,32,1990,31.4,3,0,0,23,77,1,114,39,66,0,1,0,221,56,33,62.9
185,Dominique Heintz,GER,DF,Bochum,28,1993,8.8,1,0,0,11,4,0,8,12,9,0,0,0,54,18,12,60.0
186,Benjamin Henrichs,GER,DF|MF,RB Leipzig,25,1997,24.3,8,0,0,37,28,3,47,35,46,0,0,0,169,22,14,61.1
187,Lucas Hernández,FRA,DF,Bayern Munich,26,1996,5.3,1,0,0,4,4,0,2,5,4,0,0,0,33,4,2,66.7
188,Patrick Herrmann,GER,FW|MF,M'Gladbach,31,1991,1.8,2,0,0,4,4,0,12,2,2,0,1,0,16,2,5,28.6
189,Piero Hincapié,ECU,DF,Leverkusen,20,2002,27.3,13,3,2,40,35,1,26,31,34,0,2,0,177,59,48,55.1
190,Adam Hložek,CZE,FW|MF,Leverkusen,20,2002,14.3,2,0,0,19,20,1,15,6,4,0,0,0,37,24,43,35.8
191,Nicolas Höfler,GER,MF,Freiburg,32,1990,31.3,9,1,0,66,50,1,1,58,35,0,2,0,204,69,53,56.6
192,Jonas Hofmann,GER,FW|MF,M'Gladbach,30,1992,29.8,2,0,0,17,39,23,203,16,16,2,1,0,141,10,21,32.3
193,Philipp Hofmann,GER,FW,Bochum,29,1993,29.2,5,0,0,46,41,16,4,6,11,0,0,0,82,214,171,55.6
194,Lucas Höler,GER,FW|MF,Freiburg,28,1994,16.7,1,0,0,21,37,9,11,10,14,0,0,0,60,70,49,58.8
195,Gerrit Holtmann,PHI,FW|MF,Bochum,27,1995,10.5,0,0,0,7,7,3,52,2,7,0,0,0,57,14,19,42.4
196,Jannes Horn,GER,DF|FW,Bochum,25,1997,0.7,1,0,0,1,0,0,0,3,1,0,1,0,2,0,0,
197,Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,33.0,0,1,0,1,0,0,0,0,0,0,0,0,37,10,0,100.0
198,Timo Hübers,GER,DF,Köln,26,1996,28.4,8,0,0,31,23,1,2,58,28,0,1,1,232,94,65,59.1
