Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
62,Claudio Bravo,CHI,GK,Manchester City,35,1983,0,,,,,0,,0,0,,2,,,,,,,,,,,
63,Miguel Britos,URU,DF,Watford,33,1985,3,185,62,5.4,2.1,2,86,1,1,13,9,0.33,2,5,-3,-1.46,-1.35,1.6,4.5,-3.0,-1.44,-1.22
64,David Brooks,WAL,MF|FW,Bournemouth,21,1997,30,2261,75,66.1,25.1,29,77,10,1,18,3,1.37,41,41,0,0.00,+1.09,36.0,35.2,+0.8,+0.03,+0.40
65,Tyias Browning,CHN,DF,Everton,24,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,
66,Bruno,ESP,DF,Brighton,37,1980,14,1131,81,33.1,12.6,14,81,9,0,,9,1.14,10,17,-7,-0.56,+0.15,11.2,19.1,-7.9,-0.63,0.00
67,Joe Bryan,ENG,DF|MF,Fulham,24,1993,28,2345,84,68.6,26.1,27,86,21,1,13,4,0.75,22,53,-31,-1.19,+0.15,28.3,46.4,-18.1,-0.70,+0.03
68,Dan Burn,ENG,DF,Brighton,26,1992,0,,,,,0,,0,0,,14,,,,,,,,,,,
69,Matt Butcher,ENG,MF,Bournemouth,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
70,David Button,ENG,GK,Brighton,29,1989,4,360,90,10.5,4.0,4,90,4,0,,25,1.00,4,5,-1,-0.25,+0.46,2.9,5.9,-3.0,-0.75,-0.13
71,Willy Caballero,ARG,GK,Chelsea,36,1981,2,180,90,5.3,2.0,2,90,2,0,,36,2.00,2,0,+2,+1.00,+0.39,2.1,1.0,+1.1,+0.56,-0.03
72,Gary Cahill,ENG,DF,Chelsea,32,1985,2,24,12,0.7,0.3,0,,0,2,11,8,2.00,0,0,0,0.00,-0.64,0.5,0.3,+0.2,+0.60,+0.02
73,Tom Cairney,SCO,MF|FW,Fulham,27,1991,31,2194,71,64.2,24.4,24,82,13,7,32,1,0.68,22,51,-29,-1.19,+0.13,24.7,40.5,-15.9,-0.65,+0.16
74,Dominic Calvert-Lewin,ENG,FW,Everton,21,1997,35,1784,51,52.2,19.8,19,85,13,16,11,2,1.40,29,26,+3,+0.15,-0.12,27.5,21.7,+5.8,+0.29,+0.40
75,Rafael Camacho,POR,DF,Liverpool,18,2000,1,1,1,0.0,0.0,0,,0,1,0,7,3.00,0,1,-1,-90.00,-91.79,0.0,0.1,-0.1,-7.87,-9.05
76,Víctor Camarasa,ESP,MF,Cardiff City,24,1994,32,2569,80,75.1,28.5,31,83,20,1,7,1,0.88,25,53,-28,-0.98,-0.24,28.0,46.3,-18.3,-0.64,-0.56
77,Étienne Capoue,FRA,MF,Watford,30,1988,33,2944,89,86.1,32.7,33,89,30,0,,0,1.36,44,48,-4,-0.12,+0.44,39.9,49.3,-9.4,-0.29,0.00
78,Andy Carroll,ENG,FW,West Ham,29,1989,12,461,38,13.5,5.1,3,69,1,9,28,4,1.42,4,7,-3,-0.59,-0.59,5.9,9.8,-3.9,-0.75,-0.43
79,Lewis Cass,ENG,DF,Newcastle Utd,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
80,Jonny Castro,ESP,DF|MF,Wolves,24,1994,33,2771,84,81.0,30.8,32,86,22,1,14,1,1.45,37,39,-2,-0.06,-0.48,39.1,34.3,+4.8,+0.16,-0.57
81,Craig Cathcart,NIR,DF,Watford,29,1989,36,3096,86,90.5,34.4,35,88,31,1,8,1,1.36,49,54,-5,-0.15,+0.41,44.4,52.9,-8.5,-0.25,+0.44
82,Ivan Cavaleiro,POR,FW|MF,Wolves,24,1993,23,693,30,20.3,7.7,6,68,0,17,17,9,1.48,10,11,-1,-0.13,-0.20,11.4,9.0,+2.4,+0.31,+0.06
83,Petr Čech,CZE,GK,Arsenal,36,1982,7,584,83,17.1,6.5,7,83,6,0,,29,2.14,12,9,+3,+0.46,-0.14,8.4,7.6,+0.8,+0.12,-0.04
84,Nathaniel Chalobah,ENG,MF,Watford,23,1994,9,270,30,7.9,3.0,3,75,1,6,8,11,1.22,1,7,-6,-2.00,-1.97,3.0,5.5,-2.5,-0.82,-0.57
85,Calum Chambers,ENG,MF|DF,Fulham,23,1995,31,2588,83,75.7,28.8,29,89,28,2,11,2,0.84,26,52,-26,-0.90,+1.37,33.2,45.7,-12.5,-0.43,+1.12
86,Ben Chilwell,ENG,DF,Leicester City,21,1996,36,3240,90,94.7,36.0,36,90,36,0,,0,1.44,50,43,+7,+0.19,+2.19,50.3,41.5,+8.8,+0.24,+0.26
87,Tahith Chong,NED,FW,Manchester Utd,18,1999,2,38,19,1.1,0.4,0,,0,2,18,1,2.00,0,1,-1,-2.37,-2.69,1.2,0.5,+0.7,+1.72,+1.45
88,Hamza Choudhury,ENG,MF,Leicester City,20,1997,9,595,66,17.4,6.6,7,82,4,2,9,4,1.89,5,4,+1,+0.15,+0.09,6.0,9.4,-3.3,-0.50,-0.89
89,Andreas Christensen,DEN,DF,Chelsea,22,1996,8,617,77,18.0,6.9,6,90,6,2,38,22,1.75,16,7,+9,+1.31,+0.83,13.0,5.6,+7.4,+1.08,+0.60
90,Cyrus Christie,IRL,DF|MF,Fulham,25,1992,28,1948,70,57.0,21.6,19,85,15,9,36,10,0.75,17,42,-25,-1.16,+0.19,22.0,37.3,-15.3,-0.71,0.00
91,Ibrahima Cissé,GUI,MF,Fulham,24,1994,3,88,29,2.6,1.0,1,62,0,2,13,8,0.00,0,4,-4,-4.09,-2.93,0.7,4.8,-4.1,-4.18,-3.56
92,Ciaran Clark,IRL,DF,Newcastle Utd,28,1989,11,858,78,25.1,9.5,9,89,8,2,29,9,0.91,9,15,-6,-0.63,-0.63,7.7,14.7,-7.0,-0.73,-0.47
93,Tom Cleverley,ENG,MF,Watford,28,1989,13,478,37,14.0,5.3,4,86,3,9,15,2,1.62,6,7,-1,-0.19,0.00,5.7,12.7,-7.0,-1.31,-1.19
94,Nathaniel Clyne,ENG,DF,Bournemouth,27,1991,14,1143,82,33.4,12.7,13,84,9,1,46,1,1.07,18,25,-7,-0.55,-0.27,16.2,19.0,-2.8,-0.22,-0.18
95,Nathaniel Clyne,ENG,DF,Liverpool,27,1991,4,111,28,3.2,1.2,1,93,1,3,6,2,3.00,4,1,+3,+2.43,+0.69,4.0,1.2,+2.8,+2.31,+1.17
96,Conor Coady,ENG,DF,Wolves,25,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.50,47,46,+1,+0.03,,52.1,42.1,+10.1,+0.26,
97,Joel Coleman,ENG,GK,Huddersfield,22,1995,1,90,90,2.6,1.0,1,90,1,0,,7,1.00,1,1,0,0.00,+1.46,0.7,0.6,+0.1,+0.11,+0.98
98,Séamus Coleman,IRL,DF,Everton,29,1988,29,2558,88,74.8,28.4,29,88,27,0,,3,1.62,43,30,+13,+0.46,+0.98,37.3,34.4,+2.9,+0.10,0.00
99,Matthew Connolly,ENG,DF,Cardiff City,30,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,
100,Lewis Cook,ENG,MF,Bournemouth,21,1997,13,723,56,21.1,8.0,8,85,5,5,9,2,1.54,15,10,+5,+0.62,+1.26,13.1,12.4,+0.7,+0.09,+0.24
101,Steve Cook,ENG,DF,Bournemouth,27,1991,31,2786,90,81.5,31.0,31,90,30,0,,0,1.29,48,56,-8,-0.26,+0.59,44.4,47.8,-3.5,-0.11,-0.05
102,Jack Cork,ENG,MF,Burnley,29,1989,37,3312,90,96.8,36.8,37,90,36,0,,0,1.08,43,63,-20,-0.54,+1.96,43.2,58.9,-15.7,-0.43,+1.23
103,Hélder Costa,ANG,FW|MF,Wolves,24,1994,25,1341,54,39.2,14.9,16,72,2,9,21,13,1.32,16,19,-3,-0.20,-0.37,18.6,14.0,+4.5,+0.30,+0.07
104,Conor Coventry,IRL,MF,West Ham,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
105,Aaron Cresswell,ENG,DF,West Ham,28,1989,20,1589,79,46.5,17.7,18,85,16,2,30,7,1.30,21,26,-5,-0.28,-0.38,19.7,25.2,-5.5,-0.31,+0.12
106,Peter Crouch,ENG,FW,Burnley,37,1981,6,92,15,2.7,1.0,0,,0,6,14,3,0.17,3,3,0,0.00,+0.62,4.2,2.0,+2.2,+2.16,+2.70
107,Greg Cunningham,IRL,DF,Cardiff City,27,1991,7,630,90,18.4,7.0,7,90,7,0,,20,0.86,5,17,-12,-1.71,-0.97,7.9,11.0,-3.1,-0.44,+0.08
108,Diogo Dalot,POR,DF|FW,Manchester Utd,19,1999,16,1013,63,29.6,11.3,12,79,6,4,18,6,1.69,21,18,+3,+0.27,-0.03,20.1,16.9,+3.2,+0.28,0.00
109,Matty Daly,ENG,MF,Huddersfield,17,2001,2,75,38,2.2,0.8,0,,0,2,37,6,0.50,1,1,0,0.00,+1.45,0.9,1.0,-0.1,-0.09,+0.77
110,Loïc Damour,FRA,MF,Cardiff City,27,1991,2,23,12,0.7,0.3,0,,0,2,11,2,1.50,2,2,0,0.00,+0.93,1.0,1.2,-0.2,-0.69,-0.19
111,Joe Daniel Tupper,ENG,GK,Crystal Palace,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
112,Charlie Daniels,ENG,DF,Bournemouth,31,1986,21,1585,75,46.3,17.6,17,88,15,4,24,4,1.29,25,34,-9,-0.51,-0.27,21.1,25.0,-3.9,-0.22,-0.22
113,Danilo,BRA,DF,Manchester City,27,1991,11,807,73,23.6,9.0,9,89,8,2,2,15,2.45,19,7,+12,+1.34,-0.73,20.2,6.2,+14.0,+1.56,-0.01
114,Scott Dann,ENG,DF,Crystal Palace,31,1987,10,663,66,19.4,7.4,7,90,7,3,10,9,2.00,16,10,+6,+0.81,+1.08,10.5,11.0,-0.5,-0.07,0.00
115,Karl Darlow,ENG,GK,Newcastle Utd,27,1990,0,,,,,0,,0,0,,23,,,,,,,,,,,
116,Matteo Darmian,ITA,DF,Manchester Utd,28,1989,6,443,74,13.0,4.9,5,89,4,1,0,10,1.33,5,8,-3,-0.61,-1.03,4.7,7.1,-2.4,-0.49,-0.89
117,Ben Davies,WAL,DF,Tottenham,25,1993,27,1844,68,53.9,20.5,20,90,18,7,7,7,1.70,36,26,+10,+0.49,-0.54,29.5,23.8,+5.6,+0.28,+0.15
118,Tom Davies,ENG,MF,Everton,20,1998,16,980,61,28.7,10.9,10,89,9,6,16,20,1.63,13,19,-6,-0.55,-1.07,11.2,14.6,-3.4,-0.31,-0.59
119,Steven Davis,NIR,MF,Southampton,33,1985,3,98,33,2.9,1.1,1,92,1,2,3,7,0.67,1,4,-3,-2.76,-2.29,1.8,2.4,-0.6,-0.56,-0.36
120,Kevin De Bruyne,BEL,MF,Manchester City,27,1991,19,975,51,28.5,10.8,11,74,4,8,21,1,2.53,28,3,+25,+2.31,+0.58,24.8,6.2,+18.6,+1.72,+0.21
121,Troy Deeney,ENG,FW,Watford,30,1988,32,2545,80,74.4,28.3,28,86,21,4,36,0,1.25,42,44,-2,-0.07,+0.44,35.5,43.8,-8.3,-0.29,-0.03
122,Jermain Defoe,ENG,FW,Bournemouth,35,1982,4,25,6,0.7,0.3,0,,0,4,5,16,1.50,0,2,-2,-7.20,-6.88,0.8,1.3,-0.5,-1.68,-1.59
123,Steven Defour,BEL,MF,Burnley,30,1988,6,448,75,13.1,5.0,6,75,2,0,,3,0.17,3,14,-11,-2.21,-1.85,3.2,11.8,-8.5,-1.71,-1.43
124,Fabian Delph,ENG,DF,Manchester City,28,1989,11,725,66,21.2,8.1,8,84,5,3,19,6,2.18,22,9,+13,+1.61,-0.36,18.9,8.4,+10.5,+1.30,-0.34
125,Mousa Dembélé,BEL,MF,Tottenham,31,1987,10,515,52,15.1,5.7,7,65,2,3,21,0,2.10,10,6,+4,+0.70,-0.04,7.3,6.8,+0.4,+0.08,-0.15
126,Leander Dendoncker,BEL,MF,Wolves,23,1995,19,1467,77,42.9,16.3,17,85,13,2,13,8,1.79,22,21,+1,+0.06,+0.06,22.4,20.4,+2.0,+0.12,-0.25
127,Laurent Depoitre,BEL,FW,Huddersfield,29,1988,23,1068,46,31.2,11.9,10,82,6,13,19,4,0.35,3,23,-20,-1.69,-0.38,8.9,20.0,-11.1,-0.94,-0.13
128,Gerard Deulofeu,ESP,FW|MF,Watford,24,1994,30,2066,69,60.4,23.0,26,76,6,4,24,0,1.23,34,29,+5,+0.22,+1.02,29.2,32.4,-3.1,-0.14,+0.38
129,Fousseni Diabaté,MLI,FW,Leicester City,22,1995,1,54,54,1.6,0.6,1,54,0,0,,2,1.00,0,1,-1,-1.67,-1.77,0.8,0.8,0.0,+0.04,-0.20
130,Adama Diakhaby,FRA,FW|MF,Huddersfield,22,1996,12,552,46,16.1,6.1,6,75,1,6,17,6,0.25,2,16,-14,-2.28,-1.03,3.9,11.4,-7.5,-1.23,-0.46
131,Mohamed Diamé,SEN,MF,Newcastle Utd,31,1987,29,2166,75,63.3,24.1,24,87,20,5,15,3,1.10,21,32,-11,-0.46,-0.82,22.2,35.8,-13.6,-0.57,-0.51
132,Grady Diangana,,MF|FW,West Ham,20,1998,17,609,36,17.8,6.8,6,65,0,11,20,6,1.35,6,13,-7,-1.03,-1.16,8.2,13.8,-5.6,-0.82,-0.54
133,Eric Dier,ENG,MF|DF,Tottenham,24,1994,20,1506,75,44.0,16.7,18,83,12,2,6,4,1.85,26,18,+8,+0.48,-0.46,25.0,24.0,+1.0,+0.06,-0.26
134,Lucas Digne,FRA,DF,Everton,25,1993,35,2965,85,86.7,32.9,33,89,31,2,7,1,1.43,46,38,+8,+0.24,+0.24,44.1,38.7,+5.4,+0.16,+0.45
135,Issa Diop,FRA,DF,West Ham,21,1997,33,2970,90,86.8,33.0,33,90,33,0,,5,1.55,48,43,+5,+0.15,+1.75,42.6,51.4,-8.8,-0.27,+0.84
136,Matt Doherty,IRL,DF|MF,Wolves,26,1992,38,3144,83,91.9,34.9,35,87,29,3,30,0,1.50,41,41,0,0.00,-0.33,46.0,38.2,+7.9,+0.23,-0.48
137,Abdoulaye Doucouré,MLI,MF,Watford,25,1993,35,3062,87,89.5,34.0,34,89,33,1,36,0,1.37,51,56,-5,-0.15,+0.36,45.3,52.8,-7.5,-0.22,+0.64
138,Kieran Dowell,ENG,FW|MF,Everton,20,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
139,Luke Dreher,ENG,FW,Crystal Palace,19,1998,1,1,1,0.0,0.0,0,,0,1,0,0,3.00,0,0,0,0.00,+0.05,0.1,0.3,-0.2,-20.49,-20.43
140,Danny Drinkwater,ENG,MF,Chelsea,28,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,
141,Anthony Driscoll-Glennon,ENG,DF|MF,Burnley,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
142,Martin Dúbravka,SVK,GK,Newcastle Utd,29,1989,38,3420,90,100.0,38.0,38,90,38,0,,0,1.18,42,48,-6,-0.16,,39.1,53.6,-14.5,-0.38,
143,Shane Duffy,IRL,DF,Brighton,26,1992,35,3087,88,90.3,34.3,35,88,34,0,,0,1.03,32,54,-22,-0.64,+0.17,32.7,54.1,-21.4,-0.62,+0.03
