Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
15,Marcos Alonso,ESP,DF,Chelsea,28,1990,15.9,4,0,0,16,15,2,66,20,16,1,0,0,96,42,29,59.2
16,Steven Alzate,COL,MF|DF,Brighton,20,1998,13.2,1,0,0,17,18,3,8,14,19,0,0,0,75,9,16,36.0
17,Ibrahim Amadou,FRA,DF|MF,Norwich City,26,1993,8.4,1,0,0,8,2,0,1,16,11,0,1,0,39,16,12,57.1
18,Felipe Anderson,BRA,MF|FW,West Ham,26,1993,16.6,1,0,0,17,24,2,34,22,32,0,0,0,112,6,19,24.0
19,Florin Andone,ROU,FW,Brighton,26,1993,0.8,0,1,0,2,3,0,0,0,1,0,0,0,6,4,1,80.0
20,Angeliño,ESP,DF,Manchester City,22,1997,4.7,1,0,0,2,2,0,43,9,2,0,0,0,29,6,7,46.2
21,Faustino Anjorin,ENG,FW,Chelsea,17,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
22,Michail Antonio,JAM,FW,West Ham,29,1990,19.6,3,0,0,41,35,11,48,9,9,0,0,0,62,88,108,44.9
23,Stuart Armstrong,SCO,MF,Southampton,27,1992,19.1,4,0,0,25,20,4,23,11,19,0,0,0,106,13,29,31.0
24,Kepa Arrizabalaga,ESP,GK,Chelsea,24,1994,33.0,0,0,0,0,5,0,0,1,1,0,0,0,35,5,0,100.0
25,Christian Atsu,GHA,MF|FW,Newcastle Utd,27,1992,8.3,2,0,0,11,10,4,17,5,8,0,0,0,42,6,14,30.0
26,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,30,1989,34.8,3,1,0,14,20,20,89,14,19,0,0,0,92,33,58,36.3
27,Serge Aurier,CIV,DF,Tottenham,26,1992,30.0,4,1,1,41,22,6,137,47,69,0,2,1,165,70,64,52.2
28,Jordan Ayew,GHA,FW,Crystal Palace,27,1991,35.0,6,0,0,59,105,9,25,15,30,0,0,0,147,77,169,31.3
29,César Azpilicueta,ESP,DF,Chelsea,29,1989,35.9,1,0,0,40,15,3,121,67,56,0,0,0,172,92,62,59.7
30,Eric Bailly,CIV,DF,Manchester Utd,25,1994,1.7,0,0,0,2,0,0,0,4,0,0,1,0,9,8,0,100.0
31,Leighton Baines,ENG,DF,Everton,34,1984,4.5,0,0,0,1,4,0,27,5,6,0,0,0,17,5,7,41.7
32,Fabián Balbuena,PAR,DF,West Ham,27,1991,13.1,2,0,0,6,2,0,1,26,12,0,0,0,65,53,36,59.6
33,George Baldock,GRE,DF,Sheffield Utd,26,1993,38.0,7,0,0,47,44,11,128,34,43,1,0,0,167,38,57,40.0
34,Phil Bardsley,SCO,DF,Burnley,34,1985,21.0,6,0,0,35,13,0,33,30,36,0,0,0,80,36,24,60.0
35,Ross Barkley,ENG,MF,Chelsea,25,1993,12.3,0,0,0,9,15,0,12,7,9,0,0,0,69,12,13,48.0
36,Ashley Barnes,ENG,FW,Burnley,29,1989,15.0,4,0,0,35,40,13,5,6,5,1,0,0,37,58,85,40.6
37,Harvey Barnes,ENG,MF|FW,Leicester City,21,1997,23.1,0,0,0,20,29,4,41,8,11,1,0,0,91,28,38,42.4
38,Chris Basham,ENG,DF,Sheffield Utd,31,1988,36.0,4,0,0,26,31,5,51,77,48,0,1,0,188,107,62,63.3
39,Borja Bastón,ESP,MF|FW,Aston Villa,26,1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
40,Michy Batshuayi,BEL,FW,Chelsea,25,1993,2.7,0,0,0,4,4,7,0,0,1,0,0,0,11,6,13,31.6
41,Jan Bednarek,POL,DF,Southampton,23,1996,34.0,4,0,0,33,12,0,1,77,38,0,1,1,161,125,46,73.1
42,Héctor Bellerín,ESP,DF|MF,Arsenal,24,1995,12.9,2,0,0,15,3,1,27,19,13,0,0,0,54,13,16,44.8
43,Ryan Bennett,ENG,DF,Wolves,29,1990,6.7,2,0,0,4,1,0,4,9,2,0,0,0,32,20,13,60.6
44,Ryan Bennett,ENG,DF,Leicester City,29,1990,3.7,0,0,0,3,0,0,2,7,4,0,0,0,22,8,11,42.1
45,Nabil Bentaleb,ALG,MF,Newcastle Utd,24,1994,8.3,2,0,0,19,5,0,2,19,13,0,0,0,46,14,13,51.9
46,Christian Benteke,BEL,FW,Crystal Palace,28,1990,14.0,4,1,0,25,20,12,5,4,5,0,0,0,24,143,110,56.5
47,Jóhann Berg Guðmundsson,ISL,MF,Burnley,28,1990,6.9,0,0,0,9,4,1,35,7,2,0,0,0,31,7,14,33.3
48,Sander Berge,NOR,MF,Sheffield Utd,21,1998,10.5,0,0,0,18,5,1,22,10,15,0,0,0,56,35,16,68.6
49,Steven Bergwijn,NED,FW|MF,Tottenham,21,1997,7.8,2,0,0,7,10,0,10,1,6,1,0,0,39,7,8,46.7
50,Bernard,BRA,MF|FW,Everton,26,1992,14.2,2,0,0,19,10,0,36,16,22,0,0,0,81,1,13,7.1
51,Bernardo,BRA,DF|MF,Brighton,24,1995,7.5,1,0,0,3,3,4,17,6,16,0,0,0,49,31,8,79.5
52,Ryan Bertrand,ENG,DF,Southampton,29,1989,30.5,3,1,0,27,33,1,122,37,29,0,0,0,118,58,56,50.9
53,Muhamed Bešić,BIH,MF,Sheffield Utd,26,1992,2.8,2,0,0,6,2,0,1,1,6,0,0,0,17,5,3,62.5
54,Philip Billing,DEN,MF,Bournemouth,23,1996,28.1,8,0,0,38,23,2,14,66,46,0,0,0,162,111,76,59.4
55,Yves Bissouma,MLI,MF,Brighton,22,1996,14.0,4,0,0,31,15,0,6,21,38,0,0,0,105,16,15,51.6
56,Willy Boly,CIV,DF,Wolves,28,1991,22.0,3,1,1,24,8,1,2,39,33,0,0,0,117,86,29,74.8
57,Gaëtan Bong,CMR,DF|MF,Brighton,31,1988,0.7,0,0,0,0,1,0,6,0,0,0,0,0,3,0,3,0.0
58,Sofiane Boufal,MAR,MF|FW,Southampton,25,1993,8.5,2,0,0,25,20,2,27,4,8,0,1,0,45,7,11,38.9
59,Jarrod Bowen,ENG,FW|MF,West Ham,22,1996,10.2,0,0,0,4,20,1,60,16,15,0,0,0,55,5,19,20.8
60,Robbie Brady,IRL,MF,Burnley,27,1992,5.0,1,0,0,8,4,1,14,5,9,0,0,0,36,12,8,60.0
61,Jarrad Branthwaite,ENG,DF,Everton,17,2002,3.3,0,0,0,4,3,0,0,2,7,0,0,0,18,8,15,34.8
62,Claudio Bravo,CHI,GK,Manchester City,36,1983,3.9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
63,Armando Broja,ALB,FW,Chelsea,17,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
64,David Brooks,WAL,MF|FW,Bournemouth,22,1997,5.6,1,0,0,4,6,0,24,2,5,0,0,0,13,0,7,0.0
65,Josh Brownhill,ENG,MF,Burnley,23,1995,8.9,2,0,0,6,9,0,2,14,8,0,0,0,43,18,18,50.0
66,Emi Buendía,ARG,FW|MF,Norwich City,22,1996,27.4,6,1,0,36,54,2,164,23,39,0,0,0,187,29,50,36.7
67,Dan Burn,ENG,DF,Brighton,27,1992,32.0,5,0,0,32,15,3,51,42,42,0,0,0,156,138,52,72.6
68,Sam Byram,ENG,DF,Norwich City,25,1993,14.4,4,0,0,16,8,1,7,26,22,0,0,0,73,43,39,52.4
69,Willy Caballero,ARG,GK,Chelsea,37,1981,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
70,Gary Cahill,ENG,DF,Crystal Palace,33,1985,24.1,1,0,0,14,12,0,0,18,8,0,0,0,98,84,50,62.7
71,Dominic Calvert-Lewin,ENG,FW,Everton,22,1997,29.2,9,0,0,57,44,13,19,6,5,0,0,0,55,177,206,46.2
72,Víctor Camarasa,ESP,FW,Crystal Palace,25,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,João Cancelo,POR,DF,Manchester City,25,1994,13.4,4,0,0,17,8,0,47,21,24,0,0,0,99,19,22,46.3
74,Todd Cantwell,ENG,FW|MF,Norwich City,21,1998,27.7,6,0,0,33,67,3,24,18,31,0,1,0,148,15,38,28.3
75,Étienne Capoue,FRA,MF,Watford,31,1988,29.2,8,0,0,57,39,0,23,68,40,0,1,0,219,49,19,72.1
76,Andy Carroll,ENG,FW,Newcastle Utd,30,1989,7.0,1,0,0,17,14,6,5,2,3,0,0,0,15,89,46,65.9
77,Jonny Castro,ESP,MF|DF,Wolves,25,1994,32.1,4,0,0,34,28,2,54,53,55,1,0,0,158,35,50,41.2
78,Craig Cathcart,NIR,DF,Watford,30,1989,27.6,7,0,0,13,2,0,1,25,26,0,0,0,128,67,52,56.3
79,Dani Ceballos,ESP,MF,Arsenal,22,1996,18.8,1,0,0,19,35,0,70,32,23,0,0,0,153,9,24,27.3
80,Nathaniel Chalobah,ENG,MF,Watford,24,1994,10.3,1,0,0,7,8,0,21,18,11,0,0,0,64,19,14,57.6
81,Calum Chambers,ENG,DF,Arsenal,24,1995,12.2,5,0,0,18,4,0,34,16,10,0,1,0,69,36,30,54.5
82,Ben Chilwell,ENG,DF,Leicester City,22,1996,26.4,3,0,0,29,30,1,103,28,26,0,0,0,161,55,38,59.1
83,Tahith Chong,NED,FW|DF,Manchester Utd,19,1999,0.4,0,0,0,2,1,0,0,0,0,0,0,0,2,0,2,0.0
84,Hamza Choudhury,ENG,MF,Leicester City,21,1997,9.9,4,1,1,12,7,0,4,24,8,0,0,0,51,12,10,54.5
85,Andreas Christensen,DEN,DF,Chelsea,23,1996,19.5,5,0,0,17,10,0,0,29,21,0,0,0,107,68,49,58.1
86,Ciaran Clark,IRL,DF,Newcastle Utd,29,1989,13.2,3,0,0,9,7,0,0,11,12,0,0,0,46,29,37,43.9
87,Leon Clarke,ENG,FW|MF,Sheffield Utd,34,1985,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,40.0
88,Tom Cleverley,ENG,MF,Watford,29,1989,10.8,2,0,0,16,10,0,29,10,15,0,0,0,51,9,12,42.9
89,Conor Coady,ENG,DF,Wolves,26,1993,38.0,5,0,0,17,7,0,0,28,23,0,1,0,244,33,24,57.9
90,Séamus Coleman,IRL,DF,Everton,30,1988,20.4,5,1,1,19,19,1,43,24,31,0,0,0,118,29,20,59.2
91,Aaron Connolly,IRL,FW,Brighton,19,2000,14.0,0,0,0,16,38,14,9,0,6,2,0,0,31,18,40,31.0
92,Lewis Cook,ENG,MF|FW,Bournemouth,22,1997,15.0,5,0,0,23,11,0,8,17,14,0,0,0,109,12,14,46.2
93,Steve Cook,ENG,DF,Bournemouth,28,1991,27.0,6,1,0,16,15,1,1,44,11,0,2,0,112,113,65,63.5
94,Jack Cork,ENG,MF,Burnley,30,1989,29.0,1,0,0,33,25,1,6,28,24,0,0,0,171,54,69,43.9
95,Aaron Cresswell,ENG,DF,West Ham,29,1989,30.3,7,0,0,16,17,2,127,35,26,0,0,0,172,45,39,53.6
96,Patrick Cutrone,ITA,FW,Wolves,21,1998,3.3,0,0,0,5,9,4,6,2,2,0,0,0,14,8,20,28.6
97,Diogo Dalot,POR,DF|MF,Manchester Utd,20,1999,0.7,0,0,0,1,0,0,3,2,2,0,0,0,5,3,0,100.0
98,Charlie Daniels,ENG,DF,Bournemouth,32,1986,1.4,0,0,0,0,0,0,5,1,1,0,0,0,11,2,0,100.0
99,Arnaut Danjuma,NED,MF,Bournemouth,22,1997,7.0,0,0,0,0,5,6,9,8,2,0,0,0,29,2,11,15.4
100,Scott Dann,ENG,DF,Crystal Palace,32,1987,14.1,0,0,0,5,0,0,2,14,4,0,0,0,73,39,31,55.7
101,Kevin Danso,AUT,DF,Southampton,20,1998,3.1,2,1,1,4,2,0,4,2,4,0,0,0,13,7,12,36.8
102,Ben Davies,WAL,DF,Tottenham,26,1993,15.9,6,0,0,27,8,1,29,22,15,0,0,0,61,45,21,68.2
103,Tom Davies,ENG,MF,Everton,21,1998,22.5,8,0,0,30,40,1,8,35,17,0,0,0,138,35,36,49.3
104,Keinan Davis,ENG,FW,Aston Villa,21,1998,6.1,0,0,0,12,11,3,2,0,1,0,0,0,15,27,46,37.0
105,Craig Dawson,ENG,DF,Watford,29,1990,26.2,6,0,0,31,12,0,4,34,18,0,1,0,123,100,42,70.4
106,Kevin De Bruyne,BEL,MF,Manchester City,28,1991,31.0,3,0,0,26,28,3,304,18,24,0,0,0,136,17,16,51.5
107,Troy Deeney,ENG,FW,Watford,31,1988,24.7,3,0,0,37,36,12,10,11,12,1,0,0,62,195,275,41.5
108,Fabian Delph,ENG,MF,Everton,29,1989,13.2,5,1,1,18,7,0,8,15,12,0,0,0,94,15,9,62.5
109,Leander Dendoncker,BEL,MF|DF,Wolves,24,1995,31.1,5,0,0,31,9,0,8,38,31,0,1,1,152,94,82,53.4
110,Gerard Deulofeu,ESP,FW,Watford,25,1994,23.3,3,0,0,27,22,18,96,25,16,1,0,0,126,1,16,5.9
111,Eric Dier,ENG,DF|MF,Tottenham,25,1994,14.9,5,0,0,19,4,1,3,21,12,0,1,0,59,66,42,61.1
112,Lucas Digne,FRA,DF,Everton,26,1993,33.7,6,0,0,43,29,3,270,42,49,0,1,1,182,112,53,67.9
113,Issa Diop,FRA,DF,West Ham,22,1997,30.7,8,0,0,31,11,1,1,47,15,0,3,0,145,79,39,66.9
114,Moussa Djenepo,MLI,MF|DF,Southampton,21,1998,10.3,4,1,0,23,30,3,21,9,21,0,0,0,48,3,16,15.8
115,Matt Doherty,IRL,MF|DF,Wolves,27,1992,31.5,1,0,0,28,18,3,45,40,29,1,1,0,160,132,96,57.9
116,Abdoulaye Doucouré,MLI,MF,Watford,26,1993,35.1,9,0,0,51,15,6,29,31,30,0,1,1,270,55,56,49.5
117,Tommy Doyle,ENG,MF,Manchester City,17,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
118,Danny Drinkwater,ENG,MF,Aston Villa,29,1990,2.9,1,0,0,7,1,0,1,5,3,0,0,0,30,0,4,0.0
119,Danny Drinkwater,ENG,MF,Burnley,29,1990,0.6,0,0,0,1,0,0,0,1,1,0,0,0,6,0,1,0.0
120,Josip Drmić,SUI,FW,Norwich City,26,1992,7.2,0,1,0,6,4,7,3,1,2,0,0,0,29,18,34,34.6
121,Martin Dúbravka,SVK,GK,Newcastle Utd,30,1989,38.0,0,0,0,0,4,0,0,1,1,0,0,0,35,9,0,100.0
122,Ondrej Duda,SVK,MF,Norwich City,24,1994,8.0,0,0,0,9,13,2,43,6,11,0,0,0,48,5,18,21.7
123,Shane Duffy,IRL,DF,Brighton,27,1992,13.8,2,0,0,14,10,0,1,21,9,0,0,0,56,67,21,76.1
124,Paul Dummett,WAL,DF,Newcastle Utd,27,1991,13.6,2,0,0,4,6,0,15,23,17,0,0,1,54,28,32,46.7
125,Lewis Dunk,ENG,DF,Brighton,27,1991,35.9,9,0,0,19,19,1,1,55,24,0,0,0,250,97,51,65.5
126,Ederson,BRA,GK,Manchester City,25,1993,34.1,3,1,0,2,2,0,0,3,2,0,0,0,49,12,1,92.3
127,John Egan,IRL,DF,Sheffield Utd,26,1992,35.4,5,1,1,34,20,1,2,58,27,0,1,0,177,133,77,63.3
128,Harvey Elliott,ENG,DF,Liverpool,16,2003,0.1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
129,Ahmed Elmohamady,EGY,DF,Aston Villa,31,1987,11.5,1,0,0,13,5,2,58,13,9,0,0,0,73,29,21,58.0
130,Björn Engels,BEL,DF,Aston Villa,24,1994,16.1,1,0,0,5,5,1,2,28,6,0,2,0,53,54,27,66.7
131,Christian Eriksen,DEN,MF|FW,Tottenham,27,1992,12.2,5,0,0,9,6,2,72,12,9,0,0,0,82,6,10,37.5
132,Jonny Evans,NIR,DF,Leicester City,31,1988,37.6,8,1,0,35,27,2,8,57,34,1,1,1,230,126,70,64.3
133,Łukasz Fabiański,POL,GK,West Ham,34,1985,23.5,1,0,0,1,2,0,0,1,2,0,1,0,12,11,0,100.0
134,Fabinho,BRA,MF,Liverpool,25,1993,23.1,6,0,0,32,20,0,9,34,35,0,0,0,157,41,28,59.4
135,Ralf Fährmann,GER,GK,Norwich City,30,1988,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
136,Akin Famewo,ENG,MF,Norwich City,20,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,Kiko Femenía,ESP,DF,Watford,28,1991,24.9,5,0,0,26,12,1,69,36,38,1,0,0,150,13,13,50.0
138,Bruno Fernandes,POR,MF,Manchester Utd,24,1994,13.2,2,0,0,9,14,2,75,11,12,2,0,0,67,3,11,21.4
139,Gedson Fernandes,POR,MF|DF,Tottenham,20,1999,0.8,0,0,0,0,2,0,7,1,0,0,0,0,7,0,1,0.0
140,Federico Fernández,ARG,DF,Newcastle Utd,30,1989,29.1,8,0,0,17,20,2,29,24,25,0,0,1,128,60,51,54.1
141,Fernandinho,BRA,DF,Manchester City,34,1985,26.6,9,2,1,26,17,1,4,25,35,0,1,1,148,74,47,61.2
142,Roberto Firmino,BRA,FW,Liverpool,27,1991,33.2,0,0,0,29,16,6,9,7,19,0,0,0,136,26,74,26.0
143,John Fleck,SCO,MF,Sheffield Utd,27,1991,28.0,8,0,0,25,22,1,149,24,25,0,0,0,169,13,23,36.1
144,Phil Foden,ENG,FW|MF,Manchester City,19,2000,10.0,0,0,0,12,13,1,29,6,10,0,0,0,36,10,18,35.7
145,Pablo Fornals,ESP,MF|FW,West Ham,23,1996,24.1,3,0,0,18,16,7,61,25,28,0,0,0,155,10,48,17.2
146,Ben Foster,ENG,GK,Watford,36,1983,38.0,1,0,0,2,4,0,0,0,0,0,2,0,54,9,0,100.0
147,Timothy Fosu-Mensah,NED,DF,Manchester Utd,21,1998,1.5,1,0,0,5,0,1,2,4,1,0,0,0,7,1,2,33.3
148,Dimitri Foulquier,FRA,DF|MF,Watford,26,1993,0.7,0,0,0,0,0,0,1,2,0,0,0,0,4,0,2,0.0
149,Juan Foyth,ARG,DF,Tottenham,21,1998,0.8,1,0,0,2,1,0,0,1,3,0,0,0,9,2,1,66.7
150,Simon Francis,ENG,DF,Bournemouth,34,1985,10.8,5,1,1,7,1,0,16,20,9,0,0,0,62,48,32,60.0
151,Ryan Fraser,SCO,MF|FW,Bournemouth,25,1994,23.0,2,0,0,10,36,1,174,15,6,0,0,0,97,6,25,19.4
152,Fred,BRA,MF,Manchester Utd,26,1993,24.0,8,0,0,42,36,1,63,38,32,0,0,0,234,9,19,32.1
153,Ryan Fredericks,ENG,DF,West Ham,26,1992,24.9,7,0,0,25,21,0,59,24,56,0,0,0,113,35,36,49.3
154,Kieron Freeman,WAL,FW,Sheffield Utd,27,1992,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0
155,Luke Freeman,ENG,MF,Sheffield Utd,27,1992,4.1,2,0,0,6,5,0,15,10,4,0,0,0,20,4,6,40.0
156,Christian Fuchs,AUT,DF,Leicester City,33,1986,8.6,0,0,0,2,0,1,16,17,9,0,0,0,45,19,18,51.4
157,Eric García,ESP,DF,Manchester City,18,2001,8.8,1,0,0,9,2,0,1,18,1,0,0,0,38,11,19,36.7
158,James Garner,ENG,MF,Manchester Utd,18,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
159,Dwight Gayle,ENG,FW,Newcastle Utd,28,1990,9.4,2,0,0,6,13,2,3,2,10,0,0,0,17,21,49,30.0
160,Paulo Gazzaniga,ARG,GK,Tottenham,27,1992,17.9,1,0,0,1,2,0,0,1,0,0,1,0,16,4,1,80.0
161,Jean-Philippe Gbamin,CIV,MF,Everton,23,1995,1.5,0,0,0,2,2,0,0,1,3,0,0,0,8,3,2,60.0
162,David de Gea,ESP,GK,Manchester Utd,28,1990,38.0,2,0,0,0,6,0,0,0,0,0,0,0,35,7,0,100.0
163,Anwar El Ghazi,NED,FW|MF,Aston Villa,24,1995,22.8,3,0,0,20,17,12,107,13,11,0,0,0,75,31,57,35.2
164,Morgan Gibbs-White,ENG,MF|FW,Wolves,19,2000,1.4,0,0,0,2,1,0,2,2,0,0,0,0,6,4,2,66.7
165,Billy Gilmour,SCO,MF,Chelsea,18,2001,2.2,0,0,0,3,1,0,1,3,2,0,0,0,15,2,5,28.6
166,Olivier Giroud,FRA,FW,Chelsea,32,1986,11.0,1,0,0,17,9,9,2,2,3,0,0,0,22,50,49,50.5
167,Ben Godfrey,ENG,DF,Norwich City,21,1998,29.4,3,1,0,15,9,0,3,25,14,0,1,1,162,66,40,62.3
168,André Gomes,POR,MF,Everton,26,1993,16.2,6,0,0,38,19,0,12,7,15,0,1,0,122,17,12,58.6
169,Angel Gomes,ENG,MF,Manchester Utd,18,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
170,Joe Gomez,ENG,DF,Liverpool,22,1997,22.3,7,0,0,21,13,0,9,38,16,0,1,0,151,68,49,58.1
171,Anthony Gordon,ENG,MF|FW,Everton,18,2001,4.9,0,0,0,10,12,1,7,8,7,0,0,0,18,1,5,16.7
172,Dan Gosling,ENG,MF,Bournemouth,29,1990,14.0,3,0,0,21,18,2,3,20,10,0,0,0,82,21,28,42.9
173,Andre Gray,JAM,FW,Watford,28,1991,8.4,1,0,0,10,1,6,5,1,3,0,0,0,26,16,30,34.8
174,Demarai Gray,JAM,MF|FW,Leicester City,23,1996,6.9,1,0,0,2,10,3,31,5,6,1,0,0,35,2,8,20.0
175,Jack Grealish,ENG,FW|MF,Aston Villa,23,1995,35.9,8,0,0,34,167,4,141,22,19,0,0,0,188,20,26,43.5
176,Mason Greenwood,ENG,FW,Manchester Utd,17,2001,14.7,0,0,0,12,8,3,10,6,11,0,0,0,62,5,18,21.7
177,Pascal Groß,GER,MF|FW,Brighton,28,1991,20.0,4,0,0,23,13,8,146,9,13,0,0,1,83,18,29,38.3
178,Vicente Guaita,ESP,GK,Crystal Palace,32,1987,35.0,1,0,0,0,4,0,0,0,1,0,0,1,16,16,2,88.9
179,Mattéo Guendouzi,FRA,MF,Arsenal,20,1999,19.4,6,0,0,17,49,0,6,29,16,1,0,0,117,12,16,42.9
180,Frederic Guilbert,FRA,DF|MF,Aston Villa,24,1994,22.7,7,0,0,36,21,2,91,49,43,0,0,0,104,46,68,40.4
181,İlkay Gündoğan,GER,MF,Manchester City,28,1990,22.4,7,0,0,16,14,2,30,31,16,0,1,0,137,11,15,42.3
182,Angus Gunn,SCO,GK,Southampton,23,1996,10.0,0,0,0,0,2,0,0,0,1,0,0,0,9,2,0,100.0
183,Sébastien Haller,CIV,FW,West Ham,25,1994,25.2,1,0,0,46,38,18,8,8,15,1,0,0,65,213,200,51.6
184,Grant Hanley,SCO,DF,Norwich City,27,1991,14.0,4,0,0,12,20,0,0,31,15,0,0,1,56,43,17,71.7
185,Kortney Hause,ENG,DF,Aston Villa,24,1995,17.2,3,0,0,24,9,1,0,20,9,0,0,0,109,99,35,73.9
186,Isaac Hayden,ENG,MF,Newcastle Utd,24,1995,24.7,4,1,0,25,21,2,38,38,27,0,0,0,114,49,33,59.8
187,Tom Heaton,ENG,GK,Aston Villa,33,1986,19.9,0,0,0,1,2,0,0,0,2,0,1,1,7,6,0,100.0
188,Dean Henderson,ENG,GK,Sheffield Utd,22,1997,36.0,2,0,0,0,2,0,0,1,0,0,0,0,23,16,0,100.0
189,Jordan Henderson,ENG,MF,Liverpool,29,1990,24.9,2,0,0,31,12,0,58,30,41,0,0,0,183,24,10,70.6
190,Jeff Hendrick,IRL,MF,Burnley,27,1992,21.5,8,0,0,17,16,4,30,20,10,0,0,0,107,25,17,59.5
191,Wayne Hennessey,WAL,GK,Crystal Palace,32,1987,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
192,Javier Hernández,MEX,FW,West Ham,31,1988,1.2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
193,Onel Hernández,CUB,FW|MF,Norwich City,26,1993,15.4,0,0,0,14,18,8,26,19,19,0,0,0,75,6,27,18.2
194,Son Heung-min,KOR,FW,Tottenham,27,1992,27.5,0,2,0,17,27,17,77,19,15,1,0,0,127,7,38,15.6
195,George Hirst,ENG,MF|DF,Leicester City,20,1999,0.1,0,0,0,0,2,0,0,0,0,0,0,0,2,3,1,75.0
196,Rob Holding,ENG,DF,Arsenal,23,1995,6.5,1,0,0,4,3,0,0,5,2,0,0,0,22,16,14,53.3
197,José Holebas,GRE,DF,Watford,35,1984,11.4,5,0,0,18,6,0,71,3,15,0,1,0,44,35,21,62.5
198,Mason Holgate,ENG,DF,Everton,22,1996,22.8,5,0,0,17,25,1,2,34,26,0,0,0,126,41,36,53.2
199,Nathan Holland,ENG,MF,West Ham,21,1998,0.4,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0.0
200,Conor Hourihane,IRL,MF,Aston Villa,28,1991,17.0,4,0,0,14,21,4,112,9,10,1,0,0,72,12,8,60.0
201,Callum Hudson-Odoi,ENG,FW|MF,Chelsea,18,2000,9.6,1,0,0,11,13,3,63,5,4,0,0,0,32,2,11,15.4
202,Will Hughes,ENG,MF,Watford,24,1995,25.0,9,0,0,53,46,1,69,37,47,0,2,0,127,25,32,43.9
203,Pierre Højbjerg,DEN,MF,Southampton,23,1995,30.6,5,0,0,46,36,1,27,46,49,0,1,0,326,54,42,56.3
