Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
154,Michael Gregoritsch,AUT,MF|FW,Augsburg,25,1994,3.4,131,7,26,69,39,6,131,2,1,50.0,1,50.0,68,335,164,4,4,0,4,3,89,11
155,Michael Gregoritsch,AUT,FW,Schalke 04,25,1994,9.2,314,11,23,141,150,32,314,3,1,33.3,2,66.7,117,489,129,3,2,2,24,9,211,46
156,Vincenzo Grifo,ITA,MF,Hoffenheim,26,1993,0.2,15,0,2,6,7,1,15,1,0,0.0,1,100.0,9,72,23,1,1,0,0,0,10,2
157,Vincenzo Grifo,ITA,MF|FW,Freiburg,26,1993,18.0,986,25,157,389,452,56,985,50,25,50.0,25,50.0,547,3176,1516,50,37,22,44,25,640,112
158,Florian Grillitsch,AUT,MF|DF,Hoffenheim,23,1995,26.8,2077,116,656,1238,205,19,2077,39,27,69.2,12,30.8,1194,7426,3635,37,37,2,27,30,1412,32
159,Christian Groß,GER,DF|MF,Werder Bremen,30,1989,9.7,607,73,290,288,34,5,607,15,10,66.7,5,33.3,400,2997,1811,13,12,0,8,5,393,1
160,Carlos Gruezo,ECU,MF,Augsburg,24,1995,9.8,377,15,129,209,40,1,377,7,3,42.9,4,57.1,199,843,337,5,3,1,3,2,210,7
161,Marko Grujić,SRB,MF,Hertha BSC,23,1996,26.8,1424,92,313,902,226,34,1424,42,30,71.4,12,28.6,669,3639,1618,22,23,3,36,27,892,41
162,Raphaël Guerreiro,POR,DF|MF,Dortmund,25,1993,25.9,2393,46,553,1272,591,53,2393,66,41,62.1,25,37.9,1416,6557,3906,75,72,8,36,25,1748,131
163,Babacar Guèye,SEN,FW,Paderborn 07,24,1994,1.2,40,4,4,22,14,5,40,1,0,0.0,1,100.0,21,77,13,0,0,0,5,3,26,6
164,Josuha Guilavogui,FRA,MF|DF,Wolfsburg,28,1990,22.9,1295,92,437,725,143,22,1295,19,13,68.4,6,31.6,608,2506,1311,13,7,1,25,10,706,23
165,Péter Gulácsi,HUN,GK,RB Leipzig,29,1990,32.0,1335,1048,1315,21,0,0,1335,0,0,,0,,690,3009,1659,0,0,0,2,0,681,0
166,Manuel Gulde,GER,DF,Freiburg,28,1991,15.2,1009,124,513,423,77,19,1009,5,5,100.0,0,0.0,550,2927,1747,17,7,0,5,2,631,4
167,Christian Günter,GER,DF,Freiburg,26,1993,33.7,1930,66,464,718,774,51,1930,45,15,33.3,30,66.7,950,5796,3516,113,84,17,46,23,1077,217
168,Jonathan de Guzmán,NED,MF,Eint Frankfurt,31,1987,1.0,117,1,8,65,45,1,117,2,1,50.0,1,50.0,65,378,167,3,4,0,3,4,80,7
169,Erling Haaland,NOR,FW,Dortmund,19,2000,11.8,350,8,18,166,170,59,350,23,12,52.2,11,47.8,194,1021,524,22,13,13,26,12,245,69
170,Janik Haberer,GER,MF|FW,Freiburg,25,1994,19.1,1096,26,203,660,243,29,1096,26,15,57.7,11,42.3,597,2669,1022,19,23,4,31,20,713,62
171,Alexander Hack,GER,DF,Mainz 05,25,1993,8.9,609,94,302,278,30,12,609,6,3,50.0,3,50.0,289,1571,1050,9,1,0,5,0,303,3
172,André Hahn,GER,FW|MF,Augsburg,28,1990,7.8,309,15,63,127,123,32,308,11,4,36.4,7,63.6,144,1026,364,15,11,4,19,12,164,34
173,Amadou Haidara,MLI,MF,RB Leipzig,21,1998,8.4,687,17,95,393,206,15,687,30,19,63.3,11,36.7,379,1903,1003,15,18,2,21,7,494,36
174,Achraf Hakimi,MAR,DF|MF,Dortmund,20,1998,30.2,2780,51,514,1360,927,104,2780,120,73,60.8,47,39.2,1689,9213,5414,159,109,41,59,44,2057,323
175,Marcel Halstenberg,GER,DF,RB Leipzig,27,1991,28.0,2202,116,643,1212,374,46,2202,30,23,76.7,7,23.3,1193,6105,3732,65,40,5,22,10,1374,91
176,Amine Harit,MAR,MF|FW,Schalke 04,22,1997,23.4,1146,6,103,598,467,58,1145,91,60,65.9,31,34.1,866,6156,3131,94,71,18,76,64,931,149
177,Martin Harnik,AUT,MF|FW,Werder Bremen,32,1987,0.1,5,0,1,0,4,1,5,0,0,,0,,2,2,0,0,0,0,1,0,4,2
178,Makoto Hasebe,JPN,DF|MF,Eint Frankfurt,35,1984,21.9,1571,92,656,873,57,1,1571,5,4,80.0,1,20.0,907,6617,4622,47,17,0,7,7,969,6
179,Kai Havertz,GER,MF|FW,Leverkusen,20,1999,27.3,1790,25,134,982,694,133,1789,119,57,47.9,62,52.1,1158,6930,3345,119,93,34,99,75,1513,250
180,Thorgan Hazard,BEL,FW|MF,Dortmund,26,1993,26.4,1515,16,151,575,810,108,1515,82,48,58.5,34,41.5,883,5261,2664,100,58,40,61,55,1137,281
181,Jonas Hector,GER,MF|DF,Köln,29,1990,27.0,1578,75,396,911,290,50,1578,12,6,50.0,6,50.0,777,3984,1575,25,19,6,28,17,938,63
182,Dominique Heintz,GER,DF,Freiburg,25,1993,27.0,1655,219,881,732,59,3,1655,21,18,85.7,3,14.3,983,5508,3317,27,21,2,11,9,1036,6
183,Rouwen Hennings,GER,FW,Düsseldorf,31,1987,27.3,880,40,70,423,394,99,876,29,12,41.4,17,58.6,382,1538,487,13,14,8,41,18,575,164
184,Lucas Hernández,FRA,DF,Bayern Munich,23,1996,10.2,907,37,324,490,96,10,907,10,8,80.0,2,20.0,587,2881,1682,17,14,1,5,8,676,26
185,Patrick Herrmann,GER,FW|MF,M'Gladbach,28,1991,16.1,710,16,112,251,353,77,710,23,12,52.2,11,47.8,427,2293,1189,38,22,12,36,18,499,148
186,Martin Hinteregger,AUT,DF,Eint Frankfurt,26,1992,30.2,2067,192,973,942,168,54,2067,21,12,57.1,9,42.9,1024,5811,2738,35,17,2,21,10,1122,35
187,Marwin Hitz,SUI,GK,Dortmund,31,1987,3.2,103,89,102,1,0,0,103,0,0,,0,,55,303,169,0,0,0,0,0,52,0
188,André Hoffmann,GER,DF,Düsseldorf,26,1993,27.0,1631,171,964,646,33,18,1631,2,2,100.0,0,0.0,880,4397,1839,3,6,1,6,1,1031,2
189,Nicolas Höfler,GER,MF,Freiburg,29,1990,30.9,1871,103,574,1116,202,19,1871,52,34,65.4,18,34.6,986,5203,2393,33,29,4,39,17,1085,20
190,Jonas Hofmann,GER,MF|FW,M'Gladbach,27,1992,18.1,1071,21,217,547,329,40,1071,28,12,42.9,16,57.1,636,3168,1482,42,13,10,25,16,671,67
191,Jonas Hofmann,GER,MF,Schalke 04,22,1997,0.0,4,1,3,1,0,0,4,0,0,,0,,1,1,0,0,0,0,0,0,0,0
192,Marco Höger,GER,MF,Köln,29,1989,7.5,484,23,142,274,79,10,484,10,9,90.0,1,10.0,264,1294,591,7,7,2,2,9,295,9
193,Lucas Höler,GER,FW|MF,Freiburg,25,1994,27.6,1039,39,153,413,491,113,1038,59,31,52.5,28,47.5,605,3459,1603,59,39,26,99,51,729,180
194,Gerrit Holtmann,PHI,MF|DF,Paderborn 07,24,1995,11.8,584,13,133,252,213,23,584,52,20,38.5,32,61.5,355,2953,1527,59,38,15,34,21,354,75
195,Luca Horn,GER,DF,Wolfsburg,20,1998,0.1,9,0,2,5,2,0,9,0,0,,0,,5,59,31,1,1,0,0,0,6,0
196,Timo Horn,GER,GK,Köln,26,1993,34.0,1286,1107,1277,10,0,0,1286,0,0,,0,,597,2976,2142,0,0,0,0,0,583,0
197,Lukáš Hrádecký,FIN,GK,Leverkusen,29,1989,34.0,1684,1370,1677,8,0,0,1684,0,0,,0,,899,5090,2912,0,0,0,0,0,990,0
198,Benjamin Hübner,GER,DF,Hoffenheim,30,1989,23.0,1859,221,999,776,90,33,1859,7,4,57.1,3,42.9,1069,5043,2907,23,14,1,8,12,1369,7
199,Florian Hübner,GER,DF,Union Berlin,28,1991,9.4,402,49,233,153,22,16,402,1,1,100.0,0,0.0,161,725,343,0,0,0,5,1,173,3
200,Mats Hummels,GER,DF,Dortmund,30,1988,28.7,2616,256,1283,1268,82,29,2616,15,14,93.3,1,6.7,1587,7992,4702,23,13,1,15,7,1789,8
201,Uwe Hünemeier,GER,DF,Paderborn 07,33,1986,13.4,973,129,525,413,36,14,972,2,1,50.0,1,50.0,538,3114,1851,13,0,0,6,0,622,4
202,Jannik Huth,GER,GK,Paderborn 07,25,1994,6.0,264,208,261,3,0,0,264,0,0,,0,,132,608,299,0,0,0,0,0,137,0
203,Iago,BRA,DF|MF,Augsburg,22,1997,7.5,404,32,162,168,77,4,404,6,2,33.3,4,66.7,167,953,443,12,5,0,10,9,151,10
204,Vedad Ibišević,BIH,FW,Hertha BSC,34,1984,14.0,355,18,32,180,146,43,354,18,5,27.8,13,72.2,196,917,305,8,13,5,30,22,265,75
205,Luc Ihorst,GER,FW,Werder Bremen,19,2000,0.1,6,0,0,0,6,0,6,1,0,0.0,1,100.0,4,8,3,0,0,0,0,1,3,2
206,Stefan Ilsanker,AUT,DF,RB Leipzig,30,1989,4.6,423,40,200,211,13,9,423,2,1,50.0,1,50.0,251,1040,690,2,2,1,0,1,304,0
207,Stefan Ilsanker,AUT,DF|MF,Eint Frankfurt,30,1989,9.3,643,59,283,310,57,12,643,4,4,100.0,0,0.0,297,1240,686,4,3,0,8,3,398,6
208,Marcus Ingvartsen,DEN,MF|FW,Union Berlin,23,1996,19.1,741,23,118,321,313,46,740,33,15,45.5,18,54.5,403,2240,852,23,25,4,48,20,455,69
209,Gian-Luca Itter,GER,DF|MF,Freiburg,20,1999,0.4,31,4,9,14,8,0,31,0,0,,0,,17,106,63,2,2,0,0,0,17,1
210,Ismail Jakobs,SEN,FW|DF,Köln,19,1999,18.6,818,30,192,338,299,29,818,18,7,38.9,11,61.1,427,2093,876,29,23,5,47,17,463,115
211,Laurent Jans,LUX,DF,Paderborn 07,26,1992,17.5,1051,70,465,397,199,6,1051,16,12,75.0,4,25.0,496,2914,1562,37,26,4,19,7,495,30
212,Tony Jantschke,GER,DF,M'Gladbach,29,1990,11.2,810,71,398,365,49,10,810,1,1,100.0,0,0.0,471,2067,994,10,5,0,3,0,507,15
213,Rune Jarstein,NOR,GK,Hertha BSC,34,1984,28.3,1083,955,1082,1,0,0,1083,1,1,100.0,0,0.0,586,3699,2513,0,0,0,1,0,427,0
214,Dennis Jastrzembski,POL,MF|FW,Paderborn 07,19,2000,2.0,79,2,18,33,29,4,79,6,1,16.7,5,83.3,44,322,154,7,4,3,4,1,45,13
215,Tin Jedvaj,CRO,DF,Augsburg,23,1995,29.3,1478,176,739,646,108,19,1478,10,6,60.0,4,40.0,668,3730,1819,19,8,0,12,8,671,12
216,Fredrik Jensen,FIN,MF|FW,Augsburg,21,1997,5.1,130,3,14,60,58,6,130,9,4,44.4,5,55.6,71,401,162,8,4,1,8,6,87,22
217,Fabian Johnson,USA,MF|DF,M'Gladbach,31,1987,3.0,135,4,25,71,40,4,135,2,1,50.0,1,50.0,67,284,185,6,1,1,4,5,80,14
218,Dejan Joveljić,SRB,FW,Eint Frankfurt,19,1999,1.7,35,1,3,15,18,3,35,1,1,100.0,0,0.0,15,68,4,0,0,0,1,4,28,11
219,Mathias Jørgensen,DEN,DF,Düsseldorf,29,1990,5.5,279,46,173,102,4,1,279,0,0,,0,,112,512,226,0,2,0,0,0,142,0
220,Ozan Kabak,TUR,DF,Schalke 04,19,2000,19.7,1306,183,687,592,40,21,1306,23,20,87.0,3,13.0,760,4555,2816,13,12,2,22,6,801,2
221,Pavel Kadeřábek,CZE,DF|FW,Hoffenheim,27,1992,27.5,1615,64,413,726,484,71,1615,18,9,50.0,9,50.0,729,3518,1805,44,39,5,25,13,1046,176
222,Florian Kainz,AUT,FW|MF,Köln,26,1992,17.3,940,11,140,383,426,33,939,39,22,56.4,17,43.6,540,3232,1631,54,36,7,27,23,605,112
223,Salomon Kalou,CIV,FW|MF,Hertha BSC,33,1985,1.6,71,2,9,32,31,7,71,4,1,25.0,3,75.0,35,201,79,2,2,0,10,3,42,17
224,Daichi Kamada,JPN,MF|FW,Eint Frankfurt,22,1996,21.9,1011,9,94,434,496,75,1011,58,39,67.2,19,32.8,573,3451,1652,63,39,22,59,35,676,138
225,Kevin Kampl,SVN,MF,RB Leipzig,28,1990,7.5,587,9,99,379,117,5,587,9,7,77.8,2,22.2,354,1753,846,14,13,2,10,6,435,22
226,Stefanos Kapino,GRE,GK,Werder Bremen,25,1994,1.0,38,34,38,0,0,0,38,0,0,,0,,20,116,58,0,0,0,0,0,12,0
227,Kenan Karaman,TUR,FW|MF,Düsseldorf,25,1994,15.0,494,11,34,211,255,74,494,29,21,72.4,8,27.6,290,1749,718,23,16,4,50,31,409,125
228,Mamoudou Karamoko,FRA,MF,Wolfsburg,19,1999,0.1,8,0,0,6,2,1,8,1,0,0.0,1,100.0,3,13,0,0,0,0,0,0,5,2
229,Florian Kastenmeier,GER,GK,Düsseldorf,22,1997,17.0,670,552,663,7,0,0,670,3,3,100.0,0,0.0,331,2043,1223,0,0,0,0,0,317,0
230,Noah Katterbach,GER,DF,Köln,18,2001,14.6,898,34,346,432,140,2,898,43,31,72.1,12,27.9,496,2782,1448,28,23,1,24,12,484,22
231,Yannik Keitel,GER,MF,Freiburg,19,2000,1.9,82,7,33,37,14,2,82,2,2,100.0,0,0.0,44,255,127,1,0,0,5,1,48,2
232,Jonjoe Kenny,ENG,DF,Schalke 04,22,1997,30.2,1874,85,521,928,441,25,1874,20,11,55.0,9,45.0,853,3890,2088,40,32,6,37,20,954,125
233,Rani Khedira,GER,MF,Augsburg,25,1994,29.4,1179,91,396,639,153,15,1179,8,4,50.0,4,50.0,532,2112,835,8,7,0,15,14,593,27
234,Luca Kilian,GER,DF,Paderborn 07,19,1999,14.0,874,122,564,299,13,5,874,3,2,66.7,1,33.3,516,2575,1337,4,2,0,7,1,559,3
235,Joshua Kimmich,GER,MF|DF,Bayern Munich,24,1995,31.3,3146,87,682,1709,777,34,3146,30,19,63.3,11,36.7,1922,10428,4772,57,54,4,41,19,2226,106
236,Davy Klaassen,NED,MF,Werder Bremen,26,1993,32.6,1612,56,338,906,390,50,1609,16,11,68.8,5,31.3,900,2991,1274,27,33,5,48,16,915,92
237,Felix Klaus,GER,MF|FW,Wolfsburg,26,1992,7.4,341,10,30,152,161,27,341,11,5,45.5,6,54.5,198,1297,662,27,16,9,22,14,230,64
238,Lukas Klostermann,GER,DF,RB Leipzig,23,1996,29.4,2092,170,750,1095,252,28,2092,23,15,65.2,8,34.8,1121,5468,3196,38,22,2,12,11,1354,78
239,Lukas Klünter,GER,DF,Hertha BSC,23,1996,20.9,1049,88,371,510,178,8,1049,28,13,46.4,15,53.6,424,2820,1458,44,27,1,22,13,471,44
240,Robin Knoche,GER,DF,Wolfsburg,27,1992,17.7,1168,113,586,543,52,13,1168,6,6,100.0,0,0.0,629,3403,2107,22,13,0,7,3,685,4
241,Robin Koch,GER,DF|MF,Freiburg,23,1996,30.1,1811,189,857,855,110,48,1811,7,7,100.0,0,0.0,1061,5972,3394,16,12,1,15,11,1179,11
242,Dominik Kohr,GER,MF,Eint Frankfurt,25,1994,16.1,1003,29,177,609,227,29,1003,25,19,76.0,6,24.0,465,2415,1236,31,26,6,17,12,645,47
243,Ibrahima Konaté,FRA,DF,RB Leipzig,20,1999,6.3,414,45,204,193,21,3,414,4,3,75.0,1,25.0,245,1500,866,9,6,1,4,1,265,3
244,Pascal Köpke,GER,FW,Hertha BSC,23,1995,1.3,47,0,3,25,20,5,47,1,1,100.0,0,0.0,34,143,59,4,0,2,6,3,40,12
245,Filip Kostić,SRB,DF|FW,Eint Frankfurt,26,1992,32.9,2030,23,293,812,982,104,2030,139,83,59.7,56,40.3,1034,7806,4162,161,105,49,67,58,1208,248
246,Tomáš Koubek,CZE,GK,Augsburg,26,1992,24.0,928,808,926,2,0,0,928,1,1,100.0,0,0.0,459,2623,1359,0,0,0,3,0,354,0
247,Dawid Kownacki,POL,FW|MF,Düsseldorf,22,1997,12.1,498,7,73,220,216,48,498,49,19,38.8,30,61.2,264,1799,645,21,21,11,35,13,310,91
248,Thomas Kraft,GER,GK,Hertha BSC,31,1988,4.0,135,111,134,1,0,0,135,0,0,,0,,73,533,352,0,0,0,0,0,58,0
249,Andrej Kramarić,CRO,FW|MF,Hoffenheim,28,1991,15.8,682,12,71,347,272,66,680,35,23,65.7,12,34.3,444,2907,1441,54,32,18,32,25,539,115
250,Christoph Kramer,GER,MF,M'Gladbach,28,1991,16.3,1092,36,262,680,157,13,1092,20,14,70.0,6,30.0,575,2504,1071,16,8,3,14,11,725,13
251,Tom Krauß,GER,MF,RB Leipzig,18,2001,0.0,7,0,2,5,0,0,7,0,0,,0,,3,5,0,0,0,0,0,0,4,0
252,Felix Kroos,GER,MF|DF,Union Berlin,28,1991,4.2,219,12,58,126,35,2,219,0,0,,0,,100,329,146,1,3,0,6,0,110,3
253,Lukas Kübler,GER,DF,Freiburg,26,1992,2.3,110,7,46,53,13,1,110,4,4,100.0,0,0.0,63,363,200,4,4,0,1,0,68,0
254,Pierre Kunde,CMR,MF,Mainz 05,24,1995,20.7,1269,77,312,779,203,18,1269,43,34,79.1,9,20.9,727,4413,2377,52,26,4,26,18,762,35
255,Ahmed Kutucu,TUR,FW|MF,Schalke 04,19,2000,7.5,270,4,21,137,120,16,270,33,20,60.6,13,39.4,161,1025,450,15,12,3,20,17,189,33
256,Konrad Laimer,AUT,MF,RB Leipzig,22,1997,23.5,1608,39,290,1023,319,18,1608,53,35,66.0,18,34.0,879,4201,2275,44,46,10,43,33,1027,39
257,Stefan Lainer,AUT,DF,M'Gladbach,26,1992,30.1,1882,87,545,821,534,47,1882,60,33,55.0,27,45.0,995,5481,3151,88,65,16,32,30,1076,124
258,Michael Lang,SUI,DF|FW,Werder Bremen,28,1991,6.0,385,25,101,191,94,8,385,4,3,75.0,1,25.0,207,899,453,14,12,1,3,2,233,40
259,Sebastian Langkamp,GER,DF,Werder Bremen,31,1988,3.5,230,18,103,121,9,4,230,0,0,,0,,134,588,267,0,2,0,1,1,142,1
260,Danny Latza,GER,MF,Mainz 05,29,1989,15.3,806,44,204,451,160,16,806,28,18,64.3,10,35.7,461,2152,1015,12,13,0,24,18,482,24
261,Mathew Leckie,AUS,DF|FW,Hertha BSC,28,1991,2.2,117,3,22,53,42,7,117,2,1,50.0,1,50.0,52,288,122,3,2,1,5,1,59,12
262,Toni Leistner,GER,DF,Köln,28,1990,11.2,780,95,433,334,15,8,780,6,6,100.0,0,0.0,448,2219,1160,4,2,0,7,0,446,2
263,Tim Lemperle,GER,MF,Köln,17,2002,0.2,7,0,0,1,6,3,7,2,0,0.0,2,100.0,5,31,2,0,0,0,1,1,4,1
264,Christopher Lenz,GER,DF|MF,Union Berlin,24,1994,25.2,1489,93,465,667,374,14,1489,38,23,60.5,15,39.5,611,3378,1650,48,43,6,35,12,636,80
265,Robert Lewandowski,POL,FW,Bayern Munich,30,1988,30.7,1178,14,43,409,738,250,1173,90,58,64.4,32,35.6,768,3989,1623,70,44,47,81,54,981,245
266,Stephan Lichtsteiner,SUI,DF,Augsburg,35,1984,14.9,723,64,242,321,168,2,723,9,5,55.6,4,44.4,289,1411,795,21,17,1,8,5,292,19
267,Philipp Lienhart,AUT,DF,Freiburg,23,1996,20.2,1238,152,678,542,29,5,1238,2,2,100.0,0,0.0,753,5103,2842,30,8,1,9,1,847,4
268,Jürgen Locadia,NED,FW,Hoffenheim,25,1993,5.9,185,3,10,101,75,26,184,2,2,100.0,0,0.0,114,612,179,6,3,3,14,9,149,39
269,Ademola Lookman,NGA,FW|MF,RB Leipzig,21,1997,3.4,203,0,14,83,111,15,203,18,8,44.4,10,55.6,129,954,473,19,17,4,10,9,144,32
270,Eduard Löwen,GER,MF,Augsburg,22,1997,7.5,333,12,59,174,104,7,333,23,11,47.8,12,52.2,194,901,419,9,9,0,23,15,210,23
271,Eduard Löwen,GER,MF,Hertha BSC,22,1997,3.5,189,6,35,126,33,1,189,9,9,100.0,0,0.0,105,591,245,7,5,0,10,3,111,2
272,Jan Luca Rumpf,GER,DF,Paderborn 07,20,1999,1.0,60,7,36,22,3,2,60,0,0,,0,,32,163,85,0,0,0,1,0,32,0
273,Dodi Lukebakio,BEL,FW|MF,Hertha BSC,21,1997,22.6,885,11,105,405,389,64,885,65,46,70.8,19,29.2,543,3954,1754,68,46,23,68,46,629,166
274,Andreas Luthe,GER,GK,Augsburg,32,1987,10.0,443,402,442,1,0,0,443,0,0,,0,,247,1162,645,0,0,0,1,0,200,0
275,Arne Maier,GER,MF,Hertha BSC,20,1999,5.9,375,8,68,223,86,2,375,6,6,100.0,0,0.0,213,1235,632,11,9,1,14,6,272,15
276,Yunus Mallı,TUR,MF|FW,Union Berlin,27,1992,7.5,281,4,32,142,111,16,281,12,8,66.7,4,33.3,175,857,393,14,15,3,16,9,199,28
277,Streli Mamba,GER,FW,Paderborn 07,25,1994,16.9,421,5,37,225,168,44,421,25,15,60.0,10,40.0,255,1748,773,32,21,17,40,22,279,73
278,Omar Marmoush,EGY,MF|FW,Wolfsburg,20,1999,0.9,39,3,7,20,14,2,39,7,2,28.6,5,71.4,21,120,43,2,1,0,3,3,17,4
279,Aarón Martín,ESP,DF,Mainz 05,22,1997,19.9,1072,48,288,450,351,11,1072,28,19,67.9,9,32.1,527,3129,1546,40,26,3,15,15,514,90
280,Javi Martínez,ESP,DF|MF,Bayern Munich,30,1988,7.5,689,54,283,382,27,4,689,2,2,100.0,0,0.0,397,2117,1237,5,5,0,2,0,483,5
281,Omar Mascarell,ESP,MF,Schalke 04,26,1993,22.5,1587,90,592,910,100,6,1587,13,12,92.3,1,7.7,832,4719,1868,6,9,1,14,12,941,10
282,Jean-Philippe Mateta,FRA,FW,Mainz 05,22,1997,11.7,338,12,25,156,163,53,337,28,17,60.7,11,39.3,197,841,237,11,11,9,42,18,240,63
283,Rabbi Matondo,WAL,FW|MF,Schalke 04,18,2000,12.9,397,1,36,127,242,48,397,52,29,55.8,23,44.2,278,2359,1096,38,32,25,46,33,290,93
284,Philipp Max,GER,DF,Augsburg,25,1993,30.1,1658,69,461,758,465,23,1657,15,8,53.3,7,46.7,761,3960,2047,60,35,2,32,12,789,101
285,Alexandru Maxim,ROU,MF|DF,Mainz 05,29,1990,1.3,97,0,11,37,49,5,97,8,5,62.5,3,37.5,51,325,146,6,10,2,4,2,58,10
286,Kevin Mbabu,SUI,DF,Wolfsburg,24,1995,18.8,1211,74,340,516,367,35,1211,80,49,61.3,31,38.8,574,3593,1804,56,46,12,34,30,586,105
287,Weston McKennie,USA,MF|DF,Schalke 04,20,1998,23.0,1339,74,365,724,267,41,1339,46,27,58.7,19,41.3,643,3861,1847,34,34,6,30,20,804,71
288,Joshua Mees,GER,MF|FW,Union Berlin,23,1996,3.6,131,2,25,51,56,11,131,6,2,33.3,4,66.7,66,293,111,3,2,2,9,1,82,20
289,Admir Mehmedi,SUI,MF|FW,Wolfsburg,28,1991,13.3,687,6,71,326,295,34,687,12,6,50.0,6,50.0,387,1589,742,14,17,5,22,18,511,94
290,Levent Mercan,GER,MF|FW,Schalke 04,18,2000,0.8,39,3,9,21,9,1,39,2,2,100.0,0,0.0,28,114,64,1,0,0,3,2,31,4
291,Jorge Meré,ESP,DF,Köln,22,1997,6.9,466,56,251,201,15,2,466,1,1,100.0,0,0.0,275,1283,736,4,1,0,4,3,305,0
292,Sven Michel,GER,FW,Paderborn 07,29,1990,15.3,596,9,45,263,296,63,596,39,22,56.4,17,43.6,360,1948,752,27,20,11,70,38,428,107
293,Juan Miranda,ESP,DF,Schalke 04,19,2000,8.7,491,29,156,224,115,5,491,6,3,50.0,3,50.0,214,1071,581,15,9,1,15,5,253,37
294,Maximilian Mittelstädt,GER,DF|FW,Hertha BSC,22,1997,21.0,1452,75,440,667,359,27,1452,26,18,69.2,8,30.8,639,3595,1911,53,46,10,27,25,756,101
295,Anthony Modeste,FRA,FW,Köln,31,1988,12.6,358,24,37,179,143,51,358,10,9,90.0,1,10.0,158,510,203,10,6,6,31,11,248,62
296,Kevin Möhwald,GER,MF,Werder Bremen,26,1993,0.8,48,1,8,31,9,0,48,0,0,,0,,23,119,52,2,1,0,1,0,38,5
297,Niklas Moisander,FIN,DF,Werder Bremen,33,1985,22.0,1787,165,834,888,78,18,1787,22,16,72.7,6,27.3,1234,7113,4460,33,19,1,10,6,1205,3
298,Alfredo Morales,USA,MF,Düsseldorf,29,1990,19.2,806,43,185,447,186,30,806,26,15,57.7,11,42.3,353,1698,659,15,21,2,30,27,460,54
299,Jan Morávek,CZE,MF,Augsburg,29,1989,5.3,257,13,65,149,48,0,257,10,8,80.0,2,20.0,117,487,203,4,5,0,5,9,118,9
300,Mateu Morey,ESP,,Dortmund,19,2000,2.2,,,,,,,,,,,,,,,,,,,,,,
301,Nordi Mukiele,FRA,DF|FW,RB Leipzig,21,1997,19.8,1564,81,506,731,339,49,1564,20,10,50.0,10,50.0,761,3385,1790,36,28,4,27,20,946,110
302,Florian Müller,GER,GK,Mainz 05,21,1997,12.5,516,432,512,5,0,0,516,1,1,100.0,0,0.0,280,1276,793,0,0,0,0,0,211,0
303,Thomas Müller,GER,MF|FW,Bayern Munich,29,1989,25.1,1616,11,102,714,812,160,1616,29,18,62.1,11,37.9,900,3951,2198,75,49,22,54,21,1252,308
304,Torben Müsel,GER,FW,M'Gladbach,20,1999,0.0,1,0,0,0,1,0,1,0,0,,0,,1,8,0,0,0,0,0,0,0,0
305,Jamal Musiala,GER,MF,Bayern Munich,16,2003,0.0,6,0,0,1,5,0,6,0,0,,0,,5,21,5,0,0,0,0,0,7,0
306,Yvon Mvogo,SUI,GK,RB Leipzig,25,1994,2.0,84,64,84,0,0,0,84,1,1,100.0,0,0.0,54,294,91,0,0,0,0,0,49,0
307,Phillipp Mwene,AUT,DF,Mainz 05,25,1994,3.5,207,7,82,79,46,3,207,5,3,60.0,2,40.0,64,370,187,8,4,1,8,1,60,7
308,Obite N'Dicka,CIV,DF,Eint Frankfurt,19,1999,19.1,1274,71,460,671,150,18,1274,22,18,81.8,4,18.2,576,2942,1554,31,23,2,25,7,721,43
309,Matija Nastasić,SRB,DF,Schalke 04,26,1993,15.2,1098,152,581,507,16,12,1098,1,1,100.0,0,0.0,651,3459,2135,4,4,0,0,0,747,0
310,Manuel Neuer,GER,GK,Bayern Munich,33,1986,33.0,1511,1051,1475,36,1,1,1511,1,1,100.0,0,0.0,796,4385,2908,0,0,0,2,0,894,0
311,Florian Neuhaus,GER,MF,M'Gladbach,22,1997,26.2,1530,29,324,904,328,50,1530,61,47,77.0,14,23.0,958,5415,3041,66,50,11,36,24,1073,62
312,Jessic Ngankam,GER,FW|MF,Hertha BSC,19,2000,0.9,26,2,5,7,14,5,26,3,0,0.0,3,100.0,14,114,63,2,1,2,3,1,12,3
313,Moussa Niakhate,SEN,DF,Mainz 05,23,1996,33.0,1851,218,927,836,100,29,1851,18,6,33.3,12,66.7,1041,6283,3913,37,20,4,17,7,1080,14
314,Moritz Nicolas,GER,GK,Union Berlin,21,1997,1.0,39,33,38,1,0,0,39,0,0,,0,,17,104,73,0,0,0,1,0,19,0
315,Florian Niederlechner,GER,FW|MF,Augsburg,28,1990,30.2,841,47,109,387,361,141,839,63,28,44.4,35,55.6,478,2288,1143,42,21,26,63,38,536,132
316,Christopher Nkunku,FRA,MF|FW,RB Leipzig,21,1997,21.4,1118,12,92,452,592,86,1118,90,55,61.1,35,38.9,677,4337,2399,86,48,31,50,31,750,184
