Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
18,Ethan Ampadu,WAL,DF|MF,Spezia,21,2000,29.3,10,1,1,44,20,1,11,36,37,0,2,0,203,61,40,60.4
19,Sofyan Amrabat,MAR,MF,Fiorentina,25,1996,22.2,11,0,0,54,28,0,26,21,24,0,2,0,157,11,13,45.8
20,Felipe Anderson,BRA,FW,Lazio,29,1993,32.9,3,0,0,40,33,7,50,31,50,1,0,0,142,14,21,40.0
21,Janis Antiste,FRA,FW,Sassuolo,19,2002,0.6,0,0,0,4,0,0,0,0,0,0,0,0,4,2,1,66.7
22,Marcos Antônio,BRA,MF,Lazio,22,2000,6.6,2,0,0,9,15,0,0,11,6,0,0,0,42,0,4,0.0
23,Valentin Antov,BUL,DF,Monza,21,2000,3.4,2,0,0,4,2,0,2,4,5,0,0,0,24,6,11,35.3
24,Marko Arnautović,AUT,FW,Bologna,33,1989,17.0,5,0,0,22,20,11,9,2,6,0,0,0,36,10,12,45.5
25,Tolgay Arslan,GER,MF,Udinese,31,1990,13.5,3,0,0,15,35,0,28,12,18,0,0,0,78,8,4,66.7
26,Arthur,BRA,FW,Fiorentina,24,1998,15.9,4,0,0,26,18,2,4,1,2,0,1,0,39,49,49,50.0
27,Santiago Ascacíbar,ARG,MF,Cremonese,25,1997,8.1,1,0,0,11,9,0,5,13,14,0,0,0,62,10,20,33.3
28,Kristoffer Askildsen,NOR,MF,Lecce,21,2001,8.1,3,0,0,20,7,1,19,11,3,0,1,0,45,21,19,52.5
29,Kristjan Asllani,ALB,MF,Inter,20,2002,6.6,2,0,0,5,7,0,21,6,5,0,0,0,37,0,4,0.0
30,Emil Audero,ITA,GK,Sampdoria,25,1997,25.0,1,0,0,0,2,0,0,0,0,0,0,1,41,6,0,100.0
31,Tommaso Augello,ITA,DF,Sampdoria,27,1994,34.0,3,0,0,14,26,1,170,17,14,0,1,0,183,38,32,54.3
32,Kaan Ayhan,TUR,DF,Sassuolo,27,1994,6.1,1,0,0,4,8,0,0,5,4,0,0,0,28,2,7,22.2
33,Jaime Báez,URU,DF,Cremonese,27,1995,1.1,0,0,0,1,1,1,9,0,2,0,0,0,5,1,0,100.0
34,Nedim Bajrami,ALB,MF|FW,Empoli,23,1999,10.4,1,0,0,6,6,3,35,7,4,0,0,0,49,2,7,22.2
35,Nedim Bajrami,ALB,FW|MF,Sassuolo,23,1999,9.1,0,0,0,6,9,6,57,7,7,0,0,0,44,2,4,33.3
36,Tiemoué Bakayoko,FRA,MF,Milan,27,1994,0.5,0,0,0,3,1,0,0,0,5,0,0,0,6,1,1,50.0
37,Tommaso Baldanzi,ITA,MF,Empoli,19,2003,19.7,2,0,0,12,37,1,21,2,12,0,0,0,69,3,9,25.0
38,Fodé Ballo-Touré,SEN,DF,Milan,25,1997,5.8,0,0,0,5,13,0,17,2,9,0,0,0,33,13,5,72.2
39,Lameck Banda,ZAM,FW|MF,Lecce,21,2001,18.2,6,0,0,31,37,11,51,8,20,0,0,0,82,7,32,17.9
40,Filippo Bandinelli,ITA,MF,Empoli,27,1995,25.1,10,0,0,53,37,0,91,18,34,0,1,0,138,10,19,34.5
41,Antonín Barák,CZE,MF,Hellas Verona,27,1994,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
42,Antonín Barák,CZE,MF,Fiorentina,27,1994,20.0,4,0,0,13,17,3,14,3,9,0,1,0,76,18,31,36.7
43,Andrea Barberis,ITA,MF,Monza,28,1993,3.8,0,0,0,1,2,0,4,8,2,0,0,0,16,2,2,50.0
44,Tommaso Barbieri,ITA,DF,Juventus,19,2002,1.2,0,0,0,5,4,0,7,0,3,0,0,0,2,0,2,0.0
45,Francesco Bardi,ITA,GK,Bologna,30,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,Nicolò Barella,ITA,MF,Inter,25,1997,29.0,6,0,0,32,45,9,84,12,25,0,0,0,178,20,15,57.1
47,Enzo Barrenechea,ARG,MF,Juventus,21,2001,1.8,0,0,0,3,1,0,0,2,3,0,0,0,9,1,1,50.0
48,Musa Barrow,GAM,FW|MF,Bologna,23,1998,21.8,3,0,0,20,19,5,103,1,4,0,0,0,80,12,34,26.1
49,Federico Baschirotto,ITA,DF,Lecce,25,1996,37.0,6,0,0,37,11,0,14,36,30,0,1,0,204,91,64,58.7
50,Toma Bašić,CRO,MF,Lazio,25,1996,5.7,2,0,0,12,17,1,20,7,4,0,0,0,32,14,6,70.0
51,Alberto Basso,ITA,MF,Cremonese,18,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
52,Alessandro Bastoni,ITA,DF,Inter,23,1999,24.0,3,0,0,19,15,1,49,24,20,0,0,0,117,39,23,62.9
53,Simone Bastoni,ITA,MF|DF,Spezia,25,1996,13.2,7,0,0,29,12,2,103,8,24,0,0,0,87,12,9,57.1
54,Brian Bayeye,,DF,Torino,22,2000,0.7,0,0,0,1,1,0,2,1,0,0,0,0,12,0,1,0.0
55,Rodrigo Becão,BRA,DF,Udinese,26,1996,27.6,11,1,0,38,32,6,19,26,36,0,0,1,157,63,28,69.2
56,Julius Beck,DEN,MF,Spezia,17,2005,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
57,Raoul Bellanova,ITA,DF,Inter,22,2000,5.5,0,0,0,4,9,2,32,4,6,0,0,0,25,3,3,50.0
58,Andrea Belotti,ITA,FW,Roma,28,1993,12.7,0,0,0,21,36,7,6,3,5,0,0,0,24,36,61,37.1
59,Marco Benassi,ITA,DF,Fiorentina,27,1994,1.0,0,0,0,1,1,0,7,1,3,0,0,0,10,3,2,60.0
60,Marco Benassi,ITA,MF,Cremonese,27,1994,11.1,1,0,0,10,6,0,24,12,15,0,0,0,71,5,15,25.0
61,Ismaël Bennacer,ALG,MF,Milan,24,1997,22.3,5,0,0,36,25,1,79,26,33,0,0,0,186,22,22,50.0
62,Domenico Berardi,ITA,FW,Sassuolo,27,1994,20.7,7,0,0,33,49,8,83,19,14,2,0,0,84,13,21,38.2
63,Bartosz Bereszyński,POL,DF,Sampdoria,30,1992,13.3,1,0,0,13,10,0,31,21,18,0,0,0,68,18,11,62.1
64,Bartosz Bereszyński,POL,DF,Napoli,30,1992,1.8,1,0,0,2,2,0,0,3,2,0,0,0,14,2,1,66.7
65,Marco Bertini,ITA,MF,Lazio,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,Beto,GNB,FW,Udinese,24,1998,23.7,2,0,0,36,26,9,9,6,9,0,0,0,31,70,64,52.2
67,Matteo Bianchetti,ITA,DF,Cremonese,29,1993,23.7,5,0,0,18,10,0,3,20,19,0,1,0,137,63,40,61.2
68,Alessandro Bianco,ITA,MF,Fiorentina,19,2002,1.7,1,0,0,7,4,0,1,0,2,0,0,0,8,2,2,50.0
69,Jaka Bijol,SVN,DF,Udinese,23,1999,30.3,10,0,0,29,7,0,1,29,23,0,1,0,144,87,47,64.9
70,Cristiano Biraghi,ITA,DF,Fiorentina,29,1992,28.3,1,0,0,29,38,1,300,14,38,0,0,1,137,19,25,43.2
71,Samuele Birindelli,ITA,DF,Monza,23,1999,15.6,8,0,0,15,14,2,70,16,19,0,0,0,69,6,9,40.0
72,Kristijan Bistrović,CRO,MF,Lecce,24,1998,5.1,0,0,0,2,4,1,21,0,1,0,0,0,15,2,5,28.6
73,Alexis Blin,FRA,MF,Lecce,25,1996,26.4,8,0,0,47,31,1,28,34,39,1,0,0,133,55,69,44.4
74,Jeremie Boga,CIV,MF|FW,Atalanta,25,1997,8.7,0,0,0,4,17,1,55,1,5,0,0,0,34,5,4,55.6
75,Emil Bohinen,NOR,MF,Salernitana,23,1999,9.2,0,0,0,15,13,1,3,17,13,0,1,0,78,12,15,44.4
76,Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,21.2,4,1,0,24,40,2,48,16,23,1,0,0,140,14,22,38.9
77,Federico Bonazzoli,ITA,FW|MF,Salernitana,25,1997,12.4,1,0,0,18,32,7,4,3,3,0,0,0,37,6,15,28.6
78,Warren Bondo,FRA,MF,Monza,18,2003,0.7,1,0,0,2,3,0,0,0,0,0,0,0,4,1,0,100.0
79,Kevin Bonifazi,ITA,DF,Bologna,26,1996,10.0,2,0,0,6,1,1,2,12,8,0,0,0,61,8,17,32.0
80,Leonardo Bonucci,ITA,DF,Juventus,35,1987,9.8,2,0,0,11,5,1,0,13,4,0,0,0,48,20,23,46.5
81,Erik Botheim,NOR,MF|FW,Salernitana,22,2000,9.6,2,0,0,12,11,3,5,0,7,0,0,0,32,20,28,41.7
82,Mehdi Bourabia,MAR,MF,Spezia,30,1991,30.8,3,0,0,33,18,1,64,32,20,0,0,0,192,21,32,39.6
83,Edoardo Bove,ITA,MF,Roma,20,2002,11.0,2,0,0,24,23,1,9,10,18,0,0,0,80,14,12,53.8
84,Jayden Braaf,NED,MF|FW,Hellas Verona,19,2002,3.2,1,0,0,8,1,3,5,2,3,0,0,0,13,0,5,0.0
85,Domagoj Bradarić,CRO,DF,Salernitana,22,1999,25.0,5,0,0,17,20,4,68,21,19,0,0,0,154,14,25,35.9
86,Josip Brekalo,CRO,FW|MF,Fiorentina,24,1998,2.5,1,0,0,3,5,0,10,1,1,0,0,0,13,0,6,0.0
87,Gleison Bremer,BRA,DF,Juventus,25,1997,29.3,6,0,0,29,11,1,0,42,20,0,1,0,180,79,50,61.2
88,Dylan Bronn,TUN,DF,Salernitana,27,1995,18.7,5,1,0,29,10,0,7,20,18,0,1,0,109,34,23,59.6
89,Marcelo Brozović,CRO,MF,Inter,29,1992,19.7,8,0,0,24,13,0,45,22,22,0,0,0,141,6,12,33.3
90,Cristian Buonaiuto,ITA,MF|FW,Cremonese,29,1992,10.9,3,0,0,17,23,1,70,14,16,1,0,0,65,6,22,21.4
91,Alessandro Buongiorno,ITA,DF,Torino,23,1999,30.2,8,0,0,64,38,0,8,60,25,0,0,0,167,99,52,65.6
92,Leonardo Buta,POR,DF,Udinese,20,2002,0.2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,
93,Juan Cabal,COL,DF,Hellas Verona,21,2001,4.9,3,0,0,7,2,1,8,13,6,0,0,0,41,18,15,54.5
94,Liberato Cacace,NZL,DF,Empoli,21,2000,6.5,1,0,0,9,4,0,29,4,10,0,2,0,38,7,21,25.0
