Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
17,Luis Alberto,ESP,MF,Lazio,29,1992,35,2442,70,71.4,27.1,27,82,16,8,27,2,1.94,49,19,+30,+1.11,+1.11,39.6,27.7,+11.9,+0.44,+0.63
18,Pasquale Allocca,ITA,GK,Salernitana,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
19,Agustín Álvarez Martínez,URU,FW|MF,Sassuolo,21,2001,22,368,17,10.8,4.1,1,53,0,21,15,13,0.86,6,9,-3,-0.73,-0.41,4.8,6.3,-1.5,-0.38,-0.48
20,Lorenzo Amatucci,ITA,MF,Fiorentina,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
21,Wisdom Amey,ITA,DF,Bologna,16,2005,0,,,,,0,,0,0,,7,,,,,,,,,,,
22,Kelvin Amian,FRA,DF,Spezia,24,1998,30,2372,79,69.4,26.4,26,87,22,4,31,0,0.73,21,42,-21,-0.80,+0.06,32.0,41.6,-9.6,-0.37,+0.35
23,Bruno Amione,ARG,DF,Hellas Verona,20,2002,1,58,58,1.7,0.6,1,58,0,0,,3,0.00,2,3,-1,-1.55,-0.83,0.9,1.7,-0.8,-1.27,-0.91
24,Bruno Amione,ARG,DF,Sampdoria,20,2002,26,2086,80,61.0,23.2,25,83,17,1,22,6,0.62,17,41,-24,-1.04,+0.52,21.7,39.8,-18.0,-0.78,+0.18
25,Ethan Ampadu,WAL,DF|MF,Spezia,21,2000,31,2639,85,77.2,29.3,31,85,22,0,,0,0.75,22,42,-20,-0.68,+0.59,32.6,43.9,-11.3,-0.38,+0.39
26,Sofyan Amrabat,MAR,MF,Fiorentina,25,1996,29,1998,69,58.4,22.2,24,79,11,5,23,4,1.41,29,27,+2,+0.09,-0.42,30.5,25.7,+4.8,+0.22,-0.22
27,Djavan Anderson,NED,DF|MF,Lazio,27,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
28,Felipe Anderson,BRA,FW,Lazio,29,1993,38,2958,78,86.5,32.9,35,82,23,3,28,0,1.95,48,24,+24,+0.73,-0.44,44.1,35.7,+8.3,+0.25,-0.03
29,Matteo Angeli,ITA,DF,Bologna,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
30,Samuele Angori,ITA,DF,Empoli,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
31,Janis Antiste,FRA,FW,Sassuolo,19,2002,2,52,26,1.5,0.6,0,,0,2,26,13,1.50,2,1,+1,+1.73,+2.13,1.0,1.0,0.0,-0.08,-0.13
32,Marcos Antônio,BRA,MF,Lazio,22,2000,16,594,37,17.4,6.6,6,70,1,10,18,21,1.75,7,6,+1,+0.15,-0.77,8.2,7.3,+0.9,+0.14,-0.15
33,Valentin Antov,BUL,DF,Monza,21,2000,9,306,34,8.9,3.4,2,75,1,7,22,28,0.89,6,8,-2,-0.59,-0.53,3.7,4.0,-0.3,-0.10,+0.05
34,Marko Arnautović,AUT,FW,Bologna,33,1989,21,1530,73,44.7,17.0,18,81,10,3,22,2,1.24,22,24,-2,-0.12,-0.40,19.8,21.2,-1.4,-0.08,+0.09
35,Tolgay Arslan,GER,MF,Udinese,31,1990,36,1211,34,35.4,13.5,12,60,0,24,21,0,1.28,12,16,-4,-0.30,-0.42,16.7,17.7,-1.1,-0.08,+0.07
36,Arthur,BRA,FW,Fiorentina,24,1998,28,1432,51,41.9,15.9,15,77,5,13,21,6,1.50,25,17,+8,+0.50,+0.41,24.6,18.1,+6.5,+0.41,+0.18
37,Santiago Ascacíbar,ARG,MF,Cremonese,25,1997,13,727,56,21.3,8.1,7,74,3,6,35,3,0.31,6,11,-5,-0.62,+0.32,10.4,14.4,-4.0,-0.50,+0.28
38,Kristoffer Askildsen,NOR,MF,Lecce,21,2001,21,728,35,21.3,8.1,7,63,0,14,21,15,1.19,9,10,-1,-0.12,+0.28,8.6,10.7,-2.1,-0.26,-0.12
39,Kristjan Asllani,ALB,MF,Inter,20,2002,20,592,30,17.3,6.6,5,69,1,15,16,18,2.05,9,10,-1,-0.15,-1.11,10.7,7.8,+2.9,+0.44,-0.47
40,Emil Audero,ITA,GK,Sampdoria,25,1997,25,2250,90,65.8,25.0,25,90,25,0,,0,0.48,11,39,-28,-1.12,+0.34,21.4,37.7,-16.3,-0.65,+0.57
41,Tommaso Augello,ITA,DF,Sampdoria,27,1994,37,3061,83,89.5,34.0,35,85,28,2,45,1,0.51,23,64,-41,-1.21,+0.30,31.0,59.4,-28.4,-0.84,+0.10
42,Kaan Ayhan,TUR,DF,Sassuolo,27,1994,10,545,55,15.9,6.1,5,90,5,5,19,8,1.40,6,11,-5,-0.83,-0.54,5.7,7.3,-1.6,-0.26,-0.37
43,Jaime Báez,URU,DF,Cremonese,27,1995,2,96,48,2.8,1.1,1,61,0,1,35,13,0.00,0,2,-2,-1.87,-1.04,0.6,1.5,-0.9,-0.84,-0.12
44,Nicola Bagnolini,ITA,GK,Bologna,18,2004,0,,,,,0,,0,0,,12,,,,,,,,,,,
45,Nedim Bajrami,ALB,MF|FW,Empoli,23,1999,19,940,49,27.5,10.4,8,80,4,11,27,1,1.21,8,14,-6,-0.57,-0.36,8.9,18.6,-9.7,-0.93,-0.58
46,Nedim Bajrami,ALB,FW|MF,Sassuolo,23,1999,18,819,46,23.9,9.1,7,71,1,11,29,0,1.39,9,19,-10,-1.10,-0.96,11.7,11.9,-0.2,-0.02,-0.09
47,Tiemoué Bakayoko,FRA,MF,Milan,27,1994,3,41,14,1.2,0.5,0,,0,3,14,30,2.00,1,1,0,0.00,-0.56,0.8,1.0,-0.2,-0.54,-1.01
48,Tommaso Baldanzi,ITA,MF,Empoli,19,2003,26,1772,68,51.8,19.7,24,72,6,2,28,5,1.15,17,23,-6,-0.30,+0.02,18.9,26.2,-7.3,-0.37,+0.30
49,Gabriele Baldi,ITA,GK,Roma,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
50,Fodé Ballo-Touré,SEN,DF,Milan,25,1997,10,523,52,15.3,5.8,5,90,5,5,15,24,1.80,6,8,-2,-0.34,-1.06,8.4,7.6,+0.9,+0.15,-0.37
51,Lameck Banda,ZAM,FW|MF,Lecce,21,2001,36,1636,45,47.8,18.2,19,69,3,17,19,1,0.97,14,20,-6,-0.33,+0.02,15.9,21.4,-5.5,-0.30,-0.27
52,Filippo Bandinelli,ITA,MF,Empoli,27,1995,35,2263,65,66.2,25.1,28,74,3,7,26,1,1.17,24,27,-3,-0.12,+0.58,24.9,34.7,-9.8,-0.39,+0.37
53,Antonín Barák,CZE,MF,Hellas Verona,27,1994,1,25,25,0.7,0.3,0,,0,1,25,0,0.00,0,1,-1,-3.60,-2.88,0.1,0.6,-0.5,-1.77,-1.41
54,Antonín Barák,CZE,MF,Fiorentina,27,1994,30,1799,60,52.6,20.0,21,78,6,9,18,4,1.33,25,26,-1,-0.05,-0.66,28.2,24.1,+4.1,+0.21,-0.21
55,Andrea Barberis,ITA,MF,Monza,28,1993,9,338,38,9.9,3.8,3,75,2,6,19,27,1.11,4,9,-5,-1.33,-1.36,4.6,6.0,-1.4,-0.37,-0.26
56,Tommaso Barbieri,ITA,DF,Juventus,19,2002,3,109,36,3.2,1.2,2,51,0,1,8,8,1.00,0,2,-2,-1.65,-2.33,2.1,2.1,0.0,-0.01,-0.38
57,Francesco Bardi,ITA,GK,Bologna,30,1992,1,90,90,2.6,1.0,1,90,1,0,,36,3.00,3,0,+3,+3.00,+2.97,0.7,0.8,-0.1,-0.14,-0.01
58,Nicolò Barella,ITA,MF,Inter,25,1997,35,2613,75,76.4,29.0,31,81,17,4,23,2,1.80,51,31,+20,+0.69,-0.31,53.1,27.3,+25.7,+0.89,+0.24
59,Enzo Barrenechea,ARG,MF,Juventus,21,2001,3,158,53,4.6,1.8,3,53,0,0,,7,3.00,4,4,0,0.00,-0.63,1.5,2.0,-0.5,-0.30,-0.70
60,Musa Barrow,GAM,FW|MF,Bologna,23,1998,32,1960,61,57.3,21.8,26,72,9,6,14,2,1.59,26,31,-5,-0.23,-0.78,21.6,31.0,-9.4,-0.43,-0.71
61,Federico Baschirotto,ITA,DF,Lecce,25,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,0.97,33,44,-11,-0.30,+1.70,35.5,41.3,-5.8,-0.16,+0.11
62,Toma Bašić,CRO,MF,Lazio,25,1996,25,513,21,15.0,5.7,4,51,0,21,15,13,2.00,5,6,-1,-0.18,-1.14,7.8,5.2,+2.6,+0.45,+0.23
63,Matteo Bassi,ITA,MF,Udinese,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
64,Alberto Basso,ITA,MF,Cremonese,18,2004,1,16,16,0.5,0.2,0,,0,1,16,8,0.00,0,0,0,0.00,+0.87,0.3,0.5,-0.2,-1.31,-0.59
65,Alessandro Bastoni,ITA,DF,Inter,23,1999,29,2157,74,63.1,24.0,26,80,16,3,25,8,1.90,42,25,+17,+0.71,-0.15,42.5,21.9,+20.6,+0.86,+0.07
66,Simone Bastoni,ITA,MF|DF,Spezia,25,1996,19,1189,63,34.8,13.2,15,74,3,4,22,3,0.89,12,22,-10,-0.76,+0.09,14.2,17.3,-3.0,-0.23,+0.38
67,Brian Bayeye,,DF,Torino,22,2000,2,64,32,1.9,0.7,1,54,0,1,10,35,1.00,0,2,-2,-2.81,-2.89,0.2,0.7,-0.5,-0.70,-0.76
68,Rodrigo Becão,BRA,DF,Udinese,26,1996,28,2484,89,72.6,27.6,28,89,25,0,,0,1.50,38,31,+7,+0.25,+1.02,35.2,37.7,-2.5,-0.09,+0.14
69,Julius Beck,DEN,MF,Spezia,17,2005,1,10,10,0.3,0.1,0,,0,1,10,23,0.00,0,1,-1,-9.00,-8.21,0.2,0.2,0.0,+0.21,+0.69
70,Raoul Bellanova,ITA,DF,Inter,22,2000,18,496,28,14.5,5.5,3,73,0,15,18,20,2.00,10,8,+2,+0.36,-0.47,7.1,6.9,+0.3,+0.05,-0.92
71,Andrea Belotti,ITA,FW,Roma,28,1993,31,1146,37,33.5,12.7,11,70,2,20,19,2,1.58,19,17,+2,+0.16,-0.24,21.9,10.0,+11.9,+0.94,+0.41
72,Marco Benassi,ITA,DF,Fiorentina,27,1994,2,93,47,2.7,1.0,1,70,0,1,23,2,1.50,2,2,0,0.00,-0.27,1.5,1.1,+0.4,+0.35,+0.04
73,Marco Benassi,ITA,MF,Cremonese,27,1994,15,998,67,29.2,11.1,11,81,7,4,27,1,0.87,9,21,-12,-1.08,-0.30,10.1,17.0,-6.8,-0.62,+0.15
74,Filip Benković,CRO,DF,Udinese,25,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,
75,Ismaël Bennacer,ALG,MF,Milan,24,1997,28,2007,72,58.7,22.3,24,79,13,4,26,1,1.82,38,21,+17,+0.76,+0.51,34.8,23.1,+11.7,+0.52,+0.14
76,Alessandro Berardi,ITA,GK,Hellas Verona,31,1991,0,,,,,0,,0,0,,34,,,,,,,,,,,
77,Domenico Berardi,ITA,FW,Sassuolo,27,1994,26,1866,72,54.6,20.7,22,80,11,4,24,1,1.12,30,32,-2,-0.10,+0.60,34.3,25.5,+8.8,+0.42,+0.83
78,Bartosz Bereszyński,POL,DF,Sampdoria,30,1992,15,1198,80,35.0,13.3,15,80,10,0,,1,0.60,8,20,-12,-0.90,+0.52,9.2,18.8,-9.6,-0.72,+0.20
79,Bartosz Bereszyński,POL,DF,Napoli,30,1992,3,166,55,4.9,1.8,2,76,1,1,15,18,1.33,3,4,-1,-0.54,-1.93,2.1,3.3,-1.2,-0.64,-1.59
80,Etrit Berisha,ALB,GK,Torino,33,1989,0,,,,,0,,0,0,,13,,,,,,,,,,,
81,Medon Berisha,ALB,FW,Lecce,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
82,Lorenzo Bernasconi,ITA,DF,Atalanta,18,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,
83,Marco Bertini,ITA,MF,Lazio,19,2002,1,1,1,0.0,0.0,0,,0,1,1,21,3.00,0,0,0,0.00,-0.79,0.0,0.0,0.0,0.00,-0.26
84,Tommaso Bertini,ITA,GK,Atalanta,18,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
85,Nicolò Bertola,ITA,DF,Spezia,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
86,Beto,GNB,FW,Udinese,24,1998,33,2129,65,62.3,23.7,23,80,11,10,28,0,1.27,25,31,-6,-0.25,-0.60,31.2,32.7,-1.5,-0.06,+0.18
87,Matteo Bianchetti,ITA,DF,Cremonese,29,1993,25,2132,85,62.3,23.7,22,89,20,3,59,9,0.60,26,47,-21,-0.89,-0.05,25.9,42.9,-17.0,-0.72,0.00
88,Alessandro Bianco,ITA,MF,Fiorentina,19,2002,7,153,22,4.5,1.7,2,54,0,5,9,30,1.71,3,1,+2,+1.18,+0.96,2.6,1.8,+0.9,+0.51,+0.21
89,Jaka Bijol,SVN,DF,Udinese,23,1999,32,2728,85,79.8,30.3,32,85,28,0,,3,1.19,34,38,-4,-0.13,-0.52,35.7,41.9,-6.2,-0.20,-0.37
90,Cristiano Biraghi,ITA,DF,Fiorentina,29,1992,33,2551,77,74.6,28.3,30,84,21,3,14,5,1.55,37,35,+2,+0.07,-0.76,39.2,34.4,+4.8,+0.17,-0.55
91,Samuele Birindelli,ITA,DF,Monza,23,1999,31,1400,45,40.9,15.6,14,68,4,17,26,6,1.45,17,25,-8,-0.51,-0.69,18.9,25.1,-6.1,-0.40,-0.43
92,Kristijan Bistrović,CRO,MF,Lecce,24,1998,11,461,42,13.5,5.1,5,68,0,6,20,5,1.09,4,5,-1,-0.20,+0.17,3.1,4.2,-1.1,-0.21,-0.06
93,Marco Bleve,ITA,GK,Lecce,26,1995,0,,,,,0,,0,0,,38,,,,,,,,,,,
94,Alexis Blin,FRA,MF,Lecce,25,1996,35,2376,68,69.5,26.4,26,80,13,9,32,2,1.00,22,29,-7,-0.27,+0.25,24.6,28.8,-4.2,-0.16,0.00
95,Pietro Boer,ITA,GK,Roma,20,2002,0,,,,,0,,0,0,,38,,,,,,,,,,,
96,Jeremie Boga,CIV,MF|FW,Atalanta,25,1997,23,782,34,22.9,8.7,5,70,1,18,24,10,1.57,19,14,+5,+0.58,+0.13,14.9,9.0,+5.9,+0.68,+0.33
97,Emil Bohinen,NOR,MF,Salernitana,23,1999,24,832,35,24.3,9.2,9,62,0,15,18,5,1.21,15,13,+2,+0.22,+0.77,9.1,18.2,-9.2,-0.99,-0.25
98,Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,30,1911,64,55.9,21.2,21,80,9,9,25,3,1.50,28,25,+3,+0.14,-0.28,27.9,26.2,+1.7,+0.08,-0.51
99,Federico Bonazzoli,ITA,FW|MF,Salernitana,25,1997,24,1119,47,32.7,12.4,12,71,3,12,23,14,0.88,9,14,-5,-0.40,-0.05,10.6,22.4,-11.7,-0.94,-0.21
100,Warren Bondo,FRA,MF,Monza,18,2003,4,60,15,1.8,0.7,0,,0,4,15,15,0.75,2,2,0,0.00,+0.11,0.9,1.1,-0.2,-0.34,-0.20
101,Kevin Bonifazi,ITA,DF,Bologna,26,1996,13,902,69,26.4,10.0,9,86,7,4,32,12,1.23,16,17,-1,-0.10,-0.28,12.0,13.5,-1.5,-0.15,-0.03
102,Leonardo Bonucci,ITA,DF,Juventus,35,1987,16,879,55,25.7,9.8,9,85,7,7,16,9,2.06,20,10,+10,+1.02,+0.56,16.5,11.3,+5.2,+0.53,+0.23
103,Erik Botheim,NOR,MF|FW,Salernitana,22,2000,28,866,31,25.3,9.6,9,65,2,19,15,10,1.29,13,17,-4,-0.42,-0.06,9.2,17.6,-8.4,-0.88,-0.10
104,Nikolaos Botis,GRE,GK,Inter,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
105,Reda Boultam,NED,MF,Salernitana,24,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
106,Mehdi Bourabia,MAR,MF,Spezia,30,1991,37,2771,75,81.0,30.8,36,76,12,1,31,1,0.82,28,50,-22,-0.71,+0.53,33.6,49.2,-15.5,-0.50,-0.17
107,Edoardo Bove,ITA,MF,Roma,20,2002,22,992,45,29.0,11.0,10,75,4,12,20,16,1.77,12,13,-1,-0.09,-0.57,13.0,12.7,+0.3,+0.03,-0.90
108,Andrea Bozzolan,ITA,DF,Milan,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
109,Jayden Braaf,NED,MF|FW,Hellas Verona,19,2002,6,288,48,8.4,3.2,2,75,0,4,35,14,0.33,2,4,-2,-0.62,+0.12,2.7,5.0,-2.3,-0.72,-0.38
110,Domagoj Bradarić,CRO,DF,Salernitana,22,1999,31,2250,73,65.8,25.0,24,85,19,7,29,5,1.13,31,44,-13,-0.52,-0.44,22.8,44.3,-21.5,-0.86,-0.17
111,Davide Bragantini,ITA,FW,Hellas Verona,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
112,Federico Brancolini,ITA,GK,Lecce,21,2001,0,,,,,0,,0,0,,33,,,,,,,,,,,
113,Gabriel Brazão,BRA,GK,Inter,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
114,Josip Brekalo,CRO,FW|MF,Fiorentina,24,1998,6,229,38,6.7,2.5,1,90,1,5,28,11,1.50,4,1,+3,+1.18,+0.98,5.1,2.0,+3.1,+1.23,+0.99
115,Gleison Bremer,BRA,DF,Juventus,25,1997,30,2634,88,77.0,29.3,30,88,24,0,,3,1.77,41,31,+10,+0.34,-1.15,39.6,33.3,+6.3,+0.21,-0.64
116,Dylan Bronn,TUN,DF,Salernitana,27,1995,24,1683,70,49.2,18.7,19,82,14,5,25,8,1.17,24,30,-6,-0.32,+0.09,19.2,34.7,-15.5,-0.83,-0.05
117,Marcelo Brozović,CRO,MF,Inter,29,1992,28,1770,63,51.8,19.7,19,83,11,9,22,0,1.79,35,27,+8,+0.41,-0.74,35.2,20.9,+14.3,+0.73,-0.22
118,Kevin Bruno,ITA,MF,Sassuolo,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
119,Cristian Buonaiuto,ITA,MF|FW,Cremonese,29,1992,29,980,34,28.7,10.9,7,65,1,22,24,7,0.62,10,23,-13,-1.19,-0.46,12.3,19.4,-7.1,-0.65,+0.10
120,Alessandro Buongiorno,ITA,DF,Torino,23,1999,34,2721,80,79.6,30.2,30,85,24,4,39,2,1.41,35,30,+5,+0.17,+0.68,32.3,30.1,+2.2,+0.07,+0.12
121,Leonardo Buta,POR,DF,Udinese,20,2002,2,16,8,0.5,0.2,0,,0,2,8,17,0.00,0,1,-1,-5.63,-5.63,0.3,0.9,-0.6,-3.23,-3.12
122,Juan Cabal,COL,DF,Hellas Verona,21,2001,11,444,40,13.0,4.9,3,73,1,8,28,25,0.42,3,11,-8,-1.62,-1.02,4.7,9.0,-4.3,-0.88,-0.58
123,Liberato Cacace,NZL,DF,Empoli,21,2000,12,587,49,17.2,6.5,5,86,4,7,22,26,0.50,6,9,-3,-0.46,-0.17,6.4,12.8,-6.4,-0.98,-0.57
124,Federico Caia,ITA,FW,Hellas Verona,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
125,Davide Calabria,ITA,DF,Milan,25,1996,25,1690,68,49.4,18.8,21,78,10,4,15,3,1.72,35,25,+10,+0.53,-0.04,28.4,19.6,+8.8,+0.47,0.00
126,Mattia Caldara,ITA,DF,Spezia,28,1994,20,1253,63,36.6,13.9,13,87,11,7,17,15,1.10,10,22,-12,-0.86,-0.07,12.2,27.5,-15.3,-1.10,-0.98
127,Luca Caldirola,ITA,DF,Monza,31,1991,31,2353,76,68.8,26.1,27,83,17,4,31,4,1.65,36,32,+4,+0.15,+0.83,32.1,33.7,-1.5,-0.06,+0.26
128,Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,33,2363,72,69.1,26.3,28,80,12,5,23,2,2.06,56,25,+31,+1.18,+1.35,47.1,22.0,+25.1,+0.96,+0.40
129,Mohamed Camara,GUI,MF,Roma,25,1997,15,696,46,20.4,7.7,8,76,1,7,13,18,1.33,5,10,-5,-0.65,-1.21,8.2,6.3,+1.9,+0.25,-0.53
130,Nicolò Cambiaghi,ITA,FW|MF,Empoli,21,2000,28,1285,46,37.6,14.3,12,74,2,16,25,3,1.32,20,12,+8,+0.56,+1.40,17.5,19.7,-2.2,-0.15,+0.58
131,Andrea Cambiaso,ITA,DF,Bologna,22,2000,32,2170,68,63.5,24.1,25,81,17,7,19,2,1.38,30,28,+2,+0.08,-0.06,28.3,29.3,-1.0,-0.04,+0.24
132,Matteo Cancellieri,ITA,FW,Lazio,20,2002,20,256,13,7.5,2.8,1,45,0,19,11,18,1.85,6,2,+4,+1.41,+0.67,5.9,3.3,+2.6,+0.91,+0.71
133,Pietro Candelari,ITA,MF,Spezia,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
134,Antonio Candreva,ITA,MF|DF,Salernitana,35,1987,35,2726,78,79.7,30.3,32,83,18,3,21,0,1.17,41,46,-5,-0.17,+1.00,30.3,50.1,-19.8,-0.65,+0.73
135,Adrian Cannavaro,ITA,DF,Sassuolo,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
136,Leonardo Capezzi,ITA,MF,Salernitana,27,1995,0,,,,,0,,0,0,,19,,,,,,,,,,,
137,Elio Capradossi,ITA,DF,Spezia,26,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,
138,Gianluca Caprari,ITA,MF|FW,Monza,29,1993,37,2441,66,71.4,27.1,32,71,5,5,32,0,1.38,33,42,-9,-0.33,-0.79,31.0,35.1,-4.1,-0.15,-0.03
139,Francesco Caputo,ITA,FW,Sampdoria,34,1987,15,1094,73,32.0,12.2,13,78,6,2,40,0,0.40,6,20,-14,-1.15,+0.13,9.0,17.4,-8.4,-0.69,+0.23
140,Francesco Caputo,ITA,FW,Empoli,34,1987,21,1708,81,49.9,19.0,20,84,7,1,34,0,1.19,22,22,0,0.00,+0.63,20.0,25.0,-5.0,-0.26,+0.50
141,Andrea Carboni,ITA,DF,Monza,21,2001,4,167,42,4.9,1.9,1,90,1,3,26,15,0.00,2,7,-5,-2.69,-2.72,1.9,4.1,-2.1,-1.14,-1.05
142,Franco Carboni,ITA,DF|FW,Monza,19,2003,3,66,22,1.9,0.7,0,,0,3,22,15,2.00,1,0,+1,+1.36,+1.50,0.5,1.2,-0.7,-0.95,-0.82
143,Valentin Carboni,ARG,MF|DF,Inter,17,2005,5,25,5,0.7,0.3,0,,0,5,5,23,0.80,1,1,0,0.00,-0.77,1.2,1.2,0.0,-0.05,-0.89
144,Carlos,BRA,DF,Monza,23,1999,35,3083,88,90.1,34.3,35,88,31,0,,0,1.40,45,46,-1,-0.03,+0.77,42.9,44.5,-1.6,-0.05,+0.97
145,Marco Carnesecchi,ITA,GK,Cremonese,22,2000,27,2430,90,71.1,27.0,27,90,27,0,,4,0.78,25,47,-22,-0.81,+0.19,28.1,44.3,-16.2,-0.60,+0.42
146,Nicolò Casale,ITA,DF,Lazio,24,1998,29,2437,84,71.3,27.1,27,89,25,2,21,6,1.86,38,24,+14,+0.52,-0.95,36.3,28.5,+7.7,+0.29,+0.09
147,Tommaso Cassandro,ITA,DF,Lecce,22,2000,1,13,13,0.4,0.1,0,,0,1,13,19,0.00,0,0,0,0.00,+0.34,0.1,0.4,-0.4,-2.50,-2.35
148,Riccardo Castagnaviz,ITA,MF,Udinese,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
149,Michele Castagnetti,ITA,MF,Cremonese,32,1989,27,1412,52,41.3,15.7,14,74,5,13,29,6,0.78,19,29,-10,-0.64,+0.39,18.1,26.3,-8.1,-0.52,+0.35
150,Gaetano Castrovilli,ITA,MF,Fiorentina,25,1997,15,718,48,21.0,8.0,7,77,2,8,22,5,1.67,17,8,+9,+1.13,+1.09,13.7,8.1,+5.6,+0.70,+0.49
151,Danilo Cataldi,ITA,MF,Lazio,27,1994,29,1921,66,56.2,21.3,26,72,4,3,18,2,1.97,37,15,+22,+1.03,+0.55,30.1,22.4,+7.7,+0.36,+0.23
