Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
317,Daniel Martín,ESP,GK,Betis,21,1998,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
318,Álex Martínez,ESP,DF,Granada,28,1990,0.2,0,1,0,0.0,6.00,0.00,0.00,,20.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1
319,Iñigo Martínez,ESP,DF,Athletic Club,28,1991,33.0,1,27,4,14.8,0.82,0.12,0.04,0.25,15.5,4,0,0,2.3,2.3,0.09,-1.3,-1.3
320,Javi Martínez,ESP,MF,Osasuna,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
321,José Martínez,ESP,DF,Granada,26,1993,13.2,0,2,0,0.0,0.15,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
322,Pablo Martínez,ESP,MF,Levante,21,1998,0.4,0,1,0,0.0,2.73,0.00,0.00,,23.0,1,0,0,0.1,0.1,0.07,-0.1,-0.1
323,Jordi Masip,ESP,GK,Valladolid,30,1989,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
324,Jaime Mata,ESP,FW,Getafe,30,1988,30.5,11,54,20,37.0,1.77,0.66,0.15,0.40,14.1,0,3,4,11.0,7.9,0.15,0.0,+0.1
325,Borja Mayoral,ESP,FW,Levante,22,1997,23.8,8,47,20,42.6,1.98,0.84,0.17,0.40,13.4,0,0,0,10.1,10.1,0.21,-2.1,-2.1
326,Óscar Melendo,ESP,MF|FW,Espanyol,21,1997,12.4,0,3,0,0.0,0.24,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
327,Gonzalo Melero,ESP,MF,Levante,25,1994,13.7,2,17,7,41.2,1.24,0.51,0.06,0.14,14.2,0,1,1,3.1,2.3,0.14,-1.1,-1.3
328,Arthur Melo,BRA,MF,Barcelona,22,1996,13.1,3,8,5,62.5,0.61,0.38,0.38,0.60,23.2,0,0,0,1.3,1.3,0.16,+1.7,+1.7
329,Brais Méndez,ESP,MF|FW,Celta Vigo,22,1997,16.4,0,25,8,32.0,1.52,0.49,0.00,0.00,22.7,0,0,0,2.1,2.1,0.08,-2.1,-2.1
330,Édgar Méndez,ESP,MF|FW,Alavés,29,1990,9.6,1,8,3,37.5,0.83,0.31,0.13,0.33,22.4,0,0,0,0.5,0.5,0.06,+0.5,+0.5
331,Ferland Mendy,FRA,DF,Real Madrid,24,1995,20.1,1,7,3,42.9,0.35,0.15,0.14,0.33,21.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4
332,Fran Mérida,ESP,MF,Osasuna,29,1990,12.9,0,13,2,15.4,1.01,0.16,0.00,0.00,27.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4
333,Mikel Merino,ESP,MF,Real Sociedad,23,1996,34.9,5,44,14,31.8,1.26,0.40,0.11,0.36,18.3,1,0,0,3.1,3.1,0.07,+1.9,+1.9
334,Sabin Merino,ESP,FW,Leganés,27,1992,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
335,Roque Mesa,ESP,MF,Leganés,30,1989,22.4,1,27,10,37.0,1.21,0.45,0.04,0.10,25.2,1,0,0,1.4,1.4,0.05,-0.4,-0.4
336,Lionel Messi,ARG,FW,Barcelona,32,1987,32.0,25,154,63,40.9,4.81,1.97,0.13,0.32,20.9,43,5,5,19.4,15.4,0.10,+5.6,+4.6
337,Míchel,ESP,MF,Valladolid,31,1988,24.2,1,12,2,16.7,0.50,0.08,0.00,0.00,25.6,2,1,1,1.3,0.5,0.04,-0.3,-0.5
