Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
135,Papakouli Diop,SEN,MF,Eibar,33,1986,25.0,39,26,13,22,4,18,42,42.9,24,24,7,17,34,73,38,0
136,Djené,TOG,DF,Getafe,27,1991,34.0,42,32,27,15,0,17,30,56.7,13,20,7,13,34,76,105,1
137,Naïs Djouahra,FRA,FW,Real Sociedad,19,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
138,Marko Dmitrović,SRB,GK,Eibar,27,1992,35.0,3,2,3,0,0,3,5,60.0,2,1,0,1,3,6,24,0
139,Jaume Doménech,ESP,GK,Valencia,28,1990,14.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,1
140,Domingos Duarte,POR,DF,Granada,24,1995,34.3,30,19,24,5,1,11,20,55.0,9,34,24,10,34,64,153,1
141,Óscar Duarte,CRC,DF,Levante,30,1989,5.4,12,3,11,1,0,3,4,75.0,1,7,6,1,6,18,29,0
142,Rubén Duarte,ESP,DF,Alavés,23,1995,29.6,61,32,30,28,3,34,60,56.7,26,30,8,22,47,108,71,0
143,Hugo Duro,ESP,FW|MF,Getafe,19,1999,4.2,6,5,2,2,2,4,8,50.0,4,3,0,3,1,7,3,0
144,Aritz Elustondo,ESP,DF,Real Sociedad,25,1994,16.8,28,17,19,8,1,13,23,56.5,10,21,8,13,15,43,67,0
145,Rodrigo Ely,BRA,DF,Alavés,25,1993,23.6,22,13,15,7,0,13,29,44.8,16,23,19,4,32,54,116,0
146,Adri Embarba,ESP,MF|FW,Espanyol,27,1992,15.2,37,22,16,16,5,16,33,48.5,17,28,4,24,16,53,11,0
147,Emerson,BRA,DF,Betis,20,1999,31.5,74,46,49,19,6,36,79,45.6,43,30,9,21,31,105,57,1
148,Youssef En-Nesyri,MAR,FW,Leganés,22,1997,15.4,9,7,1,2,6,3,17,17.6,14,15,2,13,5,14,22,0
149,Youssef En-Nesyri,MAR,FW,Sevilla,22,1997,8.8,7,5,1,6,0,3,10,30.0,7,9,3,6,5,12,7,0
150,Sergi Enrich,ESP,FW,Eibar,29,1990,20.7,17,6,4,8,5,4,21,19.0,17,16,2,14,9,26,12,0
151,Javier Eraso,ESP,MF,Leganés,29,1990,9.1,11,5,4,5,2,5,15,33.3,10,5,0,5,7,18,5,0
152,Gonzalo Escalante,ARG,MF,Eibar,26,1993,18.6,41,22,15,17,9,24,41,58.5,17,22,4,18,29,70,14,0
153,Aarón Escandell,ESP,GK,Granada,23,1995,3.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
154,Sergio Escudero,ESP,DF,Sevilla,29,1989,8.6,29,16,17,10,2,19,28,67.9,9,11,1,10,13,42,35,0
