Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
438,Rubén Rochina,ESP,MF,Levante,27,1991,20.0,4,46,12,26.1,2.30,0.60,0.09,0.33,26.4,4,0,0,2.4,2.4,0.05,+1.6,+1.6
439,Rodri,ESP,MF,Atlético Madrid,22,1996,30.4,3,27,7,25.9,0.89,0.23,0.11,0.43,17.2,0,0,0,2.7,2.7,0.10,+0.3,+0.3
440,Rodrigo,ESP,FW,Valencia,27,1991,28.1,8,79,30,38.0,2.81,1.07,0.10,0.27,14.9,0,0,1,13.8,13.0,0.16,-5.8,-5.0
441,Kévin Rodrigues,POR,DF,Real Sociedad,24,1994,5.4,0,2,1,50.0,0.37,0.19,0.00,0.00,26.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
442,Ángel Rodríguez,ESP,FW,Getafe,31,1987,20.2,8,67,21,31.3,3.32,1.04,0.12,0.38,14.8,0,0,0,8.1,8.1,0.12,-0.1,-0.1
443,Óscar Rodríguez Arnaiz,ESP,MF,Leganés,20,1998,27.8,4,61,22,36.1,2.19,0.79,0.07,0.18,24.0,11,0,0,4.0,4.0,0.06,0.0,0.0
444,Marko Rog,CRO,MF,Sevilla,23,1995,4.0,0,2,0,0.0,0.50,0.00,0.00,,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
445,Diego Rolán,URU,MF|FW,Leganés,25,1993,2.4,0,2,0,0.0,0.84,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
446,Diego Rolán,URU,MF|FW,Alavés,25,1993,3.3,0,8,2,25.0,2.42,0.60,0.00,0.00,11.2,0,0,0,0.9,0.9,0.12,-0.9,-0.9
447,Facundo Roncaglia,ARG,DF,Valencia,31,1987,6.7,0,3,0,0.0,0.45,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4
448,Facundo Roncaglia,ARG,DF,Celta Vigo,31,1987,11.9,0,1,0,0.0,0.08,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.03,0.0,0.0
449,Roberto Rosales,VEN,DF,Espanyol,29,1988,19.4,3,19,5,26.3,0.98,0.26,0.16,0.60,23.0,2,0,0,1.1,1.1,0.06,+1.9,+1.9
450,Waldo Rubio,ESP,MF,Valladolid,22,1995,5.5,1,12,7,58.3,2.20,1.28,0.08,0.14,20.1,0,0,0,1.0,1.0,0.08,0.0,0.0
451,Abel Ruiz,ESP,FW,Barcelona,18,2000,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,13.4,0,0,0,0.4,0.4,0.36,-0.4,-0.4
452,Víctor Ruiz,ESP,DF,Villarreal,29,1989,21.9,0,8,1,12.5,0.36,0.05,0.00,0.00,10.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5
453,Gerónimo Rulli,ARG,GK,Real Sociedad,26,1992,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
454,Samuel Sáiz,ESP,MF,Getafe,27,1991,3.4,1,7,4,57.1,2.07,1.18,0.14,0.25,24.5,2,0,0,0.3,0.3,0.04,+0.7,+0.7
455,Mikel San José,ESP,MF,Athletic Club,29,1989,19.3,0,12,3,25.0,0.62,0.16,0.00,0.00,18.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0
456,Antonio Sanabria,PAR,FW,Betis,22,1996,9.0,2,16,1,6.3,1.78,0.11,0.06,1.00,12.1,1,1,1,3.3,2.5,0.16,-1.3,-1.5
457,Javi Sánchez,ESP,DF,Real Madrid,21,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
458,Víctor Sánchez,ESP,MF,Espanyol,30,1987,14.1,0,12,2,16.7,0.85,0.14,0.00,0.00,22.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5
459,Luca Sangalli,ESP,MF|FW,Real Sociedad,23,1995,11.1,1,11,5,45.5,0.99,0.45,0.09,0.20,19.0,0,0,0,1.5,1.5,0.14,-0.5,-0.5
460,Nicola Sansone,ITA,FW|MF,Villarreal,26,1991,0.4,1,1,1,100.0,2.43,2.43,1.00,1.00,25.3,0,0,0,0.0,0.0,0.03,+1.0,+1.0
461,Roberto Santamaría,ESP,GK,Huesca,33,1985,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
462,Michael Santos,URU,FW|MF,Leganés,25,1993,6.2,1,18,5,27.8,2.91,0.81,0.06,0.20,12.6,0,0,0,2.1,2.1,0.12,-1.1,-1.1
463,Pablo Sarabia,ESP,MF|FW,Sevilla,26,1992,30.3,12,74,30,40.5,2.44,0.99,0.15,0.37,17.1,2,1,1,12.0,11.3,0.15,0.0,-0.3
464,Lluís Sastre,ESP,MF,Huesca,32,1986,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
465,Stefan Savić,MNE,DF,Atlético Madrid,27,1991,15.5,0,7,0,0.0,0.45,0.00,0.00,,9.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7
466,Alfa Semedo,GNB,MF,Espanyol,20,1997,0.5,0,2,0,0.0,4.00,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0
467,Nélson Semedo,POR,DF,Barcelona,24,1993,17.8,1,6,2,33.3,0.34,0.11,0.17,0.50,17.1,0,0,0,0.3,0.3,0.05,+0.7,+0.7
468,Rúben Semedo,POR,DF,Huesca,24,1994,9.4,0,6,0,0.0,0.64,0.00,0.00,,10.1,0,0,0,0.6,0.6,0.10,-0.6,-0.6
469,Paik Seung-ho,KOR,FW|MF,Girona,21,1997,0.7,0,1,0,0.0,1.50,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
470,Gaku Shibasaki,JPN,MF|FW,Getafe,26,1992,4.3,0,6,1,16.7,1.39,0.23,0.00,0.00,24.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
471,Sidnei,BRA,DF,Betis,28,1989,19.4,1,9,2,22.2,0.46,0.10,0.11,0.50,13.4,0,0,0,1.1,1.1,0.12,-0.1,-0.1
472,André Silva,POR,FW,Sevilla,22,1995,24.0,9,63,26,41.3,2.63,1.08,0.14,0.35,13.2,0,0,0,10.3,10.3,0.16,-1.3,-1.3
473,Jonathan Silva,ARG,DF|FW,Leganés,24,1994,30.0,3,23,8,34.8,0.77,0.27,0.13,0.38,18.2,0,0,0,1.6,1.6,0.07,+1.4,+1.4
474,Moses Simon,NGA,DF|MF,Levante,23,1995,8.7,1,15,5,33.3,1.72,0.57,0.07,0.20,18.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
475,Unai Simón,ESP,GK,Athletic Club,21,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
476,Dimitris Siovas,GRE,DF,Leganés,29,1988,32.9,1,21,3,14.3,0.64,0.09,0.05,0.33,14.5,0,0,0,1.9,1.9,0.09,-0.9,-0.9
477,Pione Sisto,DEN,FW|MF,Celta Vigo,23,1995,9.4,2,18,8,44.4,1.92,0.85,0.11,0.25,22.7,2,0,0,0.9,0.9,0.05,+1.1,+1.1
478,Antonio Sivera,ESP,GK,Alavés,21,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
479,Rubén Sobrino,ESP,FW|MF,Alavés,26,1992,10.7,3,20,6,30.0,1.87,0.56,0.15,0.50,16.0,0,0,0,1.9,1.9,0.09,+1.1,+1.1
480,Rubén Sobrino,ESP,FW|MF,Valencia,26,1992,2.1,0,3,0,0.0,1.40,0.00,0.00,,11.7,0,0,0,0.5,0.5,0.18,-0.5,-0.5
481,Alex Sola,ESP,DF,Real Sociedad,19,1999,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
482,Andrés Solano,COL,DF,Atlético Madrid,20,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
483,Carlos Soler,ESP,MF,Valencia,21,1997,27.3,2,41,14,34.1,1.50,0.51,0.05,0.14,19.2,0,0,0,4.1,4.1,0.10,-2.1,-2.1
484,Kévin Soni,CMR,FW|DF,Girona,20,1998,0.9,0,5,1,20.0,5.49,1.10,0.00,0.00,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
485,David Soria,ESP,GK,Getafe,25,1993,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
486,Juan Soriano,ESP,GK,Sevilla,20,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
487,Cristhian Stuani,URU,FW,Girona,31,1986,30.3,19,72,34,47.2,2.37,1.12,0.19,0.41,12.0,0,5,5,14.1,10.4,0.15,+4.9,+3.6
488,Damián Suárez,URU,DF,Getafe,30,1988,36.0,0,15,1,6.7,0.42,0.03,0.00,0.00,29.3,4,0,0,0.5,0.5,0.03,-0.5,-0.5
489,Denis Suárez,ESP,MF|DF,Barcelona,24,1994,0.2,0,1,1,100.0,4.74,4.74,0.00,0.00,10.9,0,0,0,0.4,0.4,0.38,-0.4,-0.4
490,Leonardo Suárez,ARG,FW|MF,Valladolid,22,1996,5.7,2,10,3,30.0,1.74,0.52,0.20,0.67,19.0,0,0,0,1.3,1.3,0.13,+0.7,+0.7
491,Luis Suárez,URU,FW,Barcelona,31,1987,31.4,21,108,54,50.0,3.44,1.72,0.16,0.31,15.8,6,4,4,23.1,20.0,0.18,-2.1,-3.0
492,Mario Suárez,ESP,MF,Rayo Vallecano,31,1987,11.4,2,18,4,22.2,1.58,0.35,0.11,0.50,15.9,0,0,0,1.1,1.1,0.06,+0.9,+0.9
493,Markel Susaeta,ESP,FW|MF,Athletic Club,30,1987,15.3,1,15,6,40.0,0.98,0.39,0.07,0.17,19.6,1,0,0,0.7,0.7,0.05,+0.3,+0.3
494,Rodrigo Tarín,ESP,DF,Leganés,22,1996,15.9,0,4,0,0.0,0.25,0.00,0.00,,10.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
495,Cristian Tello,ESP,DF|FW,Betis,26,1991,17.5,4,36,17,47.2,2.06,0.97,0.11,0.24,17.7,6,0,0,2.9,2.9,0.08,+1.1,+1.1
496,Marc-André ter Stegen,GER,GK,Barcelona,26,1992,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
497,David Timor,ESP,MF,Girona,28,1989,1.8,0,2,0,0.0,1.10,0.00,0.00,,34.3,0,0,0,0.0,0.0,0.02,0.0,0.0
498,Tito,ESP,DF,Rayo Vallecano,33,1985,12.2,0,1,1,100.0,0.08,0.08,0.00,0.00,13.0,0,0,0,0.0,0.0,0.05,0.0,0.0
499,Jean-Clair Todibo,FRA,DF,Barcelona,18,1999,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
500,Karl Toko Ekambi,CMR,FW|MF,Villarreal,25,1992,23.8,10,58,32,55.2,2.43,1.34,0.17,0.31,14.8,0,0,1,10.6,10.0,0.17,-0.6,0.0
501,Raúl de Tomás,ESP,FW,Rayo Vallecano,23,1994,31.3,14,115,47,40.9,3.68,1.50,0.12,0.30,18.0,8,0,0,15.6,15.6,0.14,-1.6,-1.6
502,Toño,ESP,DF|FW,Levante,28,1989,19.6,1,14,4,28.6,0.71,0.20,0.07,0.25,25.2,1,0,0,1.3,1.3,0.09,-0.3,-0.3
503,Daniel Torres,COL,MF,Alavés,28,1989,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
504,Ferrán Torres,ESP,MF,Valencia,18,2000,9.4,2,16,6,37.5,1.69,0.64,0.13,0.33,15.6,0,0,0,1.5,1.5,0.09,+0.5,+0.5
505,Óscar Trejo,ARG,MF|FW,Rayo Vallecano,30,1988,19.6,1,19,5,26.3,0.97,0.26,0.00,0.00,16.6,0,1,1,3.3,2.5,0.13,-2.3,-2.5
506,Manu Trigueros,ESP,MF,Villarreal,26,1991,17.2,0,18,1,5.6,1.05,0.06,0.00,0.00,25.5,1,0,0,1.0,1.0,0.06,-1.0,-1.0
507,Patrick Twumasi,GHA,MF|FW,Alavés,24,1994,1.9,0,3,2,66.7,1.59,1.06,0.00,0.00,17.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
508,Samuel Umtiti,FRA,DF,Barcelona,24,1993,13.2,0,2,0,0.0,0.15,0.00,0.00,,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
509,Enes Ünal,TUR,FW,Valladolid,21,1997,23.9,6,50,13,26.0,2.09,0.54,0.06,0.23,16.2,1,3,3,7.9,5.6,0.11,-1.9,-2.6
510,Tomáš Vaclík,CZE,GK,Sevilla,29,1989,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
511,Jesús Vallejo,ESP,DF,Real Madrid,21,1997,3.5,1,1,1,100.0,0.29,0.29,1.00,1.00,3.6,0,0,0,0.7,0.7,0.68,+0.3,+0.3
512,Federico Valverde,URU,MF,Real Madrid,20,1998,7.3,0,7,1,14.3,0.96,0.14,0.00,0.00,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
513,Raphaël Varane,FRA,DF,Real Madrid,25,1993,30.6,2,19,4,21.1,0.62,0.13,0.11,0.50,10.1,0,0,0,2.1,2.1,0.11,-0.1,-0.1
514,Franco Vázquez,ARG,MF,Sevilla,29,1989,25.3,3,45,8,17.8,1.78,0.32,0.07,0.38,18.1,0,0,0,4.1,4.1,0.09,-1.1,-1.1
515,Kevin Vázquez,ESP,DF,Celta Vigo,25,1993,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
516,Lucas Vázquez,ESP,FW|MF,Real Madrid,27,1991,16.8,1,24,11,45.8,1.43,0.66,0.04,0.09,16.3,0,0,0,2.6,2.6,0.11,-1.6,-1.6
517,Koke Vegas,ESP,GK,Levante,22,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
518,Emiliano Velázquez,URU,DF,Rayo Vallecano,24,1994,14.2,0,8,3,37.5,0.56,0.21,0.00,0.00,8.5,0,0,0,1.0,1.0,0.13,-1.0,-1.0
519,Daniele Verde,ITA,MF|FW,Valladolid,22,1996,7.3,2,23,8,34.8,3.15,1.10,0.04,0.13,26.6,6,1,1,1.6,0.8,0.04,+0.4,+0.2
520,Thomas Vermaelen,BEL,DF,Barcelona,32,1985,6.5,0,2,0,0.0,0.31,0.00,0.00,,13.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
521,Mikel Vesga,ESP,MF,Leganés,25,1993,23.0,1,13,3,23.1,0.57,0.13,0.08,0.33,17.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2
522,Rúben Vezo,POR,DF,Levante,24,1994,14.9,2,7,3,42.9,0.47,0.20,0.29,0.67,11.7,0,0,0,0.7,0.7,0.10,+1.3,+1.3
523,Rúben Vezo,POR,DF,Valencia,24,1994,2.2,0,2,0,0.0,0.92,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
524,Aleix Vidal,ESP,DF|MF,Sevilla,28,1989,5.9,0,8,5,62.5,1.36,0.85,0.00,0.00,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
525,Arturo Vidal,CHI,MF,Barcelona,31,1987,21.4,3,24,9,37.5,1.12,0.42,0.13,0.33,15.1,0,0,0,3.4,3.4,0.14,-0.4,-0.4
526,Carlos Vigaray,ESP,DF,Alavés,23,1994,7.2,0,1,0,0.0,0.14,0.00,0.00,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0
527,Dídac Vilà,ESP,DF,Espanyol,29,1989,26.2,0,25,8,32.0,0.96,0.31,0.00,0.00,17.4,0,0,0,1.9,1.9,0.08,-1.9,-1.9
528,Toni Villa,ESP,MF|FW,Valladolid,23,1995,19.6,2,35,14,40.0,1.79,0.72,0.06,0.14,23.4,1,0,0,1.9,1.9,0.06,+0.1,+0.1
529,Vitolo,ESP,MF|FW,Atlético Madrid,28,1989,8.4,0,8,1,12.5,0.96,0.12,0.00,0.00,17.4,0,0,0,0.9,0.9,0.12,-0.9,-0.9
530,Nikola Vukčević,MNE,MF,Levante,26,1991,7.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
531,Moussa Wagué,SEN,DF|FW,Barcelona,19,1998,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,13.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1
532,Wakaso,GHA,MF,Alavés,28,1990,18.5,1,31,6,19.4,1.67,0.32,0.03,0.17,26.9,1,0,0,1.2,1.2,0.04,-0.2,-0.2
533,Daniel Wass,DEN,DF|MF,Valencia,29,1989,26.2,1,29,3,10.3,1.11,0.11,0.03,0.33,23.6,6,0,0,1.4,1.4,0.05,-0.4,-0.4
534,Axel Werner,ARG,GK,Huesca,22,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
535,Iñaki Williams,GHA,FW,Athletic Club,24,1994,33.6,13,75,33,44.0,2.23,0.98,0.17,0.39,13.6,0,0,0,13.1,13.1,0.17,-0.1,-0.1
536,Maximilian Wöber,AUT,DF,Sevilla,20,1998,6.0,0,5,1,20.0,0.84,0.17,0.00,0.00,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
537,Yoel,ESP,GK,Valladolid,29,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
538,Okay Yokuşlu,TUR,MF,Celta Vigo,24,1994,24.4,2,18,6,33.3,0.74,0.25,0.11,0.33,16.4,0,0,0,1.7,1.7,0.10,+0.3,+0.3
539,Joseba Zaldúa,ESP,DF,Real Sociedad,26,1992,23.8,1,5,2,40.0,0.21,0.08,0.20,0.50,24.9,0,0,0,0.1,0.1,0.03,+0.9,+0.9
540,Nabil El Zhar,MAR,MF|FW,Leganés,31,1986,10.7,4,25,8,32.0,2.33,0.75,0.12,0.38,22.6,0,1,1,2.9,2.1,0.08,+1.1,+0.9
541,Luca Zidane,FRA,GK,Real Madrid,20,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
542,Igor Zubeldia,ESP,MF,Real Sociedad,21,1997,28.3,0,15,4,26.7,0.53,0.14,0.00,0.00,27.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5
543,Martín Zubimendi,ESP,MF,Real Sociedad,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
544,David Zurutuza,ESP,MF,Real Sociedad,32,1986,13.6,2,10,2,20.0,0.74,0.15,0.20,1.00,17.3,0,0,0,1.6,1.6,0.16,+0.4,+0.4
