Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
11,Emmanuel Agbadou,CIV,DF,Reims,25,1997,29,2388,82,69.8,26.5,27,87,24,2,20,0,1.14,33,33,0,0.00,0.00,43.5,37.0,+6.6,+0.25,+0.05
12,Lucien Agoume,FRA,MF,Troyes,20,2002,15,1094,73,32.0,12.2,14,78,8,1,9,6,0.40,9,29,-20,-1.65,-1.03,11.9,26.0,-14.1,-1.16,-0.20
13,Ruben Aguilar,FRA,DF,Monaco,29,1993,20,1172,59,34.3,13.0,14,76,7,6,19,5,1.95,16,21,-5,-0.38,-1.06,19.5,18.7,+0.8,+0.06,-0.27
14,Amar Ahmed,SWE,FW,Troyes,18,2004,1,20,20,0.6,0.2,0,,0,1,20,2,1.00,0,0,0,0.00,+0.95,0.1,0.6,-0.6,-2.50,-1.49
15,Jean-Eudes Aholou,CIV,MF,Strasbourg,28,1994,30,1300,43,38.0,14.4,16,67,1,14,16,5,1.03,17,22,-5,-0.35,-0.22,19.8,19.5,+0.3,+0.02,+0.32
16,Ludovic Ajorque,FRA,FW,Strasbourg,28,1994,13,771,59,22.5,8.6,9,77,4,4,20,1,0.62,12,18,-6,-0.70,-0.63,10.8,13.6,-2.8,-0.33,-0.19
17,Salim Akkal,FRA,MF,Angers,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
18,Maghnes Akliouche,FRA,MF|FW,Monaco,20,2002,11,402,37,11.8,4.5,5,61,0,6,16,16,1.82,6,4,+2,+0.45,+0.15,8.6,5.7,+2.9,+0.66,+0.48
19,Doğan Alemdar,TUR,GK,Rennes,19,2002,6,406,68,11.9,4.5,4,90,4,2,23,32,1.67,7,8,-1,-0.22,-1.15,6.1,6.1,+0.1,+0.01,-0.50
20,Jim Allevinah,GAB,DF|FW,Clermont Foot,27,1995,36,2244,62,65.6,24.9,25,80,11,11,22,0,1.56,24,33,-9,-0.36,-0.74,30.4,38.0,-7.6,-0.31,-0.07
21,Téo Allix,FRA,DF,Montpellier,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
22,Mickaël Alphonse,GLP,DF,Ajaccio,33,1989,26,1361,52,39.8,15.1,14,81,9,12,19,6,0.73,7,30,-23,-1.52,-0.30,12.0,20.8,-8.8,-0.58,-0.19
23,Ibrahim Amadou,FRA,DF|MF,Angers,29,1993,7,424,61,12.4,4.7,4,90,4,3,21,4,0.14,5,9,-4,-0.85,+0.47,5.9,9.8,-3.9,-0.83,-0.32
24,Ayoub Amraoui,MAR,DF|FW,Nice,18,2004,7,294,42,8.6,3.3,3,75,2,4,17,4,1.71,5,3,+2,+0.61,+0.35,6.4,2.9,+3.6,+1.09,+0.83
25,Benjamin André,FRA,MF,Lille,31,1990,34,2916,86,85.3,32.4,33,88,28,1,23,0,1.76,55,35,+20,+0.62,+0.44,58.6,32.6,+26.0,+0.80,+0.41
26,Komnen Andrić,SRB,FW,Clermont Foot,27,1995,34,1446,43,42.3,16.1,16,74,2,18,15,0,1.38,14,26,-12,-0.75,-1.11,16.7,30.4,-13.7,-0.85,-0.99
27,Houssem Aouar,ALG,MF,Lyon,24,1998,16,526,33,15.4,5.8,6,57,0,10,18,10,1.88,8,6,+2,+0.34,-0.16,7.9,7.4,+0.4,+0.07,-0.21
28,Adil Aouchiche,FRA,MF,Lorient,20,2002,11,250,23,7.3,2.8,1,73,0,10,18,14,0.82,3,5,-2,-0.72,-0.75,3.5,2.9,+0.5,+0.19,+0.59
29,Dennis Appiah,FRA,DF|MF,Nantes,30,1992,15,795,53,23.2,8.8,9,76,3,6,18,0,0.87,8,16,-8,-0.91,-0.56,10.0,12.5,-2.4,-0.28,-0.03
30,Stredair Appuah,FRA,DF|MF,Nantes,18,2004,5,66,13,1.9,0.7,0,,0,5,13,0,0.80,1,1,0,0.00,+0.48,1.3,1.3,0.0,-0.07,+0.19
31,Ylies Aradj,FRA,DF,Toulouse,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
32,Taïryk Arconte,FRA,FW,Brest,18,2003,4,128,32,3.7,1.4,1,66,0,3,21,17,0.25,2,2,0,0.00,+0.27,0.9,2.2,-1.3,-0.91,-0.59
33,Mohamed El Arouch,FRA,MF,Lyon,18,2004,1,2,2,0.1,0.0,0,,0,1,2,7,3.00,1,0,+1,+45.00,+44.55,0.6,0.0,+0.6,+50.45,+50.21
34,Lorenz Assignon,TOG,DF,Rennes,22,2000,12,261,22,7.6,2.9,2,81,1,10,10,9,2.42,5,3,+2,+0.69,-0.11,4.6,1.5,+3.1,+1.07,+0.67
35,Youcef Atal,ALG,DF|MF,Nice,26,1996,18,779,43,22.8,8.7,8,66,2,10,25,2,1.56,10,6,+4,+0.46,+0.22,13.8,8.9,+4.9,+0.57,+0.31
36,Valentin Atangana Edoa,FRA,MF,Reims,16,2005,7,174,25,5.1,1.9,2,64,0,5,9,5,1.00,0,5,-5,-2.59,-2.72,1.9,4.0,-2.1,-1.11,-1.42
37,Mathias Autret,FRA,MF|FW,Auxerre,31,1991,23,1290,56,37.7,14.3,16,72,0,7,19,12,0.83,15,26,-11,-0.77,-0.05,15.1,20.5,-5.4,-0.37,+0.07
38,Cédric Avinel,GLP,DF,Ajaccio,35,1986,24,1794,75,52.5,19.9,19,88,18,5,23,11,0.63,11,40,-29,-1.45,-0.24,19.0,28.4,-9.4,-0.47,0.00
39,Loïc Bade,FRA,DF,Rennes,22,2000,1,90,90,2.6,1.0,1,90,1,0,,4,3.00,2,1,+1,+1.00,+0.22,1.2,1.4,-0.2,-0.25,-0.72
40,Benoît Badiashile,FRA,DF,Monaco,21,2001,11,839,76,24.5,9.3,9,87,8,2,27,2,1.55,20,15,+5,+0.54,+0.29,14.5,15.2,-0.7,-0.07,-0.41
41,Eric Bailly,CIV,DF,Marseille,28,1994,17,543,32,15.9,6.0,5,64,1,12,19,7,2.06,8,10,-2,-0.33,-1.24,10.5,8.1,+2.4,+0.40,-0.24
42,Dénys Bain,FRA,DF,Auxerre,29,1993,2,126,63,3.7,1.4,1,90,1,1,36,14,0.50,2,3,-1,-0.71,+0.02,1.8,1.5,+0.3,+0.20,+0.63
43,Brandon Baiye,BEL,MF,Clermont Foot,21,2000,7,51,7,1.5,0.6,0,,0,7,7,8,1.71,2,2,0,0.00,+0.11,0.8,1.6,-0.7,-1.26,-1.00
44,Cédric Bakambu,COD,MF,Marseille,31,1991,3,59,20,1.7,0.7,0,,0,3,20,2,2.33,1,1,0,0.00,-0.72,1.5,1.6,-0.1,-0.14,-0.75
45,Ibrahima Baldé,FRA,FW,Lens,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
46,Thierno Balde,FRA,DF|MF,Troyes,20,2002,31,2153,69,63.0,23.9,25,83,13,6,15,1,0.65,28,52,-24,-1.00,-0.15,22.7,45.6,-22.9,-0.95,+0.19
47,Carlos Baleba,CMR,MF,Lille,18,2004,19,478,25,14.0,5.3,5,72,0,14,9,13,2.05,9,4,+5,+0.94,+0.45,9.0,4.8,+4.2,+0.80,+0.07
48,Leonardo Balerdi,ARG,DF,Marseille,23,1999,35,2639,75,77.2,29.3,30,82,24,5,36,1,1.89,51,31,+20,+0.68,-0.12,48.4,33.6,+14.8,+0.51,-0.42
49,Folarin Balogun,USA,FW,Reims,21,2001,37,2999,81,87.7,33.3,34,86,19,3,29,0,1.35,42,37,+5,+0.15,+1.22,56.9,45.2,+11.7,+0.35,+0.96
50,Abdoulaye Bamba,CIV,DF,Angers,32,1990,21,1364,65,39.9,15.2,12,90,12,9,32,14,0.52,17,36,-19,-1.25,+0.02,16.9,23.5,-6.6,-0.44,+0.19
51,Jonathan Bamba,CIV,FW,Lille,26,1996,34,2783,82,81.4,30.9,32,86,23,2,24,0,1.76,54,41,+13,+0.42,-0.71,54.6,34.6,+20.0,+0.65,-0.51
52,Bradley Barcola,FRA,FW|MF,Lyon,19,2002,26,1440,55,42.1,16.0,15,83,8,11,18,5,1.69,34,18,+16,+1.00,+0.91,25.2,24.2,+1.0,+0.06,-0.32
53,Melvin Bard,FRA,DF,Nice,21,2000,33,2456,74,71.8,27.3,28,83,19,5,28,2,1.42,31,32,-1,-0.04,-1.16,39.5,35.8,+3.7,+0.13,-0.70
54,Ross Barkley,ENG,MF|FW,Nice,28,1993,27,960,36,28.1,10.7,9,73,3,18,17,4,1.48,12,14,-2,-0.19,-0.66,16.1,15.0,+1.1,+0.11,-0.31
55,Mickaël Barreto,FRA,MF,Ajaccio,31,1991,20,1325,66,38.7,14.7,15,79,8,5,27,2,0.60,6,34,-28,-1.90,-0.91,8.3,20.7,-12.4,-0.84,-0.61
56,Yacouba Barry,FRA,MF,Lens,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
57,Teddy Bartouche-Selbonne,GLP,GK,Lorient,25,1997,0,,,,,0,,0,0,,13,,,,,,,,,,,
58,Cyrille Bayala,BFA,MF,Ajaccio,26,1996,33,2009,61,58.7,22.3,25,72,7,8,26,1,0.76,8,42,-34,-1.52,-0.44,18.4,31.5,-13.1,-0.59,-0.29
59,Yoann Beaka,FRA,MF,Troyes,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
60,Mads Bech Sørensen,DEN,DF,Nice,23,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
61,Yanis Begraoui,MAR,FW|MF,Toulouse,21,2001,3,65,22,1.9,0.7,1,45,0,2,10,11,0.00,1,4,-3,-4.15,-4.07,0.3,2.2,-1.9,-2.65,-2.58
62,Alexis Beka Beka,FRA,MF|DF,Nice,21,2001,14,545,39,15.9,6.1,7,63,0,7,14,19,1.29,5,9,-4,-0.66,-1.13,7.5,8.8,-1.2,-0.20,-0.64
63,Jérémie Bela,ANG,DF|MF,Clermont Foot,29,1993,19,743,39,21.7,8.3,7,73,2,12,20,9,1.00,8,10,-2,-0.24,-0.18,7.3,12.9,-5.6,-0.68,-0.51
64,Reda Belahyane,FRA,MF,Nice,18,2004,4,182,46,5.3,2.0,1,90,1,3,31,14,1.00,0,2,-2,-0.99,-1.35,1.4,2.5,-1.1,-0.57,-0.95
65,Youcef Belaïli,ALG,MF|FW,Ajaccio,30,1992,17,1150,68,33.6,12.8,15,74,2,2,21,0,0.88,12,23,-11,-0.86,+0.73,17.3,17.0,+0.3,+0.02,+0.74
66,Youcef Belaïli,ALG,FW|MF,Brest,30,1992,6,356,59,10.4,4.0,4,69,0,2,40,1,0.83,6,10,-4,-1.01,-0.83,4.5,7.2,-2.7,-0.68,-0.38
67,Haris Belkebla,ALG,MF,Brest,28,1994,38,2656,70,77.7,29.5,30,84,20,8,18,0,1.16,31,43,-12,-0.41,-0.64,30.2,45.0,-14.8,-0.50,-0.75
68,Yassin Belkhdim,FRA,MF,Angers,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
69,Jean-Ricner Bellegarde,FRA,MF|FW,Strasbourg,24,1998,30,2419,81,70.7,26.9,29,82,18,1,33,0,1.07,37,45,-8,-0.30,-0.30,33.5,38.7,-5.2,-0.19,-0.05
70,Paul Bellon,FRA,MF,Lorient,22,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
71,Jeanöel Belocian,FRA,DF,Rennes,17,2005,8,506,63,14.8,5.6,6,81,2,2,12,20,2.63,16,3,+13,+2.31,+1.79,12.0,5.1,+6.9,+1.22,+0.90
72,Eliesse Ben Seghir,FRA,FW|MF,Monaco,17,2005,19,1052,55,30.8,11.7,13,67,0,6,30,2,1.79,21,18,+3,+0.26,-0.09,16.6,12.3,+4.3,+0.37,+0.20
73,Salim Ben Seghir,FRA,MF,Marseille,19,2003,1,4,4,0.1,0.0,0,,0,1,4,3,3.00,0,0,0,0.00,-0.71,0.4,0.0,+0.4,+6.60,+6.01
74,Wissam Ben Yedder,FRA,FW,Monaco,31,1990,32,2114,66,61.8,23.5,28,72,9,4,23,4,1.53,48,38,+10,+0.43,+0.29,38.5,33.4,+5.1,+0.22,-0.05
75,Nabil Bentaleb,ALG,MF,Angers,27,1994,30,2489,83,72.8,27.7,29,85,23,1,15,0,0.43,24,64,-40,-1.45,-0.67,26.8,47.4,-20.5,-0.74,-0.72
76,Benzema,EQG,MF,Nantes,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
77,Patrick Berg,NOR,MF|FW,Lens,24,1997,3,25,8,0.7,0.3,0,,0,3,8,1,3.00,0,2,-2,-7.20,-8.29,0.3,1.2,-0.9,-3.19,-3.83
78,Mitchell van Bergen,NED,FW|DF,Reims,22,1999,28,905,32,26.5,10.1,6,74,2,22,21,2,1.39,13,15,-2,-0.20,-0.27,18.4,13.0,+5.4,+0.53,+0.41
79,Stan Berkani,ALG,MF,Clermont Foot,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
80,Quentin Bernard,FRA,DF,Auxerre,33,1989,7,630,90,18.4,7.0,7,90,7,0,,10,0.86,8,12,-4,-0.57,+0.20,6.1,10.7,-4.6,-0.66,-0.30
81,Paul Bernardoni,FRA,GK,Angers,25,1997,27,2430,90,71.1,27.0,27,90,27,0,,11,0.30,21,62,-41,-1.52,-0.88,28.1,46.3,-18.2,-0.67,-0.44
82,Juan Bernat,ESP,DF|MF,Paris S-G,29,1993,28,1648,59,48.2,18.3,18,80,10,10,21,7,2.36,40,19,+21,+1.15,-0.28,36.3,23.4,+12.8,+0.70,-0.17
83,Dimitry Bertaud,FRA,GK,Montpellier,24,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
84,Jason Berthomier,FRA,MF,Clermont Foot,32,1990,2,23,12,0.7,0.3,0,,0,2,12,2,3.00,0,0,0,0.00,+0.11,0.1,0.6,-0.5,-2.14,-1.87
85,El Bilal Touré,MLI,FW,Reims,20,2001,3,91,30,2.7,1.0,1,63,0,2,14,2,0.33,0,4,-4,-3.96,-4.06,0.8,0.8,+0.1,+0.06,-0.18
86,Jean-Claude Billong,CMR,MF,Clermont Foot,28,1993,1,23,23,0.7,0.3,0,,0,1,23,3,0.00,0,0,0,0.00,+0.11,0.0,0.5,-0.5,-1.80,-1.53
87,Veljko Birmančević,SRB,FW|MF,Toulouse,24,1998,25,444,18,13.0,4.9,2,57,0,23,14,7,1.16,5,10,-5,-1.01,-0.98,6.0,9.9,-4.0,-0.80,-0.78
88,Marco Bizot,NED,GK,Brest,31,1991,37,3330,90,97.4,37.0,37,90,37,0,,0,1.16,44,54,-10,-0.27,-0.27,41.9,55.0,-13.1,-0.35,-0.78
89,Rubén Blanco,ESP,GK,Marseille,27,1995,6,495,83,14.5,5.5,6,83,5,0,,32,1.00,8,6,+2,+0.36,-0.41,8.3,5.6,+2.7,+0.49,-0.12
90,Ludovic Blas,FRA,MF|FW,Nantes,24,1997,37,2813,76,82.3,31.3,30,87,20,7,31,1,0.97,32,36,-4,-0.13,+1.95,38.6,39.7,-1.1,-0.04,+1.23
91,Miha Blažič,SVN,DF,Angers,29,1993,24,1979,82,57.9,22.0,22,87,20,2,36,9,0.54,15,40,-25,-1.14,+0.30,23.3,32.5,-9.3,-0.42,+0.30
92,Joaquín Blázquez,ARG,GK,Brest,21,2001,1,90,90,2.6,1.0,1,90,1,0,,33,1.00,0,0,0,0.00,+0.27,1.5,1.0,+0.4,+0.43,+0.78
93,Myron Boadu,NED,FW,Monaco,21,2001,12,295,25,8.6,3.3,3,64,1,9,11,13,1.75,6,6,0,0.00,-0.35,7.0,4.5,+2.5,+0.77,+0.59
94,Jérôme Boateng,GER,DF,Lyon,33,1988,8,428,54,12.5,4.8,6,67,1,2,12,14,1.88,8,6,+2,+0.42,-0.06,7.1,7.2,-0.1,-0.03,-0.32
95,Antonin Bobichon,FRA,MF,Angers,26,1995,3,18,6,0.5,0.2,0,,0,3,6,3,0.33,0,0,0,0.00,+1.27,0.4,0.3,+0.1,+0.57,+1.12
96,Quentin Boisgard,FRA,MF,Lorient,25,1997,5,184,37,5.4,2.0,1,67,0,4,29,7,1.20,2,0,+2,+0.98,+1.06,2.6,1.6,+0.9,+0.44,+0.85
97,Edvin Bongemba,FRA,MF,Montpellier,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
98,Kayne Bonnevie,FRA,GK,Lyon,21,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,
99,Nolan Bonte,FRA,FW,Lens,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
100,Neto Borges,BRA,DF,Clermont Foot,25,1996,33,2833,86,82.8,31.5,33,86,28,0,,0,1.58,38,43,-5,-0.16,-0.31,40.3,48.5,-8.2,-0.26,+0.13
101,Théo Borne,FRA,GK,Angers,20,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,
102,Kenji-Van Boto,MAD,DF,Auxerre,26,1996,2,180,90,5.3,2.0,2,90,2,0,,14,3.00,5,1,+4,+2.00,+2.89,2.1,2.1,-0.1,-0.03,+0.41
103,Kouamé Botué,BFA,FW|MF,Ajaccio,19,2002,8,229,29,6.7,2.5,2,59,0,6,19,6,0.38,1,5,-4,-1.57,-0.25,3.0,5.1,-2.1,-0.81,-0.37
104,Badredine Bouanani,ALG,FW|MF,Nice,17,2004,19,863,45,25.2,9.6,9,71,1,10,22,3,1.63,12,7,+5,+0.52,+0.31,15.5,10.8,+4.7,+0.49,+0.21
105,Hicham Boudaoui,ALG,MF,Nice,22,1999,27,1875,69,54.8,20.8,22,78,11,5,30,2,1.78,27,14,+13,+0.62,+0.74,34.9,25.4,+9.5,+0.46,+0.28
106,Franci Bouebari,FRA,DF,Strasbourg,18,2003,2,76,38,2.2,0.8,0,,0,2,38,11,1.50,2,1,+1,+1.18,+1.43,1.1,2.4,-1.3,-1.50,-1.35
107,Sofiane Boufal,MAR,FW|MF,Angers,28,1993,13,834,64,24.4,9.3,9,79,2,4,31,0,0.54,12,23,-11,-1.19,+0.10,13.5,15.6,-2.1,-0.23,+0.42
108,Teddy Boulhendi,FRA,GK,Nice,21,2001,0,,,,,0,,0,0,,19,,,,,,,,,,,
109,Ismaëlben Boura,FRA,DF|FW,Lens,21,2000,9,93,10,2.7,1.0,0,,0,9,10,21,1.78,5,2,+3,+2.90,+1.93,2.6,3.3,-0.7,-0.71,-1.35
110,Benjamin Bourigeaud,FRA,MF|FW,Rennes,28,1994,37,3065,83,89.6,34.1,37,83,16,0,,0,1.76,64,35,+29,+0.85,+0.60,55.3,39.1,+16.1,+0.47,+0.19
111,Bilal Brahimi,ALG,FW|MF,Nice,22,2000,26,800,31,23.4,8.9,5,67,1,21,22,10,1.31,11,8,+3,+0.34,+0.06,14.5,11.5,+3.0,+0.33,0.00
112,Lilian Brassier,FRA,DF,Brest,22,1999,36,3093,86,90.4,34.4,35,88,33,1,3,2,1.22,43,49,-6,-0.17,+0.93,40.9,51.5,-10.5,-0.31,+0.28
113,Andreas Bruus,DEN,DF|FW,Troyes,23,1999,27,1628,60,47.6,18.1,18,84,10,9,14,4,0.59,20,38,-18,-1.00,-0.09,18.4,40.7,-22.3,-1.23,-0.40
114,Joe Bryan,ENG,MF|DF,Nice,28,1993,6,177,30,5.2,2.0,2,69,0,4,10,12,1.67,3,1,+2,+1.02,+0.77,3.2,1.5,+1.7,+0.84,+0.54
115,Adam Buksa,POL,FW|MF,Lens,26,1996,8,101,13,3.0,1.1,0,,0,8,13,4,2.38,0,0,0,0.00,-1.06,1.0,2.5,-1.6,-1.41,-2.08
116,Maxime Busi,BEL,DF,Reims,22,1999,21,1043,50,30.5,11.6,11,79,4,10,18,9,0.95,13,18,-5,-0.43,-0.62,17.9,16.3,+1.6,+0.14,-0.14
117,Marcin Bułka,POL,GK,Nice,22,1999,2,180,90,5.3,2.0,2,90,2,0,,20,0.50,1,2,-1,-0.50,-0.83,2.6,2.3,+0.2,+0.11,-0.24
118,Rémy Cabella,FRA,MF|FW,Lille,32,1990,32,2525,79,73.8,28.1,28,86,15,4,31,1,1.81,45,25,+20,+0.71,+0.61,52.5,25.0,+27.5,+0.98,+0.91
119,Jimmy Cabot,FRA,DF|MF,Lens,28,1994,11,511,46,14.9,5.7,5,81,3,6,17,0,2.18,8,6,+2,+0.35,-0.79,11.2,6.7,+4.5,+0.78,+0.20
120,Jens Cajuste,SWE,MF,Reims,22,1999,31,1530,49,44.7,17.0,14,76,2,17,28,0,1.45,16,19,-3,-0.18,-0.32,26.5,24.9,+1.6,+0.10,-0.25
121,Duje Ćaleta-Car,CRO,DF,Marseille,25,1996,1,8,8,0.2,0.1,0,,0,1,8,3,3.00,0,0,0,0.00,-0.71,0.0,0.1,0.0,-0.25,-0.86
122,Mahdi Camara,FRA,MF,Brest,24,1998,31,1820,59,53.2,20.2,20,75,4,11,28,2,1.13,21,28,-7,-0.35,-0.18,24.8,29.4,-4.6,-0.23,+0.23
123,Mohamed Camara,MLI,MF,Monaco,22,2000,29,2194,76,64.2,24.4,25,82,16,4,36,1,1.79,50,40,+10,+0.41,+0.26,39.8,33.6,+6.2,+0.25,+0.06
124,Ousmane Camara,GUI,FW|MF,Auxerre,20,2001,3,24,8,0.7,0.3,0,,0,3,8,1,0.00,0,0,0,0.00,+0.74,1.2,0.0,+1.1,+4.09,+4.54
125,Ousmane Camara,FRA,DF,Angers,19,2003,9,521,58,15.2,5.8,6,73,3,3,28,15,0.00,5,20,-15,-2.59,-1.57,7.5,11.7,-4.2,-0.73,-0.22
126,Ousoumane Camara,FRA,MF,Auxerre,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
127,Axel Camblan,FRA,FW|MF,Brest,18,2003,7,68,10,2.0,0.8,0,,0,7,10,9,0.86,1,0,+1,+1.32,+1.62,0.7,1.0,-0.3,-0.40,-0.06
128,Pierrick Capelle,FRA,MF|DF,Angers,35,1987,26,1428,55,41.8,15.9,15,79,8,11,22,3,0.58,8,26,-18,-1.13,+0.22,14.6,24.0,-9.4,-0.59,-0.08
129,Maxence Caqueret,FRA,MF,Lyon,22,2000,36,2767,77,80.9,30.7,32,83,18,4,29,1,1.64,52,39,+13,+0.42,-0.27,45.6,43.1,+2.5,+0.08,-0.88
130,Irvin Cardona,FRA,FW|MF,Brest,24,1997,10,233,23,6.8,2.6,1,73,0,9,18,4,0.90,1,8,-7,-2.70,-2.62,2.3,5.4,-3.1,-1.19,-0.92
131,Igor Carioca,BRA,DF,Lorient,25,1996,7,456,65,13.3,5.1,5,84,2,2,17,9,1.14,4,5,-1,-0.20,-0.20,5.4,6.3,-0.8,-0.17,+0.22
132,Matis Carvalho,POR,GK,Montpellier,23,1999,2,136,68,4.0,1.5,1,90,1,1,46,5,1.50,2,3,-1,-0.66,-0.77,1.6,2.2,-0.6,-0.39,-0.13
133,Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,32,2568,80,75.1,28.5,30,85,27,2,13,2,1.03,27,41,-14,-0.49,-0.07,31.0,38.9,-7.9,-0.28,-0.09
134,Yoann Cathline,FRA,FW|MF,Lorient,20,2002,23,1090,47,31.9,12.1,11,75,4,12,22,6,1.22,13,16,-3,-0.25,-0.32,12.0,18.1,-6.0,-0.50,-0.21
135,Maximiliano Caufriez,BEL,DF,Clermont Foot,25,1997,26,2222,85,65.0,24.7,25,88,22,1,27,0,1.73,33,25,+8,+0.32,+1.23,31.3,31.5,-0.2,-0.01,+0.78
136,Fabien Centonze,FRA,DF,Nantes,26,1996,23,1689,73,49.4,18.8,19,81,14,4,36,3,0.96,17,22,-5,-0.27,+0.41,20.9,22.7,-1.8,-0.10,+0.31
137,Florian Chabrolle,FRA,MF,Ajaccio,24,1998,7,329,47,9.6,3.7,3,90,3,4,15,15,0.43,3,12,-9,-2.46,-1.24,1.9,5.7,-3.8,-1.05,-0.64
138,El Chadaille Bitshiabu,FRA,DF,Paris S-G,17,2005,13,583,45,17.0,6.5,6,74,2,7,20,19,1.92,9,12,-3,-0.46,-2.11,10.3,12.0,-1.7,-0.27,-1.27
139,Sofyan Chader,FRA,MF,Clermont Foot,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
140,Fares Chaïbi,ALG,FW|MF,Toulouse,19,2002,36,2340,65,68.4,26.0,24,81,8,12,33,0,1.22,39,30,+9,+0.35,+1.60,36.8,37.5,-0.7,-0.03,+0.28
141,Muhammed Cham,AUT,MF,Clermont Foot,21,2000,38,1968,52,57.5,21.9,23,74,3,15,18,0,1.55,27,32,-5,-0.23,-0.29,27.9,33.9,-6.0,-0.28,+0.02
142,Gaëtan Charbonnier,FRA,FW|MF,Auxerre,33,1988,6,254,42,7.4,2.8,3,72,1,3,13,0,0.83,3,9,-6,-2.13,-1.50,2.8,5.8,-3.0,-1.06,-0.70
143,Brendan Chardonnet,FRA,DF,Brest,27,1994,30,2491,83,72.8,27.7,27,90,27,3,20,2,1.30,31,37,-6,-0.22,+0.17,33.6,36.0,-2.4,-0.09,+0.90
144,Xavier Chavalerin,FRA,MF,Troyes,31,1991,34,2426,71,70.9,27.0,25,89,23,9,23,3,0.65,28,57,-29,-1.08,-0.44,25.4,59.8,-34.4,-1.28,-0.86
