Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
578,Lautaro Valenti,ARG,DF,Parma,21,1999,5.5,271,336,80.7,5901,2045,82,89,92.1,131,150,87.3,55,89,61.8,0,0.0,0.1,0.0,1,20,1,1,14
579,Borja Valero,ESP,MF|FW,Fiorentina,35,1985,5.5,268,296,90.5,4306,1192,128,135,94.8,105,117,89.7,21,24,87.5,0,0.1,0.2,-0.1,2,25,2,0,29
580,Denis Vavro,SVK,DF,Lazio,24,1996,0.4,16,16,100.0,283,106,7,7,100.0,7,7,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2
581,Matías Vecino,URU,MF,Inter,28,1991,3.1,103,126,81.7,1494,523,54,61,88.5,33,41,80.5,8,9,88.9,1,0.6,0.2,+0.4,4,10,1,0,11
582,Miguel Veloso,POR,MF,Hellas Verona,34,1986,14.6,606,798,75.9,11245,3313,229,273,83.9,289,345,83.8,70,127,55.1,2,0.7,1.1,+1.3,11,83,9,3,85
583,Lorenzo Venuti,ITA,DF,Fiorentina,25,1995,19.5,567,780,72.7,8826,3860,318,367,86.6,195,268,72.8,39,95,41.1,1,1.9,1.5,-0.9,15,52,18,11,60
584,Daniele Verde,ITA,FW,Spezia,24,1996,10.9,317,411,77.1,5309,858,172,200,86.0,113,144,78.5,30,58,51.7,1,1.9,2.6,-0.9,10,14,9,0,30
585,Simone Verdi,ITA,MF|FW,Torino,28,1992,18.0,491,735,66.8,9374,3128,227,262,86.6,146,217,67.3,102,205,49.8,5,5.7,4.7,-0.7,53,54,23,9,68
586,Jordan Veretout,FRA,MF,Roma,27,1993,22.8,1071,1268,84.5,20540,5885,408,451,90.5,508,563,90.2,140,209,67.0,2,2.6,2.4,-0.6,25,124,9,1,144
587,Edoardo Vergani,ITA,FW,Bologna,19,2001,0.1,2,2,100.0,16,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
588,Valerio Verre,ITA,FW|MF,Sampdoria,26,1994,11.1,371,530,70.0,6143,1972,188,232,81.0,126,176,71.6,38,66,57.6,3,1.6,1.3,+1.4,19,48,21,2,70
589,Guglielmo Vicario,ITA,GK,Cagliari,23,1996,4.0,73,106,68.9,2450,2008,12,12,100.0,24,25,96.0,36,68,52.9,0,0.0,0.0,0.0,0,0,0,0,0
590,Arturo Vidal,CHI,MF,Inter,33,1987,12.6,645,753,85.7,11197,2984,276,313,88.2,277,305,90.8,66,86,76.7,1,1.1,1.4,-0.1,10,78,15,3,94
591,Ronaldo Vieira,ENG,MF|DF,Hellas Verona,22,1998,2.5,95,121,78.5,1618,545,46,57,80.7,43,48,89.6,5,10,50.0,0,0.0,0.1,0.0,2,13,1,0,15
592,Luca Vignali,ITA,DF,Spezia,24,1996,17.7,922,1167,79.0,16707,4628,384,441,87.1,404,476,84.9,115,193,59.6,0,0.7,0.8,-0.7,10,48,16,7,69
593,Emanuel Vignato,ITA,FW|MF,Bologna,19,2000,13.4,526,713,73.8,8446,2958,279,324,86.1,177,241,73.4,51,86,59.3,4,3.6,2.8,+0.4,26,56,19,3,79
594,Gonzalo Villar,ESP,MF,Roma,22,1998,20.7,1173,1307,89.7,19861,5490,514,563,91.3,552,589,93.7,80,101,79.2,1,0.7,1.3,+0.3,8,116,14,3,122
595,Nicolas Viola,ITA,MF,Benevento,30,1989,11.5,333,500,66.6,6070,2329,152,179,84.9,115,161,71.4,47,123,38.2,2,1.7,1.2,+0.3,19,30,12,1,41
596,Dušan Vlahović,SRB,FW,Fiorentina,20,2000,32.5,394,616,64.0,5497,748,240,330,72.7,111,175,63.4,20,34,58.8,3,2.2,1.0,+0.8,18,23,9,0,31
597,Mërgim Vojvoda,KVX,DF|FW,Torino,25,1995,15.1,589,768,76.7,8829,3514,361,406,88.9,168,237,70.9,43,83,51.8,2,0.7,0.7,+1.3,8,36,13,9,46
598,Stefan de Vrij,NED,DF,Inter,28,1992,30.4,1842,1967,93.6,37123,10864,475,520,91.3,1183,1212,97.6,171,210,81.4,0,0.5,0.5,-0.5,6,67,4,1,94
599,Giacomo Vrioni,ALB,FW,Juventus,21,1998,0.0,2,2,100.0,13,0,1,1,100.0,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0
600,Miloš Vulić,SRB,MF,Crotone,23,1996,14.5,442,577,76.6,7248,1839,210,250,84.0,201,248,81.0,21,44,47.7,1,1.5,1.0,-0.5,21,39,8,3,51
601,Walace,BRA,MF,Udinese,25,1995,22.8,1027,1165,88.2,18080,4710,452,484,93.4,432,464,93.1,103,135,76.3,0,0.3,0.6,-0.3,9,99,6,1,95
602,Sebastian Walukiewicz,POL,DF,Cagliari,20,2000,18.0,702,823,85.3,12995,5065,255,285,89.5,377,425,88.7,60,92,65.2,1,0.6,0.2,+0.4,2,26,2,0,39
603,Maya Yoshida,JPN,DF,Sampdoria,31,1988,25.3,1035,1219,84.9,21877,7569,298,339,87.9,583,623,93.6,147,236,62.3,2,0.8,0.9,+1.2,7,53,1,0,55
604,Ashley Young,ENG,DF,Inter,35,1985,15.8,542,679,79.8,8123,2463,307,333,92.2,198,255,77.6,24,46,52.2,4,2.2,2.3,+1.8,29,25,21,8,42
605,Mattia Zaccagni,ITA,MF,Hellas Verona,25,1995,29.0,648,943,68.7,9785,2666,378,472,80.1,182,276,65.9,52,83,62.7,5,5.7,3.9,-0.7,38,44,46,9,112
606,Vasilios Zagaritis,GRE,DF,Parma,19,2001,0.7,41,50,82.0,528,198,31,32,96.9,9,11,81.8,1,4,25.0,0,0.1,0.1,-0.1,1,3,1,0,5
607,Miha Zajc,SVN,MF,Genoa,26,1994,20.7,851,1071,79.5,13795,2984,425,464,91.6,297,367,80.9,77,140,55.0,3,2.1,2.2,+0.9,19,63,17,2,96
608,Nicola Zalewski,POL,MF,Roma,18,2002,0.1,6,7,85.7,108,59,2,3,66.7,4,4,100.0,0,0,,1,0.0,0.0,+1.0,1,1,1,0,3
609,Niccolò Zanellato,ITA,MF,Crotone,22,1998,18.2,607,764,79.5,11180,2751,238,290,82.1,295,337,87.5,62,95,65.3,1,1.2,1.2,-0.2,9,48,10,3,65
610,Cristián Zapata,COL,DF,Genoa,33,1986,10.8,429,494,86.8,8240,2552,137,153,89.5,240,255,94.1,45,67,67.2,0,0.0,0.0,0.0,1,6,1,0,10
611,Duván Zapata,COL,FW,Atalanta,29,1991,26.4,614,817,75.2,8101,976,394,465,84.7,163,210,77.6,25,43,58.1,9,5.4,5.4,+3.6,42,16,23,3,48
612,Gabriele Zappa,ITA,DF,Cagliari,20,1999,26.6,1003,1313,76.4,15015,6281,563,642,87.7,360,465,77.4,52,132,39.4,4,4.3,3.2,-0.3,28,69,36,14,108
613,Davide Zappacosta,ITA,DF,Genoa,28,1992,22.7,859,1090,78.8,12506,3644,500,551,90.7,278,345,80.6,43,94,45.7,2,1.4,1.0,+0.6,12,25,17,9,38
614,Simone Zaza,ITA,FW,Torino,29,1991,16.6,231,325,71.1,3317,379,120,153,78.4,75,98,76.5,14,22,63.6,0,1.7,1.0,-1.7,13,12,5,1,12
615,Marvin Zeegelaar,NED,DF,Udinese,29,1990,19.3,585,771,75.9,8962,3167,316,378,83.6,219,274,79.9,32,73,43.8,0,0.9,1.0,-0.9,9,36,12,7,70
616,Piotr Zieliński,POL,MF,Napoli,26,1994,28.0,1031,1247,82.7,15663,3884,568,635,89.4,307,362,84.8,89,141,63.1,10,5.2,3.4,+4.8,56,109,23,2,154
617,Joshua Zirkzee,NED,FW|MF,Parma,19,2001,1.3,21,34,61.8,232,83,16,20,80.0,4,10,40.0,0,0,,0,0.2,0.1,-0.2,1,3,2,0,2
618,Jeroen Zoet,NED,GK,Spezia,29,1991,6.7,229,307,74.6,6346,4255,43,44,97.7,98,101,97.0,88,161,54.7,0,0.0,0.0,0.0,0,4,0,0,0
619,Filip Đuričić,SRB,MF|FW,Sassuolo,28,1992,23.1,701,901,77.8,9567,2200,417,487,85.6,213,249,85.5,28,39,71.8,4,5.8,3.5,-1.8,55,46,35,2,96
