Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
30,Marcos André,BRA,FW|MF,Valencia,25,1996,5.0,4,1,1,1,2,1,2,50.0,1,4,1,3,0,4,0,0
31,Fabrizio Angileri,ARG,DF,Getafe,28,1994,6.5,12,9,8,3,1,10,17,58.8,7,8,3,5,7,19,10,0
32,Josep Antoni Gayá,ESP,DF|MF,Mallorca,22,2000,1.1,0,0,0,0,0,0,0,,0,4,2,2,1,1,6,0
33,José Antonio,ESP,MF|DF,Cádiz,18,2004,0.5,2,1,0,0,2,0,0,,0,0,0,0,0,2,0,0
34,Anuar,MAR,MF|FW,Valladolid,27,1995,2.3,4,4,0,1,3,0,0,,0,5,2,3,3,7,3,0
35,Mauro Arambarri,URU,MF,Getafe,26,1995,11.0,14,6,9,4,1,3,17,17.6,14,17,5,12,14,28,19,0
36,Ronald Araújo,URU,DF,Barcelona,23,1999,20.0,26,18,12,13,1,6,9,66.7,3,15,7,8,12,38,41,1
37,Adu Ares,ESP,FW|MF,Athletic Club,20,2001,0.9,4,2,2,1,1,4,4,100.0,0,1,0,1,2,6,1,0
38,Sergio Arribas,ESP,MF|FW,Real Madrid,20,2001,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
39,Roberto Arroyo,ESP,MF,Valladolid,18,2003,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
40,Ricard Artero,ESP,MF|FW,Girona,19,2003,1.5,3,3,2,1,0,1,1,100.0,0,2,0,2,1,4,3,0
41,Santiago Arzamendia,PAR,DF|MF,Cádiz,24,1998,5.4,9,8,7,1,1,6,21,28.6,15,11,1,10,2,11,15,1
42,Sergio Asenjo,ESP,GK,Valladolid,33,1989,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,2
43,Marco Asensio,ESP,FW|MF,Real Madrid,26,1996,16.0,16,10,8,6,2,8,19,42.1,11,8,3,5,5,21,4,0
44,Iago Aspas,ESP,FW,Celta Vigo,34,1987,31.9,8,4,0,4,4,3,22,13.6,19,10,1,9,7,15,23,0
45,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
46,Ludwig Augustinsson,SWE,DF,Mallorca,28,1994,1.5,2,1,2,0,0,1,3,33.3,2,1,0,1,1,3,3,0
47,Ezequiel Ávila,ARG,FW|MF,Osasuna,28,1994,19.0,8,5,2,4,2,6,23,26.1,17,12,1,11,8,16,16,0
48,Iddrisu Baba,GHA,MF|DF,Mallorca,26,1996,18.9,31,17,15,16,0,15,32,46.9,17,18,8,10,11,42,39,0
49,Srđan Babić,SRB,DF,Almería,26,1996,33.3,28,18,20,8,0,15,32,46.9,17,34,22,12,29,57,124,1
50,Loïc Bade,FRA,DF,Sevilla,22,2000,16.1,27,20,23,3,1,17,30,56.7,13,21,13,8,23,50,77,0
51,Édgar Badía,ESP,GK,Elche,30,1992,36.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,19,3
52,Alex Baena,ESP,MF|FW,Villarreal,21,2001,21.6,30,17,9,15,6,15,45,33.3,30,15,3,12,7,37,16,0
53,Alejandro Balde,ESP,DF,Barcelona,18,2003,27.5,42,30,22,16,4,24,41,58.5,17,25,3,22,12,54,17,1
54,Mikel Balenziaga,ESP,DF,Athletic Club,34,1988,1.3,4,4,1,2,1,4,4,100.0,0,0,0,0,1,5,2,0
55,Iván Balliu,ALB,DF,Rayo Vallecano,30,1992,35.9,52,29,26,20,6,18,30,60.0,12,26,3,23,25,77,72,1
56,Léo Baptistão,BRA,FW|MF,Almería,29,1992,19.2,32,20,13,16,3,13,33,39.4,20,17,2,15,19,51,12,0
57,Keidi Bare,ALB,MF,Espanyol,24,1997,5.6,15,8,7,5,3,7,13,53.8,6,8,2,6,11,26,8,0
58,Kike Barja,ESP,FW|MF,Osasuna,25,1997,14.6,15,9,6,5,4,8,24,33.3,16,7,0,7,4,19,3,0
59,Ander Barrenetxea,ESP,FW|DF,Real Sociedad,20,2001,9.8,21,15,15,6,0,12,28,42.9,16,15,1,14,5,26,7,0
60,Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,8.0,19,10,3,10,6,8,15,53.3,7,12,2,10,9,28,6,1
61,Rodrigo Battaglia,ARG,MF,Mallorca,31,1991,7.6,12,5,7,5,0,6,14,42.9,8,16,7,9,5,17,18,0
62,Bebé,CPV,FW,Rayo Vallecano,32,1990,0.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
63,Héctor Bellerín,ESP,DF,Barcelona,27,1995,1.6,2,0,0,2,0,2,3,66.7,1,2,0,2,3,5,2,0
64,Fran Beltrán,ESP,MF,Celta Vigo,23,1999,31.7,34,22,15,14,5,14,55,25.5,41,29,5,24,53,87,35,2
65,Iker Benito,ESP,FW|MF,Osasuna,19,2002,2.0,4,3,0,3,1,2,4,50.0,2,0,0,0,2,6,4,0
66,Karim Benzema,FRA,FW,Real Madrid,34,1987,22.6,9,5,2,4,3,2,11,18.2,9,11,0,11,2,11,5,0
67,Yuri Berchiche,ESP,DF,Athletic Club,32,1990,26.7,56,32,28,20,8,35,59,59.3,24,37,12,25,40,96,59,1
68,Álex Berenguer,ESP,FW,Athletic Club,27,1995,25.5,58,37,17,25,16,23,60,38.3,37,37,4,33,10,68,6,0
69,Pedro Bigas,ESP,DF,Elche,31,1990,22.4,37,20,30,7,0,18,29,62.1,11,25,14,11,33,70,95,0
70,El Bilal Touré,MLI,FW,Almería,20,2001,14.0,4,3,2,1,1,0,3,0.0,3,6,1,5,1,5,23,0
71,Lautaro Blanco,ARG,DF|MF,Elche,23,1999,9.7,16,9,10,4,2,9,26,34.6,17,8,1,7,2,18,10,1
72,Theo Bongonda,COD,MF|FW,Cádiz,26,1995,21.5,28,20,11,14,3,17,40,42.5,23,21,2,19,6,34,14,0
73,Yassine Bounou,MAR,GK,Sevilla,31,1991,23.9,2,1,2,0,0,1,4,25.0,3,0,0,0,2,4,11,1
74,Lucas Boyé,ARG,FW,Elche,26,1996,27.4,36,16,12,16,8,17,35,48.6,18,33,5,28,15,51,46,0
75,Martin Braithwaite,DEN,FW|MF,Espanyol,31,1991,27.3,12,2,2,4,6,5,14,35.7,9,10,0,10,5,17,11,0
76,Juan Brandáriz,ESP,DF,Almería,23,1999,16.5,29,16,18,9,2,14,23,60.9,9,20,7,13,15,44,53,0
77,Darko Brašanac,SRB,MF,Osasuna,30,1992,11.6,29,20,12,10,7,12,23,52.2,11,14,2,12,12,41,9,0
78,Claudio Bravo,CHI,GK,Betis,39,1983,12.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,1
79,Ante Budimir,CRO,FW,Osasuna,31,1991,20.0,19,9,0,12,7,2,10,20.0,8,10,0,10,5,24,19,0
80,Santiago Bueno,URU,DF,Girona,23,1998,33.4,63,38,43,19,1,24,36,66.7,12,34,22,12,31,94,105,2
81,Sergio Busquets,ESP,MF,Barcelona,34,1988,26.0,58,26,24,26,8,29,51,56.9,22,32,6,26,27,85,36,2
82,Leandro Cabrera,URU,DF,Espanyol,31,1991,29.7,46,24,34,12,0,28,43,65.1,15,37,23,14,43,89,114,2
83,Cala,ESP,DF,Cádiz,32,1989,1.5,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,12,0
84,Fernando Calero,ESP,DF|MF,Espanyol,26,1995,17.9,46,29,27,15,4,21,34,61.8,13,31,13,18,13,59,52,0
85,Alexander Callens,PER,DF,Girona,30,1992,1.3,3,3,2,1,0,3,4,75.0,1,3,1,2,1,4,9,0
86,Eduardo Camavinga,FRA,MF|DF,Real Madrid,19,2002,22.3,68,48,32,21,15,24,64,37.5,40,24,5,19,17,85,25,0
87,Sergio Camello,ESP,FW,Rayo Vallecano,21,2001,26.7,16,10,3,9,4,5,17,29.4,12,9,1,8,2,18,26,0
88,Sergio Canales,ESP,FW|MF,Betis,31,1991,26.7,25,14,10,8,7,14,33,42.4,19,18,0,18,14,39,8,0
89,Ander Capa,ESP,DF,Athletic Club,30,1992,1.2,1,1,1,0,0,1,5,20.0,4,5,0,5,0,1,2,0
90,Étienne Capoue,FRA,MF,Villarreal,34,1988,21.7,21,12,6,13,2,10,18,55.6,8,12,5,7,19,40,20,1
91,Isaac Carcelen,ESP,DF,Cádiz,29,1993,24.4,69,51,41,22,6,41,63,65.1,22,35,11,24,19,88,80,1
92,Juan Carlos,ESP,GK,Girona,34,1988,10.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1
93,José Carlos Lazo,ESP,MF|FW,Almería,26,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
94,José Carlos Lazo,ESP,MF|FW,Espanyol,26,1996,1.8,5,3,2,2,1,3,3,100.0,0,2,0,2,3,8,5,0
95,Carmona,ESP,MF|DF,Elche,20,2002,6.5,16,9,7,6,3,6,16,37.5,10,14,2,12,8,24,9,0
96,Carmona,ESP,DF,Sevilla,20,2002,5.9,13,11,5,3,5,9,16,56.3,7,10,6,4,7,20,17,1
97,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,28,1993,25.7,35,14,21,10,4,23,54,42.6,31,23,1,22,12,47,19,0
98,Dani Carvajal,ESP,DF,Real Madrid,30,1992,19.8,32,18,15,12,5,18,35,51.4,17,24,6,18,15,47,49,0
99,William Carvalho,POR,MF,Betis,30,1992,27.1,43,27,18,23,2,17,44,38.6,27,27,6,21,16,59,22,0
100,Casemiro,BRA,MF,Real Madrid,30,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
101,Valentín Castellanos,ARG,FW,Girona,23,1998,28.9,12,5,2,7,3,0,18,0.0,18,22,2,20,6,18,26,0
102,Samu Castillejo,ESP,FW|MF,Valencia,27,1995,15.1,21,12,8,9,4,8,40,20.0,32,21,2,19,9,30,2,0
103,Catena,ESP,DF,Rayo Vallecano,27,1994,34.5,29,14,23,4,2,13,27,48.1,14,32,25,7,28,57,159,1
104,Edinson Cavani,URU,FW,Valencia,35,1987,16.1,7,4,3,3,1,3,15,20.0,12,10,3,7,2,9,11,0
105,Dani Ceballos,ESP,MF,Real Madrid,25,1996,17.4,43,29,13,15,15,25,64,39.1,39,23,2,21,25,68,6,1
106,Álex Centelles,ESP,DF,Almería,24,1997,12.5,22,14,16,3,3,16,22,72.7,6,13,2,11,11,33,40,0
107,Franco Cervi,ARG,MF|DF,Celta Vigo,28,1994,21.0,76,46,29,36,11,33,66,50.0,33,33,1,32,36,112,16,0
108,Pep Chavarría,ESP,FW|MF,Rayo Vallecano,24,1998,4.1,6,4,2,1,3,1,5,20.0,4,8,0,8,2,8,8,0
109,Pape Cheikh Diop,SEN,MF,Elche,24,1997,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
110,Andreas Christensen,DEN,DF,Barcelona,26,1996,19.6,20,15,9,11,0,10,16,62.5,6,14,12,2,21,41,47,0
111,Samuel Chukwueze,NGA,FW|MF,Villarreal,23,1999,26.0,14,7,7,2,5,7,23,30.4,16,13,0,13,12,26,16,0
112,Víctor Chust,ESP,DF,Cádiz,22,2000,10.7,9,6,7,2,0,4,7,57.1,3,8,3,5,10,19,53,0
113,Pathé Ciss,SEN,MF|DF,Rayo Vallecano,28,1994,14.2,39,29,11,23,5,15,34,44.1,19,23,10,13,22,61,34,0
114,Carlos Clerc,ESP,DF|MF,Elche,30,1992,29.3,75,51,55,16,4,31,50,62.0,19,29,7,22,28,103,94,1
115,Álex Collado,ESP,MF,Elche,23,1999,8.1,26,14,13,11,2,8,13,61.5,5,12,1,11,2,28,4,0
116,Diego Collado,ESP,FW,Villarreal,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
117,Eray Cömert,SUI,DF,Valencia,24,1998,18.6,35,23,24,10,1,17,33,51.5,16,23,8,15,29,64,76,1
118,Santi Comesaña,ESP,MF,Rayo Vallecano,25,1996,27.2,71,44,24,41,6,38,82,46.3,44,39,3,36,32,103,17,0
119,Copete,ESP,DF,Mallorca,22,1999,24.5,53,28,35,16,2,26,36,72.2,10,38,17,21,44,97,111,2
120,Francis Coquelin,FRA,MF,Villarreal,31,1991,8.3,18,13,7,9,2,7,7,100.0,0,8,2,6,9,27,7,0
121,Jesús Corona,MEX,FW,Sevilla,29,1993,1.2,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0
122,Ángel Correa,ARG,FW|MF,Atlético Madrid,27,1995,16.2,12,6,6,3,3,5,16,31.3,11,17,0,17,10,22,6,1
123,Thierry Correia,POR,DF,Valencia,23,1999,22.3,71,52,46,22,3,31,54,57.4,23,25,2,23,24,95,54,2
124,Jaume Costa,ESP,DF,Mallorca,34,1988,28.9,50,34,26,17,7,29,51,56.9,22,13,5,8,22,72,44,1
125,Samu Costa,POR,MF,Almería,21,2000,22.1,61,31,35,20,6,29,61,47.5,32,29,7,22,37,98,64,4
126,Thibaut Courtois,BEL,GK,Real Madrid,30,1992,31.0,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,7,1
127,Yan Couto,BRA,DF|MF,Girona,20,2002,12.9,25,18,11,11,3,12,20,60.0,8,7,2,5,5,30,10,0
128,Juan Cruz Armada,ESP,DF,Osasuna,30,1992,22.9,24,14,17,4,3,13,23,56.5,10,21,8,13,13,37,58,0
129,Juan Cruz,ESP,FW,Betis,22,2000,2.0,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0
130,Jorge Cuenca,ESP,DF,Villarreal,22,1999,5.6,9,7,7,2,0,4,7,57.1,3,10,8,2,6,15,44,0
131,Braian Cufré,ARG,DF,Mallorca,25,1996,2.4,5,2,2,1,2,2,5,40.0,3,2,1,1,2,7,1,0
132,Matheus Cunha,BRA,FW|MF,Atlético Madrid,23,1999,4.2,4,1,1,3,0,0,3,0.0,3,4,1,3,2,6,3,0
133,Curro,ESP,MF,Almería,26,1996,0.5,2,0,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0
134,Arnaut Danjuma,NED,FW,Villarreal,25,1997,5.3,3,3,1,0,2,1,2,50.0,1,0,0,0,0,3,1,1
135,Sergi Darder,ESP,MF,Espanyol,28,1993,36.9,69,38,12,43,14,29,73,39.7,44,34,2,32,24,93,23,0
136,Rodrigo De Paul,ARG,MF,Atlético Madrid,28,1994,21.4,35,21,11,18,6,18,35,51.4,17,20,3,17,8,43,7,0
137,Alberto Del Moral,ESP,MF,Villarreal,22,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
138,Thomas Delaney,DEN,MF,Sevilla,30,1991,3.4,4,2,0,4,0,3,5,60.0,2,3,2,1,4,8,3,0
139,Fran Delgado,ESP,DF,Betis,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
140,Ousmane Dembélé,FRA,FW,Barcelona,25,1997,15.7,19,12,4,8,7,4,15,26.7,11,10,1,9,0,19,2,0
141,Mouctar Diakhaby,GUI,DF,Valencia,25,1996,27.2,30,16,19,11,0,13,20,65.0,7,30,17,13,20,50,111,2
142,Mamady Diarra,MLI,MF|DF,Cádiz,22,2000,0.7,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,0,0
143,Youba Diarra,MLI,MF,Cádiz,24,1998,1.1,3,0,2,1,0,1,5,20.0,4,7,1,6,2,5,3,0
144,Stole Dimitrievski,MKD,GK,Rayo Vallecano,28,1993,36.9,1,0,1,0,0,1,2,50.0,1,2,0,2,1,2,17,3
145,Djené,TOG,DF,Getafe,30,1991,31.6,41,28,23,17,1,22,38,57.9,16,25,10,15,42,83,81,1
146,Marko Dmitrović,SRB,GK,Sevilla,30,1992,14.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
147,Matt Doherty,IRL,DF,Atlético Madrid,30,1992,0.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
148,Kasper Dolberg,DEN,FW,Sevilla,24,1997,2.2,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,5,0
149,Carlos Dominguez,ESP,DF,Celta Vigo,21,2001,1.2,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,7,0
150,John Donald,ESP,MF|DF,Elche,21,2000,12.1,20,11,9,9,2,7,14,50.0,7,14,7,7,14,34,23,1
151,Domingos Duarte,POR,DF,Getafe,27,1995,29.5,26,18,21,5,0,19,26,73.1,7,29,23,6,39,65,145,0
152,Pablo Durán,ESP,MF|DF,Celta Vigo,21,2001,0.4,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0
153,Hugo Duro,ESP,FW,Valencia,22,1999,15.4,15,12,2,6,7,7,17,41.2,10,11,1,10,2,17,7,1
154,Íñigo Eguaras,ESP,MF,Almería,30,1992,10.7,11,8,4,6,1,5,18,27.8,13,9,3,6,6,17,15,0
155,Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,16.1,26,17,15,10,1,14,26,53.8,12,15,6,9,20,46,43,1
156,Rodrigo Ely,BRA,DF,Almería,28,1993,35.1,30,21,26,4,0,18,25,72.0,7,46,33,13,31,61,203,1
157,Adri Embarba,ESP,FW|MF,Almería,30,1992,16.4,50,27,21,26,3,22,46,47.8,24,23,0,23,9,59,9,0
158,Adri Embarba,ESP,FW,Espanyol,30,1992,0.4,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
159,Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,18.5,16,8,3,7,6,4,14,28.6,10,6,2,4,4,20,16,0
160,Gonzalo Escalante,ARG,MF,Cádiz,29,1993,12.5,36,24,15,20,1,15,29,51.7,14,18,4,14,17,53,26,1
161,Sergio Escudero,ESP,DF,Valladolid,32,1989,16.0,33,19,21,8,4,15,35,42.9,20,26,6,20,26,59,46,0
162,Alfonso Espino,URU,DF,Cádiz,30,1992,34.7,87,56,55,20,12,48,96,50.0,48,52,11,41,48,135,99,3
163,Bernardo Espinosa,COL,DF,Girona,33,1989,13.6,6,2,2,4,0,3,9,33.3,6,17,10,7,12,18,70,2
164,Edu Expósito,ESP,MF,Espanyol,25,1996,12.9,34,20,16,15,3,13,23,56.5,10,7,0,7,12,46,20,0
165,Nicolás Ezequiel Fernández,ARG,MF|DF,Elche,22,2000,5.7,23,12,10,7,6,9,17,52.9,8,7,0,7,5,28,2,1
166,Abdessamad Ezzalzouli,MAR,FW|MF,Osasuna,20,2001,16.7,29,19,13,12,4,13,23,56.5,10,20,0,20,4,33,6,0
167,Radamel Falcao,COL,FW|MF,Rayo Vallecano,36,1986,6.8,4,4,1,3,0,1,8,12.5,7,5,1,4,2,6,10,0
168,Fali,ESP,DF|MF,Cádiz,28,1993,19.0,27,19,19,8,0,18,29,62.1,11,24,15,9,13,40,70,1
169,Mamadou Fall,SEN,DF,Villarreal,19,2002,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
170,Ansu Fati,ESP,FW,Barcelona,19,2002,15.5,16,9,8,4,4,5,18,27.8,13,19,0,19,5,21,6,0
171,Zouhair Feddal,MAR,DF,Valladolid,33,1989,4.2,4,2,1,3,0,3,4,75.0,1,9,9,0,5,9,27,0
172,Nabil Fekir,FRA,MF,Betis,29,1993,10.7,11,5,3,3,5,2,9,22.2,7,6,2,4,1,12,0,0
173,Felipe,BRA,DF,Atlético Madrid,33,1989,2.2,3,2,1,2,0,2,4,50.0,2,2,2,0,0,3,7,0
174,Luiz Felipe,ITA,DF,Betis,25,1997,19.6,34,23,23,11,0,18,34,52.9,16,43,24,19,28,62,106,0
175,João Félix,POR,FW|MF,Atlético Madrid,22,1999,7.2,10,7,2,3,5,1,6,16.7,5,1,0,1,3,13,2,0
176,Kiko Femenía,ESP,DF,Villarreal,31,1991,12.6,18,9,14,3,1,13,18,72.2,5,15,6,9,20,38,22,0
177,Aitor Fernández,ESP,GK,Osasuna,31,1991,21.0,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,17,0
178,Álex Fernández,ESP,MF|FW,Cádiz,29,1992,17.5,13,7,6,4,3,4,14,28.6,10,14,1,13,8,21,19,0
179,Álvaro Fernández,ESP,GK,Espanyol,24,1998,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2
180,Carlos Fernández,ESP,FW,Real Sociedad,26,1996,7.0,6,4,1,3,2,1,15,6.7,14,1,0,1,1,7,4,0
181,Federico Fernández,ARG,DF,Elche,33,1989,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,12,0
182,Joaquín Fernández,ESP,DF,Valladolid,26,1996,24.0,35,28,20,11,4,19,30,63.3,11,31,22,9,27,62,98,1
183,Valery Fernández,ESP,MF|DF,Girona,22,1999,10.7,12,6,4,6,2,5,9,55.6,4,8,1,7,10,22,9,1
184,Fernando,ESP,GK,Almería,32,1990,36.5,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,20,3
185,Fernando,BRA,MF|DF,Sevilla,35,1987,17.5,34,23,14,17,3,18,30,60.0,12,21,10,11,24,58,29,0
186,Fidel,ESP,MF|FW,Elche,32,1989,19.0,15,10,8,5,2,4,38,10.5,34,9,0,9,5,20,8,0
187,Dimitri Foulquier,FRA,DF,Valencia,29,1993,19.3,31,19,17,8,6,20,28,71.4,8,19,3,16,14,45,40,0
188,Juan Foyth,ARG,DF,Villarreal,24,1998,21.8,73,48,49,22,2,41,57,71.9,16,32,11,21,20,93,68,0
189,Iván Fresneda,ESP,DF,Valladolid,17,2004,19.4,48,34,31,13,4,29,47,61.7,18,32,8,24,15,63,60,0
190,Javi Galán,ESP,DF,Celta Vigo,27,1994,35.1,104,72,60,40,4,48,98,49.0,50,54,5,49,41,145,63,1
191,Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,28,1993,27.2,54,38,27,23,4,20,52,38.5,32,26,9,17,30,84,19,0
192,Aleix García,ESP,MF,Girona,25,1997,26.0,37,20,9,18,10,15,33,45.5,18,24,8,16,31,68,35,1
193,Álvaro García,ESP,FW|MF,Rayo Vallecano,29,1992,31.9,49,28,21,13,15,11,33,33.3,22,41,4,37,34,83,24,1
194,Borja García,ESP,MF|FW,Girona,31,1990,7.5,10,4,7,2,1,2,9,22.2,7,3,1,2,5,15,6,1
195,Carlos García,ESP,DF,Cádiz,22,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
196,Dani García,ESP,MF,Athletic Club,32,1990,16.5,46,27,17,25,4,29,47,61.7,18,21,6,15,19,65,21,1
197,David García,ESP,DF,Osasuna,28,1994,29.8,34,20,22,12,0,19,22,86.4,3,28,13,15,45,79,151,0
198,Eric García,ESP,DF|MF,Barcelona,21,2001,15.7,24,16,16,5,3,9,20,45.0,11,23,10,13,19,43,36,1
199,Fran Garcia,ESP,DF,Rayo Vallecano,22,1999,37.9,84,54,53,23,8,55,96,57.3,41,49,8,41,44,128,66,0
200,Joan García,ESP,GK,Espanyol,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
201,Raúl García,ESP,FW|MF,Athletic Club,36,1986,10.7,12,8,3,4,5,5,15,33.3,10,13,1,12,6,18,9,0
202,Rubén García,ESP,FW|MF,Osasuna,29,1993,12.9,20,11,12,4,4,7,24,29.2,17,14,1,13,12,32,13,0
203,Unai García,ESP,DF,Osasuna,30,1992,19.0,23,13,13,8,2,12,17,70.6,5,23,14,9,19,42,60,2
204,Felix Garreta,ESP,DF,Betis,18,2004,1.0,1,0,0,1,0,0,0,,0,1,1,0,1,2,4,0
