Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
19,Carles Aleñá,ESP,MF|FW,Getafe,22,1998,22,1366,62,39.9,15.2,15,83,6,7,18,0,0.95,10,21,-11,-0.72,-0.55,16.5,15.3,+1.3,+0.08,+0.40
20,Alfon,ESP,MF,Celta Vigo,21,1999,2,34,17,1.0,0.4,0,,0,2,17,3,0.50,0,0,0,0.00,+0.05,0.2,0.2,0.0,+0.07,+0.09
21,Gael Alonso,ESP,DF,Celta Vigo,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
22,Altube,ESP,GK,Real Madrid,20,2000,0,,,,,0,,0,0,,35,,,,,,,,,,,
23,Fran Álvarez,ESP,MF,Valladolid,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
24,Iker Álvarez,AND,GK,Villarreal,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
25,Sergio Álvarez,ESP,MF|DF,Eibar,28,1992,27,1568,58,45.8,17.4,17,84,12,10,15,11,0.89,10,28,-18,-1.03,-0.79,14.0,24.6,-10.6,-0.61,-1.10
26,Yeray Álvarez,ESP,DF,Athletic Club,25,1995,23,1948,85,57.0,21.6,22,87,21,1,45,3,1.22,29,26,+3,+0.14,+0.08,26.0,24.3,+1.7,+0.08,-0.14
27,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,18,2001,1,45,45,1.3,0.5,0,,0,1,45,9,0.00,1,2,-1,-2.00,-1.63,0.9,1.1,-0.2,-0.40,-0.24
28,Jon Ander Garrido,ESP,MF,Cádiz,30,1989,23,800,35,23.4,8.9,7,73,2,16,18,13,1.17,6,18,-12,-1.35,-1.01,8.6,18.9,-10.4,-1.17,-0.81
29,Marcos André,BRA,FW,Valladolid,23,1996,23,1177,51,34.4,13.1,11,78,6,12,27,0,0.74,16,21,-5,-0.38,+0.34,18.8,20.5,-1.7,-0.13,+0.32
30,Lluis Andreu,ESP,GK,Elche,21,1999,0,,,,,0,,0,0,,11,,,,,,,,,,,
31,Ángel,ESP,GK,Granada,18,2002,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,-1.57,0.8,3.4,-2.5,-2.54,-2.20
32,José Ángel,ESP,DF,Eibar,30,1989,14,901,64,26.3,10.0,11,76,5,3,23,5,0.64,5,18,-13,-1.30,-0.94,12.6,9.6,+3.0,+0.30,+0.43
33,Miguel Ángel Moyá,ESP,GK,Real Sociedad,36,1984,0,,,,,0,,0,0,,17,,,,,,,,,,,
34,Miguel Ángel Rubio,ESP,DF,Valladolid,22,1998,2,135,68,3.9,1.5,1,90,1,1,45,9,0.50,1,3,-2,-1.33,-0.76,1.3,3.8,-2.5,-1.65,-1.37
35,José Antonio Miranda,EQG,MF|DF,Getafe,22,1998,4,26,7,0.8,0.3,0,,0,4,7,4,0.50,0,2,-2,-6.92,-6.58,0.4,1.2,-0.8,-2.88,-2.75
36,Aritz Arambarri,ESP,DF,Real Sociedad,22,1998,1,26,26,0.8,0.3,0,,0,1,26,8,3.00,1,1,0,0.00,-0.56,0.6,0.9,-0.3,-1.17,-1.75
37,Mauro Arambarri,URU,MF,Getafe,24,1995,34,2983,88,87.2,33.1,33,89,26,1,45,2,1.09,26,35,-9,-0.27,+0.96,30.7,35.4,-4.7,-0.14,+0.10
38,Aranda,ESP,MF,Granada,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
39,Óscar Aranda,ESP,FW,Real Madrid,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
40,Néstor Araujo,MEX,DF,Celta Vigo,28,1991,33,2426,74,70.9,27.0,26,86,21,7,29,3,1.39,35,39,-4,-0.15,-0.33,34.5,36.7,-2.2,-0.08,-0.22
41,Ronald Araújo,URU,DF,Barcelona,21,1999,24,1510,63,44.2,16.8,16,80,12,8,29,5,2.33,34,16,+18,+1.07,-0.29,34.0,16.5,+17.5,+1.04,+0.33
42,Anaitz Arbilla,ESP,DF,Eibar,33,1987,34,2807,83,82.1,31.2,30,90,30,4,27,0,0.79,23,46,-23,-0.74,-0.74,37.8,36.9,+0.9,+0.03,+0.22
43,Roberto Olabe del Arco,ESP,MF,Eibar,24,1996,0,,,,,0,,0,0,,13,,,,,,,,,,,
44,Unai Arietaleanizbeaskoa,ESP,FW|MF,Eibar,21,1999,4,47,12,1.4,0.5,0,,0,4,12,12,0.00,0,1,-1,-1.91,-1.33,0.6,0.8,-0.2,-0.40,-0.39
45,Sergio Arribas,ESP,MF|FW,Real Madrid,18,2001,8,135,17,3.9,1.5,0,,0,8,17,4,2.13,3,0,+3,+2.00,+1.01,1.8,0.5,+1.3,+0.88,+0.26
46,Sergio Asenjo,ESP,GK,Villarreal,31,1989,36,3240,90,94.7,36.0,36,90,36,0,,2,1.61,58,40,+18,+0.50,+1.50,54.3,39.6,+14.7,+0.41,+0.79
47,Marco Asensio,ESP,FW|MF,Real Madrid,24,1996,35,1869,53,54.6,20.8,21,71,1,14,28,1,2.20,37,17,+20,+0.96,-0.14,30.6,23.7,+6.8,+0.33,-0.66
48,Iago Aspas,ESP,FW,Celta Vigo,32,1987,33,2864,87,83.7,31.8,33,87,25,0,,1,1.48,47,44,+3,+0.09,+0.90,42.4,40.0,+2.4,+0.08,+0.56
49,Miguel Atienza,ESP,MF,Eibar,21,1999,12,838,70,24.5,9.3,9,87,7,3,18,5,0.67,7,17,-10,-1.07,-0.62,10.4,9.4,+1.0,+0.11,+0.16
50,Ezequiel Ávila,ARG,FW|MF,Osasuna,26,1994,8,202,25,5.9,2.2,2,63,0,6,13,2,1.38,3,1,+2,+0.89,+1.25,3.1,2.5,+0.6,+0.28,+0.55
51,Unai Ayala,ESP,GK,Eibar,16,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
52,Gaizka Ayesa,ESP,GK,Real Sociedad,19,2001,0,,,,,0,,0,0,,17,,,,,,,,,,,
53,Ramon Azeez,NGA,MF,Granada,27,1992,2,101,51,3.0,1.1,1,90,1,1,11,9,1.50,1,6,-5,-4.46,-4.10,1.6,3.3,-1.7,-1.56,-1.20
54,Carlos Bacca,COL,FW,Villarreal,33,1986,23,786,34,23.0,8.7,9,62,0,14,17,9,1.70,18,8,+10,+1.15,+0.94,14.9,9.8,+5.1,+0.59,+0.29
55,Édgar Badía,ESP,GK,Elche,28,1992,30,2700,90,78.9,30.0,30,90,30,0,,8,0.87,27,46,-19,-0.63,-0.38,21.5,52.4,-30.9,-1.03,-1.02
56,Alex Baena,ESP,MF,Villarreal,19,2001,6,137,23,4.0,1.5,2,53,0,4,8,32,1.67,0,2,-2,-1.31,-1.81,1.3,0.9,+0.4,+0.24,-0.13
57,Miguel Baeza,ESP,MF|FW,Celta Vigo,20,2000,22,543,25,15.9,6.0,4,53,0,18,18,16,1.36,6,13,-7,-1.16,-1.32,7.5,7.9,-0.4,-0.07,-0.07
58,Mikel Balenziaga,ESP,DF,Athletic Club,32,1988,23,1689,73,49.4,18.8,17,86,13,6,39,14,1.17,18,23,-5,-0.27,-0.73,19.2,19.2,0.0,0.00,-0.28
59,Barcia,ESP,DF,Granada,19,2000,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,0,2,-2,-2.00,-1.57,0.8,3.4,-2.5,-2.54,-2.20
60,Enis Bardhi,MKD,MF,Levante,25,1995,26,1682,65,49.2,18.7,19,80,9,7,23,2,0.92,16,29,-13,-0.70,-0.80,17.9,28.4,-10.5,-0.56,-0.43
61,Kike Barja,ESP,MF|FW,Osasuna,23,1997,33,1433,43,41.9,15.9,17,71,1,16,14,5,1.12,15,15,0,0.00,+0.50,14.9,17.6,-2.7,-0.17,+0.12
62,Marc Baró,ESP,DF,Cádiz,20,1999,1,90,90,2.6,1.0,1,90,1,0,,11,0.00,0,3,-3,-3.00,-2.49,0.7,2.3,-1.6,-1.59,-1.07
63,Antonio Barragán,ESP,DF,Elche,33,1987,27,2235,83,65.4,24.8,26,84,22,1,45,5,0.96,26,35,-9,-0.36,+0.55,19.9,39.9,-20.0,-0.81,+0.03
64,Ander Barrenetxea,ESP,MF|FW,Real Sociedad,18,2001,31,1307,42,38.2,14.5,13,72,2,18,20,5,1.45,20,16,+4,+0.28,-0.45,17.4,15.3,+2.1,+0.14,-0.69
65,Gerard Barri,ESP,DF,Elche,19,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,
66,Marc Bartra,ESP,DF,Betis,29,1991,19,1694,89,49.5,18.8,19,89,18,0,,6,1.47,23,27,-4,-0.21,-0.42,21.7,25.6,-3.9,-0.21,-0.52
67,Álvaro Bastida,ESP,MF,Cádiz,16,2004,1,35,35,1.0,0.4,0,,0,1,35,1,1.00,0,1,-1,-2.57,-2.01,0.0,1.0,-0.9,-2.44,-1.92
68,Rodrigo Battaglia,ARG,MF,Alavés,29,1991,32,2492,78,72.9,27.7,29,85,22,3,11,2,1.03,30,46,-16,-0.58,-0.09,33.5,41.3,-7.8,-0.28,-0.33
69,Jon Bautista,ESP,FW,Real Sociedad,25,1995,21,370,18,10.8,4.1,0,,0,21,18,17,1.48,5,6,-1,-0.24,-0.89,5.7,4.9,+0.9,+0.21,-0.40
70,Fran Beltrán,ESP,MF|FW,Celta Vigo,21,1999,32,1399,44,40.9,15.5,13,76,3,19,22,6,1.53,24,28,-4,-0.26,-0.35,18.5,27.3,-8.8,-0.57,-0.93
71,Sergio Benito,ESP,FW,Valladolid,21,1999,1,2,2,0.1,0.0,0,,0,1,2,3,1.00,1,0,+1,+45.00,+45.63,0.2,0.0,+0.2,+8.10,+8.44
72,Karim Benzema,FRA,FW,Real Madrid,32,1987,34,2894,85,84.6,32.2,33,87,24,1,26,0,2.32,63,24,+39,+1.21,+1.21,54.7,28.7,+26.0,+0.81,+1.17
73,Yuri Berchiche,ESP,DF,Athletic Club,30,1990,23,1682,73,49.2,18.7,21,79,15,2,13,3,1.09,26,19,+7,+0.37,+0.53,22.3,18.0,+4.2,+0.23,+0.17
74,Álex Berenguer,ESP,MF|FW,Athletic Club,25,1995,35,2278,65,66.6,25.3,27,78,8,8,22,0,1.23,33,23,+10,+0.40,+0.87,32.7,23.4,+9.2,+0.36,+0.67
75,Bernaola,ESP,MF,Athletic Club,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
76,Pedro Bigas,ESP,DF,Eibar,29,1990,21,1529,73,44.7,17.0,19,79,15,2,16,5,0.67,13,22,-9,-0.53,+0.14,20.9,20.2,+0.7,+0.04,+0.10
77,Alejandro Blanco,ESP,MF,Valencia,21,1998,13,580,45,17.0,6.4,6,68,0,7,25,23,1.23,6,7,-1,-0.16,-0.09,6.3,9.1,-2.9,-0.44,-0.23
78,Pepe Blanco,ESP,MF,Alavés,21,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
79,Raúl Blanco,ESP,MF,Celta Vigo,19,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
80,Rubén Blanco,ESP,GK,Celta Vigo,25,1995,19,1637,86,47.9,18.2,19,86,17,0,,1,1.42,28,27,+1,+0.05,+0.21,27.0,20.4,+6.6,+0.36,+0.73
81,Jérémy Blasco,FRA,DF,Real Sociedad,21,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
82,Alejandro Blesa,ESP,MF,Levante,18,2002,1,11,11,0.3,0.1,0,,0,1,11,4,1.00,0,0,0,0.00,+0.29,0.5,0.0,+0.5,+4.56,+4.91
83,Yann Bodiger,FRA,MF,Cádiz,25,1995,9,251,28,7.3,2.8,2,68,1,7,17,9,1.33,3,4,-1,-0.36,+0.24,3.9,3.4,+0.5,+0.17,+0.77
84,Yassine Bounou,MAR,GK,Sevilla,29,1991,33,2970,90,86.8,33.0,33,90,33,0,,2,2.06,46,28,+18,+0.55,+0.15,46.6,30.2,+16.5,+0.50,-0.13
85,Lucas Boyé,ARG,FW,Elche,24,1996,34,2694,79,78.8,29.9,32,83,16,2,25,0,0.82,28,41,-13,-0.43,+0.56,25.1,45.6,-20.5,-0.68,+0.62
86,Martin Braithwaite,DEN,FW,Barcelona,29,1991,29,1175,41,34.4,13.1,11,81,7,18,16,3,2.03,27,12,+15,+1.15,-0.13,31.8,15.1,+16.7,+1.28,+0.64
87,Brandon,ESP,FW|MF,Osasuna,25,1995,0,,,,,0,,0,0,,8,,,,,,,,,,,
88,Darko Brašanac,SRB,MF,Osasuna,28,1992,16,909,57,26.6,10.1,9,80,4,7,26,5,0.88,11,12,-1,-0.10,+0.26,10.8,12.6,-1.8,-0.18,+0.08
89,Álvaro Bravo,ESP,MF,Granada,22,1998,1,15,15,0.4,0.2,0,,0,1,15,0,0.00,0,0,0,0.00,+0.48,0.8,0.1,+0.8,+4.58,+5.00
90,Claudio Bravo,CHI,GK,Betis,37,1983,20,1800,90,52.6,20.0,20,90,20,0,,5,1.60,25,25,0,0.00,0.00,27.4,24.6,+2.8,+0.14,+0.17
91,Diego Bri,ESP,FW,Elche,17,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
92,Yan Brice Eteki,CMR,MF,Granada,22,1997,25,1321,53,38.6,14.7,16,73,5,9,17,10,1.16,12,30,-18,-1.23,-1.23,12.5,22.4,-9.9,-0.68,-0.46
93,Juan Brunet,ARG,MF,Granada,22,1998,2,24,12,0.7,0.3,0,,0,2,12,0,0.50,0,0,0,0.00,+0.48,0.8,0.2,+0.6,+2.20,+2.61
94,Ante Budimir,CRO,FW,Osasuna,29,1991,30,1625,54,47.5,18.1,18,78,7,12,19,1,1.10,21,30,-9,-0.50,-0.40,20.5,26.2,-5.7,-0.32,-0.15
95,Esteban Burgos,ARG,DF,Eibar,28,1992,14,1111,79,32.5,12.3,12,85,7,2,45,22,1.00,10,16,-6,-0.49,+0.18,13.0,18.0,-5.0,-0.41,-0.58
96,Burgui,ESP,MF,Alavés,26,1993,1,21,21,0.6,0.2,0,,0,1,21,18,0.00,0,1,-1,-4.29,-3.76,0.6,0.3,+0.2,+0.98,+1.18
97,Sergio Busquets,ESP,MF,Barcelona,32,1988,36,2517,70,73.6,28.0,32,76,13,4,25,0,2.11,64,30,+34,+1.22,-0.08,53.0,31.0,+21.9,+0.78,-0.29
98,Erick Cabaco,URU,DF,Getafe,25,1995,20,1326,66,38.8,14.7,15,82,10,5,20,4,1.10,12,20,-8,-0.54,-0.24,13.0,18.3,-5.3,-0.36,-0.33
99,Cala,ESP,DF,Cádiz,30,1989,28,2272,81,66.4,25.2,26,85,22,2,29,1,1.21,22,37,-15,-0.59,-0.05,23.1,36.4,-13.3,-0.53,+0.05
100,Jonathan Calleri,ARG,FW,Osasuna,26,1993,25,1544,62,45.1,17.2,20,71,3,5,26,2,1.20,14,18,-4,-0.23,+0.10,16.9,17.0,-0.2,-0.01,+0.41
101,Dani Calvo,ESP,DF,Elche,26,1994,23,1779,77,52.0,19.8,19,88,18,4,29,13,1.13,16,27,-11,-0.56,-0.01,16.5,30.2,-13.7,-0.69,+0.25
102,Sergio Camello,ESP,FW,Atlético Madrid,19,2001,0,,,,,0,,0,0,,18,,,,,,,,,,,
103,José Campaña,ESP,MF,Levante,27,1993,9,748,83,21.9,8.3,8,90,8,1,28,0,0.78,8,13,-5,-0.60,-0.40,10.0,11.4,-1.5,-0.18,+0.21
104,Gaizka Campos Bahillo,ESP,GK,Valladolid,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
105,Sergio Canales,ESP,MF|FW,Betis,29,1991,31,2498,81,73.0,27.8,28,87,20,3,17,0,1.65,38,30,+8,+0.29,+1.07,38.0,31.0,+7.0,+0.25,+0.72
106,Lucas Cañizares,ESP,GK,Real Madrid,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
107,Álex Cantero,ESP,FW,Levante,20,2000,4,237,59,6.9,2.6,3,71,0,1,24,1,0.50,3,4,-1,-0.38,-0.10,2.6,3.4,-0.8,-0.31,+0.04
108,Ander Capa,ESP,DF,Athletic Club,28,1992,28,2131,76,62.3,23.7,25,82,15,3,23,2,1.25,33,27,+6,+0.25,+0.39,26.6,25.2,+1.4,+0.06,-0.22
109,Étienne Capoue,FRA,MF,Villarreal,32,1988,16,1185,74,34.6,13.2,15,78,4,1,18,2,1.38,22,14,+8,+0.61,+0.29,17.9,16.7,+1.3,+0.10,-0.41
110,Isaac Carcelen,ESP,DF,Cádiz,27,1993,32,2581,81,75.5,28.7,31,82,24,1,33,0,1.13,28,44,-16,-0.56,+0.09,24.4,40.0,-15.6,-0.54,+0.01
111,Cárdenas,ESP,GK,Levante,23,1997,8,720,90,21.1,8.0,8,90,8,0,,28,0.75,8,11,-3,-0.37,-0.11,6.5,14.9,-8.4,-1.05,-0.90
112,Marc Cardona,ESP,FW|DF,Osasuna,25,1995,3,53,18,1.5,0.6,0,,0,3,18,0,1.00,1,2,-1,-1.70,-1.43,0.7,2.5,-1.8,-3.02,-2.82
113,Carlo,ESP,MF,Villarreal,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
114,Diego Carlos,BRA,DF,Sevilla,27,1993,33,2788,84,81.5,31.0,32,87,28,1,9,1,1.97,42,26,+16,+0.52,-0.05,45.8,27.0,+18.9,+0.61,+0.50
115,Juan Carlos,ESP,MF|FW,Huesca,29,1991,15,291,19,8.5,3.2,3,58,0,12,10,20,0.73,2,4,-2,-0.62,-0.13,3.9,3.4,+0.5,+0.16,+0.45
116,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,26,1993,30,2179,73,63.7,24.2,25,81,12,5,29,1,2.33,43,13,+30,+1.24,+0.37,32.0,20.6,+11.3,+0.47,+0.15
117,Sergio Carreira,ESP,DF,Celta Vigo,19,2000,3,259,86,7.6,2.9,3,86,1,0,,12,0.33,2,6,-4,-1.39,-1.45,4.2,4.3,-0.1,-0.04,-0.02
118,Guido Carrillo,ARG,FW,Elche,29,1991,21,1002,48,29.3,11.1,11,77,4,10,16,1,0.90,14,18,-4,-0.36,+0.27,8.7,17.3,-8.6,-0.77,+0.06
119,Dani Carvajal,ESP,DF,Real Madrid,28,1992,13,950,73,27.8,10.6,11,81,7,2,32,0,2.38,19,6,+13,+1.23,+0.28,16.5,9.2,+7.3,+0.69,+0.09
120,William Carvalho,POR,MF,Betis,28,1992,27,1223,45,35.8,13.6,12,77,4,15,20,4,1.56,21,23,-2,-0.15,-0.23,17.2,23.2,-6.0,-0.44,-0.78
121,Casemiro,BRA,MF,Real Madrid,28,1992,34,2901,85,84.8,32.2,32,89,29,2,34,0,2.32,59,20,+39,+1.21,+1.21,54.6,27.8,+26.8,+0.83,+1.34
122,Luis Castillo,ESP,GK,Elche,20,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
123,Aritz Castro,ESP,GK,Alavés,22,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
124,Óscar Castro,ESP,MF,Atlético Madrid,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
125,Álex Centelles,ESP,DF,Valencia,22,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,
126,César,ESP,MF,Elche,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
127,Sofian Chakla,MAR,DF,Villarreal,26,1993,1,13,13,0.4,0.1,0,,0,1,13,8,3.00,0,0,0,0.00,-0.42,0.4,0.2,+0.2,+1.19,+0.83
128,Sofian Chakla,MAR,DF,Getafe,26,1993,11,897,82,26.2,10.0,9,89,8,2,46,7,0.64,4,14,-10,-1.00,-0.82,6.7,13.7,-7.0,-0.70,-0.74
129,Chema,ESP,DF|MF,Getafe,28,1992,10,557,56,16.3,6.2,7,76,5,3,9,23,0.70,4,10,-6,-0.97,-0.69,4.9,6.3,-1.4,-0.23,-0.09
130,Denis Cheryshev,RUS,MF,Valencia,29,1990,21,1101,52,32.2,12.2,13,70,0,8,23,3,1.05,19,21,-2,-0.16,-0.12,15.6,17.2,-1.6,-0.13,+0.18
131,Chinchu,ESP,DF,Getafe,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
132,Samuel Chukwueze,NGA,MF|FW,Villarreal,21,1999,28,1365,49,39.9,15.2,13,76,3,15,25,1,1.61,21,19,+2,+0.13,-0.48,24.4,17.6,+6.9,+0.45,+0.14
133,Víctor Chust,ESP,DF,Real Madrid,20,2000,2,95,48,2.8,1.1,1,90,1,1,5,9,2.00,0,0,0,0.00,-1.06,0.5,1.8,-1.3,-1.25,-1.93
134,Cifu,ESP,DF,Elche,29,1990,11,451,41,13.2,5.0,4,67,2,7,26,23,1.00,6,10,-4,-0.80,-0.28,4.3,8.1,-3.8,-0.76,+0.06
135,Alberto Cifuentes,ESP,GK,Cádiz,41,1979,2,180,90,5.3,2.0,2,90,2,0,,2,1.50,3,3,0,0.00,+0.61,2.3,2.7,-0.3,-0.15,+0.41
136,Jasper Cillessen,NED,GK,Valencia,31,1989,10,900,90,26.3,10.0,10,90,10,0,,5,1.60,15,11,+4,+0.40,+0.65,10.5,13.9,-3.4,-0.34,-0.12
137,Carlos Clerc,ESP,DF,Levante,28,1992,35,2781,79,81.3,30.9,30,90,30,5,16,2,1.14,39,47,-8,-0.26,+0.16,35.4,39.3,-3.9,-0.13,+1.15
138,Coke,ESP,DF,Levante,33,1987,17,835,49,24.4,9.3,11,69,1,6,12,20,1.18,11,13,-2,-0.22,+0.10,8.1,15.6,-7.5,-0.81,-0.62
139,Álex Collado,ESP,MF,Barcelona,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
140,Francis Coquelin,FRA,MF,Villarreal,29,1991,22,736,33,21.5,8.2,7,62,0,15,20,2,1.50,10,12,-2,-0.24,-0.85,10.5,9.1,+1.4,+0.17,-0.25
141,Asier Córdoba,ESP,FW,Osasuna,20,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
142,Iñigo Córdoba,ESP,FW|MF,Athletic Club,23,1997,3,95,32,2.8,1.1,1,58,0,2,19,10,1.00,1,2,-1,-0.95,-1.08,0.9,0.7,+0.2,+0.20,+0.06
143,Iñigo Córdoba,ESP,MF,Alavés,23,1997,7,216,31,6.3,2.4,3,49,0,4,18,2,0.57,2,6,-4,-1.67,-1.19,2.4,3.9,-1.5,-0.61,-0.45
144,Ángel Correa,ARG,FW|MF,Atlético Madrid,25,1995,38,2393,63,70.0,26.6,29,72,3,9,35,0,2.26,39,14,+25,+0.94,-0.55,37.5,23.0,+14.5,+0.55,+0.44
145,Rober Correa,ESP,DF,Eibar,27,1992,15,1136,76,33.2,12.6,13,82,8,2,38,7,1.13,12,10,+2,+0.16,+1.14,18.2,10.5,+7.7,+0.61,+0.93
146,Thierry Correia,POR,DF,Valencia,21,1999,29,2137,74,62.5,23.7,25,83,18,4,16,6,1.14,29,31,-2,-0.08,-0.01,25.5,28.9,-3.4,-0.14,+0.29
147,Antonio Cortés,ESP,FW,Granada,20,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
148,Diego Costa,ESP,FW,Atlético Madrid,31,1988,7,208,30,6.1,2.3,2,59,0,5,18,0,2.43,5,0,+5,+2.16,+1.13,5.6,2.6,+3.0,+1.28,+0.93
149,Jaume Costa,ESP,DF|MF,Villarreal,32,1988,14,351,25,10.3,3.9,3,60,0,11,15,22,1.71,5,6,-1,-0.26,-0.75,6.0,5.3,+0.7,+0.17,-0.22
150,João Paulo Santos Costa,POR,GK,Granada,24,1996,0,,,,,0,,0,0,,18,,,,,,,,,,,
151,David Costas,ESP,DF,Celta Vigo,25,1995,0,,,,,0,,0,0,,8,,,,,,,,,,,
152,Thibaut Courtois,BEL,GK,Real Madrid,28,1992,38,3420,90,100.0,38.0,38,90,38,0,,0,2.21,67,28,+39,+1.03,,61.5,37.6,+23.9,+0.63,
