Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
78,Cala,ESP,DF,Cádiz,30,1989,25.2,3,14,5,35.7,0.55,0.20,0.21,0.60,13.4,0,0,0,1.9,1.9,0.14,+1.1,+1.1
79,Jonathan Calleri,ARG,FW,Osasuna,26,1993,17.2,5,47,16,34.0,2.74,0.93,0.11,0.31,14.4,0,0,0,5.7,5.5,0.12,-0.7,-0.5
80,Dani Calvo,ESP,DF,Elche,26,1994,19.8,2,8,4,50.0,0.40,0.20,0.25,0.50,10.4,0,0,0,1.3,1.3,0.16,+0.7,+0.7
81,José Campaña,ESP,MF,Levante,27,1993,8.3,1,12,4,33.3,1.44,0.48,0.00,0.00,23.5,1,1,1,1.5,0.7,0.06,-0.5,-0.7
82,Sergio Canales,ESP,MF|FW,Betis,29,1991,27.8,8,44,10,22.7,1.59,0.36,0.14,0.60,22.4,5,2,3,5.3,2.9,0.07,+2.7,+3.1
83,Álex Cantero,ESP,FW,Levante,20,2000,2.6,0,3,0,0.0,1.14,0.00,0.00,,19.9,0,0,0,0.4,0.4,0.15,-0.4,-0.4
84,Ander Capa,ESP,DF,Athletic Club,28,1992,23.7,2,12,6,50.0,0.51,0.25,0.17,0.33,14.2,0,0,0,1.1,1.1,0.10,+0.9,+0.9
85,Étienne Capoue,FRA,MF,Villarreal,32,1988,13.2,1,8,3,37.5,0.61,0.23,0.13,0.33,20.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7
86,Isaac Carcelen,ESP,DF,Cádiz,27,1993,28.7,0,11,3,27.3,0.38,0.10,0.00,0.00,26.3,6,0,0,0.5,0.5,0.05,-0.5,-0.5
87,Cárdenas,ESP,GK,Levante,23,1997,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
88,Marc Cardona,ESP,FW|DF,Osasuna,25,1995,0.6,0,1,1,100.0,1.70,1.70,0.00,0.00,8.5,0,0,0,0.2,0.2,0.23,-0.2,-0.2
89,Diego Carlos,BRA,DF,Sevilla,27,1993,31.0,1,15,5,33.3,0.48,0.16,0.07,0.20,11.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
90,Juan Carlos,ESP,MF|FW,Huesca,29,1991,3.2,0,5,1,20.0,1.55,0.31,0.00,0.00,16.5,0,0,0,0.6,0.6,0.11,-0.6,-0.6
91,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,26,1993,24.2,6,43,24,55.8,1.78,0.99,0.14,0.25,17.2,1,0,0,5.2,5.2,0.12,+0.8,+0.8
92,Sergio Carreira,ESP,DF,Celta Vigo,19,2000,2.9,1,2,1,50.0,0.69,0.35,0.50,1.00,6.0,0,0,0,0.8,0.8,0.39,+0.2,+0.2
93,Guido Carrillo,ARG,FW,Elche,29,1991,11.1,3,26,7,26.9,2.34,0.63,0.12,0.43,13.0,0,0,0,2.5,2.5,0.10,+0.5,+0.5
94,Dani Carvajal,ESP,DF,Real Madrid,28,1992,10.6,0,9,2,22.2,0.85,0.19,0.00,0.00,26.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
95,William Carvalho,POR,MF,Betis,28,1992,13.6,2,15,6,40.0,1.10,0.44,0.13,0.33,18.0,0,0,0,1.2,1.2,0.08,+0.8,+0.8
96,Casemiro,BRA,MF,Real Madrid,28,1992,32.2,6,46,11,23.9,1.43,0.34,0.13,0.55,18.2,0,0,0,6.2,6.2,0.13,-0.2,-0.2
97,Sofian Chakla,MAR,DF,Villarreal,26,1993,0.1,0,1,0,0.0,6.92,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
98,Sofian Chakla,MAR,DF,Getafe,26,1993,10.0,0,3,1,33.3,0.30,0.10,0.00,0.00,10.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
99,Chema,ESP,DF|MF,Getafe,28,1992,6.2,0,3,1,33.3,0.48,0.16,0.00,0.00,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
100,Denis Cheryshev,RUS,MF,Valencia,29,1990,12.2,0,20,6,30.0,1.63,0.49,0.00,0.00,19.3,0,0,0,1.0,1.0,0.05,-1.0,-1.0
101,Samuel Chukwueze,NGA,MF|FW,Villarreal,21,1999,15.2,4,31,10,32.3,2.04,0.66,0.13,0.40,17.0,0,0,0,2.4,2.4,0.08,+1.6,+1.6
102,Víctor Chust,ESP,DF,Real Madrid,20,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
103,Cifu,ESP,DF,Elche,29,1990,5.0,0,3,0,0.0,0.60,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
104,Alberto Cifuentes,ESP,GK,Cádiz,41,1979,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
105,Jasper Cillessen,NED,GK,Valencia,31,1989,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
106,Carlos Clerc,ESP,DF,Levante,28,1992,30.9,0,6,4,66.7,0.19,0.13,0.00,0.00,19.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3
107,Coke,ESP,DF,Levante,33,1987,9.3,0,9,2,22.2,0.97,0.22,0.00,0.00,18.1,1,0,0,0.4,0.4,0.05,-0.4,-0.4
108,Francis Coquelin,FRA,MF,Villarreal,29,1991,8.2,0,4,0,0.0,0.49,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
109,Iñigo Córdoba,ESP,FW|MF,Athletic Club,23,1997,1.1,0,2,0,0.0,1.89,0.00,0.00,,15.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
110,Iñigo Córdoba,ESP,MF,Alavés,23,1997,2.4,0,1,0,0.0,0.42,0.00,0.00,,16.6,0,0,0,0.0,0.0,0.04,0.0,0.0
111,Ángel Correa,ARG,FW|MF,Atlético Madrid,25,1995,26.6,9,52,23,44.2,1.96,0.87,0.17,0.39,17.4,0,0,0,7.8,7.7,0.15,+1.2,+1.3
112,Rober Correa,ESP,DF,Eibar,27,1992,12.6,0,6,0,0.0,0.48,0.00,0.00,,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
113,Thierry Correia,POR,DF,Valencia,21,1999,23.7,1,8,2,25.0,0.34,0.08,0.13,0.50,16.5,0,0,0,0.5,0.5,0.06,+0.5,+0.5
114,Diego Costa,ESP,FW,Atlético Madrid,31,1988,2.3,2,4,2,50.0,1.73,0.87,0.25,0.50,13.4,0,1,1,1.4,0.6,0.15,+0.6,+0.4
115,Jaume Costa,ESP,DF|MF,Villarreal,32,1988,3.9,0,2,0,0.0,0.51,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
116,Thibaut Courtois,BEL,GK,Real Madrid,28,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
117,Philippe Coutinho,BRA,MF|FW,Barcelona,28,1992,7.3,2,28,9,32.1,3.85,1.24,0.07,0.22,17.3,0,0,0,4.0,4.0,0.14,-2.0,-2.0
118,Juan Cruz Armada,ESP,DF,Osasuna,28,1992,21.8,0,1,0,0.0,0.05,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
119,Sergio Cubero Ezcurra,ESP,MF,Eibar,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
120,Cucho,COL,FW|MF,Getafe,21,1999,16.3,2,28,11,39.3,1.72,0.68,0.07,0.18,16.0,1,0,0,2.7,2.7,0.10,-0.7,-0.7
121,Marc Cucurella,ESP,MF,Getafe,22,1998,36.0,3,26,8,30.8,0.72,0.22,0.12,0.38,18.6,0,0,0,1.9,1.8,0.07,+1.1,+1.2
122,Patrick Cutrone,ITA,FW,Valencia,22,1998,1.2,0,3,1,33.3,2.50,0.83,0.00,0.00,15.8,0,0,0,0.4,0.4,0.14,-0.4,-0.4
123,Moussa Dembélé,FRA,FW,Atlético Madrid,24,1996,1.1,0,6,2,33.3,5.40,1.80,0.00,0.00,10.5,0,0,0,1.0,1.0,0.17,-1.0,-1.0
124,Ousmane Dembélé,FRA,FW,Barcelona,23,1997,19.7,6,55,21,38.2,2.79,1.07,0.11,0.29,17.1,0,0,0,5.6,5.6,0.10,+0.4,+0.4
125,Sergiño Dest,USA,DF|FW,Barcelona,19,2000,21.2,2,14,5,35.7,0.66,0.24,0.14,0.40,15.3,0,0,0,1.7,1.7,0.12,+0.3,+0.3
126,Deyverson,BRA,FW,Alavés,29,1991,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.5,1.5,0.10,-0.5,-0.5
127,Abdoulay Diaby,MLI,DF,Getafe,29,1991,0.2,0,1,0,0.0,5.00,0.00,0.00,,15.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3
128,Mouctar Diakhaby,GUI,DF,Valencia,23,1996,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,11.7,0,0,0,1.2,1.2,0.10,-0.2,-0.2
129,Víctor Díaz,ESP,DF,Granada,32,1988,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,26.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
130,Papakouli Diop,SEN,MF,Eibar,34,1986,25.8,1,28,9,32.1,1.08,0.35,0.04,0.11,18.7,0,0,0,1.7,1.6,0.06,-0.7,-0.6
131,Djené,TOG,DF,Getafe,28,1991,32.7,0,2,0,0.0,0.06,0.00,0.00,,9.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
132,Marko Dmitrović,SRB,GK,Eibar,28,1992,34.7,1,1,0,0.0,0.03,0.00,0.00,,46.8,0,1,2,1.6,0.0,0.04,-0.6,0.0
133,Jaume Doménech,ESP,GK,Valencia,29,1990,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
134,Carlos Dominguez,ESP,DF,Celta Vigo,19,2001,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,8.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1
135,John Donald,ESP,DF|MF,Elche,19,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
136,Cheick Doukouré,CIV,MF|FW,Levante,27,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
137,Idrissa Doumbia,CIV,MF,Huesca,22,1998,8.7,0,4,0,0.0,0.46,0.00,0.00,,22.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4
138,Domingos Duarte,POR,DF,Granada,25,1995,26.3,1,6,2,33.3,0.23,0.08,0.17,0.50,8.4,0,0,0,1.4,1.4,0.23,-0.4,-0.4
139,Óscar Duarte,CRC,DF,Levante,31,1989,22.9,1,7,3,42.9,0.31,0.13,0.14,0.33,10.0,0,0,0,0.8,0.8,0.11,+0.2,+0.2
140,Rubén Duarte,ESP,DF,Alavés,24,1995,28.3,1,14,2,14.3,0.50,0.07,0.07,0.50,20.6,0,0,0,1.4,1.4,0.10,-0.4,-0.4
141,Unai Dufur,ESP,DF,Eibar,21,1999,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
142,Hugo Duro,ESP,FW,Real Madrid,20,1999,0.6,0,1,0,0.0,1.64,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
143,Aritz Elustondo,ESP,DF,Real Sociedad,26,1994,20.9,1,5,1,20.0,0.24,0.05,0.20,1.00,12.3,0,0,0,0.5,0.5,0.11,+0.5,+0.5
144,Rodrigo Ely,BRA,DF,Alavés,26,1993,5.2,1,4,2,50.0,0.77,0.38,0.25,0.50,8.3,0,0,0,0.6,0.6,0.15,+0.4,+0.4
145,Emerson,BRA,DF,Betis,21,1999,33.2,1,11,3,27.3,0.33,0.09,0.09,0.33,16.6,0,0,0,1.5,1.5,0.14,-0.5,-0.5
146,Youssef En-Nesyri,MAR,FW,Sevilla,23,1997,25.7,18,78,27,34.6,3.04,1.05,0.23,0.67,12.2,0,0,0,15.6,15.6,0.21,+2.4,+2.4
147,Sergi Enrich,ESP,FW,Eibar,30,1990,15.6,3,44,13,29.5,2.82,0.83,0.07,0.23,9.9,0,0,1,7.8,7.0,0.16,-4.8,-4.0
148,Aarón Escandell,ESP,GK,Granada,24,1995,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
149,Dani Escriche,ESP,FW|MF,Huesca,22,1998,9.5,1,10,1,10.0,1.05,0.11,0.10,1.00,14.1,0,0,0,2.1,2.1,0.21,-1.1,-1.1
150,Sergio Escudero,ESP,DF,Sevilla,30,1989,6.3,1,6,1,16.7,0.96,0.16,0.17,1.00,20.8,1,0,0,0.2,0.2,0.04,+0.8,+0.8
151,Alfonso Espino,URU,DF,Cádiz,28,1992,28.9,0,8,4,50.0,0.28,0.14,0.00,0.00,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
152,Vicente Esquerdo,ESP,MF,Valencia,21,1999,2.6,0,1,0,0.0,0.39,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0
153,Pervis Estupiñán,ECU,DF,Villarreal,22,1998,13.0,0,10,5,50.0,0.77,0.39,0.00,0.00,18.4,2,0,0,0.5,0.5,0.05,-0.5,-0.5
154,Xabier Etxeita,ESP,DF,Getafe,32,1987,9.8,0,4,0,0.0,0.41,0.00,0.00,,8.8,0,0,0,0.4,0.4,0.10,-0.4,-0.4
155,Edu Expósito,ESP,MF,Eibar,23,1996,27.3,0,41,8,19.5,1.50,0.29,0.00,0.00,23.8,0,0,2,3.3,1.7,0.04,-3.3,-1.7
156,Jokin Ezkieta,ESP,GK,Athletic Club,23,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
