Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
77,Erick Cabaco,URU,DF,Getafe,25,1995,14.7,9,0,0,24,20,1,3,13,14,0,0,0,70,40,20,66.7
78,Cala,ESP,DF,Cádiz,30,1989,25.2,8,0,0,31,30,1,0,35,12,1,1,0,117,58,36,61.7
79,Jonathan Calleri,ARG,FW,Osasuna,26,1993,17.2,4,0,0,42,39,17,9,1,6,0,0,0,52,86,92,48.3
80,Dani Calvo,ESP,DF,Elche,26,1994,19.8,3,0,0,19,15,2,1,11,13,0,0,0,81,34,41,45.3
81,José Campaña,ESP,MF,Levante,27,1993,8.3,0,0,0,7,13,1,45,13,6,0,0,0,47,4,8,33.3
82,Sergio Canales,ESP,MF|FW,Betis,29,1991,27.8,4,0,0,15,21,2,103,13,9,0,0,0,157,8,24,25.0
83,Álex Cantero,ESP,FW,Levante,20,2000,2.6,1,0,0,5,1,1,1,0,1,0,0,0,7,3,6,33.3
84,Ander Capa,ESP,DF,Athletic Club,28,1992,23.7,5,0,0,26,9,1,60,25,18,0,1,0,119,21,22,48.8
85,Étienne Capoue,FRA,MF,Villarreal,32,1988,13.2,5,1,0,26,22,0,0,20,10,0,2,0,56,23,12,65.7
86,Isaac Carcelen,ESP,DF,Cádiz,27,1993,28.7,3,0,0,17,51,0,82,49,43,0,3,0,171,28,33,45.9
87,Cárdenas,ESP,GK,Levante,23,1997,8.0,1,0,0,0,0,0,0,3,0,0,0,0,16,3,0,100.0
88,Marc Cardona,ESP,FW|DF,Osasuna,25,1995,0.6,0,0,0,3,1,1,1,0,0,0,0,0,2,1,1,50.0
89,Diego Carlos,BRA,DF,Sevilla,27,1993,31.0,11,1,1,48,19,0,2,31,13,0,2,1,160,58,39,59.8
90,Juan Carlos,ESP,MF|FW,Huesca,29,1991,3.2,0,0,0,13,7,0,3,1,3,0,0,0,7,3,2,60.0
91,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,26,1993,24.2,6,0,0,31,33,4,111,17,15,0,1,0,151,2,9,18.2
92,Sergio Carreira,ESP,DF,Celta Vigo,19,2000,2.9,0,0,0,2,2,0,6,1,0,0,0,0,10,0,1,0.0
93,Guido Carrillo,ARG,FW,Elche,29,1991,11.1,3,0,0,28,14,2,4,4,8,0,0,0,24,83,61,57.6
94,Dani Carvajal,ESP,DF,Real Madrid,28,1992,10.6,5,0,0,17,10,0,31,13,20,0,1,0,62,14,7,66.7
95,William Carvalho,POR,MF,Betis,28,1992,13.6,6,1,1,18,10,0,4,11,12,0,0,0,95,29,20,59.2
96,Casemiro,BRA,MF,Real Madrid,28,1992,32.2,11,1,1,55,55,4,23,70,49,0,0,0,226,97,77,55.7
97,Sofian Chakla,MAR,DF,Villarreal,26,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
98,Sofian Chakla,MAR,DF,Getafe,26,1993,10.0,5,0,0,13,15,0,1,14,8,0,3,1,54,31,14,68.9
99,Chema,ESP,DF|MF,Getafe,28,1992,6.2,3,1,0,13,3,0,1,10,5,0,0,0,31,10,16,38.5
100,Denis Cheryshev,RUS,MF,Valencia,29,1990,12.2,3,0,0,26,14,3,50,12,15,0,0,0,53,13,16,44.8
101,Samuel Chukwueze,NGA,MF|FW,Villarreal,21,1999,15.2,0,0,0,13,30,16,26,10,7,1,0,0,65,10,12,45.5
102,Víctor Chust,ESP,DF,Real Madrid,20,2000,1.1,0,0,0,1,0,0,0,1,1,0,0,0,7,3,2,60.0
103,Cifu,ESP,DF,Elche,29,1990,5.0,1,0,0,6,6,0,10,8,7,0,0,0,30,5,9,35.7
104,Alberto Cifuentes,ESP,GK,Cádiz,41,1979,2.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
105,Jasper Cillessen,NED,GK,Valencia,31,1989,10.0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,
106,Carlos Clerc,ESP,DF,Levante,28,1992,30.9,5,0,0,39,35,4,120,37,29,1,0,0,185,41,21,66.1
107,Coke,ESP,DF,Levante,33,1987,9.3,1,0,0,12,9,0,13,14,10,0,1,0,48,15,18,45.5
108,Francis Coquelin,FRA,MF,Villarreal,29,1991,8.2,4,0,0,16,16,0,1,21,14,0,0,0,65,10,9,52.6
109,Iñigo Córdoba,ESP,FW|MF,Athletic Club,23,1997,1.1,0,0,0,3,3,1,2,2,0,0,0,0,8,2,0,100.0
110,Iñigo Córdoba,ESP,MF,Alavés,23,1997,2.4,0,0,0,7,4,2,12,3,4,0,0,0,19,6,7,46.2
111,Ángel Correa,ARG,FW|MF,Atlético Madrid,25,1995,26.6,3,0,0,37,30,13,35,22,21,0,0,0,118,10,34,22.7
112,Rober Correa,ESP,DF,Eibar,27,1992,12.6,3,0,0,7,19,1,47,20,9,1,0,0,77,46,25,64.8
113,Thierry Correia,POR,DF,Valencia,21,1999,23.7,6,1,1,34,38,2,62,42,27,0,0,0,125,31,25,55.4
114,Diego Costa,ESP,FW,Atlético Madrid,31,1988,2.3,1,0,0,7,3,5,2,0,0,1,0,0,2,9,15,37.5
115,Jaume Costa,ESP,DF|MF,Villarreal,32,1988,3.9,1,0,0,7,9,0,7,6,6,0,0,0,21,3,7,30.0
116,Thibaut Courtois,BEL,GK,Real Madrid,28,1992,38.0,0,0,0,1,3,0,0,1,0,0,1,0,50,10,0,100.0
117,Philippe Coutinho,BRA,MF|FW,Barcelona,28,1992,7.3,0,0,0,9,13,1,24,2,6,0,0,0,24,2,8,20.0
118,Juan Cruz Armada,ESP,DF,Osasuna,28,1992,21.8,4,0,0,12,4,2,40,15,22,0,1,0,97,28,28,50.0
119,Sergio Cubero Ezcurra,ESP,MF,Eibar,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,Cucho,COL,FW|MF,Getafe,21,1999,16.3,5,0,0,34,32,10,41,6,10,0,0,0,78,46,68,40.4
121,Marc Cucurella,ESP,MF,Getafe,22,1998,36.0,8,0,0,69,60,9,138,40,51,0,0,0,202,69,90,43.4
122,Patrick Cutrone,ITA,FW,Valencia,22,1998,1.2,0,0,0,2,1,1,1,1,0,0,0,0,2,0,9,0.0
123,Moussa Dembélé,FRA,FW,Atlético Madrid,24,1996,1.1,0,0,0,3,0,3,0,1,0,0,0,0,2,5,5,50.0
124,Ousmane Dembélé,FRA,FW,Barcelona,23,1997,19.7,2,0,0,15,28,11,75,9,9,0,0,0,62,9,12,42.9
125,Sergiño Dest,USA,DF|FW,Barcelona,19,2000,21.2,1,0,0,16,11,3,37,10,16,0,0,0,108,7,9,43.8
126,Deyverson,BRA,FW,Alavés,29,1991,9.7,4,0,0,15,24,11,8,9,4,0,0,0,47,60,49,55.0
127,Abdoulay Diaby,MLI,DF,Getafe,29,1991,0.2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0.0
128,Mouctar Diakhaby,GUI,DF,Valencia,23,1996,23.1,4,1,0,21,8,4,1,27,8,0,1,0,112,45,24,65.2
129,Víctor Díaz,ESP,DF,Granada,32,1988,9.2,3,0,0,10,1,0,33,16,10,0,1,0,55,17,15,53.1
130,Papakouli Diop,SEN,MF,Eibar,34,1986,25.8,9,2,1,41,20,2,10,39,29,0,0,0,183,86,70,55.1
131,Djené,TOG,DF,Getafe,28,1991,32.7,8,2,1,35,36,1,10,42,39,1,2,0,236,67,39,63.2
132,Marko Dmitrović,SRB,GK,Eibar,28,1992,34.7,0,0,0,0,4,0,0,0,3,0,0,0,59,8,0,100.0
133,Jaume Doménech,ESP,GK,Valencia,29,1990,28.0,1,0,0,0,1,0,0,0,1,0,0,0,28,4,0,100.0
134,Carlos Dominguez,ESP,DF,Celta Vigo,19,2001,4.0,2,0,0,7,2,0,0,6,4,0,0,0,10,11,12,47.8
135,John Donald,ESP,DF|MF,Elche,19,2000,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
136,Cheick Doukouré,CIV,MF|FW,Levante,27,1992,1.1,1,0,0,7,3,1,0,3,4,0,0,0,7,0,3,0.0
137,Idrissa Doumbia,CIV,MF,Huesca,22,1998,8.7,4,0,0,12,5,0,0,7,8,0,0,0,57,6,5,54.5
138,Domingos Duarte,POR,DF,Granada,25,1995,26.3,5,1,0,22,20,0,1,29,20,0,1,0,126,46,34,57.5
139,Óscar Duarte,CRC,DF,Levante,31,1989,22.9,2,0,0,34,6,2,1,36,13,0,1,0,111,71,47,60.2
140,Rubén Duarte,ESP,DF,Alavés,24,1995,28.3,5,1,1,41,39,0,110,66,30,0,1,0,120,45,27,62.5
141,Unai Dufur,ESP,DF,Eibar,21,1999,0.7,0,0,0,1,0,0,0,1,2,0,0,0,4,1,1,50.0
142,Hugo Duro,ESP,FW,Real Madrid,20,1999,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,16.7
143,Aritz Elustondo,ESP,DF,Real Sociedad,26,1994,20.9,5,0,0,22,27,1,5,15,16,0,1,1,107,62,34,64.6
144,Rodrigo Ely,BRA,DF,Alavés,26,1993,5.2,1,0,0,8,2,0,0,7,2,0,0,0,18,14,5,73.7
145,Emerson,BRA,DF,Betis,21,1999,33.2,9,1,0,57,73,3,90,61,52,1,1,1,165,58,35,62.4
146,Youssef En-Nesyri,MAR,FW,Sevilla,23,1997,25.7,2,0,0,26,35,25,13,8,11,1,0,0,43,96,78,55.2
147,Sergi Enrich,ESP,FW,Eibar,30,1990,15.6,1,0,0,31,19,8,8,6,15,1,0,0,57,87,92,48.6
148,Aarón Escandell,ESP,GK,Granada,24,1995,5.0,1,0,0,0,0,0,0,0,1,0,0,0,12,1,0,100.0
149,Dani Escriche,ESP,FW|MF,Huesca,22,1998,9.5,5,1,0,19,16,6,8,8,7,1,0,0,54,17,22,43.6
150,Sergio Escudero,ESP,DF,Sevilla,30,1989,6.3,3,0,0,8,7,1,21,9,8,0,0,0,26,8,7,53.3
151,Alfonso Espino,URU,DF,Cádiz,28,1992,28.9,6,0,0,33,21,3,80,41,48,0,0,0,178,36,37,49.3
152,Vicente Esquerdo,ESP,MF,Valencia,21,1999,2.6,1,0,0,3,0,0,3,8,4,0,0,0,22,0,3,0.0
153,Pervis Estupiñán,ECU,DF,Villarreal,22,1998,13.0,1,0,0,24,20,6,65,35,17,1,1,0,86,10,11,47.6
154,Xabier Etxeita,ESP,DF,Getafe,32,1987,9.8,3,0,0,14,2,0,0,13,4,0,0,1,47,20,22,47.6
155,Edu Expósito,ESP,MF,Eibar,23,1996,27.3,4,0,0,29,27,0,84,22,30,0,0,0,206,33,34,49.3
156,Jokin Ezkieta,ESP,GK,Athletic Club,23,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
157,Fali,ESP,DF|MF,Cádiz,26,1993,29.3,11,0,0,20,23,0,19,32,25,0,1,0,109,36,37,49.3
158,Ansu Fati,ESP,FW,Barcelona,17,2002,4.8,1,0,0,6,11,2,4,3,4,2,0,0,13,2,4,33.3
159,Nabil Fekir,FRA,MF|FW,Betis,27,1993,29.1,5,1,0,79,93,13,115,8,23,3,0,0,103,26,61,29.9
160,Felipe,BRA,DF,Atlético Madrid,31,1989,22.9,8,0,0,29,14,0,1,36,17,0,0,1,126,75,26,74.3
161,João Félix,POR,FW|MF,Atlético Madrid,20,1999,17.5,6,0,0,16,48,5,11,5,4,1,0,0,63,21,31,40.4
162,Aitor Fernández,ESP,GK,Levante,29,1991,29.0,0,0,0,0,2,0,0,2,0,0,0,0,51,3,1,75.0
163,Álex Fernández,ESP,MF,Cádiz,27,1992,21.6,1,0,0,11,31,0,123,22,9,0,0,0,130,21,22,48.8
164,Álvaro Fernández,ESP,GK,Huesca,22,1998,22.0,0,0,0,0,3,0,0,2,1,0,0,0,31,5,0,100.0
165,Andrés Fernández,ESP,GK,Huesca,33,1986,16.0,0,0,0,0,4,0,0,0,0,0,0,0,18,3,1,75.0
166,Augusto Fernández,ARG,MF,Cádiz,34,1986,4.1,1,0,0,5,2,0,1,9,3,0,0,0,20,4,3,57.1
167,Carlos Fernández,ESP,FW,Sevilla,24,1996,1.6,0,0,0,4,7,0,0,1,0,0,0,0,7,4,8,33.3
168,Carlos Fernández,ESP,FW|MF,Real Sociedad,24,1996,4.3,5,0,0,18,9,0,3,0,2,0,1,0,21,13,20,39.4
169,Joaquín Fernández,ESP,DF,Valladolid,24,1996,23.0,8,0,0,28,13,3,1,43,16,1,1,0,101,46,53,46.5
170,Fernando,BRA,MF,Sevilla,33,1987,28.3,6,0,0,40,16,1,1,41,28,0,0,0,191,54,37,59.3
171,David Ferreiro,ESP,MF|FW,Huesca,32,1988,28.1,5,0,0,52,38,15,245,25,12,0,0,0,152,9,21,30.0
172,Facundo Ferreyra,ARG,FW,Celta Vigo,29,1991,3.3,5,1,1,22,6,1,1,2,3,0,0,0,5,10,13,43.5
173,Fidel,ESP,MF|DF,Elche,30,1989,26.6,8,0,0,30,42,5,165,16,30,0,0,0,137,10,22,31.3
174,Junior Firpo,ESP,DF|MF,Barcelona,23,1996,3.2,2,0,0,9,6,3,4,4,1,0,0,0,15,3,1,75.0
175,Kingsley Fobi,GHA,DF,Granada,21,1998,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0.0
176,Ramón Folch,ESP,MF,Elche,30,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,José Fontán,ESP,DF,Celta Vigo,20,2000,7.2,3,1,1,17,3,1,9,13,9,0,0,0,29,5,6,45.5
178,Dimitri Foulquier,FRA,DF,Granada,27,1993,29.6,7,0,0,30,24,3,54,26,21,0,1,1,134,20,31,39.2
179,Juan Foyth,ARG,DF|MF,Villarreal,22,1998,13.0,6,0,0,20,14,0,1,19,22,0,1,0,64,29,19,60.4
180,Jorge de Frutos,ESP,MF,Levante,23,1997,24.3,3,0,0,36,28,3,109,16,24,2,0,0,94,13,25,34.2
181,Ramiro Funes Mori,ARG,DF,Villarreal,29,1991,8.1,1,0,0,7,3,0,1,8,8,0,0,0,50,22,12,64.7
182,Javi Galán,ESP,DF,Huesca,25,1994,34.1,5,0,0,61,97,5,156,39,54,0,0,0,224,15,30,33.3
183,Enric Gallego,ESP,FW,Osasuna,33,1986,9.0,2,0,0,30,11,4,10,1,3,0,0,0,26,73,71,50.7
184,Kévin Gameiro,FRA,FW,Valencia,33,1987,12.0,0,0,0,9,8,9,2,0,4,0,0,0,21,10,21,32.3
185,Aleix García,ESP,MF,Eibar,23,1997,4.9,1,0,0,4,1,0,26,8,4,0,0,0,19,6,1,85.7
186,Borja García,ESP,MF|FW,Huesca,29,1990,12.4,0,0,0,3,33,1,12,10,7,0,0,0,60,9,13,40.9
187,Dani García,ESP,MF,Athletic Club,30,1990,21.3,8,0,0,29,22,0,6,33,19,0,1,0,146,40,36,52.6
188,David García,ESP,DF,Osasuna,26,1994,35.0,8,0,0,45,23,1,1,59,17,0,1,1,175,159,56,74.0
189,Manu García,ESP,MF,Alavés,34,1986,12.5,9,1,1,18,27,1,5,12,13,0,1,0,54,40,31,56.3
190,Raúl García,ESP,DF|MF,Valladolid,31,1989,5.6,2,0,0,5,8,1,37,9,8,0,0,0,24,18,18,50.0
191,Raúl García,ESP,FW|MF,Athletic Club,34,1986,19.4,8,2,1,50,50,12,19,15,19,0,0,0,43,115,79,59.3
192,Rubén García,ESP,MF|FW,Osasuna,27,1993,30.2,2,0,0,42,41,6,162,29,29,1,0,0,158,51,67,43.2
193,Sergi García,ESP,MF,Alavés,21,1999,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
194,Unai García,ESP,DF,Osasuna,28,1992,13.8,3,0,0,14,4,0,4,14,9,0,0,1,77,22,30,42.3
195,Mario Gaspar,ESP,DF,Villarreal,29,1990,20.6,3,1,0,20,10,0,37,30,34,1,1,0,61,34,35,49.3
196,Paulo Gazzaniga,ARG,GK,Elche,28,1992,8.0,3,0,0,0,1,0,0,1,1,0,0,0,7,1,0,100.0
197,Bryan Gil,ESP,FW,Sevilla,19,2001,0.1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,50.0
198,Bryan Gil,ESP,MF|FW,Eibar,19,2001,25.2,6,0,0,24,47,12,192,17,18,0,0,0,139,12,35,25.5
199,David Gil,ESP,GK,Cádiz,26,1994,4.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
200,Álvaro Giménez,ESP,FW,Cádiz,29,1991,4.5,0,0,0,8,6,4,0,2,2,0,0,0,8,21,28,42.9
201,Dani Gómez,ESP,FW,Levante,22,1998,18.5,3,0,0,30,38,12,15,2,3,1,0,0,44,12,46,20.7
202,Ibai Gómez,ESP,MF,Athletic Club,30,1989,4.7,0,0,0,2,1,1,25,2,4,0,0,0,19,6,7,46.2
203,Maxi Gómez,URU,FW,Valencia,23,1996,29.9,7,1,1,53,70,32,13,2,9,4,0,0,57,115,101,53.2
204,Moi Gómez,ESP,MF|FW,Villarreal,26,1994,28.5,1,0,0,20,32,9,72,11,12,0,1,0,162,7,35,16.7
205,Papu Gómez,ARG,MF|FW,Sevilla,32,1988,10.2,0,0,0,15,22,2,32,7,6,1,0,0,49,4,8,33.3
