Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
32,Unai Arietaleanizbeaskoa,ESP,FW|MF,Eibar,21,1999,0.5,1,1.91,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
33,Sergio Arribas,ESP,MF|FW,Real Madrid,18,2001,1.5,4,2.67,4,0,0,0,0,0,2,1.33,2,0,0,0,0,0
34,Sergio Asenjo,ESP,GK,Villarreal,31,1989,36.0,5,0.14,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0
35,Marco Asensio,ESP,FW|MF,Real Madrid,24,1996,20.8,67,3.23,48,9,4,3,3,0,8,0.39,5,1,1,1,0,0
36,Iago Aspas,ESP,FW,Celta Vigo,32,1987,31.8,119,3.74,92,4,12,7,4,0,26,0.82,19,1,4,1,1,0
37,Miguel Atienza,ESP,MF,Eibar,21,1999,9.3,6,0.64,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
38,Ezequiel Ávila,ARG,FW|MF,Osasuna,26,1994,2.2,3,1.34,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
39,Ramon Azeez,NGA,MF,Granada,27,1992,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
40,Carlos Bacca,COL,FW,Villarreal,33,1986,8.7,14,1.60,9,0,3,1,0,1,2,0.23,1,0,1,0,0,0
41,Édgar Badía,ESP,GK,Elche,28,1992,30.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
42,Alex Baena,ESP,MF,Villarreal,19,2001,1.5,3,1.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
43,Miguel Baeza,ESP,MF|FW,Celta Vigo,20,2000,6.0,15,2.49,8,2,1,2,1,1,1,0.17,0,0,0,1,0,0
44,Mikel Balenziaga,ESP,DF,Athletic Club,32,1988,18.8,16,0.85,12,2,0,0,1,1,2,0.11,2,0,0,0,0,0
45,Barcia,ESP,DF,Granada,19,2000,1.0,1,1.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
46,Enis Bardhi,MKD,MF,Levante,25,1995,18.7,55,2.94,43,6,3,2,1,0,5,0.27,4,1,0,0,0,0
47,Kike Barja,ESP,MF|FW,Osasuna,23,1997,15.9,37,2.33,27,1,5,3,1,0,5,0.31,4,0,0,0,1,0
48,Marc Baró,ESP,DF,Cádiz,20,1999,1.0,4,4.00,0,2,1,1,0,0,0,0.00,0,0,0,0,0,0
49,Antonio Barragán,ESP,DF,Elche,33,1987,24.8,27,1.09,21,2,1,1,2,0,7,0.28,4,1,1,0,1,0
50,Ander Barrenetxea,ESP,MF|FW,Real Sociedad,18,2001,14.5,34,2.34,26,1,4,2,1,0,4,0.28,4,0,0,0,0,0
51,Marc Bartra,ESP,DF,Betis,29,1991,18.8,9,0.48,7,0,1,0,0,1,1,0.05,1,0,0,0,0,0
52,Álvaro Bastida,ESP,MF,Cádiz,16,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
53,Rodrigo Battaglia,ARG,MF,Alavés,29,1991,27.7,20,0.72,12,0,0,5,2,1,1,0.04,1,0,0,0,0,0
54,Jon Bautista,ESP,FW,Real Sociedad,25,1995,4.1,12,2.93,9,0,1,2,0,0,1,0.24,1,0,0,0,0,0
55,Fran Beltrán,ESP,MF|FW,Celta Vigo,21,1999,15.5,20,1.29,17,1,1,1,0,0,1,0.06,1,0,0,0,0,0
56,Sergio Benito,ESP,FW,Valladolid,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
57,Karim Benzema,FRA,FW,Real Madrid,32,1987,32.2,98,3.05,77,0,9,10,2,0,18,0.56,15,0,2,1,0,0
58,Yuri Berchiche,ESP,DF,Athletic Club,30,1990,18.7,42,2.25,35,1,2,0,3,1,4,0.21,3,0,0,0,1,0
59,Álex Berenguer,ESP,MF|FW,Athletic Club,25,1995,25.3,87,3.44,61,14,6,1,4,1,12,0.47,9,1,1,0,1,0
60,Pedro Bigas,ESP,DF,Eibar,29,1990,17.0,9,0.53,6,2,0,0,0,1,1,0.06,1,0,0,0,0,0
61,Alejandro Blanco,ESP,MF,Valencia,21,1998,6.4,11,1.71,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
62,Rubén Blanco,ESP,GK,Celta Vigo,25,1995,18.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
63,Alejandro Blesa,ESP,MF,Levante,18,2002,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
64,Yann Bodiger,FRA,MF,Cádiz,25,1995,2.8,5,1.79,2,0,0,0,1,2,0,0.00,0,0,0,0,0,0
65,Yassine Bounou,MAR,GK,Sevilla,29,1991,33.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
66,Lucas Boyé,ARG,FW,Elche,24,1996,29.9,43,1.44,31,0,4,3,4,1,4,0.13,4,0,0,0,0,0
67,Martin Braithwaite,DEN,FW,Barcelona,29,1991,13.1,26,1.99,20,0,1,1,3,1,4,0.31,2,0,0,1,0,1
68,Darko Brašanac,SRB,MF,Osasuna,28,1992,10.1,18,1.78,15,0,0,1,2,0,1,0.10,1,0,0,0,0,0
69,Álvaro Bravo,ESP,MF,Granada,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
70,Claudio Bravo,CHI,GK,Betis,37,1983,20.0,5,0.25,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
71,Yan Brice Eteki,CMR,MF,Granada,22,1997,14.7,6,0.41,3,0,0,1,2,0,0,0.00,0,0,0,0,0,0
72,Juan Brunet,ARG,MF,Granada,22,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
73,Ante Budimir,CRO,FW,Osasuna,29,1991,18.1,26,1.44,16,1,1,6,2,0,2,0.11,1,0,0,1,0,0
74,Esteban Burgos,ARG,DF,Eibar,28,1992,12.3,6,0.49,5,0,0,1,0,0,1,0.08,0,0,0,1,0,0
75,Burgui,ESP,MF,Alavés,26,1993,0.2,1,4.29,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
76,Sergio Busquets,ESP,MF,Barcelona,32,1988,28.0,74,2.65,68,1,0,0,3,2,12,0.43,12,0,0,0,0,0
77,Erick Cabaco,URU,DF,Getafe,25,1995,14.7,6,0.41,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0
78,Cala,ESP,DF,Cádiz,30,1989,25.2,8,0.32,4,0,1,1,2,0,1,0.04,0,0,0,0,1,0
79,Jonathan Calleri,ARG,FW,Osasuna,26,1993,17.2,28,1.63,19,0,2,5,1,1,5,0.29,4,0,0,1,0,0
80,Dani Calvo,ESP,DF,Elche,26,1994,19.8,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
81,José Campaña,ESP,MF,Levante,27,1993,8.3,29,3.49,17,7,3,1,0,1,3,0.36,1,1,1,0,0,0
82,Sergio Canales,ESP,MF|FW,Betis,29,1991,27.8,121,4.36,89,18,4,7,3,0,15,0.54,11,2,1,1,0,0
83,Álex Cantero,ESP,FW,Levante,20,2000,2.6,6,2.28,5,0,1,0,0,0,2,0.76,2,0,0,0,0,0
84,Ander Capa,ESP,DF,Athletic Club,28,1992,23.7,45,1.90,37,2,3,2,0,1,3,0.13,2,0,0,1,0,0
85,Étienne Capoue,FRA,MF,Villarreal,32,1988,13.2,10,0.76,7,0,1,1,1,0,0,0.00,0,0,0,0,0,0
86,Isaac Carcelen,ESP,DF,Cádiz,27,1993,28.7,43,1.50,26,11,2,1,2,1,4,0.14,3,0,1,0,0,0
87,Cárdenas,ESP,GK,Levante,23,1997,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
88,Marc Cardona,ESP,FW|DF,Osasuna,25,1995,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Diego Carlos,BRA,DF,Sevilla,27,1993,31.0,16,0.52,12,0,0,4,0,0,1,0.03,0,0,0,1,0,0
90,Juan Carlos,ESP,MF|FW,Huesca,29,1991,3.2,13,4.02,11,0,1,0,1,0,2,0.62,1,0,1,0,0,0
91,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,26,1993,24.2,94,3.88,57,14,16,5,2,0,18,0.74,11,4,3,0,0,0
92,Sergio Carreira,ESP,DF,Celta Vigo,19,2000,2.9,2,0.69,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
93,Guido Carrillo,ARG,FW,Elche,29,1991,11.1,15,1.35,14,0,1,0,0,0,2,0.18,2,0,0,0,0,0
94,Dani Carvajal,ESP,DF,Real Madrid,28,1992,10.6,19,1.80,15,0,2,1,0,1,5,0.47,5,0,0,0,0,0
95,William Carvalho,POR,MF,Betis,28,1992,13.6,25,1.84,19,2,1,3,0,0,3,0.22,1,1,0,1,0,0
96,Casemiro,BRA,MF,Real Madrid,28,1992,32.2,55,1.71,49,0,0,2,3,1,8,0.25,7,0,0,1,0,0
97,Sofian Chakla,MAR,DF,Villarreal,26,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
98,Sofian Chakla,MAR,DF,Getafe,26,1993,10.0,3,0.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
99,Chema,ESP,DF|MF,Getafe,28,1992,6.2,4,0.65,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
100,Denis Cheryshev,RUS,MF,Valencia,29,1990,12.2,26,2.13,22,1,1,0,2,0,6,0.49,6,0,0,0,0,0
101,Samuel Chukwueze,NGA,MF|FW,Villarreal,21,1999,15.2,65,4.28,45,1,8,2,9,0,5,0.33,3,0,1,0,1,0
102,Víctor Chust,ESP,DF,Real Madrid,20,2000,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
103,Cifu,ESP,DF,Elche,29,1990,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
104,Alberto Cifuentes,ESP,GK,Cádiz,41,1979,2.0,2,1.00,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
105,Jasper Cillessen,NED,GK,Valencia,31,1989,10.0,2,0.20,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
106,Carlos Clerc,ESP,DF,Levante,28,1992,30.9,51,1.65,43,5,0,1,2,0,4,0.13,4,0,0,0,0,0
107,Coke,ESP,DF,Levante,33,1987,9.3,7,0.76,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
108,Francis Coquelin,FRA,MF,Villarreal,29,1991,8.2,10,1.22,8,0,0,0,2,0,0,0.00,0,0,0,0,0,0
109,Iñigo Córdoba,ESP,FW|MF,Athletic Club,23,1997,1.1,1,0.94,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
110,Iñigo Córdoba,ESP,MF,Alavés,23,1997,2.4,7,2.92,4,1,0,0,2,0,0,0.00,0,0,0,0,0,0
111,Ángel Correa,ARG,FW|MF,Atlético Madrid,25,1995,26.6,86,3.24,65,3,11,5,1,1,15,0.56,10,0,5,0,0,0
112,Rober Correa,ESP,DF,Eibar,27,1992,12.6,24,1.90,17,3,0,0,3,1,3,0.24,2,0,0,0,1,0
113,Thierry Correia,POR,DF,Valencia,21,1999,23.7,39,1.64,30,0,2,1,3,3,2,0.08,1,0,1,0,0,0
114,Diego Costa,ESP,FW,Atlético Madrid,31,1988,2.3,9,3.88,6,0,0,1,2,0,3,1.29,2,0,0,0,1,0
115,Jaume Costa,ESP,DF|MF,Villarreal,32,1988,3.9,9,2.31,7,1,0,0,1,0,1,0.26,1,0,0,0,0,0
116,Thibaut Courtois,BEL,GK,Real Madrid,28,1992,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Philippe Coutinho,BRA,MF|FW,Barcelona,28,1992,7.3,27,3.72,21,1,1,1,3,0,6,0.83,6,0,0,0,0,0
118,Juan Cruz Armada,ESP,DF,Osasuna,28,1992,21.8,19,0.87,17,2,0,0,0,0,1,0.05,1,0,0,0,0,0
119,Sergio Cubero Ezcurra,ESP,MF,Eibar,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Cucho,COL,FW|MF,Getafe,21,1999,16.3,40,2.46,31,0,2,2,4,1,6,0.37,5,0,0,1,0,0
121,Marc Cucurella,ESP,MF,Getafe,22,1998,36.0,86,2.39,68,5,3,0,9,1,3,0.08,2,0,1,0,0,0
122,Patrick Cutrone,ITA,FW,Valencia,22,1998,1.2,3,2.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
123,Moussa Dembélé,FRA,FW,Atlético Madrid,24,1996,1.1,3,2.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
124,Ousmane Dembélé,FRA,FW,Barcelona,23,1997,19.7,82,4.16,57,9,6,6,3,1,8,0.41,6,0,0,2,0,0
125,Sergiño Dest,USA,DF|FW,Barcelona,19,2000,21.2,43,2.03,39,1,1,1,0,1,2,0.09,2,0,0,0,0,0
126,Deyverson,BRA,FW,Alavés,29,1991,9.7,21,2.16,15,0,1,1,3,1,4,0.41,1,0,0,1,1,1
127,Abdoulay Diaby,MLI,DF,Getafe,29,1991,0.2,2,10.00,1,0,0,1,0,0,1,5.00,0,0,0,1,0,0
128,Mouctar Diakhaby,GUI,DF,Valencia,23,1996,23.1,7,0.30,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Víctor Díaz,ESP,DF,Granada,32,1988,9.2,11,1.20,7,3,0,1,0,0,3,0.33,2,0,0,1,0,0
130,Papakouli Diop,SEN,MF,Eibar,34,1986,25.8,31,1.20,25,1,0,3,1,1,1,0.04,1,0,0,0,0,0
131,Djené,TOG,DF,Getafe,28,1991,32.7,16,0.49,12,0,1,0,2,1,3,0.09,1,0,1,0,1,0
132,Marko Dmitrović,SRB,GK,Eibar,28,1992,34.7,11,0.32,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0
133,Jaume Doménech,ESP,GK,Valencia,29,1990,28.0,2,0.07,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0
134,Carlos Dominguez,ESP,DF,Celta Vigo,19,2001,4.0,3,0.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
135,John Donald,ESP,DF|MF,Elche,19,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
136,Cheick Doukouré,CIV,MF|FW,Levante,27,1992,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
137,Idrissa Doumbia,CIV,MF,Huesca,22,1998,8.7,8,0.92,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0
138,Domingos Duarte,POR,DF,Granada,25,1995,26.3,16,0.61,14,0,0,2,0,0,0,0.00,0,0,0,0,0,0
139,Óscar Duarte,CRC,DF,Levante,31,1989,22.9,13,0.57,10,1,0,2,0,0,1,0.04,1,0,0,0,0,0
140,Rubén Duarte,ESP,DF,Alavés,24,1995,28.3,62,2.19,39,20,0,1,1,1,3,0.11,3,0,0,0,0,0
141,Unai Dufur,ESP,DF,Eibar,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
142,Hugo Duro,ESP,FW,Real Madrid,20,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
143,Aritz Elustondo,ESP,DF,Real Sociedad,26,1994,20.9,14,0.67,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0
144,Rodrigo Ely,BRA,DF,Alavés,26,1993,5.2,4,0.77,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
145,Emerson,BRA,DF,Betis,21,1999,33.2,70,2.11,57,7,1,0,4,1,4,0.12,3,0,0,0,1,0
146,Youssef En-Nesyri,MAR,FW,Sevilla,23,1997,25.7,36,1.40,19,0,4,6,4,3,8,0.31,1,0,4,1,2,0
147,Sergi Enrich,ESP,FW,Eibar,30,1990,15.6,45,2.89,32,0,0,9,2,2,3,0.19,2,0,0,1,0,0
148,Aarón Escandell,ESP,GK,Granada,24,1995,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Dani Escriche,ESP,FW|MF,Huesca,22,1998,9.5,25,2.63,20,0,0,1,3,1,2,0.21,2,0,0,0,0,0
150,Sergio Escudero,ESP,DF,Sevilla,30,1989,6.3,11,1.76,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
151,Alfonso Espino,URU,DF,Cádiz,28,1992,28.9,23,0.80,19,4,0,0,0,0,4,0.14,4,0,0,0,0,0
152,Vicente Esquerdo,ESP,MF,Valencia,21,1999,2.6,2,0.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Pervis Estupiñán,ECU,DF,Villarreal,22,1998,13.0,32,2.47,27,0,0,1,3,1,2,0.15,1,0,0,0,1,0
154,Xabier Etxeita,ESP,DF,Getafe,32,1987,9.8,3,0.31,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
155,Edu Expósito,ESP,MF,Eibar,23,1996,27.3,88,3.23,56,18,4,3,6,1,5,0.18,4,0,0,1,0,0
156,Jokin Ezkieta,ESP,GK,Athletic Club,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
157,Fali,ESP,DF|MF,Cádiz,26,1993,29.3,21,0.72,17,0,1,1,1,1,2,0.07,1,0,0,1,0,0
158,Ansu Fati,ESP,FW,Barcelona,17,2002,4.8,21,4.37,13,1,2,0,5,0,4,0.83,2,0,1,0,1,0
159,Nabil Fekir,FRA,MF|FW,Betis,27,1993,29.1,148,5.08,85,19,20,9,12,3,19,0.65,11,3,2,0,2,1
160,Felipe,BRA,DF,Atlético Madrid,31,1989,22.9,11,0.48,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,João Félix,POR,FW|MF,Atlético Madrid,20,1999,17.5,46,2.63,32,0,5,5,4,0,11,0.63,8,0,1,1,1,0
162,Aitor Fernández,ESP,GK,Levante,29,1991,29.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Álex Fernández,ESP,MF,Cádiz,27,1992,21.6,51,2.36,27,23,0,0,1,0,5,0.23,3,2,0,0,0,0
164,Álvaro Fernández,ESP,GK,Huesca,22,1998,22.0,6,0.27,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Andrés Fernández,ESP,GK,Huesca,33,1986,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
166,Augusto Fernández,ARG,MF,Cádiz,34,1986,4.1,5,1.22,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
167,Carlos Fernández,ESP,FW,Sevilla,24,1996,1.6,4,2.52,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
168,Carlos Fernández,ESP,FW|MF,Real Sociedad,24,1996,4.3,10,2.30,8,0,1,0,1,0,2,0.46,2,0,0,0,0,0
169,Joaquín Fernández,ESP,DF,Valladolid,24,1996,23.0,15,0.65,11,0,0,2,1,1,2,0.09,1,0,0,0,1,0
170,Fernando,BRA,MF,Sevilla,33,1987,28.3,37,1.31,34,1,2,0,0,0,9,0.32,8,0,1,0,0,0
171,David Ferreiro,ESP,MF|FW,Huesca,32,1988,28.1,121,4.31,73,32,7,4,4,1,10,0.36,7,1,0,1,0,1
172,Facundo Ferreyra,ARG,FW,Celta Vigo,29,1991,3.3,2,0.60,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0
173,Fidel,ESP,MF|DF,Elche,30,1989,26.6,79,2.97,42,28,4,1,4,0,7,0.26,4,3,0,0,0,0
174,Junior Firpo,ESP,DF|MF,Barcelona,23,1996,3.2,8,2.49,7,0,0,0,1,0,2,0.62,2,0,0,0,0,0
175,Kingsley Fobi,GHA,DF,Granada,21,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Ramón Folch,ESP,MF,Elche,30,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
177,José Fontán,ESP,DF,Celta Vigo,20,2000,7.2,7,0.96,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Dimitri Foulquier,FRA,DF,Granada,27,1993,29.6,39,1.32,25,7,2,3,2,0,6,0.20,4,0,0,2,0,0
179,Juan Foyth,ARG,DF|MF,Villarreal,22,1998,13.0,9,0.69,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
180,Jorge de Frutos,ESP,MF,Levante,23,1997,24.3,70,2.88,46,8,6,2,6,2,15,0.62,10,1,1,0,1,2
181,Ramiro Funes Mori,ARG,DF,Villarreal,29,1991,8.1,4,0.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
182,Javi Galán,ESP,DF,Huesca,25,1994,34.1,80,2.35,59,11,6,0,4,0,6,0.18,3,3,0,0,0,0
183,Enric Gallego,ESP,FW,Osasuna,33,1986,9.0,16,1.78,13,0,0,1,2,0,3,0.33,2,0,0,1,0,0
184,Kévin Gameiro,FRA,FW,Valencia,33,1987,12.0,16,1.34,9,0,1,3,3,0,2,0.17,2,0,0,0,0,0
185,Aleix García,ESP,MF,Eibar,23,1997,4.9,16,3.30,8,8,0,0,0,0,1,0.21,0,1,0,0,0,0
186,Borja García,ESP,MF|FW,Huesca,29,1990,12.4,40,3.23,34,0,2,2,2,0,0,0.00,0,0,0,0,0,0
187,Dani García,ESP,MF,Athletic Club,30,1990,21.3,20,0.94,17,1,0,0,0,2,3,0.14,3,0,0,0,0,0
188,David García,ESP,DF,Osasuna,26,1994,35.0,10,0.29,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0
189,Manu García,ESP,MF,Alavés,34,1986,12.5,17,1.36,11,0,0,2,3,1,2,0.16,0,0,0,1,1,0
190,Raúl García,ESP,DF|MF,Valladolid,31,1989,5.6,10,1.79,9,1,0,0,0,0,1,0.18,1,0,0,0,0,0
191,Raúl García,ESP,FW|MF,Athletic Club,34,1986,19.4,35,1.81,27,0,0,0,5,3,2,0.10,2,0,0,0,0,0
192,Rubén García,ESP,MF|FW,Osasuna,27,1993,30.2,92,3.04,59,24,3,0,5,1,10,0.33,7,1,0,0,1,1
193,Sergi García,ESP,MF,Alavés,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
194,Unai García,ESP,DF,Osasuna,28,1992,13.8,8,0.58,5,1,0,2,0,0,1,0.07,1,0,0,0,0,0
195,Mario Gaspar,ESP,DF,Villarreal,29,1990,20.6,32,1.56,26,0,2,2,2,0,4,0.19,3,0,0,0,1,0
196,Paulo Gazzaniga,ARG,GK,Elche,28,1992,8.0,5,0.62,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
197,Bryan Gil,ESP,FW,Sevilla,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
198,Bryan Gil,ESP,MF|FW,Eibar,19,2001,25.2,104,4.13,68,15,11,3,6,1,8,0.32,5,1,2,0,0,0
