Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
59,Alessandro Bastoni,ITA,DF,Inter,21,1999,33,2922,89,85.4,32.5,33,89,29,0,,3,2.45,71,26,+45,+1.39,-0.24,60.4,31.9,+28.5,+0.88,-0.18
60,Simone Bastoni,ITA,DF,Spezia,23,1996,22,1522,69,44.5,16.9,19,76,8,3,28,9,0.91,26,34,-8,-0.47,+0.10,23.0,26.9,-3.9,-0.23,+0.46
61,Bastos,ANG,DF,Lazio,29,1991,2,63,32,1.8,0.7,0,,0,2,32,0,0.50,0,2,-2,-2.86,-3.07,0.9,0.6,+0.3,+0.46,+0.18
62,Thomas Battistella,ITA,MF,Udinese,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
63,Rodrigo Becão,BRA,DF,Udinese,24,1996,35,2780,79,81.3,30.9,32,85,26,3,18,2,1.06,33,46,-13,-0.42,0.00,37.6,40.9,-3.3,-0.11,+0.40
64,Valon Behrami,SUI,MF,Genoa,35,1985,26,892,34,26.1,9.9,8,62,0,18,22,12,1.50,10,17,-7,-0.71,-0.56,10.8,20.2,-9.5,-0.95,-0.52
65,Andrea Belotti,ITA,FW,Torino,26,1993,35,2888,83,84.4,32.1,33,87,23,2,12,2,1.06,41,47,-6,-0.19,+2.01,41.9,44.4,-2.4,-0.08,+1.52
66,Ahmad Benali,LBY,MF,Crotone,28,1992,18,1214,67,35.5,13.5,15,77,9,3,20,0,0.50,11,28,-17,-1.26,-0.04,12.5,24.4,-11.9,-0.88,-0.13
67,Marco Benassi,ITA,MF,Hellas Verona,25,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,
68,Ismaël Bennacer,ALG,MF,Milan,22,1997,21,1326,63,38.8,14.7,17,71,4,4,31,0,2.24,27,17,+10,+0.68,-0.31,25.4,18.8,+6.6,+0.45,-0.29
69,Rodrigo Bentancur,URU,MF,Juventus,23,1997,33,2324,70,68.0,25.8,27,82,18,6,20,1,1.97,49,25,+24,+0.93,-0.30,51.5,25.7,+25.8,+1.00,+0.24
70,Alessandro Berardi,ITA,GK,Hellas Verona,29,1991,1,28,28,0.8,0.3,0,,0,1,28,36,1.00,1,0,+1,+3.21,+3.29,0.0,0.5,-0.5,-1.59,-1.50
71,Domenico Berardi,ITA,FW,Sassuolo,25,1994,30,2475,83,72.4,27.5,28,86,18,2,36,0,1.77,50,37,+13,+0.47,+0.95,44.0,38.0,+6.0,+0.22,+0.50
72,Álex Berenguer,ESP,MF,Torino,25,1995,2,131,66,3.8,1.5,2,66,0,0,,0,0.00,2,4,-2,-1.37,-0.91,1.1,3.1,-2.0,-1.36,-1.09
73,Bartosz Bereszyński,POL,DF,Sampdoria,28,1992,31,2607,84,76.2,29.0,29,88,28,2,34,1,1.29,37,42,-5,-0.17,-0.50,34.1,40.5,-6.3,-0.22,+0.26
74,Federico Bernardeschi,ITA,MF|DF,Juventus,26,1994,27,972,36,28.4,10.8,8,76,4,19,19,6,2.11,17,12,+5,+0.46,-0.79,19.3,11.2,+8.1,+0.75,-0.24
75,Lorenzo Bertini,ITA,FW,Hellas Verona,18,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
76,Marco Bertini,ITA,MF,Lazio,17,2002,1,5,5,0.1,0.1,0,,0,1,5,0,0.00,0,0,0,0.00,-0.16,0.0,0.3,-0.3,-7.74,-8.03
77,Nicolò Bertola,ITA,DF,Spezia,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
78,Daniel Bessa,ITA,MF,Hellas Verona,27,1993,18,615,34,18.0,6.8,4,80,1,14,21,4,0.94,7,14,-7,-1.02,-1.18,8.3,9.3,-1.0,-0.15,-0.04
79,Alessandro Bianco,ITA,MF,Fiorentina,17,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
80,Cristiano Biraghi,ITA,DF,Fiorentina,27,1992,35,2803,80,82.0,31.1,31,87,22,4,30,2,1.03,37,49,-12,-0.39,-0.39,37.7,52.0,-14.3,-0.46,-0.12
81,Davide Biraschi,ITA,DF,Genoa,26,1994,13,915,70,26.8,10.2,11,78,7,2,29,3,1.00,16,23,-7,-0.69,-0.54,13.0,16.6,-3.6,-0.35,+0.29
82,Salvatore Bocchetti,ITA,DF,Hellas Verona,33,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,
83,Salvatore Boccia,ITA,DF,Cagliari,19,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
84,Pietro Boer,ITA,GK,Roma,18,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
85,Jeremie Boga,CIV,FW|MF,Sassuolo,23,1997,27,1785,66,52.2,19.8,20,79,8,7,30,2,1.48,29,31,-2,-0.10,-0.65,28.0,28.9,-1.0,-0.05,-0.27
86,Giacomo Bonaventura,ITA,MF,Fiorentina,30,1989,34,2256,66,66.0,25.1,27,77,8,7,24,0,1.15,34,38,-4,-0.16,+0.46,31.1,41.3,-10.2,-0.41,+0.08
87,Federico Bonazzoli,ITA,FW,Torino,23,1997,20,564,28,16.5,6.3,4,75,3,16,17,13,0.75,13,24,-11,-1.76,-1.50,11.3,17.3,-6.0,-0.96,-0.78
88,Federico Bonazzoli,ITA,FW,Sampdoria,23,1997,2,131,66,3.8,1.5,2,66,0,0,,1,0.00,2,2,0,0.00,+0.05,1.4,1.3,+0.1,+0.06,+0.36
89,Kevin Bonifazi,ITA,DF,Udinese,24,1996,30,2469,82,72.2,27.4,28,88,22,2,9,4,0.97,31,44,-13,-0.47,-0.19,30.4,42.9,-12.6,-0.46,-1.00
90,Leonardo Bonucci,ITA,DF,Juventus,33,1987,26,2028,78,59.3,22.5,23,85,16,3,25,4,2.11,44,23,+21,+0.93,-0.23,42.6,24.3,+18.3,+0.81,-0.27
91,Giuseppe Borello,ITA,MF,Crotone,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
92,Nicola Borghetto,ITA,GK,Hellas Verona,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
93,Mehdi Bourabia,MAR,MF,Sassuolo,28,1991,15,528,35,15.4,5.9,4,73,2,11,21,10,1.93,15,11,+4,+0.68,+0.56,10.9,10.1,+0.8,+0.14,+0.07
94,Edoardo Bove,ITA,MF,Roma,18,2002,1,11,11,0.3,0.1,0,,0,1,11,0,3.00,1,0,+1,+8.18,+7.94,0.3,0.0,+0.3,+2.77,+2.26
95,Jayden Braaf,NED,FW,Udinese,17,2002,4,116,29,3.4,1.3,1,69,0,3,16,9,1.50,3,4,-1,-0.78,-0.37,0.9,2.4,-1.5,-1.19,-1.04
96,Federico Brancolini,ITA,GK,Fiorentina,19,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,
97,Gleison Bremer,BRA,DF,Torino,23,1997,33,2935,89,85.8,32.6,33,89,32,0,,4,1.09,38,55,-17,-0.52,-0.15,41.1,52.2,-11.1,-0.34,-0.19
98,Sebastian Breza,CAN,GK,Bologna,22,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
99,Petar Brlek,CRO,MF,Genoa,26,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
100,Marcelo Brozović,CRO,MF,Inter,27,1992,33,2581,78,75.5,28.7,29,85,20,4,28,1,2.30,57,26,+31,+1.08,-1.39,53.4,27.4,+26.0,+0.91,+0.01
101,Gastón Brugman,URU,MF,Parma,27,1992,26,1616,62,47.3,18.0,21,73,7,5,18,9,0.54,23,40,-17,-0.95,+0.40,21.7,26.9,-5.2,-0.29,+0.38
102,Juan Brunetta,ARG,FW|MF,Parma,23,1997,12,475,40,13.9,5.3,4,67,0,8,26,17,0.42,8,9,-1,-0.19,+1.12,6.3,8.2,-1.9,-0.37,+0.14
103,Gianluigi Buffon,ITA,GK,Juventus,42,1978,8,720,90,21.1,8.0,8,90,8,0,,26,2.75,22,5,+17,+2.12,+1.39,17.2,8.7,+8.5,+1.07,+0.19
104,Alessandro Buongiorno,ITA,DF,Torino,21,1999,12,858,72,25.1,9.5,9,83,7,3,36,24,0.83,10,19,-9,-0.94,-0.59,10.6,17.9,-7.3,-0.77,-0.60
105,Maxime Busi,BEL,DF,Parma,20,1999,24,1195,50,34.9,13.3,11,83,7,13,21,5,0.33,12,36,-24,-1.81,-1.00,14.0,23.8,-9.9,-0.74,-0.39
106,Martín Cáceres,URU,DF,Fiorentina,33,1987,29,2238,77,65.4,24.9,26,85,19,3,10,8,1.28,36,37,-1,-0.04,+0.80,31.2,42.2,-11.1,-0.45,-0.03
107,Felipe Caicedo,ECU,FW,Lazio,31,1988,25,929,37,27.2,10.3,9,69,1,16,20,5,1.80,19,13,+6,+0.58,+0.58,17.6,8.4,+9.2,+0.89,+0.83
108,Bernardo Calabrese,ITA,DF,Hellas Verona,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
109,Arturo Calabresi,ITA,DF|FW,Bologna,24,1996,1,20,20,0.6,0.2,0,,0,1,20,12,1.00,0,1,-1,-4.50,-4.16,0.0,0.3,-0.3,-1.30,-1.09
110,Arturo Calabresi,ITA,DF,Cagliari,24,1996,2,14,7,0.4,0.2,0,,0,2,7,15,1.00,2,0,+2,+12.86,+13.33,0.8,0.1,+0.7,+4.52,+4.92
111,Davide Calabria,ITA,DF,Milan,23,1996,32,2647,83,77.4,29.4,30,87,23,2,22,0,2.16,61,32,+29,+0.99,+0.52,57.4,38.5,+19.0,+0.64,+0.09
112,Riccardo Calafiori,ITA,DF,Roma,18,2002,3,66,22,1.9,0.7,1,45,0,2,11,15,2.33,0,2,-2,-2.73,-3.05,0.5,1.8,-1.3,-1.80,-2.37
113,Mattia Caldara,ITA,DF,Atalanta,26,1994,6,111,19,3.2,1.2,1,45,0,5,13,21,2.50,6,3,+3,+2.43,+1.34,3.7,2.1,+1.6,+1.28,+0.41
114,Luca Caldirola,ITA,DF,Benevento,29,1991,25,1572,63,46.0,17.5,17,82,13,8,23,4,0.80,18,38,-20,-1.15,-0.41,16.1,32.5,-16.4,-0.94,-0.58
115,Hakan Çalhanoğlu,TUR,MF|FW,Milan,26,1994,33,2614,79,76.4,29.0,30,84,13,3,35,0,2.09,58,32,+26,+0.90,+0.11,53.8,36.2,+17.6,+0.61,-0.08
116,Fabrizio Caligara,ITA,MF|FW,Cagliari,20,2000,10,183,18,5.4,2.0,2,53,0,8,10,9,0.80,2,6,-4,-1.97,-1.63,1.9,5.5,-3.6,-1.78,-1.48
117,José Callejón,ESP,FW|MF,Fiorentina,33,1987,20,664,33,19.4,7.4,6,68,0,14,18,13,0.80,6,13,-7,-0.95,-0.79,8.9,15.3,-6.4,-0.87,-0.53
118,Drissa Camara,CIV,MF,Parma,18,2002,1,15,15,0.4,0.2,0,,0,1,15,19,0.00,2,3,-1,-6.00,-4.86,0.7,1.8,-1.1,-6.74,-6.28
119,Matteo Cancellieri,ITA,FW,Hellas Verona,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
120,Antonio Candreva,ITA,MF,Sampdoria,33,1987,35,2505,72,73.2,27.8,28,84,14,7,20,0,1.31,37,36,+1,+0.04,+0.33,31.3,39.7,-8.4,-0.30,-0.08
121,Riccardo Capellini,ITA,DF,Juventus,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
122,Leonardo Capezzi,ITA,MF,Sampdoria,25,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
123,Elio Capradossi,ITA,DF,Spezia,24,1996,1,90,90,2.6,1.0,1,90,1,0,,5,1.00,2,2,0,0.00,+0.54,2.4,2.4,0.0,-0.02,+0.48
124,Gianluca Caprari,ITA,MF|FW,Benevento,27,1993,30,1865,62,54.5,20.7,23,73,2,7,27,2,0.93,23,36,-13,-0.63,+0.65,22.4,34.0,-11.6,-0.56,+0.14
125,Francesco Caputo,ITA,FW,Sassuolo,32,1987,25,1697,68,49.6,18.9,19,79,11,6,32,1,1.52,36,30,+6,+0.32,+0.21,30.6,28.6,+2.0,+0.11,+0.05
126,Andrea Carboni,ITA,DF,Cagliari,19,2001,15,1085,72,31.7,12.1,12,84,8,3,24,13,1.27,15,14,+1,+0.08,+0.74,15.8,19.2,-3.4,-0.28,+0.15
127,Franco Carboni,ITA,FW,Inter,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
128,Matteo Carnelos,ITA,GK,Udinese,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
129,Marco Carnesecchi,ITA,GK,Atalanta,20,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
130,Nicolò Casale,ITA,DF,Hellas Verona,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
131,Giuseppe Caso,ITA,DF|FW,Genoa,21,1998,2,54,27,1.6,0.6,0,,0,2,27,2,0.00,3,2,+1,+1.67,+1.99,1.3,1.1,+0.3,+0.46,+1.04
132,Francesco Cassata,ITA,DF|FW,Genoa,23,1997,8,227,28,6.6,2.5,2,59,0,6,18,2,0.88,4,5,-1,-0.40,-0.11,2.0,4.7,-2.7,-1.07,-0.54
133,Samu Castillejo,ESP,FW,Milan,25,1995,28,1181,42,34.5,13.1,12,71,3,16,21,7,1.93,23,13,+10,+0.76,-0.16,21.8,15.1,+6.8,+0.52,-0.17
134,Gaetano Castrovilli,ITA,MF,Fiorentina,23,1997,34,2332,69,68.2,25.9,29,76,8,5,26,1,0.97,31,39,-8,-0.31,+0.02,31.3,37.2,-5.9,-0.23,+0.66
135,Danilo Cataldi,ITA,MF,Lazio,25,1994,19,568,30,16.6,6.3,4,66,0,15,20,14,1.53,7,14,-7,-1.11,-1.52,9.8,10.5,-0.7,-0.12,-0.48
136,Federico Ceccherini,ITA,DF,Hellas Verona,28,1992,25,1738,70,50.8,19.3,23,74,10,2,15,3,1.08,23,24,-1,-0.05,0.00,25.3,26.6,-1.3,-0.07,+0.08
137,Federico Ceccherini,ITA,DF,Fiorentina,28,1992,3,270,90,7.9,3.0,3,90,3,0,,0,1.00,5,6,-1,-0.33,-0.02,6.0,5.2,+0.9,+0.28,+0.78
138,Christian Celesia,ITA,MF,Torino,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
139,Luca Ceppitelli,ITA,DF,Cagliari,30,1989,19,1465,77,42.8,16.3,16,86,11,3,31,5,1.16,17,23,-6,-0.37,+0.09,16.9,25.1,-8.2,-0.51,-0.21
140,Alberto Cerri,ITA,FW,Cagliari,24,1996,23,369,16,10.8,4.1,3,58,0,20,10,12,0.83,5,7,-2,-0.49,-0.07,8.3,8.8,-0.5,-0.13,+0.29
141,Julian Chabot,GER,DF,Spezia,22,1998,25,1655,66,48.4,18.4,19,83,14,6,15,8,0.76,22,35,-13,-0.71,-0.35,21.2,30.9,-9.6,-0.52,-0.07
142,Julian Chabot,GER,DF,Sampdoria,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
143,Giorgio Chiellini,ITA,DF,Juventus,35,1984,17,1386,82,40.5,15.4,16,86,13,1,8,8,1.94,29,18,+11,+0.71,-0.52,28.6,18.5,+10.2,+0.66,-0.44
144,Federico Chiesa,ITA,DF,Fiorentina,22,1997,3,240,80,7.0,2.7,3,80,1,0,,0,1.00,5,4,+1,+0.37,+0.74,5.4,4.0,+1.4,+0.54,+1.05
145,Federico Chiesa,ITA,MF|DF,Juventus,22,1997,30,2210,74,64.6,24.6,28,78,7,2,7,1,2.07,50,25,+25,+1.02,-0.02,47.9,23.6,+24.4,+0.99,+0.20
146,Vlad Chiricheș,ROU,DF,Sassuolo,30,1989,24,1837,77,53.7,20.4,22,82,12,2,22,6,1.88,40,32,+8,+0.39,+0.39,32.5,30.3,+2.3,+0.11,+0.07
147,Lorenzo Chiti,ITA,DF,Fiorentina,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
148,Riccardo Ciervo,ITA,FW,Roma,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
149,Luca Cigarini,ITA,MF,Crotone,34,1986,14,929,66,27.2,10.3,13,70,2,1,14,4,0.71,10,19,-9,-0.87,+0.50,12.8,16.3,-3.5,-0.34,+0.63
150,Giuseppe Ciocci,ITA,GK,Cagliari,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
151,Antonio Cioffi,ITA,FW,Napoli,17,2002,1,12,12,0.4,0.1,0,,0,1,12,19,3.00,1,0,+1,+7.50,+6.34,0.1,0.1,0.0,+0.18,-0.48
152,Ebrima Colley,GAM,MF|FW,Hellas Verona,20,2000,23,734,32,21.5,8.2,4,68,1,19,24,8,1.17,9,10,-1,-0.12,-0.09,12.1,10.4,+1.7,+0.20,+0.40
153,Omar Colley,GAM,DF,Sampdoria,27,1992,29,2591,89,75.8,28.8,28,90,28,1,71,6,1.38,38,40,-2,-0.07,-0.07,33.5,40.6,-7.1,-0.25,+0.14
154,Simone Colombi,ITA,GK,Parma,29,1991,2,180,90,5.3,2.0,2,90,2,0,,34,0.00,4,7,-3,-1.50,-0.36,2.8,4.6,-1.8,-0.89,-0.43
155,Lorenzo Colombo,ITA,FW,Milan,18,2002,4,94,24,2.7,1.0,1,45,0,3,16,13,2.25,1,0,+1,+0.96,+0.09,2.4,0.4,+2.0,+1.92,+1.33
156,Andrea Consigli,ITA,GK,Sassuolo,33,1987,37,3330,90,97.4,37.0,37,90,37,0,,0,1.65,64,56,+8,+0.22,+0.22,58.1,54.1,+4.0,+0.11,+1.09
