Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
78,Calum Chambers,ENG,DF,Aston Villa,26,1995,9.2,11,1.19,10,0,0,1,0,0,1,0.11,1,0,0,0,0,0
79,Daniel Chesters,ENG,MF,West Ham,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
80,Ben Chilwell,ENG,DF,Chelsea,24,1996,6.0,18,2.99,10,7,0,1,0,0,1,0.17,0,1,0,0,0,0
81,Chiquinho,POR,DF|FW,Wolves,21,2000,2.3,10,4.33,6,1,1,0,2,0,3,1.30,3,0,0,0,0,0
82,Hamza Choudhury,ENG,DF|MF,Leicester City,23,1997,3.2,3,0.95,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
83,Andreas Christensen,DEN,DF,Chelsea,25,1996,16.6,9,0.54,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
84,Carney Chukwuemeka,ENG,MF|FW,Aston Villa,17,2003,3.3,5,1.49,5,0,0,0,0,0,2,0.59,2,0,0,0,0,0
85,Ciaran Clark,IRL,DF,Newcastle Utd,31,1989,11.3,8,0.71,7,0,0,1,0,0,1,0.09,1,0,0,0,0,0
86,Tom Cleverley,ENG,MF,Watford,31,1989,18.0,36,2.00,22,10,0,1,3,0,3,0.17,2,1,0,0,0,0
87,Nathaniel Clyne,ENG,DF,Crystal Palace,30,1991,15.0,12,0.80,10,2,0,0,0,0,2,0.13,2,0,0,0,0,0
88,Conor Coady,ENG,DF,Wolves,28,1993,37.3,8,0.21,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Séamus Coleman,IRL,DF,Everton,32,1988,29.5,47,1.59,37,3,2,2,3,0,5,0.17,3,0,0,0,2,0
90,Nathan Collins,IRL,DF,Burnley,20,2001,18.6,18,0.97,12,1,1,3,1,0,1,0.05,1,0,0,0,0,0
91,Aaron Connolly,IRL,FW|MF,Brighton,21,2000,1.7,2,1.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
92,Liam Cooper,SCO,DF,Leeds United,29,1991,20.2,13,0.64,11,0,1,1,0,0,2,0.10,1,0,0,1,0,0
93,Jack Cork,ENG,MF,Burnley,32,1989,18.6,11,0.59,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
94,Maxwel Cornet,CIV,FW|MF,Burnley,24,1996,19.6,34,1.73,22,3,1,3,5,0,7,0.36,2,1,1,1,2,0
95,Hélder Costa,ANG,MF,Leeds United,27,1994,0.2,1,4.29,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
96,Vladimír Coufal,CZE,DF,West Ham,28,1992,24.5,51,2.08,39,10,0,1,1,0,7,0.29,7,0,0,0,0,0
97,Philippe Coutinho,BRA,MF|FW,Aston Villa,29,1992,14.8,62,4.19,47,4,3,6,2,0,8,0.54,6,0,1,1,0,0
98,Aaron Cresswell,ENG,DF,West Ham,31,1989,30.3,53,1.75,31,20,0,2,0,0,6,0.20,2,4,0,0,0,0
99,Charlie Cresswell,ENG,DF,Leeds United,18,2002,1.6,2,1.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Cucho,COL,FW|MF,Watford,22,1999,12.7,44,3.45,26,5,6,6,1,0,5,0.39,3,1,0,1,0,0
101,Marc Cucurella,ESP,DF,Brighton,23,1998,34.3,101,2.94,88,8,1,2,1,1,3,0.09,2,1,0,0,0,0
102,Luke Cundle,ENG,MF,Wolves,19,2002,2.0,3,1.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
103,Patson Daka,ZAM,FW,Leicester City,22,1998,12.9,30,2.33,23,0,0,3,2,2,9,0.70,6,0,0,1,0,2
104,Stuart Dallas,NIR,DF|MF,Leeds United,30,1991,32.4,74,2.28,46,18,4,1,3,2,3,0.09,2,0,0,0,0,1
105,Diogo Dalot,POR,DF,Manchester Utd,22,1999,20.0,42,2.10,37,1,3,0,1,0,5,0.25,5,0,0,0,0,0
106,Karl Darlow,ENG,GK,Newcastle Utd,30,1990,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
107,Josh Dasilva,ENG,MF|FW,Brentford,22,1998,2.9,8,2.80,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
108,Ben Davies,WAL,DF,Tottenham,28,1993,28.2,30,1.06,28,1,0,1,0,0,3,0.11,2,0,0,1,0,0
109,Tom Davies,ENG,MF,Everton,23,1998,2.6,5,1.91,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
110,Keinan Davis,ENG,FW,Aston Villa,23,1998,0.1,1,7.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
111,Craig Dawson,ENG,DF,West Ham,31,1990,30.6,18,0.59,12,0,1,5,0,0,5,0.16,3,0,0,2,0,0
112,Kevin De Bruyne,BEL,MF,Manchester City,30,1991,24.5,152,6.22,105,30,5,9,3,0,14,0.57,10,3,1,0,0,0
113,Troy Deeney,ENG,FW,Watford,33,1988,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
114,Liam Delap,ENG,FW,Manchester City,18,2003,0.1,1,10.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
115,Fabian Delph,ENG,MF,Everton,31,1989,7.4,6,0.82,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
116,Leander Dendoncker,BEL,MF,Wolves,26,1995,21.7,27,1.25,25,0,0,1,0,1,7,0.32,5,0,0,1,0,1
117,Emmanuel Dennis,NGA,FW|MF,Watford,23,1997,28.7,85,2.96,52,2,13,8,9,1,12,0.42,7,0,1,2,1,1
118,Kiernan Dewsbury-Hall,ENG,MF,Leicester City,22,1998,23.4,77,3.29,58,5,8,3,3,0,6,0.26,5,1,0,0,0,0
119,Ibrahima Diallo,FRA,MF,Southampton,22,1999,11.4,30,2.64,24,0,4,0,1,1,3,0.26,3,0,0,0,0,0
120,Rúben Dias,POR,DF,Manchester City,24,1997,26.7,36,1.35,31,0,0,4,0,1,7,0.26,5,0,0,2,0,0
121,Luis Díaz,COL,FW,Liverpool,24,1997,10.6,60,5.64,41,0,11,6,1,1,4,0.38,3,0,0,1,0,0
122,Eric Dier,ENG,DF,Tottenham,27,1994,34.1,30,0.88,25,0,0,4,0,1,5,0.15,3,0,0,2,0,0
123,Lucas Digne,FRA,DF,Aston Villa,28,1993,14.1,53,3.75,37,14,1,0,1,0,8,0.57,5,2,0,0,1,0
124,Lucas Digne,FRA,DF,Everton,28,1993,13.0,35,2.69,23,9,2,0,1,0,0,0.00,0,0,0,0,0,0
125,Issa Diop,FRA,DF,West Ham,24,1997,10.7,2,0.19,2,0,0,0,0,0,1,0.09,1,0,0,0,0,0
126,Moussa Djenepo,MLI,MF,Southampton,23,1998,5.1,18,3.54,15,0,1,1,1,0,1,0.20,1,0,0,0,0,0
127,Lewis Dobbin,ENG,FW|MF,Everton,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
128,Matt Doherty,IRL,DF,Tottenham,29,1992,9.7,30,3.09,24,0,1,5,0,0,4,0.41,4,0,0,0,0,0
129,Gabriel Dos Santos,BRA,DF,Arsenal,23,1997,34.0,22,0.65,19,0,0,2,0,1,1,0.03,1,0,0,0,0,0
130,Abdoulaye Doucouré,MLI,MF,Everton,28,1993,28.2,57,2.02,50,0,3,3,0,1,7,0.25,5,0,1,1,0,0
131,Kieran Dowell,ENG,FW|MF,Norwich City,23,1997,10.1,26,2.57,19,7,0,0,0,0,1,0.10,1,0,0,0,0,0
132,Cody Drameh,ENG,DF|MF,Leeds United,19,2001,1.4,2,1.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
133,Martin Dúbravka,SVK,GK,Newcastle Utd,32,1989,26.0,3,0.12,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
134,Shane Duffy,IRL,DF,Brighton,29,1992,16.0,9,0.56,7,0,0,2,0,0,1,0.06,0,0,0,1,0,0
135,Paul Dummett,WAL,DF,Newcastle Utd,29,1991,2.2,1,0.45,1,0,0,0,0,0,1,0.45,1,0,0,0,0,0
136,Lewis Dunk,ENG,DF,Brighton,29,1991,28.6,20,0.70,16,1,0,3,0,0,3,0.10,2,1,0,0,0,0
137,Ederson,BRA,GK,Manchester City,27,1993,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
138,Odsonne Édouard,FRA,FW,Crystal Palace,23,1998,17.4,51,2.94,33,0,8,9,0,1,4,0.23,2,0,1,1,0,0
139,CJ Egan-Riley,ENG,DF,Manchester City,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
140,Anthony Elanga,SWE,FW,Manchester Utd,19,2002,13.5,21,1.56,12,0,2,1,4,2,5,0.37,2,0,1,0,1,1
141,Harvey Elliott,ENG,MF,Liverpool,18,2003,3.8,25,6.52,18,1,0,4,2,0,2,0.52,2,0,0,0,0,0
142,Mohamed Elneny,EGY,MF,Arsenal,29,1992,9.0,17,1.90,15,1,0,1,0,0,3,0.33,3,0,0,0,0,0
143,Mohamed Elyounoussi,NOR,MF|FW,Southampton,26,1994,22.7,57,2.51,42,0,5,6,3,1,6,0.26,3,0,0,3,0,0
144,Emerson,BRA,DF|MF,Tottenham,22,1999,25.4,50,1.97,42,0,4,2,2,0,4,0.16,4,0,0,0,0,0
145,Christian Eriksen,DEN,MF,Brentford,29,1992,10.4,57,5.46,26,27,1,1,1,1,7,0.67,2,5,0,0,0,0
146,Oghenekaro Etebo,NGA,MF,Watford,25,1995,4.5,5,1.12,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
147,Jonny Evans,NIR,DF,Leicester City,33,1988,15.0,10,0.67,8,2,0,0,0,0,2,0.13,1,1,0,0,0,0
148,Eberechi Eze,ENG,MF|FW,Crystal Palace,23,1998,6.7,24,3.57,12,8,1,1,1,1,2,0.30,1,1,0,0,0,0
149,Łukasz Fabiański,POL,GK,West Ham,36,1985,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
150,Fabinho,BRA,MF,Liverpool,27,1993,25.7,53,2.06,42,0,0,3,6,2,5,0.19,3,0,0,2,0,0
151,Kiko Femenía,ESP,DF,Watford,30,1991,23.8,45,1.89,33,11,0,0,1,0,6,0.25,5,1,0,0,0,0
152,Evan Ferguson,IRL,MF,Brighton,16,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Nathan Ferguson,ENG,DF,Crystal Palace,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Bruno Fernandes,POR,MF,Manchester Utd,26,1994,34.6,155,4.48,115,19,5,10,5,1,11,0.32,8,0,1,2,0,0
155,Álvaro Fernández,ESP,GK,Brentford,23,1998,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
156,Federico Fernández,ARG,DF,Newcastle Utd,32,1989,5.8,4,0.69,1,0,0,3,0,0,1,0.17,0,0,0,1,0,0
157,Fernandinho,BRA,MF|DF,Manchester City,36,1985,10.7,30,2.80,23,0,0,4,3,0,4,0.37,4,0,0,0,0,0
158,Roberto Firmino,BRA,FW,Liverpool,29,1991,11.0,40,3.64,35,0,1,3,1,0,5,0.46,4,0,0,1,0,0
159,Junior Firpo,ESP,DF|MF,Leeds United,24,1996,19.0,52,2.73,40,4,2,3,3,0,4,0.21,2,1,1,0,0,0
160,Ashley Fletcher,ENG,FW,Watford,25,1995,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
161,Phil Foden,ENG,FW,Manchester City,21,2000,23.6,89,3.76,63,13,3,7,2,1,13,0.55,8,3,0,2,0,0
162,Wesley Fofana,FRA,DF,Leicester City,20,2000,7.0,4,0.57,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Pablo Fornals,ESP,FW|MF,West Ham,25,1996,31.1,109,3.51,86,9,5,5,3,1,11,0.35,9,1,0,1,0,0
164,Adam Forshaw,ENG,MF,Leeds United,29,1991,17.0,35,2.06,31,0,1,3,0,0,2,0.12,2,0,0,0,0,0
165,Marcus Forss,FIN,FW|MF,Brentford,22,1999,2.3,1,0.43,0,0,0,1,0,0,1,0.43,0,0,0,1,0,0
166,Fraser Forster,ENG,GK,Southampton,33,1988,19.0,3,0.16,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
167,Ben Foster,ENG,GK,Watford,38,1983,26.0,8,0.31,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0
168,Tariqe Fosu,GHA,DF,Brentford,25,1995,0.2,1,5.29,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
169,Ryan Fraser,SCO,FW|MF,Newcastle Utd,27,1994,16.3,56,3.44,34,10,0,6,6,0,7,0.43,4,1,0,1,1,0
170,Fred,BRA,MF,Manchester Utd,28,1993,22.5,56,2.49,52,0,0,0,4,0,9,0.40,8,0,0,0,1,0
171,Ryan Fredericks,ENG,DF,West Ham,28,1992,3.4,4,1.17,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
172,Leo Fuhr Hjelde,NOR,MF|DF,Leeds United,17,2003,1.7,3,1.80,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
173,Conor Gallagher,ENG,MF,Crystal Palace,21,2000,31.6,91,2.88,48,24,3,8,7,1,10,0.32,7,0,2,0,1,0
174,Alejandro Garnacho,ARG,FW|MF,Manchester Utd,17,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
175,Dwight Gayle,ENG,FW|DF,Newcastle Utd,30,1990,0.4,3,7.11,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Jean-Philippe Gbamin,CIV,MF,Everton,25,1995,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
177,David de Gea,ESP,GK,Manchester Utd,30,1990,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Joe Gelhardt,ENG,FW|MF,Leeds United,19,2002,8.3,26,3.14,16,0,4,1,5,0,6,0.72,2,0,2,0,2,0
179,Anwar El Ghazi,NED,FW|MF,Aston Villa,26,1995,4.3,11,2.56,8,1,1,0,1,0,2,0.47,2,0,0,0,0,0
180,Anwar El Ghazi,NED,FW|MF,Everton,26,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
181,Saman Ghoddos,IRN,MF|DF,Brentford,27,1993,6.0,27,4.53,19,0,0,3,3,2,2,0.34,1,0,0,0,1,0
182,Dimitris Giannoulis,GRE,DF,Norwich City,25,1995,13.0,22,1.69,18,1,1,0,2,0,2,0.15,2,0,0,0,0,0
183,Morgan Gibbs-White,ENG,DF|FW,Wolves,21,2000,0.1,1,10.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
184,Ben Gibson,ENG,DF,Norwich City,28,1993,27.7,14,0.51,13,0,0,1,0,0,1,0.04,1,0,0,0,0,0
185,Bryan Gil,ESP,FW|MF,Tottenham,20,2001,1.0,5,4.79,4,0,0,1,0,0,1,0.96,1,0,0,0,0,0
186,Billy Gilmour,SCO,MF,Norwich City,20,2001,20.6,55,2.67,30,23,0,2,0,0,2,0.10,1,1,0,0,0,0
187,Ben Godfrey,ENG,DF,Everton,23,1998,22.5,32,1.42,25,2,1,2,0,2,2,0.09,1,0,0,1,0,0
188,André Gomes,POR,MF,Everton,28,1993,6.9,21,3.04,14,0,5,1,1,0,3,0.43,2,0,1,0,0,0
189,Toti Gomes,POR,DF,Wolves,22,1999,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
190,Joe Gomez,ENG,DF,Liverpool,24,1997,3.7,7,1.90,6,0,0,0,1,0,2,0.54,2,0,0,0,0,0
191,Charlie Goode,ENG,DF,Brentford,25,1995,5.0,12,2.40,2,7,1,1,0,1,0,0.00,0,0,0,0,0,0
192,Anthony Gordon,ENG,MF|FW,Everton,20,2001,25.4,77,3.03,38,14,6,3,14,2,5,0.20,1,2,0,0,2,0
193,Kaide Gordon,ENG,FW,Liverpool,16,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
194,Dan Gosling,ENG,MF,Watford,31,1990,1.8,2,1.08,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
