Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
24,Miguel Ángel Moyá,ESP,GK,Real Sociedad,34,1984,11.0,1,0,0,0,1,0,0,1,1,0,0,0,18,4,0,100.0
25,Antoñito,ESP,DF|MF,Valladolid,30,1987,20.7,5,0,0,29,12,5,93,18,21,0,0,0,84,12,23,34.3
26,Vitorino Antunes,POR,DF|MF,Getafe,31,1987,24.2,5,0,0,37,20,1,141,43,26,0,0,0,151,21,37,36.2
27,Anuar,MAR,MF|FW,Valladolid,23,1995,12.0,6,0,0,29,15,4,2,11,19,0,0,0,53,26,32,44.8
28,Emmanuel Apeh,NGA,FW|MF,Celta Vigo,21,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,Mauro Arambarri,URU,MF,Getafe,22,1995,29.7,8,0,0,65,57,1,24,30,33,1,1,1,166,53,44,54.6
30,Guilherme Arana,BRA,DF,Sevilla,21,1997,7.0,3,0,0,5,8,0,19,9,6,0,0,0,35,3,3,50.0
31,Néstor Araujo,MEX,DF,Celta Vigo,26,1991,29.8,3,1,1,15,4,1,2,35,22,0,1,0,127,70,46,60.3
32,Anaitz Arbilla,ESP,DF,Eibar,31,1987,21.7,6,1,1,14,5,0,8,46,24,0,0,0,151,59,41,59.0
33,Santiago Arias,COL,DF,Atlético Madrid,26,1992,19.7,4,0,0,21,32,2,51,34,32,0,0,0,99,41,34,54.7
34,José Arnaiz,ESP,MF|FW,Leganés,23,1995,1.3,0,0,0,1,4,0,2,2,1,0,0,0,5,4,1,80.0
35,Sergio Asenjo,ESP,GK,Villarreal,29,1989,32.0,0,0,0,0,3,0,0,3,0,0,0,0,37,7,2,77.8
36,Marco Asensio,ESP,FW,Real Madrid,22,1996,19.8,3,0,0,18,21,8,78,14,8,3,0,0,76,4,14,22.2
37,Iago Aspas,ESP,FW|MF,Celta Vigo,30,1987,25.0,5,0,0,16,43,7,32,16,11,1,0,0,97,24,43,35.8
38,Ezequiel Ávila,ARG,FW|MF,Huesca,24,1994,22.2,12,1,1,38,46,10,40,13,10,0,0,0,75,68,69,49.6
39,Abdoulaye Ba,SEN,DF,Rayo Vallecano,27,1991,23.4,4,2,0,24,13,1,1,29,33,0,3,0,154,68,30,69.4
40,Carlos Bacca,COL,FW,Villarreal,31,1986,14.1,3,0,0,19,9,15,6,8,2,1,0,0,30,21,24,46.7
41,Gareth Bale,WAL,FW,Real Madrid,29,1989,19.8,4,0,0,18,21,15,70,11,8,0,0,0,36,37,35,51.4
42,Mikel Balenziaga,ESP,DF,Athletic Club,30,1988,5.8,0,0,0,10,1,1,8,2,6,0,0,0,25,5,4,55.6
43,Éver Banega,ARG,MF,Sevilla,30,1988,29.6,17,2,1,57,67,2,131,28,50,0,1,0,290,11,25,30.6
44,Léo Baptistão,BRA,FW|MF,Espanyol,25,1992,13.7,3,0,0,25,22,4,10,8,14,0,0,0,76,14,20,41.2
45,Enis Bardhi,MKD,MF,Levante,23,1995,31.5,6,0,0,61,47,5,72,31,43,1,1,0,198,10,27,27.0
46,Antonio Barragán,ESP,DF|FW,Betis,31,1987,10.4,4,0,0,21,9,0,41,5,8,0,0,0,37,10,11,47.6
47,Ander Barrenetxea,ESP,FW|MF,Real Sociedad,16,2001,4.4,0,0,0,12,6,3,6,4,2,0,0,0,18,2,7,22.2
48,Marc Bartra,ESP,DF,Betis,27,1991,32.5,4,0,0,30,39,4,5,60,55,0,1,0,164,74,48,60.7
49,Borja Bastón,ESP,FW,Alavés,25,1992,16.0,4,0,0,41,13,12,5,4,7,0,0,0,40,48,100,32.4
50,Michy Batshuayi,BEL,FW,Valencia,24,1993,5.9,3,0,0,16,8,5,3,0,1,0,0,0,14,10,17,37.0
51,Jon Bautista,ESP,FW,Real Sociedad,23,1995,6.6,1,0,0,14,9,9,0,5,3,1,0,0,14,52,57,47.7
52,Bebé,CPV,FW|MF,Rayo Vallecano,28,1990,14.5,6,0,0,22,9,8,108,9,9,1,0,0,82,24,18,57.1
53,Bebé,CPV,MF,Eibar,28,1990,0.7,0,0,0,3,1,0,10,1,0,0,0,0,2,0,1,0.0
54,Fran Beltrán,ESP,MF,Celta Vigo,19,1999,16.9,3,0,0,12,14,0,4,19,17,0,0,0,100,5,17,22.7
55,Wissam Ben Yedder,FRA,FW,Sevilla,27,1990,31.2,3,0,0,26,24,30,27,11,16,0,0,0,93,39,94,29.3
56,Karim Benzema,FRA,FW,Real Madrid,30,1987,32.8,1,0,0,23,22,36,20,8,11,1,0,0,60,43,51,45.7
57,Yuri Berchiche,ESP,DF|FW,Athletic Club,28,1990,34.7,8,0,0,38,78,3,102,42,31,0,0,0,270,75,37,67.0
58,Markel Bergara,ESP,MF,Getafe,32,1986,0.6,0,0,0,1,0,0,0,1,2,0,0,0,5,1,3,25.0
59,Pedro Bigas,ESP,DF,Eibar,27,1990,6.5,1,0,0,5,4,0,0,8,3,0,0,0,29,15,8,65.2
60,Alejandro Blanco,ESP,FW|MF,Alavés,19,1998,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
61,Rubén Blanco,ESP,GK,Celta Vigo,23,1995,25.0,2,0,0,1,0,0,0,2,0,0,0,0,19,3,1,75.0
62,Pablo de Blasis,ARG,DF|MF,Eibar,30,1988,16.9,2,1,0,18,11,0,65,13,19,0,0,0,99,27,32,45.8
63,Emmanuel Boateng,GHA,FW,Levante,22,1996,7.8,2,0,0,14,19,9,3,1,3,0,0,0,12,28,24,53.8
64,Kevin-Prince Boateng,GHA,FW,Barcelona,31,1987,2.7,1,0,0,3,9,3,0,1,2,0,0,0,5,3,6,33.3
65,Daniele Bonera,ITA,DF,Villarreal,37,1981,2.6,1,0,0,2,0,0,0,4,2,0,0,1,9,1,3,25.0
66,Ryad Boudebouz,ALG,MF|FW,Celta Vigo,28,1990,8.0,2,1,0,6,9,0,47,3,4,0,1,0,34,7,18,28.0
67,Ryad Boudebouz,ALG,MF|FW,Betis,28,1990,6.0,1,0,0,5,8,1,24,5,4,0,0,0,19,4,15,21.1
68,Sofiane Boufal,MAR,MF|FW,Celta Vigo,24,1993,23.2,6,0,0,42,60,1,60,10,21,1,0,0,124,17,19,47.2
69,Yassine Bounou,MAR,GK,Girona,27,1991,31.8,2,0,0,0,3,0,0,1,0,0,0,1,32,5,0,100.0
70,Martin Braithwaite,DEN,FW,Leganés,27,1991,15.6,5,0,0,24,16,14,2,3,3,1,0,0,44,29,44,39.7
71,Darko Brašanac,SRB,MF,Alavés,26,1992,17.6,5,0,0,34,15,0,14,13,16,0,0,0,109,31,30,50.8
72,Rajko Brežančić,SRB,DF,Huesca,28,1989,0.7,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,100.0
73,Burgui,ESP,MF|FW,Alavés,24,1993,6.2,1,0,0,10,20,3,14,0,6,0,0,0,38,4,2,66.7
74,Sergio Busquets,ESP,MF,Barcelona,30,1988,30.2,10,0,0,38,54,0,2,54,60,0,0,0,194,49,52,48.5
75,Unai Bustinza,ESP,DF,Leganés,26,1992,22.5,11,1,1,31,30,0,24,53,31,0,2,0,101,53,41,56.4
76,Erick Cabaco,URU,DF,Levante,23,1995,18.1,11,2,1,33,13,1,2,29,13,0,1,0,69,38,34,52.8
77,Gustavo Cabral,ARG,DF,Celta Vigo,32,1985,21.1,6,2,2,19,6,4,0,33,26,0,0,1,96,70,44,61.4
78,Leandro Cabrera,URU,DF,Getafe,27,1991,31.0,11,1,1,35,14,2,28,52,26,0,0,1,137,158,68,69.9
79,Jordi Calavera,ESP,DF,Eibar,22,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,Fernando Calero,ESP,DF,Valladolid,22,1995,34.8,7,0,0,35,12,0,4,55,31,0,2,0,160,69,89,43.7
81,Jonathan Calleri,ARG,FW,Alavés,24,1993,31.9,6,0,0,70,70,15,48,7,13,2,0,0,86,198,234,45.8
82,Juanjo Camacho,ESP,MF|DF,Huesca,37,1980,0.4,0,0,0,0,0,0,2,0,1,0,0,0,4,1,3,25.0
83,Sergio Camello,ESP,FW,Atlético Madrid,17,2001,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
84,José Campaña,ESP,MF,Levante,25,1993,35.7,11,0,0,42,35,4,149,48,45,0,1,0,268,41,45,47.7
85,Sergio Canales,ESP,MF,Betis,27,1991,29.5,5,0,0,28,50,11,143,9,30,0,0,0,150,6,22,21.4
86,Ander Capa,ESP,DF|FW,Athletic Club,26,1992,18.2,9,0,0,44,16,8,50,30,27,0,0,0,78,28,15,65.1
87,Marc Cardona,ESP,FW|MF,Eibar,23,1995,6.7,1,0,0,9,12,5,7,1,5,0,0,0,33,16,23,41.0
88,Daniel Carriço,POR,DF,Sevilla,29,1988,23.7,10,0,0,30,6,1,2,31,18,0,0,0,118,58,47,55.2
89,Guido Carrillo,ARG,FW,Leganés,27,1991,22.1,5,0,0,41,29,9,2,8,14,0,0,0,58,209,151,58.1
90,Dani Carvajal,ESP,DF,Real Madrid,26,1992,23.4,10,0,0,30,34,2,57,26,24,0,0,0,137,20,22,47.6
91,William Carvalho,POR,MF,Betis,26,1992,26.5,7,0,0,24,35,2,3,12,27,0,0,0,202,40,17,70.2
92,Casemiro,BRA,MF,Real Madrid,26,1992,25.7,7,1,1,47,49,0,8,41,52,1,2,0,184,83,51,61.9
93,Santiago Cáseres,ARG,MF,Villarreal,21,1997,17.6,10,0,0,34,13,0,0,14,35,0,0,0,98,25,42,37.3
94,Catena,ESP,DF,Rayo Vallecano,23,1994,2.0,1,0,0,4,2,0,0,8,4,0,1,0,7,6,4,60.0
95,Santi Cazorla,ESP,MF|FW,Villarreal,33,1984,29.4,2,0,0,22,58,0,158,28,34,0,0,0,201,9,33,21.4
96,Dani Ceballos,ESP,MF|FW,Real Madrid,21,1996,13.9,3,0,0,16,40,1,8,15,21,0,0,0,102,9,18,33.3
97,Charles,BRA,FW,Eibar,34,1984,19.3,4,0,0,39,29,13,12,4,5,1,0,0,54,101,125,44.7
98,Chechu,ESP,DF,Rayo Vallecano,36,1982,1.0,0,0,0,0,1,0,0,2,0,0,0,0,3,2,1,66.7
99,Chema,ESP,DF,Levante,26,1992,13.9,7,0,0,19,5,0,0,19,19,0,0,0,51,31,16,66.0
100,Denis Cheryshev,RUS,MF,Valencia,27,1990,19.0,2,0,0,42,19,10,95,15,32,0,0,0,113,33,43,43.4
101,Leandro Chichizola,ARG,GK,Getafe,28,1990,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
102,Samuel Chukwueze,NGA,MF|FW,Villarreal,19,1999,19.0,2,0,0,20,20,19,24,10,11,0,0,0,102,15,29,34.1
103,Jasper Cillessen,NED,GK,Barcelona,29,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
104,Coke,ESP,DF,Levante,31,1987,20.2,5,1,1,26,31,1,44,40,27,0,0,0,113,24,37,39.3
105,Álex Collado,ESP,FW,Barcelona,19,1999,0.9,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
106,Santi Comesaña,ESP,MF,Rayo Vallecano,21,1996,22.6,6,0,0,28,28,1,7,30,35,0,0,0,137,36,51,41.4
107,Duje Čop,CRO,FW,Valladolid,28,1990,7.6,2,0,0,6,8,3,6,3,4,1,0,0,15,14,32,30.4
108,Francis Coquelin,FRA,MF,Valencia,27,1991,19.6,5,0,0,22,29,0,1,49,31,0,0,0,162,35,19,64.8
109,Iñigo Córdoba,ESP,FW|MF,Athletic Club,21,1997,14.7,3,0,0,19,20,2,44,17,23,0,0,0,96,22,18,55.0
110,Ángel Correa,ARG,MF|FW,Atlético Madrid,23,1995,21.3,7,1,0,38,36,11,34,17,19,1,0,0,123,10,25,28.6
111,Diego Costa,ESP,FW,Atlético Madrid,29,1988,12.4,4,1,0,22,15,11,4,2,1,0,0,0,24,29,61,32.2
112,Jaume Costa,ESP,DF,Villarreal,30,1988,16.6,6,0,0,20,23,0,44,21,21,0,0,1,82,25,23,52.1
113,David Costas,ESP,DF,Celta Vigo,23,1995,13.0,4,0,0,16,7,1,1,18,13,0,0,0,63,28,10,73.7
114,Thibaut Courtois,BEL,GK,Real Madrid,26,1992,27.0,2,0,0,0,5,0,0,2,0,0,0,0,22,7,0,100.0
115,Philippe Coutinho,BRA,FW|MF,Barcelona,26,1992,22.4,2,0,0,19,45,8,49,12,11,1,0,0,81,6,19,24.0
116,Sebastián Cristóforo,URU,MF,Getafe,24,1993,5.0,3,0,0,13,17,0,6,8,8,1,0,0,27,7,17,29.2
117,Cucho,COL,FW,Huesca,19,1999,23.9,6,0,0,33,40,14,50,9,13,1,0,0,86,58,107,35.2
118,Marc Cucurella,ESP,MF|FW,Eibar,20,1998,26.2,6,0,0,42,16,8,72,20,37,0,0,0,146,40,66,37.7
119,Iván Cuéllar,ESP,GK,Leganés,34,1984,33.9,5,0,0,0,7,0,0,2,0,0,0,0,36,10,0,100.0
120,Sergi Darder,ESP,MF,Espanyol,24,1993,30.1,8,1,1,31,30,1,56,22,35,0,0,0,143,17,24,41.5
121,Moisés Delgado,ESP,DF,Valladolid,24,1994,3.0,1,0,0,4,3,0,10,3,6,0,0,0,12,3,4,42.9
122,Ousmane Dembélé,FRA,FW|MF,Barcelona,21,1997,18.5,1,0,0,22,22,9,82,5,15,0,0,0,64,8,9,47.1
123,Franco Di Santo,ARG,FW,Rayo Vallecano,29,1989,1.9,1,1,0,5,4,2,2,0,2,0,0,0,4,8,6,57.1
124,Mouctar Diakhaby,GUI,DF,Valencia,21,1996,17.6,9,0,0,24,9,1,0,20,8,0,2,0,96,36,30,54.5
125,Brahim Díaz,ESP,FW,Real Madrid,18,1999,4.2,0,0,0,4,14,0,4,0,7,0,0,0,13,0,5,0.0
126,Javier Díaz,ESP,GK,Sevilla,21,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
127,Adrián Diéguez,ESP,DF,Huesca,22,1996,8.3,3,0,0,9,9,0,0,12,10,0,1,0,35,17,13,56.7
128,Stole Dimitrievski,MKD,GK,Rayo Vallecano,24,1993,21.0,3,0,0,1,4,0,0,0,0,0,0,0,12,6,0,100.0
129,Papakouli Diop,SEN,MF,Eibar,32,1986,26.1,11,0,0,68,47,1,11,37,40,0,0,0,170,98,76,56.3
130,Djené,TOG,DF,Getafe,26,1991,33.1,13,2,1,51,30,0,8,74,34,1,3,0,265,87,71,55.1
131,Marko Dmitrović,SRB,GK,Eibar,26,1992,24.0,3,0,0,3,0,0,0,2,0,0,2,0,56,7,0,100.0
132,Jaume Doménech,ESP,GK,Valencia,27,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,100.0
133,Cheick Doukouré,CIV,MF,Levante,25,1992,3.5,1,0,0,13,6,0,1,3,7,0,1,0,15,4,11,26.7
134,Seydou Doumbia,CIV,FW,Girona,30,1987,6.0,2,0,0,10,5,4,1,3,1,0,0,0,16,5,36,12.2
135,Óscar Duarte,CRC,DF|MF,Espanyol,29,1989,7.3,0,0,0,8,2,1,1,13,5,0,0,1,35,23,10,69.7
136,Rubén Duarte,ESP,DF,Alavés,22,1995,30.8,10,1,0,35,61,1,80,57,35,0,0,0,148,51,44,53.7
137,Hugo Duro,ESP,MF|FW,Getafe,18,1999,4.6,0,0,0,9,17,0,4,3,4,1,0,0,18,8,11,42.1
138,Raphael Dwamena,GHA,FW,Levante,22,1995,2.5,0,0,0,8,6,4,3,0,0,1,0,0,5,6,12,33.3
139,Dennis Eckert,GER,FW,Celta Vigo,21,1997,2.4,0,0,0,3,6,1,2,2,2,0,0,0,6,13,11,54.2
140,Aritz Elustondo,ESP,DF,Real Sociedad,24,1994,25.0,5,0,0,22,27,0,28,39,29,0,0,0,137,64,39,62.1
141,Gorka Elustondo,ESP,MF|DF,Rayo Vallecano,31,1987,3.2,1,0,0,4,2,0,1,6,5,0,0,0,14,11,5,68.8
142,Rodrigo Ely,BRA,DF,Alavés,24,1993,4.8,1,0,0,7,2,0,0,7,5,0,1,0,21,26,6,81.3
143,Adri Embarba,ESP,MF|FW,Rayo Vallecano,26,1992,25.4,5,1,1,44,36,9,222,29,26,1,1,0,127,20,46,30.3
144,Emerson,BRA,FW|DF,Betis,19,1999,3.5,1,0,0,5,14,0,8,7,7,0,0,0,12,3,3,50.0
145,Youssef En-Nesyri,MAR,FW,Leganés,21,1997,23.4,7,0,0,36,40,17,34,6,8,0,0,1,71,141,105,57.3
146,Sergi Enrich,ESP,FW,Eibar,28,1990,28.7,4,0,0,65,31,39,6,6,17,2,0,0,94,171,217,44.1
147,Javier Eraso,ESP,MF|FW,Leganés,28,1990,7.0,2,0,0,16,11,1,22,7,3,1,0,0,31,8,14,36.4
148,Gonzalo Escalante,ARG,MF,Eibar,25,1993,19.9,6,0,0,32,18,0,7,21,28,0,0,0,106,45,63,41.7
149,Sergio Escudero,ESP,DF|FW,Sevilla,28,1989,17.2,8,1,1,21,21,1,42,24,29,0,1,0,98,22,35,38.6
150,Bernardo Espinosa,COL,DF,Girona,29,1989,30.3,6,2,2,33,6,3,0,40,14,0,1,0,128,130,66,66.3
151,Beñat Etxebarria,ESP,MF,Athletic Club,31,1987,22.6,8,0,0,30,17,0,108,24,24,0,1,0,178,20,17,54.1
152,Xabier Etxeita,ESP,DF,Huesca,30,1987,29.7,10,0,0,34,12,1,8,39,23,0,1,1,114,78,56,58.2
153,Zouhair Feddal,MAR,DF,Betis,29,1989,18.9,7,0,0,29,9,0,4,31,23,0,2,0,106,71,28,71.7
154,Aitor Fernández,ESP,GK,Levante,27,1991,16.0,0,0,0,0,4,0,0,1,0,0,0,0,20,2,0,100.0
155,Andrés Fernández,ESP,GK,Villarreal,31,1986,6.0,2,0,0,0,0,0,0,0,0,0,0,0,12,1,0,100.0
156,Borja Fernández,ESP,MF|DF,Valladolid,37,1981,9.3,4,0,0,17,6,1,2,14,12,0,0,0,55,37,23,61.7
157,Joaquín Fernández,ESP,DF|MF,Valladolid,22,1996,9.3,2,0,0,8,8,0,0,17,9,0,0,1,36,37,21,63.8
158,Valery Fernández,ESP,DF|FW,Girona,18,1999,9.9,2,0,0,8,15,0,26,8,15,0,0,0,52,8,12,40.0
159,David Ferreiro,ESP,MF|FW,Huesca,30,1988,25.3,5,0,0,42,36,24,258,24,22,0,0,0,145,7,32,17.9
160,Facundo Ferreyra,ARG,FW,Espanyol,27,1991,2.3,2,0,0,8,4,2,2,0,2,0,0,0,4,8,11,42.1
161,Junior Firpo,ESP,DF|FW,Betis,21,1996,21.5,7,0,0,30,26,4,35,23,25,1,0,0,105,34,22,60.7
162,Mathieu Flamini,FRA,MF,Getafe,34,1984,5.0,5,0,0,15,6,0,0,5,4,0,0,0,28,15,4,78.9
163,Pablo Fornals,ESP,MF|FW,Villarreal,22,1996,27.5,4,0,0,31,43,4,36,24,26,0,0,0,163,20,63,24.1
164,Dimitri Foulquier,FRA,MF|DF,Getafe,25,1993,20.0,7,0,0,49,25,2,26,20,12,0,0,0,104,24,57,29.6
165,Javi Fuego,ESP,MF,Villarreal,34,1984,2.6,1,0,0,7,5,0,0,3,3,0,0,0,15,4,3,57.1
166,Ramiro Funes Mori,ARG,DF|MF,Villarreal,27,1991,29.2,15,0,0,32,22,2,6,42,29,0,0,1,175,67,25,72.8
167,Javi Galán,ESP,DF|FW,Huesca,23,1994,16.0,7,0,0,15,22,1,68,19,39,0,1,0,95,17,19,47.2
168,Álex Gallar,ESP,MF|FW,Huesca,26,1992,11.2,2,0,0,6,16,3,43,9,9,0,0,0,74,3,5,37.5
169,Enric Gallego,ESP,FW,Huesca,31,1986,17.1,4,0,0,45,29,19,10,8,15,0,0,0,45,96,102,48.5
170,Álex Gálvez,ESP,DF,Rayo Vallecano,29,1989,15.7,6,0,0,22,13,1,1,45,28,0,2,0,111,35,28,55.6
171,Kévin Gameiro,FRA,FW,Valencia,31,1987,17.9,1,0,0,11,12,17,10,5,9,1,0,0,43,11,42,20.8
172,Cristian Ganea,ROU,DF,Athletic Club,26,1992,0.5,0,0,0,2,1,0,1,1,0,0,0,0,2,0,0,
173,Ezequiel Garay,ARG,DF,Valencia,31,1986,23.7,4,0,0,19,13,0,2,16,17,0,1,0,89,70,41,63.1
174,Borja Garcés,ESP,FW,Atlético Madrid,18,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
175,Alberto García,ESP,GK,Rayo Vallecano,33,1985,17.0,1,0,0,0,2,0,0,2,1,0,0,0,24,1,0,100.0
176,Aleix García,ESP,MF,Girona,21,1997,18.5,1,0,0,12,19,1,77,21,19,0,0,0,120,16,28,36.4
177,Álvaro García,ESP,FW|MF,Rayo Vallecano,25,1992,19.6,3,0,0,15,17,5,77,19,19,0,0,0,90,2,16,11.1
178,Borja García,ESP,MF|FW,Girona,27,1990,29.2,0,1,0,19,103,4,42,38,27,0,0,0,206,20,34,37.0
179,Dani García,ESP,MF,Athletic Club,28,1990,27.5,13,0,0,46,26,0,5,49,34,0,0,0,187,56,32,63.6
180,Javi García,ESP,DF|MF,Betis,31,1987,5.8,0,1,0,8,5,0,0,5,1,0,0,0,29,14,11,56.0
181,Manu García,ESP,MF,Alavés,32,1986,25.9,6,0,0,62,53,4,16,23,48,0,1,1,190,103,70,59.5
182,Raúl García,ESP,MF|FW,Athletic Club,32,1986,26.3,12,0,0,98,60,10,28,21,41,1,0,0,123,186,125,59.8
183,Raúl García,ESP,DF,Leganés,29,1989,4.2,1,0,0,4,5,0,8,6,6,0,0,0,18,8,1,88.9
184,Raúl García,ESP,DF,Girona,29,1989,9.4,1,0,0,11,9,1,58,11,12,0,0,0,50,15,17,46.9
185,Sergio García,ESP,FW|MF,Espanyol,35,1983,16.5,3,0,0,17,37,2,55,10,10,0,0,0,58,18,30,37.5
186,Mario Gaspar,ESP,DF,Villarreal,27,1990,28.9,17,1,1,50,12,1,49,42,43,0,2,0,118,53,50,51.5
187,Bryan Gil,ESP,MF|FW,Sevilla,17,2001,1.9,0,0,0,3,8,0,9,1,4,0,0,0,11,0,2,0.0
188,Joris Gnagnon,FRA,DF|MF,Sevilla,21,1997,5.0,2,0,0,8,7,0,1,10,8,0,0,0,30,18,10,64.3
189,Diego Godín,URU,DF,Atlético Madrid,32,1986,27.9,6,0,0,32,24,0,0,45,30,0,0,1,138,83,51,61.9
190,Ibai Gómez,ESP,FW,Athletic Club,28,1989,6.4,0,0,0,4,3,0,62,2,3,0,0,0,34,6,4,60.0
191,Ibai Gómez,ESP,MF|FW,Alavés,28,1989,16.1,0,0,0,2,9,0,62,8,8,0,0,0,93,3,13,18.8
192,Maxi Gómez,URU,FW,Celta Vigo,21,1996,32.9,6,1,1,70,66,43,12,2,4,0,0,0,79,134,134,50.0
193,Moi Gómez,ESP,MF,Huesca,24,1994,33.9,3,0,0,47,25,0,113,28,28,1,0,0,252,21,28,42.9
194,Sergi Gómez,ESP,DF,Sevilla,26,1992,30.7,1,0,0,28,7,2,2,40,38,0,0,0,124,82,69,54.3
195,Maxime Gonalons,FRA,MF,Sevilla,29,1989,6.0,0,0,0,17,6,0,0,5,4,0,0,0,36,19,10,65.5
196,Álvaro González,ESP,DF,Villarreal,28,1990,32.9,17,2,2,28,32,1,14,37,35,0,1,0,128,79,46,63.2
197,Bruno González,ESP,DF,Getafe,28,1990,18.9,7,1,1,24,13,0,5,22,10,0,1,0,89,51,45,53.1
198,Cristo González,ESP,FW,Real Madrid,20,1997,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0.0
199,Andoni Gorosabel,ESP,DF,Real Sociedad,21,1996,5.1,0,0,0,5,5,0,9,4,9,0,0,0,23,6,8,42.9
200,Álex Granell,ESP,MF|DF,Girona,29,1988,26.6,5,0,0,33,48,1,173,35,28,0,0,0,164,30,32,48.4
201,Esteban Granero,ESP,MF,Espanyol,31,1987,22.4,11,0,0,38,42,0,76,26,32,0,1,0,133,21,29,42.0
202,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,27,1991,35.5,5,0,0,18,35,12,101,12,19,0,0,0,118,41,56,42.3
203,Andrés Guardado,MEX,MF|DF,Betis,31,1986,25.9,8,0,0,44,38,2,49,28,15,0,1,0,155,15,27,35.7
