Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
16,Júnior Alonso,PAR,DF|MF,Celta Vigo,25,1993,6.0,13,9,8,4,1,7,12,58.3,5,8,3,5,5,18,24,1
17,Sergio Álvarez,ESP,DF|MF,Eibar,26,1992,11.9,34,25,12,20,2,13,23,56.5,10,9,4,5,17,51,43,0
18,Sergio Álvarez,ESP,GK,Celta Vigo,31,1986,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
19,Yeray Álvarez,ESP,DF,Athletic Club,23,1995,29.0,55,30,39,14,2,19,33,57.6,14,35,16,19,63,118,149,1
20,Ibrahim Amadou,FRA,MF|DF,Sevilla,25,1993,8.5,27,20,9,15,3,2,9,22.2,7,7,4,3,11,38,24,0
21,Jordi Amat,IDN,DF,Rayo Vallecano,26,1992,30.7,54,31,34,19,1,24,42,57.1,18,31,10,21,43,97,133,1
22,Amath,SEN,MF,Getafe,22,1996,11.1,20,13,7,11,2,6,27,22.2,21,17,0,17,10,30,12,0
23,José Ángel,ESP,DF,Eibar,28,1989,33.6,66,46,36,23,7,31,56,55.4,25,24,5,19,41,107,113,1
24,Miguel Ángel Moyá,ESP,GK,Real Sociedad,34,1984,11.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,9,2
25,Antoñito,ESP,DF|MF,Valladolid,30,1987,20.7,35,21,16,15,4,18,42,42.9,24,21,8,13,18,53,31,0
26,Vitorino Antunes,POR,DF|MF,Getafe,31,1987,24.2,41,26,22,17,2,27,45,60.0,18,33,7,26,43,84,75,1
27,Anuar,MAR,MF|FW,Valladolid,23,1995,12.0,33,19,15,16,2,6,14,42.9,8,14,1,13,11,44,25,1
28,Emmanuel Apeh,NGA,FW|MF,Celta Vigo,21,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
29,Mauro Arambarri,URU,MF,Getafe,22,1995,29.7,59,33,18,37,4,23,76,30.3,53,44,9,35,30,89,36,0
30,Guilherme Arana,BRA,DF,Sevilla,21,1997,7.0,11,6,5,5,1,6,7,85.7,1,6,3,3,9,20,8,0
31,Néstor Araujo,MEX,DF,Celta Vigo,26,1991,29.8,42,22,32,9,1,18,22,81.8,4,32,21,11,35,77,153,1
32,Anaitz Arbilla,ESP,DF,Eibar,31,1987,21.7,31,24,25,5,1,17,27,63.0,10,12,5,7,46,77,92,2
33,Santiago Arias,COL,DF,Atlético Madrid,26,1992,19.7,48,32,31,16,1,20,31,64.5,11,14,2,12,34,82,43,0
34,José Arnaiz,ESP,MF|FW,Leganés,23,1995,1.3,1,1,1,0,0,0,3,0.0,3,0,0,0,2,3,1,0
35,Sergio Asenjo,ESP,GK,Villarreal,29,1989,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,26,2
36,Marco Asensio,ESP,FW,Real Madrid,22,1996,19.8,12,8,3,5,4,2,24,8.3,22,16,1,15,14,26,7,0
37,Iago Aspas,ESP,FW|MF,Celta Vigo,30,1987,25.0,16,11,4,8,4,4,20,20.0,16,14,0,14,16,32,5,0
38,Ezequiel Ávila,ARG,FW|MF,Huesca,24,1994,22.2,18,10,7,7,4,4,26,15.4,22,21,2,19,13,31,22,0
39,Abdoulaye Ba,SEN,DF,Rayo Vallecano,27,1991,23.4,46,33,37,8,1,29,39,74.4,10,32,18,14,29,75,165,4
40,Carlos Bacca,COL,FW,Villarreal,31,1986,14.1,4,2,1,2,1,0,5,0.0,5,4,0,4,8,12,5,0
41,Gareth Bale,WAL,FW,Real Madrid,29,1989,19.8,16,8,5,7,4,6,20,30.0,14,19,3,16,11,27,13,0
42,Mikel Balenziaga,ESP,DF,Athletic Club,30,1988,5.8,10,6,7,1,2,5,8,62.5,3,6,2,4,2,12,21,0
43,Éver Banega,ARG,MF,Sevilla,30,1988,29.6,71,50,32,35,4,20,70,28.6,50,26,5,21,28,99,28,0
44,Léo Baptistão,BRA,FW|MF,Espanyol,25,1992,13.7,22,14,11,5,6,8,27,29.6,19,17,0,17,8,30,14,0
45,Enis Bardhi,MKD,MF,Levante,23,1995,31.5,70,43,30,34,6,28,87,32.2,59,35,3,32,31,101,36,1
46,Antonio Barragán,ESP,DF|FW,Betis,31,1987,10.4,14,8,9,4,1,2,12,16.7,10,15,4,11,5,19,30,2
47,Ander Barrenetxea,ESP,FW|MF,Real Sociedad,16,2001,4.4,7,2,2,0,5,2,8,25.0,6,8,0,8,4,11,1,0
48,Marc Bartra,ESP,DF,Betis,27,1991,32.5,86,55,55,26,5,41,76,53.9,35,46,21,25,60,146,132,2
49,Borja Bastón,ESP,FW,Alavés,25,1992,16.0,16,7,4,9,3,2,24,8.3,22,16,5,11,4,20,10,0
50,Michy Batshuayi,BEL,FW,Valencia,24,1993,5.9,1,1,0,1,0,0,3,0.0,3,5,2,3,0,1,3,0
51,Jon Bautista,ESP,FW,Real Sociedad,23,1995,6.6,5,3,0,3,2,0,3,0.0,3,8,1,7,5,10,4,0
52,Bebé,CPV,FW|MF,Rayo Vallecano,28,1990,14.5,19,9,10,4,5,9,19,47.4,10,16,1,15,9,28,16,1
53,Bebé,CPV,MF,Eibar,28,1990,0.7,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
54,Fran Beltrán,ESP,MF,Celta Vigo,19,1999,16.9,23,17,8,12,3,13,31,41.9,18,19,2,17,19,42,15,1
55,Wissam Ben Yedder,FRA,FW,Sevilla,27,1990,31.2,18,16,3,11,4,2,12,16.7,10,18,0,18,11,29,2,0
56,Karim Benzema,FRA,FW,Real Madrid,30,1987,32.8,24,11,2,11,11,2,17,11.8,15,16,1,15,8,32,25,0
57,Yuri Berchiche,ESP,DF|FW,Athletic Club,28,1990,34.7,46,31,26,11,9,23,46,50.0,23,34,9,25,42,88,82,0
58,Markel Bergara,ESP,MF,Getafe,32,1986,0.6,2,2,0,1,1,2,3,66.7,1,3,0,3,1,3,2,0
59,Pedro Bigas,ESP,DF,Eibar,27,1990,6.5,4,3,2,0,2,1,5,20.0,4,6,2,4,8,12,22,0
60,Alejandro Blanco,ESP,FW|MF,Alavés,19,1998,0.2,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,0,0
61,Rubén Blanco,ESP,GK,Celta Vigo,23,1995,25.0,1,0,1,0,0,1,2,50.0,1,1,0,1,2,3,13,2
62,Pablo de Blasis,ARG,DF|MF,Eibar,30,1988,16.9,32,19,17,8,7,12,32,37.5,20,18,0,18,13,45,20,0
63,Emmanuel Boateng,GHA,FW,Levante,22,1996,7.8,4,3,0,0,4,0,3,0.0,3,5,0,5,1,5,7,0
64,Kevin-Prince Boateng,GHA,FW,Barcelona,31,1987,2.7,3,2,0,1,2,0,1,0.0,1,1,0,1,1,4,4,0
65,Daniele Bonera,ITA,DF,Villarreal,37,1981,2.6,2,2,2,0,0,1,1,100.0,0,5,5,0,4,6,10,0
66,Ryad Boudebouz,ALG,MF|FW,Celta Vigo,28,1990,8.0,14,4,4,6,4,3,8,37.5,5,9,1,8,3,17,9,0
67,Ryad Boudebouz,ALG,MF|FW,Betis,28,1990,6.0,8,4,4,1,3,4,10,40.0,6,5,1,4,5,13,2,0
68,Sofiane Boufal,MAR,MF|FW,Celta Vigo,24,1993,23.2,35,21,18,11,6,15,47,31.9,32,24,0,24,10,45,12,0
69,Yassine Bounou,MAR,GK,Girona,27,1991,31.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,7,2
70,Martin Braithwaite,DEN,FW,Leganés,27,1991,15.6,5,3,0,0,5,0,4,0.0,4,9,0,9,3,8,4,0
71,Darko Brašanac,SRB,MF,Alavés,26,1992,17.6,32,16,15,13,4,10,26,38.5,16,17,4,13,13,45,19,0
72,Rajko Brežančić,SRB,DF,Huesca,28,1989,0.7,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
73,Burgui,ESP,MF|FW,Alavés,24,1993,6.2,6,6,4,2,0,1,3,33.3,2,4,0,4,0,6,2,1
74,Sergio Busquets,ESP,MF,Barcelona,30,1988,30.2,90,60,35,45,10,41,89,46.1,48,43,8,35,54,144,22,1
75,Unai Bustinza,ESP,DF,Leganés,26,1992,22.5,41,31,25,14,2,17,33,51.5,16,31,13,18,53,94,110,2
76,Erick Cabaco,URU,DF,Levante,23,1995,18.1,22,13,19,3,0,12,29,41.4,17,29,14,15,29,51,69,0
77,Gustavo Cabral,ARG,DF,Celta Vigo,32,1985,21.1,37,26,28,7,2,17,27,63.0,10,31,11,20,33,70,102,1
78,Leandro Cabrera,URU,DF,Getafe,27,1991,31.0,47,26,28,17,2,24,41,58.5,17,29,16,13,52,99,216,2
79,Jordi Calavera,ESP,DF,Eibar,22,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
80,Fernando Calero,ESP,DF,Valladolid,22,1995,34.8,51,31,33,18,0,23,38,60.5,15,55,31,24,55,106,170,0
81,Jonathan Calleri,ARG,FW,Alavés,24,1993,31.9,20,13,3,11,6,1,24,4.2,23,34,7,27,7,27,53,0
82,Juanjo Camacho,ESP,MF|DF,Huesca,37,1980,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
83,Sergio Camello,ESP,FW,Atlético Madrid,17,2001,0.5,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
84,José Campaña,ESP,MF,Levante,25,1993,35.7,65,45,31,29,5,27,86,31.4,59,51,7,44,48,113,46,1
85,Sergio Canales,ESP,MF,Betis,27,1991,29.5,44,30,19,18,7,11,53,20.8,42,34,3,31,9,53,8,1
86,Ander Capa,ESP,DF|FW,Athletic Club,26,1992,18.2,43,27,32,8,3,13,27,48.1,14,20,2,18,30,73,47,0
87,Marc Cardona,ESP,FW|MF,Eibar,23,1995,6.7,7,5,2,1,4,2,6,33.3,4,7,0,7,1,8,3,0
88,Daniel Carriço,POR,DF,Sevilla,29,1988,23.7,35,18,23,11,1,12,20,60.0,8,19,12,7,31,66,104,1
89,Guido Carrillo,ARG,FW,Leganés,27,1991,22.1,25,14,4,12,9,6,19,31.6,13,12,1,11,8,33,25,0
90,Dani Carvajal,ESP,DF,Real Madrid,26,1992,23.4,40,24,17,15,8,18,41,43.9,23,31,7,24,26,66,35,0
91,William Carvalho,POR,MF,Betis,26,1992,26.5,45,27,20,21,4,16,29,55.2,13,8,0,8,12,57,30,0
92,Casemiro,BRA,MF,Real Madrid,26,1992,25.7,86,52,44,35,7,38,94,40.4,56,52,12,40,41,127,56,3
93,Santiago Cáseres,ARG,MF,Villarreal,21,1997,17.6,67,35,20,38,9,25,57,43.9,32,22,9,13,14,81,24,1
94,Catena,ESP,DF,Rayo Vallecano,23,1994,2.0,4,4,3,1,0,2,2,100.0,0,4,2,2,8,12,8,0
95,Santi Cazorla,ESP,MF|FW,Villarreal,33,1984,29.4,69,34,32,26,11,24,69,34.8,45,35,6,29,28,97,17,1
96,Dani Ceballos,ESP,MF|FW,Real Madrid,21,1996,13.9,32,21,9,16,7,11,31,35.5,20,26,1,25,15,47,6,0
97,Charles,BRA,FW,Eibar,34,1984,19.3,7,5,1,3,3,2,13,15.4,11,14,1,13,4,11,14,0
98,Chechu,ESP,DF,Rayo Vallecano,36,1982,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,5,0
99,Chema,ESP,DF,Levante,26,1992,13.9,27,19,16,9,2,13,19,68.4,6,19,11,8,19,46,83,0
100,Denis Cheryshev,RUS,MF,Valencia,27,1990,19.0,46,32,15,22,9,17,37,45.9,20,35,3,32,15,61,16,0
101,Leandro Chichizola,ARG,GK,Getafe,28,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
102,Samuel Chukwueze,NGA,MF|FW,Villarreal,19,1999,19.0,19,11,7,10,2,9,31,29.0,22,11,2,9,10,29,2,0
103,Jasper Cillessen,NED,GK,Barcelona,29,1989,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2
104,Coke,ESP,DF,Levante,31,1987,20.2,44,27,24,17,3,26,56,46.4,30,18,8,10,40,84,54,1
105,Álex Collado,ESP,FW,Barcelona,19,1999,0.9,1,0,0,1,0,0,1,0.0,1,3,0,3,0,1,2,0
106,Santi Comesaña,ESP,MF,Rayo Vallecano,21,1996,22.6,56,35,29,25,2,22,61,36.1,39,30,5,25,30,86,45,2
107,Duje Čop,CRO,FW,Valladolid,28,1990,7.6,5,4,1,2,2,0,8,0.0,8,8,3,5,3,8,3,0
108,Francis Coquelin,FRA,MF,Valencia,27,1991,19.6,46,31,25,14,7,17,35,48.6,18,21,5,16,49,95,29,1
109,Iñigo Córdoba,ESP,FW|MF,Athletic Club,21,1997,14.7,37,23,15,17,5,14,47,29.8,33,27,0,27,17,54,13,0
110,Ángel Correa,ARG,MF|FW,Atlético Madrid,23,1995,21.3,38,19,19,12,7,10,53,18.9,43,28,5,23,17,55,20,0
111,Diego Costa,ESP,FW,Atlético Madrid,29,1988,12.4,4,1,0,4,0,1,8,12.5,7,5,0,5,2,6,6,0
112,Jaume Costa,ESP,DF,Villarreal,30,1988,16.6,33,21,26,5,2,20,33,60.6,13,12,3,9,21,54,61,0
113,David Costas,ESP,DF,Celta Vigo,23,1995,13.0,25,13,21,4,0,10,15,66.7,5,12,6,6,18,43,58,1
114,Thibaut Courtois,BEL,GK,Real Madrid,26,1992,27.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,5,0
115,Philippe Coutinho,BRA,FW|MF,Barcelona,26,1992,22.4,16,11,1,6,9,7,22,31.8,15,21,2,19,12,28,8,0
116,Sebastián Cristóforo,URU,MF,Getafe,24,1993,5.0,15,8,4,8,3,5,14,35.7,9,13,0,13,8,23,5,0
117,Cucho,COL,FW,Huesca,19,1999,23.9,22,13,6,10,6,6,18,33.3,12,23,2,21,9,31,21,0
118,Marc Cucurella,ESP,MF|FW,Eibar,20,1998,26.2,49,37,13,21,15,10,23,43.5,13,36,3,33,20,69,24,0
119,Iván Cuéllar,ESP,GK,Leganés,34,1984,33.9,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,10,0
120,Sergi Darder,ESP,MF,Espanyol,24,1993,30.1,60,35,23,32,5,25,69,36.2,44,18,3,15,22,82,30,0
121,Moisés Delgado,ESP,DF,Valladolid,24,1994,3.0,7,6,3,3,1,2,3,66.7,1,2,1,1,3,10,9,0
122,Ousmane Dembélé,FRA,FW|MF,Barcelona,21,1997,18.5,23,15,4,13,6,6,18,33.3,12,13,0,13,5,28,4,0
123,Franco Di Santo,ARG,FW,Rayo Vallecano,29,1989,1.9,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,2,0
124,Mouctar Diakhaby,GUI,DF,Valencia,21,1996,17.6,14,8,10,4,0,5,10,50.0,5,24,16,8,20,34,94,1
125,Brahim Díaz,ESP,FW,Real Madrid,18,1999,4.2,9,7,5,4,0,3,8,37.5,5,2,0,2,0,9,0,0
126,Javier Díaz,ESP,GK,Sevilla,21,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
127,Adrián Diéguez,ESP,DF,Huesca,22,1996,8.3,16,10,11,4,1,9,16,56.3,7,9,4,5,12,28,46,1
128,Stole Dimitrievski,MKD,GK,Rayo Vallecano,24,1993,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1
129,Papakouli Diop,SEN,MF,Eibar,32,1986,26.1,66,40,14,44,8,14,34,41.2,20,21,1,20,37,103,27,0
130,Djené,TOG,DF,Getafe,26,1991,33.1,54,34,43,11,0,26,43,60.5,17,27,11,16,74,128,154,3
131,Marko Dmitrović,SRB,GK,Eibar,26,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,3
132,Jaume Doménech,ESP,GK,Valencia,27,1990,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
133,Cheick Doukouré,CIV,MF,Levante,25,1992,3.5,13,7,3,7,3,4,15,26.7,11,10,2,8,3,16,3,1
134,Seydou Doumbia,CIV,FW,Girona,30,1987,6.0,5,1,1,2,2,0,2,0.0,2,2,0,2,3,8,1,0
135,Óscar Duarte,CRC,DF|MF,Espanyol,29,1989,7.3,12,5,7,5,0,4,7,57.1,3,7,7,0,13,25,34,0
136,Rubén Duarte,ESP,DF,Alavés,22,1995,30.8,72,35,45,20,7,34,64,53.1,30,46,12,34,57,129,130,1
137,Hugo Duro,ESP,MF|FW,Getafe,18,1999,4.6,6,4,1,2,3,3,6,50.0,3,6,1,5,3,9,4,0
138,Raphael Dwamena,GHA,FW,Levante,22,1995,2.5,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0
139,Dennis Eckert,GER,FW,Celta Vigo,21,1997,2.4,3,2,0,1,2,0,2,0.0,2,1,0,1,2,5,3,0
140,Aritz Elustondo,ESP,DF,Real Sociedad,24,1994,25.0,47,29,31,14,2,26,41,63.4,15,23,7,16,39,86,150,0
141,Gorka Elustondo,ESP,MF|DF,Rayo Vallecano,31,1987,3.2,7,5,4,3,0,5,8,62.5,3,6,1,5,6,13,10,0
142,Rodrigo Ely,BRA,DF,Alavés,24,1993,4.8,8,5,5,3,0,5,7,71.4,2,9,7,2,7,15,30,0
143,Adri Embarba,ESP,MF|FW,Rayo Vallecano,26,1992,25.4,54,26,20,24,10,22,61,36.1,39,38,2,36,29,83,22,0
144,Emerson,BRA,FW|DF,Betis,19,1999,3.5,9,7,6,1,2,3,10,30.0,7,6,0,6,7,16,12,0
145,Youssef En-Nesyri,MAR,FW,Leganés,21,1997,23.4,16,8,6,5,5,4,24,16.7,20,18,3,15,6,22,23,0
146,Sergi Enrich,ESP,FW,Eibar,28,1990,28.7,27,17,3,11,13,7,30,23.3,23,11,1,10,6,33,14,0
147,Javier Eraso,ESP,MF|FW,Leganés,28,1990,7.0,6,3,3,2,1,0,6,0.0,6,3,1,2,7,13,4,0
148,Gonzalo Escalante,ARG,MF,Eibar,25,1993,19.9,49,28,11,35,3,19,46,41.3,27,37,2,35,21,70,21,0
149,Sergio Escudero,ESP,DF|FW,Sevilla,28,1989,17.2,43,29,20,18,5,18,35,51.4,17,22,4,18,24,67,52,0
150,Bernardo Espinosa,COL,DF,Girona,29,1989,30.3,20,14,16,4,0,8,17,47.1,9,46,31,15,40,60,197,5
151,Beñat Etxebarria,ESP,MF,Athletic Club,31,1987,22.6,47,24,14,25,8,19,59,32.2,40,18,1,17,24,71,11,0
152,Xabier Etxeita,ESP,DF,Huesca,30,1987,29.7,47,23,32,12,3,26,47,55.3,21,38,25,13,39,86,163,3
153,Zouhair Feddal,MAR,DF,Betis,29,1989,18.9,38,23,31,6,1,16,28,57.1,12,19,8,11,31,69,94,2
154,Aitor Fernández,ESP,GK,Levante,27,1991,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1
155,Andrés Fernández,ESP,GK,Villarreal,31,1986,6.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1
156,Borja Fernández,ESP,MF|DF,Valladolid,37,1981,9.3,17,12,7,9,1,6,16,37.5,10,14,2,12,14,31,25,0
157,Joaquín Fernández,ESP,DF|MF,Valladolid,22,1996,9.3,16,9,14,1,1,8,16,50.0,8,9,7,2,17,33,45,0
158,Valery Fernández,ESP,DF|FW,Girona,18,1999,9.9,20,15,13,6,1,10,17,58.8,7,15,1,14,8,28,10,0
159,David Ferreiro,ESP,MF|FW,Huesca,30,1988,25.3,36,22,13,19,4,11,64,17.2,53,27,1,26,24,60,14,2
160,Facundo Ferreyra,ARG,FW,Espanyol,27,1991,2.3,5,2,0,4,1,1,3,33.3,2,3,0,3,0,5,5,0
161,Junior Firpo,ESP,DF|FW,Betis,21,1996,21.5,38,25,16,14,8,10,24,41.7,14,27,2,25,23,61,48,0
162,Mathieu Flamini,FRA,MF,Getafe,34,1984,5.0,9,4,4,4,1,4,7,57.1,3,3,1,2,5,14,4,0
163,Pablo Fornals,ESP,MF|FW,Villarreal,22,1996,27.5,49,26,14,26,9,15,54,27.8,39,32,4,28,24,73,19,0
164,Dimitri Foulquier,FRA,MF|DF,Getafe,25,1993,20.0,29,12,10,14,5,11,22,50.0,11,23,2,21,20,49,38,0
165,Javi Fuego,ESP,MF,Villarreal,34,1984,2.6,6,3,5,1,0,4,8,50.0,4,2,0,2,3,9,9,0
166,Ramiro Funes Mori,ARG,DF|MF,Villarreal,27,1991,29.2,41,29,30,9,2,19,44,43.2,25,36,24,12,42,83,149,2
167,Javi Galán,ESP,DF|FW,Huesca,23,1994,16.0,61,39,36,23,2,34,59,57.6,25,22,1,21,19,80,52,1
168,Álex Gallar,ESP,MF|FW,Huesca,26,1992,11.2,15,9,6,5,4,8,19,42.1,11,9,1,8,9,24,5,0
169,Enric Gallego,ESP,FW,Huesca,31,1986,17.1,21,15,3,13,5,3,19,15.8,16,17,2,15,8,29,32,0
170,Álex Gálvez,ESP,DF,Rayo Vallecano,29,1989,15.7,38,28,25,13,0,14,28,50.0,14,7,2,5,45,83,69,1
171,Kévin Gameiro,FRA,FW,Valencia,31,1987,17.9,14,9,4,6,4,1,6,16.7,5,12,2,10,5,19,3,0
172,Cristian Ganea,ROU,DF,Athletic Club,26,1992,0.5,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0
173,Ezequiel Garay,ARG,DF,Valencia,31,1986,23.7,20,17,15,3,2,9,18,50.0,9,30,23,7,16,36,140,0
174,Borja Garcés,ESP,FW,Atlético Madrid,18,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
175,Alberto García,ESP,GK,Rayo Vallecano,33,1985,17.0,1,1,1,0,0,1,3,33.3,2,1,0,1,2,3,1,2
176,Aleix García,ESP,MF,Girona,21,1997,18.5,37,19,17,20,0,13,36,36.1,23,21,6,15,21,58,18,0
177,Álvaro García,ESP,FW|MF,Rayo Vallecano,25,1992,19.6,22,19,11,7,4,4,25,16.0,21,24,0,24,19,41,30,0
178,Borja García,ESP,MF|FW,Girona,27,1990,29.2,39,27,17,15,7,22,44,50.0,22,23,2,21,38,77,17,0
179,Dani García,ESP,MF,Athletic Club,28,1990,27.5,56,34,21,32,3,24,63,38.1,39,28,8,20,49,105,46,1
180,Javi García,ESP,DF|MF,Betis,31,1987,5.8,3,1,3,0,0,2,3,66.7,1,5,1,4,5,8,27,0
181,Manu García,ESP,MF,Alavés,32,1986,25.9,83,48,29,40,14,24,77,31.2,53,42,7,35,23,106,67,0
182,Raúl García,ESP,MF|FW,Athletic Club,32,1986,26.3,61,41,13,37,11,22,68,32.4,46,56,1,55,21,82,39,0
183,Raúl García,ESP,DF,Leganés,29,1989,4.2,8,6,4,4,0,6,8,75.0,2,5,2,3,6,14,28,1
184,Raúl García,ESP,DF,Girona,29,1989,9.4,21,12,11,7,3,11,16,68.8,5,14,4,10,11,32,35,1
185,Sergio García,ESP,FW|MF,Espanyol,35,1983,16.5,18,10,4,11,3,3,16,18.8,13,6,1,5,10,28,4,0
186,Mario Gaspar,ESP,DF,Villarreal,27,1990,28.9,62,43,39,17,6,29,49,59.2,20,48,11,37,42,104,91,0
187,Bryan Gil,ESP,MF|FW,Sevilla,17,2001,1.9,6,4,4,1,1,1,5,20.0,4,0,0,0,1,7,0,0
188,Joris Gnagnon,FRA,DF|MF,Sevilla,21,1997,5.0,11,8,6,4,1,4,7,57.1,3,2,2,0,10,21,16,0
189,Diego Godín,URU,DF,Atlético Madrid,32,1986,27.9,52,30,33,19,0,20,42,47.6,22,22,9,13,45,97,141,2
190,Ibai Gómez,ESP,FW,Athletic Club,28,1989,6.4,6,3,3,2,1,4,9,44.4,5,8,1,7,2,8,8,0
191,Ibai Gómez,ESP,MF|FW,Alavés,28,1989,16.1,14,8,9,3,2,6,19,31.6,13,10,0,10,8,22,17,0
192,Maxi Gómez,URU,FW,Celta Vigo,21,1996,32.9,6,4,1,4,1,1,12,8.3,11,3,0,3,2,8,43,0
193,Moi Gómez,ESP,MF,Huesca,24,1994,33.9,42,28,15,25,2,11,46,23.9,35,27,3,24,28,70,27,0
194,Sergi Gómez,ESP,DF,Sevilla,26,1992,30.7,49,38,33,12,4,18,28,64.3,10,30,20,10,40,89,135,1
195,Maxime Gonalons,FRA,MF,Sevilla,29,1989,6.0,8,4,2,5,1,1,15,6.7,14,10,4,6,5,13,12,0
196,Álvaro González,ESP,DF,Villarreal,28,1990,32.9,49,35,33,14,2,25,35,71.4,10,34,24,10,37,86,177,2
197,Bruno González,ESP,DF,Getafe,28,1990,18.9,23,10,14,8,1,9,18,50.0,9,13,6,7,22,45,110,0
198,Cristo González,ESP,FW,Real Madrid,20,1997,0.5,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0
199,Andoni Gorosabel,ESP,DF,Real Sociedad,21,1996,5.1,16,9,10,5,1,8,13,61.5,5,5,1,4,4,20,20,1
200,Álex Granell,ESP,MF|DF,Girona,29,1988,26.6,64,28,30,31,3,34,83,41.0,49,34,5,29,35,99,36,1
201,Esteban Granero,ESP,MF,Espanyol,31,1987,22.4,50,32,26,18,6,17,50,34.0,33,42,8,34,26,76,34,2
202,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,27,1991,35.5,31,19,8,13,10,8,28,28.6,20,18,1,17,12,43,21,0
203,Andrés Guardado,MEX,MF|DF,Betis,31,1986,25.9,24,15,9,12,3,11,47,23.4,36,27,1,26,28,52,28,1
