Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
141,Gorka Elustondo,ESP,MF|DF,Rayo Vallecano,31,1987,3.2,118,146,80.8,2201,727,49,57,86.0,54,61,88.5,13,17,76.5,0,0.4,0.2,-0.4,3,10,2,0,15
142,Rodrigo Ely,BRA,DF,Alavés,24,1993,4.8,114,160,71.3,2595,1273,35,40,87.5,51,67,76.1,27,47,57.4,0,0.1,0.0,-0.1,2,9,0,0,6
143,Adri Embarba,ESP,MF|FW,Rayo Vallecano,26,1992,25.4,486,823,59.1,8573,2811,218,279,78.1,168,262,64.1,69,195,35.4,6,7.4,6.8,-1.4,54,28,22,16,53
144,Emerson,BRA,FW|DF,Betis,19,1999,3.5,155,191,81.2,1864,692,94,107,87.9,37,46,80.4,5,7,71.4,0,0.3,0.2,-0.3,4,3,4,1,13
145,Youssef En-Nesyri,MAR,FW,Leganés,21,1997,23.4,279,513,54.4,4228,980,167,261,64.0,73,145,50.3,24,45,53.3,2,2.3,1.5,-0.3,17,30,9,4,28
146,Sergi Enrich,ESP,FW,Eibar,28,1990,28.7,667,941,70.9,8211,1035,430,583,73.8,141,187,75.4,25,36,69.4,4,2.7,1.5,+1.3,28,28,13,0,58
147,Javier Eraso,ESP,MF|FW,Leganés,28,1990,7.0,176,234,75.2,2637,501,101,122,82.8,56,67,83.6,10,25,40.0,0,1.0,0.7,-1.0,7,17,1,0,16
148,Gonzalo Escalante,ARG,MF,Eibar,25,1993,19.9,591,767,77.1,10225,2183,267,329,81.2,252,295,85.4,55,87,63.2,1,1.0,1.0,0.0,9,66,6,0,79
149,Sergio Escudero,ESP,DF|FW,Sevilla,28,1989,17.2,753,958,78.6,12000,4798,394,435,90.6,290,348,83.3,51,121,42.1,1,1.2,2.1,-0.2,11,57,26,6,107
150,Bernardo Espinosa,COL,DF,Girona,29,1989,30.3,1198,1397,85.8,26059,8879,273,306,89.2,730,801,91.1,190,263,72.2,1,1.2,1.1,-0.2,9,21,3,0,49
151,Beñat Etxebarria,ESP,MF,Athletic Club,31,1987,22.6,1026,1287,79.7,19358,5684,433,482,89.8,395,457,86.4,160,277,57.8,2,2.6,3.6,-0.6,32,117,17,2,138
152,Xabier Etxeita,ESP,DF,Huesca,30,1987,29.7,666,899,74.1,13694,6134,220,253,87.0,327,404,80.9,112,213,52.6,0,0.3,0.4,-0.3,3,56,5,1,62
153,Zouhair Feddal,MAR,DF,Betis,29,1989,18.9,1104,1287,85.8,21115,6943,412,450,91.6,550,603,91.2,122,199,61.3,1,1.0,0.6,0.0,7,85,7,1,87
154,Aitor Fernández,ESP,GK,Levante,27,1991,16.0,279,461,60.5,9383,7504,31,32,96.9,109,111,98.2,138,313,44.1,0,0.3,0.0,-0.3,1,6,0,0,0
155,Andrés Fernández,ESP,GK,Villarreal,31,1986,6.0,138,192,71.9,4658,3630,7,7,100.0,65,65,100.0,66,119,55.5,0,0.0,0.0,0.0,1,0,0,0,1
156,Borja Fernández,ESP,MF|DF,Valladolid,37,1981,9.3,300,382,78.5,5851,1866,113,139,81.3,132,157,84.1,50,73,68.5,0,0.0,0.1,0.0,1,25,1,1,31
157,Joaquín Fernández,ESP,DF|MF,Valladolid,22,1996,9.3,244,312,78.2,4456,1408,93,108,86.1,122,142,85.9,24,48,50.0,0,0.0,0.1,0.0,1,13,0,0,17
158,Valery Fernández,ESP,DF|FW,Girona,18,1999,9.9,320,404,79.2,4703,1543,192,206,93.2,100,143,69.9,19,33,57.6,1,0.7,1.2,+0.3,3,11,6,4,17
159,David Ferreiro,ESP,MF|FW,Huesca,30,1988,25.3,647,1042,62.1,11351,3711,305,367,83.1,229,353,64.9,86,246,35.0,3,5.4,6.8,-2.4,51,48,44,27,72
160,Facundo Ferreyra,ARG,FW,Espanyol,27,1991,2.3,35,52,67.3,464,71,17,23,73.9,11,18,61.1,2,3,66.7,0,0.0,0.1,0.0,0,1,1,1,2
161,Junior Firpo,ESP,DF|FW,Betis,21,1996,21.5,914,1138,80.3,13603,3975,534,602,88.7,311,391,79.5,47,84,56.0,4,2.2,3.1,+1.8,20,49,14,2,83
162,Mathieu Flamini,FRA,MF,Getafe,34,1984,5.0,89,135,65.9,1427,483,40,56,71.4,36,54,66.7,6,14,42.9,0,0.0,0.1,0.0,1,8,1,0,19
163,Pablo Fornals,ESP,MF|FW,Villarreal,22,1996,27.5,897,1187,75.6,14620,4393,444,536,82.8,332,407,81.6,83,133,62.4,3,5.9,3.3,-2.9,44,106,39,3,174
164,Dimitri Foulquier,FRA,MF|DF,Getafe,25,1993,20.0,276,459,60.1,4612,1616,134,182,73.6,106,162,65.4,27,57,47.4,2,1.7,1.2,+0.3,15,25,8,3,39
165,Javi Fuego,ESP,MF,Villarreal,34,1984,2.6,106,144,73.6,1684,628,50,60,83.3,45,56,80.4,5,11,45.5,0,0.0,0.0,0.0,0,10,0,0,9
166,Ramiro Funes Mori,ARG,DF|MF,Villarreal,27,1991,29.2,985,1222,80.6,21193,7554,290,335,86.6,494,562,87.9,187,293,63.8,1,0.5,0.6,+0.5,6,71,6,1,65
167,Javi Galán,ESP,DF|FW,Huesca,23,1994,16.0,402,631,63.7,6147,3031,229,273,83.9,135,220,61.4,28,85,32.9,2,2.4,2.1,-0.4,17,26,17,13,31
168,Álex Gallar,ESP,MF|FW,Huesca,26,1992,11.2,326,463,70.4,5693,2070,151,189,79.9,111,150,74.0,44,76,57.9,1,2.8,2.3,-1.8,28,26,17,6,47
169,Enric Gallego,ESP,FW,Huesca,31,1986,17.1,209,387,54.0,2578,729,132,215,61.4,50,100,50.0,6,17,35.3,1,2.1,1.3,-1.1,15,14,11,3,26
170,Álex Gálvez,ESP,DF,Rayo Vallecano,29,1989,15.7,562,699,80.4,10931,4302,197,214,92.1,283,324,87.3,66,132,50.0,0,0.5,0.3,-0.5,4,28,2,0,37
171,Kévin Gameiro,FRA,FW,Valencia,31,1987,17.9,332,439,75.6,4217,756,205,243,84.4,88,110,80.0,8,18,44.4,1,3.7,3.4,-2.7,25,16,17,0,36
172,Cristian Ganea,ROU,DF,Athletic Club,26,1992,0.5,10,11,90.9,213,79,4,4,100.0,4,5,80.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,3
173,Ezequiel Garay,ARG,DF,Valencia,31,1986,23.7,896,1075,83.3,18868,6953,266,293,90.8,480,529,90.7,142,235,60.4,0,0.5,0.7,-0.5,4,89,3,0,82
174,Borja Garcés,ESP,FW,Atlético Madrid,18,1999,0.2,2,4,50.0,22,9,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
175,Alberto García,ESP,GK,Rayo Vallecano,33,1985,17.0,387,554,69.9,12384,9051,39,40,97.5,176,182,96.7,172,331,52.0,0,0.0,0.0,0.0,0,6,0,0,0
176,Aleix García,ESP,MF,Girona,21,1997,18.5,945,1160,81.5,16792,5006,425,467,91.0,351,417,84.2,126,205,61.5,1,2.1,2.6,-1.1,29,78,15,2,132
177,Álvaro García,ESP,FW|MF,Rayo Vallecano,25,1992,19.6,314,507,61.9,4899,1536,171,235,72.8,84,144,58.3,36,71,50.7,2,2.9,2.8,-0.9,20,18,21,8,37
178,Borja García,ESP,MF|FW,Girona,27,1990,29.2,1085,1345,80.7,17344,4003,587,655,89.6,348,426,81.7,106,176,60.2,3,4.8,3.7,-1.8,36,88,40,4,148
179,Dani García,ESP,MF,Athletic Club,28,1990,27.5,1159,1406,82.4,21646,5438,478,550,86.9,505,581,86.9,149,217,68.7,1,0.1,0.3,+0.9,4,100,3,0,105
180,Javi García,ESP,DF|MF,Betis,31,1987,5.8,417,445,93.7,7451,2697,165,172,95.9,228,240,95.0,21,25,84.0,0,0.0,0.1,0.0,0,24,0,0,28
181,Manu García,ESP,MF,Alavés,32,1986,25.9,698,955,73.1,11470,3374,358,447,80.1,252,329,76.6,63,106,59.4,1,0.7,0.9,+0.3,12,68,5,2,97
182,Raúl García,ESP,MF|FW,Athletic Club,32,1986,26.3,502,932,53.9,7376,2700,298,448,66.5,143,275,52.0,37,108,34.3,3,3.0,2.6,0.0,26,74,26,2,116
183,Raúl García,ESP,DF,Leganés,29,1989,4.2,77,124,62.1,1480,784,34,39,87.2,33,52,63.5,9,23,39.1,0,0.0,0.0,0.0,0,5,0,0,9
184,Raúl García,ESP,DF,Girona,29,1989,9.4,346,502,68.9,5573,2591,187,218,85.8,119,163,73.0,31,88,35.2,1,0.3,0.6,+0.7,6,19,7,6,28
185,Sergio García,ESP,FW|MF,Espanyol,35,1983,16.5,317,505,62.8,5295,1751,173,231,74.9,100,152,65.8,33,72,45.8,1,2.3,2.2,-1.3,27,35,30,5,65
186,Mario Gaspar,ESP,DF,Villarreal,27,1990,28.9,1059,1360,77.9,16331,6738,579,658,88.0,409,509,80.4,49,137,35.8,2,2.6,2.6,-0.6,16,67,19,6,106
187,Bryan Gil,ESP,MF|FW,Sevilla,17,2001,1.9,52,78,66.7,593,158,32,39,82.1,12,21,57.1,1,5,20.0,1,0.4,0.2,+0.6,2,3,2,1,7
188,Joris Gnagnon,FRA,DF|MF,Sevilla,21,1997,5.0,234,260,90.0,4109,1163,83,90,92.2,123,135,91.1,17,23,73.9,0,0.1,0.1,-0.1,2,28,1,0,25
189,Diego Godín,URU,DF,Atlético Madrid,32,1986,27.9,844,1056,79.9,16070,7223,341,391,87.2,366,430,85.1,116,194,59.8,1,0.3,0.7,+0.7,3,49,2,0,60
190,Ibai Gómez,ESP,FW,Athletic Club,28,1989,6.4,197,281,70.1,3098,1213,114,123,92.7,50,72,69.4,22,55,40.0,2,1.4,2.1,+0.6,17,16,12,10,23
191,Ibai Gómez,ESP,MF|FW,Alavés,28,1989,16.1,390,578,67.5,6555,2231,211,248,85.1,116,170,68.2,44,105,41.9,2,2.1,2.4,-0.1,22,35,18,11,41
192,Maxi Gómez,URU,FW,Celta Vigo,21,1996,32.9,497,694,71.6,7695,1323,269,354,76.0,148,197,75.1,44,65,67.7,5,3.0,1.8,+2.0,31,46,15,3,64
193,Moi Gómez,ESP,MF,Huesca,24,1994,33.9,1210,1546,78.3,22702,7355,512,581,88.1,464,565,82.1,193,314,61.5,7,4.8,4.3,+2.2,51,130,29,12,180
194,Sergi Gómez,ESP,DF,Sevilla,26,1992,30.7,1240,1467,84.5,25728,9063,394,432,91.2,637,716,89.0,195,271,72.0,0,0.4,0.5,-0.4,5,69,4,2,94
195,Maxime Gonalons,FRA,MF,Sevilla,29,1989,6.0,275,334,82.3,5418,1833,112,127,88.2,118,133,88.7,41,58,70.7,0,0.1,0.1,-0.1,4,23,0,0,39
196,Álvaro González,ESP,DF,Villarreal,28,1990,32.9,1209,1528,79.1,26158,11225,362,401,90.3,629,735,85.6,209,363,57.6,2,1.2,0.7,+0.8,9,124,10,5,144
197,Bruno González,ESP,DF,Getafe,28,1990,18.9,365,517,70.6,8325,2740,80,109,73.4,199,242,82.2,81,142,57.0,1,0.3,0.3,+0.7,3,17,2,2,29
198,Cristo González,ESP,FW,Real Madrid,20,1997,0.5,10,11,90.9,175,63,2,2,100.0,6,6,100.0,1,1,100.0,0,0.0,0.0,0.0,1,0,1,0,1
199,Andoni Gorosabel,ESP,DF,Real Sociedad,21,1996,5.1,225,279,80.6,3260,1129,133,146,91.1,74,92,80.4,10,17,58.8,0,0.5,0.3,-0.5,4,8,5,2,18
200,Álex Granell,ESP,MF|DF,Girona,29,1988,26.6,1088,1533,71.0,21139,8385,457,531,86.1,435,559,77.8,169,369,45.8,4,6.0,6.0,-2.0,50,142,37,21,182
201,Esteban Granero,ESP,MF,Espanyol,31,1987,22.4,988,1201,82.3,17134,4971,443,494,89.7,403,459,87.8,106,183,57.9,1,1.5,2.5,-0.5,29,87,16,3,113
202,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,27,1991,35.5,1123,1510,74.4,16009,4255,647,764,84.7,290,391,74.2,92,175,52.6,8,7.7,7.4,+0.3,73,79,60,5,136
203,Andrés Guardado,MEX,MF|DF,Betis,31,1986,25.9,1453,1684,86.3,25347,5869,685,744,92.1,583,653,89.3,144,205,70.2,4,3.6,3.2,+0.4,31,118,26,5,151
204,Sergi Guardiola,ESP,FW,Valladolid,27,1991,16.8,228,367,62.1,3482,698,133,183,72.7,62,90,68.9,22,40,55.0,1,2.2,1.7,-1.2,9,17,9,1,28
205,Sergi Guardiola,ESP,MF|FW,Getafe,27,1991,0.3,6,14,42.9,51,13,6,8,75.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
206,Gonçalo Guedes,POR,MF|FW,Valencia,21,1996,16.3,471,667,70.6,7219,2146,260,314,82.8,160,224,71.4,35,69,50.7,3,2.7,3.6,+0.3,21,46,39,3,97
207,Javi Guerra,ESP,FW|MF,Rayo Vallecano,36,1982,2.6,58,76,76.3,701,97,34,39,87.2,12,17,70.6,4,6,66.7,1,0.6,0.5,+0.4,3,3,0,0,5
208,Francis Guerrero,ESP,DF|FW,Betis,22,1996,19.8,776,997,77.8,10786,3486,482,546,88.3,227,290,78.3,35,77,45.5,1,1.4,2.1,-0.4,14,25,20,8,44
209,Ander Guevara,ESP,MF,Real Sociedad,21,1997,1.0,42,44,95.5,748,199,16,16,100.0,18,19,94.7,5,5,100.0,0,0.0,0.1,0.0,1,7,1,1,1
210,John Guidetti,SWE,FW,Alavés,26,1992,7.0,103,156,66.0,1263,286,60,81,74.1,26,43,60.5,5,10,50.0,1,1.0,0.6,0.0,9,5,6,3,12
211,Gerard Gumbau,ESP,MF,Leganés,23,1994,13.3,320,450,71.1,5959,1712,143,166,86.1,131,168,78.0,42,94,44.7,1,0.4,0.6,+0.6,7,22,5,3,41
212,Serdar Gürler,TUR,MF|FW,Huesca,26,1991,5.4,105,170,61.8,1394,389,75,98,76.5,16,35,45.7,7,12,58.3,1,0.2,0.5,+0.8,6,1,6,2,14
213,Gorka Guruzeta,ESP,MF|FW,Athletic Club,21,1996,0.6,7,9,77.8,76,22,3,4,75.0,2,2,100.0,0,0,,0,0.1,0.1,-0.1,2,0,1,0,1
214,Hacen,MTN,MF,Valladolid,20,1997,0.0,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
215,Munir El Haddadi,MAR,FW|MF,Sevilla,22,1995,11.6,243,347,70.0,3013,644,152,188,80.9,62,87,71.3,4,20,20.0,1,0.9,0.3,+0.1,11,18,3,1,25
216,Munir El Haddadi,MAR,FW,Barcelona,22,1995,1.7,48,62,77.4,531,109,36,40,90.0,7,14,50.0,1,2,50.0,1,0.6,0.6,+0.4,3,3,0,0,1
217,Uche Henry Agbo,NGA,MF,Rayo Vallecano,22,1995,4.1,184,202,91.1,2899,790,102,106,96.2,62,68,91.2,15,18,83.3,0,0.0,0.1,0.0,1,14,2,0,18
218,Mario Hermoso,ESP,DF,Espanyol,23,1995,31.2,1355,1625,83.4,29066,10469,424,465,91.2,669,760,88.0,245,353,69.4,0,0.4,0.9,-0.4,5,72,2,0,84
219,Lucas Hernández,FRA,DF,Atlético Madrid,22,1996,12.4,448,557,80.4,7150,2600,221,246,89.8,173,205,84.4,32,67,47.8,0,0.8,0.7,-0.8,3,24,7,3,36
220,Theo Hernández,FRA,DF,Real Sociedad,20,1997,22.0,937,1167,80.3,13917,4109,541,606,89.3,333,398,83.7,38,88,43.2,2,1.8,1.7,+0.2,18,44,17,8,72
221,Yangel Herrera,VEN,MF|DF,Huesca,20,1998,12.8,352,474,74.3,5257,1964,204,247,82.6,106,138,76.8,25,55,45.5,0,0.2,0.3,-0.2,4,40,5,0,46
222,Iago Herrerín,ESP,GK,Athletic Club,30,1988,31.0,552,983,56.2,24212,21210,33,34,97.1,139,142,97.9,379,798,47.5,1,0.5,0.2,+0.5,2,44,2,0,0
223,Pablo Hervías,ESP,MF,Valladolid,25,1993,1.8,49,65,75.4,849,165,15,18,83.3,22,30,73.3,7,10,70.0,0,0.3,0.2,-0.3,2,4,1,1,3
224,Pablo Hervías,ESP,MF,Eibar,25,1993,2.0,45,80,56.3,659,186,27,33,81.8,10,16,62.5,5,23,21.7,1,0.3,0.3,+0.7,6,2,1,1,1
225,Andrew Hjulsager,DEN,MF|FW,Celta Vigo,23,1995,4.0,95,137,69.3,1510,617,51,60,85.0,32,43,74.4,8,22,36.4,3,1.7,0.8,+1.3,6,8,6,4,13
226,Wesley Hoedt,NED,DF,Celta Vigo,24,1994,9.9,417,497,83.9,9067,3222,117,132,88.6,230,246,93.5,66,99,66.7,0,0.4,0.1,-0.4,5,24,1,0,32
227,Robert Ibáñez,ESP,MF,Getafe,25,1993,0.8,17,19,89.5,194,26,12,13,92.3,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0
228,Vicente Iborra,ESP,MF,Villarreal,30,1988,18.5,637,796,80.0,10504,2790,325,391,83.1,228,277,82.3,63,79,79.7,1,0.9,1.0,+0.1,7,63,4,0,69
229,Borja Iglesias,ESP,FW,Espanyol,25,1993,34.2,477,688,69.3,6574,925,294,385,76.4,129,181,71.3,24,39,61.5,3,4.1,2.5,-1.1,42,24,11,1,31
230,Asier Illarramendi,ESP,MF,Real Sociedad,28,1990,20.2,1060,1267,83.7,19327,6015,429,480,89.4,483,548,88.1,120,180,66.7,1,1.4,1.6,-0.4,11,117,10,0,144
231,Giannelli Imbula,COD,MF,Rayo Vallecano,25,1992,19.2,654,732,89.3,11027,3016,337,358,94.1,239,257,93.0,59,83,71.1,1,0.9,1.1,+0.1,22,71,15,2,114
232,Pablo Insua,ESP,DF,Huesca,24,1993,8.6,192,246,78.0,4187,1458,42,58,72.4,114,132,86.4,32,48,66.7,0,0.1,0.2,-0.1,1,9,0,0,15
233,Takashi Inui,JPN,MF|FW,Alavés,30,1988,9.2,187,261,71.6,2778,688,102,121,84.3,69,97,71.1,11,26,42.3,0,0.6,0.6,-0.6,4,16,7,2,20
234,Takashi Inui,JPN,MF,Betis,30,1988,4.2,105,131,80.2,1453,286,63,71,88.7,27,31,87.1,8,11,72.7,0,0.1,0.2,-0.1,3,4,5,2,10
235,Gorka Iraizoz,ESP,GK,Girona,37,1981,6.2,156,231,67.5,5094,3857,10,10,100.0,67,70,95.7,79,151,52.3,0,0.0,0.0,0.0,0,3,0,0,0
236,Carlos Isaac,ESP,DF,Atlético Madrid,20,1998,1.0,44,54,81.5,577,113,30,32,93.8,10,16,62.5,2,3,66.7,0,0.0,0.0,0.0,1,2,0,0,1
237,Isco,ESP,MF|FW,Real Madrid,26,1992,13.2,834,982,84.9,12886,3190,487,523,93.1,262,306,85.6,59,90,65.6,2,2.8,2.0,-0.8,26,92,22,2,119
238,Manuel Iturra,CHI,MF,Villarreal,34,1984,0.8,45,54,83.3,849,262,20,22,90.9,21,24,87.5,4,6,66.7,0,0.0,0.0,0.0,0,5,0,0,8
239,Ander Iturraspe,ESP,MF,Athletic Club,29,1989,1.1,71,80,88.8,1190,385,30,33,90.9,36,40,90.0,2,4,50.0,0,0.0,0.0,0.0,0,5,0,0,5
240,Ivi,ESP,MF|FW,Valladolid,24,1994,0.2,10,15,66.7,109,19,8,10,80.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
241,Adnan Januzaj,BEL,FW|MF,Real Sociedad,23,1995,13.9,369,557,66.2,6946,2270,191,214,89.3,91,134,67.9,68,153,44.4,3,3.0,3.4,0.0,30,30,33,12,54
242,Jason,ESP,DF|FW,Levante,24,1994,25.9,559,837,66.8,8956,3477,280,342,81.9,191,269,71.0,51,126,40.5,5,4.8,2.5,+0.2,30,51,22,9,75
243,Mathias Jensen,DEN,MF|FW,Celta Vigo,22,1996,2.6,61,81,75.3,803,185,44,52,84.6,14,19,73.7,2,8,25.0,0,0.1,0.2,-0.1,1,4,1,0,7
244,Jesé,ESP,FW|MF,Betis,25,1993,8.7,146,196,74.5,1980,267,90,119,75.6,37,44,84.1,7,10,70.0,0,0.7,0.5,-0.7,7,8,6,0,15
245,Joaquín,ESP,FW|MF,Betis,37,1981,18.8,779,976,79.8,11616,2962,441,493,89.5,249,305,81.6,48,97,49.5,0,3.5,4.1,-3.5,45,43,40,14,85
246,Jony,ESP,MF|FW,Alavés,27,1991,33.0,657,1192,55.1,13032,5515,283,373,75.9,215,342,62.9,140,387,36.2,11,9.6,7.7,+1.4,85,49,60,40,76
247,Joan Jordán,ESP,MF,Eibar,24,1994,31.9,1473,1875,78.6,30052,7182,563,649,86.7,587,704,83.4,282,420,67.1,4,5.0,5.9,-1.0,68,165,31,11,184
248,Willian José,BRA,FW,Real Sociedad,26,1991,26.3,569,775,73.4,9810,1574,294,357,82.4,167,223,74.9,80,117,68.4,5,3.7,3.2,+1.3,36,35,21,2,60
249,Aleksandar Jovanović,SRB,GK,Huesca,25,1992,12.0,158,334,47.3,6179,5269,15,16,93.8,48,50,96.0,95,266,35.7,0,0.0,0.1,0.0,0,12,1,0,0
250,Jozabed,ESP,MF,Celta Vigo,27,1991,12.8,597,716,83.4,11619,3291,232,264,87.9,251,279,90.0,101,134,75.4,0,0.8,0.3,-0.8,8,77,2,0,71
251,Miguel Juan Llambrich,ESP,DF|FW,Villarreal,22,1996,6.0,169,236,71.6,2828,1112,81,97,83.5,78,97,80.4,8,32,25.0,0,0.2,0.3,-0.2,3,9,5,3,15
252,Juanfran,ESP,DF|FW,Leganés,29,1988,16.2,433,660,65.6,7734,3605,222,252,88.1,141,228,61.8,64,145,44.1,1,1.9,2.6,-0.9,23,40,31,24,56
253,Juanfran,ESP,DF,Atlético Madrid,33,1985,17.9,774,973,79.5,10659,3909,497,550,90.4,200,266,75.2,43,79,54.4,2,3.5,3.1,-1.5,20,41,20,9,57
254,Juanmi,ESP,FW|MF,Real Sociedad,25,1993,16.9,295,373,79.1,4083,716,182,212,85.8,81,102,79.4,13,21,61.9,2,1.5,1.1,+0.5,10,12,8,1,21
255,Juanpe,ESP,DF,Girona,27,1991,30.7,1277,1579,80.9,26167,10792,385,434,88.7,708,798,88.7,176,309,57.0,0,0.2,0.3,-0.2,5,63,3,0,91
256,Juanpi,VEN,MF|FW,Huesca,24,1994,7.4,169,235,71.9,2681,808,84,100,84.0,52,73,71.2,18,38,47.4,2,0.5,0.6,+1.5,8,22,6,2,20
257,David Juncà,ESP,DF,Celta Vigo,24,1993,19.5,831,1053,78.9,13505,4946,424,468,90.6,322,401,80.3,61,133,45.9,3,0.9,1.1,+2.1,16,46,22,9,64
258,Vinicius Júnior,BRA,FW|MF,Real Madrid,18,2000,9.7,224,309,72.5,3257,586,147,180,81.7,62,88,70.5,11,17,64.7,0,1.5,1.4,-1.5,15,5,13,5,17
259,Gaël Kakuta,COD,MF|FW,Rayo Vallecano,27,1991,8.0,188,277,67.9,2796,985,115,143,80.4,54,85,63.5,11,32,34.4,0,0.2,0.7,-0.2,5,26,6,2,28
260,Nikola Kalinić,CRO,FW,Atlético Madrid,30,1988,7.1,61,108,56.5,635,97,44,71,62.0,4,12,33.3,1,1,100.0,0,0.2,0.3,-0.2,3,2,3,0,4
261,Lee Kang-in,KOR,MF|FW,Valencia,17,2001,0.3,12,19,63.2,192,56,6,7,85.7,4,7,57.1,1,3,33.3,0,0.0,0.1,0.0,1,2,1,1,2
262,Wilfrid Kaptoum,CMR,MF,Betis,22,1996,8.6,279,326,85.6,3879,832,167,180,92.8,89,101,88.1,9,16,56.3,0,0.1,0.2,-0.1,2,21,1,0,22
263,Keko,ESP,MF|FW,Valladolid,26,1991,17.0,340,537,63.3,5919,1561,179,230,77.8,103,148,69.6,40,98,40.8,1,1.6,1.8,-0.6,13,24,18,15,33
264,Kiké,ESP,FW,Eibar,28,1989,14.4,278,407,68.3,3470,615,169,214,79.0,67,105,63.8,13,27,48.1,0,1.8,1.9,-1.8,14,19,8,1,27
265,Simon Kjær,DEN,DF,Sevilla,29,1989,22.3,777,910,85.4,15448,6439,261,276,94.6,403,435,92.6,100,172,58.1,0,0.5,0.7,-0.5,6,40,6,0,51
266,Kenan Kodro,BIH,FW|MF,Athletic Club,24,1993,1.8,37,47,78.7,426,50,22,25,88.0,6,9,66.7,1,1,100.0,0,0.1,0.0,-0.1,2,1,0,0,0
267,Koke,ESP,MF,Atlético Madrid,26,1992,28.7,1715,2081,82.4,25958,7698,915,982,93.2,517,617,83.8,153,296,51.7,5,4.8,6.1,+0.2,61,154,26,4,174
268,Geoffrey Kondogbia,CTA,MF,Valencia,25,1993,13.8,628,746,84.2,12446,3392,248,284,87.3,264,293,90.1,101,132,76.5,1,0.9,0.7,+0.1,6,81,6,0,87
269,Vasyl Kravets,UKR,DF|FW,Leganés,20,1997,5.3,160,228,70.2,2700,921,83,96,86.5,62,85,72.9,13,37,35.1,0,0.9,0.6,-0.9,6,7,6,4,17
270,Toni Kroos,GER,MF,Real Madrid,28,1990,24.7,1980,2229,88.8,37939,10912,887,931,95.3,726,789,92.0,330,432,76.4,4,5.3,4.6,-1.3,64,231,15,2,269
271,Víctor Laguardia,ESP,DF,Alavés,28,1989,36.0,896,1279,70.1,20270,9717,251,312,80.4,456,554,82.3,182,382,47.6,2,1.0,1.6,+1.0,6,90,5,0,92
272,Diego Lainez,MEX,FW|MF,Betis,18,2000,3.9,109,131,83.2,1203,206,68,70,97.1,22,28,78.6,1,6,16.7,1,0.4,0.4,+0.6,7,8,2,0,8
273,Toni Lato,ESP,DF,Valencia,20,1997,3.0,140,175,80.0,2301,954,72,80,90.0,54,64,84.4,12,23,52.2,0,0.0,0.1,0.0,1,10,2,0,14
274,Miguel Layún,MEX,MF|DF,Villarreal,30,1988,5.6,193,279,69.2,3340,1015,100,118,84.7,63,87,72.4,24,60,40.0,1,0.9,1.2,+0.1,11,19,5,5,18
275,Robin Le Normand,ESP,DF,Real Sociedad,21,1996,3.2,194,221,87.8,4060,1176,47,49,95.9,111,120,92.5,30,41,73.2,1,0.9,0.5,+0.1,2,8,1,0,12
276,Wu Lei,CHN,FW|MF,Espanyol,26,1991,11.8,151,212,71.2,1757,465,102,124,82.3,27,40,67.5,5,10,50.0,1,1.5,1.2,-0.5,10,8,15,3,23
277,Iñigo Lekue,ESP,DF,Athletic Club,25,1993,2.3,90,118,76.3,1454,644,47,53,88.7,33,42,78.6,7,16,43.8,0,0.1,0.1,-0.1,2,5,0,0,5
278,Thomas Lemar,FRA,MF,Atlético Madrid,22,1995,20.2,825,1020,80.9,11702,3077,486,540,90.0,220,275,80.0,55,99,55.6,3,3.3,3.2,-0.3,38,61,28,5,84
279,Clément Lenglet,FRA,DF,Barcelona,23,1995,21.5,1024,1147,89.3,19010,7938,407,422,96.4,481,516,93.2,120,172,69.8,0,0.0,0.1,0.0,0,34,0,0,49
280,Pedro León,ESP,MF|FW,Eibar,31,1986,4.7,84,166,50.6,1471,566,42,62,67.7,27,50,54.0,13,36,36.1,0,0.3,0.6,-0.3,5,10,5,5,11
281,Sergio León,ESP,FW|MF,Betis,29,1989,7.1,79,104,76.0,1047,109,47,54,87.0,22,28,78.6,3,6,50.0,1,0.6,0.7,+0.4,6,1,1,1,3
282,Diego Llorente,ESP,DF,Real Sociedad,24,1993,19.5,935,1110,84.2,20043,6276,240,267,89.9,552,605,91.2,141,215,65.6,0,0.1,0.4,-0.1,2,51,3,1,58
283,Marcos Llorente,ESP,MF,Real Madrid,23,1995,6.0,350,379,92.3,7106,1489,128,139,92.1,161,164,98.2,59,64,92.2,0,0.2,0.2,-0.2,4,23,0,0,18
