Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
161,Junior Firpo,ESP,DF|FW,Betis,21,1996,21.5,1361,49,319,588,469,80,1361,45,31,68.9,14,31.1,717,3958,2420,73,40,21,25,15,861,171
162,Mathieu Flamini,FRA,MF,Getafe,34,1984,5.0,167,6,33,109,25,2,167,1,0,0.0,1,100.0,44,159,28,0,0,0,3,2,67,1
163,Pablo Fornals,ESP,MF|FW,Villarreal,22,1996,27.5,1519,28,197,710,629,67,1519,64,39,60.9,25,39.1,930,4872,2245,55,46,13,60,51,1118,172
164,Dimitri Foulquier,FRA,MF|DF,Getafe,25,1993,20.0,721,19,163,340,237,41,721,56,26,46.4,30,53.6,349,2448,1095,30,31,8,48,36,359,55
165,Javi Fuego,ESP,MF,Villarreal,34,1984,2.6,170,13,49,110,12,0,170,1,1,100.0,0,0.0,71,270,146,1,1,0,0,3,98,1
166,Ramiro Funes Mori,ARG,DF|MF,Villarreal,27,1991,29.2,1558,203,804,682,88,27,1558,10,7,70.0,3,30.0,839,4712,2710,13,21,1,13,6,885,7
167,Javi Galán,ESP,DF|FW,Huesca,23,1994,16.0,870,43,278,363,250,17,870,51,29,56.9,22,43.1,389,2826,1643,52,34,5,28,14,380,62
168,Álex Gallar,ESP,MF|FW,Huesca,26,1992,11.2,587,11,89,246,265,30,586,46,19,41.3,27,58.7,353,2289,1019,30,27,6,26,22,398,87
169,Enric Gallego,ESP,FW,Huesca,31,1986,17.1,625,33,49,302,282,69,625,40,14,35.0,26,65.0,274,1240,478,15,19,6,60,22,416,74
170,Álex Gálvez,ESP,DF,Rayo Vallecano,29,1989,15.7,866,109,520,335,18,12,866,2,1,50.0,1,50.0,458,2157,1121,5,4,1,4,3,453,1
171,Kévin Gameiro,FRA,FW,Valencia,31,1987,17.9,577,6,32,218,336,95,577,26,12,46.2,14,53.8,340,2368,1209,53,28,24,32,28,449,141
172,Cristian Ganea,ROU,DF,Athletic Club,26,1992,0.5,16,2,4,5,7,0,16,0,0,,0,,10,27,16,1,0,0,0,0,8,1
173,Ezequiel Garay,ARG,DF,Valencia,31,1986,23.7,1317,172,656,610,61,26,1317,2,2,100.0,0,0.0,634,4211,2418,16,10,1,4,0,793,2
174,Borja Garcés,ESP,FW,Atlético Madrid,18,1999,0.2,10,0,0,1,9,4,10,0,0,,0,,4,28,12,1,0,1,1,0,5,3
175,Alberto García,ESP,GK,Rayo Vallecano,33,1985,17.0,602,517,599,3,0,0,602,0,0,,0,,290,1835,1187,0,1,1,1,0,204,0
176,Aleix García,ESP,MF,Girona,21,1997,18.5,1321,26,244,787,303,9,1321,23,13,56.5,10,43.5,677,3041,1414,28,26,1,18,19,889,65
177,Álvaro García,ESP,FW|MF,Rayo Vallecano,25,1992,19.6,706,39,150,220,347,67,706,22,10,45.5,12,54.5,433,2894,1462,67,33,20,41,23,449,160
178,Borja García,ESP,MF|FW,Girona,27,1990,29.2,1643,20,249,985,436,32,1643,61,37,60.7,24,39.3,1117,5416,2385,59,62,5,62,52,1312,169
179,Dani García,ESP,MF,Athletic Club,28,1990,27.5,1603,74,376,1115,124,0,1603,4,3,75.0,1,25.0,723,3008,1333,11,16,2,9,11,961,10
180,Javi García,ESP,DF|MF,Betis,31,1987,5.8,498,45,158,328,14,2,498,4,3,75.0,0,0.0,320,1827,1027,1,2,0,1,4,390,2
181,Manu García,ESP,MF,Alavés,32,1986,25.9,1265,81,322,756,201,41,1265,19,13,68.4,6,31.6,558,2554,1081,19,11,4,26,26,679,35
182,Raúl García,ESP,MF|FW,Athletic Club,32,1986,26.3,1306,41,157,617,540,108,1302,26,12,46.2,14,53.8,557,2288,968,27,26,6,49,29,886,135
183,Raúl García,ESP,DF,Leganés,29,1989,4.2,183,25,86,76,21,1,183,2,2,100.0,0,0.0,69,403,124,2,3,0,5,2,62,1
184,Raúl García,ESP,DF,Girona,29,1989,9.4,615,38,225,252,150,9,615,13,9,69.2,4,30.8,291,1687,916,27,18,1,8,6,312,41
185,Sergio García,ESP,FW|MF,Espanyol,35,1983,16.5,662,6,52,247,372,72,662,36,16,44.4,20,55.6,465,2757,1241,47,37,21,47,38,521,152
186,Mario Gaspar,ESP,DF,Villarreal,27,1990,28.9,1678,126,548,723,426,54,1678,27,11,40.7,16,59.3,681,3172,1876,56,34,10,15,13,865,128
187,Bryan Gil,ESP,MF|FW,Sevilla,17,2001,1.9,117,4,18,41,58,7,117,21,9,42.9,12,57.1,88,583,252,10,3,0,5,5,93,28
188,Joris Gnagnon,FRA,DF|MF,Sevilla,21,1997,5.0,308,16,119,166,26,4,308,3,3,100.0,0,0.0,190,1059,616,10,6,0,2,5,204,7
189,Diego Godín,URU,DF,Atlético Madrid,32,1986,27.9,1347,191,701,596,59,32,1347,11,10,90.9,1,9.1,626,3235,1789,12,11,0,12,0,710,3
190,Ibai Gómez,ESP,FW,Athletic Club,28,1989,6.4,363,7,43,140,183,13,363,16,6,37.5,10,62.5,204,906,306,7,10,3,25,11,246,60
191,Ibai Gómez,ESP,MF|FW,Alavés,28,1989,16.1,722,24,121,323,289,29,721,28,16,57.1,12,42.9,409,2060,792,19,19,3,27,21,464,73
192,Maxi Gómez,URU,FW,Celta Vigo,21,1996,32.9,987,47,74,515,400,121,986,30,14,46.7,16,53.3,558,2650,1084,33,34,13,74,42,752,150
193,Moi Gómez,ESP,MF,Huesca,24,1994,33.9,1789,55,333,1050,439,30,1789,55,32,58.2,23,41.8,986,6164,2656,52,45,2,44,36,1118,61
194,Sergi Gómez,ESP,DF,Sevilla,26,1992,30.7,1746,181,846,834,71,22,1746,0,0,,0,,947,4591,2636,12,19,0,2,3,1109,3
195,Maxime Gonalons,FRA,MF,Sevilla,29,1989,6.0,394,22,100,254,45,3,394,10,8,80.0,2,20.0,220,1118,457,6,8,0,5,5,250,2
196,Álvaro González,ESP,DF,Villarreal,28,1990,32.9,1855,210,885,905,72,20,1855,1,0,0.0,1,100.0,940,4831,3229,30,17,0,9,2,1161,6
197,Bruno González,ESP,DF,Getafe,28,1990,18.9,702,84,354,326,29,8,702,3,3,100.0,0,0.0,213,1123,393,4,2,1,4,2,239,1
198,Cristo González,ESP,FW,Real Madrid,20,1997,0.5,19,1,3,12,4,0,19,2,0,0.0,2,100.0,10,53,21,1,0,0,1,1,11,0
199,Andoni Gorosabel,ESP,DF,Real Sociedad,21,1996,5.1,347,19,107,163,81,3,347,7,1,14.3,6,85.7,143,790,368,6,12,0,12,4,190,25
200,Álex Granell,ESP,MF|DF,Girona,29,1988,26.6,1794,51,362,1030,420,11,1794,31,21,67.7,10,32.3,944,4603,2504,46,42,2,24,27,1119,80
201,Esteban Granero,ESP,MF,Espanyol,31,1987,22.4,1423,63,290,777,376,6,1423,40,34,85.0,6,15.0,799,4404,2010,39,36,2,26,36,936,36
202,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,27,1991,35.5,1830,26,159,689,1003,138,1827,44,20,45.5,24,54.5,1027,5363,2501,87,75,37,57,49,1380,241
203,Andrés Guardado,MEX,MF|DF,Betis,31,1986,25.9,1881,42,317,1081,498,25,1881,35,24,68.6,11,31.4,1205,6391,3232,57,59,6,37,23,1407,85
204,Sergi Guardiola,ESP,FW,Valladolid,27,1991,16.8,578,17,34,271,278,71,577,35,19,54.3,16,45.7,316,1769,739,36,21,26,46,32,420,108
205,Sergi Guardiola,ESP,MF|FW,Getafe,27,1991,0.3,24,0,0,4,20,4,24,4,0,0.0,4,100.0,16,129,64,7,3,2,2,0,17,4
206,Gonçalo Guedes,POR,MF|FW,Valencia,21,1996,16.3,860,4,102,339,435,64,860,56,36,64.3,20,35.7,563,4402,2666,91,61,23,40,24,674,147
207,Javi Guerra,ESP,FW|MF,Rayo Vallecano,36,1982,2.6,97,2,8,57,32,13,97,6,4,66.7,2,33.3,47,256,68,2,0,1,3,2,73,12
208,Francis Guerrero,ESP,DF|FW,Betis,22,1996,19.8,1207,40,356,442,420,37,1207,31,15,48.4,16,51.6,657,3839,2107,59,48,17,23,19,779,153
209,Ander Guevara,ESP,MF,Real Sociedad,21,1997,1.0,52,1,8,35,9,0,52,3,3,100.0,0,0.0,27,163,69,1,1,0,0,1,32,0
210,John Guidetti,SWE,FW,Alavés,26,1992,7.0,216,7,17,83,116,24,216,4,1,25.0,3,75.0,106,376,118,8,1,2,16,6,165,57
211,Gerard Gumbau,ESP,MF,Leganés,23,1994,13.3,555,16,109,304,147,12,554,5,5,100.0,0,0.0,265,943,411,11,10,1,10,3,316,23
212,Serdar Gürler,TUR,MF|FW,Huesca,26,1991,5.4,229,3,30,82,122,29,229,14,7,50.0,7,50.0,147,1032,569,23,18,11,15,11,156,59
213,Gorka Guruzeta,ESP,MF|FW,Athletic Club,21,1996,0.6,15,0,2,7,6,1,15,0,0,,0,,6,21,3,0,0,0,2,2,10,3
214,Hacen,MTN,MF,Valladolid,20,1997,0.0,6,2,4,2,0,0,6,0,0,,0,,2,4,4,0,0,0,0,0,1,0
215,Munir El Haddadi,MAR,FW|MF,Sevilla,22,1995,11.6,489,11,46,203,247,46,489,21,11,52.4,10,47.6,278,1220,572,20,17,5,21,15,344,103
216,Munir El Haddadi,MAR,FW,Barcelona,22,1995,1.7,77,2,4,31,42,10,77,4,3,75.0,1,25.0,46,209,98,1,1,1,3,2,60,15
217,Uche Henry Agbo,NGA,MF,Rayo Vallecano,22,1995,4.1,227,3,63,139,28,0,227,3,3,100.0,0,0.0,138,776,395,4,3,0,2,3,168,1
218,Mario Hermoso,ESP,DF,Espanyol,23,1995,31.2,1954,265,1084,823,70,27,1954,12,9,75.0,3,25.0,1002,4647,2836,21,8,1,6,6,1217,11
219,Lucas Hernández,FRA,DF,Atlético Madrid,22,1996,12.4,699,52,254,339,107,15,699,10,6,60.0,4,40.0,355,2331,1312,19,19,3,4,6,410,38
220,Theo Hernández,FRA,DF,Real Sociedad,20,1997,22.0,1448,60,419,676,380,33,1448,83,42,50.6,41,49.4,815,6132,3777,87,78,16,37,26,897,117
221,Yangel Herrera,VEN,MF|DF,Huesca,20,1998,12.8,649,38,169,359,126,12,649,29,15,51.7,14,48.3,282,1163,397,5,11,0,17,21,323,25
222,Iago Herrerín,ESP,GK,Athletic Club,30,1988,31.0,1029,765,1017,13,0,0,1029,0,0,,0,,508,3239,2522,0,0,0,1,0,410,0
223,Pablo Hervías,ESP,MF,Valladolid,25,1993,1.8,76,1,8,28,41,2,76,2,1,50.0,1,50.0,46,423,144,2,3,0,1,0,52,12
224,Pablo Hervías,ESP,MF,Eibar,25,1993,2.0,94,0,10,28,60,2,94,10,6,60.0,4,40.0,55,471,170,6,7,0,0,4,61,9
225,Andrew Hjulsager,DEN,MF|FW,Celta Vigo,23,1995,4.0,192,2,40,59,97,5,192,14,6,42.9,8,57.1,126,777,391,9,5,1,12,10,128,29
226,Wesley Hoedt,NED,DF,Celta Vigo,24,1994,9.9,612,67,327,274,15,5,612,6,4,66.7,2,33.3,325,1703,982,4,3,1,3,1,373,2
227,Robert Ibáñez,ESP,MF,Getafe,25,1993,0.8,33,0,2,13,19,3,33,5,3,60.0,2,40.0,24,186,92,3,4,0,1,1,26,9
228,Vicente Iborra,ESP,MF,Villarreal,30,1988,18.5,985,55,245,591,156,39,985,17,7,41.2,10,58.8,475,1728,670,7,11,3,16,14,624,48
229,Borja Iglesias,ESP,FW,Espanyol,25,1993,34.2,1073,52,108,462,521,154,1070,51,23,45.1,27,52.9,647,3399,1291,52,32,25,109,65,771,251
230,Asier Illarramendi,ESP,MF,Real Sociedad,28,1990,20.2,1468,79,395,944,142,4,1468,10,7,70.0,3,30.0,796,4551,2294,24,19,0,22,13,911,6
231,Giannelli Imbula,COD,MF,Rayo Vallecano,25,1992,19.2,894,19,144,590,186,13,894,71,57,80.3,14,19.7,678,4667,2598,51,39,4,32,40,704,19
232,Pablo Insua,ESP,DF,Huesca,24,1993,8.6,333,37,192,136,8,7,333,1,1,100.0,0,0.0,140,734,338,3,1,0,5,4,165,0
233,Takashi Inui,JPN,MF|FW,Alavés,30,1988,9.2,357,8,49,179,137,15,357,23,14,60.9,9,39.1,228,1414,771,21,13,3,27,10,234,53
234,Takashi Inui,JPN,MF,Betis,30,1988,4.2,174,2,15,80,83,12,174,11,8,72.7,3,27.3,126,715,371,11,9,1,11,6,137,26
235,Gorka Iraizoz,ESP,GK,Girona,37,1981,6.2,263,244,261,2,0,0,263,1,1,100.0,0,0.0,118,781,530,0,0,0,0,0,83,0
236,Carlos Isaac,ESP,DF,Atlético Madrid,20,1998,1.0,63,3,9,32,22,2,63,2,2,100.0,0,0.0,36,228,148,2,6,1,3,1,40,6
237,Isco,ESP,MF|FW,Real Madrid,26,1992,13.2,1111,5,122,600,403,54,1111,49,34,69.4,15,30.6,811,4551,2186,46,49,9,24,30,957,91
238,Manuel Iturra,CHI,MF,Villarreal,34,1984,0.8,61,3,14,43,5,0,61,0,0,,0,,32,100,37,0,1,0,0,0,39,1
239,Ander Iturraspe,ESP,MF,Athletic Club,29,1989,1.1,91,5,27,58,6,0,91,1,0,0.0,1,100.0,44,203,109,0,2,0,1,1,65,2
240,Ivi,ESP,MF|FW,Valladolid,24,1994,0.2,21,0,1,5,15,0,21,1,0,0.0,1,100.0,12,88,46,2,2,0,3,1,15,2
241,Adnan Januzaj,BEL,FW|MF,Real Sociedad,23,1995,13.9,766,9,61,257,468,57,766,105,65,61.9,39,37.1,552,4311,2061,72,44,29,52,51,586,173
242,Jason,ESP,DF|FW,Levante,24,1994,25.9,1149,51,261,519,391,34,1149,78,29,37.2,49,62.8,576,4087,2209,71,47,6,44,34,665,124
243,Mathias Jensen,DEN,MF|FW,Celta Vigo,22,1996,2.6,106,1,20,55,32,4,106,1,0,0.0,1,100.0,59,202,58,1,2,0,5,5,72,10
244,Jesé,ESP,FW|MF,Betis,25,1993,8.7,273,0,10,127,139,46,273,22,12,54.5,10,45.5,170,1005,481,22,10,14,20,9,190,55
245,Joaquín,ESP,FW|MF,Betis,37,1981,18.8,1148,32,110,454,594,60,1148,65,48,73.8,17,26.2,725,4703,2468,85,59,29,31,27,883,170
246,Jony,ESP,MF|FW,Alavés,27,1991,33.0,1589,7,198,595,833,81,1589,138,62,44.9,76,55.1,839,6630,3406,119,90,40,109,60,898,220
247,Joan Jordán,ESP,MF,Eibar,24,1994,31.9,2195,25,220,1255,745,32,2195,63,47,74.6,16,25.4,1113,5519,2545,44,52,5,45,34,1303,92
248,Willian José,BRA,FW,Real Sociedad,26,1991,26.3,968,30,79,510,387,83,961,30,19,63.3,11,36.7,609,2792,838,18,21,4,48,54,812,190
249,Aleksandar Jovanović,SRB,GK,Huesca,25,1992,12.0,356,290,355,1,0,0,356,0,0,,0,,153,998,787,0,0,0,0,0,128,0
250,Jozabed,ESP,MF,Celta Vigo,27,1991,12.8,814,19,173,521,125,18,814,8,5,62.5,3,37.5,476,1914,787,7,6,1,13,5,587,17
251,Miguel Juan Llambrich,ESP,DF|FW,Villarreal,22,1996,6.0,323,26,111,136,77,4,323,11,5,45.5,6,54.5,153,929,476,15,14,0,11,6,159,28
252,Juanfran,ESP,DF|FW,Leganés,29,1988,16.2,812,46,195,309,322,17,812,26,13,50.0,13,50.0,421,2500,1424,39,29,3,16,10,455,103
253,Juanfran,ESP,DF,Atlético Madrid,33,1985,17.9,1117,61,304,470,350,29,1117,21,11,52.4,10,47.6,611,2928,1662,53,32,12,12,12,660,86
254,Juanmi,ESP,FW|MF,Real Sociedad,25,1993,16.9,533,10,72,287,183,58,533,19,16,84.2,3,15.8,326,1802,694,27,12,11,31,40,395,86
255,Juanpe,ESP,DF,Girona,27,1991,30.7,1896,173,1016,833,64,36,1896,12,10,83.3,2,16.7,979,4921,3049,18,3,0,10,1,1167,3
256,Juanpi,VEN,MF|FW,Huesca,24,1994,7.4,341,9,54,182,113,14,340,19,8,42.1,11,57.9,202,1288,646,21,11,2,17,19,209,23
257,David Juncà,ESP,DF,Celta Vigo,24,1993,19.5,1274,65,399,597,281,16,1274,24,13,54.2,11,45.8,632,3289,1888,47,42,3,15,7,758,79
258,Vinicius Júnior,BRA,FW|MF,Real Madrid,18,2000,9.7,464,1,33,117,324,82,464,70,41,58.6,29,41.4,379,3227,1876,76,28,48,27,24,383,141
259,Gaël Kakuta,COD,MF|FW,Rayo Vallecano,27,1991,8.0,368,4,54,161,160,19,367,30,16,53.3,14,46.7,236,1454,692,27,15,4,25,12,263,64
260,Nikola Kalinić,CRO,FW,Atlético Madrid,30,1988,7.1,164,0,11,63,91,27,164,3,0,0.0,3,100.0,87,349,90,5,5,3,21,5,129,43
261,Lee Kang-in,KOR,MF|FW,Valencia,17,2001,0.3,25,0,5,11,10,0,25,0,0,,0,,18,124,72,2,1,0,2,0,19,2
262,Wilfrid Kaptoum,CMR,MF,Betis,22,1996,8.6,407,8,67,260,88,7,407,27,19,70.4,8,29.6,241,1475,766,16,16,2,14,8,297,17
263,Keko,ESP,MF|FW,Valladolid,26,1991,17.0,749,14,127,280,355,51,749,53,30,56.6,23,43.4,421,2970,1490,64,31,12,37,21,472,125
264,Kiké,ESP,FW,Eibar,28,1989,14.4,598,6,29,216,355,90,598,14,6,42.9,8,57.1,330,1289,340,13,12,7,61,28,475,128
265,Simon Kjær,DEN,DF,Sevilla,29,1989,22.3,1171,186,722,425,28,20,1171,0,0,,0,,572,2394,1186,2,1,0,4,1,642,2
266,Kenan Kodro,BIH,FW|MF,Athletic Club,24,1993,1.8,65,0,5,34,27,6,65,2,1,50.0,1,50.0,38,126,29,1,1,0,7,5,56,16
267,Koke,ESP,MF,Atlético Madrid,26,1992,28.7,2335,48,398,1248,697,27,2335,17,13,76.5,4,23.5,1293,4773,2184,24,30,4,30,39,1689,72
268,Geoffrey Kondogbia,CTA,MF,Valencia,25,1993,13.8,914,49,221,595,105,12,914,24,22,91.7,2,8.3,525,3155,1324,14,16,0,15,20,643,10
269,Vasyl Kravets,UKR,DF|FW,Leganés,20,1997,5.3,282,10,64,112,109,7,282,10,7,70.0,3,30.0,143,711,373,8,7,2,7,5,155,41
270,Toni Kroos,GER,MF,Real Madrid,28,1990,24.7,2388,34,381,1473,550,14,2388,17,14,82.4,3,17.6,1547,7440,3909,56,61,4,16,11,1833,39
271,Víctor Laguardia,ESP,DF,Alavés,28,1989,36.0,1692,237,936,715,57,34,1692,0,0,,0,,672,3285,1900,11,5,0,6,3,808,11
272,Diego Lainez,MEX,FW|MF,Betis,18,2000,3.9,199,1,10,53,137,15,199,33,16,48.5,17,51.5,163,1153,488,17,13,6,17,9,168,43
273,Toni Lato,ESP,DF,Valencia,20,1997,3.0,217,16,76,104,38,5,217,2,1,50.0,1,50.0,96,344,138,2,3,0,3,0,109,10
274,Miguel Layún,MEX,MF|DF,Villarreal,30,1988,5.6,340,10,57,133,152,5,340,11,5,45.5,6,54.5,158,861,424,10,7,0,14,7,213,45
275,Robin Le Normand,ESP,DF,Real Sociedad,21,1996,3.2,250,17,112,133,5,4,250,1,1,100.0,0,0.0,167,909,518,0,0,0,2,0,179,0
276,Wu Lei,CHN,FW|MF,Espanyol,26,1991,11.8,337,7,55,120,170,63,337,18,9,50.0,9,50.0,175,1099,630,29,7,16,26,11,218,81
277,Iñigo Lekue,ESP,DF,Athletic Club,25,1993,2.3,156,14,47,71,39,1,156,4,3,75.0,1,25.0,58,382,187,7,5,1,4,3,78,9
278,Thomas Lemar,FRA,MF,Atlético Madrid,22,1995,20.2,1259,8,168,579,529,34,1259,79,48,60.8,31,39.2,872,5201,2372,64,49,11,36,47,958,125
279,Clément Lenglet,FRA,DF,Barcelona,23,1995,21.5,1341,150,682,637,27,9,1341,6,6,100.0,0,0.0,797,3919,2487,6,6,0,5,3,932,2
280,Pedro León,ESP,MF|FW,Eibar,31,1986,4.7,226,0,15,69,143,8,226,5,1,20.0,4,80.0,113,459,196,12,6,2,11,8,135,45
281,Sergio León,ESP,FW|MF,Betis,29,1989,7.1,175,3,17,71,91,25,175,12,4,33.3,8,66.7,118,477,151,6,6,4,22,13,123,39
282,Diego Llorente,ESP,DF,Real Sociedad,24,1993,19.5,1302,135,659,609,37,14,1302,4,2,50.0,2,50.0,760,4717,2950,21,6,1,5,2,864,7
283,Marcos Llorente,ESP,MF,Real Madrid,23,1995,6.0,435,22,127,279,32,2,435,8,7,87.5,1,12.5,291,1850,628,10,6,2,4,8,323,6
284,Giovani Lo Celso,ARG,MF|FW,Betis,22,1996,26.6,1802,14,168,957,706,100,1798,103,63,61.2,40,38.8,1238,8578,4404,127,96,23,69,54,1466,125
285,Stanislav Lobotka,SVK,MF,Celta Vigo,23,1994,27.7,1598,28,275,1053,296,11,1598,43,31,72.1,12,27.9,1058,6373,3038,46,42,4,26,23,1196,34
286,Samuele Longo,ITA,FW,Huesca,26,1992,6.2,159,8,17,83,60,24,159,16,8,50.0,8,50.0,95,475,101,4,5,5,23,22,128,25
287,Álex López,ESP,MF,Espanyol,21,1997,1.2,89,3,16,49,24,0,89,2,1,50.0,1,50.0,57,348,210,2,6,0,2,2,69,3
288,David López,ESP,DF,Espanyol,28,1989,20.2,1372,141,687,634,60,21,1372,9,6,66.7,3,33.3,835,4849,2939,23,9,1,6,2,935,9
289,Diego López,ESP,GK,Espanyol,36,1981,38.0,1277,1125,1273,4,0,0,1277,1,1,100.0,0,0.0,580,3627,2582,0,1,1,2,0,461,0
290,Javi López,ESP,DF,Espanyol,32,1986,21.6,1372,93,475,621,293,8,1372,26,19,73.1,7,26.9,690,3590,1926,43,37,3,21,16,742,79
291,Lluis López,ESP,DF,Espanyol,21,1997,5.8,291,38,165,123,5,2,291,1,1,100.0,0,0.0,133,775,476,3,2,0,1,1,173,0
292,Pedro López Muñoz,ESP,DF,Levante,34,1983,5.2,282,22,85,122,76,3,282,12,6,50.0,6,50.0,145,907,535,15,12,2,5,1,149,19
293,Pau López,ESP,GK,Betis,23,1994,33.0,1308,1064,1291,17,0,0,1308,0,0,,0,,667,3277,2267,0,0,0,1,0,633,0
294,Roberto López,ESP,MF,Real Sociedad,18,2000,0.3,7,2,2,3,2,0,7,0,0,,0,,2,12,0,0,0,0,0,0,2,0
295,Unai López,ESP,MF,Athletic Club,22,1995,3.6,293,4,42,181,71,7,293,7,5,71.4,2,28.6,178,995,440,13,5,2,6,2,227,14
296,Anthony Lozano,HON,FW|MF,Girona,25,1993,8.1,285,6,41,137,114,35,285,14,5,35.7,9,64.3,182,1183,624,21,16,6,20,15,212,50
297,Filipe Luís,BRA,DF,Atlético Madrid,32,1985,22.6,1757,71,462,871,438,33,1757,30,23,76.7,7,23.3,1045,5658,3360,71,62,6,15,19,1102,67
298,José Luis Gayà,ESP,DF,Valencia,23,1995,34.9,2211,119,725,995,511,61,2211,68,39,57.4,29,42.6,1056,6167,3680,96,50,16,31,17,1249,159
299,José Luis Morales,ESP,FW|MF,Levante,31,1987,35.5,1174,16,154,396,655,175,1169,145,69,47.6,76,52.4,760,6307,2961,120,70,73,81,85,864,265
300,Luisinho,POR,DF,Huesca,33,1985,5.6,304,17,112,141,52,1,304,7,5,71.4,2,28.6,152,1038,534,15,15,1,2,4,166,8
301,Douglas Luiz,BRA,MF,Girona,20,1998,16.6,904,42,227,575,119,5,904,25,23,92.0,2,8.0,514,3034,1645,29,17,3,21,16,555,16
302,Antonio Luna,ESP,DF|FW,Levante,27,1991,14.0,783,48,241,351,199,12,783,13,9,69.2,4,30.8,360,2157,1074,29,23,1,18,9,401,70
303,Andriy Lunin,UKR,GK,Leganés,19,1999,4.1,138,117,138,0,0,0,138,0,0,,0,,62,339,248,0,0,0,0,1,47,0
304,Nemanja Maksimović,SRB,MF,Getafe,23,1995,35.7,1134,58,245,691,210,35,1134,20,10,50.0,10,50.0,376,2177,926,22,18,1,30,21,388,28
305,Malcom,BRA,FW|MF,Barcelona,21,1997,6.8,386,3,24,142,226,40,386,16,11,68.8,5,31.3,278,1626,870,26,20,7,11,6,318,98
306,Hugo Mallo,ESP,DF,Celta Vigo,27,1991,34.4,2407,135,663,1057,708,50,2407,36,22,61.1,14,38.9,1095,5428,2879,79,65,12,37,16,1319,201
307,Aïssa Mandi,ALG,DF,Betis,26,1991,34.0,2851,221,1065,1529,269,24,2851,9,7,77.8,2,22.2,1651,6992,4283,23,38,3,11,5,2198,17
308,Martín Mantovani,ARG,DF,Huesca,34,1984,7.8,333,61,194,129,12,8,333,0,0,,0,,128,571,197,0,3,1,3,3,134,0
309,Fran Manzanara,ESP,DF|MF,Levante,21,1996,1.7,94,11,33,51,10,3,94,0,0,,0,,40,150,62,0,2,0,3,0,50,0
310,Marcelo,BRA,DF,Real Madrid,30,1988,20.6,1742,36,366,848,540,39,1742,49,33,67.3,16,32.7,1060,4707,2682,60,45,12,27,14,1288,151
311,Óscar de Marcos,ESP,DF|FW,Athletic Club,29,1989,26.9,1616,77,379,713,538,51,1616,26,10,38.5,16,61.5,739,3615,1925,58,47,5,35,14,932,200
312,Miguel Marí,ESP,MF,Eibar,21,1997,0.8,47,2,8,29,11,0,47,0,0,,0,,24,93,21,0,2,0,0,1,27,1
313,José María Giménez,URU,DF,Atlético Madrid,23,1995,19.7,994,153,534,419,50,27,994,8,7,87.5,1,12.5,440,2011,1168,4,4,0,9,2,515,1
314,Mariano,DOM,FW,Real Madrid,24,1993,5.0,141,2,5,49,89,36,141,4,1,25.0,3,75.0,81,398,135,4,4,3,12,4,105,36
315,Adrián Marín,ESP,DF|MF,Alavés,21,1997,3.2,161,10,74,64,23,2,161,5,1,20.0,4,80.0,54,322,173,4,7,1,3,0,56,7
316,Guillermo Maripán,CHI,DF,Alavés,24,1994,22.3,1000,168,576,395,36,28,1000,4,2,50.0,2,50.0,365,1940,1147,10,4,1,5,1,420,1
317,Roger Martí,ESP,FW,Levante,27,1991,21.0,566,12,48,237,287,90,564,27,11,40.7,16,59.3,333,1550,625,27,10,9,43,19,429,104
318,Iñigo Martínez,ESP,DF,Athletic Club,27,1991,32.2,1808,165,816,922,88,35,1808,5,4,80.0,1,20.0,873,5307,3371,37,19,2,14,6,981,18
319,Gelson Martins,POR,FW|MF,Atlético Madrid,23,1995,2.5,109,0,11,28,73,13,109,17,8,47.1,9,52.9,82,657,323,14,10,6,7,8,81,28
320,Jordi Masip,ESP,GK,Valladolid,29,1989,35.0,1217,1090,1213,4,0,0,1217,0,0,,0,,522,3955,3052,0,0,0,0,0,405,0
321,Jaime Mata,ESP,FW|MF,Getafe,29,1988,27.0,1024,28,97,432,503,116,1020,34,12,35.3,22,64.7,606,2999,1070,36,27,10,85,36,787,214
322,Borja Mayoral,ESP,FW,Levante,21,1997,18.0,548,8,40,255,265,62,548,42,23,54.8,19,45.2,365,2066,780,31,17,16,41,49,437,95
323,Róbert Mazáň,SVK,DF,Celta Vigo,24,1994,1.0,66,1,21,25,20,0,66,0,0,,0,,35,156,67,0,0,0,1,0,48,3
324,Álvaro Medrán,ESP,MF,Rayo Vallecano,24,1994,12.8,901,21,179,547,191,16,901,31,20,64.5,11,35.5,533,2648,1176,18,12,4,18,17,621,18
325,Óscar Melendo,ESP,MF|FW,Espanyol,20,1997,22.2,1055,11,148,554,367,25,1055,50,34,68.0,16,32.0,713,4315,1935,46,62,3,38,31,846,104
326,Gonzalo Melero,ESP,MF,Huesca,24,1994,14.9,861,29,142,526,206,33,859,29,13,44.8,16,55.2,519,2893,1427,24,28,0,19,10,632,29
