Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
536,Mattias Svanberg,SWE,MF,Bologna,20,1999,11.7,1,38,9,23.7,3.25,0.77,0.03,0.11,21.8,1,0,0,1.6,1.6,0.04,-0.6,-0.6
537,Wojciech Szczęsny,POL,GK,Juventus,29,1990,28.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
538,Andrea Tabanelli,ITA,MF,Lecce,29,1990,10.7,1,11,2,18.2,1.03,0.19,0.09,0.50,15.8,1,0,0,1.1,1.1,0.10,-0.1,-0.1
539,Panagiotis Tachtsidis,GRE,MF,Lecce,28,1991,22.3,0,27,7,25.9,1.21,0.31,0.00,0.00,25.7,0,0,0,0.8,0.8,0.03,-0.8,-0.8
540,Adrien Tameze,CMR,MF,Atalanta,25,1994,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
541,Łukasz Teodorczyk,POL,FW,Udinese,28,1991,2.5,0,4,2,50.0,1.62,0.81,0.00,0.00,15.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
542,Hidde ter Avest,NED,DF,Udinese,22,1997,7.6,0,2,1,50.0,0.26,0.13,0.00,0.00,17.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
543,Pietro Terracciano,ITA,GK,Fiorentina,29,1990,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
544,Aleksa Terzić,SRB,MF,Fiorentina,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
545,Demba Thiam,SEN,GK,SPAL,21,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
546,Morten Thorsby,NOR,MF|DF,Sampdoria,23,1996,20.7,1,18,4,22.2,0.87,0.19,0.06,0.25,14.2,0,0,0,1.9,1.9,0.11,-0.9,-0.9
547,Jeremy Toljan,GER,DF,Sassuolo,24,1994,24.3,1,8,2,25.0,0.33,0.08,0.13,0.50,19.1,0,0,0,0.6,0.6,0.08,+0.4,+0.4
548,Rafael Tolói,ITA,DF,Atalanta,28,1990,29.0,2,27,9,33.3,0.93,0.31,0.07,0.22,14.0,0,0,0,3.1,3.1,0.12,-1.1,-1.1
549,Takehiro Tomiyasu,JPN,DF,Bologna,20,1998,28.1,1,19,2,10.5,0.68,0.07,0.05,0.50,17.0,0,0,0,1.1,1.1,0.06,-0.1,-0.1
550,Nenad Tomović,SRB,DF,SPAL,31,1987,19.5,0,10,3,30.0,0.51,0.15,0.00,0.00,19.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8
551,Sandro Tonali,ITA,MF,Brescia,19,2000,33.5,1,29,7,24.1,0.87,0.21,0.03,0.14,28.4,10,0,0,1.2,1.2,0.04,-0.2,-0.2
552,Lorenzo Tonelli,ITA,DF,Sampdoria,29,1990,7.8,0,5,1,20.0,0.64,0.13,0.00,0.00,21.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
553,Ernesto Torregrossa,VEN,FW,Brescia,27,1992,20.5,7,61,21,34.4,2.98,1.02,0.08,0.24,17.1,1,2,2,8.1,6.6,0.11,-1.1,-1.6
554,Luca Tremolada,ITA,MF,Brescia,27,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
555,Alessandro Tripaldelli,ITA,DF,Sassuolo,20,1999,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
556,William Troost-Ekong,NGA,DF,Udinese,25,1993,28.6,0,6,0,0.0,0.21,0.00,0.00,,15.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
557,Georgi Tunjov,EST,MF,SPAL,18,2001,3.2,0,6,0,0.0,1.90,0.00,0.00,,23.7,2,0,0,0.3,0.3,0.05,-0.3,-0.3
558,Stefano Turati,ITA,GK,Sassuolo,17,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
559,Gennaro Tutino,ITA,FW|MF,Hellas Verona,22,1996,2.5,0,3,0,0.0,1.20,0.00,0.00,,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
560,Samir Ujkani,KVX,GK,Torino,31,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
561,Cengiz Ünder,TUR,FW,Roma,22,1997,9.7,3,27,9,33.3,2.78,0.93,0.11,0.33,20.1,0,0,0,2.0,2.0,0.07,+1.0,+1.0
562,Mirko Valdifiori,ITA,MF,SPAL,33,1986,15.6,0,4,2,50.0,0.26,0.13,0.00,0.00,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
563,Borja Valero,ESP,MF,Inter,34,1985,10.3,2,11,3,27.3,1.06,0.29,0.18,0.67,15.1,0,0,0,1.8,1.8,0.17,+0.2,+0.2
564,Mattia Valoti,ITA,MF|FW,SPAL,25,1993,17.0,3,31,11,35.5,1.83,0.65,0.10,0.27,17.8,2,0,0,3.3,3.3,0.11,-0.3,-0.3
565,Denis Vavro,SVK,DF,Lazio,23,1996,3.6,0,3,0,0.0,0.82,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
566,Matías Vecino,URU,MF,Inter,27,1991,14.2,2,28,9,32.1,1.97,0.63,0.07,0.22,16.4,0,0,0,3.5,3.5,0.12,-1.5,-1.5
567,Miguel Veloso,POR,MF,Hellas Verona,33,1986,31.2,3,36,7,19.4,1.15,0.22,0.08,0.43,26.8,10,0,0,2.1,2.1,0.06,+0.9,+0.9
568,Lorenzo Venuti,ITA,DF|MF,Fiorentina,24,1995,9.5,0,4,2,50.0,0.42,0.21,0.00,0.00,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
569,Brayan Vera,COL,DF|FW,Lecce,20,1999,1.7,0,4,0,0.0,2.32,0.00,0.00,,28.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1
570,Simone Verdi,ITA,MF|FW,Torino,27,1992,23.0,2,53,18,34.0,2.30,0.78,0.04,0.11,22.7,11,0,0,3.7,3.7,0.07,-1.7,-1.7
571,Jordan Veretout,FRA,MF,Roma,26,1993,29.2,6,24,8,33.3,0.82,0.27,0.04,0.13,27.8,2,5,5,4.9,1.0,0.04,+1.1,0.0
572,Valerio Verre,ITA,MF|FW,Hellas Verona,25,1994,19.7,3,39,12,30.8,1.98,0.61,0.03,0.08,20.2,0,2,2,5.8,4.3,0.11,-2.8,-3.3
573,Francesco Vicari,ITA,DF,SPAL,24,1994,32.2,0,10,2,20.0,0.31,0.06,0.00,0.00,16.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5
574,Ronaldo Vieira,ENG,MF,Sampdoria,21,1998,20.2,0,31,6,19.4,1.53,0.30,0.00,0.00,22.6,0,0,0,1.5,1.5,0.05,-1.5,-1.5
575,Mauro Vigorito,ITA,GK,Lecce,29,1990,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
576,Gonzalo Villar,ESP,MF,Roma,21,1998,3.3,0,2,2,100.0,0.60,0.60,0.00,0.00,9.4,0,0,0,1.0,1.0,0.52,-1.0,-1.0
577,Luigi Vitale,ITA,DF,Hellas Verona,31,1987,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
578,Mattia Viviani,ITA,MF,Brescia,18,2000,3.8,0,3,0,0.0,0.78,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
579,Dušan Vlahović,SRB,FW,Fiorentina,19,2000,16.7,6,64,17,26.6,3.84,1.02,0.08,0.29,15.8,6,1,1,7.0,6.2,0.10,-1.0,-1.2
580,Stefan de Vrij,NED,DF,Inter,27,1992,31.4,4,20,6,30.0,0.64,0.19,0.20,0.67,12.0,0,0,0,2.0,2.0,0.10,+2.0,+2.0
581,Giacomo Vrioni,ALB,FW,Juventus,20,1998,0.1,0,1,0,0.0,7.50,0.00,0.00,,4.1,0,0,0,0.4,0.4,0.39,-0.4,-0.4
582,Walace,BRA,MF,Udinese,24,1995,12.7,0,11,2,18.2,0.87,0.16,0.00,0.00,20.4,1,0,0,0.8,0.8,0.07,-0.8,-0.8
583,Sebastian Walukiewicz,POL,DF,Cagliari,19,2000,12.9,0,1,0,0.0,0.08,0.00,0.00,,6.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
584,Jawad El Yamiq,MAR,DF,Genoa,27,1992,2.2,0,2,0,0.0,0.91,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
585,Maya Yoshida,JPN,DF,Sampdoria,30,1988,13.2,0,6,1,16.7,0.45,0.08,0.00,0.00,15.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
586,Amin Younes,GER,FW|MF,Napoli,25,1993,2.0,1,7,1,14.3,3.58,0.51,0.14,1.00,17.6,0,0,0,0.7,0.7,0.10,+0.3,+0.3
587,Ashley Young,ENG,DF,Inter,34,1985,13.2,4,15,9,60.0,1.14,0.68,0.27,0.44,19.5,0,0,0,0.9,0.9,0.06,+3.1,+3.1
588,Mattia Zaccagni,ITA,MF|FW,Hellas Verona,24,1995,23.5,2,27,8,29.6,1.15,0.34,0.07,0.25,16.3,0,0,0,4.0,4.0,0.15,-2.0,-2.0
589,Luca Zanimacchia,ITA,FW|MF,Juventus,21,1998,1.3,0,2,1,50.0,1.50,0.75,0.00,0.00,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0
590,Nicolò Zaniolo,ITA,FW|MF,Roma,20,1999,16.7,6,46,21,45.7,2.75,1.26,0.13,0.29,18.6,0,0,0,3.6,3.6,0.08,+2.4,+2.4
591,Cristián Zapata,COL,DF,Genoa,32,1986,19.1,1,12,2,16.7,0.63,0.10,0.08,0.50,11.9,0,0,0,0.8,0.8,0.06,+0.2,+0.2
592,Duván Zapata,COL,FW,Atalanta,28,1991,22.5,18,88,36,40.9,3.91,1.60,0.19,0.47,12.8,0,1,1,15.6,14.8,0.17,+2.4,+2.2
593,Davide Zappacosta,ITA,DF,Roma,27,1992,5.0,0,4,0,0.0,0.80,0.00,0.00,,15.7,0,0,0,0.6,0.6,0.16,-0.6,-0.6
594,Simone Zaza,ITA,FW,Torino,28,1991,18.2,6,48,22,45.8,2.63,1.21,0.13,0.27,15.1,2,0,0,5.8,5.8,0.12,+0.2,+0.2
595,Marvin Zeegelaar,NED,DF,Udinese,28,1990,6.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
596,Piotr Zieliński,POL,MF,Napoli,25,1994,32.5,2,78,22,28.2,2.40,0.68,0.03,0.09,24.3,0,0,0,4.1,4.1,0.05,-2.1,-2.1
597,Jaromír Zmrhal,CZE,MF,Brescia,25,1993,12.5,2,14,7,50.0,1.12,0.56,0.14,0.29,16.6,2,0,0,1.1,1.1,0.08,+0.9,+0.9
598,Ervin Zukanović,BIH,DF,SPAL,32,1987,2.3,0,2,0,0.0,0.88,0.00,0.00,,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0
599,Szymon Żurkowski,POL,MF,Fiorentina,21,1997,0.1,0,1,0,0.0,7.50,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
600,Filip Đuričić,SRB,MF|FW,Sassuolo,27,1992,18.1,5,42,9,21.4,2.31,0.50,0.12,0.56,20.1,2,0,0,3.0,3.0,0.07,+2.0,+2.0
