Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
79,Kevin-Prince Boateng,GHA,FW,Fiorentina,32,1987,14,599,43,17.5,6.7,6,72,1,8,21,4,1.07,5,13,-8,-1.20,-1.55,7.6,9.2,-1.6,-0.24,-0.44
80,Salvatore Bocchetti,ITA,DF,Hellas Verona,32,1986,5,303,61,8.9,3.4,3,72,1,2,44,19,1.40,5,4,+1,+0.30,+0.44,3.0,4.3,-1.3,-0.38,-0.33
81,Salvatore Boccia,ITA,DF,Cagliari,18,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
82,Jeremie Boga,CIV,FW,Sassuolo,22,1997,34,2513,74,73.5,27.9,28,84,14,6,27,1,1.41,47,44,+3,+0.11,-0.19,37.4,41.7,-4.3,-0.15,+0.33
83,Gabriel Boloca,ROU,MF,Bologna,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
84,Giacomo Bonaventura,ITA,MF|FW,Milan,29,1989,29,1338,46,39.1,14.9,13,73,4,16,24,7,1.90,29,14,+15,+1.01,+0.92,25.4,14.6,+10.9,+0.73,+0.44
85,Federico Bonazzoli,ITA,FW,Sampdoria,22,1997,19,744,39,21.8,8.3,7,58,0,12,28,13,1.11,15,10,+5,+0.60,+1.34,12.1,10.0,+2.0,+0.25,+0.48
86,Kevin Bonifazi,ITA,DF,Torino,23,1996,3,247,82,7.2,2.7,3,82,2,0,,10,2.00,6,4,+2,+0.73,+1.41,4.0,3.4,+0.6,+0.21,+0.68
87,Kevin Bonifazi,ITA,DF,SPAL,23,1996,14,1191,85,34.8,13.2,13,88,12,1,45,2,0.27,9,37,-28,-2.12,-1.23,12.3,25.1,-12.8,-0.97,-0.36
88,Federico Bonini,ITA,DF,Bologna,17,2001,1,7,7,0.2,0.1,0,,0,1,7,12,0.00,0,1,-1,-12.86,-12.54,0.0,0.0,0.0,-0.58,-0.63
89,Leonardo Bonucci,ITA,DF,Juventus,32,1987,35,3082,88,90.1,34.2,35,88,32,0,,0,2.22,73,38,+35,+1.02,+1.55,64.4,38.7,+25.7,+0.75,+0.63
90,Fabio Borini,ITA,MF|FW,Hellas Verona,28,1991,14,808,58,23.6,9.0,9,70,2,5,36,1,1.50,14,8,+6,+0.67,+1.01,14.2,9.8,+4.4,+0.49,+0.75
91,Fabio Borini,ITA,MF,Milan,28,1991,2,70,35,2.0,0.8,1,59,0,1,11,12,1.50,0,0,0,0.00,-0.46,1.3,0.5,+0.8,+0.99,+0.54
92,Mehdi Bourabia,MAR,MF,Sassuolo,27,1991,17,925,54,27.0,10.3,10,80,7,7,18,12,1.35,19,23,-4,-0.39,-0.75,15.9,16.6,-0.7,-0.07,+0.23
93,Federico Brancolini,ITA,GK,Fiorentina,18,2001,1,6,6,0.2,0.1,0,,0,1,6,13,3.00,1,0,+1,+15.00,+14.95,0.0,0.0,0.0,+0.68,+0.55
94,Gleison Bremer,BRA,DF,Torino,22,1997,27,2270,84,66.4,25.2,27,84,21,0,,9,1.07,35,42,-7,-0.28,+0.90,31.3,37.0,-5.8,-0.23,+0.57
95,Marco Brescianini,ITA,MF,Milan,19,2000,1,25,25,0.7,0.3,0,,0,1,25,18,3.00,0,0,0,0.00,-0.45,0.1,0.0,0.0,+0.08,-0.39
96,Sebastian Breza,CAN,GK,Bologna,21,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
97,Enrico Brignola,ITA,FW|MF,Sassuolo,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
98,Marcelo Brozović,CRO,MF,Inter,26,1992,32,2701,84,79.0,30.0,30,88,26,2,24,1,2.13,63,29,+34,+1.13,-0.24,50.0,33.5,+16.5,+0.55,-0.97
99,Gastón Brugman,URU,MF,Parma,26,1992,23,1458,63,42.6,16.2,17,78,6,6,21,12,0.96,18,26,-8,-0.49,-0.81,19.7,29.5,-9.8,-0.60,-0.32
100,Gianluigi Buffon,ITA,GK,Juventus,41,1978,9,810,90,23.7,9.0,9,90,9,0,,29,2.44,19,10,+9,+1.00,+0.17,19.1,8.8,+10.3,+1.14,+0.60
101,Alessandro Buongiorno,ITA,DF,Torino,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
102,Fabrizio Cacciatore,ITA,DF,Cagliari,32,1986,16,1153,72,33.7,12.8,14,81,10,2,12,2,1.56,26,17,+9,+0.70,+1.22,14.6,22.5,-7.9,-0.62,-0.25
103,Martín Cáceres,URU,DF,Fiorentina,32,1987,27,2356,87,68.9,26.2,27,87,25,0,,5,1.41,35,26,+9,+0.34,+0.85,36.4,31.1,+5.3,+0.20,+0.25
104,Felipe Caicedo,ECU,FW,Lazio,30,1988,30,1406,47,41.1,15.6,18,66,2,12,18,6,2.13,35,14,+21,+1.34,+0.63,27.6,18.8,+8.9,+0.57,+0.21
105,Davide Calabria,ITA,DF,Milan,22,1996,25,1622,65,47.4,18.0,16,83,10,9,33,9,1.76,30,20,+10,+0.55,+0.20,28.2,18.1,+10.1,+0.56,+0.18
106,Riccardo Calafiori,ITA,DF,Roma,17,2002,1,59,59,1.7,0.7,1,59,0,0,,3,3.00,3,1,+2,+3.05,+2.41,1.5,0.6,+0.9,+1.39,+0.77
107,Mattia Caldara,ITA,DF,Atalanta,25,1994,14,959,69,28.0,10.7,11,83,8,3,14,5,2.14,28,14,+14,+1.31,0.00,21.1,12.0,+9.0,+0.85,-0.37
108,Mattia Caldara,ITA,DF,Milan,25,1994,0,,,,,0,,0,0,,6,,,,,,,,,,,
109,Marco Calderoni,ITA,DF,Lecce,30,1989,26,2064,79,60.4,22.9,24,85,19,2,11,3,0.92,32,59,-27,-1.18,-0.78,32.5,56.9,-24.4,-1.06,-0.64
110,Hakan Çalhanoğlu,TUR,MF|FW,Milan,25,1994,35,2704,77,79.1,30.0,34,78,19,1,45,0,1.69,50,41,+9,+0.30,-0.71,49.4,36.4,+13.1,+0.44,-0.14
111,José Callejón,ESP,FW|MF,Napoli,32,1987,33,2172,66,63.5,24.1,25,80,12,8,22,5,1.52,37,35,+2,+0.08,-0.57,39.8,30.1,+9.7,+0.40,-0.12
112,Drissa Camara,CIV,MF,Parma,17,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
113,Emre Can,GER,MF,Juventus,25,1994,8,284,36,8.3,3.2,2,62,0,6,27,12,2.13,9,9,0,0.00,-0.95,7.8,6.3,+1.5,+0.47,-0.24
114,Antonio Candreva,ITA,DF,Inter,32,1987,32,1993,62,58.3,22.1,24,77,9,8,18,4,2.22,51,26,+25,+1.13,-0.13,41.0,25.4,+15.6,+0.71,-0.12
115,Gianmarco Cangiano,ITA,FW|MF,Bologna,17,2001,3,21,7,0.6,0.2,0,,0,3,7,10,1.00,1,1,0,0.00,+0.34,0.6,0.6,0.0,-0.02,-0.07
116,Paolo Cannistrà,ITA,DF,SPAL,18,2000,0,,,,,0,,0,0,,13,,,,,,,,,,,
117,Gianluca Caprari,ITA,FW|MF,Sampdoria,26,1993,18,667,37,19.5,7.4,5,75,1,13,22,2,0.94,8,17,-9,-1.21,-0.95,8.0,11.5,-3.5,-0.47,-0.43
118,Gianluca Caprari,ITA,FW|MF,Parma,26,1993,12,589,49,17.2,6.5,7,71,1,5,18,5,0.92,11,10,+1,+0.15,+0.22,10.8,13.1,-2.3,-0.35,+0.08
119,Francesco Caputo,ITA,FW,Sassuolo,31,1987,36,2931,81,85.7,32.6,33,87,25,3,21,1,1.39,60,54,+6,+0.18,+0.18,44.8,53.5,-8.7,-0.27,-0.19
120,Andrea Carboni,ITA,DF,Cagliari,18,2001,7,368,53,10.8,4.1,5,68,2,2,15,6,1.14,5,7,-2,-0.49,-0.43,3.4,4.5,-1.2,-0.29,+0.19
121,Matteo Cardinali,ITA,GK,Roma,18,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,
122,Francesco Cassata,ITA,MF,Genoa,22,1997,24,1458,61,42.6,16.2,18,76,8,6,15,6,1.08,18,32,-14,-0.86,-0.31,19.1,25.9,-6.9,-0.42,-0.22
123,Timothy Castagne,BEL,DF,Atalanta,23,1995,27,1769,66,51.7,19.7,19,86,16,8,17,7,2.04,47,24,+23,+1.17,-0.30,37.8,22.2,+15.6,+0.79,-0.66
124,Samu Castillejo,ESP,FW|MF,Milan,24,1995,22,1209,55,35.4,13.4,16,70,4,6,14,6,1.78,23,13,+10,+0.74,+0.46,20.7,13.8,+6.9,+0.51,+0.07
125,Lucas Castro,ARG,MF,SPAL,30,1989,7,425,61,12.4,4.7,6,67,0,1,22,7,0.00,3,10,-7,-1.48,-0.19,4.6,7.1,-2.5,-0.53,+0.23
126,Lucas Castro,ARG,MF,Cagliari,30,1989,15,606,40,17.7,6.7,6,70,1,9,20,2,1.87,12,6,+6,+0.89,+1.21,6.8,9.6,-2.8,-0.42,+0.04
127,Gaetano Castrovilli,ITA,MF,Fiorentina,22,1997,33,2673,81,78.2,29.7,31,84,18,2,34,1,1.36,36,37,-1,-0.03,-0.52,40.0,36.8,+3.1,+0.10,-0.09
128,Danilo Cataldi,ITA,MF,Lazio,24,1994,21,592,28,17.3,6.6,3,69,0,18,21,12,2.10,18,7,+11,+1.67,+0.84,12.7,13.7,-1.0,-0.15,-0.72
129,Federico Ceccherini,ITA,DF,Fiorentina,27,1992,15,835,56,24.4,9.3,8,85,6,7,23,23,1.27,6,15,-9,-0.97,-1.39,12.3,12.9,-0.5,-0.06,-0.24
130,Christian Celesia,ITA,DF,Torino,17,2002,1,1,1,0.0,0.0,0,,0,1,1,5,1.00,0,0,0,0.00,+0.58,0.1,0.0,+0.1,+10.06,+10.49
131,Luca Ceppitelli,ITA,DF,Cagliari,29,1989,16,1246,78,36.4,13.8,15,83,12,1,1,4,1.44,20,17,+3,+0.22,+0.51,13.4,19.3,-5.8,-0.42,+0.05
132,Fabio Ceravolo,ITA,FW,Parma,32,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,
133,Michele Cerofolini,ITA,GK,Fiorentina,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
134,Alberto Cerri,ITA,FW,SPAL,23,1996,8,420,53,12.3,4.7,5,76,2,3,14,2,0.00,3,17,-14,-3.00,-1.92,5.1,9.6,-4.5,-0.96,-0.26
135,Alberto Cerri,ITA,FW,Cagliari,23,1996,11,244,22,7.1,2.7,1,45,0,10,20,9,1.27,5,7,-2,-0.74,-0.68,3.2,5.4,-2.2,-0.81,-0.39
136,Julian Chabot,GER,DF,Sampdoria,21,1998,8,569,71,16.6,6.3,7,78,5,1,26,28,0.88,11,13,-2,-0.32,+0.16,8.3,10.9,-2.6,-0.41,-0.34
137,Jhon Chancellor,VEN,DF,Brescia,27,1992,26,2244,86,65.6,24.9,26,86,24,0,,4,0.62,22,49,-27,-1.08,+0.22,26.9,47.5,-20.6,-0.83,-0.02
138,Giorgio Chiellini,ITA,DF,Juventus,34,1984,4,202,51,5.9,2.2,3,63,1,1,13,4,2.50,4,1,+3,+1.34,+0.50,3.6,2.1,+1.6,+0.69,+0.01
139,Federico Chiesa,ITA,FW|DF,Fiorentina,21,1997,34,2637,78,77.1,29.3,31,82,16,3,29,1,1.44,42,33,+9,+0.31,+1.00,43.7,34.8,+8.9,+0.30,+0.78
140,Niccolò Chiorra,ITA,GK,Fiorentina,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
141,Vlad Chiricheș,ROU,DF,Napoli,29,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,
142,Vlad Chiricheș,ROU,DF,Sassuolo,29,1989,9,707,79,20.7,7.9,8,87,6,1,15,5,1.33,17,16,+1,+0.13,-0.04,10.0,14.7,-4.7,-0.60,-0.45
143,Gianmarco Chironi,ITA,GK,Lecce,21,1997,0,,,,,0,,0,0,,10,,,,,,,,,,,
144,Luca Cigarini,ITA,MF,Cagliari,33,1986,22,1598,73,46.7,17.8,19,82,10,3,14,8,1.32,31,30,+1,+0.06,+0.30,21.8,27.2,-5.4,-0.30,+0.28
145,Giuseppe Ciocci,ITA,GK,Cagliari,17,2002,0,,,,,0,,0,0,,13,,,,,,,,,,,
146,Thiago Cionek,POL,DF,SPAL,33,1986,28,2169,77,63.4,24.1,23,88,22,5,29,7,0.57,18,41,-23,-0.95,+0.99,28.8,46.8,-18.0,-0.75,-0.03
147,Andrea Cistana,ITA,DF,Brescia,22,1997,21,1838,88,53.7,20.4,21,88,20,0,,2,0.62,17,35,-18,-0.88,+0.60,22.1,36.2,-14.1,-0.69,+0.28
148,Denilho Cleonise,NED,FW,Genoa,17,2001,4,47,12,1.4,0.5,0,,0,4,12,3,0.50,0,0,0,0.00,+0.69,0.7,0.7,0.0,-0.02,+0.28
149,Luca Coccolo,ITA,DF,Juventus,21,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
