Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
11,Lucas Alario,ARG,FW|MF,Leverkusen,25,1992,14.1,9,43,16,37.2,3.06,1.14,0.21,0.56,11.7,0,0,0,6.7,6.7,0.15,+2.3,+2.3
12,Miiko Albornoz,CHI,DF|MF,Hannover 96,27,1990,18.4,1,11,4,36.4,0.60,0.22,0.09,0.25,25.5,0,0,0,0.3,0.3,0.03,+0.7,+0.7
13,Paco Alcácer,ESP,FW,Dortmund,24,1993,13.5,18,51,26,51.0,3.79,1.93,0.33,0.65,16.0,6,1,1,9.5,8.8,0.17,+8.5,+8.2
14,Thiago Alcántara,ESP,MF,Bayern Munich,27,1991,26.8,2,23,7,30.4,0.86,0.26,0.09,0.29,20.1,1,0,0,1.9,1.9,0.08,+0.1,+0.1
15,Allan,BRA,MF,Eint Frankfurt,21,1997,2.0,0,2,0,0.0,1.02,0.00,0.00,,21.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
16,Alfons Amade,GER,MF,Hoffenheim,18,1999,0.1,0,1,0,0.0,10.00,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
17,Nadiem Amiri,GER,MF,Hoffenheim,21,1996,8.4,3,18,6,33.3,2.15,0.72,0.17,0.50,18.8,0,0,0,2.2,2.2,0.12,+0.8,+0.8
18,Waldemar Anton,GER,DF,Hannover 96,22,1996,34.0,1,23,4,17.4,0.68,0.12,0.04,0.25,13.9,0,0,0,1.8,1.8,0.08,-0.8,-0.8
19,Dennis Aogo,GER,MF,Stuttgart,31,1987,11.4,0,10,1,10.0,0.88,0.09,0.00,0.00,23.2,2,0,0,0.5,0.5,0.05,-0.5,-0.5
20,Charles Aránguiz,CHI,MF,Leverkusen,29,1989,21.0,2,23,5,21.7,1.09,0.24,0.09,0.40,23.3,3,0,0,1.4,1.4,0.06,+0.6,+0.6
21,Maximilian Arnold,GER,MF,Wolfsburg,24,1994,31.9,2,54,23,42.6,1.69,0.72,0.04,0.09,27.7,8,0,0,2.7,2.7,0.05,-0.7,-0.7
22,Takuma Asano,JPN,MF|FW,Hannover 96,23,1994,7.8,0,13,3,23.1,1.67,0.39,0.00,0.00,17.1,0,0,0,1.6,1.6,0.12,-1.6,-1.6
23,Santiago Ascacíbar,ARG,MF,Stuttgart,21,1997,27.0,0,19,5,26.3,0.70,0.19,0.00,0.00,20.0,0,0,0,1.3,1.3,0.07,-1.3,-1.3
24,Simon Asta,GER,DF,Augsburg,17,2001,1.0,0,2,0,0.0,2.00,0.00,0.00,,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
25,Jean-Kévin Augustin,FRA,FW,RB Leipzig,21,1997,5.1,3,13,8,61.5,2.54,1.56,0.23,0.38,12.6,0,0,0,2.8,2.8,0.25,+0.2,+0.2
26,Ludwig Augustinsson,SWE,DF,Werder Bremen,24,1994,33.6,1,22,6,27.3,0.65,0.18,0.05,0.17,14.7,0,0,0,1.5,1.5,0.07,-0.5,-0.5
27,Kaan Ayhan,TUR,DF,Düsseldorf,23,1994,27.2,4,23,9,39.1,0.85,0.33,0.17,0.44,14.5,5,0,0,2.3,2.3,0.10,+1.7,+1.7
28,Florian Baak,GER,MF,Hertha BSC,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
29,Holger Badstuber,GER,DF,Stuttgart,29,1989,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
30,Daniel Baier,GER,MF,Augsburg,34,1984,31.3,0,26,10,38.5,0.83,0.32,0.00,0.00,27.2,0,0,0,0.9,0.9,0.03,-0.9,-0.9
31,Leon Bailey,JAM,FW,Leverkusen,20,1997,21.3,5,56,17,30.4,2.63,0.80,0.09,0.29,21.0,13,0,0,5.0,5.0,0.09,0.0,0.0
32,Marvin Bakalorz,GER,MF,Hannover 96,28,1989,16.3,1,12,5,41.7,0.73,0.31,0.08,0.20,19.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2
33,Ridle Baku,GER,MF,Mainz 05,20,1998,10.4,0,11,3,27.3,1.06,0.29,0.00,0.00,19.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
34,Philipp Bargfrede,GER,MF|DF,Werder Bremen,29,1989,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,28.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2
35,Aymen Barkok,MAR,MF,Düsseldorf,20,1998,5.7,0,5,0,0.0,0.88,0.00,0.00,,24.0,0,0,0,0.5,0.5,0.10,-0.5,-0.5
36,Leandro Barreiro Martins,LUX,MF,Mainz 05,18,2000,1.0,0,1,0,0.0,1.00,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0
37,Fin Bartels,GER,MF|FW,Werder Bremen,31,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
38,Robert Bauer,GER,DF,Nürnberg,23,1995,19.1,0,8,1,12.5,0.42,0.05,0.00,0.00,27.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
39,Oliver Baumann,GER,GK,Hoffenheim,28,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
40,Timo Baumgartl,GER,DF,Stuttgart,22,1996,18.0,1,5,2,40.0,0.28,0.11,0.20,0.50,12.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
41,Julian Baumgartlinger,AUT,MF,Leverkusen,30,1988,17.3,0,11,0,0.0,0.64,0.00,0.00,,23.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
42,Christoph Baumgartner,AUT,MF,Hoffenheim,18,1999,0.9,0,2,0,0.0,2.12,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
43,Noah Joel Sarenren Bazee,NGA,FW|MF,Hannover 96,21,1996,1.7,0,5,0,0.0,2.90,0.00,0.00,,17.3,0,0,0,0.5,0.5,0.10,-0.5,-0.5
44,Ihlas Bebou,TOG,MF|FW,Hannover 96,24,1994,11.8,4,26,10,38.5,2.20,0.84,0.12,0.30,21.9,2,1,1,4.6,3.8,0.15,-0.6,-0.8
45,Uffe Bech,DEN,FW,Hannover 96,25,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
46,Andreas Beck,GER,DF,Stuttgart,31,1987,19.7,0,12,2,16.7,0.61,0.10,0.00,0.00,20.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7
47,Hanno Behrens,GER,MF,Nürnberg,28,1990,29.3,4,35,6,17.1,1.19,0.20,0.06,0.33,17.4,0,2,4,7.9,4.8,0.14,-3.9,-2.8
48,Ishak Belfodil,ALG,FW|MF,Hoffenheim,26,1992,20.7,16,88,36,40.9,4.25,1.74,0.18,0.44,13.2,1,0,0,12.3,12.3,0.14,+3.7,+3.7
49,Stefan Bell,GER,DF,Mainz 05,26,1991,25.0,0,17,4,23.5,0.68,0.16,0.00,0.00,13.4,0,0,0,1.6,1.6,0.09,-1.6,-1.6
50,Karim Bellarabi,GER,FW,Leverkusen,28,1990,11.7,5,42,11,26.2,3.58,0.94,0.12,0.45,19.7,0,0,0,3.3,3.3,0.08,+1.7,+1.7
51,Lars Bender,GER,MF|DF,Leverkusen,29,1989,15.1,1,16,5,31.3,1.06,0.33,0.06,0.20,16.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1
52,Sven Bender,GER,DF,Leverkusen,29,1989,22.1,0,14,3,21.4,0.63,0.14,0.00,0.00,13.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
53,László Bénes,SVK,MF|FW,M'Gladbach,20,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
54,Nabil Bentaleb,ALG,MF,Schalke 04,23,1994,19.9,3,18,4,22.2,0.90,0.20,0.00,0.00,27.9,1,3,3,3.5,1.1,0.06,-0.5,-1.1
55,Jordan Beyer,GER,DF,M'Gladbach,18,2000,8.0,0,5,1,20.0,0.62,0.12,0.00,0.00,14.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
56,Ermin Bičakčić,BIH,DF,Hoffenheim,28,1990,19.9,1,9,4,44.4,0.45,0.20,0.11,0.25,7.9,0,0,0,1.5,1.5,0.18,-0.5,-0.5
57,Leonardo Bittencourt,GER,MF,Hoffenheim,24,1993,11.9,1,23,9,39.1,1.94,0.76,0.04,0.11,19.1,0,0,0,2.6,2.6,0.14,-1.6,-1.6
58,Pablo de Blasis,ARG,FW,Mainz 05,30,1988,1.0,0,1,0,0.0,1.00,0.00,0.00,,9.8,0,0,0,0.0,0.0,0.05,0.0,0.0
59,Danny Blum,GER,MF,Eint Frankfurt,27,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
60,Jérôme Boateng,GER,DF,Bayern Munich,29,1988,18.8,0,14,3,21.4,0.74,0.16,0.00,0.00,21.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6
61,Adam Bodzek,GER,MF|DF,Düsseldorf,32,1985,17.7,0,2,0,0.0,0.11,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
62,Jean-Paul Boëtius,NED,MF,Mainz 05,24,1994,23.6,4,46,12,26.1,1.95,0.51,0.09,0.33,21.9,1,0,0,2.6,2.6,0.06,+1.4,+1.4
63,Robin Bormuth,GER,DF,Düsseldorf,22,1995,6.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
64,Nassim Boujellab,MAR,MF,Schalke 04,19,1999,4.2,0,9,1,11.1,2.14,0.24,0.00,0.00,20.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7
65,Julian Brandt,GER,MF|FW,Leverkusen,22,1996,29.6,7,65,25,38.5,2.19,0.84,0.11,0.28,18.6,3,0,0,8.0,8.0,0.12,-1.0,-1.0
66,Fabian Bredlow,GER,GK,Nürnberg,23,1995,12.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
67,Josip Brekalo,CRO,FW|MF,Wolfsburg,20,1998,15.7,3,26,13,50.0,1.65,0.83,0.12,0.23,19.8,0,0,0,2.3,2.3,0.09,+0.7,+0.7
68,Joshua Brenet,NED,DF,Hoffenheim,24,1994,10.1,2,10,7,70.0,0.99,0.70,0.20,0.29,15.2,0,0,0,1.7,1.7,0.17,+0.3,+0.3
69,John Brooks,USA,DF,Wolfsburg,25,1993,29.0,3,19,5,26.3,0.66,0.17,0.16,0.60,9.7,0,0,0,2.6,2.6,0.14,+0.4,+0.4
70,Daniel Brosinski,GER,DF,Mainz 05,30,1988,24.5,3,15,3,20.0,0.61,0.12,0.00,0.00,30.9,7,3,3,3.1,0.7,0.05,-0.1,-0.7
71,Bruma,POR,MF,RB Leipzig,23,1994,6.1,1,13,6,46.2,2.12,0.98,0.08,0.17,21.4,0,0,1,1.5,0.7,0.05,-0.5,+0.3
72,Jeffrey Bruma,NED,DF,Schalke 04,26,1991,6.9,0,2,0,0.0,0.29,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
73,Jacob Bruun Larsen,DEN,FW,Dortmund,19,1998,14.1,2,26,9,34.6,1.85,0.64,0.08,0.22,17.7,0,0,0,3.3,3.3,0.13,-1.3,-1.3
74,Niko Bungert,GER,DF,Mainz 05,31,1986,3.2,0,1,1,100.0,0.32,0.32,0.00,0.00,9.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
75,Guido Burgstaller,AUT,FW,Schalke 04,29,1989,17.0,4,44,18,40.9,2.60,1.06,0.09,0.22,12.5,0,0,0,5.9,5.9,0.13,-1.9,-1.9
76,Jonathan Burkardt,GER,FW|MF,Mainz 05,18,2000,2.9,0,6,2,33.3,2.08,0.69,0.00,0.00,15.0,0,0,0,0.8,0.8,0.14,-0.8,-0.8
77,Roman Bürki,SUI,GK,Dortmund,27,1990,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
78,Gaëtan Bussmann,FRA,DF,Mainz 05,27,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
79,Jakub Błaszczykowski,POL,MF,Wolfsburg,32,1985,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
80,Caiuby,BRA,MF|FW,Augsburg,30,1988,11.2,1,32,9,28.1,2.86,0.81,0.03,0.11,17.7,0,0,0,2.2,2.2,0.07,-1.2,-1.2
81,Daniel Caligiuri,ITA,DF|FW,Schalke 04,30,1988,30.6,7,44,9,20.5,1.44,0.29,0.07,0.33,25.2,7,4,6,6.5,1.8,0.04,+0.5,+1.2
82,Jan-Ingwer Callsen-Bracker,GER,DF,Augsburg,33,1984,0.1,0,1,0,0.0,12.86,0.00,0.00,,17.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
83,Ignacio Camacho,ESP,MF,Wolfsburg,28,1990,6.0,0,7,3,42.9,1.17,0.50,0.00,0.00,17.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
84,Jonas Carls,GER,FW,Schalke 04,21,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
85,Koen Casteels,BEL,GK,Wolfsburg,26,1992,25.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
86,Gonzalo Castro,GER,MF,Stuttgart,31,1987,18.8,2,13,3,23.1,0.69,0.16,0.15,0.67,22.4,3,0,0,1.2,1.2,0.09,+0.8,+0.8
87,Timothy Chandler,USA,DF,Eint Frankfurt,28,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
88,Per Ciljan Skjelbred,NOR,MF,Hertha BSC,31,1987,11.1,0,5,1,20.0,0.45,0.09,0.00,0.00,23.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5
89,Kingsley Coman,FRA,FW|MF,Bayern Munich,22,1996,15.3,6,31,19,61.3,2.02,1.24,0.19,0.32,16.2,0,0,0,4.0,4.0,0.13,+2.0,+2.0
90,Sergio Córdova,VEN,FW,Augsburg,20,1997,5.9,3,13,4,30.8,2.20,0.68,0.23,0.75,15.5,0,0,0,1.0,1.0,0.08,+2.0,+2.0
91,Danny da Costa,GER,DF|FW,Eint Frankfurt,25,1993,33.7,2,20,6,30.0,0.59,0.18,0.10,0.33,14.2,0,0,0,3.6,3.6,0.18,-1.6,-1.6
92,Mickaël Cuisance,FRA,MF,M'Gladbach,18,1999,3.1,0,8,1,12.5,2.58,0.32,0.00,0.00,22.0,1,0,0,0.4,0.4,0.06,-0.4,-0.4
93,Matheus Cunha,BRA,FW|MF,RB Leipzig,19,1999,9.5,2,34,10,29.4,3.59,1.06,0.06,0.20,17.4,0,0,0,4.2,4.2,0.12,-2.2,-2.2
94,Christoph Daferner,GER,FW,Freiburg,20,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
95,Mahmoud Dahoud,GER,MF,Dortmund,22,1996,7.7,1,11,2,18.2,1.42,0.26,0.09,0.50,23.7,0,0,0,1.2,1.2,0.11,-0.2,-0.2
96,Leon Dajaku,GER,DF|MF,Stuttgart,17,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
97,Kevin Danso,AUT,DF,Augsburg,19,1998,13.9,1,10,5,50.0,0.72,0.36,0.10,0.20,13.1,0,0,0,0.5,0.5,0.05,+0.5,+0.5
98,Palkó Dárdai,HUN,FW|MF,Hertha BSC,19,1999,1.3,0,1,0,0.0,0.80,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
99,Vladimír Darida,CZE,MF,Hertha BSC,27,1990,4.2,0,9,4,44.4,2.15,0.96,0.00,0.00,18.4,0,0,0,1.0,1.0,0.11,-1.0,-1.0
100,Alphonso Davies,CAN,MF|FW,Bayern Munich,17,2000,0.9,1,2,1,50.0,2.25,1.13,0.50,1.00,19.0,0,0,0,0.1,0.1,0.06,+0.9,+0.9
101,Thomas Delaney,DEN,MF,Dortmund,26,1991,25.4,3,33,10,30.3,1.30,0.39,0.09,0.30,17.0,1,0,0,2.4,2.4,0.07,+0.6,+0.6
102,Kerem Demirbay,GER,MF,Hoffenheim,25,1993,22.4,4,59,16,27.1,2.63,0.71,0.07,0.25,23.2,4,0,0,4.5,4.5,0.08,-0.5,-0.5
103,Diego Demme,GER,MF,RB Leipzig,26,1991,22.8,0,10,3,30.0,0.44,0.13,0.00,0.00,21.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
104,Franco Di Santo,ARG,MF|FW,Schalke 04,29,1989,2.7,0,3,1,33.3,1.10,0.37,0.00,0.00,15.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
105,Abdou Diallo,SEN,DF,Dortmund,22,1996,26.4,1,10,4,40.0,0.38,0.15,0.10,0.25,8.1,0,0,0,1.6,1.6,0.26,-0.6,-0.6
106,Daniel Didavi,GER,MF|FW,Stuttgart,28,1990,10.6,2,24,9,37.5,2.26,0.85,0.08,0.22,20.6,2,0,0,1.9,1.9,0.08,+0.1,+0.1
107,Tim Dierßen,GER,MF,Hannover 96,22,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
108,Javairô Dilrosun,NED,FW|MF,Hertha BSC,20,1998,10.0,2,11,5,45.5,1.10,0.50,0.18,0.40,19.9,0,0,0,0.5,0.5,0.04,+1.5,+1.5
109,Giulio Donati,ITA,DF,Mainz 05,28,1990,6.9,0,2,0,0.0,0.29,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
110,Ji Dong-won,KOR,MF|FW,Augsburg,27,1991,9.9,4,22,7,31.8,2.22,0.71,0.18,0.57,19.0,0,0,0,1.6,1.6,0.07,+2.4,+2.4
111,Anastasios Donis,GRE,FW|MF,Stuttgart,21,1996,10.7,5,30,10,33.3,2.81,0.94,0.17,0.50,18.4,0,0,0,2.9,2.9,0.10,+2.1,+2.1
112,Aleksandar Dragović,AUT,DF,Leverkusen,27,1991,14.8,2,4,2,50.0,0.27,0.13,0.50,1.00,12.9,0,0,0,0.8,0.8,0.20,+1.2,+1.2
113,Josip Drmić,SUI,FW,M'Gladbach,25,1992,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,13.3,0,0,0,1.4,1.4,0.20,+0.6,+0.6
114,Jaroslav Drobný,CZE,GK,Düsseldorf,38,1979,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
115,Marvin Ducksch,GER,FW,Düsseldorf,24,1994,9.1,1,18,10,55.6,1.97,1.09,0.06,0.10,19.4,1,0,0,1.6,1.6,0.09,-0.6,-0.6
116,Ondrej Duda,SVK,MF,Hertha BSC,23,1994,28.5,11,54,20,37.0,1.90,0.70,0.20,0.55,19.3,6,0,0,7.0,7.0,0.13,+4.0,+4.0
117,Johannes Eggestein,GER,FW|MF,Werder Bremen,20,1998,12.4,4,34,12,35.3,2.75,0.97,0.12,0.33,14.2,0,0,0,4.6,4.6,0.14,-0.6,-0.6
118,Maximilian Eggestein,GER,MF,Werder Bremen,21,1996,33.9,5,45,14,31.1,1.33,0.41,0.11,0.36,20.8,0,0,0,2.1,2.1,0.05,+2.9,+2.9
119,Josip Elez,CRO,DF,Hannover 96,24,1994,7.2,0,3,0,0.0,0.42,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
120,Nico Elvedi,SUI,DF,M'Gladbach,21,1996,29.1,2,14,3,21.4,0.48,0.10,0.14,0.67,9.5,0,0,0,1.4,1.4,0.10,+0.6,+0.6
121,Breel Embolo,SUI,FW,Schalke 04,21,1997,14.9,5,26,13,50.0,1.74,0.87,0.19,0.38,13.4,0,0,0,4.2,4.2,0.16,+0.8,+0.8
122,Patrick Erras,GER,MF,Nürnberg,23,1995,13.6,0,8,1,12.5,0.59,0.07,0.00,0.00,15.6,0,0,0,0.8,0.7,0.09,-0.8,-0.7
123,Michael Esser,GER,GK,Hannover 96,30,1987,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
124,Alexander Esswein,GER,MF|FW,Stuttgart,28,1990,13.9,0,29,9,31.0,2.09,0.65,0.00,0.00,20.3,1,0,0,1.7,1.7,0.06,-1.7,-1.7
125,Ewerton,BRA,DF,Nürnberg,29,1989,14.9,0,8,1,12.5,0.54,0.07,0.00,0.00,10.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
126,Marco Fabián,MEX,FW,Eint Frankfurt,29,1989,0.7,0,1,0,0.0,1.45,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
127,Ralf Fährmann,GER,GK,Schalke 04,29,1988,16.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
128,Simon Falette,GUI,DF,Eint Frankfurt,26,1992,6.7,0,3,1,33.3,0.45,0.15,0.00,0.00,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
129,Felipe,BRA,DF,Hannover 96,31,1987,12.2,2,10,2,20.0,0.82,0.16,0.20,1.00,14.4,1,0,0,1.1,1.1,0.11,+0.9,+0.9
130,Ohis Felix Uduokhai,GER,DF,Wolfsburg,20,1997,2.7,0,1,0,0.0,0.37,0.00,0.00,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0
131,Gelson Fernandes,SUI,MF,Eint Frankfurt,31,1986,24.7,1,4,3,75.0,0.16,0.12,0.25,0.33,15.4,0,0,0,0.8,0.8,0.21,+0.2,+0.2
132,Oliver Fink,GER,MF,Düsseldorf,36,1982,11.7,3,12,3,25.0,1.02,0.26,0.25,1.00,16.7,0,0,0,0.7,0.7,0.06,+2.3,+2.3
133,Alfreð Finnbogason,ISL,FW,Augsburg,29,1989,14.8,10,36,14,38.9,2.43,0.94,0.17,0.43,14.5,0,4,4,10.6,7.5,0.21,-0.6,-1.5
134,Mark Flekken,NED,GK,Freiburg,25,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
135,Emil Forsberg,SWE,MF|FW,RB Leipzig,26,1991,13.9,4,27,11,40.7,1.95,0.79,0.04,0.09,22.9,3,3,3,4.8,2.5,0.09,-0.8,-1.5
136,Iver Fossum,NOR,MF,Hannover 96,22,1996,5.1,0,5,1,20.0,0.99,0.20,0.00,0.00,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
137,Raphael Framberger,GER,DF|MF,Augsburg,22,1995,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
138,Mike Frantz,GER,MF|FW,Freiburg,31,1986,24.6,2,19,9,47.4,0.77,0.37,0.11,0.22,16.5,0,0,0,1.7,1.7,0.09,+0.3,+0.3
139,Marco Friedl,AUT,DF,Werder Bremen,20,1998,5.3,0,1,0,0.0,0.19,0.00,0.00,,13.9,0,0,0,0.0,0.0,0.05,0.0,0.0
140,Alexander Fuchs,GER,MF|FW,Nürnberg,21,1997,7.3,1,9,1,11.1,1.24,0.14,0.11,1.00,17.4,0,0,0,0.6,0.6,0.06,+0.4,+0.4
141,Niclas Füllkrug,GER,FW,Hannover 96,25,1993,12.4,2,36,12,33.3,2.91,0.97,0.03,0.08,16.0,0,1,1,3.8,3.1,0.08,-1.8,-2.1
142,Mijat Gaćinović,SRB,MF,Eint Frankfurt,23,1995,18.1,0,21,1,4.8,1.16,0.06,0.00,0.00,24.5,0,0,0,1.5,1.5,0.07,-1.5,-1.5
143,Jean-Philippe Gbamin,CIV,MF,Mainz 05,22,1995,29.7,2,36,7,19.4,1.21,0.24,0.06,0.29,31.2,3,0,0,1.4,1.4,0.04,+0.6,+0.6
144,Theodor Gebre Selassie,CZE,DF,Werder Bremen,31,1986,31.3,3,28,12,42.9,0.90,0.38,0.11,0.25,11.9,0,0,0,3.9,3.9,0.14,-0.9,-0.9
145,Dennis Geiger,GER,MF,Hoffenheim,20,1998,2.7,0,4,2,50.0,1.46,0.73,0.00,0.00,27.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
146,Christian Gentner,GER,MF|FW,Stuttgart,32,1985,22.4,0,29,5,17.2,1.29,0.22,0.00,0.00,16.3,1,0,0,2.5,2.5,0.09,-2.5,-2.5
147,Yannick Gerhardt,GER,MF,Wolfsburg,24,1994,27.3,2,36,8,22.2,1.32,0.29,0.06,0.25,16.6,0,0,0,3.5,3.5,0.10,-1.5,-1.5
148,Fabian Giefer,GER,GK,Augsburg,28,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
149,Niko Gießelmann,GER,DF,Düsseldorf,26,1991,28.8,0,26,7,26.9,0.90,0.24,0.00,0.00,20.5,0,0,0,1.3,1.3,0.05,-1.3,-1.3
150,Daniel Ginczek,GER,FW,Wolfsburg,27,1991,14.2,6,35,14,40.0,2.47,0.99,0.17,0.43,16.8,0,0,0,3.8,3.8,0.11,+2.2,+2.2
151,Matthias Ginter,GER,DF,M'Gladbach,24,1994,26.4,2,23,8,34.8,0.87,0.30,0.09,0.25,11.9,0,0,0,1.8,1.8,0.08,+0.2,+0.2
152,Serge Gnabry,GER,FW|MF,Bayern Munich,23,1995,19.6,10,66,32,48.5,3.37,1.63,0.15,0.31,14.9,0,0,0,9.4,9.4,0.15,+0.6,+0.6
