Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
59,Jean-Ricner Bellegarde,FRA,MF|FW,Strasbourg,24,1998,26.9,47,25,15,21,11,11,25,44.0,14,26,3,23,26,73,22,0
60,Jeanöel Belocian,FRA,DF,Rennes,17,2005,5.6,10,7,3,5,2,5,9,55.6,4,6,3,3,6,16,11,0
61,Eliesse Ben Seghir,FRA,FW|MF,Monaco,17,2005,11.7,18,10,4,12,2,4,12,33.3,8,18,1,17,4,22,1,0
62,Salim Ben Seghir,FRA,MF,Marseille,19,2003,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
63,Wissam Ben Yedder,FRA,FW,Monaco,31,1990,23.5,16,9,2,5,9,4,13,30.8,9,15,0,15,4,20,0,0
64,Nabil Bentaleb,ALG,MF,Angers,27,1994,27.7,74,40,31,35,8,36,61,59.0,25,33,11,22,44,118,29,3
65,Patrick Berg,NOR,MF|FW,Lens,24,1997,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
66,Mitchell van Bergen,NED,FW|DF,Reims,22,1999,10.1,18,8,6,7,5,8,20,40.0,12,8,2,6,6,24,11,0
67,Quentin Bernard,FRA,DF,Auxerre,33,1989,7.0,9,7,4,2,3,7,15,46.7,8,9,1,8,15,24,17,0
68,Paul Bernardoni,FRA,GK,Angers,25,1997,27.0,2,0,2,0,0,2,3,66.7,1,1,0,1,1,3,12,1
69,Juan Bernat,ESP,DF|MF,Paris S-G,29,1993,18.3,32,16,18,9,5,21,39,53.8,18,11,2,9,9,41,22,1
70,Jason Berthomier,FRA,MF,Clermont Foot,32,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
71,El Bilal Touré,MLI,FW,Reims,20,2001,1.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
72,Jean-Claude Billong,CMR,MF,Clermont Foot,28,1993,0.3,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
73,Veljko Birmančević,SRB,FW|MF,Toulouse,24,1998,4.9,13,7,5,4,4,7,21,33.3,14,12,2,10,7,20,1,0
74,Marco Bizot,NED,GK,Brest,31,1991,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,24,4
75,Rubén Blanco,ESP,GK,Marseille,27,1995,5.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
76,Ludovic Blas,FRA,MF|FW,Nantes,24,1997,31.3,47,30,17,19,11,17,49,34.7,32,26,1,25,19,66,8,0
77,Miha Blažič,SVN,DF,Angers,29,1993,22.0,8,6,8,0,0,7,15,46.7,8,25,19,6,22,30,80,1
78,Joaquín Blázquez,ARG,GK,Brest,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
79,Myron Boadu,NED,FW,Monaco,21,2001,3.3,3,3,0,2,1,1,7,14.3,6,1,0,1,0,3,1,0
80,Jérôme Boateng,GER,DF,Lyon,33,1988,4.8,3,0,2,1,0,2,6,33.3,4,8,5,3,6,9,16,0
81,Antonin Bobichon,FRA,MF,Angers,26,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
82,Quentin Boisgard,FRA,MF,Lorient,25,1997,2.0,6,2,1,4,1,3,4,75.0,1,3,1,2,4,10,2,0
83,Neto Borges,BRA,DF,Clermont Foot,25,1996,31.5,75,45,45,20,10,46,75,61.3,29,45,11,34,41,116,62,1
84,Kenji-Van Boto,MAD,DF,Auxerre,26,1996,2.0,3,2,2,0,1,2,4,50.0,2,0,0,0,1,4,3,0
85,Kouamé Botué,BFA,FW|MF,Ajaccio,19,2002,2.5,4,2,2,1,1,0,2,0.0,2,1,0,1,0,4,1,0
86,Badredine Bouanani,ALG,FW|MF,Nice,17,2004,9.6,13,9,2,7,4,7,14,50.0,7,4,0,4,1,14,2,0
87,Hicham Boudaoui,ALG,MF,Nice,22,1999,20.8,67,32,31,30,6,35,53,66.0,18,34,5,29,36,103,16,0
88,Franci Bouebari,FRA,DF,Strasbourg,18,2003,0.8,3,0,1,2,0,3,5,60.0,2,0,0,0,2,5,2,0
89,Sofiane Boufal,MAR,FW|MF,Angers,28,1993,9.3,14,9,7,4,3,3,14,21.4,11,6,0,6,5,19,1,0
90,Ismaëlben Boura,FRA,DF|FW,Lens,21,2000,1.0,6,4,4,2,0,5,6,83.3,1,2,1,1,2,8,3,0
91,Benjamin Bourigeaud,FRA,MF|FW,Rennes,28,1994,34.1,45,29,16,23,6,21,65,32.3,44,38,3,35,31,76,32,0
92,Bilal Brahimi,ALG,FW|MF,Nice,22,2000,8.9,8,5,2,5,1,1,7,14.3,6,4,0,4,4,12,0,0
93,Lilian Brassier,FRA,DF,Brest,22,1999,34.4,42,30,31,8,3,23,32,71.9,9,42,19,23,53,95,132,1
94,Andreas Bruus,DEN,DF|FW,Troyes,23,1999,18.1,12,6,9,3,0,8,20,40.0,12,13,2,11,17,29,24,0
95,Joe Bryan,ENG,MF|DF,Nice,28,1993,2.0,5,4,3,2,0,4,4,100.0,0,2,0,2,1,6,1,0
96,Adam Buksa,POL,FW|MF,Lens,26,1996,1.1,1,0,0,0,1,0,3,0.0,3,0,0,0,0,1,0,0
97,Maxime Busi,BEL,DF,Reims,22,1999,11.6,21,16,9,11,1,13,29,44.8,16,14,6,8,14,35,24,0
98,Marcin Bułka,POL,GK,Nice,22,1999,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
99,Rémy Cabella,FRA,MF|FW,Lille,32,1990,28.1,64,37,21,28,15,29,64,45.3,35,41,5,36,17,81,7,1
100,Jimmy Cabot,FRA,DF|MF,Lens,28,1994,5.7,20,12,10,8,2,12,26,46.2,14,5,0,5,4,24,12,0
101,Jens Cajuste,SWE,MF,Reims,22,1999,17.0,46,25,25,14,7,25,48,52.1,23,30,6,24,18,64,22,0
102,Duje Ćaleta-Car,CRO,DF,Marseille,25,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
103,Mahdi Camara,FRA,MF,Brest,24,1998,20.2,63,36,18,38,7,25,43,58.1,18,35,4,31,40,103,16,0
104,Mohamed Camara,MLI,MF,Monaco,22,2000,24.4,83,45,38,39,6,48,92,52.2,44,45,6,39,27,110,14,1
105,Ousmane Camara,GUI,FW|MF,Auxerre,20,2001,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
106,Ousmane Camara,FRA,DF,Angers,19,2003,5.8,10,6,5,5,0,5,12,41.7,7,4,2,2,11,21,15,0
107,Axel Camblan,FRA,FW|MF,Brest,18,2003,0.8,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0
108,Pierrick Capelle,FRA,MF|DF,Angers,35,1987,15.9,36,21,17,15,4,22,55,40.0,33,24,3,21,15,51,24,0
109,Maxence Caqueret,FRA,MF,Lyon,22,2000,30.7,87,54,27,38,22,43,109,39.4,66,45,3,42,39,126,27,0
110,Irvin Cardona,FRA,FW|MF,Brest,24,1997,2.6,2,0,1,1,0,0,3,0.0,3,3,0,3,2,4,2,0
111,Igor Carioca,BRA,DF,Lorient,25,1996,5.1,18,11,12,2,4,12,21,57.1,9,7,0,7,5,23,17,0
112,Matis Carvalho,POR,GK,Montpellier,23,1999,1.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
113,Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,28.5,43,26,29,12,2,22,36,61.1,14,35,22,13,58,101,90,0
114,Yoann Cathline,FRA,FW|MF,Lorient,20,2002,12.1,19,12,7,6,6,5,12,41.7,7,10,1,9,8,27,16,1
115,Maximiliano Caufriez,BEL,DF,Clermont Foot,25,1997,24.7,40,24,31,8,1,20,28,71.4,8,33,18,15,34,74,70,0
116,Fabien Centonze,FRA,DF,Nantes,26,1996,18.8,58,37,30,22,6,30,42,71.4,12,24,7,17,44,102,55,1
117,Florian Chabrolle,FRA,MF,Ajaccio,24,1998,3.7,6,4,1,5,0,2,4,50.0,2,3,0,3,7,13,2,0
118,El Chadaille Bitshiabu,FRA,DF,Paris S-G,17,2005,6.5,10,7,7,2,1,3,12,25.0,9,9,7,2,9,19,13,3
119,Fares Chaïbi,ALG,FW|MF,Toulouse,19,2002,26.0,31,18,8,15,8,17,50,34.0,33,38,5,33,19,50,36,1
120,Muhammed Cham,AUT,MF,Clermont Foot,21,2000,21.9,30,15,15,4,11,13,35,37.1,22,13,0,13,7,37,5,0
121,Gaëtan Charbonnier,FRA,FW|MF,Auxerre,33,1988,2.8,2,1,0,2,0,0,4,0.0,4,2,0,2,0,2,5,0
122,Brendan Chardonnet,FRA,DF,Brest,27,1994,27.7,45,27,27,18,0,20,38,52.6,18,40,19,21,63,108,86,1
123,Xavier Chavalerin,FRA,MF,Troyes,31,1991,27.0,82,50,39,30,13,27,71,38.0,44,31,8,23,41,123,24,0
124,Ivane Chegra,FRA,MF|FW,Ajaccio,18,2004,2.1,8,3,6,1,1,4,11,36.4,7,0,0,0,1,9,0,0
125,Rayan Cherki,FRA,MF|FW,Lyon,18,2003,20.8,14,8,2,5,7,8,23,34.8,15,6,0,6,5,19,1,0
126,Ilyes Cheti,ALG,DF,Angers,27,1995,2.3,6,4,4,0,2,5,8,62.5,3,5,1,4,4,10,7,0
127,Lucas Chevalier,FRA,GK,Lille,20,2001,32.0,2,1,2,0,0,2,2,100.0,0,1,0,1,2,4,7,2
128,Pedro Chirivella,ESP,MF,Nantes,25,1997,22.5,33,22,12,15,6,17,44,38.6,27,24,1,23,20,53,7,0
129,Joris Chotard,FRA,MF,Montpellier,20,2001,27.3,64,34,37,23,4,40,78,51.3,38,40,11,29,40,104,42,1
130,Yanis Cimignani,FRA,MF|DF,Ajaccio,20,2002,3.1,11,5,3,7,1,4,5,80.0,1,5,1,4,2,13,2,0
131,Souleymane Cissé,FRA,DF,Clermont Foot,19,2002,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0
132,Alexis Claude-Maurice,FRA,FW,Nice,24,1998,0.7,3,2,2,1,0,3,3,100.0,0,0,0,0,2,5,1,0
133,Alexis Claude-Maurice,FRA,MF|FW,Lens,24,1998,6.7,14,9,5,8,1,6,16,37.5,10,6,0,6,2,16,1,0
134,Jonathan Clauss,FRA,DF,Marseille,29,1992,28.8,46,28,21,16,9,23,52,44.2,29,29,4,25,31,77,40,2
135,Marcus Coco,FRA,FW|MF,Nantes,26,1996,7.1,24,15,11,9,4,11,23,47.8,12,13,3,10,14,38,7,0
136,Alexandre Coeff,FRA,DF,Auxerre,30,1992,6.5,10,5,6,4,0,4,9,44.4,5,9,4,5,8,18,35,1
137,Abdu Conté,POR,DF,Troyes,24,1998,14.6,25,17,14,8,3,12,22,54.5,10,13,6,7,6,31,25,0
138,Sébastien Corchia,FRA,DF,Nantes,31,1990,8.7,16,6,10,2,4,11,22,50.0,11,9,3,6,14,30,21,0
139,David Pereira da Costa,POR,MF|FW,Lens,21,2001,15.6,13,7,1,10,2,7,19,36.8,12,19,1,18,11,24,6,0
140,Logan Costa,CPV,DF,Toulouse,21,2001,4.6,9,4,7,1,1,6,9,66.7,3,6,3,3,4,13,12,0
141,Nuno da Costa,CPV,FW|MF,Auxerre,31,1991,22.3,45,23,14,23,8,11,46,23.9,35,21,1,20,20,65,15,0
142,Benoît Costil,FRA,GK,Auxerre,35,1987,19.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,5,0
143,Mathieu Coutadeur,FRA,MF,Ajaccio,36,1986,21.6,23,13,13,10,0,8,28,28.6,20,19,3,16,19,42,21,0
144,Nicolas Cozza,FRA,DF,Montpellier,23,1999,14.2,38,21,27,9,2,26,38,68.4,12,11,5,6,21,59,35,1
145,Damien Da Silva,FRA,DF,Lyon,34,1988,3.8,8,7,5,3,0,3,3,100.0,0,4,3,1,5,13,12,0
146,Andréa Dacourt,FRA,MF,Nice,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
147,Colin Dagba,FRA,DF|MF,Strasbourg,23,1998,10.6,32,20,17,10,5,19,26,73.1,7,18,2,16,17,49,19,0
148,Thijs Dallinga,NED,FW,Toulouse,21,2000,26.1,8,6,2,2,4,1,13,7.7,12,17,3,14,3,11,20,0
149,Flavius Daniliuc,AUT,DF,Nice,21,2001,1.0,2,0,2,0,0,1,1,100.0,0,4,1,3,0,2,1,0
150,Kévin Danois,FRA,MF,Auxerre,18,2004,0.0,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
151,Kevin Danso,AUT,DF,Lens,23,1998,35.9,37,19,25,11,1,19,30,63.3,11,48,34,14,33,70,124,0
152,Dante,BRA,DF,Nice,38,1983,36.7,70,40,45,21,4,36,59,61.0,23,52,31,21,47,117,125,2
153,Achraf Dari,MAR,DF,Brest,23,1999,14.6,21,14,15,5,1,14,20,70.0,6,16,10,6,19,40,65,2
154,Jonathan David,CAN,FW,Lille,22,2000,35.2,24,17,6,11,7,10,27,37.0,17,20,2,18,8,32,13,0
155,Thibault De Smet,BEL,DF,Reims,24,1998,19.5,24,17,10,14,0,11,37,29.7,26,28,5,23,20,44,40,1
156,Brecht Dejaegere,BEL,MF,Toulouse,31,1991,20.1,40,23,10,20,10,15,51,29.4,36,25,5,20,14,54,11,0
157,Romain Del Castillo,FRA,MF|FW,Brest,26,1996,15.8,39,24,13,17,9,16,36,44.4,20,14,1,13,11,50,5,0
158,Thomas Delaine,FRA,DF|MF,Strasbourg,30,1992,11.9,28,14,16,6,6,13,26,50.0,13,8,3,5,16,44,9,0
159,Sacha Delaye,FRA,FW|MF,Montpellier,20,2002,0.2,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
160,Andy Delort,ALG,FW,Nice,30,1991,8.7,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,7,0
161,Andy Delort,ALG,FW,Nantes,30,1991,5.2,5,4,1,2,2,2,6,33.3,4,3,0,3,0,5,2,0
162,Karamoko Dembele,SCO,FW|MF,Brest,19,2003,2.0,2,0,1,1,0,2,2,100.0,0,1,0,1,1,3,0,0
163,Moussa Dembélé,FRA,FW|MF,Lyon,26,1996,9.7,8,4,3,3,2,4,7,57.1,3,5,0,5,2,10,6,0
164,Siriki Dembélé,CIV,MF|FW,Auxerre,25,1996,4.1,10,6,4,3,3,4,12,33.3,8,2,0,2,1,11,2,0
165,Branco van den Boomen,NED,MF,Toulouse,27,1995,32.1,71,36,26,32,13,36,89,40.4,53,27,4,23,10,81,27,2
166,Rémy Descamps,FRA,GK,Nantes,26,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
167,Mikkel Desler,DEN,DF,Toulouse,27,1995,25.1,71,38,36,27,8,43,67,64.2,24,35,6,29,36,107,48,2
168,Mamadou Diakhon,FRA,FW,Reims,16,2005,0.2,2,0,2,0,0,0,1,0.0,1,1,0,1,1,3,0,0
169,Bafodé Diakité,FRA,DF,Lille,21,2001,29.5,54,35,23,24,7,32,57,56.1,25,37,8,29,17,71,58,0
170,Ibrahim Diakité,GUI,DF,Reims,18,2003,1.5,3,3,3,0,0,2,3,66.7,1,0,0,0,5,8,6,0
171,Baila Diallo,FRA,DF|MF,Clermont Foot,21,2001,1.0,1,0,1,0,0,0,0,,0,1,1,0,0,1,1,0
172,Habib Diallo,SEN,FW,Strasbourg,27,1995,32.0,18,10,8,7,3,6,16,37.5,10,19,4,15,12,30,26,0
173,Ismael Diallo,CIV,DF,Ajaccio,25,1997,24.2,46,33,35,9,2,35,63,55.6,28,26,12,14,30,76,46,1
174,Mouhamadou Diarra,FRA,MF|FW,Strasbourg,18,2004,18.1,24,16,10,11,3,15,29,51.7,14,17,1,16,11,35,13,0
175,Moussa Diarra,MLI,DF,Toulouse,21,2000,13.6,20,9,9,9,2,9,15,60.0,6,25,10,15,19,39,27,1
176,Stéphane Diarra,FRA,FW|MF,Lorient,23,1998,11.8,25,17,14,9,2,11,29,37.9,18,13,1,12,22,47,9,0
177,Krépin Diatta,SEN,MF|FW,Monaco,23,1999,23.0,30,21,4,17,9,13,32,40.6,19,29,1,28,17,47,12,0
178,Mory Diaw,SEN,GK,Clermont Foot,29,1993,37.0,0,0,0,0,0,0,4,0.0,4,0,0,0,2,2,13,5
179,Bamba Dieng,SEN,FW|MF,Marseille,22,2000,2.2,4,4,2,1,1,3,4,75.0,1,5,1,4,0,4,0,0
180,Bamba Dieng,SEN,FW,Lorient,22,2000,8.3,19,10,5,12,2,3,11,27.3,8,6,0,6,2,21,6,0
181,Tristan Dingomé,CMR,MF,Troyes,31,1991,1.1,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
182,Sinaly Diomande,CIV,DF,Lyon,21,2001,21.7,42,24,26,15,1,31,49,63.3,18,26,13,13,49,91,75,1
183,Lois Diony,FRA,FW,Angers,29,1992,5.6,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,1,0
184,Edan Diop,FRA,DF|FW,Monaco,17,2004,2.5,13,8,3,3,7,7,15,46.7,8,7,1,6,4,17,1,0
185,Sofiane Diop,FRA,MF|FW,Nice,22,2000,13.6,23,11,12,6,5,7,20,35.0,13,14,2,12,16,39,5,0
186,Sofiane Diop,FRA,MF,Monaco,22,2000,0.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
187,Yehvann Diouf,FRA,GK,Reims,22,1999,31.0,2,0,2,0,0,1,3,33.3,2,0,0,0,1,3,13,5
188,Axel Disasi,FRA,DF,Monaco,24,1998,37.0,30,20,13,13,4,13,27,48.1,14,51,31,20,56,86,112,2
189,Tiago Djaló,POR,DF,Lille,22,2000,22.4,31,21,23,7,1,13,20,65.0,7,17,11,6,23,54,60,1
190,Alexander Djiku,GHA,DF,Strasbourg,27,1994,29.7,53,36,37,16,0,26,46,56.5,20,45,19,26,66,119,151,3
191,Moussa Djitte,SEN,FW,Ajaccio,22,1999,1.5,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,1,0
192,Ouparine Djoco,GNB,GK,Clermont Foot,24,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
193,Alan Do Marcolino,GAB,FW,Rennes,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
194,Jeremy Doku,BEL,MF|FW,Rennes,20,2002,14.3,25,16,6,13,6,12,24,50.0,12,10,0,10,5,30,2,0
195,Kyliane Dong,FRA,MF|FW,Troyes,17,2004,2.4,3,1,0,2,1,1,2,50.0,1,1,0,1,1,4,0,0
196,Jordan Dongmo,CMR,MF,Troyes,21,2001,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
197,Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,37.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,12,4
198,Jodel Dossou,BEN,MF|DF,Clermont Foot,30,1992,2.9,7,4,3,2,2,4,4,100.0,0,2,1,1,1,8,0,0
199,Lohann Doucet,FRA,MF|FW,Nantes,19,2002,1.0,3,0,2,0,1,3,4,75.0,1,2,0,2,2,5,4,0
200,Ckene Doucouré,COM,FW|MF,Lorient,20,2002,1.5,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0
201,Désiré Doué,FRA,MF|FW,Rennes,17,2005,12.4,37,18,10,23,4,13,32,40.6,19,17,1,16,13,50,3,0
202,Guela Doué,FRA,FW|MF,Rennes,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
