Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
15,Ludovic Ajorque,FRA,FW,Strasbourg,28,1994,8.6,22,2.57,20,0,0,2,0,0,2,0.23,1,0,0,1,0,0
16,Maghnes Akliouche,FRA,MF|FW,Monaco,20,2002,4.5,9,2.01,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
17,Doğan Alemdar,TUR,GK,Rennes,19,2002,4.5,1,0.22,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
18,Jim Allevinah,GAB,DF|FW,Clermont Foot,27,1995,24.9,48,1.93,39,1,3,2,3,0,2,0.08,1,0,0,1,0,0
19,Mickaël Alphonse,GLP,DF,Ajaccio,33,1989,15.1,19,1.25,15,1,1,1,0,1,0,0.00,0,0,0,0,0,0
20,Ibrahim Amadou,FRA,DF|MF,Angers,29,1993,4.7,3,0.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
21,Ayoub Amraoui,MAR,DF|FW,Nice,18,2004,3.3,4,1.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
22,Benjamin André,FRA,MF,Lille,31,1990,32.4,70,2.16,62,0,0,3,3,2,6,0.19,5,0,0,0,1,0
23,Komnen Andrić,SRB,FW,Clermont Foot,27,1995,16.1,32,1.99,26,0,2,2,2,0,4,0.25,2,0,0,2,0,0
24,Houssem Aouar,ALG,MF,Lyon,24,1998,5.8,15,2.57,9,0,3,3,0,0,2,0.34,2,0,0,0,0,0
25,Adil Aouchiche,FRA,MF,Lorient,20,2002,2.8,5,1.80,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0
26,Dennis Appiah,FRA,DF|MF,Nantes,30,1992,8.8,11,1.25,8,1,2,0,0,0,1,0.11,1,0,0,0,0,0
27,Stredair Appuah,FRA,DF|MF,Nantes,18,2004,0.7,6,8.18,5,0,1,0,0,0,1,1.36,1,0,0,0,0,0
28,Taïryk Arconte,FRA,FW,Brest,18,2003,1.4,3,2.11,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
29,Mohamed El Arouch,FRA,MF,Lyon,18,2004,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
30,Lorenz Assignon,TOG,DF,Rennes,22,2000,2.9,4,1.37,3,1,0,0,0,0,1,0.34,1,0,0,0,0,0
31,Youcef Atal,ALG,DF|MF,Nice,26,1996,8.7,31,3.58,22,0,4,2,2,1,2,0.23,1,0,1,0,0,0
32,Valentin Atangana Edoa,FRA,MF,Reims,16,2005,1.9,5,2.60,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
33,Mathias Autret,FRA,MF|FW,Auxerre,31,1991,14.3,54,3.77,35,12,3,3,0,1,7,0.49,3,2,0,2,0,0
34,Cédric Avinel,GLP,DF,Ajaccio,35,1986,19.9,3,0.15,1,1,0,1,0,0,1,0.05,0,0,0,1,0,0
35,Loïc Bade,FRA,DF,Rennes,22,2000,1.0,1,1.00,0,0,0,1,0,0,1,1.00,0,0,0,1,0,0
36,Benoît Badiashile,FRA,DF,Monaco,21,2001,9.3,4,0.43,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
37,Eric Bailly,CIV,DF,Marseille,28,1994,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
38,Dénys Bain,FRA,DF,Auxerre,29,1993,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
39,Brandon Baiye,BEL,MF,Clermont Foot,21,2000,0.6,2,3.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
40,Cédric Bakambu,COD,MF,Marseille,31,1991,0.7,2,3.05,2,0,0,0,0,0,1,1.53,1,0,0,0,0,0
41,Thierno Balde,FRA,DF|MF,Troyes,20,2002,23.9,45,1.88,35,2,3,1,4,0,4,0.17,2,0,1,0,1,0
42,Carlos Baleba,CMR,MF,Lille,18,2004,5.3,11,2.07,7,0,1,1,2,0,2,0.38,0,0,0,0,2,0
43,Leonardo Balerdi,ARG,DF,Marseille,23,1999,29.3,13,0.44,9,0,1,3,0,0,2,0.07,1,0,0,1,0,0
44,Folarin Balogun,USA,FW,Reims,21,2001,33.3,80,2.40,50,1,11,11,6,1,10,0.30,4,0,2,2,2,0
45,Abdoulaye Bamba,CIV,DF,Angers,32,1990,15.2,8,0.53,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
46,Jonathan Bamba,CIV,FW,Lille,26,1996,30.9,106,3.43,89,2,5,8,2,0,14,0.45,11,0,0,3,0,0
47,Bradley Barcola,FRA,FW|MF,Lyon,19,2002,16.0,39,2.44,32,0,4,2,0,1,10,0.63,10,0,0,0,0,0
48,Melvin Bard,FRA,DF,Nice,21,2000,27.3,30,1.10,27,2,1,0,0,0,0,0.00,0,0,0,0,0,0
49,Ross Barkley,ENG,MF|FW,Nice,28,1993,10.7,51,4.92,30,13,6,2,0,0,5,0.48,2,1,2,0,0,0
50,Mickaël Barreto,FRA,MF,Ajaccio,31,1991,14.7,30,2.04,22,7,0,0,0,1,1,0.07,1,0,0,0,0,0
51,Cyrille Bayala,BFA,MF,Ajaccio,26,1996,22.3,43,1.93,29,1,4,1,4,4,2,0.09,1,0,0,0,0,1
52,Yanis Begraoui,MAR,FW|MF,Toulouse,21,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
53,Alexis Beka Beka,FRA,MF|DF,Nice,21,2001,6.1,9,1.49,5,1,0,0,3,0,0,0.00,0,0,0,0,0,0
54,Jérémie Bela,ANG,DF|MF,Clermont Foot,29,1993,8.3,10,1.21,7,0,1,1,1,0,3,0.36,1,0,1,0,1,0
55,Reda Belahyane,FRA,MF,Nice,18,2004,2.0,2,0.99,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
56,Youcef Belaïli,ALG,MF|FW,Ajaccio,30,1992,12.8,47,3.68,24,9,4,4,6,0,10,0.78,5,0,2,1,2,0
57,Youcef Belaïli,ALG,FW|MF,Brest,30,1992,4.0,15,3.79,8,6,0,0,1,0,2,0.51,0,2,0,0,0,0
58,Haris Belkebla,ALG,MF,Brest,28,1994,29.5,39,1.32,33,0,0,0,4,2,2,0.07,1,0,0,0,1,0
59,Jean-Ricner Bellegarde,FRA,MF|FW,Strasbourg,24,1998,26.9,102,3.79,65,22,4,1,10,0,13,0.48,8,1,0,1,3,0
60,Jeanöel Belocian,FRA,DF,Rennes,17,2005,5.6,3,0.53,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
61,Eliesse Ben Seghir,FRA,FW|MF,Monaco,17,2005,11.7,29,2.48,23,0,2,1,3,0,2,0.17,2,0,0,0,0,0
62,Salim Ben Seghir,FRA,MF,Marseille,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
63,Wissam Ben Yedder,FRA,FW,Monaco,31,1990,23.5,56,2.38,36,1,5,7,5,2,13,0.55,8,0,0,3,1,1
64,Nabil Bentaleb,ALG,MF,Angers,27,1994,27.7,72,2.61,42,18,6,1,3,2,8,0.29,6,2,0,0,0,0
65,Patrick Berg,NOR,MF|FW,Lens,24,1997,0.3,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
66,Mitchell van Bergen,NED,FW|DF,Reims,22,1999,10.1,34,3.38,25,2,2,3,1,1,3,0.30,1,0,0,1,1,0
67,Quentin Bernard,FRA,DF,Auxerre,33,1989,7.0,11,1.57,10,1,0,0,0,0,1,0.14,1,0,0,0,0,0
68,Paul Bernardoni,FRA,GK,Angers,25,1997,27.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
69,Juan Bernat,ESP,DF|MF,Paris S-G,29,1993,18.3,37,2.02,35,0,2,0,0,0,6,0.33,6,0,0,0,0,0
70,Jason Berthomier,FRA,MF,Clermont Foot,32,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
71,El Bilal Touré,MLI,FW,Reims,20,2001,1.0,2,1.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
72,Jean-Claude Billong,CMR,MF,Clermont Foot,28,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
73,Veljko Birmančević,SRB,FW|MF,Toulouse,24,1998,4.9,15,3.02,8,0,0,3,4,0,2,0.40,1,0,0,0,1,0
74,Marco Bizot,NED,GK,Brest,31,1991,37.0,5,0.14,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
75,Rubén Blanco,ESP,GK,Marseille,27,1995,5.5,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
76,Ludovic Blas,FRA,MF|FW,Nantes,24,1997,31.3,122,3.90,75,19,16,9,3,0,9,0.29,3,3,2,1,0,0
77,Miha Blažič,SVN,DF,Angers,29,1993,22.0,5,0.23,5,0,0,0,0,0,1,0.05,1,0,0,0,0,0
78,Joaquín Blázquez,ARG,GK,Brest,21,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
79,Myron Boadu,NED,FW,Monaco,21,2001,3.3,7,2.14,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
80,Jérôme Boateng,GER,DF,Lyon,33,1988,4.8,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
81,Antonin Bobichon,FRA,MF,Angers,26,1995,0.2,2,10.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
82,Quentin Boisgard,FRA,MF,Lorient,25,1997,2.0,9,4.38,9,0,0,0,0,0,1,0.49,1,0,0,0,0,0
83,Neto Borges,BRA,DF,Clermont Foot,25,1996,31.5,77,2.45,67,2,3,2,3,0,9,0.29,6,0,0,1,2,0
84,Kenji-Van Boto,MAD,DF,Auxerre,26,1996,2.0,2,1.00,0,1,0,1,0,0,1,0.50,0,0,0,1,0,0
85,Kouamé Botué,BFA,FW|MF,Ajaccio,19,2002,2.5,8,3.16,4,0,0,1,3,0,1,0.39,0,0,0,1,0,0
86,Badredine Bouanani,ALG,FW|MF,Nice,17,2004,9.6,45,4.70,28,3,8,3,2,1,7,0.73,5,0,0,2,0,0
87,Hicham Boudaoui,ALG,MF,Nice,22,1999,20.8,54,2.59,46,0,4,1,1,2,4,0.19,4,0,0,0,0,0
88,Franci Bouebari,FRA,DF,Strasbourg,18,2003,0.8,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Sofiane Boufal,MAR,FW|MF,Angers,28,1993,9.3,52,5.61,38,3,4,1,6,0,6,0.65,3,1,0,0,2,0
90,Ismaëlben Boura,FRA,DF|FW,Lens,21,2000,1.0,2,1.94,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
91,Benjamin Bourigeaud,FRA,MF|FW,Rennes,28,1994,34.1,166,4.88,102,49,4,9,1,1,19,0.56,16,0,0,3,0,0
92,Bilal Brahimi,ALG,FW|MF,Nice,22,2000,8.9,32,3.60,25,2,3,0,2,0,2,0.23,2,0,0,0,0,0
93,Lilian Brassier,FRA,DF,Brest,22,1999,34.4,29,0.84,23,2,0,2,1,1,2,0.06,0,1,0,0,0,1
94,Andreas Bruus,DEN,DF|FW,Troyes,23,1999,18.1,32,1.77,26,2,3,0,0,1,2,0.11,2,0,0,0,0,0
95,Joe Bryan,ENG,MF|DF,Nice,28,1993,2.0,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
96,Adam Buksa,POL,FW|MF,Lens,26,1996,1.1,1,0.89,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
97,Maxime Busi,BEL,DF,Reims,22,1999,11.6,19,1.64,18,0,0,0,0,1,1,0.09,1,0,0,0,0,0
98,Marcin Bułka,POL,GK,Nice,22,1999,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
99,Rémy Cabella,FRA,MF|FW,Lille,32,1990,28.1,181,6.45,124,37,6,6,7,1,19,0.68,15,2,0,1,1,0
100,Jimmy Cabot,FRA,DF|MF,Lens,28,1994,5.7,31,5.45,23,7,0,0,0,1,1,0.18,1,0,0,0,0,0
101,Jens Cajuste,SWE,MF,Reims,22,1999,17.0,51,3.00,40,0,5,1,1,4,3,0.18,2,0,1,0,0,0
102,Duje Ćaleta-Car,CRO,DF,Marseille,25,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
103,Mahdi Camara,FRA,MF,Brest,24,1998,20.2,38,1.87,25,0,6,3,2,2,2,0.10,0,0,1,0,1,0
104,Mohamed Camara,MLI,MF,Monaco,22,2000,24.4,44,1.81,40,0,1,1,2,0,8,0.33,7,0,0,1,0,0
105,Ousmane Camara,GUI,FW|MF,Auxerre,20,2001,0.3,2,7.20,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
106,Ousmane Camara,FRA,DF,Angers,19,2003,5.8,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
107,Axel Camblan,FRA,FW|MF,Brest,18,2003,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
108,Pierrick Capelle,FRA,MF|DF,Angers,35,1987,15.9,33,2.08,22,8,1,2,0,0,5,0.32,3,1,1,0,0,0
109,Maxence Caqueret,FRA,MF,Lyon,22,2000,30.7,118,3.84,80,20,7,4,5,2,15,0.49,11,1,1,1,0,1
110,Irvin Cardona,FRA,FW|MF,Brest,24,1997,2.6,3,1.16,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
111,Igor Carioca,BRA,DF,Lorient,25,1996,5.1,9,1.78,7,0,1,0,0,1,1,0.20,1,0,0,0,0,0
112,Matis Carvalho,POR,GK,Montpellier,23,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
113,Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,28.5,23,0.81,20,0,1,1,0,1,0,0.00,0,0,0,0,0,0
114,Yoann Cathline,FRA,FW|MF,Lorient,20,2002,12.1,27,2.23,13,2,6,3,2,1,4,0.33,1,1,1,1,0,0
115,Maximiliano Caufriez,BEL,DF,Clermont Foot,25,1997,24.7,12,0.49,11,0,0,1,0,0,1,0.04,1,0,0,0,0,0
116,Fabien Centonze,FRA,DF,Nantes,26,1996,18.8,35,1.86,27,3,1,0,4,0,3,0.16,2,0,0,0,1,0
117,Florian Chabrolle,FRA,MF,Ajaccio,24,1998,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
118,El Chadaille Bitshiabu,FRA,DF,Paris S-G,17,2005,6.5,3,0.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
119,Fares Chaïbi,ALG,FW|MF,Toulouse,19,2002,26.0,72,2.77,55,1,5,8,3,0,7,0.27,5,0,0,2,0,0
120,Muhammed Cham,AUT,MF,Clermont Foot,21,2000,21.9,68,3.11,49,8,2,5,4,0,7,0.32,6,0,1,0,0,0
121,Gaëtan Charbonnier,FRA,FW|MF,Auxerre,33,1988,2.8,9,3.19,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
122,Brendan Chardonnet,FRA,DF,Brest,27,1994,27.7,20,0.72,17,1,0,2,0,0,1,0.04,1,0,0,0,0,0
123,Xavier Chavalerin,FRA,MF,Troyes,31,1991,27.0,41,1.52,31,4,2,2,0,2,3,0.11,2,0,0,1,0,0
124,Ivane Chegra,FRA,MF|FW,Ajaccio,18,2004,2.1,5,2.33,3,1,0,1,0,0,1,0.47,0,0,0,1,0,0
125,Rayan Cherki,FRA,MF|FW,Lyon,18,2003,20.8,128,6.15,81,22,19,5,1,0,16,0.77,12,1,1,2,0,0
126,Ilyes Cheti,ALG,DF,Angers,27,1995,2.3,1,0.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
127,Lucas Chevalier,FRA,GK,Lille,20,2001,32.0,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
128,Pedro Chirivella,ESP,MF,Nantes,25,1997,22.5,50,2.22,46,1,2,0,0,1,3,0.13,3,0,0,0,0,0
129,Joris Chotard,FRA,MF,Montpellier,20,2001,27.3,40,1.46,30,4,1,1,1,3,8,0.29,8,0,0,0,0,0
130,Yanis Cimignani,FRA,MF|DF,Ajaccio,20,2002,3.1,8,2.58,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
131,Souleymane Cissé,FRA,DF,Clermont Foot,19,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
132,Alexis Claude-Maurice,FRA,FW,Nice,24,1998,0.7,3,4.22,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
133,Alexis Claude-Maurice,FRA,MF|FW,Lens,24,1998,6.7,15,2.23,9,1,2,2,0,1,3,0.45,2,0,1,0,0,0
134,Jonathan Clauss,FRA,DF,Marseille,29,1992,28.8,101,3.51,78,3,5,12,0,3,13,0.45,11,0,0,1,0,1
135,Marcus Coco,FRA,FW|MF,Nantes,26,1996,7.1,19,2.67,17,0,2,0,0,0,0,0.00,0,0,0,0,0,0
136,Alexandre Coeff,FRA,DF,Auxerre,30,1992,6.5,3,0.46,2,0,0,1,0,0,1,0.15,0,0,0,1,0,0
137,Abdu Conté,POR,DF,Troyes,24,1998,14.6,24,1.64,20,2,0,0,2,0,2,0.14,2,0,0,0,0,0
138,Sébastien Corchia,FRA,DF,Nantes,31,1990,8.7,15,1.72,11,2,1,0,0,1,4,0.46,4,0,0,0,0,0
139,David Pereira da Costa,POR,MF|FW,Lens,21,2001,15.6,63,4.02,51,1,6,3,1,1,7,0.45,6,0,1,0,0,0
140,Logan Costa,CPV,DF,Toulouse,21,2001,4.6,7,1.52,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
141,Nuno da Costa,CPV,FW|MF,Auxerre,31,1991,22.3,52,2.34,35,0,7,4,5,1,5,0.22,4,0,1,0,0,0
142,Benoît Costil,FRA,GK,Auxerre,35,1987,19.0,4,0.21,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
143,Mathieu Coutadeur,FRA,MF,Ajaccio,36,1986,21.6,26,1.20,24,1,1,0,0,0,1,0.05,1,0,0,0,0,0
144,Nicolas Cozza,FRA,DF,Montpellier,23,1999,14.2,18,1.27,15,0,1,1,1,0,2,0.14,2,0,0,0,0,0
145,Damien Da Silva,FRA,DF,Lyon,34,1988,3.8,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
146,Andréa Dacourt,FRA,MF,Nice,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
147,Colin Dagba,FRA,DF|MF,Strasbourg,23,1998,10.6,23,2.16,19,2,1,0,1,0,2,0.19,2,0,0,0,0,0
148,Thijs Dallinga,NED,FW,Toulouse,21,2000,26.1,42,1.61,33,0,1,7,1,0,4,0.15,3,0,0,1,0,0
149,Flavius Daniliuc,AUT,DF,Nice,21,2001,1.0,1,0.99,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
150,Kévin Danois,FRA,MF,Auxerre,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
151,Kevin Danso,AUT,DF,Lens,23,1998,35.9,41,1.14,38,0,1,0,2,0,5,0.14,4,0,0,0,1,0
152,Dante,BRA,DF,Nice,38,1983,36.7,34,0.93,30,0,0,3,0,1,3,0.08,3,0,0,0,0,0
153,Achraf Dari,MAR,DF,Brest,23,1999,14.6,7,0.48,3,2,0,0,1,1,2,0.14,1,0,0,0,1,0
154,Jonathan David,CAN,FW,Lille,22,2000,35.2,116,3.30,84,0,6,13,11,2,13,0.37,9,0,0,2,2,0
155,Thibault De Smet,BEL,DF,Reims,24,1998,19.5,29,1.48,25,3,0,0,0,1,1,0.05,1,0,0,0,0,0
156,Brecht Dejaegere,BEL,MF,Toulouse,31,1991,20.1,48,2.39,40,0,4,2,2,0,6,0.30,4,0,1,1,0,0
157,Romain Del Castillo,FRA,MF|FW,Brest,26,1996,15.8,68,4.31,40,18,3,3,2,2,13,0.82,8,3,1,0,1,0
158,Thomas Delaine,FRA,DF|MF,Strasbourg,30,1992,11.9,23,1.94,19,0,2,0,0,2,4,0.34,4,0,0,0,0,0
159,Sacha Delaye,FRA,FW|MF,Montpellier,20,2002,0.2,2,9.00,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0
160,Andy Delort,ALG,FW,Nice,30,1991,8.7,21,2.42,19,0,0,2,0,0,2,0.23,2,0,0,0,0,0
161,Andy Delort,ALG,FW,Nantes,30,1991,5.2,12,2.30,10,0,0,1,1,0,0,0.00,0,0,0,0,0,0
162,Karamoko Dembele,SCO,FW|MF,Brest,19,2003,2.0,8,4.02,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0
163,Moussa Dembélé,FRA,FW|MF,Lyon,26,1996,9.7,14,1.44,12,0,1,0,0,1,2,0.21,2,0,0,0,0,0
164,Siriki Dembélé,CIV,MF|FW,Auxerre,25,1996,4.1,21,5.08,13,0,8,0,0,0,0,0.00,0,0,0,0,0,0
165,Branco van den Boomen,NED,MF,Toulouse,27,1995,32.1,154,4.80,85,57,0,9,3,0,22,0.69,16,3,0,3,0,0
166,Rémy Descamps,FRA,GK,Nantes,26,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
167,Mikkel Desler,DEN,DF,Toulouse,27,1995,25.1,49,1.96,42,1,2,3,1,0,5,0.20,5,0,0,0,0,0
168,Mamadou Diakhon,FRA,FW,Reims,16,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
169,Bafodé Diakité,FRA,DF,Lille,21,2001,29.5,36,1.22,28,2,1,3,1,1,0,0.00,0,0,0,0,0,0
170,Ibrahim Diakité,GUI,DF,Reims,18,2003,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,Baila Diallo,FRA,DF|MF,Clermont Foot,21,2001,1.0,2,2.02,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
172,Habib Diallo,SEN,FW,Strasbourg,27,1995,32.0,63,1.97,39,0,7,10,7,0,6,0.19,3,0,1,2,0,0
173,Ismael Diallo,CIV,DF,Ajaccio,25,1997,24.2,17,0.70,11,4,0,1,1,0,0,0.00,0,0,0,0,0,0
174,Mouhamadou Diarra,FRA,MF|FW,Strasbourg,18,2004,18.1,59,3.27,42,0,7,4,6,0,7,0.39,4,0,1,0,2,0
175,Moussa Diarra,MLI,DF,Toulouse,21,2000,13.6,16,1.17,15,0,0,0,1,0,3,0.22,3,0,0,0,0,0
176,Stéphane Diarra,FRA,FW|MF,Lorient,23,1998,11.8,35,2.95,20,2,5,2,5,1,5,0.42,1,0,2,0,1,1
177,Krépin Diatta,SEN,MF|FW,Monaco,23,1999,23.0,68,2.95,44,1,8,7,5,3,7,0.30,2,0,0,1,3,1
178,Mory Diaw,SEN,GK,Clermont Foot,29,1993,37.0,7,0.19,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
179,Bamba Dieng,SEN,FW|MF,Marseille,22,2000,2.2,6,2.78,2,0,0,0,3,1,1,0.46,0,0,0,0,1,0
180,Bamba Dieng,SEN,FW,Lorient,22,2000,8.3,12,1.45,8,0,0,3,0,1,2,0.24,0,0,0,2,0,0
181,Tristan Dingomé,CMR,MF,Troyes,31,1991,1.1,8,7.35,6,1,1,0,0,0,0,0.00,0,0,0,0,0,0
182,Sinaly Diomande,CIV,DF,Lyon,21,2001,21.7,13,0.60,9,1,1,1,0,1,1,0.05,0,1,0,0,0,0
183,Lois Diony,FRA,FW,Angers,29,1992,5.6,11,1.96,7,0,2,1,1,0,0,0.00,0,0,0,0,0,0
184,Edan Diop,FRA,DF|FW,Monaco,17,2004,2.5,7,2.83,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
185,Sofiane Diop,FRA,MF|FW,Nice,22,2000,13.6,57,4.18,37,8,5,3,2,2,8,0.59,5,1,0,2,0,0
186,Sofiane Diop,FRA,MF,Monaco,22,2000,0.7,7,9.69,4,2,1,0,0,0,2,2.77,1,1,0,0,0,0
187,Yehvann Diouf,FRA,GK,Reims,22,1999,31.0,4,0.13,2,2,0,0,0,0,1,0.03,1,0,0,0,0,0
188,Axel Disasi,FRA,DF,Monaco,24,1998,37.0,26,0.70,22,1,0,2,0,1,6,0.16,5,0,0,1,0,0
189,Tiago Djaló,POR,DF,Lille,22,2000,22.4,10,0.45,8,0,0,1,1,0,3,0.13,2,0,0,0,1,0
190,Alexander Djiku,GHA,DF,Strasbourg,27,1994,29.7,24,0.81,22,1,0,1,0,0,5,0.17,5,0,0,0,0,0
191,Moussa Djitte,SEN,FW,Ajaccio,22,1999,1.5,2,1.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Ouparine Djoco,GNB,GK,Clermont Foot,24,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
193,Alan Do Marcolino,GAB,FW,Rennes,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
194,Jeremy Doku,BEL,MF|FW,Rennes,20,2002,14.3,81,5.65,52,1,22,2,3,1,10,0.70,1,0,7,1,1,0
195,Kyliane Dong,FRA,MF|FW,Troyes,17,2004,2.4,5,2.11,2,1,0,1,1,0,2,0.85,1,0,0,0,1,0
