Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
50,Melvin Bard,FRA,DF,Lyon,19,2000,4.8,309,385,80.3,4557,1389,179,202,88.6,121,143,84.6,6,27,22.2,0,0.4,0.4,-0.4,4,23,6,3,30
51,Toma Bašić,CRO,MF,Bordeaux,23,1996,28.9,1048,1289,81.3,18608,4548,450,506,88.9,452,521,86.8,111,193,57.5,1,2.5,2.2,-1.5,26,78,18,3,111
52,Cristian Battocchio,ITA,MF,Brest,28,1992,3.9,171,209,81.8,2823,838,94,102,92.2,62,73,84.9,14,31,45.2,0,0.3,0.4,-0.3,5,16,0,0,20
53,Paul Baysse,FRA,DF,Bordeaux,32,1988,29.0,1502,1715,87.6,29524,10632,504,546,92.3,813,877,92.7,171,255,67.1,2,0.6,0.4,+1.4,8,76,4,1,88
54,Erwan Belhadji,FRA,MF,Dijon,19,2001,0.3,7,8,87.5,104,30,5,5,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,1
55,Haris Belkebla,ALG,MF,Brest,26,1994,30.3,1237,1421,87.1,22256,6504,519,568,91.4,570,631,90.3,126,163,77.3,0,0.9,1.1,-0.9,11,114,9,0,127
56,Jean-Ricner Bellegarde,FRA,MF|FW,Strasbourg,22,1998,23.2,618,806,76.7,11359,2057,267,318,84.0,263,315,83.5,72,110,65.5,1,2.5,3.1,-1.5,19,41,16,7,68
57,Sami Ben Amar,MAR,MF,Nîmes,22,1998,0.1,2,4,50.0,28,24,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,2
58,Hatem Ben Arfa,FRA,MF|FW,Bordeaux,33,1987,18.9,719,894,80.4,11319,2908,390,438,89.0,222,265,83.8,63,120,52.5,4,3.8,4.0,+0.2,31,60,21,4,87
59,Salim Ben Seghir,FRA,DF,Nice,17,2003,0.1,7,7,100.0,111,54,3,3,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,1,0,2
60,Wissam Ben Yedder,FRA,FW,Monaco,29,1990,29.0,651,893,72.9,9062,1824,377,491,76.8,190,243,78.2,35,53,66.0,7,6.7,5.2,+0.3,41,57,38,3,109
61,Samy Benchamma,FRA,DF|MF,Montpellier,20,2000,0.5,20,23,87.0,343,63,10,11,90.9,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,1
62,Darío Benedetto,ARG,FW,Marseille,30,1990,17.5,240,360,66.7,3372,425,137,178,77.0,57,90,63.3,19,38,50.0,3,1.8,1.7,+1.2,12,16,7,1,22
63,Walter Benítez,ARG,GK,Nice,27,1993,38.0,994,1222,81.3,22629,15207,257,258,99.6,534,546,97.8,201,412,48.8,0,0.0,0.0,0.0,0,5,0,0,1
64,Loris Benito,SUI,DF,Bordeaux,28,1992,29.5,1515,1799,84.2,24582,9332,756,812,93.1,631,725,87.0,96,190,50.5,0,1.3,1.0,-1.3,15,102,11,8,120
65,Bilal Benkhedim,FRA,FW,Saint-Étienne,19,2001,0.8,32,48,66.7,524,66,19,23,82.6,9,15,60.0,3,8,37.5,0,0.1,0.0,-0.1,1,0,0,0,1
66,Djamel Benlamri,ALG,DF,Lyon,30,1989,1.7,72,81,88.9,1496,516,20,24,83.3,39,40,97.5,10,13,76.9,0,0.0,0.0,0.0,1,5,0,0,7
67,Yassine Benrahou,FRA,MF,Nîmes,21,1999,13.8,442,604,73.2,7035,2018,227,254,89.4,121,168,72.0,55,121,45.5,0,2.7,2.8,-2.7,25,45,15,4,61
68,Yassine Benzia,ALG,MF|FW,Dijon,25,1994,4.5,155,201,77.1,2618,724,78,93,83.9,55,66,83.3,15,32,46.9,1,0.5,0.3,+0.5,9,16,1,1,19
69,Valon Berisha,KVX,MF,Reims,27,1993,18.3,827,1014,81.6,16000,4037,333,380,87.6,316,377,83.8,143,205,69.8,3,1.8,2.2,+1.2,25,101,19,2,130
70,Paul Bernardoni,FRA,GK,Angers,23,1997,38.0,640,985,65.0,19137,14456,89,89,100.0,303,309,98.1,246,580,42.4,0,0.0,0.0,0.0,0,7,0,0,0
71,Juan Bernat,ESP,DF,Paris S-G,27,1993,2.2,114,125,91.2,1434,351,74,76,97.4,35,38,92.1,0,0,,0,0.2,0.2,-0.2,2,4,5,0,11
72,Dimitry Bertaud,FRA,GK,Montpellier,22,1998,8.3,217,312,69.6,8283,6744,17,17,100.0,70,71,98.6,130,223,58.3,0,0.0,0.0,0.0,0,11,0,0,0
73,Loïc Bessile,TOG,DF,Bordeaux,21,1999,1.0,38,44,86.4,788,195,7,7,100.0,29,29,100.0,2,8,25.0,0,0.0,0.0,0.0,0,2,0,0,2
74,Giulian Biancone,FRA,DF|MF,Monaco,20,2000,1.0,66,90,73.3,1105,347,31,38,81.6,26,34,76.5,7,10,70.0,0,0.1,0.3,-0.1,2,4,4,2,6
75,El Bilal Touré,MLI,FW,Reims,18,2001,13.8,205,288,71.2,2622,424,123,157,78.3,63,89,70.8,3,8,37.5,1,0.7,0.4,+0.3,10,16,3,0,20
76,Ludovic Blas,FRA,MF|FW,Nantes,22,1997,31.0,764,968,78.9,13269,3267,357,412,86.7,305,353,86.4,78,132,59.1,4,3.6,2.2,+0.4,29,85,26,5,132
77,Antonin Bobichon,FRA,MF|FW,Angers,24,1995,10.1,441,548,80.5,7153,1993,241,266,90.6,138,164,84.1,47,86,54.7,1,1.4,1.5,-0.4,17,39,5,0,61
78,Sacha Boey,FRA,DF,Dijon,19,2000,20.7,801,1054,76.0,13195,5417,408,463,88.1,306,400,76.5,67,144,46.5,1,1.5,1.3,-0.5,18,48,17,12,65
79,Sacha Boey,FRA,DF,Rennes,19,2000,1.4,75,88,85.2,1226,361,38,44,86.4,26,30,86.7,8,9,88.9,0,0.1,0.2,-0.1,1,1,1,1,5
80,Quentin Boisgard,FRA,MF|FW,Lorient,23,1997,14.6,360,555,64.9,5283,1568,200,231,86.6,112,158,70.9,24,100,24.0,2,1.7,1.8,+0.3,22,21,8,2,43
81,Sven Botman,NED,DF,Lille,20,2000,36.8,2249,2605,86.3,42850,16766,830,902,92.0,1165,1262,92.3,221,377,58.6,0,0.3,0.9,-0.3,5,165,4,0,183
82,Denis Bouanga,GAB,MF|FW,Saint-Étienne,25,1994,30.2,506,794,63.7,7494,1972,300,398,75.4,136,209,65.1,43,112,38.4,4,3.1,3.1,+0.9,24,28,16,5,51
83,Hicham Boudaoui,ALG,MF,Nice,20,1999,19.3,692,853,81.1,10316,2396,394,445,88.5,234,272,86.0,38,62,61.3,2,1.9,1.0,+0.1,8,46,9,2,64
84,Ryad Boudebouz,ALG,MF|FW,Saint-Étienne,30,1990,7.2,344,467,73.7,6230,1864,160,185,86.5,120,154,77.9,50,89,56.2,1,2.8,2.0,-1.8,22,32,12,5,49
85,Sofiane Boufal,MAR,FW|MF,Angers,26,1993,8.1,206,287,71.8,3046,811,120,137,87.6,67,86,77.9,12,31,38.7,0,0.1,0.3,-0.1,3,24,6,0,34
86,Farid Boulaya,ALG,MF|FW,Metz,27,1993,31.3,1080,1581,68.3,20923,6768,447,528,84.7,404,542,74.5,186,377,49.3,8,8.5,6.8,-0.5,76,167,50,9,217
87,Ismaëlben Boura,FRA,DF,Lens,19,2000,9.1,372,484,76.9,6068,1867,192,215,89.3,141,183,77.0,28,55,50.9,0,0.7,1.3,-0.7,7,14,11,7,34
88,Benjamin Bourigeaud,FRA,MF|FW,Rennes,26,1994,28.4,1442,1908,75.6,26552,7192,667,749,89.1,519,643,80.7,220,399,55.1,5,5.6,7.0,-0.6,59,142,41,9,192
89,John Boye,GHA,DF,Metz,33,1987,33.8,1033,1249,82.7,20643,7640,337,380,88.7,543,606,89.6,141,236,59.7,2,0.2,0.1,+1.8,7,25,0,0,38
90,Umut Bozok,TUR,MF|FW,Lorient,23,1996,0.7,17,27,63.0,252,52,7,10,70.0,7,10,70.0,1,2,50.0,0,0.0,0.1,0.0,0,1,1,0,3
91,Domagoj Bradarić,CRO,DF,Lille,20,1999,14.0,722,911,79.3,10395,2747,428,465,92.0,221,288,76.7,43,95,45.3,2,0.9,0.9,+1.1,11,44,10,5,44
92,Lilian Brassier,FRA,DF,Brest,20,1999,10.7,569,692,82.2,11460,4282,195,212,92.0,283,307,92.2,82,155,52.9,1,1.0,0.9,0.0,5,57,6,1,51
93,Anthony Briançon,FRA,DF,Nîmes,25,1994,13.6,722,850,84.9,16420,5969,185,205,90.2,381,424,89.9,152,208,73.1,0,0.2,0.3,-0.2,4,51,5,1,57
94,Jimmy Briand,FRA,FW,Bordeaux,34,1985,6.3,124,164,75.6,1548,199,78,98,79.6,33,43,76.7,3,6,50.0,2,0.2,0.1,+1.8,2,8,0,0,7
95,Dylan Bronn,TUN,DF,Metz,25,1995,37.9,1498,1806,82.9,30027,11619,486,525,92.6,807,876,92.1,187,354,52.8,0,0.3,0.4,-0.3,7,105,4,1,119
96,Lucas Buadés,FRA,MF,Nîmes,22,1997,0.2,2,5,40.0,19,6,2,3,66.7,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
97,Patrick Burner,MTQ,DF,Nice,24,1996,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
98,Patrick Burner,MTQ,DF,Nîmes,24,1996,14.6,522,683,76.4,8115,3245,278,316,88.0,199,246,80.9,34,92,37.0,0,0.4,0.4,-0.4,10,29,3,3,56
99,Marcin Bułka,POL,GK,Paris S-G,20,1999,1.0,26,31,83.9,518,390,8,8,100.0,15,16,93.8,3,6,50.0,0,0.0,0.0,0.0,0,0,0,0,0
100,Jimmy Cabot,FRA,FW|MF,Angers,26,1994,10.5,315,429,73.4,5004,1245,178,213,83.6,105,141,74.5,27,42,64.3,1,1.1,1.1,-0.1,11,27,16,3,42
101,Anthony Caci,FRA,DF,Strasbourg,23,1997,31.1,1464,1921,76.2,28156,11238,624,714,87.4,591,727,81.3,220,383,57.4,2,2.5,2.7,-0.5,19,131,30,17,159
102,Mathieu Cafaro,FRA,MF|FW,Reims,23,1997,23.0,515,840,61.3,9450,2697,242,308,78.6,183,275,66.5,77,197,39.1,2,2.6,2.4,-0.6,24,54,25,10,69
103,Yannick Cahuzac,FRA,MF,Lens,35,1985,25.0,730,885,82.5,11875,2986,347,399,87.0,318,369,86.2,45,73,61.6,0,0.6,1.1,-0.6,12,60,17,2,100
104,Marc-Aurèle Caillard,FRA,GK,Metz,26,1994,4.0,67,102,65.7,1867,1477,13,13,100.0,37,39,94.9,17,48,35.4,0,0.0,0.0,0.0,0,1,0,0,0
105,Duje Ćaleta-Car,CRO,DF,Marseille,23,1996,31.3,1641,1908,86.0,31561,12192,630,681,92.5,832,897,92.8,168,303,55.4,1,1.0,1.2,0.0,7,91,4,0,82
106,Mahdi Camara,FRA,MF|DF,Saint-Étienne,22,1998,36.6,1422,1669,85.2,22984,6506,710,794,89.4,539,595,90.6,117,166,70.5,2,1.3,1.7,+0.7,24,105,24,12,141
107,Eduardo Camavinga,FRA,MF,Rennes,17,2002,26.7,1425,1604,88.8,23116,5441,702,763,92.0,595,652,91.3,92,113,81.4,2,1.8,1.4,+0.2,21,150,12,1,185
108,Pierrick Capelle,FRA,MF|DF,Angers,33,1987,22.8,939,1168,80.4,14193,4262,519,597,86.9,330,381,86.6,52,99,52.5,3,2.1,1.7,+0.9,23,60,14,6,97
109,Maxence Caqueret,FRA,MF,Lyon,20,2000,19.6,921,1077,85.5,14607,5416,478,537,89.0,330,367,89.9,72,95,75.8,1,1.6,2.4,-0.6,16,108,30,2,174
110,Irvin Cardona,FRA,FW,Brest,22,1997,22.5,320,487,65.7,4886,942,192,258,74.4,90,138,65.2,25,49,51.0,1,1.1,1.4,-0.1,20,21,15,5,34
111,Lionel Carole,FRA,DF,Strasbourg,29,1991,14.9,710,931,76.3,14068,5828,269,308,87.3,323,396,81.6,106,189,56.1,1,1.1,1.1,-0.1,11,64,15,9,69
112,Moreto Cassamã,GNB,MF,Reims,22,1998,22.6,1225,1398,87.6,25441,6620,411,442,93.0,575,623,92.3,223,300,74.3,1,0.7,0.9,+0.3,15,113,8,1,112
113,Jean-Charles Castelletto,CMR,DF,Nantes,25,1995,21.6,651,806,80.8,11686,4856,264,299,88.3,316,374,84.5,58,108,53.7,0,0.3,0.1,-0.3,4,44,2,1,50
114,Zeki Çelik,TUR,DF,Lille,23,1997,26.5,1273,1648,77.2,19810,7827,673,745,90.3,470,592,79.4,80,183,43.7,2,2.0,2.6,0.0,22,85,19,8,102
115,Bersant Celina,KVX,MF|FW,Dijon,23,1996,25.5,825,1092,75.5,13178,3929,454,522,87.0,263,326,80.7,82,178,46.1,5,4.6,3.9,+0.4,48,85,35,7,113
116,Fabien Centonze,FRA,DF,Metz,24,1996,35.8,1375,1808,76.1,20578,8848,793,899,88.2,473,625,75.7,75,179,41.9,0,2.4,2.5,-2.4,22,74,29,20,107
117,Nassim Chadli,FRA,FW|MF,Nîmes,19,2001,0.3,11,15,73.3,160,71,5,7,71.4,5,5,100.0,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1
118,Fouad Chafik,MAR,DF,Dijon,33,1986,18.0,769,1018,75.5,12433,5098,395,431,91.6,297,388,76.5,63,156,40.4,0,0.8,1.4,-0.8,8,57,12,7,65
119,Mehdi Chahiri,MAR,FW|MF,Strasbourg,24,1996,8.9,197,269,73.2,3013,934,97,119,81.5,75,94,79.8,13,29,44.8,0,1.0,1.0,-1.0,8,19,7,0,37
120,Aníbal Chalá,ECU,DF,Dijon,24,1996,8.3,298,392,76.0,4642,2224,165,186,88.7,108,149,72.5,17,35,48.6,0,0.1,0.1,-0.1,3,22,3,0,28
121,Trevoh Chalobah,ENG,DF|MF,Lorient,21,1999,24.9,1026,1221,84.0,17775,5505,449,498,90.2,472,529,89.2,86,136,63.2,2,0.7,0.9,+1.3,8,75,5,0,93
122,Gaëtan Charbonnier,FRA,MF|FW,Brest,31,1988,17.4,541,705,76.7,8200,1650,295,354,83.3,196,248,79.0,28,49,57.1,1,3.1,2.7,-2.1,23,38,19,6,65
123,Brendan Chardonnet,FRA,DF,Brest,25,1994,30.2,1383,1688,81.9,30098,12317,391,435,89.9,747,818,91.3,237,400,59.3,1,0.8,1.0,+0.2,6,114,16,1,106
124,Xavier Chavalerin,FRA,MF,Reims,29,1991,28.3,843,1017,82.9,14334,4525,431,483,89.2,289,337,85.8,96,136,70.6,3,2.6,1.7,+0.4,23,86,14,3,101
125,Pape Cheikh Diop,SEN,MF,Dijon,22,1997,12.1,514,604,85.1,8659,2213,228,253,90.1,238,261,91.2,35,55,63.6,0,0.6,0.5,-0.6,8,43,4,0,51
126,Rayan Cherki,FRA,FW|MF,Lyon,16,2003,7.8,281,348,80.7,4188,1006,155,181,85.6,82,100,82.0,23,29,79.3,3,1.8,2.4,+1.2,13,20,15,1,43
127,Pedro Chirivella,ESP,MF,Nantes,23,1997,25.3,1023,1229,83.2,17640,5058,467,515,90.7,424,481,88.1,103,166,62.0,2,1.4,1.6,+0.6,18,125,16,2,148
128,Joris Chotard,FRA,MF,Montpellier,18,2001,12.9,267,366,73.0,5028,1810,119,141,84.4,101,130,77.7,41,72,56.9,0,0.7,0.7,-0.7,10,26,6,3,31
129,Mounir Chouiar,FRA,FW|MF,Dijon,21,1999,14.3,393,524,75.0,6200,1717,231,270,85.6,111,136,81.6,40,76,52.6,2,2.4,1.5,-0.4,24,25,9,0,42
130,Sébastien Cibois,FRA,GK,Brest,22,1998,3.0,65,91,71.4,1909,1343,6,6,100.0,35,37,94.6,23,47,48.9,0,0.0,0.0,0.0,0,1,0,0,1
131,Alexis Claude-Maurice,FRA,MF|FW,Nice,22,1998,21.2,604,753,80.2,8863,1843,336,378,88.9,190,238,79.8,42,73,57.5,5,3.8,2.5,+1.2,35,46,11,1,76
132,Jonathan Clauss,FRA,DF,Lens,27,1992,28.0,988,1401,70.5,17096,5989,449,517,86.8,421,563,74.8,94,242,38.8,6,7.1,7.3,-1.1,51,70,50,25,113
133,Marcus Coco,FRA,MF|FW,Nantes,24,1996,16.4,421,619,68.0,6097,1474,246,310,79.4,119,173,68.8,27,53,50.9,2,0.8,0.8,+1.2,16,39,12,5,40
134,Racine Coly,SEN,MF,Nice,24,1995,0.2,19,21,90.5,242,50,12,12,100.0,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,2,0,0,1
135,Daniel Congré,FRA,DF,Montpellier,35,1985,36.6,1314,1521,86.4,26567,11032,426,472,90.3,685,753,91.0,191,267,71.5,0,0.2,0.9,-0.2,4,86,2,0,101
136,Sébastien Corchia,FRA,DF,Nantes,29,1990,23.0,648,986,65.7,10568,5291,324,385,84.2,251,364,69.0,45,154,29.2,1,2.8,1.8,-1.8,27,45,9,5,68
137,Maxwel Cornet,CIV,DF|FW,Lyon,23,1996,27.2,1331,1715,77.6,20069,7736,772,883,87.4,438,580,75.5,83,161,51.6,5,3.5,3.0,+1.5,25,84,19,12,128
138,David Pereira da Costa,POR,MF|FW,Lens,19,2001,1.8,36,46,78.3,593,165,16,18,88.9,13,15,86.7,5,9,55.6,1,0.1,0.2,+0.9,2,4,2,1,4
139,Charles Costes,FRA,MF,Dijon,17,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
140,Benoît Costil,FRA,GK,Bordeaux,33,1987,38.0,937,1328,70.6,29221,23421,125,125,100.0,411,420,97.9,399,779,51.2,0,0.0,0.1,0.0,0,20,1,0,3
141,Kalifa Coulibaly,MLI,FW,Nantes,28,1991,10.9,155,269,57.6,1850,497,102,158,64.6,36,67,53.7,4,6,66.7,1,1.1,0.9,-0.1,10,14,2,0,20
142,Lassana Coulibaly,MLI,MF,Angers,24,1996,18.7,547,671,81.5,9647,2433,238,270,88.1,244,284,85.9,51,72,70.8,1,0.6,0.6,+0.4,7,57,4,1,65
143,Senou Coulibaly,MLI,DF,Dijon,25,1994,21.5,815,1025,79.5,16826,6947,234,263,89.0,466,530,87.9,110,201,54.7,0,0.2,0.1,-0.2,1,37,0,0,47
144,Nicolas Cozza,FRA,DF,Montpellier,21,1999,15.2,475,603,78.8,8566,3905,198,217,91.2,219,264,83.0,49,86,57.0,0,0.4,0.2,-0.4,6,32,6,2,42
145,Andrés Cubas,PAR,MF,Nîmes,24,1996,24.9,845,1018,83.0,15409,4847,334,383,87.2,381,429,88.8,94,146,64.4,0,0.6,0.6,-0.6,9,59,4,0,76
146,Mickaël Cuisance,FRA,MF,Marseille,20,1999,11.4,415,500,83.0,6255,1257,244,268,91.0,116,136,85.3,35,51,68.6,1,0.5,0.7,+0.5,9,49,11,0,45
147,Damien Da Silva,FRA,DF,Rennes,32,1988,29.6,1784,2037,87.6,37006,13770,534,573,93.2,1006,1078,93.3,235,355,66.2,0,0.3,0.6,-0.3,5,142,5,1,145
148,Colin Dagba,FRA,DF,Paris S-G,21,1998,15.1,832,944,88.1,10754,2589,524,565,92.7,247,276,89.5,14,28,50.0,2,1.0,1.2,+1.0,12,37,12,5,44
149,Flavius Daniliuc,AUT,DF,Nice,19,2001,16.4,981,1117,87.8,17809,6646,402,433,92.8,497,535,92.9,76,127,59.8,0,0.4,0.5,-0.4,3,88,4,1,102
150,Dante,BRA,DF,Nice,36,1983,8.6,628,696,90.2,11994,4901,221,233,94.8,331,349,94.8,73,105,69.5,1,0.2,0.3,+0.8,2,24,2,0,27
151,Jonathan David,CAN,FW,Lille,20,2000,26.2,444,577,76.9,5348,916,260,321,81.0,121,149,81.2,6,11,54.5,2,2.6,2.1,-0.6,35,33,16,1,47
152,Mattia De Sciglio,ITA,DF,Lyon,27,1992,16.3,811,980,82.8,13250,4970,409,448,91.3,318,379,83.9,60,99,60.6,1,1.0,1.3,0.0,9,62,18,6,79
153,Thibault De Smet,BEL,DF,Reims,22,1998,5.5,279,364,76.6,4469,1565,144,167,86.2,121,147,82.3,12,32,37.5,0,0.2,0.1,-0.2,4,23,2,0,29
154,Lucas Deaux,FRA,MF|DF,Nîmes,31,1988,19.5,795,1013,78.5,15477,4726,318,374,85.0,329,382,86.1,123,194,63.4,2,1.5,1.3,+0.5,19,63,9,5,76
155,Mathieu Debuchy,FRA,DF,Saint-Étienne,35,1985,23.4,909,1267,71.7,14644,6942,509,588,86.6,292,404,72.3,86,197,43.7,1,1.5,1.0,-0.5,18,71,28,17,80
156,Romain Del Castillo,FRA,MF|FW,Rennes,24,1996,7.2,267,374,71.4,4225,1157,137,171,80.1,102,132,77.3,19,41,46.3,5,2.7,2.5,+2.3,19,19,12,6,41
157,Thomas Delaine,FRA,DF|FW,Metz,28,1992,19.8,601,830,72.4,9277,2904,329,367,89.6,222,313,70.9,33,93,35.5,2,1.1,1.8,+0.9,12,25,17,13,43
158,Jonathan Delaplace,FRA,DF,Lorient,34,1986,10.1,380,517,73.5,5715,2176,217,250,86.8,126,179,70.4,23,58,39.7,1,1.8,1.2,-0.8,12,25,13,9,30
159,Sacha Delaye,FRA,MF,Montpellier,18,2002,0.1,2,3,66.7,27,23,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
160,Andy Delort,ALG,FW,Montpellier,28,1991,27.6,530,905,58.6,8561,2293,281,402,69.9,162,295,54.9,58,104,55.8,9,6.3,6.0,+2.7,54,39,39,24,70
161,Moussa Dembélé,FRA,FW,Lyon,24,1996,7.5,96,138,69.6,1082,271,66,88,75.0,13,24,54.2,4,5,80.0,0,1.0,0.8,-1.0,7,5,6,0,14
162,Jason Denayer,BEL,DF,Lyon,25,1995,29.0,1598,1692,94.4,30029,10966,588,622,94.5,836,864,96.8,158,177,89.3,0,0.0,0.3,0.0,1,70,0,0,93
163,Kevin Denkey,TOG,FW,Nîmes,19,2000,5.8,75,108,69.4,1186,169,37,49,75.5,28,34,82.4,6,13,46.2,1,0.6,0.2,+0.4,5,7,3,0,10
164,Clément Depres,FRA,FW,Nîmes,25,1994,0.2,4,5,80.0,55,15,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
165,Ángel Di María,ARG,FW|MF,Paris S-G,32,1988,20.6,885,1220,72.5,14565,5035,470,534,88.0,266,375,70.9,102,194,52.6,9,11.2,10.4,-2.2,69,106,76,12,159
166,Boulaye Dia,SEN,FW|MF,Reims,23,1996,32.6,488,621,78.6,7138,1270,265,325,81.5,153,176,86.9,33,41,80.5,1,1.8,1.3,-0.8,29,30,17,1,56
167,Abdou Diallo,SEN,DF,Paris S-G,24,1996,16.6,1099,1187,92.6,18311,7321,526,542,97.0,467,498,93.8,79,106,74.5,1,0.5,0.5,+0.5,1,69,5,2,76
168,Habib Diallo,SEN,FW,Strasbourg,25,1995,25.8,371,563,65.9,5893,1220,204,278,73.4,114,165,69.1,35,52,67.3,3,2.4,2.6,+0.6,20,21,18,3,39
169,Habib Diallo,SEN,FW|MF,Metz,25,1995,1.6,17,34,50.0,296,72,8,18,44.4,7,10,70.0,2,2,100.0,0,0.4,0.1,-0.4,1,1,3,0,3
170,Ibrahima Diallo,FRA,MF,Brest,21,1999,4.9,247,288,85.8,4810,1238,88,100,88.0,121,128,94.5,35,49,71.4,0,0.3,0.2,-0.3,2,19,1,0,23
171,Stéphane Diarra,FRA,MF|FW,Lorient,21,1998,2.2,57,84,67.9,934,329,29,41,70.7,20,26,76.9,5,11,45.5,0,0.3,0.4,-0.3,6,2,8,5,8
172,Krépin Diatta,SEN,MF|DF,Monaco,21,1999,4.3,114,161,70.8,1475,272,74,88,84.1,33,46,71.7,1,5,20.0,0,0.1,0.2,-0.1,2,7,2,0,11
173,Bamba Dieng,SEN,FW|DF,Marseille,20,2000,1.4,14,19,73.7,153,21,7,11,63.6,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
174,Junior Dina Ebimbe,FRA,FW|MF,Dijon,19,2000,23.8,634,800,79.3,9806,2134,349,403,86.6,223,263,84.8,43,74,58.1,1,2.4,1.5,-1.4,25,54,17,4,67
175,Tristan Dingomé,CMR,MF,Reims,29,1991,0.2,12,15,80.0,193,31,5,5,100.0,7,7,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1
176,Sinaly Diomande,CIV,DF,Lyon,19,2001,12.6,638,739,86.3,11452,4645,242,266,91.0,325,365,89.0,52,75,69.3,0,0.3,0.4,-0.3,4,35,2,0,41
177,Lois Diony,FRA,FW,Angers,27,1992,19.4,235,390,60.3,3273,505,146,206,70.9,61,100,61.0,12,24,50.0,1,1.9,1.1,-0.9,17,10,8,3,20
178,Sofiane Diop,FRA,MF|FW,Monaco,20,2000,22.5,770,985,78.2,11707,3137,420,480,87.5,264,328,80.5,49,90,54.4,1,2.8,2.5,-1.8,29,74,26,2,127
179,Andy Diouf,FRA,FW,Rennes,17,2003,0.1,1,1,100.0,16,1,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
180,Yehvann Diouf,FRA,GK,Reims,20,1999,1.5,41,52,78.8,1017,682,7,7,100.0,24,24,100.0,10,21,47.6,0,0.0,0.0,0.0,0,1,0,0,0
181,Assane Dioussé,SEN,DF,Saint-Étienne,22,1997,0.0,1,1,100.0,9,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
182,Axel Disasi,FRA,DF,Monaco,22,1998,22.3,1336,1558,85.8,25795,8343,437,467,93.6,751,824,91.1,130,230,56.5,0,0.4,0.7,-0.4,4,94,7,0,87
183,Tiago Djaló,POR,DF,Lille,20,2000,9.7,614,711,86.4,10483,3256,279,302,92.4,263,293,89.8,51,79,64.6,0,0.1,0.4,-0.1,3,46,2,1,37
184,Alexander Djiku,GHA,DF|MF,Strasbourg,25,1994,28.4,1134,1351,83.9,24532,9351,264,296,89.2,671,741,90.6,182,269,67.7,0,0.6,0.6,-0.6,4,70,1,0,83
185,Mihai Dobre,ROU,FW,Dijon,21,1998,5.9,123,171,71.9,1528,352,75,93,80.6,34,44,77.3,2,7,28.6,0,0.3,0.3,-0.3,4,7,0,0,7
186,Jeremy Doku,BEL,MF|FW,Rennes,18,2002,25.7,773,969,79.8,11217,2548,474,549,86.3,246,294,83.7,35,56,62.5,3,2.9,4.7,+0.1,41,42,49,12,106
187,Kasper Dolberg,DEN,FW,Nice,22,1997,21.4,251,313,80.2,3386,407,135,164,82.3,81,94,86.2,8,12,66.7,2,1.1,0.9,+0.9,16,15,4,0,21
188,Keagan Dolly,RSA,MF,Montpellier,27,1993,5.0,150,177,84.7,2231,457,88,96,91.7,42,51,82.4,13,18,72.2,0,0.3,0.3,-0.3,4,16,2,0,19
189,Anastasios Donis,GRE,MF,Reims,23,1996,1.1,12,24,50.0,136,30,9,14,64.3,3,5,60.0,0,2,0.0,0,0.0,0.0,0.0,0,0,1,1,0
190,Cheick Doucouré,MLI,MF,Lens,20,2000,29.2,1252,1453,86.2,22108,5664,552,621,88.9,523,569,91.9,138,176,78.4,1,1.1,1.7,-0.1,26,143,17,0,179
191,Fodé Doucouré,MLI,DF,Reims,19,2001,3.7,152,198,76.8,2618,873,68,80,85.0,66,88,75.0,14,23,60.9,0,0.5,0.3,-0.5,5,12,2,1,18
192,Mahamadou Doucouré,MLI,FW|MF,Nîmes,20,2000,0.5,9,12,75.0,127,13,5,6,83.3,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
193,Moussa Doumbia,MLI,MF|FW,Reims,25,1994,10.0,317,397,79.8,4816,917,174,195,89.2,99,122,81.1,24,40,60.0,1,2.1,1.1,-1.1,15,29,9,4,46
