Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
71,Juan Bernat,ESP,DF,Paris S-G,27,1993,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
72,Dimitry Bertaud,FRA,GK,Montpellier,22,1998,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
73,Loïc Bessile,TOG,DF,Bordeaux,21,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
74,Giulian Biancone,FRA,DF|MF,Monaco,20,2000,1.0,0,1,0,0.0,0.98,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.04,0.0,0.0
75,El Bilal Touré,MLI,FW,Reims,18,2001,13.8,4,19,9,47.4,1.37,0.65,0.21,0.44,11.2,0,0,0,3.1,3.1,0.16,+0.9,+0.9
76,Ludovic Blas,FRA,MF|FW,Nantes,22,1997,31.0,10,71,24,33.8,2.29,0.78,0.14,0.42,19.8,0,0,0,8.1,8.1,0.11,+1.9,+1.9
77,Antonin Bobichon,FRA,MF|FW,Angers,24,1995,10.1,0,22,3,13.6,2.17,0.30,0.00,0.00,24.1,3,0,0,1.0,1.0,0.04,-1.0,-1.0
78,Sacha Boey,FRA,DF,Dijon,19,2000,20.7,0,10,1,10.0,0.48,0.05,0.00,0.00,25.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
79,Sacha Boey,FRA,DF,Rennes,19,2000,1.4,0,1,0,0.0,0.73,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1
80,Quentin Boisgard,FRA,MF|FW,Lorient,23,1997,14.6,2,24,7,29.2,1.64,0.48,0.08,0.29,21.6,3,0,0,2.1,2.1,0.09,-0.1,-0.1
81,Sven Botman,NED,DF,Lille,20,2000,36.8,0,16,5,31.3,0.44,0.14,0.00,0.00,14.9,1,0,0,1.2,1.2,0.08,-1.2,-1.2
82,Denis Bouanga,GAB,MF|FW,Saint-Étienne,25,1994,30.2,7,97,35,36.1,3.21,1.16,0.04,0.11,18.7,4,3,4,12.8,9.6,0.10,-5.8,-5.6
83,Hicham Boudaoui,ALG,MF,Nice,20,1999,19.3,3,16,9,56.3,0.83,0.47,0.19,0.33,19.4,0,0,0,2.2,2.2,0.13,+0.8,+0.8
84,Ryad Boudebouz,ALG,MF|FW,Saint-Étienne,30,1990,7.2,0,11,3,27.3,1.52,0.41,0.00,0.00,24.9,2,0,2,2.1,0.5,0.05,-2.1,-0.5
85,Sofiane Boufal,MAR,FW|MF,Angers,26,1993,8.1,1,13,5,38.5,1.60,0.61,0.08,0.20,16.4,2,0,0,1.7,1.7,0.13,-0.7,-0.7
86,Farid Boulaya,ALG,MF|FW,Metz,27,1993,31.3,6,78,26,33.3,2.49,0.83,0.06,0.19,26.4,26,1,2,5.2,3.7,0.05,+0.8,+1.3
87,Ismaëlben Boura,FRA,DF,Lens,19,2000,9.1,0,2,0,0.0,0.22,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
88,Benjamin Bourigeaud,FRA,MF|FW,Rennes,26,1994,28.4,6,64,24,37.5,2.26,0.85,0.09,0.25,22.2,11,0,0,4.3,4.3,0.07,+1.7,+1.7
89,John Boye,GHA,DF,Metz,33,1987,33.8,1,13,2,15.4,0.38,0.06,0.08,0.50,9.0,0,0,0,2.3,2.3,0.18,-1.3,-1.3
90,Umut Bozok,TUR,MF|FW,Lorient,23,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
91,Domagoj Bradarić,CRO,DF,Lille,20,1999,14.0,1,4,3,75.0,0.29,0.21,0.25,0.33,20.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8
92,Lilian Brassier,FRA,DF,Brest,20,1999,10.7,1,6,1,16.7,0.56,0.09,0.17,1.00,15.5,0,0,0,0.6,0.6,0.10,+0.4,+0.4
93,Anthony Briançon,FRA,DF,Nîmes,25,1994,13.6,0,5,3,60.0,0.37,0.22,0.00,0.00,16.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4
94,Jimmy Briand,FRA,FW,Bordeaux,34,1985,6.3,1,12,3,25.0,1.89,0.47,0.00,0.00,14.0,0,1,1,1.8,1.0,0.08,-0.8,-1.0
95,Dylan Bronn,TUN,DF,Metz,25,1995,37.9,2,14,4,28.6,0.37,0.11,0.07,0.25,25.0,1,1,2,2.3,0.7,0.05,-0.3,+0.3
96,Lucas Buadés,FRA,MF,Nîmes,22,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
97,Patrick Burner,MTQ,DF,Nice,24,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
98,Patrick Burner,MTQ,DF,Nîmes,24,1996,14.6,0,6,1,16.7,0.41,0.07,0.00,0.00,24.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
99,Marcin Bułka,POL,GK,Paris S-G,20,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
100,Jimmy Cabot,FRA,FW|MF,Angers,26,1994,10.5,1,10,4,40.0,0.96,0.38,0.10,0.25,19.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2
101,Anthony Caci,FRA,DF,Strasbourg,23,1997,31.1,0,8,0,0.0,0.26,0.00,0.00,,24.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
102,Mathieu Cafaro,FRA,MF|FW,Reims,23,1997,23.0,4,60,21,35.0,2.60,0.91,0.07,0.19,24.9,10,0,0,2.7,2.7,0.04,+1.3,+1.3
103,Yannick Cahuzac,FRA,MF,Lens,35,1985,25.0,1,8,2,25.0,0.32,0.08,0.13,0.50,9.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4
104,Marc-Aurèle Caillard,FRA,GK,Metz,26,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
105,Duje Ćaleta-Car,CRO,DF,Marseille,23,1996,31.3,2,10,3,30.0,0.32,0.10,0.20,0.67,9.9,0,0,0,1.2,1.2,0.12,+0.8,+0.8
106,Mahdi Camara,FRA,MF|DF,Saint-Étienne,22,1998,36.6,3,23,9,39.1,0.63,0.25,0.13,0.33,18.7,0,0,0,3.2,3.2,0.14,-0.2,-0.2
107,Eduardo Camavinga,FRA,MF,Rennes,17,2002,26.7,1,26,8,30.8,0.97,0.30,0.04,0.13,18.7,0,0,0,1.8,1.8,0.07,-0.8,-0.8
108,Pierrick Capelle,FRA,MF|DF,Angers,33,1987,22.8,3,29,5,17.2,1.27,0.22,0.10,0.60,21.2,1,0,0,3.0,3.0,0.10,0.0,0.0
109,Maxence Caqueret,FRA,MF,Lyon,20,2000,19.6,0,10,1,10.0,0.51,0.05,0.00,0.00,21.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7
110,Irvin Cardona,FRA,FW,Brest,22,1997,22.5,8,55,18,32.7,2.44,0.80,0.15,0.44,13.2,1,0,0,7.7,7.7,0.14,+0.3,+0.3
111,Lionel Carole,FRA,DF,Strasbourg,29,1991,14.9,0,3,1,33.3,0.20,0.07,0.00,0.00,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
112,Moreto Cassamã,GNB,MF,Reims,22,1998,22.6,1,11,2,18.2,0.49,0.09,0.09,0.50,27.8,0,0,0,0.3,0.3,0.03,+0.7,+0.7
113,Jean-Charles Castelletto,CMR,DF,Nantes,25,1995,21.6,1,8,4,50.0,0.37,0.18,0.13,0.25,6.7,0,0,0,2.0,2.0,0.26,-1.0,-1.0
114,Zeki Çelik,TUR,DF,Lille,23,1997,26.5,3,15,6,40.0,0.57,0.23,0.20,0.50,21.2,0,0,0,0.6,0.6,0.04,+2.4,+2.4
115,Bersant Celina,KVX,MF|FW,Dijon,23,1996,25.5,0,24,5,20.8,0.94,0.20,0.00,0.00,22.5,4,0,0,1.7,1.7,0.07,-1.7,-1.7
116,Fabien Centonze,FRA,DF,Metz,24,1996,35.8,1,24,6,25.0,0.67,0.17,0.04,0.17,22.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2
117,Nassim Chadli,FRA,FW|MF,Nîmes,19,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
118,Fouad Chafik,MAR,DF,Dijon,33,1986,18.0,1,5,1,20.0,0.28,0.06,0.20,1.00,25.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8
119,Mehdi Chahiri,MAR,FW|MF,Strasbourg,24,1996,8.9,2,21,7,33.3,2.36,0.79,0.10,0.29,19.9,0,0,0,1.6,1.6,0.08,+0.4,+0.4
120,Aníbal Chalá,ECU,DF,Dijon,24,1996,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
121,Trevoh Chalobah,ENG,DF|MF,Lorient,21,1999,24.9,2,15,3,20.0,0.60,0.12,0.13,0.67,13.9,0,0,0,1.6,1.6,0.10,+0.4,+0.4
122,Gaëtan Charbonnier,FRA,MF|FW,Brest,31,1988,17.4,6,34,12,35.3,1.95,0.69,0.15,0.42,15.3,3,1,1,6.3,5.5,0.16,-0.3,-0.5
123,Brendan Chardonnet,FRA,DF,Brest,25,1994,30.2,3,21,9,42.9,0.70,0.30,0.14,0.33,13.5,0,0,0,2.3,2.3,0.11,+0.7,+0.7
124,Xavier Chavalerin,FRA,MF,Reims,29,1991,28.3,0,22,6,27.3,0.78,0.21,0.00,0.00,21.4,0,0,0,1.2,1.2,0.06,-1.2,-1.2
125,Pape Cheikh Diop,SEN,MF,Dijon,22,1997,12.1,0,6,0,0.0,0.50,0.00,0.00,,21.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
126,Rayan Cherki,FRA,FW|MF,Lyon,16,2003,7.8,1,18,5,27.8,2.32,0.64,0.06,0.20,18.0,0,0,0,1.0,1.0,0.06,0.0,0.0
127,Pedro Chirivella,ESP,MF,Nantes,23,1997,25.3,0,8,1,12.5,0.32,0.04,0.00,0.00,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
128,Joris Chotard,FRA,MF,Montpellier,18,2001,12.9,0,8,2,25.0,0.62,0.15,0.00,0.00,17.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5
129,Mounir Chouiar,FRA,FW|MF,Dijon,21,1999,14.3,0,23,5,21.7,1.61,0.35,0.00,0.00,21.3,4,0,1,2.0,1.2,0.05,-2.0,-1.2
130,Sébastien Cibois,FRA,GK,Brest,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
131,Alexis Claude-Maurice,FRA,MF|FW,Nice,22,1998,21.2,4,34,15,44.1,1.60,0.71,0.12,0.27,18.9,3,0,0,3.8,3.8,0.12,+0.2,+0.2
132,Jonathan Clauss,FRA,DF,Lens,27,1992,28.0,3,34,13,38.2,1.21,0.46,0.09,0.23,22.6,3,0,0,1.7,1.7,0.05,+1.3,+1.3
133,Marcus Coco,FRA,MF|FW,Nantes,24,1996,16.4,0,13,2,15.4,0.79,0.12,0.00,0.00,15.7,0,0,0,0.8,0.8,0.06,-0.8,-0.8
134,Racine Coly,SEN,MF,Nice,24,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
135,Daniel Congré,FRA,DF,Montpellier,35,1985,36.6,2,13,3,23.1,0.36,0.08,0.15,0.67,8.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7
136,Sébastien Corchia,FRA,DF,Nantes,29,1990,23.0,0,21,7,33.3,0.91,0.30,0.00,0.00,24.1,5,0,0,0.9,0.9,0.04,-0.9,-0.9
137,Maxwel Cornet,CIV,DF|FW,Lyon,23,1996,27.2,2,21,11,52.4,0.77,0.40,0.10,0.18,17.6,2,0,0,2.1,2.1,0.10,-0.1,-0.1
138,David Pereira da Costa,POR,MF|FW,Lens,19,2001,1.8,1,2,1,50.0,1.14,0.57,0.50,1.00,19.4,0,0,0,0.4,0.4,0.22,+0.6,+0.6
139,Charles Costes,FRA,MF,Dijon,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
140,Benoît Costil,FRA,GK,Bordeaux,33,1987,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
141,Kalifa Coulibaly,MLI,FW,Nantes,28,1991,10.9,3,18,4,22.2,1.65,0.37,0.11,0.50,13.1,0,1,1,2.6,1.8,0.10,+0.4,+0.2
142,Lassana Coulibaly,MLI,MF,Angers,24,1996,18.7,1,14,4,28.6,0.75,0.21,0.07,0.25,23.2,0,0,0,1.2,1.2,0.08,-0.2,-0.2
143,Senou Coulibaly,MLI,DF,Dijon,25,1994,21.5,2,5,3,60.0,0.23,0.14,0.40,0.67,8.9,0,0,0,0.8,0.8,0.17,+1.2,+1.2
144,Nicolas Cozza,FRA,DF,Montpellier,21,1999,15.2,0,1,0,0.0,0.07,0.00,0.00,,6.4,0,0,0,0.3,0.3,0.26,-0.3,-0.3
145,Andrés Cubas,PAR,MF,Nîmes,24,1996,24.9,1,11,5,45.5,0.44,0.20,0.09,0.20,23.7,0,0,0,0.4,0.4,0.04,+0.6,+0.6
146,Mickaël Cuisance,FRA,MF,Marseille,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,18.1,1,0,0,0.8,0.8,0.09,+1.2,+1.2
147,Damien Da Silva,FRA,DF,Rennes,32,1988,29.6,4,23,11,47.8,0.78,0.37,0.17,0.36,13.3,0,0,0,2.1,2.1,0.09,+1.9,+1.9
148,Colin Dagba,FRA,DF,Paris S-G,21,1998,15.1,1,7,1,14.3,0.46,0.07,0.14,1.00,20.0,0,0,0,0.7,0.7,0.10,+0.3,+0.3
149,Flavius Daniliuc,AUT,DF,Nice,19,2001,16.4,1,9,2,22.2,0.55,0.12,0.11,0.50,17.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4
150,Dante,BRA,DF,Nice,36,1983,8.6,2,7,2,28.6,0.81,0.23,0.29,1.00,12.3,1,0,0,0.9,0.9,0.12,+1.1,+1.1
151,Jonathan David,CAN,FW,Lille,20,2000,26.2,13,55,33,60.0,2.10,1.26,0.24,0.39,15.2,0,0,0,9.1,9.1,0.17,+3.9,+3.9
152,Mattia De Sciglio,ITA,DF,Lyon,27,1992,16.3,0,3,1,33.3,0.18,0.06,0.00,0.00,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
153,Thibault De Smet,BEL,DF,Reims,22,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
154,Lucas Deaux,FRA,MF|DF,Nîmes,31,1988,19.5,1,13,4,30.8,0.67,0.21,0.08,0.25,18.9,0,0,0,1.2,1.2,0.09,-0.2,-0.2
155,Mathieu Debuchy,FRA,DF,Saint-Étienne,35,1985,23.4,2,26,7,26.9,1.11,0.30,0.08,0.29,13.5,0,0,0,2.7,2.7,0.10,-0.7,-0.7
