Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
51,Alberto Basso,ITA,MF,Cremonese,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
52,Alessandro Bastoni,ITA,DF,Inter,23,1999,24.0,52,2.17,43,4,1,2,2,0,5,0.21,3,1,0,0,1,0
53,Simone Bastoni,ITA,MF|DF,Spezia,25,1996,13.2,30,2.27,19,8,0,2,0,1,3,0.23,3,0,0,0,0,0
54,Brian Bayeye,,DF,Torino,22,2000,0.7,3,4.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
55,Rodrigo Becão,BRA,DF,Udinese,26,1996,27.6,29,1.05,20,4,0,1,2,2,1,0.04,1,0,0,0,0,0
56,Julius Beck,DEN,MF,Spezia,17,2005,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
57,Raoul Bellanova,ITA,DF,Inter,22,2000,5.5,7,1.27,3,2,0,1,1,0,0,0.00,0,0,0,0,0,0
58,Andrea Belotti,ITA,FW,Roma,28,1993,12.7,27,2.12,22,0,0,3,2,0,3,0.24,3,0,0,0,0,0
59,Marco Benassi,ITA,DF,Fiorentina,27,1994,1.0,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
60,Marco Benassi,ITA,MF,Cremonese,27,1994,11.1,19,1.72,9,6,1,2,0,1,1,0.09,1,0,0,0,0,0
61,Ismaël Bennacer,ALG,MF,Milan,24,1997,22.3,87,3.90,59,18,1,3,4,2,4,0.18,1,1,0,1,0,1
62,Domenico Berardi,ITA,FW,Sassuolo,27,1994,20.7,105,5.07,78,10,5,5,6,1,17,0.82,10,1,1,3,2,0
63,Bartosz Bereszyński,POL,DF,Sampdoria,30,1992,13.3,8,0.60,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0
64,Bartosz Bereszyński,POL,DF,Napoli,30,1992,1.8,2,1.09,2,0,0,0,0,0,1,0.55,1,0,0,0,0,0
65,Marco Bertini,ITA,MF,Lazio,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
66,Beto,GNB,FW,Udinese,24,1998,23.7,49,2.07,31,0,8,5,5,0,4,0.17,3,0,1,0,0,0
67,Matteo Bianchetti,ITA,DF,Cremonese,29,1993,23.7,16,0.68,11,4,0,1,0,0,0,0.00,0,0,0,0,0,0
68,Alessandro Bianco,ITA,MF,Fiorentina,19,2002,1.7,4,2.35,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
69,Jaka Bijol,SVN,DF,Udinese,23,1999,30.3,21,0.69,17,0,0,4,0,0,3,0.10,3,0,0,0,0,0
70,Cristiano Biraghi,ITA,DF,Fiorentina,29,1992,28.3,132,4.66,59,68,1,3,0,1,6,0.21,3,3,0,0,0,0
71,Samuele Birindelli,ITA,DF,Monza,23,1999,15.6,35,2.25,30,0,2,2,1,0,4,0.26,4,0,0,0,0,0
72,Kristijan Bistrović,CRO,MF,Lecce,24,1998,5.1,10,1.95,3,7,0,0,0,0,0,0.00,0,0,0,0,0,0
73,Alexis Blin,FRA,MF,Lecce,25,1996,26.4,42,1.59,34,2,0,4,2,0,1,0.04,1,0,0,0,0,0
74,Jeremie Boga,CIV,MF|FW,Atalanta,25,1997,8.7,57,6.59,33,13,7,1,2,1,8,0.92,7,0,0,0,0,1
75,Emil Bohinen,NOR,MF,Salernitana,23,1999,9.2,17,1.85,15,1,0,1,0,0,0,0.00,0,0,0,0,0,0
76,Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,21.2,78,3.68,51,6,5,7,8,1,8,0.38,6,0,1,0,1,0
77,Federico Bonazzoli,ITA,FW|MF,Salernitana,25,1997,12.4,26,2.09,20,0,1,3,2,0,3,0.24,3,0,0,0,0,0
78,Warren Bondo,FRA,MF,Monza,18,2003,0.7,3,4.50,1,0,0,0,2,0,0,0.00,0,0,0,0,0,0
79,Kevin Bonifazi,ITA,DF,Bologna,26,1996,10.0,9,0.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
80,Leonardo Bonucci,ITA,DF,Juventus,35,1987,9.8,9,0.92,7,0,0,1,0,1,1,0.10,0,0,0,1,0,0
81,Erik Botheim,NOR,MF|FW,Salernitana,22,2000,9.6,17,1.77,12,0,0,2,1,2,4,0.42,4,0,0,0,0,0
82,Mehdi Bourabia,MAR,MF,Spezia,30,1991,30.8,80,2.60,59,7,6,4,1,3,7,0.23,6,0,0,1,0,0
83,Edoardo Bove,ITA,MF,Roma,20,2002,11.0,17,1.54,15,0,0,0,1,1,0,0.00,0,0,0,0,0,0
84,Jayden Braaf,NED,MF|FW,Hellas Verona,19,2002,3.2,10,3.14,6,0,3,1,0,0,0,0.00,0,0,0,0,0,0
85,Domagoj Bradarić,CRO,DF,Salernitana,22,1999,25.0,42,1.68,34,2,1,3,1,1,5,0.20,5,0,0,0,0,0
86,Josip Brekalo,CRO,FW|MF,Fiorentina,24,1998,2.5,16,6.29,10,0,2,1,2,1,0,0.00,0,0,0,0,0,0
87,Gleison Bremer,BRA,DF,Juventus,25,1997,29.3,27,0.92,21,0,0,5,0,1,1,0.03,0,0,0,1,0,0
88,Dylan Bronn,TUN,DF,Salernitana,27,1995,18.7,14,0.75,12,0,0,2,0,0,2,0.11,2,0,0,0,0,0
89,Marcelo Brozović,CRO,MF,Inter,29,1992,19.7,58,2.95,42,8,1,7,0,0,8,0.41,8,0,0,0,0,0
90,Cristian Buonaiuto,ITA,MF|FW,Cremonese,29,1992,10.9,60,5.50,26,10,9,9,4,2,2,0.18,0,0,0,1,1,0
91,Alessandro Buongiorno,ITA,DF,Torino,23,1999,30.2,22,0.73,17,0,0,2,1,2,4,0.13,3,0,0,1,0,0
92,Leonardo Buta,POR,DF,Udinese,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
93,Juan Cabal,COL,DF,Hellas Verona,21,2001,4.9,8,1.62,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
94,Liberato Cacace,NZL,DF,Empoli,21,2000,6.5,23,3.53,13,3,2,4,0,1,1,0.15,0,0,0,1,0,0
95,Davide Calabria,ITA,DF,Milan,25,1996,18.8,37,1.97,30,2,0,1,3,1,6,0.32,5,0,0,0,1,0
96,Mattia Caldara,ITA,DF,Spezia,28,1994,13.9,7,0.50,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
97,Luca Caldirola,ITA,DF,Monza,31,1991,26.1,12,0.46,12,0,0,0,0,0,1,0.04,1,0,0,0,0,0
98,Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,26.3,131,4.99,75,46,0,5,4,1,11,0.42,8,3,0,0,0,0
99,Mohamed Camara,GUI,MF,Roma,25,1997,7.7,12,1.55,6,0,0,1,1,4,0,0.00,0,0,0,0,0,0
100,Nicolò Cambiaghi,ITA,FW|MF,Empoli,21,2000,14.3,53,3.71,31,1,3,5,10,3,7,0.49,1,1,2,1,2,0
101,Andrea Cambiaso,ITA,DF,Bologna,22,2000,24.1,55,2.28,43,4,4,2,2,0,7,0.29,7,0,0,0,0,0
102,Matteo Cancellieri,ITA,FW,Lazio,20,2002,2.8,8,2.82,4,0,1,1,2,0,0,0.00,0,0,0,0,0,0
103,Antonio Candreva,ITA,MF|DF,Salernitana,35,1987,30.3,99,3.27,67,22,2,5,3,0,11,0.36,9,1,0,1,0,0
104,Gianluca Caprari,ITA,MF|FW,Monza,29,1993,27.1,78,2.87,59,9,5,4,1,0,11,0.41,8,2,0,0,1,0
105,Francesco Caputo,ITA,FW,Sampdoria,34,1987,12.2,23,1.89,17,0,1,3,1,1,1,0.08,1,0,0,0,0,0
106,Francesco Caputo,ITA,FW,Empoli,34,1987,19.0,35,1.85,29,0,0,5,1,0,5,0.26,5,0,0,0,0,0
107,Andrea Carboni,ITA,DF,Monza,21,2001,1.9,3,1.62,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
108,Franco Carboni,ITA,DF|FW,Monza,19,2003,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
109,Valentin Carboni,ARG,MF|DF,Inter,17,2005,0.3,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
110,Carlos,BRA,DF,Monza,23,1999,34.3,56,1.63,45,3,3,2,2,1,9,0.26,8,0,0,1,0,0
111,Marco Carnesecchi,ITA,GK,Cremonese,22,2000,27.0,9,0.33,6,3,0,0,0,0,2,0.07,1,1,0,0,0,0
112,Nicolò Casale,ITA,DF,Lazio,24,1998,27.1,12,0.44,10,1,0,1,0,0,4,0.15,3,0,0,1,0,0
113,Tommaso Cassandro,ITA,DF,Lecce,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
114,Michele Castagnetti,ITA,MF,Cremonese,32,1989,15.7,57,3.63,45,5,1,5,1,0,3,0.19,3,0,0,0,0,0
115,Gaetano Castrovilli,ITA,MF,Fiorentina,25,1997,8.0,18,2.25,12,2,0,2,1,1,1,0.12,1,0,0,0,0,0
116,Danilo Cataldi,ITA,MF,Lazio,27,1994,21.3,35,1.64,21,13,0,1,0,0,2,0.09,1,0,0,1,0,0
117,Pietro Ceccaroni,ITA,DF,Lecce,26,1995,0.5,1,2.09,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
118,Federico Ceccherini,ITA,DF,Hellas Verona,30,1992,15.7,19,1.20,13,2,0,0,0,4,2,0.13,1,0,0,0,0,1
119,Assan Ceesay,GAM,FW,Lecce,28,1994,20.1,37,1.84,25,0,5,3,4,0,6,0.30,2,0,3,1,0,0
120,Emil Ceide,NOR,FW,Sassuolo,20,2001,5.7,19,3.33,15,0,3,0,1,0,3,0.53,1,0,1,0,1,0
121,Zeki Çelik,TUR,DF,Roma,25,1997,16.7,40,2.40,33,3,0,1,1,2,5,0.30,4,0,0,0,0,1
122,Michele Cerofolini,ITA,GK,Fiorentina,23,1999,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
123,Federico Chiesa,ITA,DF|MF,Juventus,24,1997,9.5,41,4.34,26,3,7,3,1,1,6,0.63,5,0,1,0,0,0
124,Vlad Chiricheș,ROU,DF,Cremonese,32,1989,10.9,5,0.46,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0
125,Daniel Ciofani,ITA,FW,Cremonese,37,1985,11.8,24,2.03,17,0,0,5,1,1,4,0.34,1,0,0,3,0,0
126,Tio Cipot,SVN,FW|MF,Spezia,19,2003,1.5,4,2.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
127,Patrick Ciurria,ITA,DF|MF,Monza,27,1995,30.6,67,2.19,42,12,4,6,2,1,4,0.13,3,1,0,0,0,0
128,Nicolò Cocetta,ITA,DF,Udinese,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Omar Colley,GAM,DF,Sampdoria,29,1992,15.4,5,0.33,2,0,0,1,1,1,0,0.00,0,0,0,0,0,0
130,Lorenzo Colombo,ITA,FW,Lecce,20,2002,16.8,43,2.56,29,0,4,8,2,0,2,0.12,1,0,0,1,0,0
131,Andrea Colpani,ITA,MF,Monza,23,1999,10.5,38,3.60,23,5,3,4,3,0,2,0.19,1,0,0,0,1,0
132,Andrea Consigli,ITA,GK,Sassuolo,35,1987,35.0,6,0.17,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
133,Andrea Conti,ITA,DF,Sampdoria,28,1994,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
134,Diego Coppola,ITA,DF,Hellas Verona,18,2003,13.1,9,0.69,6,2,0,0,0,1,0,0.00,0,0,0,0,0,0
135,Alex Cordaz,ITA,GK,Inter,39,1983,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
136,Joaquín Correa,ARG,FW,Inter,27,1994,10.6,37,3.51,27,0,3,5,2,0,3,0.28,3,0,0,0,0,0
137,Alessandro Cortinovis,ITA,MF,Hellas Verona,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
138,Lassana Coulibaly,MLI,MF,Salernitana,26,1996,32.1,56,1.74,51,1,1,0,3,0,10,0.31,10,0,0,0,0,0
139,Alessio Cragno,ITA,GK,Monza,28,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
140,Bryan Cristante,ITA,MF|DF,Roma,27,1995,32.6,42,1.29,37,0,0,5,0,0,7,0.21,5,0,0,2,0,0
141,Domen Črnigoj,SVN,MF,Salernitana,26,1995,3.3,6,1.83,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
142,Juan Cuadrado,COL,DF|FW,Juventus,34,1988,23.1,78,3.38,43,20,5,3,7,0,6,0.26,2,2,0,0,2,0
143,Mickaël Cuisance,FRA,MF,Sampdoria,22,1999,6.9,12,1.75,8,1,2,0,1,0,0,0.00,0,0,0,0,0,0
144,Marco D'Alessandro,ITA,DF|FW,Monza,31,1991,3.2,8,2.49,7,0,0,0,1,0,1,0.31,1,0,0,0,0,0
145,Danilo D'Ambrosio,ITA,DF,Inter,33,1988,8.1,17,2.09,14,0,1,1,1,0,2,0.25,2,0,0,0,0,0
146,Luca D'Andrea,ITA,FW,Sassuolo,17,2004,3.5,16,4.56,12,1,2,1,0,0,1,0.28,1,0,0,0,0,0
147,Flavius Daniliuc,AUT,DF,Salernitana,21,2001,24.4,18,0.74,15,1,0,2,0,0,0,0.00,0,0,0,0,0,0
148,Danilo,BRA,DF,Juventus,31,1991,35.4,62,1.75,54,1,0,5,2,0,4,0.11,3,0,0,1,0,0
149,Matteo Darmian,ITA,DF,Inter,32,1989,22.5,39,1.73,33,4,0,0,1,1,4,0.18,3,0,0,0,1,0
150,Paweł Dawidowicz,POL,DF,Hellas Verona,27,1995,18.1,16,0.88,13,1,0,1,0,1,1,0.06,0,0,0,1,0,0
151,Charles De Ketelaere,BEL,MF|FW,Milan,21,2001,12.4,47,3.79,39,2,4,0,2,0,2,0.16,2,0,0,0,0,0
152,Manuel De Luca,ITA,FW|MF,Sampdoria,24,1998,0.5,1,2.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
153,Tommaso De Nipoti,ITA,MF,Atalanta,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Mattia De Sciglio,ITA,DF,Juventus,29,1992,11.6,15,1.30,14,0,0,0,1,0,1,0.09,1,0,0,0,0,0
155,Lorenzo De Silvestri,ITA,DF,Bologna,34,1988,7.5,11,1.47,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
156,Koni De Winter,BEL,DF,Empoli,20,2002,11.4,5,0.44,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
157,Grégoire Defrel,MTQ,FW,Sassuolo,31,1991,13.0,16,1.23,14,0,0,1,1,0,1,0.08,1,0,0,0,0,0
158,Duccio Degl'Innocenti,ITA,MF,Empoli,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Merih Demiral,TUR,DF,Atalanta,24,1998,17.1,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Diego Demme,GER,MF,Napoli,30,1991,1.6,3,1.85,3,0,0,0,0,0,1,0.62,1,0,0,0,0,0
161,Fabio Depaoli,ITA,DF,Hellas Verona,25,1997,24.1,43,1.78,27,9,1,0,5,1,4,0.17,3,1,0,0,0,0
162,Fabio Depaoli,ITA,DF|MF,Sampdoria,25,1997,1.5,6,3.97,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
163,Kastriot Dermaku,ALB,DF,Lecce,30,1992,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
164,Cyriel Dessers,NGA,FW,Cremonese,27,1994,17.6,44,2.49,28,2,5,5,3,1,2,0.11,1,0,1,0,0,0
165,Sergiño Dest,USA,DF,Milan,21,2000,3.7,11,3.00,8,2,1,0,0,0,1,0.27,1,0,0,0,0,0
166,Mattia Destro,ITA,FW|MF,Empoli,31,1991,6.4,11,1.73,5,0,3,1,2,0,1,0.16,1,0,0,0,0,0
167,Gerard Deulofeu,ESP,FW,Udinese,28,1994,13.5,82,6.09,54,14,6,5,3,0,9,0.67,7,2,0,0,0,0
168,Samuel Di Carmine,ITA,FW|MF,Cremonese,33,1988,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
169,Federico Di Francesco,ITA,FW|MF,Lecce,28,1994,22.6,49,2.17,29,5,5,2,6,2,5,0.22,2,1,1,1,0,0
170,Michele Di Gregorio,ITA,GK,Monza,25,1997,37.0,3,0.08,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
171,Giovanni Di Lorenzo,ITA,DF,Napoli,28,1993,36.2,111,3.07,93,5,1,6,3,3,13,0.36,13,0,0,0,0,0
172,Ángel Di María,ARG,FW|MF,Juventus,34,1988,15.1,83,5.48,45,24,6,6,1,1,7,0.46,5,2,0,0,0,0
173,Boulaye Dia,SEN,FW|MF,Salernitana,25,1996,28.0,64,2.29,53,0,3,5,3,0,9,0.32,8,0,1,0,0,0
174,Brahim Díaz,ESP,MF|FW,Milan,22,1999,21.4,96,4.49,69,1,12,6,7,1,18,0.84,8,0,6,2,1,1
175,Federico Dimarco,ITA,DF,Inter,24,1997,23.0,103,4.48,64,29,1,5,3,1,8,0.35,6,0,1,1,0,0
176,Koffi Djidji,CIV,DF,Torino,29,1992,26.9,18,0.67,16,0,0,0,0,2,1,0.04,1,0,0,0,0,0
177,Berat Djimsiti,ALB,DF,Atalanta,29,1993,20.0,10,0.50,8,0,0,1,1,0,4,0.20,3,0,0,1,0,0
178,Dodô,BRA,DF,Fiorentina,23,1998,25.9,65,2.51,58,2,1,2,1,1,5,0.19,5,0,0,0,0,0
179,Josh Doig,SCO,DF,Hellas Verona,20,2002,15.0,35,2.32,23,6,3,1,2,0,7,0.46,5,0,1,0,1,0
180,Nicolás Domínguez,ARG,MF,Bologna,24,1998,25.6,71,2.78,61,2,3,1,3,1,5,0.20,5,0,0,0,0,0
181,Giulio Donati,ITA,DF,Monza,32,1990,4.7,4,0.85,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
182,Bartłomiej Drągowski,POL,GK,Spezia,24,1997,32.7,7,0.21,6,1,0,0,0,0,2,0.06,2,0,0,0,0,0
183,Ondrej Duda,SVK,MF,Hellas Verona,27,1994,11.8,20,1.69,13,1,1,2,2,1,2,0.17,1,0,0,1,0,0
184,Denzel Dumfries,NED,DF,Inter,26,1996,24.6,71,2.88,48,4,1,9,8,1,11,0.45,6,0,0,2,3,0
185,Alfred Duncan,GHA,MF,Fiorentina,29,1993,12.3,39,3.17,32,2,1,2,1,1,5,0.41,3,0,1,1,0,0
186,Paulo Dybala,ARG,MF|FW,Roma,28,1993,19.3,104,5.38,48,29,4,10,13,0,8,0.41,4,2,0,1,1,0
187,Edin Džeko,BIH,FW,Inter,36,1986,19.2,61,3.16,47,0,1,12,1,0,11,0.57,7,0,1,3,0,0
188,Festy Ebosele,IRL,DF,Udinese,19,2002,4.6,11,2.41,8,0,2,0,0,1,2,0.44,2,0,0,0,0,0
189,Enzo Ebosse,CMR,DF,Udinese,23,1999,10.3,8,0.78,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0
190,Tyronne Ebuehi,NGA,DF,Empoli,26,1995,21.4,29,1.36,22,5,0,1,1,0,4,0.19,3,0,0,1,0,0
191,Éderson,BRA,MF,Atalanta,23,1999,24.6,55,2.23,37,1,7,7,1,2,5,0.20,3,0,1,0,1,0
192,Kingsley Ehizibue,NED,DF,Udinese,27,1995,17.1,31,1.82,22,2,0,5,1,1,3,0.18,2,0,0,0,1,0
193,Albin Ekdal,SWE,MF,Spezia,33,1989,19.3,35,1.82,26,0,1,4,2,2,1,0.05,1,0,0,0,0,0
194,Emmanuel Ekong,SWE,FW|MF,Empoli,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
195,Mikael Ellertsson,ISL,MF|DF,Spezia,20,2002,1.9,5,2.65,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0
196,Elif Elmas,MKD,FW|MF,Napoli,22,1999,18.1,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0
