Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
29,Mattia Bani,ITA,DF,Chievo,24,1993,29.0,0,13,3,23.1,0.45,0.10,0.00,0.00,12.5,0,0,0,1.0,1.0,0.08,-1.0,-1.0
30,Antonín Barák,CZE,MF|FW,Udinese,23,1994,3.7,0,4,0,0.0,1.09,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
31,Federico Barba,ITA,DF,Chievo,24,1993,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8
32,Francesco Bardi,ITA,GK,Frosinone,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
33,Nicolò Barella,ITA,MF,Cagliari,21,1997,34.5,1,53,12,22.6,1.54,0.35,0.02,0.08,24.1,2,0,1,2.6,1.8,0.03,-1.6,-0.8
34,Antonino Barillà,ITA,MF,Parma,30,1988,29.1,3,19,8,42.1,0.65,0.28,0.16,0.38,19.1,0,0,0,3.0,3.0,0.16,0.0,0.0
35,Édgar Barreto,PAR,MF,Sampdoria,34,1984,8.7,0,8,3,37.5,0.92,0.34,0.00,0.00,18.7,1,0,0,1.0,1.0,0.12,-1.0,-1.0
36,Musa Barrow,GAM,FW,Atalanta,19,1998,6.7,1,30,8,26.7,4.49,1.20,0.03,0.13,17.7,0,0,0,2.9,2.9,0.10,-1.9,-1.9
37,Andrea Barzagli,ITA,DF,Juventus,37,1981,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
38,Daniele Baselli,ITA,MF,Torino,26,1992,26.4,4,42,11,26.2,1.59,0.42,0.10,0.36,23.1,7,0,0,2.4,2.4,0.06,+1.6,+1.6
39,Alessandro Bastoni,ITA,DF,Parma,19,1999,18.8,1,3,2,66.7,0.16,0.11,0.33,0.50,12.1,0,0,0,0.6,0.6,0.19,+0.4,+0.4
40,Bastos,ANG,DF,Lazio,27,1991,12.7,1,11,3,27.3,0.87,0.24,0.09,0.33,18.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3
41,Andrea Beghetto,ITA,DF,Frosinone,23,1994,24.7,0,23,3,13.0,0.93,0.12,0.00,0.00,23.3,2,0,0,1.0,1.0,0.04,-1.0,-1.0
42,Valon Behrami,SUI,MF,Udinese,33,1985,15.1,1,9,2,22.2,0.60,0.13,0.11,0.50,19.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2
43,Andrea Belotti,ITA,FW,Torino,24,1993,36.7,15,119,42,35.3,3.25,1.15,0.08,0.24,16.4,6,5,6,17.3,12.6,0.11,-2.3,-2.6
44,Marco Benassi,ITA,MF,Fiorentina,23,1994,25.4,7,59,20,33.9,2.33,0.79,0.12,0.35,17.9,0,0,0,5.6,5.6,0.10,+1.4,+1.4
45,Medhi Benatia,MAR,DF,Juventus,31,1987,5.0,0,3,0,0.0,0.60,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
46,Ismaël Bennacer,ALG,MF,Empoli,20,1997,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,27.1,4,0,0,0.6,0.6,0.03,-0.6,-0.6
47,Rodrigo Bentancur,URU,MF,Juventus,21,1997,22.3,2,21,3,14.3,0.94,0.13,0.10,0.67,22.8,0,0,0,1.5,1.5,0.07,+0.5,+0.5
48,Domenico Berardi,ITA,FW|MF,Sassuolo,23,1994,31.9,8,125,30,24.0,3.91,0.94,0.06,0.23,22.9,13,1,1,8.9,8.1,0.07,-0.9,-1.1
49,Álex Berenguer,ESP,MF|DF,Torino,23,1995,16.5,2,22,7,31.8,1.33,0.42,0.09,0.29,20.2,0,0,0,1.0,1.0,0.04,+1.0,+1.0
50,Bartosz Bereszyński,POL,DF,Sampdoria,26,1992,24.4,0,9,2,22.2,0.37,0.08,0.00,0.00,23.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
51,Etrit Berisha,ALB,GK,Atalanta,29,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
52,Valon Berisha,KVX,MF|FW,Lazio,25,1993,2.2,0,1,0,0.0,0.45,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0
53,Federico Bernardeschi,ITA,MF|FW,Juventus,24,1994,16.4,2,53,15,28.3,3.24,0.92,0.04,0.13,19.4,2,0,0,3.8,3.8,0.07,-1.8,-1.8
54,Daniel Bessa,ITA,MF,Genoa,25,1993,27.1,1,31,14,45.2,1.14,0.52,0.03,0.07,19.7,1,0,0,3.6,3.6,0.12,-2.6,-2.6
55,Jonathan Biabiany,FRA,FW,Parma,30,1988,11.9,0,4,2,50.0,0.34,0.17,0.00,0.00,17.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4
56,Lucas Biglia,ARG,MF,Milan,32,1986,12.4,1,7,2,28.6,0.57,0.16,0.14,0.50,27.1,1,0,0,0.2,0.2,0.04,+0.8,+0.8
57,Cristiano Biraghi,ITA,DF,Fiorentina,25,1992,35.5,1,33,6,18.2,0.93,0.17,0.03,0.17,24.6,8,0,0,1.4,1.4,0.04,-0.4,-0.4
58,Davide Biraschi,ITA,DF,Genoa,24,1994,31.6,0,11,1,9.1,0.35,0.03,0.00,0.00,26.9,0,0,0,0.4,0.4,0.03,-0.4,-0.4
59,Valter Birsa,SVN,MF|FW,Cagliari,31,1986,3.9,0,11,1,9.1,2.80,0.25,0.00,0.00,23.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5
60,Valter Birsa,SVN,MF|FW,Chievo,31,1986,12.2,2,15,4,26.7,1.23,0.33,0.07,0.25,24.1,4,1,1,1.7,0.9,0.06,+0.3,+0.1
61,Kevin-Prince Boateng,GHA,FW,Sassuolo,31,1987,10.4,4,27,10,37.0,2.59,0.96,0.07,0.20,20.4,0,2,2,3.8,2.3,0.08,+0.2,-0.3
62,Jeremie Boga,CIV,FW|MF,Sassuolo,21,1997,16.0,3,27,8,29.6,1.68,0.50,0.11,0.38,17.5,1,0,0,3.4,3.4,0.13,-0.4,-0.4
63,Giacomo Bonaventura,ITA,MF,Milan,28,1989,7.2,3,27,9,33.3,3.76,1.25,0.11,0.33,16.0,0,0,0,2.9,2.9,0.11,+0.1,+0.1
64,Kevin Bonifazi,ITA,DF,SPAL,22,1996,25.6,2,11,3,27.3,0.43,0.12,0.18,0.67,19.5,0,0,0,0.6,0.6,0.06,+1.4,+1.4
65,Leonardo Bonucci,ITA,DF,Juventus,31,1987,27.5,3,15,4,26.7,0.55,0.15,0.20,0.75,16.6,0,0,0,2.1,2.1,0.14,+0.9,+0.9
66,Fabio Borini,ITA,FW|DF,Milan,27,1991,11.7,2,30,7,23.3,2.56,0.60,0.07,0.29,18.5,0,0,0,2.5,2.5,0.08,-0.5,-0.5
67,Mehdi Bourabia,MAR,MF,Sassuolo,26,1991,22.3,1,34,6,17.6,1.52,0.27,0.03,0.17,21.7,2,0,0,2.3,2.3,0.07,-1.3,-1.3
68,Filip Bradarić,CRO,MF,Cagliari,26,1992,16.6,0,14,0,0.0,0.84,0.00,0.00,,25.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5
69,Gleison Bremer,BRA,DF,Torino,21,1997,2.0,0,1,0,0.0,0.49,0.00,0.00,,9.8,0,0,0,0.0,0.0,0.05,0.0,0.0
70,Nicolò Brighenti,ITA,DF,Frosinone,28,1989,11.0,0,3,1,33.3,0.27,0.09,0.00,0.00,11.8,0,0,0,0.4,0.4,0.12,-0.4,-0.4
71,Matteo Brighi,ITA,MF,Empoli,37,1981,2.6,1,1,1,100.0,0.39,0.39,1.00,1.00,5.2,0,0,0,0.7,0.7,0.72,+0.3,+0.3
72,Enrico Brignola,ITA,FW|MF,Sassuolo,19,1999,1.9,1,6,2,33.3,3.09,1.03,0.17,0.50,18.2,0,0,0,0.6,0.6,0.10,+0.4,+0.4
73,Marcelo Brozović,CRO,MF,Inter,25,1992,29.4,2,25,6,24.0,0.85,0.20,0.08,0.33,26.0,3,0,0,1.0,1.0,0.04,+1.0,+1.0
74,Rafael Cabral,BRA,GK,Sampdoria,28,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
75,Fabrizio Cacciatore,ITA,DF,Cagliari,31,1986,6.4,0,3,2,66.7,0.47,0.31,0.00,0.00,18.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
76,Fabrizio Cacciatore,ITA,DF,Chievo,31,1986,5.5,0,1,0,0.0,0.18,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0
77,Martín Cáceres,URU,DF,Lazio,31,1987,3.4,0,3,0,0.0,0.88,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
78,Martín Cáceres,URU,DF,Juventus,31,1987,7.0,0,4,1,25.0,0.57,0.14,0.00,0.00,14.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3
79,Felipe Caicedo,ECU,FW,Lazio,29,1988,15.2,8,41,14,34.1,2.69,0.92,0.17,0.50,14.1,0,1,1,8.2,7.4,0.18,-0.2,-0.4
80,Arturo Calabresi,ITA,DF,Bologna,22,1996,15.7,1,1,1,100.0,0.06,0.06,1.00,1.00,15.3,0,0,0,0.4,0.4,0.41,+0.6,+0.6
81,Davide Calabria,ITA,DF,Milan,21,1996,21.7,1,10,2,20.0,0.46,0.09,0.10,0.50,21.5,0,0,0,0.4,0.4,0.04,+0.6,+0.6
82,Hakan Çalhanoğlu,TUR,MF|FW,Milan,24,1994,32.0,3,102,25,24.5,3.18,0.78,0.03,0.12,23.2,11,0,0,5.2,5.2,0.05,-2.2,-2.2
83,José Callejón,ESP,MF|FW,Napoli,31,1987,29.4,3,61,16,26.2,2.07,0.54,0.05,0.19,17.1,1,0,0,5.7,5.7,0.09,-2.7,-2.7
84,Joel Campbell,CRC,FW|MF,Frosinone,26,1992,9.9,0,14,3,21.4,1.41,0.30,0.00,0.00,20.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6
85,Emre Can,GER,MF,Juventus,24,1994,20.1,4,31,8,25.8,1.54,0.40,0.10,0.38,18.8,0,1,1,2.7,1.9,0.06,+1.3,+1.1
86,João Cancelo,POR,DF,Juventus,24,1994,21.9,1,25,7,28.0,1.14,0.32,0.04,0.14,22.3,0,0,0,1.7,1.7,0.07,-0.7,-0.7
87,Antonio Candreva,ITA,FW|MF,Inter,31,1987,5.6,1,21,7,33.3,3.76,1.25,0.05,0.14,20.1,1,0,0,2.0,2.0,0.09,-1.0,-1.0
88,Luan Capanni,BRA,FW,Lazio,18,2000,0.1,0,1,0,0.0,10.00,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0
89,Leonardo Capezzi,ITA,MF,Empoli,23,1995,8.6,0,13,1,7.7,1.52,0.12,0.00,0.00,27.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4
90,Gianluca Caprari,ITA,FW|MF,Sampdoria,25,1993,11.5,6,30,14,46.7,2.62,1.22,0.20,0.43,19.2,4,0,0,2.2,2.2,0.07,+3.8,+3.8
91,Marco Capuano,ITA,DF,Frosinone,26,1991,25.6,0,7,0,0.0,0.27,0.00,0.00,,14.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
92,Francesco Caputo,ITA,FW,Empoli,30,1987,38.0,16,90,39,43.3,2.37,1.03,0.14,0.33,14.3,0,3,6,17.6,12.9,0.14,-1.6,+0.1
93,Francesco Cassata,ITA,MF,Frosinone,21,1997,12.5,2,14,4,28.6,1.12,0.32,0.14,0.50,21.5,0,0,0,0.6,0.6,0.04,+1.4,+1.4
94,Timothy Castagne,BEL,DF,Atalanta,22,1995,22.3,4,19,8,42.1,0.85,0.36,0.21,0.50,13.1,0,0,0,2.8,2.8,0.15,+1.2,+1.2
95,Samu Castillejo,ESP,FW|MF,Milan,23,1995,11.4,4,30,13,43.3,2.64,1.14,0.13,0.31,20.3,0,0,0,1.7,1.7,0.06,+2.3,+2.3
96,Lucas Castro,ARG,MF,Cagliari,29,1989,10.0,1,9,2,22.2,0.90,0.20,0.11,0.50,19.4,0,0,0,1.1,1.1,0.13,-0.1,-0.1
97,Danilo Cataldi,ITA,MF|FW,Lazio,23,1994,6.4,2,13,4,30.8,2.02,0.62,0.15,0.50,25.0,3,0,0,0.6,0.6,0.05,+1.4,+1.4
98,Federico Ceccherini,ITA,DF,Fiorentina,26,1992,11.0,0,1,1,100.0,0.09,0.09,0.00,0.00,7.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1
99,Žan Celar,SVN,FW,Roma,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
100,Luca Ceppitelli,ITA,DF,Cagliari,28,1989,22.8,1,15,4,26.7,0.66,0.18,0.07,0.25,9.7,0,0,0,2.4,2.4,0.16,-1.4,-1.4
101,Fabio Ceravolo,ITA,FW,Parma,31,1987,13.2,2,18,7,38.9,1.37,0.53,0.06,0.14,17.0,0,1,2,3.6,2.1,0.11,-1.6,-1.1
102,Alberto Cerri,ITA,FW,Cagliari,22,1996,7.4,0,23,3,13.0,3.09,0.40,0.00,0.00,15.0,0,0,0,2.0,2.0,0.09,-2.0,-2.0
103,Boštjan Cesar,SVN,DF,Chievo,36,1982,12.0,1,5,2,40.0,0.42,0.17,0.20,0.50,12.7,0,0,0,0.5,0.5,0.09,+0.5,+0.5
104,Raman Chibsah,GHA,MF,Frosinone,25,1993,29.1,1,32,9,28.1,1.10,0.31,0.03,0.11,19.2,0,0,0,3.3,3.3,0.10,-2.3,-2.3
105,Giorgio Chiellini,ITA,DF,Juventus,33,1984,22.1,1,13,4,30.8,0.59,0.18,0.08,0.25,13.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5
106,Federico Chiesa,ITA,FW,Fiorentina,20,1997,33.7,6,133,41,30.8,3.95,1.22,0.05,0.15,19.7,0,0,0,8.8,8.8,0.07,-2.8,-2.8
107,Vlad Chiricheș,ROU,DF,Napoli,28,1989,1.6,0,1,0,0.0,0.61,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.12,-0.1,-0.1
108,Camillo Ciano,ITA,FW|MF,Frosinone,28,1990,27.3,7,74,21,28.4,2.71,0.77,0.07,0.24,25.9,21,2,3,6.9,4.6,0.06,+0.1,+0.4
109,Amato Ciciretti,ITA,FW|MF,Parma,24,1993,1.5,0,1,0,0.0,0.65,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
110,Luca Cigarini,ITA,MF,Cagliari,32,1986,18.7,0,19,2,10.5,1.02,0.11,0.00,0.00,30.7,2,0,0,0.6,0.6,0.03,-0.6,-0.6
111,Daniel Ciofani,ITA,FW,Frosinone,33,1985,18.0,5,51,18,35.3,2.84,1.00,0.06,0.17,15.0,0,2,2,5.9,4.3,0.08,-0.9,-1.3
112,Thiago Cionek,POL,DF,SPAL,32,1986,28.2,0,16,1,6.3,0.57,0.04,0.00,0.00,12.0,0,0,0,1.4,1.4,0.09,-1.4,-1.4
113,Omar Colley,GAM,DF,Sampdoria,25,1992,19.6,0,7,1,14.3,0.36,0.05,0.00,0.00,10.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6
114,Andrea Consigli,ITA,GK,Sassuolo,31,1987,35.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
115,Andrea Conti,ITA,DF,Milan,24,1994,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
116,Gabriele Corbo,ITA,DF,Bologna,18,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
117,Ante Ćorić,CRO,MF,Roma,21,1997,0.3,0,1,0,0.0,3.75,0.00,0.00,,34.8,0,0,0,0.0,0.0,0.02,0.0,0.0
118,Joaquín Correa,ARG,FW|MF,Lazio,23,1994,21.4,5,70,30,42.9,3.27,1.40,0.07,0.17,17.6,1,0,0,8.0,8.0,0.11,-3.0,-3.0
119,Douglas Costa,BRA,FW|MF,Juventus,27,1990,6.9,1,20,7,35.0,2.90,1.01,0.05,0.14,21.9,0,0,0,0.7,0.7,0.04,+0.3,+0.3
120,Filippo Costa,ITA,DF|FW,SPAL,23,1995,6.3,0,6,0,0.0,0.96,0.00,0.00,,22.7,1,0,0,0.3,0.3,0.05,-0.3,-0.3
121,Alessio Cragno,ITA,GK,Cagliari,24,1994,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
122,Domenico Criscito,ITA,DF,Genoa,31,1986,34.1,2,30,5,16.7,0.88,0.15,0.03,0.20,28.3,5,1,1,1.8,1.1,0.04,+0.2,-0.1
123,Lorenzo Crisetig,ITA,MF,Frosinone,25,1993,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
124,Bryan Cristante,ITA,MF,Roma,23,1995,26.9,4,43,10,23.3,1.60,0.37,0.09,0.40,17.3,0,0,0,3.8,3.8,0.09,+0.2,+0.2
125,Alessio da Cruz,,FW|MF,Parma,21,1997,1.6,0,1,0,0.0,0.62,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
126,Juan Cuadrado,COL,MF|DF,Juventus,30,1988,13.6,1,17,3,17.6,1.25,0.22,0.06,0.33,21.4,0,0,0,1.6,1.6,0.09,-0.6,-0.6
127,Patrick Cutrone,ITA,FW,Milan,20,1998,16.2,3,34,14,41.2,2.10,0.86,0.09,0.21,15.7,0,0,0,3.0,3.0,0.09,0.0,0.0
128,Marco D'Alessandro,ITA,DF,Udinese,27,1991,16.6,0,11,2,18.2,0.66,0.12,0.00,0.00,19.1,0,0,0,1.1,1.0,0.09,-1.1,-1.0
129,Danilo D'Ambrosio,ITA,DF,Inter,29,1988,28.7,2,16,5,31.3,0.56,0.17,0.13,0.40,10.4,0,0,0,2.6,2.6,0.16,-0.6,-0.6
130,Bryan Dabo,BFA,MF|DF,Fiorentina,26,1992,9.2,1,9,4,44.4,0.97,0.43,0.11,0.25,19.7,0,0,0,1.0,1.0,0.11,0.0,0.0
131,Felipe dal Belo,BRA,DF,SPAL,34,1984,26.2,3,14,8,57.1,0.53,0.30,0.21,0.38,8.9,0,0,0,2.6,2.6,0.19,+0.4,+0.4
132,Nicola Dalmonte,ITA,FW|MF,Genoa,20,1997,0.5,0,3,0,0.0,6.14,0.00,0.00,,14.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
133,Vitalie Damașcan,MDA,MF,Torino,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
134,Sebastien De Maio,FRA,DF,Udinese,31,1987,13.0,1,12,2,16.7,0.92,0.15,0.08,0.50,16.3,0,0,0,0.9,0.9,0.07,+0.1,+0.1
135,Sebastien De Maio,FRA,DF,Bologna,31,1987,5.5,0,2,0,0.0,0.37,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2
136,Rodrigo De Paul,ARG,MF|FW,Udinese,24,1994,35.4,9,82,26,31.7,2.31,0.73,0.07,0.23,26.0,7,3,6,9.7,5.0,0.06,-0.7,+1.0
137,Daniele De Rossi,ITA,MF,Roma,35,1983,14.1,1,5,1,20.0,0.35,0.07,0.20,1.00,19.2,0,0,0,1.5,1.5,0.30,-0.5,-0.5
138,Mattia De Sciglio,ITA,DF,Juventus,25,1992,19.4,0,7,0,0.0,0.36,0.00,0.00,,25.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
139,Lorenzo De Silvestri,ITA,DF,Torino,30,1988,26.8,2,29,9,31.0,1.08,0.34,0.07,0.22,13.7,0,0,0,2.8,2.8,0.10,-0.8,-0.8
140,Grégoire Defrel,MTQ,FW|MF,Sampdoria,27,1991,26.0,11,47,23,48.9,1.81,0.88,0.23,0.48,15.7,0,0,0,8.1,8.1,0.17,+2.9,+2.9
141,Alessandro Deiola,ITA,MF,Cagliari,22,1995,5.0,0,8,2,25.0,1.60,0.40,0.00,0.00,20.6,0,0,0,0.8,0.8,0.10,-0.8,-0.8
142,Alessandro Deiola,ITA,MF|FW,Parma,22,1995,6.1,0,7,1,14.3,1.16,0.17,0.00,0.00,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
143,Cristian Dell'Orco,ITA,DF,Empoli,24,1994,11.5,1,4,1,25.0,0.35,0.09,0.25,1.00,11.0,0,0,0,0.8,0.8,0.19,+0.2,+0.2
144,Cristian Dell'Orco,ITA,DF,Sassuolo,24,1994,1.2,0,1,0,0.0,0.82,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
145,Merih Demiral,TUR,DF,Sassuolo,20,1998,14.0,2,7,3,42.9,0.50,0.21,0.29,0.67,9.3,0,0,0,0.8,0.8,0.11,+1.2,+1.2
146,Fabio Depaoli,ITA,DF,Chievo,21,1997,27.4,0,12,3,25.0,0.44,0.11,0.00,0.00,16.1,0,0,0,1.5,1.5,0.13,-1.5,-1.5
147,Kiril Despodov,BUL,FW|MF,Cagliari,21,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
148,Daniele Dessena,ITA,MF,Cagliari,31,1987,3.9,0,5,2,40.0,1.28,0.51,0.00,0.00,14.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5
149,Mattia Destro,ITA,FW,Bologna,27,1991,5.5,4,12,7,58.3,2.19,1.28,0.33,0.57,11.3,0,0,0,2.4,2.4,0.20,+1.6,+1.6
150,Jacopo Dezi,ITA,MF,Parma,26,1992,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
151,Federico Di Francesco,ITA,FW|MF,Sassuolo,24,1994,11.9,2,25,11,44.0,2.09,0.92,0.08,0.18,15.7,0,0,0,3.2,3.2,0.13,-1.2,-1.2
152,Antonio Di Gaudio,ITA,FW,Parma,28,1989,7.8,0,13,2,15.4,1.67,0.26,0.00,0.00,16.6,0,0,0,1.4,1.4,0.11,-1.4,-1.4
153,Giovanni Di Lorenzo,ITA,DF|FW,Empoli,24,1993,37.0,5,21,9,42.9,0.57,0.24,0.24,0.56,13.2,0,0,0,3.6,3.3,0.16,+1.4,+1.7
