Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
75,Fabrizio Cacciatore,ITA,DF,Cagliari,31,1986,6.4,9,7,7,0,2,1,5,20.0,4,6,4,2,7,16,17,0
76,Fabrizio Cacciatore,ITA,DF,Chievo,31,1986,5.5,8,4,6,2,0,4,9,44.4,5,8,2,6,5,13,20,0
77,Martín Cáceres,URU,DF,Lazio,31,1987,3.4,4,2,3,1,0,4,6,66.7,2,4,0,4,0,4,12,1
78,Martín Cáceres,URU,DF,Juventus,31,1987,7.0,7,3,6,0,1,4,4,100.0,0,6,3,3,4,11,14,0
79,Felipe Caicedo,ECU,FW,Lazio,29,1988,15.2,16,12,4,6,6,1,8,12.5,7,9,2,7,5,21,5,0
80,Arturo Calabresi,ITA,DF,Bologna,22,1996,15.7,46,27,22,17,7,22,40,55.0,18,18,3,15,34,80,60,0
81,Davide Calabria,ITA,DF,Milan,21,1996,21.7,79,51,58,16,5,37,67,55.2,30,33,1,32,32,111,78,1
82,Hakan Çalhanoğlu,TUR,MF|FW,Milan,24,1994,32.0,52,31,27,16,9,23,46,50.0,23,27,5,22,28,80,19,0
83,José Callejón,ESP,MF|FW,Napoli,31,1987,29.4,34,18,12,14,8,18,57,31.6,39,34,5,29,22,56,11,0
84,Joel Campbell,CRC,FW|MF,Frosinone,26,1992,9.9,15,10,5,8,2,3,17,17.6,14,2,0,2,3,18,2,1
85,Emre Can,GER,MF,Juventus,24,1994,20.1,64,38,28,27,9,24,40,60.0,16,43,13,30,28,92,36,2
86,João Cancelo,POR,DF,Juventus,24,1994,21.9,43,28,18,18,7,27,49,55.1,22,14,4,10,15,58,48,0
87,Antonio Candreva,ITA,FW|MF,Inter,31,1987,5.6,1,1,0,1,0,1,8,12.5,7,0,0,0,4,5,9,0
88,Luan Capanni,BRA,FW,Lazio,18,2000,0.1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
89,Leonardo Capezzi,ITA,MF,Empoli,23,1995,8.6,14,9,6,8,0,7,13,53.8,6,14,4,10,10,24,13,0
90,Gianluca Caprari,ITA,FW|MF,Sampdoria,25,1993,11.5,15,9,4,9,2,5,12,41.7,7,7,0,7,4,19,3,0
91,Marco Capuano,ITA,DF,Frosinone,26,1991,25.6,53,33,37,15,1,26,46,56.5,20,44,31,13,34,87,101,2
92,Francesco Caputo,ITA,FW,Empoli,30,1987,38.0,13,9,2,4,7,3,10,30.0,7,11,1,10,2,15,11,0
93,Francesco Cassata,ITA,MF,Frosinone,21,1997,12.5,20,11,12,4,4,9,23,39.1,14,8,1,7,6,26,15,1
94,Timothy Castagne,BEL,DF,Atalanta,22,1995,22.3,61,39,30,22,9,32,57,56.1,25,32,6,26,28,89,50,0
95,Samu Castillejo,ESP,FW|MF,Milan,23,1995,11.4,15,10,10,2,3,4,25,16.0,21,16,0,16,8,23,11,0
96,Lucas Castro,ARG,MF,Cagliari,29,1989,10.0,18,11,8,8,2,8,23,34.8,15,20,4,16,17,35,6,0
97,Danilo Cataldi,ITA,MF|FW,Lazio,23,1994,6.4,12,7,4,5,3,2,9,22.2,7,3,0,3,7,19,6,0
98,Federico Ceccherini,ITA,DF,Fiorentina,26,1992,11.0,13,10,8,3,2,5,9,55.6,4,12,8,4,21,34,40,0
99,Žan Celar,SVN,FW,Roma,19,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
100,Luca Ceppitelli,ITA,DF,Cagliari,28,1989,22.8,40,24,28,11,1,13,22,59.1,9,34,24,10,20,60,111,2
101,Fabio Ceravolo,ITA,FW,Parma,31,1987,13.2,5,1,2,1,2,1,11,9.1,10,9,1,8,2,7,19,0
102,Alberto Cerri,ITA,FW,Cagliari,22,1996,7.4,3,2,2,1,0,0,7,0.0,7,7,1,6,2,5,4,0
103,Boštjan Cesar,SVN,DF,Chievo,36,1982,12.0,16,10,9,7,0,7,17,41.2,10,14,8,6,14,30,60,2
104,Raman Chibsah,GHA,MF,Frosinone,25,1993,29.1,46,27,25,19,2,16,54,29.6,38,45,10,35,32,78,28,1
105,Giorgio Chiellini,ITA,DF,Juventus,33,1984,22.1,24,13,20,2,2,5,8,62.5,3,22,15,7,30,54,96,1
106,Federico Chiesa,ITA,FW,Fiorentina,20,1997,33.7,46,27,8,17,21,10,40,25.0,30,24,1,23,10,56,12,0
107,Vlad Chiricheș,ROU,DF,Napoli,28,1989,1.6,2,1,1,1,0,0,2,0.0,2,2,2,0,1,3,2,0
108,Camillo Ciano,ITA,FW|MF,Frosinone,28,1990,27.3,33,15,12,10,11,8,50,16.0,42,28,4,24,8,41,16,0
109,Amato Ciciretti,ITA,FW|MF,Parma,24,1993,1.5,1,0,1,0,0,0,0,,0,3,0,3,3,4,0,0
110,Luca Cigarini,ITA,MF,Cagliari,32,1986,18.7,54,33,27,22,5,28,63,44.4,35,28,5,23,26,80,41,0
111,Daniel Ciofani,ITA,FW,Frosinone,33,1985,18.0,8,6,2,5,1,3,7,42.9,4,4,0,4,3,11,9,0
112,Thiago Cionek,POL,DF,SPAL,32,1986,28.2,75,44,46,25,4,29,56,51.8,27,34,22,12,55,130,144,0
113,Omar Colley,GAM,DF,Sampdoria,25,1992,19.6,18,11,12,6,0,12,13,92.3,1,24,16,8,22,40,102,0
114,Andrea Consigli,ITA,GK,Sassuolo,31,1987,35.7,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,15,6
115,Andrea Conti,ITA,DF,Milan,24,1994,5.6,9,5,3,4,2,2,9,22.2,7,4,0,4,15,24,12,1
116,Gabriele Corbo,ITA,DF,Bologna,18,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
117,Ante Ćorić,CRO,MF,Roma,21,1997,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
118,Joaquín Correa,ARG,FW|MF,Lazio,23,1994,21.4,21,13,6,12,3,5,18,27.8,13,14,3,11,2,23,7,0
119,Douglas Costa,BRA,FW|MF,Juventus,27,1990,6.9,10,8,2,8,0,4,9,44.4,5,8,0,8,4,14,2,0
120,Filippo Costa,ITA,DF|FW,SPAL,23,1995,6.3,15,13,6,6,3,4,9,44.4,5,10,3,7,8,23,31,1
121,Alessio Cragno,ITA,GK,Cagliari,24,1994,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,19,1
122,Domenico Criscito,ITA,DF,Genoa,31,1986,34.1,111,75,64,36,11,57,83,68.7,26,40,11,29,70,181,142,0
123,Lorenzo Crisetig,ITA,MF,Frosinone,25,1993,5.6,14,11,4,8,2,6,15,40.0,9,8,3,5,12,26,12,0
124,Bryan Cristante,ITA,MF,Roma,23,1995,26.9,63,34,21,35,7,19,49,38.8,30,37,5,32,29,92,48,0
125,Alessio da Cruz,,FW|MF,Parma,21,1997,1.6,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
126,Juan Cuadrado,COL,MF|DF,Juventus,30,1988,13.6,20,15,6,9,5,5,23,21.7,18,14,3,11,18,38,11,0
127,Patrick Cutrone,ITA,FW,Milan,20,1998,16.2,9,5,0,3,6,2,16,12.5,14,13,2,11,7,16,13,0
128,Marco D'Alessandro,ITA,DF,Udinese,27,1991,16.6,55,34,34,15,6,29,49,59.2,20,24,2,22,9,64,50,1
129,Danilo D'Ambrosio,ITA,DF,Inter,29,1988,28.7,69,40,34,27,8,24,57,42.1,33,25,8,17,27,96,39,0
130,Bryan Dabo,BFA,MF|DF,Fiorentina,26,1992,9.2,10,6,1,8,1,1,6,16.7,5,11,6,5,10,20,21,0
131,Felipe dal Belo,BRA,DF,SPAL,34,1984,26.2,36,25,21,13,2,16,32,50.0,16,29,18,11,17,53,88,1
132,Nicola Dalmonte,ITA,FW|MF,Genoa,20,1997,0.5,2,2,0,2,0,0,0,,0,0,0,0,0,2,0,0
133,Vitalie Damașcan,MDA,MF,Torino,19,1999,0.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
134,Sebastien De Maio,FRA,DF,Udinese,31,1987,13.0,11,7,7,4,0,3,12,25.0,9,22,17,5,12,23,93,0
135,Sebastien De Maio,FRA,DF,Bologna,31,1987,5.5,5,4,3,2,0,1,2,50.0,1,8,5,3,1,6,32,0
136,Rodrigo De Paul,ARG,MF|FW,Udinese,24,1994,35.4,53,33,21,27,5,13,42,31.0,29,35,2,33,32,85,28,0
137,Daniele De Rossi,ITA,MF,Roma,35,1983,14.1,16,10,6,7,3,3,14,21.4,11,18,12,6,26,42,33,0
138,Mattia De Sciglio,ITA,DF,Juventus,25,1992,19.4,40,28,24,14,2,17,28,60.7,11,18,6,12,26,66,58,1
139,Lorenzo De Silvestri,ITA,DF,Torino,30,1988,26.8,15,11,8,5,2,7,24,29.2,17,53,3,50,22,37,69,2
140,Grégoire Defrel,MTQ,FW|MF,Sampdoria,27,1991,26.0,40,29,10,16,14,9,21,42.9,12,15,0,15,3,43,9,0
141,Alessandro Deiola,ITA,MF,Cagliari,22,1995,5.0,7,3,1,6,0,3,13,23.1,10,14,0,14,6,13,8,0
142,Alessandro Deiola,ITA,MF|FW,Parma,22,1995,6.1,12,8,4,7,1,4,10,40.0,6,15,4,11,11,23,10,0
143,Cristian Dell'Orco,ITA,DF,Empoli,24,1994,11.5,18,11,11,5,2,4,11,36.4,7,13,7,6,17,35,44,0
144,Cristian Dell'Orco,ITA,DF,Sassuolo,24,1994,1.2,1,1,1,0,0,1,3,33.3,2,1,0,1,1,2,3,0
145,Merih Demiral,TUR,DF,Sassuolo,20,1998,14.0,24,16,23,1,0,10,13,76.9,3,16,11,5,19,43,80,0
146,Fabio Depaoli,ITA,DF,Chievo,21,1997,27.4,74,43,37,32,5,34,67,50.7,33,42,16,26,35,109,99,3
147,Kiril Despodov,BUL,FW|MF,Cagliari,21,1996,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
148,Daniele Dessena,ITA,MF,Cagliari,31,1987,3.9,2,2,0,2,0,1,3,33.3,2,3,1,2,3,5,5,0
149,Mattia Destro,ITA,FW,Bologna,27,1991,5.5,3,2,2,0,1,0,0,,0,4,0,4,0,3,6,0
150,Jacopo Dezi,ITA,MF,Parma,26,1992,1.0,1,1,1,0,0,0,1,0.0,1,1,0,1,3,4,2,0
151,Federico Di Francesco,ITA,FW|MF,Sassuolo,24,1994,11.9,10,6,3,4,3,4,7,57.1,3,12,1,11,5,15,5,0
152,Antonio Di Gaudio,ITA,FW,Parma,28,1989,7.8,2,0,0,1,1,1,5,20.0,4,6,1,5,3,5,5,0
153,Giovanni Di Lorenzo,ITA,DF|FW,Empoli,24,1993,37.0,66,43,38,23,5,24,44,54.5,20,34,13,21,36,102,93,3
154,Amadou Diawara,GUI,MF,Napoli,21,1997,7.3,12,4,1,9,2,4,5,80.0,1,6,0,6,11,23,12,0
155,Lorenzo Dickmann,ITA,DF|MF,SPAL,21,1996,1.9,5,4,4,1,0,5,7,71.4,2,0,0,0,1,6,5,0
156,Mitchell Dijks,NED,DF,Bologna,25,1993,22.5,30,18,19,7,4,13,36,36.1,23,18,1,17,23,53,49,0
157,Federico Dimarco,ITA,DF|MF,Parma,20,1997,9.9,22,7,10,8,4,10,20,50.0,10,13,6,7,15,37,27,0
158,Federico Dionisi,ITA,FW|MF,Frosinone,31,1987,2.3,3,1,0,2,1,0,2,0.0,2,0,0,0,0,3,0,0
159,Assane Dioussé,SEN,MF,Chievo,20,1997,9.9,24,16,11,8,5,10,23,43.5,13,14,4,10,19,43,13,2
160,Koffi Djidji,CIV,DF,Torino,25,1992,15.4,37,23,27,9,1,12,20,60.0,8,26,19,7,24,61,72,1
161,Berat Djimsiti,ALB,DF,Atalanta,25,1993,20.1,32,22,18,12,2,13,29,44.8,16,21,11,10,34,66,96,0
162,Johan Djourou,SUI,DF,SPAL,31,1987,3.1,3,1,3,0,0,2,2,100.0,0,5,3,2,4,7,20,0
163,Gianluigi Donnarumma,ITA,GK,Milan,19,1999,34.3,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,13,3
164,Godfred Donsah,GHA,MF,Bologna,22,1996,1.7,3,1,3,0,0,3,5,60.0,2,4,2,2,0,3,7,0
165,Riccardo Doratiotto,ITA,FW,Cagliari,19,1999,0.9,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
166,Bartłomiej Drągowski,POL,GK,Fiorentina,20,1997,2.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
167,Bartłomiej Drągowski,POL,GK,Empoli,20,1997,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,1
168,Alfred Duncan,GHA,MF,Sassuolo,25,1993,20.5,33,21,15,15,3,19,48,39.6,29,20,6,14,15,48,18,0
169,Riza Durmisi,DEN,DF,Lazio,24,1994,3.6,4,4,2,0,2,2,3,66.7,1,0,0,0,1,5,9,0
170,Paulo Dybala,ARG,FW|MF,Juventus,24,1993,23.7,17,8,3,9,5,7,23,30.4,16,20,2,18,14,31,1,0
171,Edin Džeko,BIH,FW,Roma,32,1986,28.7,13,7,3,5,5,4,16,25.0,12,10,1,9,0,13,36,1
172,Blerim Džemaili,SUI,MF,Bologna,32,1986,19.4,44,27,22,19,3,19,58,32.8,39,22,1,21,17,61,12,1
173,Simone Edera,ITA,MF,Torino,21,1997,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
174,Simone Edera,ITA,FW,Bologna,21,1997,2.2,4,4,3,0,1,1,3,33.3,2,5,1,4,0,4,1,0
175,Albin Ekdal,SWE,MF,Sampdoria,29,1989,29.4,61,39,16,38,7,37,68,54.4,31,42,12,30,53,114,62,1
176,Valentin Eysseric,FRA,FW|MF,Fiorentina,26,1992,4.0,6,5,3,2,1,2,4,50.0,2,6,1,5,4,10,1,0
177,Diego Falcinelli,ITA,FW,Bologna,27,1991,7.8,8,5,1,3,4,2,3,66.7,1,4,1,3,1,9,5,0
178,Iago Falque,ESP,FW|MF,Torino,28,1990,17.9,13,8,3,8,2,3,16,18.8,13,14,0,14,3,16,2,0
179,Paolo Faragò,ITA,MF|DF,Cagliari,25,1993,18.9,46,29,20,16,10,13,43,30.2,30,28,2,26,15,61,38,0
180,Mohamed Fares,ALG,DF,SPAL,22,1996,32.8,63,43,37,18,8,25,54,46.3,29,48,4,44,54,117,83,2
181,Diego Farias,BRA,FW,Empoli,28,1990,13.3,11,4,2,8,1,3,10,30.0,7,7,1,6,0,11,4,0
182,Diego Farias,BRA,FW,Cagliari,28,1990,7.8,13,9,3,7,3,2,11,18.2,9,7,1,6,1,14,5,0
183,Andrea Favilli,ITA,FW|DF,Genoa,21,1997,1.9,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0
184,Federico Fazio,ARG,DF,Roma,31,1987,31.2,28,20,14,11,3,12,25,48.0,13,45,33,12,53,81,171,2
185,Luiz Felipe,ITA,DF,Lazio,21,1997,14.3,27,18,20,7,0,13,20,65.0,7,27,15,12,26,53,57,1
186,Edimilson Fernandes,SUI,MF,Fiorentina,22,1996,21.9,36,24,17,16,3,14,36,38.9,22,31,6,25,26,62,31,0
187,Alex Ferrari,ITA,DF,Sampdoria,24,1994,6.0,10,8,4,6,0,5,7,71.4,2,7,4,3,9,19,26,0
188,Sergio Floccari,ITA,FW,SPAL,36,1981,10.8,13,5,1,5,7,1,7,14.3,6,6,2,4,2,15,6,0
189,Alessandro Florenzi,ITA,DF|FW,Roma,27,1991,24.2,38,21,22,11,5,17,37,45.9,20,27,5,22,46,84,58,0
190,Seko Fofana,CIV,MF,Udinese,23,1995,29.3,25,13,14,10,1,6,36,16.7,30,20,7,13,29,54,18,3
191,Pierluigi Frattali,ITA,GK,Parma,32,1985,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
192,Remo Freuler,SUI,MF,Atalanta,26,1992,33.6,84,45,34,34,16,30,70,42.9,40,62,12,50,38,122,45,0
193,Nicolas Frey,FRA,DF,Chievo,34,1984,2.5,3,1,2,1,0,0,3,0.0,3,3,3,0,7,10,18,0
194,Manolo Gabbiadini,ITA,FW,Sampdoria,26,1991,9.0,5,2,1,3,1,3,11,27.3,8,6,1,5,4,9,4,0
195,Gianluca Gaetano,ITA,MF|FW,Napoli,18,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
196,Roberto Gagliardini,ITA,MF,Inter,24,1994,12.1,23,14,13,8,2,10,27,37.0,17,21,3,18,16,39,19,0
197,Riccardo Gagliolo,SWE,DF,Parma,28,1990,33.8,69,45,52,15,2,33,68,48.5,35,60,33,27,66,135,213,2
198,Marcello Gazzola,ITA,DF|MF,Parma,33,1985,10.2,9,4,2,5,2,5,9,55.6,4,6,3,3,4,13,33,0
199,Gerson,BRA,MF|FW,Fiorentina,21,1997,27.0,42,26,22,15,5,12,38,31.6,26,46,9,37,16,58,32,0
200,Gervinho,CIV,FW,Parma,31,1987,25.6,19,12,11,5,3,5,13,38.5,8,7,0,7,10,29,2,0
201,Paolo Ghiglione,ITA,DF,Frosinone,21,1997,5.7,8,4,6,1,1,6,14,42.9,8,2,0,2,4,12,22,0
202,Faouzi Ghoulam,ALG,DF,Napoli,27,1991,12.8,9,7,3,5,1,8,9,88.9,1,6,2,4,8,17,17,0
203,Emanuele Giaccherini,ITA,MF|FW,Chievo,33,1985,22.3,14,8,5,7,2,6,31,19.4,25,21,2,19,16,30,10,2
