Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
63,Giacomo Bonaventura,ITA,MF,Milan,28,1989,7.2,36,5.01,28,1,2,4,1,0,3,0.42,3,0,0,0,0,0
64,Kevin Bonifazi,ITA,DF,SPAL,22,1996,25.6,25,0.98,22,0,1,1,1,0,1,0.04,1,0,0,0,0,0
65,Leonardo Bonucci,ITA,DF,Juventus,31,1987,27.5,24,0.87,22,0,1,1,0,0,2,0.07,2,0,0,0,0,0
66,Fabio Borini,ITA,FW|DF,Milan,27,1991,11.7,37,3.16,25,0,5,3,3,1,3,0.26,2,0,0,1,0,0
67,Mehdi Bourabia,MAR,MF,Sassuolo,26,1991,22.3,57,2.55,45,3,2,7,0,0,2,0.09,2,0,0,0,0,0
68,Filip Bradarić,CRO,MF,Cagliari,26,1992,16.6,27,1.63,23,2,0,2,0,0,2,0.12,2,0,0,0,0,0
69,Gleison Bremer,BRA,DF,Torino,21,1997,2.0,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
70,Nicolò Brighenti,ITA,DF,Frosinone,28,1989,11.0,16,1.45,11,3,0,1,1,0,1,0.09,0,0,0,1,0,0
71,Matteo Brighi,ITA,MF,Empoli,37,1981,2.6,5,1.96,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0
72,Enrico Brignola,ITA,FW|MF,Sassuolo,19,1999,1.9,3,1.54,3,0,0,0,0,0,1,0.51,1,0,0,0,0,0
73,Marcelo Brozović,CRO,MF,Inter,25,1992,29.4,144,4.89,117,19,2,1,1,4,6,0.20,3,2,0,0,0,1
74,Rafael Cabral,BRA,GK,Sampdoria,28,1990,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
75,Fabrizio Cacciatore,ITA,DF,Cagliari,31,1986,6.4,14,2.17,14,0,0,0,0,0,2,0.31,2,0,0,0,0,0
76,Fabrizio Cacciatore,ITA,DF,Chievo,31,1986,5.5,17,3.07,13,1,1,0,2,0,1,0.18,1,0,0,0,0,0
77,Martín Cáceres,URU,DF,Lazio,31,1987,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
78,Martín Cáceres,URU,DF,Juventus,31,1987,7.0,3,0.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
79,Felipe Caicedo,ECU,FW,Lazio,29,1988,15.2,50,3.28,33,0,7,2,5,3,8,0.52,2,0,3,0,1,2
80,Arturo Calabresi,ITA,DF,Bologna,22,1996,15.7,20,1.27,19,0,1,0,0,0,2,0.13,1,0,1,0,0,0
81,Davide Calabria,ITA,DF,Milan,21,1996,21.7,48,2.21,42,1,2,1,1,1,5,0.23,5,0,0,0,0,0
82,Hakan Çalhanoğlu,TUR,MF|FW,Milan,24,1994,32.0,161,5.02,118,23,4,10,4,2,13,0.41,8,2,0,2,1,0
83,José Callejón,ESP,MF|FW,Napoli,31,1987,29.4,125,4.25,103,11,2,7,2,0,19,0.65,13,1,0,4,1,0
84,Joel Campbell,CRC,FW|MF,Frosinone,26,1992,9.9,32,3.23,19,2,3,2,6,0,5,0.50,3,0,2,0,0,0
85,Emre Can,GER,MF,Juventus,24,1994,20.1,46,2.29,35,1,4,2,2,2,2,0.10,2,0,0,0,0,0
86,João Cancelo,POR,DF,Juventus,24,1994,21.9,84,3.84,66,1,6,6,2,3,9,0.41,5,0,0,3,1,0
87,Antonio Candreva,ITA,FW|MF,Inter,31,1987,5.6,31,5.57,18,9,1,1,2,0,3,0.54,2,1,0,0,0,0
88,Luan Capanni,BRA,FW,Lazio,18,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Leonardo Capezzi,ITA,MF,Empoli,23,1995,8.6,13,1.52,12,0,0,0,1,0,0,0.00,0,0,0,0,0,0
90,Gianluca Caprari,ITA,FW|MF,Sampdoria,25,1993,11.5,33,2.88,18,6,4,0,3,2,5,0.44,3,0,1,0,1,0
91,Marco Capuano,ITA,DF,Frosinone,26,1991,25.6,14,0.55,11,0,0,2,1,0,1,0.04,0,0,0,1,0,0
92,Francesco Caputo,ITA,FW,Empoli,30,1987,38.0,103,2.71,79,0,7,14,3,0,14,0.37,9,0,1,2,2,0
93,Francesco Cassata,ITA,MF,Frosinone,21,1997,12.5,26,2.08,21,1,3,1,0,0,3,0.24,3,0,0,0,0,0
94,Timothy Castagne,BEL,DF,Atalanta,22,1995,22.3,50,2.24,42,1,4,2,1,0,6,0.27,5,0,0,1,0,0
95,Samu Castillejo,ESP,FW|MF,Milan,23,1995,11.4,47,4.13,36,7,3,1,0,0,3,0.26,2,0,1,0,0,0
96,Lucas Castro,ARG,MF,Cagliari,29,1989,10.0,28,2.81,24,1,2,0,0,1,4,0.40,3,0,1,0,0,0
97,Danilo Cataldi,ITA,MF|FW,Lazio,23,1994,6.4,34,5.29,16,15,0,2,1,0,3,0.47,1,2,0,0,0,0
98,Federico Ceccherini,ITA,DF,Fiorentina,26,1992,11.0,15,1.36,14,0,1,0,0,0,0,0.00,0,0,0,0,0,0
99,Žan Celar,SVN,FW,Roma,19,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Luca Ceppitelli,ITA,DF,Cagliari,28,1989,22.8,10,0.44,8,0,0,1,0,1,2,0.09,1,0,0,1,0,0
101,Fabio Ceravolo,ITA,FW,Parma,31,1987,13.2,29,2.20,22,0,1,5,1,0,0,0.00,0,0,0,0,0,0
102,Alberto Cerri,ITA,FW,Cagliari,22,1996,7.4,18,2.41,12,0,1,4,1,0,0,0.00,0,0,0,0,0,0
103,Boštjan Cesar,SVN,DF,Chievo,36,1982,12.0,3,0.25,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
104,Raman Chibsah,GHA,MF,Frosinone,25,1993,29.1,51,1.75,41,0,5,4,1,0,2,0.07,1,0,0,1,0,0
105,Giorgio Chiellini,ITA,DF,Juventus,33,1984,22.1,28,1.27,25,0,0,2,1,0,2,0.09,2,0,0,0,0,0
106,Federico Chiesa,ITA,FW,Fiorentina,20,1997,33.7,145,4.30,86,4,18,20,13,4,12,0.36,4,0,3,1,4,0
107,Vlad Chiricheș,ROU,DF,Napoli,28,1989,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
108,Camillo Ciano,ITA,FW|MF,Frosinone,28,1990,27.3,126,4.62,64,32,5,5,20,0,6,0.22,1,3,0,0,2,0
109,Amato Ciciretti,ITA,FW|MF,Parma,24,1993,1.5,5,3.24,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0
110,Luca Cigarini,ITA,MF,Cagliari,32,1986,18.7,60,3.21,29,26,1,4,0,0,6,0.32,4,2,0,0,0,0
111,Daniel Ciofani,ITA,FW,Frosinone,33,1985,18.0,32,1.76,25,1,0,6,0,0,2,0.11,0,0,0,2,0,0
112,Thiago Cionek,POL,DF,SPAL,32,1986,28.2,40,1.42,34,1,0,3,2,0,5,0.18,4,0,0,0,1,0
113,Omar Colley,GAM,DF,Sampdoria,25,1992,19.6,7,0.36,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
114,Andrea Consigli,ITA,GK,Sassuolo,31,1987,35.7,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
115,Andrea Conti,ITA,DF,Milan,24,1994,5.6,16,2.89,13,3,0,0,0,0,2,0.36,2,0,0,0,0,0
116,Gabriele Corbo,ITA,DF,Bologna,18,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Ante Ćorić,CRO,MF,Roma,21,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
118,Joaquín Correa,ARG,FW|MF,Lazio,23,1994,21.4,125,5.84,81,5,20,9,10,0,17,0.79,10,0,2,3,2,0
119,Douglas Costa,BRA,FW|MF,Juventus,27,1990,6.9,39,5.64,29,1,4,2,3,0,2,0.29,1,0,0,1,0,0
120,Filippo Costa,ITA,DF|FW,SPAL,23,1995,6.3,13,2.07,9,1,1,2,0,0,1,0.16,1,0,0,0,0,0
121,Alessio Cragno,ITA,GK,Cagliari,24,1994,38.0,6,0.16,4,2,0,0,0,0,2,0.05,1,1,0,0,0,0
122,Domenico Criscito,ITA,DF,Genoa,31,1986,34.1,88,2.58,58,19,0,4,3,4,8,0.23,7,1,0,0,0,0
123,Lorenzo Crisetig,ITA,MF,Frosinone,25,1993,5.6,5,0.89,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
124,Bryan Cristante,ITA,MF,Roma,23,1995,26.9,71,2.64,61,1,2,5,1,1,9,0.33,7,0,0,2,0,0
125,Alessio da Cruz,,FW|MF,Parma,21,1997,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
126,Juan Cuadrado,COL,MF|DF,Juventus,30,1988,13.6,63,4.65,52,0,2,3,4,2,4,0.30,3,0,0,0,1,0
127,Patrick Cutrone,ITA,FW,Milan,20,1998,16.2,30,1.85,28,0,1,1,0,0,2,0.12,2,0,0,0,0,0
128,Marco D'Alessandro,ITA,DF,Udinese,27,1991,16.6,46,2.77,31,2,6,2,2,3,3,0.18,3,0,0,0,0,0
129,Danilo D'Ambrosio,ITA,DF,Inter,29,1988,28.7,72,2.51,60,5,2,1,3,1,14,0.49,10,1,1,0,2,0
130,Bryan Dabo,BFA,MF|DF,Fiorentina,26,1992,9.2,25,2.71,21,0,0,3,1,0,2,0.22,2,0,0,0,0,0
131,Felipe dal Belo,BRA,DF,SPAL,34,1984,26.2,26,0.99,21,2,0,2,1,0,3,0.11,2,0,0,1,0,0
132,Nicola Dalmonte,ITA,FW|MF,Genoa,20,1997,0.5,6,12.27,0,3,0,2,1,0,0,0.00,0,0,0,0,0,0
133,Vitalie Damașcan,MDA,MF,Torino,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
134,Sebastien De Maio,FRA,DF,Udinese,31,1987,13.0,8,0.61,6,0,0,0,1,1,0,0.00,0,0,0,0,0,0
135,Sebastien De Maio,FRA,DF,Bologna,31,1987,5.5,5,0.92,3,1,0,1,0,0,1,0.18,1,0,0,0,0,0
136,Rodrigo De Paul,ARG,MF|FW,Udinese,24,1994,35.4,184,5.19,124,37,12,6,5,0,14,0.40,8,4,1,1,0,0
137,Daniele De Rossi,ITA,MF,Roma,35,1983,14.1,38,2.70,36,0,0,0,1,1,5,0.35,4,0,0,0,1,0
138,Mattia De Sciglio,ITA,DF,Juventus,25,1992,19.4,38,1.96,31,0,1,2,3,1,3,0.15,2,0,0,0,1,0
139,Lorenzo De Silvestri,ITA,DF,Torino,30,1988,26.8,60,2.24,52,5,0,3,0,0,8,0.30,6,2,0,0,0,0
140,Grégoire Defrel,MTQ,FW|MF,Sampdoria,27,1991,26.0,82,3.15,64,1,4,5,6,2,10,0.38,7,0,2,0,1,0
141,Alessandro Deiola,ITA,MF,Cagliari,22,1995,5.0,9,1.80,7,0,0,2,0,0,1,0.20,1,0,0,0,0,0
142,Alessandro Deiola,ITA,MF|FW,Parma,22,1995,6.1,6,0.99,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
143,Cristian Dell'Orco,ITA,DF,Empoli,24,1994,11.5,6,0.52,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
144,Cristian Dell'Orco,ITA,DF,Sassuolo,24,1994,1.2,4,3.27,2,0,1,1,0,0,1,0.82,1,0,0,0,0,0
145,Merih Demiral,TUR,DF,Sassuolo,20,1998,14.0,7,0.50,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
146,Fabio Depaoli,ITA,DF,Chievo,21,1997,27.4,57,2.08,47,5,0,3,2,0,4,0.15,4,0,0,0,0,0
147,Kiril Despodov,BUL,FW|MF,Cagliari,21,1996,1.2,1,0.86,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
148,Daniele Dessena,ITA,MF,Cagliari,31,1987,3.9,5,1.28,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Mattia Destro,ITA,FW,Bologna,27,1991,5.5,7,1.28,4,0,0,3,0,0,2,0.37,1,0,0,1,0,0
150,Jacopo Dezi,ITA,MF,Parma,26,1992,1.0,1,1.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
151,Federico Di Francesco,ITA,FW|MF,Sassuolo,24,1994,11.9,28,2.35,25,0,0,0,3,0,6,0.50,5,0,0,0,1,0
152,Antonio Di Gaudio,ITA,FW,Parma,28,1989,7.8,9,1.16,5,0,1,1,2,0,1,0.13,0,0,0,0,1,0
153,Giovanni Di Lorenzo,ITA,DF|FW,Empoli,24,1993,37.0,82,2.22,66,5,6,3,2,0,12,0.32,9,0,2,1,0,0
154,Amadou Diawara,GUI,MF,Napoli,21,1997,7.3,21,2.86,16,0,2,1,0,2,1,0.14,1,0,0,0,0,0
155,Lorenzo Dickmann,ITA,DF|MF,SPAL,21,1996,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
156,Mitchell Dijks,NED,DF,Bologna,25,1993,22.5,42,1.87,30,7,1,0,3,1,2,0.09,1,0,0,0,1,0
157,Federico Dimarco,ITA,DF|MF,Parma,20,1997,9.9,18,1.82,10,4,2,1,1,0,2,0.20,0,0,1,0,1,0
158,Federico Dionisi,ITA,FW|MF,Frosinone,31,1987,2.3,10,4.41,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
159,Assane Dioussé,SEN,MF,Chievo,20,1997,9.9,14,1.41,10,1,2,1,0,0,1,0.10,1,0,0,0,0,0
160,Koffi Djidji,CIV,DF,Torino,25,1992,15.4,8,0.52,7,0,1,0,0,0,2,0.13,2,0,0,0,0,0
161,Berat Djimsiti,ALB,DF,Atalanta,25,1993,20.1,16,0.80,13,0,0,2,0,1,6,0.30,4,0,0,2,0,0
162,Johan Djourou,SUI,DF,SPAL,31,1987,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Gianluigi Donnarumma,ITA,GK,Milan,19,1999,34.3,8,0.23,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0
164,Godfred Donsah,GHA,MF,Bologna,22,1996,1.7,2,1.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Riccardo Doratiotto,ITA,FW,Cagliari,19,1999,0.9,1,1.15,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
166,Bartłomiej Drągowski,POL,GK,Fiorentina,20,1997,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
167,Bartłomiej Drągowski,POL,GK,Empoli,20,1997,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
168,Alfred Duncan,GHA,MF,Sassuolo,25,1993,20.5,63,3.07,56,0,4,3,0,0,8,0.39,6,0,1,1,0,0
169,Riza Durmisi,DEN,DF,Lazio,24,1994,3.6,16,4.42,14,0,0,0,0,2,2,0.55,2,0,0,0,0,0
170,Paulo Dybala,ARG,FW|MF,Juventus,24,1993,23.7,115,4.84,70,20,12,4,9,0,15,0.63,10,0,2,1,2,0
171,Edin Džeko,BIH,FW,Roma,32,1986,28.7,108,3.77,73,0,15,11,8,1,16,0.56,13,0,2,0,1,0
172,Blerim Džemaili,SUI,MF,Bologna,32,1986,19.4,61,3.14,46,3,2,3,7,0,7,0.36,6,1,0,0,0,0
173,Simone Edera,ITA,MF,Torino,21,1997,0.9,5,5.84,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
174,Simone Edera,ITA,FW,Bologna,21,1997,2.2,8,3.67,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0
175,Albin Ekdal,SWE,MF,Sampdoria,29,1989,29.4,56,1.90,43,2,4,3,2,2,4,0.14,1,0,1,1,1,0
176,Valentin Eysseric,FRA,FW|MF,Fiorentina,26,1992,4.0,16,4.02,13,3,0,0,0,0,1,0.25,1,0,0,0,0,0
177,Diego Falcinelli,ITA,FW,Bologna,27,1991,7.8,15,1.91,9,0,0,2,2,2,2,0.25,2,0,0,0,0,0
178,Iago Falque,ESP,FW|MF,Torino,28,1990,17.9,107,5.97,77,21,2,5,1,1,10,0.56,4,3,0,1,1,1
179,Paolo Faragò,ITA,MF|DF,Cagliari,25,1993,18.9,49,2.59,36,2,3,3,3,2,4,0.21,3,0,0,1,0,0
180,Mohamed Fares,ALG,DF,SPAL,22,1996,32.8,80,2.44,59,4,4,7,3,3,3,0.09,0,1,1,1,0,0
181,Diego Farias,BRA,FW,Empoli,28,1990,13.3,41,3.09,33,1,2,2,3,0,8,0.60,6,0,1,0,1,0
182,Diego Farias,BRA,FW,Cagliari,28,1990,7.8,18,2.31,12,0,2,3,0,1,0,0.00,0,0,0,0,0,0
183,Andrea Favilli,ITA,FW|DF,Genoa,21,1997,1.9,7,3.71,4,0,1,1,0,1,2,1.06,1,0,0,0,0,1
184,Federico Fazio,ARG,DF,Roma,31,1987,31.2,21,0.67,17,0,1,1,0,2,2,0.06,2,0,0,0,0,0
185,Luiz Felipe,ITA,DF,Lazio,21,1997,14.3,9,0.63,9,0,0,0,0,0,2,0.14,2,0,0,0,0,0
186,Edimilson Fernandes,SUI,MF,Fiorentina,22,1996,21.9,60,2.74,56,0,1,2,1,0,4,0.18,2,0,0,2,0,0
187,Alex Ferrari,ITA,DF,Sampdoria,24,1994,6.0,3,0.50,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
188,Sergio Floccari,ITA,FW,SPAL,36,1981,10.8,17,1.57,12,0,0,0,5,0,4,0.37,1,0,0,0,3,0
189,Alessandro Florenzi,ITA,DF|FW,Roma,27,1991,24.2,94,3.88,67,15,2,5,3,2,10,0.41,8,2,0,0,0,0
190,Seko Fofana,CIV,MF,Udinese,23,1995,29.3,102,3.48,81,1,12,5,3,0,9,0.31,8,0,1,0,0,0
191,Pierluigi Frattali,ITA,GK,Parma,32,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Remo Freuler,SUI,MF,Atalanta,26,1992,33.6,116,3.46,102,2,2,7,2,1,16,0.48,11,1,0,2,2,0
193,Nicolas Frey,FRA,DF,Chievo,34,1984,2.5,3,1.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
194,Manolo Gabbiadini,ITA,FW,Sampdoria,26,1991,9.0,31,3.44,22,5,1,0,2,1,4,0.44,3,0,0,0,1,0
195,Gianluca Gaetano,ITA,MF|FW,Napoli,18,2000,0.1,2,22.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
196,Roberto Gagliardini,ITA,MF,Inter,24,1994,12.1,31,2.57,30,1,0,0,0,0,1,0.08,1,0,0,0,0,0
