Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
199,Gerson,BRA,MF|FW,Fiorentina,21,1997,27.0,1454,46,237,838,392,57,1454,42,27,64.3,15,35.7,866,5395,2938,82,63,13,37,45,997,104
200,Gervinho,CIV,FW,Parma,31,1987,25.6,802,2,110,329,389,96,802,121,64,52.9,56,46.3,614,5812,2982,107,88,53,75,55,616,126
201,Paolo Ghiglione,ITA,DF,Frosinone,21,1997,5.7,309,26,101,124,89,9,309,11,2,18.2,9,81.8,145,882,478,11,8,3,5,5,178,39
202,Faouzi Ghoulam,ALG,DF,Napoli,27,1991,12.8,1094,25,160,531,408,20,1094,4,1,25.0,3,75.0,674,3041,1847,37,30,5,9,3,744,138
203,Emanuele Giaccherini,ITA,MF|FW,Chievo,33,1985,22.3,1313,18,144,623,558,49,1311,43,26,60.5,17,39.5,773,4627,2272,76,52,16,48,48,933,193
204,Massimo Gobbi,ITA,DF,Parma,37,1980,13.1,717,55,245,337,140,4,717,2,2,100.0,0,0.0,319,1736,1086,27,14,2,5,2,375,27
205,Edoardo Goldaniga,ITA,DF,Frosinone,24,1993,29.0,1447,141,701,638,120,20,1447,10,7,70.0,3,30.0,568,2816,1735,19,16,0,14,7,731,21
206,Pierluigi Gollini,ITA,GK,Atalanta,23,1995,20.0,641,555,637,4,0,0,641,0,0,,0,,339,1819,1115,0,0,0,2,0,254,0
207,Papu Gómez,ARG,MF|FW,Atalanta,30,1988,32.2,2323,9,136,915,1311,104,2323,127,76,59.8,51,40.2,1669,12136,6636,239,186,45,66,76,1794,264
208,Alfred Gomis,SEN,GK,SPAL,24,1993,19.2,729,652,727,3,0,0,729,0,0,,0,,343,1685,1189,0,0,0,1,0,285,0
209,Giancarlo González,CRC,DF,Bologna,30,1988,8.3,437,49,206,221,14,7,437,0,0,,0,,198,1171,776,6,2,0,3,3,214,2
210,Mirko Gori,ITA,MF,Frosinone,25,1993,3.7,185,8,43,90,55,6,185,4,2,50.0,2,50.0,87,472,252,7,6,0,4,4,108,9
211,Robin Gosens,GER,DF|MF,Atalanta,24,1994,21.6,1501,49,314,689,517,58,1501,40,20,50.0,20,50.0,786,4519,2844,96,48,13,39,8,925,153
212,Paolo Gozzi Iweru,ITA,DF,Juventus,17,2001,1.0,63,2,28,34,2,0,63,1,1,100.0,0,0.0,50,389,255,5,2,0,0,0,48,0
213,Alberto Grassi,ITA,MF,Parma,23,1995,5.1,185,11,49,105,38,6,185,7,5,71.4,2,28.6,92,502,177,2,3,1,8,3,103,10
214,Sergej Grubac,MNE,FW,Chievo,18,2000,1.7,43,2,3,21,19,5,43,1,0,0.0,1,100.0,22,117,23,1,0,0,5,4,33,6
215,Guido Guerrieri,ITA,GK,Lazio,22,1996,1.0,37,31,35,2,0,0,37,0,0,,0,,18,100,66,0,0,0,0,0,15,0
216,Koray Günter,GER,DF,Genoa,23,1994,9.3,437,44,209,213,19,5,437,0,0,,0,,186,868,500,3,0,0,1,0,238,2
217,Emil Hallfreðsson,ISL,MF,Udinese,34,1984,1.5,76,7,28,41,7,0,76,1,0,0.0,1,100.0,32,106,39,1,1,0,2,2,36,1
218,Emil Hallfreðsson,ISL,MF,Frosinone,34,1984,4.4,185,8,46,115,27,0,185,1,1,100.0,0,0.0,104,500,218,2,6,0,3,6,112,7
219,Marek Hamšík,SVK,MF,Napoli,31,1987,10.2,924,16,127,647,158,13,924,9,6,66.7,3,33.3,596,2628,1393,22,27,1,5,6,762,28
220,Dávid Hancko,SVK,DF,Fiorentina,20,1997,3.1,158,10,47,74,38,7,158,0,0,,0,,58,250,133,3,2,1,2,2,82,10
221,Samir Handanović,SVN,GK,Inter,34,1984,38.0,1238,1119,1236,3,0,0,1238,0,0,,0,,641,3460,2607,0,0,0,0,0,579,0
222,Hans Hateboer,NED,DF,Atalanta,24,1994,33.0,2114,61,441,911,773,95,2114,40,14,35.0,26,65.0,1307,6429,3862,100,74,13,36,32,1481,243
223,Filip Helander,SWE,DF,Bologna,25,1993,19.0,960,108,458,474,39,15,960,5,4,80.0,1,20.0,430,2327,1281,10,3,0,6,5,542,4
224,Dalbert Henrique,BRA,DF,Inter,24,1993,8.6,632,22,170,331,138,8,632,9,3,33.3,6,66.7,328,1633,980,23,20,1,8,7,357,43
225,Përparim Hetemaj,FIN,MF,Chievo,31,1986,24.0,1214,38,240,703,280,13,1214,35,19,54.3,16,45.7,718,4123,1773,40,35,4,42,26,827,73
226,Gonzalo Higuaín,ARG,FW,Milan,30,1987,14.2,490,14,31,202,261,67,489,36,20,55.6,16,44.4,359,2185,731,25,13,7,35,26,395,81
227,Oscar Hiljemark,SWE,MF,Genoa,26,1992,13.3,630,22,111,322,204,19,630,16,8,50.0,8,50.0,329,1561,694,15,15,2,15,9,377,41
228,Vitor Hugo,BRA,DF,Fiorentina,27,1991,27.4,1636,164,779,826,45,24,1636,3,2,66.7,1,33.3,863,4561,2682,11,4,0,12,4,955,2
229,Elseid Hysaj,ALB,DF,Napoli,24,1994,23.4,1980,62,522,1094,380,25,1980,33,18,54.5,15,45.5,1219,6369,3615,67,55,8,26,21,1363,98
230,Simone Iacoponi,ITA,DF,Parma,31,1987,37.2,1838,205,813,815,220,16,1838,30,12,40.0,18,60.0,834,3530,1533,14,12,0,31,12,903,44
231,Roger Ibanez,BRA,DF|FW,Atalanta,19,1998,0.0,4,2,3,1,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,1,0
232,Mauro Icardi,ARG,FW,Inter,25,1993,25.2,638,22,37,250,357,153,632,21,9,42.9,10,47.6,339,1384,450,19,12,9,43,21,462,137
233,Salvador Ichazo,URU,GK,Torino,26,1992,2.8,91,86,91,0,0,0,91,0,0,,0,,48,302,201,0,0,0,0,0,29,0
234,Josip Iličić,SVN,FW|MF,Atalanta,30,1988,23.8,1632,4,88,634,929,156,1631,133,78,58.6,55,41.4,1321,8652,4085,155,103,69,74,76,1433,286
235,Ciro Immobile,ITA,FW,Lazio,28,1990,31.8,1321,8,85,442,814,209,1317,81,31,38.3,50,61.7,878,5582,2729,103,68,47,85,36,1067,335
236,Svante Ingelsson,SWE,DF|MF,Udinese,20,1998,1.1,59,5,16,27,16,0,59,4,1,25.0,3,75.0,29,128,56,1,1,0,4,0,28,8
237,Roberto Inglese,ITA,FW,Parma,26,1991,21.8,679,32,102,300,287,89,677,37,21,56.8,16,43.2,403,2198,585,29,14,16,85,54,467,99
238,Lorenzo Insigne,ITA,FW|MF,Napoli,27,1991,23.0,1572,8,77,679,827,107,1570,48,26,54.2,22,45.8,1182,5749,2798,76,69,21,45,27,1345,258
239,Artur Ioniță,MDA,MF,Cagliari,27,1990,33.0,1466,53,245,855,389,50,1466,30,17,56.7,13,43.3,705,3863,1734,42,43,1,38,40,964,80
240,Armando Izzo,ITA,DF,Torino,26,1992,36.3,2333,194,861,1280,208,39,2333,14,9,64.3,5,35.7,1174,7047,4544,55,29,4,14,11,1270,26
241,Jandrei,BRA,GK,Genoa,25,1993,1.0,34,31,34,0,0,0,34,0,0,,0,,21,73,40,0,0,0,0,0,17,0
242,Marko Janković,MNE,DF|MF,SPAL,23,1995,0.6,33,1,3,15,16,1,33,3,2,66.7,1,33.3,26,351,91,2,2,0,0,0,27,0
243,Jakub Jankto,CZE,MF,Sampdoria,22,1996,10.7,656,18,102,326,233,23,656,5,1,20.0,4,80.0,369,1964,1202,32,25,4,8,5,475,80
244,Paweł Jaroszyński,POL,DF,Chievo,23,1994,15.0,995,60,326,478,200,4,995,16,9,56.3,7,43.8,454,2578,1387,34,20,4,17,6,572,39
245,Juan Jesus,BRA,DF,Roma,27,1991,15.6,973,72,470,484,23,1,973,3,3,100.0,0,0.0,470,1858,756,3,4,0,2,3,644,1
246,Bruno Jordão,POR,MF|DF,Lazio,19,1998,1.0,57,2,14,26,17,2,57,5,5,100.0,0,0.0,31,175,71,3,5,0,3,3,38,8
247,Hamed Junior Traorè,CIV,MF,Empoli,18,2000,25.1,1292,31,200,689,441,46,1292,70,43,61.4,27,38.6,826,5841,3301,87,64,12,46,48,878,93
248,Musa Juwara,GAM,FW,Chievo,16,2001,0.1,8,0,2,4,2,0,8,1,0,0.0,1,100.0,8,62,15,0,1,0,0,0,6,1
249,Yann Karamoh,FRA,FW|MF,Inter,20,1998,0.1,6,0,0,3,4,1,6,1,1,100.0,0,0.0,6,45,20,0,3,0,1,0,6,3
250,Ibrahim Karamoko,FRA,MF,Chievo,17,2001,0.7,27,1,3,15,9,2,27,3,1,33.3,2,66.7,13,68,35,1,0,0,0,0,16,2
251,Orestis Karnezis,GRE,GK,Napoli,33,1985,9.0,261,236,260,1,0,0,261,0,0,,0,,132,679,427,0,0,0,0,0,109,0
252,Rick Karsdorp,NED,DF,Roma,23,1995,6.6,460,20,118,245,105,2,460,9,7,77.8,2,22.2,228,1397,842,20,19,1,5,6,267,28
253,Grigoris Kastanos,CYP,MF,Juventus,20,1998,0.7,26,0,6,8,12,1,26,1,1,100.0,0,0.0,13,57,29,1,0,1,2,1,16,1
254,Moise Kean,ITA,FW,Juventus,18,2000,6.0,165,1,15,63,91,34,165,24,9,37.5,15,62.5,118,727,221,11,6,8,22,10,126,42
255,Franck Kessié,CIV,MF,Milan,21,1996,33.5,2090,83,359,1172,592,93,2087,63,44,69.8,19,30.2,1400,7414,3621,72,62,20,70,40,1558,159
256,Sami Khedira,GER,MF,Juventus,31,1987,7.8,438,14,68,257,119,28,438,1,0,0.0,1,100.0,277,1127,468,9,10,2,8,4,322,32
257,Sofian Kiyine,MAR,MF|DF,Chievo,20,1997,9.1,498,14,100,246,161,17,498,43,28,65.1,15,34.9,312,2139,1198,35,24,9,23,15,329,42
258,Ragnar Klavan,EST,DF,Cagliari,32,1985,13.7,755,91,385,355,22,4,755,1,1,100.0,0,0.0,407,2613,1581,14,12,1,6,4,449,3
259,Justin Kluivert,NED,FW,Roma,19,1999,14.9,650,8,73,220,369,59,650,54,24,44.4,29,53.7,424,3325,1748,68,41,22,44,23,467,168
260,Aleksandar Kolarov,SRB,DF,Roma,32,1985,32.3,2377,125,645,1061,698,40,2374,55,31,56.4,24,43.6,1225,7207,4656,105,70,16,28,17,1482,177
261,Christian Kouamé,CIV,FW,Genoa,20,1997,34.1,1386,30,134,527,746,173,1386,83,43,51.8,40,48.2,829,4641,2110,74,50,22,102,80,1084,271
262,Kalidou Koulibaly,SEN,DF,Napoli,27,1991,34.8,2902,221,1054,1758,117,32,2902,20,11,55.0,9,45.0,1956,10351,6642,53,39,2,17,9,2082,15
263,Dawid Kownacki,POL,FW,Sampdoria,21,1997,1.9,112,0,4,45,65,9,110,10,4,40.0,6,60.0,64,394,154,5,4,3,6,9,86,28
264,Luka Krajnc,SVN,DF,Frosinone,23,1994,8.8,461,58,272,181,12,3,461,3,3,100.0,0,0.0,236,982,551,6,2,0,0,0,299,1
265,Ladislav Krejčí,CZE,DF|MF,Bologna,26,1992,11.8,707,25,171,318,222,19,707,7,3,42.9,4,57.1,365,2284,1317,34,23,8,16,6,445,62
266,Rade Krunić,BIH,MF,Empoli,24,1993,30.8,1702,60,260,779,690,101,1702,76,47,61.8,29,38.2,1121,7981,4178,130,104,22,70,38,1296,191
267,Juraj Kucka,SVK,MF,Parma,31,1987,17.1,805,54,178,457,182,20,804,33,15,45.5,18,54.5,418,2072,923,21,23,3,24,28,491,49
268,Dejan Kulusevski,SWE,MF,Atalanta,18,2000,1.2,73,0,2,37,34,4,73,2,2,100.0,0,0.0,66,381,206,9,4,2,6,2,68,11
269,Jasmin Kurtić,SVN,MF,SPAL,29,1989,28.4,1658,56,270,867,540,52,1658,35,24,68.6,11,31.4,1027,6065,3326,103,74,13,30,21,1214,111
270,Antonino La Gumina,ITA,FW|MF,Empoli,22,1996,12.1,267,5,15,92,166,56,267,31,17,54.8,14,45.2,175,1016,299,13,5,7,33,15,188,70
271,Alban Lafont,FRA,GK,Fiorentina,19,1999,33.5,1099,979,1094,6,0,0,1099,2,2,100.0,0,0.0,543,3064,1867,0,0,0,1,0,411,0
272,Abdou Lahat Diakhate,SEN,MF,Parma,19,1998,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
273,Gianluca Lapadula,PER,FW,Genoa,28,1990,4.5,146,1,11,49,87,31,146,5,4,80.0,1,20.0,74,304,149,5,2,2,11,7,107,21
274,Danilo Larangeira,BRA,DF,Bologna,34,1984,34.2,1834,271,931,872,40,22,1834,4,3,75.0,1,25.0,916,5283,3295,18,3,2,5,1,997,6
275,Kevin Lasagna,ITA,FW,Udinese,25,1992,27.3,765,39,87,351,341,120,764,23,9,39.1,14,60.9,382,2343,1126,50,30,22,80,24,481,144
276,Vincent Laurini,FRA,DF,Fiorentina,29,1989,10.2,678,35,163,385,137,1,678,13,11,84.6,2,15.4,324,1952,1230,29,18,0,8,9,368,21
277,Diego Laxalt,URU,DF|MF,Milan,25,1993,7.2,483,11,124,232,130,14,483,11,6,54.5,5,45.5,254,1448,763,21,11,4,11,11,295,51
278,Darko Lazović,SRB,DF|FW,Genoa,27,1990,28.2,1318,43,253,504,584,80,1318,75,36,48.0,39,52.0,701,5714,3413,120,75,34,40,17,780,169
279,Manuel Lazzari,ITA,DF,SPAL,24,1993,31.5,1812,64,351,721,776,65,1812,118,64,54.2,54,45.8,1201,10569,6455,239,140,42,60,42,1260,234
280,Lucas Leiva,BRA,MF,Lazio,31,1987,22.1,1681,68,397,1065,234,14,1681,14,9,64.3,5,35.7,923,4028,1965,18,20,1,8,23,1068,15
281,Mauricio Lemos,URU,DF,Sassuolo,22,1995,2.0,89,14,45,42,2,1,89,0,0,,0,,52,264,132,0,0,0,3,2,49,0
282,Lukas Lerager,DEN,MF,Genoa,25,1993,12.5,527,17,100,271,158,22,527,6,4,66.7,2,33.3,213,873,418,11,8,1,5,11,296,26
283,Mehdi Léris,ALG,MF|DF,Chievo,20,1998,17.9,1014,29,191,513,322,23,1014,44,22,50.0,22,50.0,531,2802,1187,32,26,4,51,38,629,84
284,Karol Linetty,POL,MF,Sampdoria,23,1995,27.9,1597,33,269,888,464,46,1597,42,19,45.2,23,54.8,933,4733,2962,76,56,8,60,34,1137,113
285,Pol Lirola,ESP,DF|MF,Sassuolo,20,1997,33.1,2052,116,552,944,583,63,2052,71,41,57.7,30,42.3,1102,7001,4369,120,69,20,31,28,1268,202
286,Adem Ljajić,SRB,MF,Torino,26,1991,0.3,26,0,1,7,18,2,26,0,0,,0,,11,92,63,2,2,0,0,0,23,5
287,Manuel Locatelli,ITA,MF,Sassuolo,20,1998,20.5,1467,58,286,805,390,35,1467,30,21,70.0,9,30.0,875,3510,1736,36,32,5,41,25,1074,80
288,José Luis Palomino,ARG,DF,Atalanta,28,1990,25.1,1583,134,781,758,60,10,1583,8,6,75.0,2,25.0,852,3759,1452,5,4,0,11,4,876,4
289,Everton Luiz,BRA,MF,SPAL,30,1988,3.5,188,6,33,114,45,4,188,6,3,50.0,3,50.0,102,584,293,7,9,0,11,4,121,8
290,Jordan Lukaku,BEL,DF|MF,Lazio,24,1994,1.9,131,5,23,54,58,3,131,6,4,66.7,2,33.3,74,446,261,10,8,2,2,1,82,15
291,Saša Lukić,SRB,MF,Torino,21,1996,11.0,579,18,97,320,173,11,579,12,8,66.7,4,33.3,314,2245,1075,27,22,4,18,18,368,32
292,Senad Lulić,BIH,DF|FW,Lazio,32,1986,32.5,2046,73,420,885,775,73,2046,82,41,50.0,41,50.0,1101,7860,4278,131,86,22,56,31,1256,241
293,Sebastiano Luperto,ITA,DF,Napoli,21,1996,8.1,533,45,211,306,17,5,533,2,1,50.0,1,50.0,320,1366,830,7,0,0,3,0,357,3
294,Lyanco,BRA,DF,Torino,21,1997,1.0,40,10,24,16,1,0,40,1,1,100.0,0,0.0,19,157,89,1,1,0,2,0,14,0
295,Lyanco,BRA,DF,Bologna,21,1997,12.4,711,100,383,314,26,8,711,16,9,56.3,7,43.8,350,2314,1359,11,8,0,8,5,335,1
296,Charalambos Lykogiannis,GRE,DF,Cagliari,24,1993,9.2,555,37,158,254,146,5,555,9,4,44.4,5,55.6,202,943,480,17,13,1,8,5,241,22
297,Darwin Machís,VEN,FW|MF,Udinese,25,1993,5.1,253,6,33,93,136,17,253,20,13,65.0,7,35.0,176,1613,995,37,18,10,22,9,177,46
298,Francesco Magnanelli,ITA,MF,Sassuolo,33,1984,20.7,1491,81,389,946,165,0,1491,11,7,63.6,4,36.4,801,3250,1451,12,12,0,10,6,1047,13
299,Giangiacomo Magnani,ITA,DF,Sassuolo,22,1995,16.8,1057,151,558,494,8,4,1057,0,0,,0,,641,3827,2396,11,2,0,3,3,746,0
300,Raffaele Maiello,ITA,MF,Frosinone,27,1991,22.7,1459,61,424,875,180,6,1459,24,20,83.3,4,16.7,711,3686,1880,30,16,2,24,18,888,21
301,Domenico Maietta,ITA,DF,Empoli,35,1982,19.0,1168,103,517,610,55,4,1168,9,7,77.8,2,22.2,655,3559,2346,18,20,1,7,1,745,4
302,Nikola Maksimović,SRB,DF,Napoli,26,1991,15.3,1014,109,448,544,27,5,1014,7,4,57.1,3,42.9,625,3444,2012,6,6,0,6,2,680,3
303,Kévin Malcuit,MAR,DF,Napoli,27,1991,20.1,1541,73,424,713,419,28,1541,63,34,54.0,29,46.0,940,5364,2876,82,65,14,38,20,949,138
304,Gianluca Mancini,ITA,DF,Atalanta,22,1996,25.0,1670,97,645,834,208,57,1670,12,11,91.7,1,8.3,971,4594,2706,26,32,3,11,9,1045,20
305,Rolando Mandragora,ITA,MF,Udinese,21,1997,32.4,1540,64,350,832,363,26,1540,12,4,33.3,8,66.7,691,2424,1210,18,18,2,24,14,837,62
306,Mario Mandžukić,CRO,FW,Juventus,32,1986,22.4,802,31,104,312,389,98,802,8,5,62.5,3,37.5,400,1460,615,18,15,1,27,20,576,145
307,Kostas Manolas,GRE,DF,Roma,27,1991,25.8,1305,182,656,627,30,18,1305,3,3,100.0,0,0.0,623,3358,1841,8,6,0,8,1,727,2
308,Juan Manuel Valencia,COL,FW,Bologna,20,1998,0.3,16,0,1,6,9,0,16,1,0,0.0,1,100.0,9,66,12,0,2,0,1,1,13,0
309,Iván Marcano,ESP,DF,Roma,31,1987,9.0,650,72,259,345,50,10,650,6,3,50.0,3,50.0,290,1371,665,6,5,2,1,2,403,6
310,Federico Marchetti,ITA,GK,Genoa,35,1983,4.0,128,103,128,0,0,0,128,0,0,,0,,51,308,175,0,0,0,1,0,42,0
311,Gian Marco Ferrari,ITA,DF,Sassuolo,26,1992,31.0,2176,189,959,1136,96,28,2176,5,4,80.0,1,20.0,1314,7045,4672,35,16,0,14,5,1524,12
312,João Mário,POR,MF|FW,Inter,25,1993,12.0,874,13,128,430,329,20,874,35,23,65.7,12,34.3,596,3709,2102,59,42,8,27,19,664,90
313,Marlon,BRA,DF,Sassuolo,22,1995,16.8,1222,89,505,654,67,7,1222,6,4,66.7,2,33.3,702,3645,2165,8,10,0,7,2,892,9
314,Lautaro Martínez,ARG,FW|MF,Inter,20,1997,14.9,478,8,25,203,255,98,477,28,13,46.4,15,53.6,308,1357,621,26,11,13,58,30,372,92
315,Adam Marušić,MNE,DF,Lazio,25,1992,23.5,1204,43,270,500,443,47,1204,49,22,44.9,27,55.1,625,3579,2061,67,52,12,24,21,706,141
316,Andrea Masiello,ITA,DF,Atalanta,32,1986,20.4,1475,90,563,764,155,15,1475,0,0,,0,,793,3428,1994,17,27,3,8,4,936,17
317,Luca Matarese,ITA,FW,Frosinone,20,1998,0.2,7,0,1,3,5,0,7,2,1,50.0,1,50.0,6,94,30,1,2,0,2,1,5,1
318,Alessandro Matri,ITA,FW,Sassuolo,33,1984,6.7,227,11,20,116,95,29,227,5,4,80.0,1,20.0,146,492,163,7,6,5,25,15,181,49
319,Federico Mattiello,ITA,DF|FW,Bologna,23,1995,14.8,805,47,195,357,262,13,805,30,9,30.0,21,70.0,410,3021,1566,50,29,5,28,10,457,75
320,Blaise Matuidi,FRA,MF,Juventus,31,1987,26.9,1523,29,242,926,363,56,1523,31,20,64.5,11,35.5,922,3210,1404,23,26,4,39,18,1127,118
321,José Mauri,ITA,MF,Milan,22,1996,2.3,127,2,22,82,23,2,127,6,5,83.3,1,16.7,71,265,123,1,1,0,3,3,82,2
322,Stephy Mavididi,ENG,FW,Juventus,20,1998,0.2,11,0,0,2,9,1,11,2,0,0.0,2,100.0,9,47,7,1,0,0,2,0,9,5
323,Luca Mazzitelli,ITA,MF,Genoa,22,1995,3.6,252,7,47,153,60,7,252,2,0,0.0,2,100.0,129,519,300,4,3,0,3,3,164,9
324,Ibrahima Mbaye,SEN,DF,Bologna,23,1994,22.3,1232,88,437,596,210,16,1232,9,4,44.4,5,55.6,530,2626,1328,13,15,0,19,11,599,20
325,Levan Mchedlidze,GEO,FW,Empoli,28,1990,2.3,78,5,10,23,45,6,78,3,1,33.3,2,66.7,52,250,99,4,5,0,7,4,65,23
326,Iuri Medeiros,POR,MF|FW,Genoa,24,1994,1.2,57,0,6,33,20,4,57,5,3,60.0,2,40.0,39,216,89,3,1,3,2,1,42,4
327,Nicky Medja,SUI,FW|MF,Fiorentina,18,2000,0.5,17,0,2,10,5,1,17,0,0,,0,,9,32,2,0,0,0,2,1,12,2
328,Riccardo Meggiorini,ITA,FW,Chievo,32,1985,17.2,629,29,77,315,241,55,628,12,6,50.0,6,50.0,307,1490,556,24,12,3,36,22,483,105
329,Soualiho Meïté,FRA,MF,Torino,24,1994,29.5,1511,43,226,940,375,44,1511,71,52,73.2,19,26.8,816,4774,2206,57,53,8,66,47,965,64
330,Alex Meret,ITA,GK,Napoli,21,1997,12.8,379,349,379,0,0,0,379,0,0,,0,,178,931,517,0,0,0,1,0,151,0
331,Dries Mertens,BEL,FW,Napoli,31,1987,25.0,1167,3,45,421,706,151,1166,38,18,47.4,20,52.6,816,3481,2012,71,54,35,44,28,954,261
332,Petar Mićin,SRB,MF,Udinese,19,1998,0.0,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0
333,Nikola Milenković,SRB,DF,Fiorentina,20,1997,33.4,2207,164,785,1194,242,28,2207,13,11,84.6,2,15.4,1060,4910,2875,38,22,0,20,8,1257,27
334,Arkadiusz Milik,POL,FW,Napoli,24,1994,26.6,856,19,43,330,493,131,856,17,8,47.1,9,52.9,539,2092,872,30,28,10,45,22,692,169
335,Sergej Milinković-Savić,SRB,MF,Lazio,23,1995,26.6,1844,61,270,978,625,98,1844,64,34,53.1,30,46.9,1102,5775,2821,59,56,7,64,46,1407,161
336,Vanja Milinković-Savić,SRB,GK,SPAL,21,1997,1.8,86,78,86,0,0,0,86,0,0,,0,,51,264,149,0,0,0,0,0,31,0
337,Vincenzo Millico,ITA,MF,Torino,17,2000,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
338,Kevin Mirallas,BEL,FW|MF,Fiorentina,30,1987,14.4,602,9,58,220,331,51,602,33,14,42.4,19,57.6,352,2465,1237,49,30,18,34,17,403,118
339,Miranda,BRA,DF,Inter,33,1984,12.9,927,77,419,490,21,11,927,2,1,50.0,1,50.0,566,2478,1295,5,4,0,7,1,654,5
340,Antonio Mirante,ITA,GK,Roma,35,1983,11.0,344,287,344,0,0,0,344,1,1,100.0,0,0.0,146,941,759,0,0,0,0,0,117,0
341,Simone Missiroli,ITA,MF,SPAL,32,1986,30.5,1808,77,362,1089,393,16,1808,32,20,62.5,12,37.5,1051,6179,3276,71,75,1,29,25,1243,72
342,Cristian Molinaro,ITA,DF|MF,Frosinone,35,1983,12.9,690,49,233,324,144,6,690,12,7,58.3,5,41.7,336,1932,1240,28,23,2,6,4,372,41
343,Gabriele Moncini,ITA,MF,SPAL,22,1996,0.1,3,0,1,1,1,1,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0
344,Cristóbal Montiel,ESP,FW,Fiorentina,18,2000,0.1,8,0,1,2,5,1,8,0,0,,0,,4,53,47,2,1,1,1,0,5,0
345,Emiliano Moretti,ITA,DF,Torino,37,1981,22.3,1217,96,510,682,29,3,1217,3,2,66.7,1,33.3,619,3097,2020,16,5,0,5,4,783,3
346,Samuel Mráz,SVK,FW,Empoli,21,1997,1.9,55,2,2,29,24,5,55,1,0,0.0,1,100.0,34,145,41,2,0,0,4,3,47,10
347,Gianni Munari,ITA,MF,Parma,35,1983,0.0,2,0,0,2,0,0,2,0,0,,0,,2,13,0,0,0,0,0,0,3,0
348,Alessandro Murgia,ITA,MF,SPAL,21,1996,11.9,615,19,141,340,142,14,615,11,3,27.3,8,72.7,334,1590,726,13,12,2,18,12,391,18
349,Alessandro Murgia,ITA,MF,Lazio,21,1996,0.1,10,0,1,8,1,0,10,0,0,,0,,3,10,7,0,0,0,1,0,9,0
350,Luis Muriel,COL,FW,Fiorentina,27,1991,16.0,593,4,25,245,341,54,593,59,31,52.5,28,47.5,376,2740,1429,56,40,20,49,31,450,100
351,Nicola Murru,ITA,DF,Sampdoria,23,1994,32.6,2359,125,713,1218,451,21,2359,32,16,50.0,16,50.0,1259,6134,3703,66,49,5,21,25,1398,113
352,Mateo Musacchio,ARG,DF,Milan,27,1990,29.0,1996,187,1035,922,50,20,1996,5,3,60.0,2,40.0,1329,6985,4484,11,10,0,7,7,1454,4
353,Juan Musso,ARG,GK,Udinese,24,1994,29.0,956,845,953,3,0,0,956,0,0,,0,,444,2996,2328,0,0,0,2,0,263,0
354,Ádám Nagy,HUN,MF,Bologna,23,1995,10.8,635,24,180,379,84,2,635,10,4,40.0,6,60.0,299,1649,775,10,11,0,14,7,366,11
355,Radja Nainggolan,BEL,MF,Inter,30,1988,21.9,1236,11,104,578,574,46,1236,40,27,67.5,13,32.5,828,4152,1974,51,55,7,54,45,980,145
356,Angelo Ndrecka,ALB,DF,Chievo,16,2001,1.0,58,6,15,28,15,0,58,1,0,0.0,1,100.0,25,57,20,0,0,0,0,1,35,3
357,Pedro Neto,POR,FW|DF,Lazio,18,2000,0.5,29,0,2,12,15,1,29,1,0,0.0,1,100.0,27,186,95,1,6,0,1,3,27,8
358,Hans Nicolussi Caviglia,ITA,MF,Juventus,18,2000,0.6,37,0,4,20,13,2,37,2,0,0.0,2,100.0,21,138,62,2,1,0,1,1,25,4
359,Dimitris Nikolaou,GRE,DF,Empoli,19,1998,3.9,199,31,116,81,3,0,199,0,0,,0,,127,798,516,1,1,0,0,4,139,1
360,Nicolas Nkoulou,CMR,DF,Torino,28,1990,35.7,1778,216,1007,760,23,14,1778,9,6,66.7,3,33.3,926,3908,1272,1,0,0,6,10,966,2
361,Bram Nuytinck,NED,DF,Udinese,28,1990,23.6,1163,168,618,511,40,12,1163,4,2,50.0,2,50.0,591,2927,1687,10,7,0,8,2,649,5
362,Steven Nzonzi,FRA,MF,Roma,29,1988,29.1,1939,80,416,1274,266,33,1939,19,13,68.4,6,31.6,988,4014,1838,21,27,0,15,12,1369,21
363,Christian Nørgaard,DEN,MF,Fiorentina,24,1994,3.6,220,18,52,133,38,1,220,2,2,100.0,0,0.0,109,599,325,5,6,0,3,3,123,5
364,Dimitri Oberlin,SUI,FW,Empoli,20,1997,1.5,45,1,2,20,24,5,45,8,3,37.5,5,62.5,35,237,60,1,1,2,8,4,37,14
365,Joel Obi,NGA,MF,Chievo,27,1991,7.3,389,17,103,223,68,11,389,10,6,60.0,4,40.0,178,897,432,10,6,1,9,2,233,18
