Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
58,Lucas Biglia,ARG,MF,Milan,33,1986,7.6,13,7,7,6,0,4,15,26.7,11,12,4,8,7,20,10,1
59,Cristiano Biraghi,ITA,DF,Inter,26,1992,17.5,22,6,10,8,4,10,24,41.7,14,21,7,14,13,35,41,0
60,Davide Biraschi,ITA,DF,Genoa,25,1994,21.9,32,17,17,13,2,15,26,57.7,11,22,12,10,34,66,69,0
61,Valter Birsa,SVN,MF|FW,Cagliari,32,1986,4.8,10,6,3,6,1,7,21,33.3,14,6,1,5,4,14,3,0
62,Dimitri Bisoli,ITA,MF,Brescia,25,1994,23.9,64,35,34,20,10,30,49,61.2,19,41,7,34,25,89,49,0
63,Birkir Bjarnason,ISL,MF|FW,Brescia,31,1988,8.9,5,3,1,3,1,2,13,15.4,11,9,4,5,5,10,4,0
64,Kevin-Prince Boateng,GHA,FW,Fiorentina,32,1987,6.7,3,1,0,2,1,2,8,25.0,6,3,0,3,1,4,7,0
65,Salvatore Bocchetti,ITA,DF,Hellas Verona,32,1986,3.4,5,3,3,2,0,2,3,66.7,1,2,2,0,17,22,23,0
66,Jeremie Boga,CIV,FW,Sassuolo,22,1997,27.9,12,7,3,8,1,6,20,30.0,14,24,0,24,3,15,4,0
67,Giacomo Bonaventura,ITA,MF|FW,Milan,29,1989,14.9,16,9,5,6,5,5,17,29.4,12,8,3,5,7,23,10,0
68,Federico Bonazzoli,ITA,FW,Sampdoria,22,1997,8.3,7,5,1,4,2,0,7,0.0,7,3,0,3,5,12,2,0
69,Kevin Bonifazi,ITA,DF,Torino,23,1996,2.7,9,8,6,3,0,5,6,83.3,1,3,2,1,5,14,10,0
70,Kevin Bonifazi,ITA,DF,SPAL,23,1996,13.2,16,9,15,1,0,9,18,50.0,9,20,12,8,35,51,50,2
71,Federico Bonini,ITA,DF,Bologna,17,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
72,Leonardo Bonucci,ITA,DF,Juventus,32,1987,34.2,28,17,18,8,2,12,17,70.6,5,32,29,3,31,59,94,2
73,Fabio Borini,ITA,MF|FW,Hellas Verona,28,1991,9.0,2,1,2,0,0,0,4,0.0,4,3,0,3,13,15,6,0
74,Fabio Borini,ITA,MF,Milan,28,1991,0.8,2,2,0,0,2,0,2,0.0,2,1,0,1,0,2,3,0
75,Mehdi Bourabia,MAR,MF,Sassuolo,27,1991,10.3,19,9,8,10,1,9,22,40.9,13,12,2,10,22,41,23,0
76,Federico Brancolini,ITA,GK,Fiorentina,18,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
77,Gleison Bremer,BRA,DF,Torino,22,1997,25.2,63,36,37,20,6,20,34,58.8,14,48,22,26,74,137,118,1
78,Marco Brescianini,ITA,MF,Milan,19,2000,0.3,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0
79,Marcelo Brozović,CRO,MF,Inter,26,1992,30.0,67,35,26,31,10,19,71,26.8,52,26,9,17,46,113,46,2
80,Gastón Brugman,URU,MF,Parma,26,1992,16.2,47,24,25,15,7,19,46,41.3,27,33,15,18,27,74,19,2
81,Gianluigi Buffon,ITA,GK,Juventus,41,1978,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
82,Fabrizio Cacciatore,ITA,DF,Cagliari,32,1986,12.8,14,4,9,4,1,6,9,66.7,3,10,6,4,16,30,44,0
83,Martín Cáceres,URU,DF,Fiorentina,32,1987,26.2,47,31,34,11,2,16,34,47.1,18,29,13,16,31,78,74,2
84,Felipe Caicedo,ECU,FW,Lazio,30,1988,15.6,17,10,4,7,6,2,11,18.2,9,9,1,8,4,21,2,0
85,Davide Calabria,ITA,DF,Milan,22,1996,18.0,52,33,28,22,2,17,41,41.5,24,23,5,18,21,73,47,1
86,Riccardo Calafiori,ITA,DF,Roma,17,2002,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0
87,Mattia Caldara,ITA,DF,Atalanta,25,1994,10.7,21,11,12,8,1,5,11,45.5,6,9,5,4,30,51,22,1
88,Marco Calderoni,ITA,DF,Lecce,30,1989,22.9,38,25,22,13,3,20,39,51.3,19,27,10,17,37,75,54,1
89,Hakan Çalhanoğlu,TUR,MF|FW,Milan,25,1994,30.0,42,21,15,21,6,12,35,34.3,23,26,2,24,26,68,26,1
90,José Callejón,ESP,FW|MF,Napoli,32,1987,24.1,13,9,3,7,3,9,25,36.0,16,15,3,12,10,23,14,1
91,Emre Can,GER,MF,Juventus,25,1994,3.2,10,7,5,3,2,3,10,30.0,7,4,0,4,2,12,3,0
92,Antonio Candreva,ITA,DF,Inter,32,1987,22.1,11,6,9,1,1,7,29,24.1,22,26,10,16,14,25,33,1
93,Gianmarco Cangiano,ITA,FW|MF,Bologna,17,2001,0.2,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
94,Gianluca Caprari,ITA,FW|MF,Sampdoria,26,1993,7.4,9,7,1,6,2,4,13,30.8,9,5,0,5,7,16,1,0
95,Gianluca Caprari,ITA,FW|MF,Parma,26,1993,6.5,1,1,0,1,0,0,5,0.0,5,7,2,5,4,5,2,0
96,Francesco Caputo,ITA,FW,Sassuolo,31,1987,32.6,7,4,3,2,2,3,11,27.3,8,15,0,15,1,8,8,0
97,Andrea Carboni,ITA,DF,Cagliari,18,2001,4.1,8,4,3,5,0,3,4,75.0,1,6,6,0,7,15,20,0
98,Francesco Cassata,ITA,MF,Genoa,22,1997,16.2,20,10,12,5,3,9,30,30.0,21,12,2,10,11,31,11,0
99,Timothy Castagne,BEL,DF,Atalanta,23,1995,19.7,31,20,9,16,6,13,25,52.0,12,34,5,29,17,48,23,0
100,Samu Castillejo,ESP,FW|MF,Milan,24,1995,13.4,24,15,10,11,3,9,42,21.4,33,17,2,15,24,48,5,0
101,Lucas Castro,ARG,MF,SPAL,30,1989,4.7,13,5,5,5,3,2,4,50.0,2,4,0,4,2,15,3,0
102,Lucas Castro,ARG,MF,Cagliari,30,1989,6.7,7,3,3,4,0,1,12,8.3,11,6,1,5,8,15,14,0
103,Gaetano Castrovilli,ITA,MF,Fiorentina,22,1997,29.7,59,31,25,23,11,18,53,34.0,35,29,2,27,15,74,31,1
104,Danilo Cataldi,ITA,MF,Lazio,24,1994,6.6,17,11,10,5,2,10,20,50.0,10,7,1,6,13,30,10,0
105,Federico Ceccherini,ITA,DF,Fiorentina,27,1992,9.3,14,8,11,3,0,10,10,100.0,0,9,5,4,13,27,37,1
106,Christian Celesia,ITA,DF,Torino,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
107,Luca Ceppitelli,ITA,DF,Cagliari,29,1989,13.8,22,15,16,6,0,6,11,54.5,5,23,17,6,23,45,66,2
108,Alberto Cerri,ITA,FW,SPAL,23,1996,4.7,2,1,0,2,0,1,3,33.3,2,1,0,1,0,2,3,0
109,Alberto Cerri,ITA,FW,Cagliari,23,1996,2.7,3,1,1,0,2,2,6,33.3,4,1,0,1,2,5,4,0
110,Julian Chabot,GER,DF,Sampdoria,21,1998,6.3,11,7,6,5,0,6,11,54.5,5,3,2,1,15,26,26,0
111,Jhon Chancellor,VEN,DF,Brescia,27,1992,24.9,30,14,22,8,0,11,22,50.0,11,34,29,5,34,64,145,3
112,Giorgio Chiellini,ITA,DF,Juventus,34,1984,2.2,3,0,3,0,0,1,1,100.0,0,2,2,0,1,4,9,0
113,Federico Chiesa,ITA,FW|DF,Fiorentina,21,1997,29.3,38,22,13,15,10,10,52,19.2,42,19,0,19,6,44,6,0
114,Vlad Chiricheș,ROU,DF,Sassuolo,29,1989,7.9,14,9,12,2,0,7,10,70.0,3,13,8,5,11,25,28,2
115,Luca Cigarini,ITA,MF,Cagliari,33,1986,17.8,37,20,23,13,1,16,40,40.0,24,28,10,18,20,57,29,0
116,Thiago Cionek,POL,DF,SPAL,33,1986,24.1,53,32,36,12,5,22,53,41.5,31,30,11,19,46,99,91,2
117,Andrea Cistana,ITA,DF,Brescia,22,1997,20.4,20,8,13,7,0,6,17,35.3,11,38,34,4,33,53,96,1
118,Denilho Cleonise,NED,FW,Genoa,17,2001,0.5,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0
119,Ebrima Colley,GAM,FW,Atalanta,19,2000,0.9,2,1,1,0,1,1,2,50.0,1,1,0,1,1,3,0,0
120,Omar Colley,GAM,DF,Sampdoria,26,1992,30.8,42,26,27,14,1,12,24,50.0,12,33,22,11,59,101,155,1
121,Simone Colombi,ITA,GK,Parma,28,1991,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
122,Lorenzo Colombo,ITA,FW,Milan,17,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
123,Andrea Consigli,ITA,GK,Sassuolo,32,1987,31.0,0,0,0,0,0,0,1,0.0,1,0,0,0,4,4,19,2
124,Andrea Conti,ITA,DF,Milan,25,1994,19.2,41,25,23,15,3,21,49,42.9,28,21,8,13,43,84,42,1
125,Gabriele Corbo,ITA,DF,Bologna,19,2000,1.4,1,1,1,0,0,0,3,0.0,3,2,2,0,4,5,5,0
126,Andreas Cornelius,DEN,FW,Parma,26,1993,16.6,9,4,2,5,2,4,11,36.4,7,7,0,7,2,11,26,0
127,Joaquín Correa,ARG,FW,Lazio,24,1994,22.2,13,7,3,7,3,5,24,20.8,19,5,1,4,7,20,10,0
128,Douglas Costa,BRA,FW|MF,Juventus,28,1990,8.9,2,1,1,1,0,1,12,8.3,11,7,0,7,5,7,5,0
129,Angelo da Costa Júnior,BRA,GK,Bologna,35,1983,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
130,Alessio Cragno,ITA,GK,Cagliari,25,1994,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0
131,Domenico Criscito,ITA,DF,Genoa,32,1986,22.8,53,33,34,12,7,24,56,42.9,32,25,13,12,53,106,81,1
132,Bryan Cristante,ITA,MF,Roma,24,1995,18.0,25,15,6,14,5,8,27,29.6,19,13,4,9,22,47,23,0
133,Sebastián Cristóforo,URU,MF,Fiorentina,25,1993,1.0,5,5,2,2,1,1,5,20.0,4,2,1,1,1,6,0,0
134,Juan Cuadrado,COL,DF|FW,Juventus,31,1988,29.5,67,43,32,28,7,35,62,56.5,27,22,8,14,35,102,47,0
135,Jaume Cuéllar,BOL,MF|FW,SPAL,17,2001,0.8,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
136,Felipe Curcio,BRA,DF,Brescia,25,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
137,Patrick Cutrone,ITA,FW,Fiorentina,21,1998,9.3,4,2,2,1,1,1,15,6.7,14,6,1,5,2,6,6,0
138,Lennart-Marten Czyborra,GER,DF,Atalanta,20,1999,0.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
139,Marco D'Alessandro,ITA,MF|DF,SPAL,28,1991,8.7,11,8,5,3,3,5,8,62.5,3,11,0,11,5,16,6,0
140,Danilo D'Ambrosio,ITA,DF,Inter,30,1988,15.6,30,16,16,12,2,16,33,48.5,17,15,4,11,14,44,25,0
141,Felice D'Amico,ITA,MF,Sampdoria,18,2000,0.0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
142,Jacopo Da Riva,ITA,MF,Atalanta,18,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
143,Bryan Dabo,BFA,MF,SPAL,27,1992,12.5,18,10,13,4,1,5,15,33.3,10,13,2,11,9,27,14,0
144,Felipe dal Belo,BRA,DF,SPAL,35,1984,11.1,13,6,9,4,0,9,15,60.0,6,14,12,2,9,22,30,0
145,Christian Dalle Mura,ITA,FW,Fiorentina,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
146,Danilo,BRA,DF,Juventus,28,1991,16.0,30,20,16,12,2,18,30,60.0,12,12,3,9,26,56,44,0
147,Andrea Danzi,ITA,MF,Hellas Verona,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
148,Matteo Darmian,ITA,DF,Parma,29,1989,29.8,81,42,48,30,3,40,83,48.2,43,38,16,22,25,106,78,1
149,Paweł Dawidowicz,POL,DF,Hellas Verona,24,1995,7.7,15,12,11,4,0,5,11,45.5,6,6,5,1,12,27,26,0
150,Sebastien De Maio,FRA,DF,Udinese,32,1987,16.7,18,11,11,7,0,7,11,63.6,4,28,20,8,32,50,86,2
151,Rodrigo De Paul,ARG,MF,Udinese,25,1994,31.4,61,31,31,26,4,27,65,41.5,38,38,3,35,29,90,8,1
152,Mattia De Sciglio,ITA,DF,Juventus,26,1992,5.2,10,8,6,4,0,6,14,42.9,8,5,2,3,8,18,18,1
153,Lorenzo De Silvestri,ITA,DF,Torino,31,1988,24.9,15,8,4,7,4,11,27,40.7,16,20,7,13,19,34,72,0
154,Grégoire Defrel,MTQ,FW|MF,Sassuolo,28,1991,10.9,12,8,4,6,2,4,15,26.7,11,9,0,9,3,15,5,0
155,Alessandro Deiola,ITA,MF,Cagliari,23,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
156,Alessandro Deiola,ITA,MF,Lecce,23,1995,8.0,16,9,9,7,0,9,24,37.5,15,12,4,8,8,24,14,1
157,Cristian Dell'Orco,ITA,DF,Lecce,25,1994,11.2,22,12,14,7,1,8,14,57.1,6,11,7,4,16,38,33,0
158,Merih Demiral,TUR,DF,Juventus,21,1998,4.6,8,7,5,3,0,1,3,33.3,2,4,3,1,4,12,16,1
159,Diego Demme,GER,MF,Napoli,27,1991,10.0,18,8,14,3,1,8,23,34.8,15,9,1,8,8,26,9,0
160,Stefano Denswil,NED,DF,Bologna,26,1993,24.9,49,28,29,19,1,26,44,59.1,18,23,8,15,31,80,68,0
161,Fabio Depaoli,ITA,MF|DF,Sampdoria,22,1997,20.6,41,28,26,10,5,17,31,54.8,14,29,3,26,16,57,39,0
162,Kastriot Dermaku,ALB,DF,Parma,27,1992,11.4,13,5,10,3,0,3,5,60.0,2,20,16,4,12,25,61,1
163,Daniele Dessena,ITA,MF,Brescia,32,1987,20.8,21,11,5,14,2,6,25,24.0,19,11,1,10,11,32,21,0
164,Mattia Destro,ITA,FW,Bologna,28,1991,2.1,3,2,1,2,0,1,3,33.3,2,1,0,1,0,3,0,0
165,Mattia Destro,ITA,FW|MF,Genoa,28,1991,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
166,Samuel Di Carmine,ITA,FW|MF,Hellas Verona,30,1988,14.4,2,1,0,0,2,0,8,0.0,8,3,0,3,1,3,10,0
167,Federico Di Francesco,ITA,FW,SPAL,25,1994,12.0,11,5,2,6,3,3,15,20.0,12,9,1,8,3,14,2,1
168,Giovanni Di Lorenzo,ITA,DF,Napoli,25,1993,33.0,59,35,27,19,13,32,61,52.5,29,27,11,16,28,87,54,0
169,Amad Diallo,CIV,FW,Atalanta,17,2002,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
170,Amadou Diawara,GUI,MF,Roma,22,1997,16.9,40,25,14,20,6,8,30,26.7,22,10,1,9,33,73,16,2
171,Mitchell Dijks,NED,DF,Bologna,26,1993,11.2,13,10,6,5,2,8,12,66.7,4,5,1,4,10,23,23,0
172,Federico Dimarco,ITA,DF,Hellas Verona,21,1997,5.8,11,5,4,4,3,6,10,60.0,4,3,2,1,4,15,11,0
173,Federico Dimarco,ITA,DF,Inter,21,1997,0.3,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0
174,Koffi Djidji,CIV,DF,Torino,26,1992,9.5,27,12,19,8,0,8,18,44.4,10,28,23,5,15,42,53,1
175,Berat Djimsiti,ALB,DF,Atalanta,26,1993,30.9,42,23,17,23,2,22,39,56.4,17,21,14,7,49,91,92,0
176,Nicolás Domínguez,ARG,MF,Bologna,21,1998,7.8,21,14,15,5,1,7,18,38.9,11,12,2,10,12,33,7,0
177,Giulio Donati,ITA,DF,Lecce,29,1990,19.6,32,21,22,8,2,15,28,53.6,13,19,10,9,25,57,42,0
178,Alfredo Donnarumma,ITA,FW,Brescia,28,1990,18.7,17,9,3,9,5,6,18,33.3,12,7,0,7,5,22,1,0
179,Gianluigi Donnarumma,ITA,GK,Milan,20,1999,35.6,1,0,1,0,0,1,2,50.0,1,0,0,0,3,4,25,7
180,Bartłomiej Drągowski,POL,GK,Fiorentina,21,1997,31.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,8,1
181,Léo Duarte,BRA,DF,Milan,23,1996,4.5,4,3,0,3,1,1,4,25.0,3,9,6,3,3,7,9,0
182,Edgaras Dubickas,LTU,DF,Lecce,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
183,Alfred Duncan,GHA,MF,Fiorentina,26,1993,9.9,12,9,11,1,0,2,19,10.5,17,4,0,4,5,17,12,0
184,Alfred Duncan,GHA,MF,Sassuolo,26,1993,9.4,19,12,8,7,4,6,16,37.5,10,7,0,7,9,28,13,0
185,Paulo Dybala,ARG,FW|MF,Juventus,25,1993,23.9,19,10,6,9,4,9,39,23.1,30,15,0,15,13,32,3,0
186,Edin Džeko,BIH,FW,Roma,33,1986,31.7,16,11,2,7,7,2,13,15.4,11,11,4,7,6,22,33,0
187,Blerim Džemaili,SUI,MF,Bologna,33,1986,7.8,19,12,3,13,3,4,22,18.2,18,9,3,6,7,26,6,0
188,Simone Edera,ITA,MF|FW,Torino,22,1997,4.4,13,5,3,7,3,2,12,16.7,10,1,0,1,1,14,3,0
189,Albin Ekdal,SWE,MF,Sampdoria,30,1989,26.5,51,25,18,31,2,24,68,35.3,44,35,14,21,33,84,46,1
190,Elif Elmas,MKD,MF,Napoli,19,1999,12.6,16,7,5,6,5,5,20,25.0,15,11,1,10,11,27,4,0
191,Alan Empereur,BRA,DF,Hellas Verona,25,1994,9.5,16,8,11,4,1,6,10,60.0,4,19,12,7,22,38,36,0
192,Christian Eriksen,DEN,MF,Inter,27,1992,7.8,11,6,2,8,1,5,20,25.0,15,3,0,3,0,11,0,0
193,Sebastiano Esposito,ITA,FW,Inter,17,2002,2.2,3,2,0,2,1,0,5,0.0,5,3,0,3,3,6,1,0
194,Valentin Eysseric,FRA,MF|FW,Hellas Verona,27,1992,3.9,4,4,1,2,1,0,4,0.0,4,3,0,3,1,5,2,0
195,Valentin Eysseric,FRA,FW|MF,Fiorentina,27,1992,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
196,Luca Falbo,ITA,DF,Lazio,19,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
197,Filippo Falco,ITA,FW|MF,Lecce,27,1992,22.4,13,7,4,5,4,5,18,27.8,13,11,1,10,2,15,1,0
198,Wladimiro Falcone,ITA,GK,Sampdoria,24,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
199,Iago Falque,ESP,FW|MF,Torino,29,1990,1.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
200,Iago Falque,ESP,MF,Genoa,29,1990,5.8,7,3,1,4,2,4,8,50.0,4,7,0,7,1,8,4,0
201,Andri Fannar Baldursson,ISL,MF,Bologna,17,2002,1.6,1,0,0,1,0,0,1,0.0,1,2,0,2,1,2,3,0
202,Paolo Faragò,ITA,DF|MF,Cagliari,26,1993,14.9,41,28,21,15,5,23,46,50.0,23,18,9,9,10,51,58,0
203,Davide Faraoni,ITA,DF,Hellas Verona,27,1991,35.9,67,37,43,19,5,30,67,44.8,37,50,15,35,36,103,115,0
204,Mohamed Fares,ALG,DF|MF,SPAL,23,1996,4.7,6,4,3,2,1,2,10,20.0,8,5,3,2,5,11,8,0
