Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
65,Jean-Paul Boëtius,NED,MF,Mainz 05,24,1994,30,2127,71,69.5,23.6,25,82,16,5,15,2,1.23,36,41,-5,-0.21,+0.37,37.2,41.8,-4.6,-0.20,+0.14
66,Robin Bormuth,GER,DF,Düsseldorf,22,1995,10,616,62,20.1,6.8,6,91,6,4,18,15,1.40,9,16,-7,-1.02,-0.69,9.2,12.9,-3.7,-0.54,-0.11
67,Brandon Borrello,AUS,FW|MF,Freiburg,23,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
68,Nassim Boujellab,MAR,MF,Schalke 04,19,1999,7,378,54,12.4,4.2,4,85,2,3,12,0,1.00,3,2,+1,+0.24,+0.88,5.3,6.1,-0.8,-0.19,-0.07
69,Julian Brandt,GER,MF|FW,Leverkusen,22,1996,33,2666,81,87.1,29.6,30,85,20,3,35,1,1.67,64,46,+18,+0.61,+0.84,52.6,38.7,+13.9,+0.47,+0.37
70,Fabian Bredlow,GER,GK,Nürnberg,23,1995,13,1128,87,36.9,12.5,12,90,12,1,47,19,0.64,10,30,-20,-1.60,-0.57,13.2,18.5,-5.4,-0.43,+0.12
71,Josip Brekalo,CRO,FW|MF,Wolfsburg,20,1998,25,1415,57,46.2,15.7,15,79,6,10,22,7,1.52,25,28,-3,-0.19,-1.01,18.4,23.4,-5.0,-0.32,-0.55
72,Joshua Brenet,NED,DF,Hoffenheim,24,1994,14,906,65,29.6,10.1,10,86,7,4,12,16,1.71,23,14,+9,+0.89,+0.52,22.1,14.5,+7.6,+0.75,+0.09
73,John Brooks,USA,DF,Wolfsburg,25,1993,29,2610,90,85.3,29.0,29,90,29,0,,0,1.55,46,43,+3,+0.10,-1.70,40.4,41.0,-0.7,-0.02,-0.01
74,Daniel Brosinski,GER,DF,Mainz 05,30,1988,26,2203,85,72.0,24.5,26,85,23,0,,5,1.27,30,50,-20,-0.82,-1.76,31.0,45.1,-14.2,-0.58,-1.22
75,Bruma,POR,MF,RB Leipzig,23,1994,14,553,40,18.1,6.1,6,80,3,8,9,13,1.71,9,5,+4,+0.65,-0.43,10.6,8.0,+2.6,+0.42,-0.39
76,Jeffrey Bruma,NED,DF,Wolfsburg,26,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,
