Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
13,Jordi Alba,ESP,DF,Barcelona,32,1989,29.4,89,3.03,82,3,0,2,2,0,14,0.48,13,0,0,1,0,0
14,Raúl Albiol,ESP,DF,Villarreal,35,1985,27.4,10,0.37,9,0,0,1,0,0,2,0.07,1,0,0,1,0,0
15,Paco Alcácer,ESP,FW,Villarreal,27,1993,8.7,15,1.71,12,0,1,2,0,0,6,0.69,5,0,1,0,0,0
16,Rubén Alcaraz,ESP,MF,Cádiz,30,1991,12.3,39,3.18,28,5,1,2,3,0,1,0.08,1,0,0,0,0,0
17,Omar Alderete,PAR,DF,Valencia,24,1996,26.7,17,0.64,14,1,1,0,0,1,2,0.07,2,0,0,0,0,0
18,Iván Alejo,ESP,MF|FW,Cádiz,26,1995,11.8,38,3.21,33,1,3,1,0,0,4,0.34,3,0,1,0,0,0
19,Carles Aleñá,ESP,MF,Getafe,23,1998,25.8,64,2.48,50,2,2,4,6,0,4,0.16,4,0,0,0,0,0
20,Hugo Álvarez,ESP,FW,Celta Vigo,18,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
21,Yeray Álvarez,ESP,DF,Athletic Club,26,1995,20.7,17,0.82,16,1,0,0,0,0,1,0.05,1,0,0,0,0,0
22,Dani Alves,BRA,DF,Barcelona,38,1983,12.2,34,2.79,26,7,0,0,1,0,4,0.33,4,0,0,0,0,0
23,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,19,2001,0.9,1,1.14,0,1,0,0,0,0,1,1.14,0,1,0,0,0,0
24,Amath,SEN,FW|MF,Mallorca,25,1996,9.8,23,2.34,11,1,2,4,4,1,3,0.31,1,0,0,2,0,0
25,Florin Andone,ROU,FW,Cádiz,28,1993,2.0,4,2.05,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
26,Marcos André,BRA,FW|MF,Valencia,24,1996,10.8,26,2.40,16,0,1,3,5,1,2,0.18,1,0,0,1,0,0
27,José Ángel,ESP,DF,Osasuna,31,1989,12.0,20,1.66,14,1,3,1,1,0,2,0.17,1,0,0,1,0,0
28,Josep Antoni Gayá,ESP,DF,Mallorca,21,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
29,Mauro Arambarri,URU,MF,Getafe,25,1995,29.6,75,2.53,35,31,2,2,3,2,10,0.34,4,4,1,0,0,1
30,Néstor Araujo,MEX,DF,Celta Vigo,29,1991,29.1,14,0.48,12,0,1,1,0,0,2,0.07,2,0,0,0,0,0
31,Ronald Araújo,URU,DF,Barcelona,22,1999,25.2,15,0.59,12,0,0,2,1,0,0,0.00,0,0,0,0,0,0
32,Jesús Areso,ESP,DF,Osasuna,22,1999,2.1,4,1.91,1,2,0,0,1,0,0,0.00,0,0,0,0,0,0
33,Matias Arezo,URU,FW|MF,Granada,18,2002,1.8,6,3.33,5,0,0,1,0,0,1,0.56,0,0,0,1,0,0
34,Santiago Arias,COL,DF,Granada,29,1992,4.9,9,1.84,6,1,1,0,1,0,0,0.00,0,0,0,0,0,0
35,Santiago Arzamendia,PAR,MF,Cádiz,23,1998,5.2,5,0.96,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
36,Sergio Asenjo,ESP,GK,Villarreal,32,1989,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
37,Alejandro Asensio,ESP,FW,Rayo Vallecano,20,2000,0.1,2,13.85,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
38,Marco Asensio,ESP,FW|MF,Real Madrid,25,1996,19.2,70,3.64,42,12,5,9,2,0,6,0.31,3,0,1,2,0,0
39,Iago Aspas,ESP,FW,Celta Vigo,33,1987,34.3,120,3.50,90,7,6,11,6,0,15,0.44,9,0,1,5,0,0
40,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,32,1989,12.0,15,1.25,13,0,0,2,0,0,3,0.25,3,0,0,0,0,0
41,Ludwig Augustinsson,SWE,DF|FW,Sevilla,27,1994,8.8,13,1.48,9,3,0,0,0,1,1,0.11,0,1,0,0,0,0
42,Serge Aurier,CIV,DF,Villarreal,28,1992,11.2,16,1.43,13,1,0,2,0,0,1,0.09,1,0,0,0,0,0
43,Ezequiel Ávila,ARG,FW|MF,Osasuna,27,1994,20.8,47,2.26,26,4,4,6,7,0,4,0.19,2,1,0,0,1,0
44,Iddrisu Baba,GHA,MF,Mallorca,25,1996,21.5,26,1.21,20,0,1,4,0,1,3,0.14,1,0,0,2,0,0
45,Carlos Bacca,COL,FW,Granada,34,1986,5.7,13,2.27,9,0,0,2,2,0,2,0.35,1,0,0,0,1,0
46,Édgar Badía,ESP,GK,Elche,29,1992,24.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
47,Miguel Baeza,ESP,DF,Celta Vigo,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
48,Alejandro Balde,ESP,DF|FW,Barcelona,17,2003,2.1,3,1.44,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
49,Gareth Bale,WAL,FW,Real Madrid,32,1989,3.1,2,0.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
50,Mikel Balenziaga,ESP,DF,Athletic Club,33,1988,22.5,23,1.02,19,2,0,1,1,0,1,0.04,0,0,0,0,1,0
51,Iván Balliu,ALB,DF,Rayo Vallecano,29,1992,35.0,94,2.69,68,13,6,2,3,2,5,0.14,4,0,1,0,0,0
52,Barbero,ESP,FW|MF,Osasuna,22,1998,0.2,1,4.29,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
53,Barcia,ESP,DF,Granada,20,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
54,Enis Bardhi,MKD,MF|FW,Levante,26,1995,18.9,83,4.39,44,23,3,8,5,0,5,0.26,2,2,1,0,0,0
55,Keidi Bare,ALB,MF,Espanyol,23,1997,16.5,20,1.21,18,0,1,0,1,0,2,0.12,1,0,0,0,1,0
56,Kike Barja,ESP,MF|FW,Osasuna,24,1997,9.6,21,2.18,12,0,2,2,4,1,2,0.21,0,0,0,1,1,0
57,Antonio Barragán,ESP,DF,Elche,34,1987,11.3,8,0.71,7,0,0,0,1,0,2,0.18,2,0,0,0,0,0
58,Ander Barrenetxea,ESP,FW|MF,Real Sociedad,19,2001,6.1,14,2.31,10,0,3,0,1,0,3,0.49,2,0,1,0,0,0
59,Marc Bartra,ESP,DF,Betis,30,1991,22.1,12,0.54,8,1,0,3,0,0,0,0.00,0,0,0,0,0,0
60,Álvaro Bastida,ESP,MF,Cádiz,17,2004,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
61,Rodrigo Battaglia,ARG,MF,Mallorca,30,1991,13.1,13,0.99,10,0,1,0,2,0,0,0.00,0,0,0,0,0,0
62,Jon Bautista,ESP,MF,Real Sociedad,26,1995,0.5,2,4.00,0,0,0,0,2,0,1,2.00,0,0,0,0,1,0
63,Bebé,CPV,FW,Rayo Vallecano,31,1990,9.6,39,4.05,19,6,5,5,4,0,5,0.52,1,1,2,0,1,0
64,Héctor Bellerín,ESP,DF,Betis,26,1995,22.0,47,2.14,39,6,2,0,0,0,7,0.32,6,0,1,0,0,0
65,Fran Beltrán,ESP,MF,Celta Vigo,22,1999,28.9,38,1.32,34,0,1,1,1,1,1,0.03,0,0,0,1,0,0
66,Darío Benedetto,ARG,FW|MF,Elche,31,1990,6.6,12,1.84,7,0,3,2,0,0,3,0.46,2,0,0,1,0,0
67,Iker Benito,ESP,FW|MF,Osasuna,18,2002,1.3,2,1.53,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
68,Pedro Benito,ESP,FW,Cádiz,21,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
69,Karim Benzema,FRA,FW,Real Madrid,33,1987,28.8,128,4.45,108,0,12,7,1,0,22,0.77,16,0,5,1,0,0
70,Yuri Berchiche,ESP,DF,Athletic Club,31,1990,11.3,17,1.51,14,2,0,0,1,0,3,0.27,2,1,0,0,0,0
71,Álex Berenguer,ESP,MF,Athletic Club,26,1995,24.1,77,3.20,47,16,6,3,4,1,10,0.41,6,2,0,1,0,1
72,Pedro Bigas,ESP,DF,Elche,30,1990,17.2,12,0.70,9,0,0,1,2,0,1,0.06,1,0,0,0,0,0
73,Yassine Bounou,MAR,GK,Sevilla,30,1991,31.0,4,0.13,3,1,0,0,0,0,2,0.06,1,1,0,0,0,0
74,Lucas Boyé,ARG,FW,Elche,25,1996,19.0,47,2.47,29,0,9,3,3,3,9,0.47,4,0,3,0,0,2
75,Martin Braithwaite,DEN,FW,Barcelona,30,1991,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
76,Darko Brašanac,SRB,MF,Osasuna,29,1992,26.7,63,2.36,56,0,0,4,2,1,7,0.26,6,0,0,1,0,0
77,Claudio Bravo,CHI,GK,Betis,38,1983,16.2,4,0.25,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
78,Yan Brice Eteki,CMR,MF,Granada,23,1997,3.8,3,0.79,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
79,Ante Budimir,CRO,FW,Osasuna,30,1991,19.3,28,1.45,14,0,2,4,7,1,4,0.21,2,0,0,1,1,0
80,Sergio Busquets,ESP,MF,Barcelona,33,1988,35.5,92,2.59,85,0,0,0,4,3,3,0.08,3,0,0,0,0,0
81,Adrián Butzke,ESP,FW,Granada,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
82,Erick Cabaco,URU,DF,Getafe,26,1995,4.5,5,1.12,4,1,0,0,0,0,1,0.22,1,0,0,0,0,0
83,Leandro Cabrera,URU,DF,Espanyol,30,1991,37.0,28,0.76,23,2,0,3,0,0,4,0.11,2,1,0,1,0,0
84,Martín Cáceres,URU,DF,Levante,34,1987,7.4,6,0.81,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
85,Cala,ESP,DF,Cádiz,31,1989,10.5,2,0.19,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0
86,Calderón,ESP,DF,Betis,21,2000,0.7,1,1.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
87,Fernando Calero,ESP,DF,Espanyol,25,1995,12.1,7,0.58,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0
88,Víctor Camarasa,ESP,MF|FW,Betis,27,1994,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Eduardo Camavinga,FRA,MF,Real Madrid,18,2002,13.7,34,2.48,30,0,0,0,2,2,2,0.15,2,0,0,0,0,0
90,José Campaña,ESP,MF,Levante,28,1993,15.8,42,2.63,28,9,0,4,0,1,3,0.19,2,0,0,1,0,0
91,Sergio Canales,ESP,FW|MF,Betis,30,1991,31.0,134,4.32,116,7,5,5,1,0,13,0.42,11,0,2,0,0,0
92,Álex Cantero,ESP,FW|MF,Levante,21,2000,6.8,18,2.65,14,0,1,3,0,0,4,0.59,4,0,0,0,0,0
93,Ander Capa,ESP,DF,Athletic Club,29,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
94,Étienne Capoue,FRA,MF,Villarreal,33,1988,25.4,32,1.26,21,0,5,3,1,2,6,0.24,4,0,1,1,0,0
95,Isaac Carcelen,ESP,DF|MF,Cádiz,28,1993,17.2,26,1.51,18,0,0,4,4,0,2,0.12,2,0,0,0,0,0
96,Cárdenas,ESP,GK,Levante,24,1997,24.0,6,0.25,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
97,Carlo,ESP,MF,Villarreal,20,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
98,Diego Carlos,BRA,DF,Sevilla,28,1993,32.9,19,0.58,16,0,0,2,0,1,2,0.06,2,0,0,0,0,0
99,Carmona,ESP,DF,Sevilla,19,2002,0.3,1,3.75,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Yannick Carrasco,BEL,FW|MF,Atlético Madrid,27,1993,28.7,122,4.25,62,26,25,6,3,0,10,0.35,5,4,1,0,0,0
101,Guido Carrillo,ARG,FW,Elche,30,1991,13.0,22,1.69,14,0,0,3,3,2,1,0.08,1,0,0,0,0,0
102,Dani Carvajal,ESP,DF,Real Madrid,29,1992,17.2,38,2.21,36,0,1,0,0,1,6,0.35,5,0,1,0,0,0
103,William Carvalho,POR,MF,Betis,29,1992,20.1,59,2.92,51,0,4,2,0,2,7,0.35,3,0,2,1,0,1
104,Casemiro,BRA,MF,Real Madrid,29,1992,28.5,65,2.28,58,0,1,2,2,2,10,0.35,7,0,0,1,1,1
105,Kiko Casilla,ESP,GK,Elche,34,1986,14.0,6,0.43,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0
106,Catena,ESP,DF,Rayo Vallecano,26,1994,36.0,31,0.86,22,3,0,3,2,1,2,0.06,1,0,0,1,0,0
107,Dani Ceballos,ESP,MF,Real Madrid,24,1996,3.1,12,3.93,9,0,0,3,0,0,1,0.33,0,0,0,1,0,0
108,Franco Cervi,ARG,MF,Celta Vigo,27,1994,20.0,33,1.65,23,1,0,3,5,1,7,0.35,4,0,0,2,1,0
109,Chapela,ESP,MF|FW,Cádiz,22,1999,4.4,5,1.13,4,0,0,0,1,0,1,0.23,1,0,0,0,0,0
110,Chema,ESP,MF,Getafe,29,1992,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
111,Denis Cheryshev,RUS,MF|FW,Valencia,30,1990,6.3,16,2.56,10,2,1,1,1,1,3,0.48,1,0,1,0,1,0
112,Samuel Chukwueze,NGA,MF|FW,Villarreal,22,1999,14.8,51,3.44,37,0,10,2,2,0,7,0.47,3,0,2,2,0,0
113,Víctor Chust,ESP,DF,Cádiz,21,2000,20.3,11,0.54,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
114,Jasper Cillessen,NED,GK,Valencia,32,1989,16.2,5,0.31,4,1,0,0,0,0,2,0.12,2,0,0,0,0,0
115,Pathé Ciss,SEN,MF,Rayo Vallecano,27,1994,12.2,24,1.97,16,0,0,3,2,3,1,0.08,1,0,0,0,0,0
116,Carlos Clerc,ESP,DF,Levante,29,1992,16.8,23,1.37,19,3,1,0,0,0,2,0.12,2,0,0,0,0,0
117,Coke,ESP,DF,Levante,34,1987,1.3,3,2.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
118,Álex Collado,ESP,MF|FW,Granada,22,1999,11.3,36,3.18,23,6,2,2,3,0,3,0.26,2,1,0,0,0,0
119,Eray Cömert,SUI,DF,Valencia,23,1998,4.5,3,0.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Santi Comesaña,ESP,MF,Rayo Vallecano,24,1996,29.8,60,2.01,50,0,3,3,3,1,6,0.20,3,0,1,2,0,0
121,Diego Conde,ESP,GK,Getafe,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
122,Francis Coquelin,FRA,MF,Villarreal,30,1991,9.2,19,2.06,14,0,0,1,2,2,1,0.11,1,0,0,0,0,0
123,Jesús Corona,MEX,FW|DF,Sevilla,28,1993,12.9,49,3.81,40,3,5,0,1,0,7,0.54,5,0,2,0,0,0
124,Ángel Correa,ARG,FW|MF,Atlético Madrid,26,1995,20.6,67,3.25,47,3,8,4,4,1,11,0.53,8,0,0,2,0,1
125,Thierry Correia,POR,DF,Valencia,22,1999,15.7,22,1.40,18,1,1,0,1,1,1,0.06,1,0,0,0,0,0
126,Hélder Costa,ANG,MF|FW,Valencia,27,1994,12.4,37,2.98,31,2,2,1,1,0,2,0.16,2,0,0,0,0,0
127,Jaume Costa,ESP,DF,Mallorca,33,1988,20.3,46,2.27,36,7,0,0,2,1,6,0.30,5,0,0,0,0,1
128,Thibaut Courtois,BEL,GK,Real Madrid,29,1992,36.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Philippe Coutinho,BRA,MF|FW,Barcelona,29,1992,5.6,16,2.87,11,1,1,1,1,1,3,0.54,2,0,0,0,1,0
130,Cristo,ESP,DF,Real Sociedad,21,2000,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
131,Juan Cruz Armada,ESP,DF,Osasuna,29,1992,21.5,14,0.65,12,2,0,0,0,0,0,0.00,0,0,0,0,0,0
132,Marc Cucurella,ESP,MF|DF,Getafe,23,1998,0.3,4,15.65,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
133,Jorge Cuenca,ESP,DF,Getafe,21,1999,29.8,9,0.30,8,0,0,0,1,0,1,0.03,1,0,0,0,0,0
134,Matheus Cunha,BRA,FW,Atlético Madrid,22,1999,11.8,28,2.37,17,0,0,3,5,3,7,0.59,4,0,0,1,2,0
135,Arnaut Danjuma,NED,FW,Villarreal,24,1997,16.4,39,2.38,23,0,10,4,1,1,6,0.37,3,0,2,1,0,0
136,Sergi Darder,ESP,MF,Espanyol,27,1993,34.7,92,2.65,72,5,7,4,3,1,14,0.40,13,0,0,1,0,0
137,Rodrigo De Paul,ARG,MF,Atlético Madrid,27,1994,23.9,95,3.97,68,21,2,1,2,1,6,0.25,5,1,0,0,0,0
138,Thomas Delaney,DEN,MF,Sevilla,29,1991,17.2,21,1.22,15,1,1,3,1,0,2,0.12,1,0,0,1,0,0
139,Ousmane Dembélé,FRA,FW,Barcelona,24,1997,15.7,88,5.62,60,11,10,4,3,0,17,1.09,13,3,1,0,0,0
140,Yusuf Demir,AUT,FW,Barcelona,18,2003,2.1,5,2.34,1,2,0,0,2,0,0,0.00,0,0,0,0,0,0
141,Sergiño Dest,USA,DF|FW,Barcelona,20,2000,16.8,43,2.56,32,2,7,0,2,0,3,0.18,3,0,0,0,0,0
142,Boulaye Dia,SEN,FW,Villarreal,24,1996,14.1,36,2.56,30,0,3,2,1,0,7,0.50,6,0,0,1,0,0
143,Mouctar Diakhaby,GUI,DF,Valencia,24,1996,21.6,10,0.46,6,1,1,0,1,1,2,0.09,2,0,0,0,0,0
144,Javier Díaz,ESP,GK,Sevilla,24,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Víctor Díaz,ESP,DF,Granada,33,1988,16.7,13,0.78,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0
146,Landry Dimata,BEL,FW|MF,Espanyol,23,1997,6.0,19,3.15,13,0,2,1,3,0,1,0.17,0,0,0,1,0,0
147,Stole Dimitrievski,MKD,GK,Rayo Vallecano,27,1993,30.8,7,0.23,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Matías Dituro,ARG,GK,Celta Vigo,34,1987,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Djené,TOG,DF,Getafe,29,1991,34.6,29,0.84,21,1,2,1,2,2,3,0.09,3,0,0,0,0,0
150,Naïs Djouahra,FRA,FW|MF,Real Sociedad,21,1999,2.4,9,3.82,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0
151,Marko Dmitrović,SRB,GK,Sevilla,29,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
152,Jaume Doménech,ESP,GK,Valencia,30,1990,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Carlos Dominguez,ESP,DF,Celta Vigo,20,2001,3.8,2,0.52,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Mario Dominguez,ESP,FW,Valencia,17,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
155,John Donald,ESP,DF,Elche,20,2000,2.0,2,1.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
156,Domingos Duarte,POR,DF,Granada,26,1995,18.7,10,0.53,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0
157,Óscar Duarte,CRC,DF,Levante,32,1989,19.7,9,0.46,6,0,0,2,0,1,0,0.00,0,0,0,0,0,0
158,Rubén Duarte,ESP,DF,Alavés,25,1995,29.1,58,1.99,36,16,0,0,3,3,5,0.17,3,1,0,0,1,0
159,Unai Dufur,ESP,DF,Osasuna,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Hugo Duro,ESP,DF|MF,Getafe,21,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Hugo Duro,ESP,FW|MF,Valencia,21,1999,20.4,34,1.67,21,1,3,1,7,1,7,0.34,2,0,1,1,2,1
162,Aritz Elustondo,ESP,DF,Real Sociedad,27,1994,23.4,10,0.43,8,0,0,1,1,0,1,0.04,1,0,0,0,0,0
163,Adri Embarba,ESP,FW|MF,Espanyol,29,1992,22.1,92,4.17,44,26,9,5,6,2,6,0.27,2,3,0,1,0,0
164,Emerson,BRA,DF,Barcelona,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Youssef En-Nesyri,MAR,FW,Sevilla,24,1997,14.2,11,0.77,9,0,0,1,1,0,3,0.21,2,0,0,0,1,0
166,Gonzalo Escalante,ARG,MF,Alavés,28,1993,14.4,18,1.25,13,0,0,4,1,0,3,0.21,1,0,0,1,1,0
167,Aarón Escandell,ESP,GK,Granada,25,1995,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
168,Sergio Escudero,ESP,DF|MF,Granada,31,1989,15.9,47,2.95,28,7,1,7,2,2,5,0.31,3,1,1,0,0,0
169,Alfonso Espino,URU,DF,Cádiz,29,1992,37.0,75,2.03,58,10,1,2,1,3,3,0.08,2,1,0,0,0,0
170,Estanis,ESP,FW,Barcelona,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,Pervis Estupiñán,ECU,DF,Villarreal,23,1998,17.5,29,1.66,24,3,0,2,0,0,5,0.29,5,0,0,0,0,0
172,Abdessamad Ezzalzouli,MAR,FW,Barcelona,19,2001,6.4,17,2.64,9,0,6,1,1,0,2,0.31,1,0,0,1,0,0
173,Radamel Falcao,COL,FW,Rayo Vallecano,35,1986,9.3,17,1.83,8,0,2,4,2,1,4,0.43,0,0,0,3,1,0
174,Fali,ESP,DF|MF,Cádiz,27,1993,20.0,13,0.65,10,1,0,2,0,0,1,0.05,0,1,0,0,0,0
175,Omar Faraj,SWE,FW,Levante,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Ansu Fati,ESP,FW,Barcelona,18,2002,3.7,10,2.68,6,0,1,0,2,1,3,0.80,1,0,0,0,1,1
177,Aleix Febas,ESP,MF,Mallorca,25,1996,1.3,2,1.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Nabil Fekir,FRA,MF,Betis,28,1993,31.0,170,5.47,84,48,20,4,11,3,19,0.61,12,5,2,0,0,0
179,Felipe,BRA,DF,Atlético Madrid,32,1989,16.7,11,0.66,10,0,0,1,0,0,2,0.12,2,0,0,0,0,0
180,João Félix,POR,FW|MF,Atlético Madrid,21,1999,14.0,49,3.49,32,1,7,2,7,0,9,0.64,8,0,1,0,0,0
181,Aitor Fernández,ESP,GK,Levante,30,1991,13.0,3,0.23,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
182,Álex Fernández,ESP,MF,Cádiz,28,1992,22.8,45,1.97,29,11,0,4,0,1,3,0.13,3,0,0,0,0,0
183,Fernando,BRA,MF|DF,Sevilla,34,1987,20.6,26,1.26,23,1,0,1,0,1,4,0.19,2,1,0,1,0,0
184,Fidel,ESP,MF,Elche,31,1989,25.1,92,3.66,66,15,6,2,2,1,11,0.44,10,1,0,0,0,0
185,José Fontán,ESP,DF,Celta Vigo,21,2000,3.1,4,1.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
186,Dimitri Foulquier,FRA,DF,Granada,28,1993,2.0,3,1.50,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0
187,Dimitri Foulquier,FRA,DF,Valencia,28,1993,26.0,33,1.27,21,2,3,2,5,0,5,0.19,1,2,0,0,2,0
188,Juan Foyth,ARG,DF,Villarreal,23,1998,21.4,28,1.31,26,1,1,0,0,0,1,0.05,1,0,0,0,0,0
189,Enric Franquesa,ESP,DF|FW,Levante,24,1997,6.9,9,1.30,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0
190,Jorge de Frutos,ESP,MF|FW,Levante,24,1997,19.6,62,3.17,35,3,13,8,2,1,12,0.61,7,0,2,2,0,1
191,Javi Galán,ESP,DF,Celta Vigo,26,1994,36.6,62,1.69,50,4,2,1,4,1,5,0.14,4,0,0,1,0,0
192,Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,27,1993,15.3,29,1.89,23,1,2,1,0,2,1,0.07,1,0,0,0,0,0
193,Thiago Galhardo,BRA,FW|MF,Celta Vigo,32,1989,12.8,25,1.96,19,0,0,5,1,0,4,0.31,4,0,0,0,0,0
194,Álvaro García,ESP,FW|MF,Rayo Vallecano,28,1992,33.3,91,2.73,73,4,3,5,4,2,7,0.21,5,1,0,1,0,0
195,Dani García,ESP,MF,Athletic Club,31,1990,24.2,33,1.36,31,0,0,0,0,2,1,0.04,1,0,0,0,0,0
196,David García,ESP,DF,Osasuna,27,1994,34.5,29,0.84,23,2,0,4,0,0,2,0.06,1,0,0,1,0,0
197,Eric García,ESP,DF,Barcelona,20,2001,22.7,27,1.19,25,1,0,1,0,0,1,0.04,1,0,0,0,0,0
