Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
49,Danilo Barbosa,BRA,DF,Nice,24,1996,2.8,2,0,0,3,4,0,0,2,3,0,0,0,16,4,2,66.7
50,Melvin Bard,FRA,DF,Lyon,19,2000,4.8,0,1,0,8,6,0,22,6,8,1,0,0,38,11,14,44.0
51,Toma Bašić,CRO,MF,Bordeaux,23,1996,28.9,7,0,0,42,31,2,64,32,22,0,0,0,139,25,30,45.5
52,Cristian Battocchio,ITA,MF,Brest,28,1992,3.9,0,0,0,1,2,0,17,4,2,0,0,0,21,1,4,20.0
53,Paul Baysse,FRA,DF,Bordeaux,32,1988,29.0,5,1,1,22,15,1,2,52,18,0,1,0,129,67,51,56.8
54,Erwan Belhadji,FRA,MF,Dijon,19,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
55,Haris Belkebla,ALG,MF,Brest,26,1994,30.3,7,1,0,38,33,0,11,57,39,0,1,0,182,23,34,40.4
56,Jean-Ricner Bellegarde,FRA,MF|FW,Strasbourg,22,1998,23.2,3,0,0,32,47,0,68,19,39,3,0,0,110,23,44,34.3
57,Sami Ben Amar,MAR,MF,Nîmes,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
58,Hatem Ben Arfa,FRA,MF|FW,Bordeaux,33,1987,18.9,2,0,0,20,35,5,80,2,7,1,0,0,66,4,9,30.8
59,Salim Ben Seghir,FRA,DF,Nice,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,Wissam Ben Yedder,FRA,FW,Monaco,29,1990,29.0,3,0,0,12,39,18,17,13,9,2,0,0,87,40,72,35.7
61,Samy Benchamma,FRA,DF|MF,Montpellier,20,2000,0.5,1,0,0,3,1,0,0,0,1,0,0,0,2,0,0,
62,Darío Benedetto,ARG,FW,Marseille,30,1990,17.5,3,2,1,19,19,12,11,3,4,0,0,0,31,25,60,29.4
63,Walter Benítez,ARG,GK,Nice,27,1993,38.0,3,0,0,0,4,0,0,1,1,0,0,0,35,13,0,100.0
64,Loris Benito,SUI,DF,Bordeaux,28,1992,29.5,7,1,0,39,16,2,40,42,26,0,1,0,175,43,29,59.7
65,Bilal Benkhedim,FRA,FW,Saint-Étienne,19,2001,0.8,0,0,0,1,1,0,11,0,0,0,0,0,6,0,2,0.0
66,Djamel Benlamri,ALG,DF,Lyon,30,1989,1.7,0,0,0,2,7,0,0,6,3,0,0,0,7,3,1,75.0
67,Yassine Benrahou,FRA,MF,Nîmes,21,1999,13.8,2,0,0,8,25,0,93,4,9,0,0,0,68,6,21,22.2
68,Yassine Benzia,ALG,MF|FW,Dijon,25,1994,4.5,1,0,0,8,9,0,22,6,5,0,0,0,28,4,7,36.4
69,Valon Berisha,KVX,MF,Reims,27,1993,18.3,2,0,0,15,16,1,62,25,23,0,0,0,84,9,13,40.9
70,Paul Bernardoni,FRA,GK,Angers,23,1997,38.0,1,0,0,2,11,0,0,2,1,0,2,0,23,6,0,100.0
71,Juan Bernat,ESP,DF,Paris S-G,27,1993,2.2,2,0,0,6,1,0,1,1,3,0,0,0,7,0,3,0.0
72,Dimitry Bertaud,FRA,GK,Montpellier,22,1998,8.3,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,100.0
73,Loïc Bessile,TOG,DF,Bordeaux,21,1999,1.0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0.0
74,Giulian Biancone,FRA,DF|MF,Monaco,20,2000,1.0,1,0,0,1,2,0,8,1,3,0,0,0,8,6,2,75.0
75,El Bilal Touré,MLI,FW,Reims,18,2001,13.8,4,0,0,42,13,11,1,6,12,0,0,0,38,69,90,43.4
76,Ludovic Blas,FRA,MF|FW,Nantes,22,1997,31.0,5,0,0,53,49,4,23,21,30,1,0,0,183,15,46,24.6
77,Antonin Bobichon,FRA,MF|FW,Angers,24,1995,10.1,0,0,0,14,16,0,43,2,14,1,0,0,58,8,12,40.0
78,Sacha Boey,FRA,DF,Dijon,19,2000,20.7,1,0,0,36,13,2,51,41,40,0,1,0,127,23,25,47.9
79,Sacha Boey,FRA,DF,Rennes,19,2000,1.4,0,1,0,2,0,0,3,2,3,0,0,0,6,2,1,66.7
80,Quentin Boisgard,FRA,MF|FW,Lorient,23,1997,14.6,5,0,0,25,17,2,126,15,17,0,0,0,75,6,17,26.1
81,Sven Botman,NED,DF,Lille,20,2000,36.8,2,0,0,14,25,2,1,57,21,0,0,0,196,118,55,68.2
82,Denis Bouanga,GAB,MF|FW,Saint-Étienne,25,1994,30.2,7,0,0,60,35,11,64,20,28,1,0,1,121,65,91,41.7
83,Hicham Boudaoui,ALG,MF,Nice,20,1999,19.3,9,0,0,29,20,6,16,23,35,1,0,0,84,14,26,35.0
84,Ryad Boudebouz,ALG,MF|FW,Saint-Étienne,30,1990,7.2,2,0,0,7,9,0,51,5,4,0,0,0,47,4,13,23.5
85,Sofiane Boufal,MAR,FW|MF,Angers,26,1993,8.1,3,0,0,22,23,0,20,3,11,2,0,0,49,5,5,50.0
86,Farid Boulaya,ALG,MF|FW,Metz,27,1993,31.3,5,0,0,20,64,1,185,12,16,2,1,0,172,27,42,39.1
87,Ismaëlben Boura,FRA,DF,Lens,19,2000,9.1,1,0,0,14,18,0,47,21,7,0,0,0,53,12,10,54.5
88,Benjamin Bourigeaud,FRA,MF|FW,Rennes,26,1994,28.4,8,0,0,26,10,3,226,19,23,0,0,0,167,18,45,28.6
89,John Boye,GHA,DF,Metz,33,1987,33.8,6,2,1,32,20,2,0,80,34,0,1,1,170,57,51,52.8
90,Umut Bozok,TUR,MF|FW,Lorient,23,1996,0.7,0,0,0,0,6,0,0,0,0,0,0,0,5,1,2,33.3
91,Domagoj Bradarić,CRO,DF,Lille,20,1999,14.0,4,0,0,17,13,0,53,26,18,0,1,0,83,19,26,42.2
92,Lilian Brassier,FRA,DF,Brest,20,1999,10.7,3,0,0,19,12,0,8,23,10,0,0,0,54,33,11,75.0
93,Anthony Briançon,FRA,DF,Nîmes,25,1994,13.6,4,0,0,9,10,1,2,33,7,0,0,0,70,24,21,53.3
94,Jimmy Briand,FRA,FW,Bordeaux,34,1985,6.3,2,0,0,14,12,2,0,1,3,0,1,0,21,30,31,49.2
95,Dylan Bronn,TUN,DF,Metz,25,1995,37.9,4,0,0,37,12,0,4,44,37,0,2,0,232,44,41,51.8
96,Lucas Buadés,FRA,MF,Nîmes,22,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
97,Patrick Burner,MTQ,DF,Nice,24,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,Patrick Burner,MTQ,DF,Nîmes,24,1996,14.6,0,0,0,15,12,0,26,24,11,0,0,0,69,13,21,38.2
99,Marcin Bułka,POL,GK,Paris S-G,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
100,Jimmy Cabot,FRA,FW|MF,Angers,26,1994,10.5,1,0,0,16,11,1,26,12,13,0,0,0,65,1,7,12.5
101,Anthony Caci,FRA,DF,Strasbourg,23,1997,31.1,0,0,0,32,14,0,74,55,46,0,0,0,214,27,42,39.1
102,Mathieu Cafaro,FRA,MF|FW,Reims,23,1997,23.0,3,0,0,29,37,5,110,17,17,0,0,0,111,8,17,32.0
103,Yannick Cahuzac,FRA,MF,Lens,35,1985,25.0,9,0,0,30,20,2,12,33,12,0,0,1,117,30,26,53.6
104,Marc-Aurèle Caillard,FRA,GK,Metz,26,1994,4.0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,100.0
105,Duje Ćaleta-Car,CRO,DF,Marseille,23,1996,31.3,8,1,0,30,15,0,0,44,17,0,0,0,162,77,35,68.8
106,Mahdi Camara,FRA,MF|DF,Saint-Étienne,22,1998,36.6,4,0,0,48,41,0,34,78,67,0,0,0,191,45,29,60.8
107,Eduardo Camavinga,FRA,MF,Rennes,17,2002,26.7,6,0,0,55,53,0,4,23,58,0,0,0,162,19,26,42.2
108,Pierrick Capelle,FRA,MF|DF,Angers,33,1987,22.8,2,0,0,30,16,4,32,47,28,0,1,0,177,42,51,45.2
109,Maxence Caqueret,FRA,MF,Lyon,20,2000,19.6,4,1,1,31,26,0,13,23,45,0,0,0,140,9,12,42.9
110,Irvin Cardona,FRA,FW,Brest,22,1997,22.5,2,0,0,16,15,16,32,9,5,1,0,0,53,23,28,45.1
111,Lionel Carole,FRA,DF,Strasbourg,29,1991,14.9,2,0,0,17,18,1,40,38,25,0,0,0,107,25,10,71.4
112,Moreto Cassamã,GNB,MF,Reims,22,1998,22.6,8,3,0,30,27,0,19,36,36,0,0,0,172,6,13,31.6
113,Jean-Charles Castelletto,CMR,DF,Nantes,25,1995,21.6,4,0,0,33,6,0,1,42,18,0,2,0,108,52,24,68.4
114,Zeki Çelik,TUR,DF,Lille,23,1997,26.5,8,0,0,56,15,2,61,38,33,0,0,1,150,25,22,53.2
115,Bersant Celina,KVX,MF|FW,Dijon,23,1996,25.5,5,1,0,15,18,1,124,8,12,0,1,0,106,3,22,12.0
116,Fabien Centonze,FRA,DF,Metz,24,1996,35.8,9,0,0,43,57,3,114,112,68,0,1,0,198,56,33,62.9
117,Nassim Chadli,FRA,FW|MF,Nîmes,19,2001,0.3,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,
118,Fouad Chafik,MAR,DF,Dijon,33,1986,18.0,5,0,0,15,26,1,46,21,24,0,1,1,107,17,24,41.5
119,Mehdi Chahiri,MAR,FW|MF,Strasbourg,24,1996,8.9,0,0,0,4,9,2,10,6,8,0,0,0,51,11,12,47.8
120,Aníbal Chalá,ECU,DF,Dijon,24,1996,8.3,0,0,0,15,9,0,12,14,7,0,0,0,44,7,7,50.0
121,Trevoh Chalobah,ENG,DF|MF,Lorient,21,1999,24.9,5,0,0,20,25,0,11,69,26,0,0,0,142,43,34,55.8
122,Gaëtan Charbonnier,FRA,MF|FW,Brest,31,1988,17.4,4,0,0,25,21,10,24,9,15,0,0,0,71,30,46,39.5
123,Brendan Chardonnet,FRA,DF,Brest,25,1994,30.2,3,1,0,29,23,0,4,64,29,0,1,0,136,76,49,60.8
124,Xavier Chavalerin,FRA,MF,Reims,29,1991,28.3,8,0,0,38,6,3,20,43,50,0,0,0,120,15,16,48.4
125,Pape Cheikh Diop,SEN,MF,Dijon,22,1997,12.1,5,0,0,42,24,0,2,6,14,1,0,0,73,9,12,42.9
126,Rayan Cherki,FRA,FW|MF,Lyon,16,2003,7.8,1,1,0,16,20,1,9,4,3,1,0,0,38,1,5,16.7
127,Pedro Chirivella,ESP,MF,Nantes,23,1997,25.3,4,0,0,23,16,0,4,41,8,0,0,0,150,9,23,28.1
128,Joris Chotard,FRA,MF,Montpellier,18,2001,12.9,3,0,0,14,7,1,9,11,8,0,0,0,58,10,9,52.6
129,Mounir Chouiar,FRA,FW|MF,Dijon,21,1999,14.3,5,0,0,25,25,2,49,11,12,0,1,0,71,13,16,44.8
130,Sébastien Cibois,FRA,GK,Brest,22,1998,3.0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,
131,Alexis Claude-Maurice,FRA,MF|FW,Nice,22,1998,21.2,2,0,0,24,54,1,57,14,19,0,0,0,95,8,19,29.6
132,Jonathan Clauss,FRA,DF,Lens,27,1992,28.0,2,0,0,22,14,2,216,45,20,1,2,0,151,18,26,40.9
133,Marcus Coco,FRA,MF|FW,Nantes,24,1996,16.4,5,0,0,48,36,2,48,20,21,1,0,0,97,37,44,45.7
134,Racine Coly,SEN,MF,Nice,24,1995,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
135,Daniel Congré,FRA,DF,Montpellier,35,1985,36.6,4,0,0,29,25,0,2,69,35,0,1,0,150,71,41,63.4
136,Sébastien Corchia,FRA,DF,Nantes,29,1990,23.0,3,0,0,21,43,0,136,38,30,0,1,0,88,24,29,45.3
137,Maxwel Cornet,CIV,DF|FW,Lyon,23,1996,27.2,5,0,0,30,32,3,82,43,41,2,0,0,178,41,34,54.7
138,David Pereira da Costa,POR,MF|FW,Lens,19,2001,1.8,0,0,0,2,2,0,5,0,4,0,0,0,8,0,0,
139,Charles Costes,FRA,MF,Dijon,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
140,Benoît Costil,FRA,GK,Bordeaux,33,1987,38.0,0,0,0,0,3,0,0,1,1,0,0,0,48,6,0,100.0
141,Kalifa Coulibaly,MLI,FW,Nantes,28,1991,10.9,2,0,0,12,7,11,2,2,1,0,0,0,18,91,82,52.6
142,Lassana Coulibaly,MLI,MF,Angers,24,1996,18.7,4,1,0,26,31,0,12,33,41,0,0,0,130,28,26,51.9
143,Senou Coulibaly,MLI,DF,Dijon,25,1994,21.5,6,1,1,18,15,0,0,30,21,0,0,0,102,43,42,50.6
144,Nicolas Cozza,FRA,DF,Montpellier,21,1999,15.2,2,0,0,16,16,1,14,26,30,0,0,0,78,15,22,40.5
145,Andrés Cubas,PAR,MF,Nîmes,24,1996,24.9,6,1,1,36,17,0,12,50,47,0,0,0,226,4,20,16.7
146,Mickaël Cuisance,FRA,MF,Marseille,20,1999,11.4,3,0,0,33,11,1,9,3,11,0,0,0,56,10,19,34.5
147,Damien Da Silva,FRA,DF,Rennes,32,1988,29.6,7,1,0,30,22,0,9,44,13,0,1,1,162,75,38,66.4
148,Colin Dagba,FRA,DF,Paris S-G,21,1998,15.1,3,0,0,20,9,3,39,16,11,0,1,0,64,2,11,15.4
149,Flavius Daniliuc,AUT,DF,Nice,19,2001,16.4,0,0,0,12,9,0,2,14,15,0,0,0,101,16,25,39.0
150,Dante,BRA,DF,Nice,36,1983,8.6,2,0,0,6,4,0,0,10,5,0,1,0,48,21,7,75.0
151,Jonathan David,CAN,FW,Lille,20,2000,26.2,0,0,0,33,43,5,8,3,10,2,0,0,74,15,67,18.3
152,Mattia De Sciglio,ITA,DF,Lyon,27,1992,16.3,4,1,0,22,10,0,33,27,17,0,0,0,107,19,12,61.3
153,Thibault De Smet,BEL,DF,Reims,22,1998,5.5,3,0,0,11,6,0,11,6,6,0,1,0,32,8,10,44.4
154,Lucas Deaux,FRA,MF|DF,Nîmes,31,1988,19.5,4,1,0,36,19,3,21,20,32,0,1,0,108,36,28,56.3
155,Mathieu Debuchy,FRA,DF,Saint-Étienne,35,1985,23.4,5,0,0,40,18,4,96,45,33,0,3,0,116,70,31,69.3
156,Romain Del Castillo,FRA,MF|FW,Rennes,24,1996,7.2,2,0,0,12,13,2,35,3,11,0,0,0,48,11,12,47.8
157,Thomas Delaine,FRA,DF|FW,Metz,28,1992,19.8,4,0,0,21,17,0,85,24,18,0,0,0,85,8,19,29.6
158,Jonathan Delaplace,FRA,DF,Lorient,34,1986,10.1,1,1,0,16,7,1,30,17,5,0,0,0,61,4,8,33.3
159,Sacha Delaye,FRA,MF,Montpellier,18,2002,0.1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100.0
160,Andy Delort,ALG,FW,Montpellier,28,1991,27.6,4,0,0,54,41,19,106,4,7,1,0,0,59,135,110,55.1
161,Moussa Dembélé,FRA,FW,Lyon,24,1996,7.5,3,0,0,17,6,6,1,5,2,0,0,0,20,18,18,50.0
162,Jason Denayer,BEL,DF,Lyon,25,1995,29.0,1,0,0,21,6,0,2,27,16,0,0,0,167,46,39,54.1
163,Kevin Denkey,TOG,FW,Nîmes,19,2000,5.8,3,0,0,20,10,2,2,1,2,0,0,0,17,8,16,33.3
164,Clément Depres,FRA,FW,Nîmes,25,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,Ángel Di María,ARG,FW|MF,Paris S-G,32,1988,20.6,1,0,0,11,26,8,188,6,17,1,0,0,59,0,1,0.0
166,Boulaye Dia,SEN,FW|MF,Reims,23,1996,32.6,2,0,0,31,36,14,14,12,12,1,0,0,109,31,92,25.2
167,Abdou Diallo,SEN,DF,Paris S-G,24,1996,16.6,3,2,1,17,9,1,12,25,11,0,1,0,96,23,13,63.9
168,Habib Diallo,SEN,FW,Strasbourg,25,1995,25.8,2,0,0,24,25,13,17,13,6,0,0,0,74,94,101,48.2
169,Habib Diallo,SEN,FW|MF,Metz,25,1995,1.6,0,0,0,2,2,2,0,0,1,0,0,0,4,9,14,39.1
170,Ibrahima Diallo,FRA,MF,Brest,21,1999,4.9,1,0,0,8,8,0,3,3,9,0,0,0,35,1,3,25.0
171,Stéphane Diarra,FRA,MF|FW,Lorient,21,1998,2.2,1,0,0,4,3,3,14,4,0,0,0,0,14,0,3,0.0
172,Krépin Diatta,SEN,MF|DF,Monaco,21,1999,4.3,3,0,0,3,8,3,12,4,3,0,0,0,16,7,5,58.3
173,Bamba Dieng,SEN,FW|DF,Marseille,20,2000,1.4,0,0,0,2,2,3,1,0,3,1,0,0,3,3,6,33.3
174,Junior Dina Ebimbe,FRA,FW|MF,Dijon,19,2000,23.8,5,0,0,44,36,2,27,14,25,0,0,0,134,17,29,37.0
175,Tristan Dingomé,CMR,MF,Reims,29,1991,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
176,Sinaly Diomande,CIV,DF,Lyon,19,2001,12.6,3,0,0,16,13,0,2,33,7,0,1,0,50,49,15,76.6
177,Lois Diony,FRA,FW,Angers,27,1992,19.4,2,0,0,22,35,5,38,5,10,1,0,0,34,46,77,37.4
178,Sofiane Diop,FRA,MF|FW,Monaco,20,2000,22.5,4,0,0,33,56,4,39,31,34,0,0,0,148,18,32,36.0
179,Andy Diouf,FRA,FW,Rennes,17,2003,0.1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
180,Yehvann Diouf,FRA,GK,Reims,20,1999,1.5,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
181,Assane Dioussé,SEN,DF,Saint-Étienne,22,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
182,Axel Disasi,FRA,DF,Monaco,22,1998,22.3,4,2,0,28,19,0,4,26,20,0,1,1,135,50,32,61.0
183,Tiago Djaló,POR,DF,Lille,20,2000,9.7,4,1,1,15,9,1,6,9,13,0,0,0,65,10,7,58.8
184,Alexander Djiku,GHA,DF|MF,Strasbourg,25,1994,28.4,8,0,0,50,36,2,8,91,41,0,2,0,152,53,36,59.6
185,Mihai Dobre,ROU,FW,Dijon,21,1998,5.9,0,0,0,5,6,1,4,10,5,0,0,0,32,11,10,52.4
186,Jeremy Doku,BEL,MF|FW,Rennes,18,2002,25.7,1,1,0,37,69,6,57,11,25,0,0,0,140,9,14,39.1
187,Kasper Dolberg,DEN,FW,Nice,22,1997,21.4,2,0,0,21,49,5,3,6,2,0,0,0,43,21,19,52.5
188,Keagan Dolly,RSA,MF,Montpellier,27,1993,5.0,2,0,0,6,3,2,13,5,2,0,0,0,15,1,7,12.5
189,Anastasios Donis,GRE,MF,Reims,23,1996,1.1,0,1,0,3,0,3,5,0,1,0,0,0,3,2,0,100.0
190,Cheick Doucouré,MLI,MF,Lens,20,2000,29.2,8,0,0,45,15,0,3,52,47,0,0,0,220,25,22,53.2
191,Fodé Doucouré,MLI,DF,Reims,19,2001,3.7,0,0,0,4,1,0,8,4,8,0,0,0,18,3,2,60.0
192,Mahamadou Doucouré,MLI,FW|MF,Nîmes,20,2000,0.5,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0.0
193,Moussa Doumbia,MLI,MF|FW,Reims,25,1994,10.0,1,0,0,8,32,2,34,10,6,0,0,0,78,3,17,15.0
194,Souleyman Doumbia,CIV,DF,Angers,23,1996,24.7,8,0,0,33,16,0,64,42,33,1,1,1,139,23,21,52.3
195,Mouhamadou Drammeh,FRA,MF,Reims,21,1999,1.9,1,0,0,1,4,0,0,2,0,0,0,0,7,4,6,40.0
196,Julian Draxler,GER,MF|FW,Paris S-G,26,1993,11.8,3,0,0,8,13,4,29,14,6,0,0,0,46,4,3,57.1
197,Matthieu Dreyer,FRA,GK,Lorient,31,1989,15.0,1,0,0,0,1,0,0,0,0,0,0,0,20,1,0,100.0
198,Leo Dubois,FRA,DF,Lyon,25,1994,32.3,3,0,0,21,32,2,212,31,26,1,1,0,184,32,21,60.4
199,Haris Duljević,BIH,MF|FW,Nîmes,26,1993,8.6,1,0,0,9,12,1,18,8,9,0,0,0,56,11,23,32.4
200,Jean-Kevin Duverne,HAI,DF,Brest,23,1997,22.5,4,0,0,21,15,0,10,30,21,0,2,0,112,38,50,43.2
