Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
223,Gori,ESP,MF,Espanyol,19,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
224,Andoni Gorosabel,ESP,DF,Real Sociedad,24,1996,25.4,4,0,0,27,18,0,63,18,31,0,0,0,137,22,30,42.3
225,Jaume Grau,ESP,MF,Osasuna,24,1997,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
226,Dominik Greif,SVK,GK,Mallorca,24,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
227,Clément Grenier,FRA,MF,Mallorca,30,1991,0.7,1,0,0,2,0,0,2,0,0,0,0,0,4,1,2,33.3
228,Antoine Griezmann,FRA,FW,Barcelona,30,1991,2.9,0,0,0,2,4,0,0,3,5,0,0,0,9,4,6,40.0
229,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,30,1991,18.8,3,0,0,18,27,10,34,7,14,0,0,0,72,31,53,36.9
230,Andrés Guardado,MEX,MF,Betis,34,1986,15.5,4,0,0,24,18,0,9,21,13,0,1,0,100,12,32,27.3
231,Sergi Guardiola,ESP,FW,Rayo Vallecano,30,1991,19.0,3,0,0,29,29,14,16,4,9,1,0,0,47,23,45,33.8
232,Nemanja Gudelj,SRB,DF|MF,Sevilla,29,1991,11.6,5,0,0,15,9,0,0,22,7,0,0,0,73,29,8,78.4
233,Gonçalo Guedes,POR,FW|MF,Valencia,24,1996,29.0,3,0,0,37,74,5,110,9,14,1,0,0,108,16,29,35.6
234,Ander Guevara,ESP,MF,Real Sociedad,24,1997,9.6,2,0,0,15,5,0,0,12,13,0,1,0,66,15,22,40.5
235,John Guidetti,SWE,FW|MF,Alavés,29,1992,3.1,2,0,0,9,3,3,4,0,1,1,0,0,7,1,6,14.3
236,Gerard Gumbau,ESP,MF,Elche,26,1994,21.0,8,1,0,50,22,0,93,23,19,0,0,0,104,15,22,40.5
237,Jon Guridi,ESP,MF,Real Sociedad,26,1995,2.3,0,0,0,4,3,0,3,3,3,0,0,0,9,1,12,7.7
238,Raúl Guti,ESP,MF,Elche,24,1996,18.1,4,1,1,16,34,0,9,25,15,0,0,0,106,9,17,34.6
239,Marcos Mauro López Gutiérrez,ARG,DF,Cádiz,30,1991,1.5,1,0,0,1,1,0,0,1,0,0,0,0,5,4,1,80.0
240,Miguel Gutiérrez,ESP,DF,Real Madrid,20,2001,2.9,1,0,0,3,8,0,9,2,5,0,0,0,14,2,2,50.0
241,Munir El Haddadi,MAR,FW|MF,Sevilla,25,1995,5.3,3,0,0,7,13,3,6,5,4,0,0,0,23,8,16,33.3
242,Varazdat Haroyan,ARM,DF,Cádiz,28,1992,16.0,9,0,0,22,6,1,1,15,21,0,0,0,68,29,19,60.4
243,Eden Hazard,BEL,FW|MF,Real Madrid,30,1991,8.0,3,0,0,9,30,4,12,2,3,0,0,0,24,1,6,14.3
244,Kike Hermoso,ESP,DF,Betis,21,1999,1.0,0,0,0,1,0,0,0,0,1,0,0,0,5,6,2,75.0
245,Mario Hermoso,ESP,DF,Atlético Madrid,26,1995,20.7,6,1,0,26,11,1,24,29,15,0,0,1,126,49,22,69.0
246,Aridane Hernández,ESP,DF,Osasuna,32,1989,12.9,1,0,0,5,4,3,1,20,9,0,0,1,67,22,20,52.4
247,Luis Hernández,ESP,DF,Cádiz,32,1989,15.2,5,0,0,9,7,1,9,16,5,0,0,0,68,14,17,45.2
248,Mario Hernández,ESP,DF|FW,Rayo Vallecano,22,1999,4.4,3,0,0,4,4,1,15,4,4,0,0,0,20,2,5,28.6
249,Héctor Herrera,MEX,MF,Atlético Madrid,31,1990,9.5,4,0,0,19,8,1,10,12,8,0,1,0,73,23,23,50.0
250,Sergio Herrera,ESP,GK,Osasuna,28,1993,36.0,3,0,0,0,11,0,0,1,2,0,0,0,50,5,0,100.0
251,Yangel Herrera,VEN,MF,Espanyol,23,1998,18.3,7,1,1,44,34,1,9,19,31,0,0,0,128,55,60,47.8
252,Matthew Hoppe,USA,FW|MF,Mallorca,20,2001,1.5,0,0,0,4,1,2,0,0,0,0,0,0,6,2,10,16.7
253,Robert Ibáñez,ESP,MF|FW,Osasuna,28,1993,1.0,0,0,0,0,5,1,0,1,3,0,0,0,8,0,2,0.0
254,Vicente Iborra,ESP,MF,Villarreal,33,1988,11.5,4,0,0,19,10,0,0,11,10,0,0,0,69,26,15,63.4
255,Oussama Idrissi,MAR,MF|FW,Sevilla,25,1996,1.4,1,0,0,4,4,2,4,1,0,1,0,0,6,0,1,0.0
256,Oussama Idrissi,MAR,MF,Cádiz,25,1996,10.0,2,0,0,10,3,2,45,3,4,0,0,0,48,0,8,0.0
257,Iglesias,ESP,DF,Getafe,23,1998,8.0,1,0,0,16,17,1,46,10,10,0,0,0,51,10,14,41.7
258,Borja Iglesias,ESP,FW,Betis,28,1993,17.5,4,0,0,25,31,8,6,4,4,2,0,0,33,20,27,42.6
259,Asier Illarramendi,ESP,MF,Real Sociedad,31,1990,4.2,1,0,0,4,1,0,5,4,5,0,0,0,37,12,7,63.2
260,Nikita Iosifov,RUS,MF,Villarreal,20,2001,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
261,Alexander Isak,SWE,FW,Real Sociedad,21,1999,23.8,6,0,0,32,30,15,17,3,4,0,0,0,56,28,34,45.2
262,Isco,ESP,MF|FW,Real Madrid,29,1992,3.7,1,0,0,7,8,0,8,2,5,0,0,0,19,4,1,80.0
263,Nicolas Jackson,SEN,FW|MF,Villarreal,20,2001,1.8,1,0,0,2,5,1,1,1,0,1,0,0,6,13,6,68.4
264,Jakub Jankto,CZE,DF|MF,Getafe,25,1996,6.5,1,1,0,3,7,0,27,4,7,0,0,0,38,2,3,40.0
265,Adnan Januzaj,BEL,FW|MF,Real Sociedad,26,1995,18.1,5,0,0,28,51,4,146,12,11,1,0,0,93,10,19,34.5
266,Jason,ESP,MF|FW,Alavés,27,1994,7.5,1,0,0,13,13,0,61,7,7,0,1,0,37,9,16,36.0
267,Jason,ESP,MF|DF,Valencia,27,1994,0.8,2,0,0,3,4,0,7,1,1,0,0,0,7,0,2,0.0
268,Luis Javier Suárez,COL,FW,Granada,23,1997,31.6,6,0,0,40,36,5,38,6,14,0,0,0,86,55,115,32.4
269,Álvaro Jiménez,ESP,MF|FW,Cádiz,26,1995,2.6,0,0,0,4,7,0,23,3,3,0,0,0,9,2,3,40.0
270,Joaquín,ESP,FW|MF,Betis,40,1981,5.2,0,0,0,1,9,0,36,3,2,0,0,0,30,3,12,20.0
271,Jofre,ESP,MF|DF,Espanyol,20,2001,0.2,0,0,0,0,4,0,3,0,1,1,0,0,0,1,0,100.0
272,Frenkie de Jong,NED,MF,Barcelona,24,1997,27.5,7,1,1,24,35,6,31,20,19,0,0,0,154,25,15,62.5
273,Luuk de Jong,NED,FW,Barcelona,30,1990,7.3,1,0,0,8,12,6,1,0,7,0,0,0,23,33,18,64.7
274,Joan Jordán,ESP,MF,Sevilla,27,1994,27.9,9,0,0,54,26,1,23,30,30,0,0,0,185,11,23,32.4
275,Josan,ESP,DF|MF,Elche,31,1989,13.5,2,0,0,14,30,4,74,10,22,0,0,0,60,3,16,15.8
276,Willian José,BRA,FW,Betis,29,1991,17.8,2,0,0,12,23,7,7,3,13,0,0,0,64,22,34,39.3
277,Joselu,ESP,FW,Alavés,31,1990,34.7,0,0,0,43,57,11,31,7,11,2,0,0,87,281,132,68.0
278,Josema,ESP,DF,Elche,25,1996,2.0,0,0,0,3,4,0,3,0,2,0,1,0,9,3,5,37.5
279,Luka Jović,SRB,FW,Real Madrid,23,1997,4.1,1,0,0,3,3,2,0,1,1,0,0,0,9,7,8,46.7
280,Miguel Juan Llambrich,ESP,DF,Espanyol,25,1996,0.8,0,0,0,0,1,0,1,0,2,0,0,0,6,0,2,0.0
281,José Juan Macías,MEX,FW|MF,Getafe,21,1999,2.2,1,0,0,1,11,4,3,1,0,1,0,0,5,4,6,40.0
282,Juanmi,ESP,FW,Betis,28,1993,23.7,5,0,0,40,15,18,4,9,25,1,0,0,106,32,37,46.4
283,Lago Junior,CIV,FW|MF,Mallorca,30,1990,2.0,0,0,0,5,7,0,5,2,2,0,0,0,6,4,10,28.6
284,Vinicius Júnior,BRA,FW,Real Madrid,21,2000,29.9,6,0,0,34,74,26,44,6,24,4,0,0,105,3,8,27.3
285,Jutglà,ESP,FW,Barcelona,22,1999,3.3,1,0,0,4,6,1,6,1,1,0,0,0,9,6,4,60.0
286,Jens Jønsson,DEN,MF,Cádiz,28,1993,14.5,3,0,0,16,8,1,5,34,29,0,0,0,83,28,13,68.3
287,Lee Kang-in,KOR,MF|FW,Mallorca,20,2001,15.7,4,1,1,23,36,1,73,5,6,0,0,1,77,16,39,29.1
288,Kiké,ESP,FW,Osasuna,31,1989,20.7,2,0,0,23,36,9,21,3,7,1,0,0,68,75,107,41.2
289,Koba Koindredi,FRA,MF,Valencia,19,2001,2.0,1,0,0,8,6,0,2,4,3,0,0,0,8,5,7,41.7
290,Koke,ESP,MF,Atlético Madrid,29,1992,27.9,6,0,0,29,27,0,33,24,30,0,0,0,169,12,26,31.6
291,Luca Koleosho,ITA,FW,Espanyol,16,2004,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0
292,Geoffrey Kondogbia,CTA,MF|DF,Atlético Madrid,28,1993,20.9,13,2,2,40,37,0,1,44,44,0,0,0,188,38,21,64.4
293,Jules Koundé,FRA,DF,Sevilla,22,1998,30.4,2,2,0,15,28,2,18,21,17,1,0,0,199,77,49,61.1
294,Toni Kroos,GER,MF,Real Madrid,31,1990,23.4,4,0,0,20,39,0,86,12,26,0,0,0,125,8,10,44.4
295,Takefusa Kubo,JPN,FW|MF,Mallorca,20,2001,17.8,4,0,0,17,47,5,51,8,19,0,0,0,101,11,14,44.0
296,Víctor Laguardia,ESP,DF,Alavés,31,1989,33.8,9,0,0,21,6,4,3,27,16,0,0,0,171,62,47,56.9
297,Diego Lainez,MEX,FW,Betis,21,2000,1.6,0,0,0,4,1,0,2,1,1,0,0,0,10,0,2,0.0
298,Érik Lamela,ARG,FW|MF,Sevilla,29,1992,11.3,5,0,0,21,13,5,15,5,18,0,0,0,54,10,12,45.5
299,Juanmi Latasa,ESP,FW,Real Madrid,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
300,Toni Lato,ESP,DF,Valencia,23,1997,6.6,5,0,0,14,6,1,19,8,12,0,0,0,52,4,19,17.4
301,Robin Le Normand,ESP,DF,Real Sociedad,24,1996,37.0,6,0,0,37,22,2,1,48,32,0,0,0,155,107,66,61.8
302,Jeremías Ledesma,ARG,GK,Cádiz,28,1993,38.0,4,0,0,2,7,0,0,1,1,0,2,0,39,13,1,92.9
303,Wu Lei,CHN,FW|MF,Espanyol,29,1991,5.3,0,0,0,5,5,5,4,4,2,0,0,0,16,8,22,26.7
304,Florian Lejeune,FRA,DF,Alavés,30,1991,30.0,9,1,1,34,5,2,3,31,24,0,2,0,164,71,43,62.3
305,Iñigo Lekue,ESP,DF,Athletic Club,28,1993,21.4,3,0,0,19,9,0,66,23,23,0,0,0,144,18,17,51.4
306,Thomas Lemar,FRA,MF,Atlético Madrid,25,1995,16.0,2,0,0,11,21,2,90,8,14,0,2,0,71,12,10,54.5
307,Ruben Lendinez,ESP,DF,Valencia,18,2003,1.5,2,0,0,2,0,0,0,2,3,0,0,0,8,0,1,0.0
308,Clément Lenglet,FRA,DF,Barcelona,26,1995,9.2,4,0,0,19,4,0,1,13,11,0,1,0,60,16,25,39.0
309,Javier Llabrés,ESP,FW|MF,Mallorca,18,2002,1.5,0,0,0,0,0,1,4,0,1,0,0,0,9,1,1,50.0
310,Marcos Llorente,ESP,MF|DF,Atlético Madrid,26,1995,27.2,5,0,0,30,16,7,71,27,23,0,1,0,174,18,23,43.9
311,Giovani Lo Celso,ARG,FW|MF,Villarreal,25,1996,11.0,3,0,0,16,42,3,15,5,12,0,0,0,61,3,6,33.3
312,Julen Lobete,ESP,FW|MF,Real Sociedad,20,2000,3.2,0,0,0,9,11,5,0,1,3,0,0,0,16,4,8,33.3
313,Renan Lodi,BRA,DF,Atlético Madrid,23,1998,13.1,4,0,0,21,21,3,48,13,18,0,1,0,64,28,21,57.1
314,David López,ESP,MF|DF,Espanyol,31,1989,8.3,1,0,0,9,6,0,0,10,13,0,0,0,56,21,17,55.3
315,Diego López,ESP,GK,Espanyol,39,1981,35.3,4,0,0,0,6,0,0,1,0,0,0,0,49,10,0,100.0
316,Javi López,ESP,DF,Alavés,19,2002,5.1,2,0,0,6,12,0,14,4,6,0,0,0,13,0,6,0.0
317,Unai López,ESP,MF,Rayo Vallecano,25,1995,12.9,5,0,0,26,17,5,62,10,9,0,0,0,76,8,22,26.7
318,Anthony Lozano,HON,FW|MF,Cádiz,28,1993,18.6,8,0,0,43,38,9,26,2,4,4,0,0,64,44,75,37.0
319,Florentino Luís,POR,MF,Getafe,21,1999,11.0,2,0,0,18,2,0,2,21,25,0,0,0,70,17,22,43.6
320,José Luis Gayà,ESP,DF,Valencia,26,1995,20.8,8,2,1,34,21,4,94,19,21,1,1,0,111,8,15,34.8
321,José Luis Morales,ESP,FW|MF,Levante,34,1987,30.2,7,0,0,28,40,15,121,4,17,1,0,0,132,16,31,34.0
322,Luismi,ESP,FW|MF,Sevilla,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
323,Andriy Lunin,UKR,GK,Real Madrid,22,1999,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
324,Darwin Machís,VEN,MF|FW,Granada,28,1993,15.3,2,0,0,20,30,6,66,15,13,0,0,0,85,12,18,40.0
325,Pablo Maffeo,ESP,DF,Mallorca,24,1997,32.7,10,0,0,32,59,3,109,46,47,3,0,0,170,59,57,50.9
326,Nemanja Maksimović,SRB,MF,Getafe,26,1995,32.6,5,0,0,13,13,0,13,71,32,0,0,0,143,47,42,52.8
327,Hugo Mallo,ESP,DF,Celta Vigo,30,1991,20.3,5,2,1,38,4,6,73,20,25,0,1,0,97,41,28,59.4
328,Mickael Malsa,MTQ,MF,Levante,25,1995,12.7,7,0,0,19,15,0,0,18,17,0,0,0,99,10,20,33.3
329,Giorgi Mamardashvili,GEO,GK,Valencia,20,2000,18.0,2,0,0,0,2,0,0,0,0,0,0,0,29,6,0,100.0
330,Reinildo Mandava,MOZ,DF,Atlético Madrid,27,1994,14.4,5,0,0,26,20,0,16,21,25,0,1,0,88,22,26,45.8
331,Aïssa Mandi,ALG,DF,Villarreal,29,1991,15.3,3,0,0,14,5,1,0,13,5,0,0,1,54,26,21,55.3
332,Nikola Maraš,SRB,DF,Rayo Vallecano,25,1995,11.6,4,0,0,11,4,0,0,15,9,0,0,0,37,29,27,51.8
333,Marcelo,BRA,DF,Real Madrid,33,1988,5.8,0,0,0,3,8,0,29,1,4,0,0,0,32,3,4,42.9
334,Iván Marcone,ARG,MF,Elche,31,1990,9.0,5,0,0,12,4,0,1,12,14,0,0,0,59,6,3,66.7
335,Óscar de Marcos,ESP,DF,Athletic Club,32,1989,18.7,5,0,0,25,8,3,48,19,37,0,0,0,120,22,16,57.9
336,José Mari,ESP,MF,Cádiz,33,1987,4.3,3,1,1,8,7,0,1,7,7,0,0,0,25,4,7,36.4
337,José María Giménez,URU,DF,Atlético Madrid,26,1995,22.7,7,0,0,11,21,2,1,25,12,0,0,0,99,41,24,63.1
338,Mariano,DOM,FW,Real Madrid,27,1993,3.8,2,0,0,2,0,4,1,1,0,0,0,0,4,9,4,69.2
339,Mika Màrmol,ESP,DF,Barcelona,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
340,Roger Martí,ESP,FW,Levante,30,1991,23.5,8,0,0,62,28,12,10,2,14,1,0,0,49,29,54,34.9
341,Anthony Martial,FRA,FW|MF,Sevilla,25,1995,5.4,1,0,0,5,11,0,6,0,1,0,0,0,7,6,9,40.0
342,Martín,ESP,MF,Cádiz,22,1999,1.3,1,0,0,4,1,0,3,1,2,0,0,0,5,6,5,54.5
343,Ander Martin,ESP,FW|MF,Real Sociedad,20,2000,1.0,0,0,0,4,0,0,5,3,0,0,0,0,4,2,2,50.0
344,Andrés Martín,ESP,FW|MF,Rayo Vallecano,22,1999,2.1,0,0,0,3,2,3,2,0,0,0,0,0,3,2,2,50.0
345,Carlos Martín,ESP,DF,Atlético Madrid,19,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
346,Iván Martín,ESP,MF|FW,Alavés,22,1999,1.8,0,0,0,2,1,0,3,1,1,0,0,0,6,3,3,50.0
347,Iñigo Martínez,ESP,DF,Athletic Club,30,1991,26.0,9,2,1,33,27,2,11,39,13,0,1,0,175,69,46,60.0
348,Javi Martínez,ESP,MF|FW,Osasuna,21,1999,9.8,1,0,0,15,9,0,31,9,14,0,0,0,62,9,16,36.0
349,Pablo Martínez,ESP,MF,Levante,23,1998,7.3,2,0,0,11,9,1,14,15,8,0,0,0,46,11,12,47.8
350,Omar Mascarell,ESP,MF,Elche,28,1993,27.7,6,0,0,37,22,0,5,48,26,0,0,0,172,42,39,51.9
351,Jaime Mata,ESP,FW,Getafe,32,1988,7.5,7,0,0,25,17,9,10,1,5,0,0,0,21,25,54,31.6
352,Luís Maximiano,POR,GK,Granada,22,1999,34.8,2,0,0,0,3,0,0,1,1,0,0,1,50,6,1,85.7
353,Borja Mayoral,ESP,FW,Getafe,24,1997,11.6,3,0,0,13,20,4,7,4,5,0,0,0,47,21,30,41.2
354,Jordi Mboula,ESP,FW,Mallorca,22,1999,4.8,2,0,0,6,9,5,12,3,2,0,1,0,20,10,9,52.6
355,Óscar Melendo,ESP,MF|FW,Espanyol,23,1997,11.0,0,0,0,9,37,0,4,1,5,0,0,0,56,6,15,28.6
356,Gonzalo Melero,ESP,MF,Levante,27,1994,18.8,5,0,0,20,27,2,3,7,16,0,0,0,96,25,31,44.6
357,Memphis,NED,FW,Barcelona,27,1994,20.6,3,0,0,23,44,13,125,3,4,3,0,0,52,10,15,40.0
358,Tomás Mendes,ESP,MF,Alavés,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
359,Brais Méndez,ESP,MF,Celta Vigo,24,1997,33.6,8,0,0,75,54,9,41,37,35,0,0,0,199,45,50,47.4
360,Édgar Méndez,ESP,FW|MF,Alavés,31,1990,17.9,6,0,0,50,31,15,59,4,14,0,0,0,73,34,37,47.9
361,Ferland Mendy,FRA,DF,Real Madrid,26,1995,19.3,4,0,0,15,24,3,28,18,14,1,1,0,98,11,13,45.8
362,Fran Mérida,ESP,MF,Espanyol,31,1990,3.0,2,1,0,6,6,0,8,6,3,0,0,0,29,0,4,0.0
363,Mikel Merino,ESP,MF,Real Sociedad,25,1996,32.1,8,0,0,60,67,4,23,21,38,2,1,0,287,109,83,56.8
364,Martín Merquelanz,ESP,FW|MF,Rayo Vallecano,26,1995,1.9,0,0,0,2,2,0,12,0,1,0,0,0,7,3,4,42.9
365,Matt Miazga,USA,DF,Alavés,26,1995,9.3,2,0,0,6,2,0,0,11,7,0,0,0,35,32,8,80.0
366,Miguel,ESP,FW|MF,Alavés,21,1999,9.2,2,0,0,19,20,5,6,1,3,1,0,0,32,14,41,25.5
367,Éder Militão,BRA,DF,Real Madrid,23,1998,33.7,5,0,0,38,39,1,11,52,32,1,0,0,204,83,38,68.6
368,Luis Milla,ESP,MF,Granada,26,1994,30.8,4,0,0,26,64,1,132,25,29,0,0,0,217,30,30,50.0
369,Pere Milla,ESP,MF|FW,Elche,28,1992,18.3,4,0,0,17,50,9,13,5,15,0,1,0,104,31,43,41.9
370,Santi Mina,ESP,FW,Celta Vigo,25,1995,26.3,4,0,0,53,39,10,12,6,17,2,0,0,105,126,154,45.0
371,Óscar Mingueza,ESP,DF,Barcelona,22,1999,9.9,2,0,0,12,4,1,32,9,11,0,0,0,45,9,6,60.0
372,Rafa Mir,ESP,FW,Sevilla,24,1997,20.1,6,0,0,32,18,23,9,0,3,0,0,0,49,58,52,52.7
373,Jorge Miramón,ESP,DF,Levante,32,1989,22.0,5,0,0,31,23,0,49,35,19,0,0,0,147,18,23,43.9
374,Juan Miranda,ESP,DF,Betis,21,2000,8.7,3,0,0,13,13,0,28,15,11,0,0,0,36,12,18,40.0
375,Stefan Mitrović,SRB,DF,Getafe,31,1990,29.6,8,1,0,18,4,0,0,22,8,0,0,0,106,56,30,65.1
376,Luka Modrić,CRO,MF,Real Madrid,35,1985,22.6,4,0,0,24,32,1,48,20,10,0,0,0,123,6,14,30.0
377,Johan Mojica,COL,DF,Elche,28,1992,31.7,4,1,0,32,50,4,158,25,25,0,0,0,234,28,21,57.1
378,Jorge Molina,ESP,FW,Granada,39,1982,21.8,2,0,0,19,39,11,9,6,2,0,0,0,47,89,93,48.9
379,Jon Moncayola,ESP,MF,Osasuna,23,1998,32.4,2,0,0,20,15,1,98,20,20,0,0,0,207,18,21,46.2
380,Monchu,ESP,MF,Granada,21,1999,7.4,3,1,0,29,11,0,6,4,6,0,0,0,35,10,8,55.6
381,Gonzalo Montiel,ARG,DF,Sevilla,24,1997,11.8,7,0,0,9,12,4,33,10,4,0,0,0,68,10,7,58.8
382,Ángel Montoro,ESP,MF,Granada,33,1988,14.8,5,0,0,29,18,2,45,11,13,0,0,0,83,8,18,30.8
383,Martín Montoya,ESP,DF,Betis,30,1991,5.8,2,0,0,8,10,0,13,11,12,0,0,0,27,10,6,62.5
384,Jon Morcillo,ESP,MF|FW,Athletic Club,22,1998,0.6,2,0,0,2,1,0,7,0,0,0,0,0,4,0,0,
385,Alberto Moreno,ESP,MF|DF,Villarreal,29,1992,13.6,3,0,0,20,21,6,47,27,7,0,2,0,65,7,10,41.2
386,Álex Moreno,ESP,DF,Betis,28,1993,26.7,3,1,0,33,38,3,84,34,40,1,0,0,145,24,34,41.4
387,Gerard Moreno,ESP,FW,Villarreal,29,1992,13.2,2,0,0,11,14,8,12,6,2,1,0,0,33,18,18,50.0
388,Tete Morente,ESP,MF,Elche,24,1996,18.1,4,0,0,32,22,8,74,12,14,0,0,0,90,22,21,51.2
389,Ilaix Moriba,GUI,MF,Valencia,18,2003,9.1,9,1,1,21,25,0,3,12,18,0,0,0,51,14,21,40.0
390,Manu Morlanes,ESP,MF,Espanyol,22,1999,12.7,6,1,0,13,11,0,6,13,15,0,0,0,78,17,24,41.5
391,Loren Morón,ESP,FW|MF,Espanyol,27,1993,6.3,0,0,0,10,15,7,5,2,4,0,0,0,15,19,29,39.6
392,Loren Morón,ESP,FW,Betis,27,1993,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
393,Cristhian Mosquera,COL,DF,Valencia,17,2004,2.4,1,0,0,4,0,0,0,3,2,0,0,0,12,1,3,25.0
394,Toni Moya,ESP,MF,Alavés,23,1998,15.4,2,0,0,27,10,0,81,20,10,0,1,0,99,10,20,33.3
395,Iker Muniain,ESP,MF,Athletic Club,28,1992,30.9,3,0,0,15,81,5,173,17,10,2,0,0,159,5,9,35.7
396,Aihen Muñoz,ESP,DF,Real Sociedad,23,1997,14.9,4,1,1,27,14,0,39,17,17,0,0,0,80,25,22,53.2
397,Jeison Murillo,COL,DF,Celta Vigo,29,1992,12.4,5,1,0,13,13,0,1,17,10,0,1,0,61,31,33,48.4
398,Vedat Muriqi,KVX,FW,Mallorca,27,1994,16.0,6,0,0,27,16,7,7,6,3,0,0,0,42,116,98,54.2
399,Yunus Musah,USA,MF|FW,Valencia,18,2002,14.0,5,0,0,24,16,0,29,14,13,0,1,0,50,16,21,43.2
400,Shkodran Mustafi,GER,DF,Levante,29,1992,7.3,1,0,0,3,4,3,0,15,6,0,0,0,27,24,7,77.4
401,Mamadou N'Diaye,,MF,Alavés,24,1996,25.7,10,0,0,50,22,1,4,36,20,,,0,,,,
402,Nacho,ESP,DF,Real Madrid,31,1990,17.3,7,0,0,15,13,0,11,34,14,0,0,0,95,28,19,59.6
403,Roberto Navarro,ESP,MF|FW,Real Sociedad,19,2002,2.2,0,0,0,3,2,1,2,2,3,0,0,0,15,1,6,14.3
404,Ximo Navarro,ESP,DF,Alavés,31,1990,15.0,4,1,0,16,25,2,29,22,19,0,2,0,79,9,23,28.1
405,Jesús Navas,ESP,DF,Sevilla,35,1985,19.8,4,0,0,5,10,2,112,17,13,0,0,0,106,13,19,40.6
406,Álvaro Negredo,ESP,FW,Cádiz,35,1985,24.0,3,0,0,16,34,11,15,2,3,1,1,0,40,114,111,50.7
407,Neto,BRA,GK,Barcelona,32,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
408,Carlos Neva,ESP,DF,Granada,25,1996,23.4,1,0,0,8,22,0,84,32,19,0,0,0,111,20,31,39.2
409,Saúl Ñíguez,ESP,FW|MF,Atlético Madrid,26,1994,2.2,0,0,0,2,2,1,5,0,2,0,0,0,12,6,3,66.7
410,Fernando Niño,ESP,FW,Mallorca,20,2000,9.8,2,0,0,18,19,3,1,3,4,1,0,0,31,46,52,46.9
411,Peru Nolaskoain,ESP,DF,Athletic Club,22,1998,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
412,Nolito,ESP,MF,Celta Vigo,34,1986,15.4,2,0,0,21,11,6,18,9,15,0,1,0,75,12,13,48.0
413,Randy Ntekja,FRA,FW|MF,Rayo Vallecano,23,1997,16.2,2,0,0,41,24,3,9,8,13,2,0,0,56,61,67,47.7
414,Unai Núñez,ESP,DF,Athletic Club,24,1997,6.9,2,0,0,10,7,0,1,8,4,0,1,0,46,12,11,52.2
415,Allan Nyom,CMR,DF,Getafe,33,1988,2.7,1,0,0,1,3,0,3,2,1,0,0,0,12,4,2,66.7
416,Jan Oblak,SVN,GK,Atlético Madrid,28,1993,38.0,2,0,0,0,7,0,0,1,0,0,0,1,39,7,0,100.0
417,Lucas Ocampos,ARG,FW,Sevilla,27,1994,23.6,7,0,0,45,41,2,63,9,24,0,1,0,114,27,30,47.4
418,Lucas Olaza,URU,DF,Elche,27,1994,3.3,1,0,0,3,4,0,16,4,3,0,0,0,25,1,2,33.3
419,Oier Olazábal,ESP,GK,Espanyol,31,1989,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
420,Brian Oliván,ESP,DF,Mallorca,27,1994,24.3,7,0,0,31,7,4,73,28,20,1,1,0,113,21,36,36.8
421,Mathías Olivera,URU,DF,Getafe,23,1997,31.1,10,0,0,55,46,3,63,55,47,0,0,0,195,111,111,50.0
422,Javier Ontiveros,ESP,FW|MF,Osasuna,23,1997,0.4,0,0,0,1,1,0,3,1,0,0,0,0,2,1,0,100.0
423,Pedro Ortiz,ESP,MF,Sevilla,20,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
424,Milutin Osmajić,MNE,FW|MF,Cádiz,22,1999,2.9,0,0,0,3,7,5,2,1,1,0,0,0,9,12,22,35.3
425,Jesús Owono,EQG,GK,Alavés,20,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
426,Mikel Oyarzabal,ESP,FW|MF,Real Sociedad,24,1997,18.6,0,1,0,14,26,5,110,10,10,0,0,0,86,22,35,38.6
427,Fernando Pacheco,ESP,GK,Alavés,29,1992,33.9,1,0,0,0,2,0,0,0,1,0,0,0,26,4,0,100.0
428,Jon Pacheco,ESP,DF,Real Sociedad,20,2001,4.2,1,0,0,3,1,0,0,6,4,0,0,0,18,12,11,52.2
