Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
21,Yeray Álvarez,ESP,DF,Athletic Club,26,1995,20.7,0,7,0,0.0,0.34,0.00,0.00,,14.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
22,Dani Alves,BRA,DF,Barcelona,38,1983,12.2,1,5,2,40.0,0.41,0.16,0.20,0.50,31.4,0,0,0,0.3,0.3,0.06,+0.7,+0.7
23,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,19,2001,0.9,0,1,0,0.0,1.14,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.03,0.0,0.0
24,Amath,SEN,FW|MF,Mallorca,25,1996,9.8,0,11,4,36.4,1.12,0.41,0.00,0.00,17.3,0,0,0,1.4,1.4,0.12,-1.4,-1.4
25,Florin Andone,ROU,FW,Cádiz,28,1993,2.0,0,3,1,33.3,1.53,0.51,0.00,0.00,12.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
26,Marcos André,BRA,FW|MF,Valencia,24,1996,10.8,1,30,8,26.7,2.77,0.74,0.03,0.13,14.8,0,0,0,3.0,3.0,0.10,-2.0,-2.0
27,José Ángel,ESP,DF,Osasuna,31,1989,12.0,1,11,3,27.3,0.91,0.25,0.09,0.33,27.3,0,0,0,0.2,0.2,0.02,+0.8,+0.8
28,Josep Antoni Gayá,ESP,DF,Mallorca,21,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
29,Mauro Arambarri,URU,MF,Getafe,25,1995,29.6,0,37,8,21.6,1.25,0.27,0.00,0.00,27.7,2,0,0,1.2,1.2,0.03,-1.2,-1.2
30,Néstor Araujo,MEX,DF,Celta Vigo,29,1991,29.1,0,8,1,12.5,0.28,0.03,0.00,0.00,21.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
31,Ronald Araújo,URU,DF,Barcelona,22,1999,25.2,4,18,10,55.6,0.71,0.40,0.22,0.40,12.6,0,0,0,1.5,1.5,0.09,+2.5,+2.5
32,Jesús Areso,ESP,DF,Osasuna,22,1999,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
33,Matias Arezo,URU,FW|MF,Granada,18,2002,1.8,0,5,3,60.0,2.78,1.67,0.00,0.00,17.5,0,0,0,1.0,1.0,0.20,-1.0,-1.0
34,Santiago Arias,COL,DF,Granada,29,1992,4.9,1,3,1,33.3,0.61,0.20,0.33,1.00,14.6,0,0,0,0.7,0.7,0.25,+0.3,+0.3
35,Santiago Arzamendia,PAR,MF,Cádiz,23,1998,5.2,1,7,1,14.3,1.34,0.19,0.14,1.00,29.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8
36,Sergio Asenjo,ESP,GK,Villarreal,32,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
37,Alejandro Asensio,ESP,FW,Rayo Vallecano,20,2000,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,10.1,0,0,0,0.0,0.0,0.03,0.0,0.0
38,Marco Asensio,ESP,FW|MF,Real Madrid,25,1996,19.2,10,64,32,50.0,3.33,1.66,0.16,0.31,18.9,2,0,0,7.5,7.5,0.12,+2.5,+2.5
39,Iago Aspas,ESP,FW,Celta Vigo,33,1987,34.3,18,85,36,42.4,2.48,1.05,0.18,0.42,16.5,7,3,5,14.1,10.2,0.12,+3.9,+4.8
40,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,32,1989,12.0,11,37,20,54.1,3.08,1.66,0.30,0.55,12.0,0,0,0,7.8,7.8,0.21,+3.2,+3.2
41,Ludwig Augustinsson,SWE,DF|FW,Sevilla,27,1994,8.8,0,4,2,50.0,0.45,0.23,0.00,0.00,15.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4
42,Serge Aurier,CIV,DF,Villarreal,28,1992,11.2,0,11,2,18.2,0.98,0.18,0.00,0.00,15.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8
43,Ezequiel Ávila,ARG,FW|MF,Osasuna,27,1994,20.8,6,62,15,24.2,2.98,0.72,0.08,0.33,24.6,4,1,1,4.3,3.5,0.06,+1.7,+1.5
44,Iddrisu Baba,GHA,MF,Mallorca,25,1996,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,24.4,0,0,0,1.4,1.4,0.06,-0.4,-0.4
45,Carlos Bacca,COL,FW,Granada,34,1986,5.7,0,9,2,22.2,1.58,0.35,0.00,0.00,14.5,0,0,0,0.9,0.9,0.10,-0.9,-0.9
46,Édgar Badía,ESP,GK,Elche,29,1992,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
47,Miguel Baeza,ESP,DF,Celta Vigo,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
48,Alejandro Balde,ESP,DF|FW,Barcelona,17,2003,2.1,0,1,0,0.0,0.48,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.03,0.0,0.0
49,Gareth Bale,WAL,FW,Real Madrid,32,1989,3.1,1,15,6,40.0,4.82,1.93,0.07,0.17,19.7,2,0,0,1.2,1.2,0.08,-0.2,-0.2
50,Mikel Balenziaga,ESP,DF,Athletic Club,33,1988,22.5,0,7,2,28.6,0.31,0.09,0.00,0.00,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
51,Iván Balliu,ALB,DF,Rayo Vallecano,29,1992,35.0,1,15,3,20.0,0.43,0.09,0.07,0.33,19.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1
52,Barbero,ESP,FW|MF,Osasuna,22,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
53,Barcia,ESP,DF,Granada,20,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
54,Enis Bardhi,MKD,MF|FW,Levante,26,1995,18.9,3,41,8,19.5,2.17,0.42,0.02,0.13,24.3,9,2,2,3.9,2.2,0.05,-0.9,-1.2
55,Keidi Bare,ALB,MF,Espanyol,23,1997,16.5,1,4,1,25.0,0.24,0.06,0.25,1.00,13.2,0,0,0,0.3,0.3,0.07,+0.7,+0.7
56,Kike Barja,ESP,MF|FW,Osasuna,24,1997,9.6,2,17,6,35.3,1.77,0.62,0.12,0.33,18.9,0,0,0,1.5,1.5,0.09,+0.5,+0.5
57,Antonio Barragán,ESP,DF,Elche,34,1987,11.3,0,1,0,0.0,0.09,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.03,0.0,0.0
58,Ander Barrenetxea,ESP,FW|MF,Real Sociedad,19,2001,6.1,1,8,2,25.0,1.32,0.33,0.13,0.50,15.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5
59,Marc Bartra,ESP,DF,Betis,30,1991,22.1,1,15,3,20.0,0.68,0.14,0.07,0.33,16.3,0,0,0,1.6,1.6,0.11,-0.6,-0.6
60,Álvaro Bastida,ESP,MF,Cádiz,17,2004,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
61,Rodrigo Battaglia,ARG,MF,Mallorca,30,1991,13.1,0,5,1,20.0,0.38,0.08,0.00,0.00,21.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4
62,Jon Bautista,ESP,MF,Real Sociedad,26,1995,0.5,0,1,0,0.0,2.00,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
63,Bebé,CPV,FW,Rayo Vallecano,31,1990,9.6,1,50,8,16.0,5.19,0.83,0.02,0.13,26.7,10,0,0,1.7,1.7,0.03,-0.7,-0.7
64,Héctor Bellerín,ESP,DF,Betis,26,1995,22.0,0,10,2,20.0,0.45,0.09,0.00,0.00,21.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
65,Fran Beltrán,ESP,MF,Celta Vigo,22,1999,28.9,1,20,4,20.0,0.69,0.14,0.05,0.25,29.2,0,0,0,0.4,0.4,0.02,+0.6,+0.6
66,Darío Benedetto,ARG,FW|MF,Elche,31,1990,6.6,2,18,6,33.3,2.75,0.92,0.11,0.33,21.3,0,0,0,2.0,2.0,0.11,0.0,0.0
67,Iker Benito,ESP,FW|MF,Osasuna,18,2002,1.3,0,3,1,33.3,2.29,0.76,0.00,0.00,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
68,Pedro Benito,ESP,FW,Cádiz,21,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
69,Karim Benzema,FRA,FW,Real Madrid,33,1987,28.8,27,117,48,41.0,4.06,1.67,0.17,0.42,16.2,3,7,11,23.7,15.1,0.13,+3.3,+4.9
70,Yuri Berchiche,ESP,DF,Athletic Club,31,1990,11.3,1,8,3,37.5,0.71,0.27,0.13,0.33,20.2,1,0,0,0.4,0.4,0.05,+0.6,+0.6
71,Álex Berenguer,ESP,MF,Athletic Club,26,1995,24.1,3,45,14,31.1,1.87,0.58,0.07,0.21,18.0,1,0,1,5.2,4.5,0.10,-2.2,-1.5
72,Pedro Bigas,ESP,DF,Elche,30,1990,17.2,1,12,3,25.0,0.70,0.17,0.08,0.33,20.6,1,0,0,0.6,0.6,0.05,+0.4,+0.4
73,Yassine Bounou,MAR,GK,Sevilla,30,1991,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
74,Lucas Boyé,ARG,FW,Elche,25,1996,19.0,7,49,16,32.7,2.57,0.84,0.14,0.44,16.2,2,0,0,4.6,4.6,0.09,+2.4,+2.4
75,Martin Braithwaite,DEN,FW,Barcelona,30,1991,2.6,2,7,3,42.9,2.68,1.15,0.29,0.67,12.0,0,0,0,0.9,0.9,0.12,+1.1,+1.1
76,Darko Brašanac,SRB,MF,Osasuna,29,1992,26.7,1,17,5,29.4,0.64,0.19,0.06,0.20,14.8,0,0,0,1.5,1.5,0.09,-0.5,-0.5
77,Claudio Bravo,CHI,GK,Betis,38,1983,16.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
78,Yan Brice Eteki,CMR,MF,Granada,23,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.02,0.0,0.0
79,Ante Budimir,CRO,FW,Osasuna,30,1991,19.3,8,43,19,44.2,2.23,0.98,0.14,0.32,12.3,0,2,2,8.3,6.8,0.16,-0.3,-0.8
80,Sergio Busquets,ESP,MF,Barcelona,33,1988,35.5,2,14,4,28.6,0.39,0.11,0.14,0.50,21.3,0,0,0,0.6,0.6,0.05,+1.4,+1.4
81,Adrián Butzke,ESP,FW,Granada,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
82,Erick Cabaco,URU,DF,Getafe,26,1995,4.5,0,1,0,0.0,0.22,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
83,Leandro Cabrera,URU,DF,Espanyol,30,1991,37.0,2,18,6,33.3,0.49,0.16,0.11,0.33,11.7,0,0,0,1.1,1.1,0.06,+0.9,+0.9
84,Martín Cáceres,URU,DF,Levante,34,1987,7.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
85,Cala,ESP,DF,Cádiz,31,1989,10.5,0,5,0,0.0,0.48,0.00,0.00,,9.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7
86,Calderón,ESP,DF,Betis,21,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
87,Fernando Calero,ESP,DF,Espanyol,25,1995,12.1,0,1,0,0.0,0.08,0.00,0.00,,15.3,0,0,0,0.2,0.2,0.15,-0.2,-0.2
88,Víctor Camarasa,ESP,MF|FW,Betis,27,1994,1.2,0,1,0,0.0,0.83,0.00,0.00,,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0
89,Eduardo Camavinga,FRA,MF,Real Madrid,18,2002,13.7,2,12,5,41.7,0.87,0.36,0.17,0.40,24.2,0,0,0,1.2,1.2,0.10,+0.8,+0.8
90,José Campaña,ESP,MF,Levante,28,1993,15.8,2,12,5,41.7,0.76,0.32,0.17,0.40,21.4,1,0,1,1.5,0.6,0.05,+0.5,+1.4
91,Sergio Canales,ESP,FW|MF,Betis,30,1991,31.0,5,54,24,44.4,1.74,0.77,0.09,0.21,21.0,3,0,0,4.1,4.1,0.08,+0.9,+0.9
92,Álex Cantero,ESP,FW|MF,Levante,21,2000,6.8,0,15,5,33.3,2.21,0.74,0.00,0.00,15.2,0,0,0,2.2,2.2,0.15,-2.2,-2.2
93,Ander Capa,ESP,DF,Athletic Club,29,1992,0.0,0,1,0,0.0,22.50,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
94,Étienne Capoue,FRA,MF,Villarreal,33,1988,25.4,1,14,5,35.7,0.55,0.20,0.07,0.20,19.9,0,0,0,0.5,0.5,0.04,+0.5,+0.5
95,Isaac Carcelen,ESP,DF|MF,Cádiz,28,1993,17.2,0,11,4,36.4,0.64,0.23,0.00,0.00,26.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4
96,Cárdenas,ESP,GK,Levante,24,1997,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
97,Carlo,ESP,MF,Villarreal,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
98,Diego Carlos,BRA,DF,Sevilla,28,1993,32.9,3,30,10,33.3,0.91,0.30,0.10,0.30,14.6,1,0,0,2.1,2.1,0.07,+0.9,+0.9
99,Carmona,ESP,DF,Sevilla,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
100,Yannick Carrasco,BEL,FW|MF,Atlético Madrid,27,1993,28.7,6,48,9,18.8,1.67,0.31,0.08,0.44,18.2,0,2,2,5.3,3.8,0.08,+0.7,+0.2
101,Guido Carrillo,ARG,FW,Elche,30,1991,13.0,2,23,10,43.5,1.77,0.77,0.09,0.20,11.3,0,0,0,2.6,2.6,0.11,-0.6,-0.6
102,Dani Carvajal,ESP,DF,Real Madrid,29,1992,17.2,1,10,2,20.0,0.58,0.12,0.10,0.50,19.9,0,0,0,0.5,0.5,0.05,+0.5,+0.5
103,William Carvalho,POR,MF,Betis,29,1992,20.1,2,33,10,30.3,1.65,0.50,0.06,0.20,16.8,0,0,0,3.1,3.1,0.10,-1.1,-1.1
104,Casemiro,BRA,MF,Real Madrid,29,1992,28.5,1,41,9,22.0,1.44,0.32,0.02,0.11,25.1,1,0,0,2.5,2.5,0.06,-1.5,-1.5
105,Kiko Casilla,ESP,GK,Elche,34,1986,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
106,Catena,ESP,DF,Rayo Vallecano,26,1994,36.0,2,23,6,26.1,0.64,0.17,0.09,0.33,10.8,0,0,0,1.4,1.4,0.06,+0.6,+0.6
107,Dani Ceballos,ESP,MF,Real Madrid,24,1996,3.1,0,10,4,40.0,3.26,1.30,0.00,0.00,20.1,1,0,0,0.7,0.7,0.07,-0.7,-0.7
108,Franco Cervi,ARG,MF,Celta Vigo,27,1994,20.0,4,22,9,40.9,1.10,0.45,0.18,0.44,16.2,0,0,0,3.1,3.1,0.16,+0.9,+0.9
109,Chapela,ESP,MF|FW,Cádiz,22,1999,4.4,0,3,0,0.0,0.68,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
110,Chema,ESP,MF,Getafe,29,1992,0.5,0,1,0,0.0,2.00,0.00,0.00,,29.2,0,0,0,0.0,0.0,0.03,0.0,0.0
111,Denis Cheryshev,RUS,MF|FW,Valencia,30,1990,6.3,0,10,4,40.0,1.60,0.64,0.00,0.00,16.7,0,0,0,0.9,0.9,0.09,-0.9,-0.9
112,Samuel Chukwueze,NGA,MF|FW,Villarreal,22,1999,14.8,3,32,7,21.9,2.16,0.47,0.09,0.43,16.3,0,0,0,4.6,4.6,0.14,-1.6,-1.6
113,Víctor Chust,ESP,DF,Cádiz,21,2000,20.3,0,9,2,22.2,0.44,0.10,0.00,0.00,10.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
114,Jasper Cillessen,NED,GK,Valencia,32,1989,16.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
115,Pathé Ciss,SEN,MF,Rayo Vallecano,27,1994,12.2,2,19,5,26.3,1.56,0.41,0.11,0.40,26.8,2,0,0,1.7,1.7,0.09,+0.3,+0.3
116,Carlos Clerc,ESP,DF,Levante,29,1992,16.8,0,2,0,0.0,0.12,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
117,Coke,ESP,DF,Levante,34,1987,1.3,1,1,1,100.0,0.76,0.76,1.00,1.00,2.4,0,0,0,0.6,0.6,0.63,+0.4,+0.4
118,Álex Collado,ESP,MF|FW,Granada,22,1999,11.3,2,17,8,47.1,1.50,0.71,0.12,0.25,25.2,1,0,0,0.8,0.8,0.05,+1.2,+1.2
119,Eray Cömert,SUI,DF,Valencia,23,1998,4.5,0,3,1,33.3,0.66,0.22,0.00,0.00,8.8,0,0,0,0.4,0.4,0.12,-0.4,-0.4
120,Santi Comesaña,ESP,MF,Rayo Vallecano,24,1996,29.8,1,32,5,15.6,1.07,0.17,0.03,0.20,13.3,1,0,0,3.7,3.7,0.11,-2.7,-2.7
121,Diego Conde,ESP,GK,Getafe,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
122,Francis Coquelin,FRA,MF,Villarreal,30,1991,9.2,2,5,2,40.0,0.54,0.22,0.40,1.00,13.2,0,0,0,0.3,0.3,0.06,+1.7,+1.7
123,Jesús Corona,MEX,FW|DF,Sevilla,28,1993,12.9,2,12,3,25.0,0.93,0.23,0.17,0.67,13.1,0,0,0,1.6,1.6,0.13,+0.4,+0.4
124,Ángel Correa,ARG,FW|MF,Atlético Madrid,26,1995,20.6,12,50,23,46.0,2.42,1.12,0.24,0.52,17.0,0,0,0,7.3,7.3,0.15,+4.7,+4.7
125,Thierry Correia,POR,DF,Valencia,22,1999,15.7,0,3,1,33.3,0.19,0.06,0.00,0.00,20.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3
126,Hélder Costa,ANG,MF|FW,Valencia,27,1994,12.4,0,9,2,22.2,0.72,0.16,0.00,0.00,17.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
127,Jaume Costa,ESP,DF,Mallorca,33,1988,20.3,0,11,2,18.2,0.54,0.10,0.00,0.00,19.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8
128,Thibaut Courtois,BEL,GK,Real Madrid,29,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
129,Philippe Coutinho,BRA,MF|FW,Barcelona,29,1992,5.6,2,23,6,26.1,4.12,1.07,0.04,0.17,19.0,2,1,1,3.1,2.3,0.10,-1.1,-1.3
130,Cristo,ESP,DF,Real Sociedad,21,2000,0.2,0,1,0,0.0,5.29,0.00,0.00,,33.6,0,0,0,0.0,0.0,0.01,0.0,0.0
131,Juan Cruz Armada,ESP,DF,Osasuna,29,1992,21.5,0,3,0,0.0,0.14,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
132,Marc Cucurella,ESP,MF|DF,Getafe,23,1998,0.3,0,1,0,0.0,3.91,0.00,0.00,,18.8,0,0,0,0.2,0.2,0.16,-0.2,-0.2
133,Jorge Cuenca,ESP,DF,Getafe,21,1999,29.8,1,16,7,43.8,0.54,0.23,0.06,0.14,12.4,0,0,0,0.9,0.9,0.06,+0.1,+0.1
134,Matheus Cunha,BRA,FW,Atlético Madrid,22,1999,11.8,6,37,14,37.8,3.13,1.19,0.16,0.43,15.4,0,0,0,5.8,5.8,0.16,+0.2,+0.2
135,Arnaut Danjuma,NED,FW,Villarreal,24,1997,16.4,10,59,25,42.4,3.61,1.53,0.12,0.28,15.1,2,3,3,11.9,9.5,0.16,-1.9,-2.5
136,Sergi Darder,ESP,MF,Espanyol,27,1993,34.7,3,44,17,38.6,1.27,0.49,0.07,0.18,24.1,0,0,0,2.6,2.6,0.06,+0.4,+0.4
137,Rodrigo De Paul,ARG,MF,Atlético Madrid,27,1994,23.9,3,24,9,37.5,1.00,0.38,0.13,0.33,22.8,0,0,0,1.6,1.6,0.07,+1.4,+1.4
138,Thomas Delaney,DEN,MF,Sevilla,29,1991,17.2,2,17,4,23.5,0.99,0.23,0.12,0.50,12.2,0,0,0,1.2,1.2,0.07,+0.8,+0.8
139,Ousmane Dembélé,FRA,FW,Barcelona,24,1997,15.7,1,46,7,15.2,2.94,0.45,0.02,0.14,19.5,1,0,0,2.6,2.6,0.06,-1.6,-1.6
140,Yusuf Demir,AUT,FW,Barcelona,18,2003,2.1,0,1,0,0.0,0.47,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1
141,Sergiño Dest,USA,DF|FW,Barcelona,20,2000,16.8,0,12,3,25.0,0.71,0.18,0.00,0.00,16.6,0,0,0,1.1,1.1,0.10,-1.1,-1.1
142,Boulaye Dia,SEN,FW,Villarreal,24,1996,14.1,5,37,11,29.7,2.62,0.78,0.14,0.45,14.3,0,0,0,5.4,5.4,0.15,-0.4,-0.4
143,Mouctar Diakhaby,GUI,DF,Valencia,24,1996,21.6,0,8,2,25.0,0.37,0.09,0.00,0.00,9.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6
144,Javier Díaz,ESP,GK,Sevilla,24,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
145,Víctor Díaz,ESP,DF,Granada,33,1988,16.7,1,13,2,15.4,0.78,0.12,0.08,0.50,22.3,0,0,0,0.8,0.8,0.06,+0.2,+0.2
146,Landry Dimata,BEL,FW|MF,Espanyol,23,1997,6.0,0,8,0,0.0,1.33,0.00,0.00,,11.7,0,0,0,1.6,1.6,0.21,-1.6,-1.6
147,Stole Dimitrievski,MKD,GK,Rayo Vallecano,27,1993,30.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
148,Matías Dituro,ARG,GK,Celta Vigo,34,1987,38.0,0,1,0,0.0,0.03,0.00,0.00,,20.2,0,0,0,0.0,0.0,0.02,0.0,0.0
149,Djené,TOG,DF,Getafe,29,1991,34.6,0,4,1,25.0,0.12,0.03,0.00,0.00,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
150,Naïs Djouahra,FRA,FW|MF,Real Sociedad,21,1999,2.4,0,5,2,40.0,2.05,0.82,0.00,0.00,18.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
151,Marko Dmitrović,SRB,GK,Sevilla,29,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
152,Jaume Doménech,ESP,GK,Valencia,30,1990,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
153,Carlos Dominguez,ESP,DF,Celta Vigo,20,2001,3.8,0,1,0,0.0,0.26,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1
154,Mario Dominguez,ESP,FW,Valencia,17,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
155,John Donald,ESP,DF,Elche,20,2000,2.0,0,2,1,50.0,1.00,0.50,0.00,0.00,12.1,0,0,0,0.5,0.5,0.26,-0.5,-0.5
156,Domingos Duarte,POR,DF,Granada,26,1995,18.7,1,6,1,16.7,0.32,0.05,0.17,1.00,9.2,0,0,0,0.9,0.9,0.16,+0.1,+0.1
