Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
17,Omar Alderete,PAR,DF,Valencia,24,1996,26.7,53,34,34,17,2,34,53,64.2,19,30,18,12,35,88,153,0
18,Iván Alejo,ESP,MF|FW,Cádiz,26,1995,11.8,33,15,21,10,2,15,44,34.1,29,12,0,12,8,41,17,0
19,Carles Aleñá,ESP,MF,Getafe,23,1998,25.8,27,19,11,13,3,9,48,18.8,39,21,2,19,15,42,16,0
20,Hugo Álvarez,ESP,FW,Celta Vigo,18,2003,0.1,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
21,Yeray Álvarez,ESP,DF,Athletic Club,26,1995,20.7,24,14,15,8,1,10,18,55.6,8,21,16,5,45,69,97,0
22,Dani Alves,BRA,DF,Barcelona,38,1983,12.2,30,19,13,13,4,14,26,53.8,12,10,3,7,11,41,10,2
23,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,19,2001,0.9,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
24,Amath,SEN,FW|MF,Mallorca,25,1996,9.8,21,11,11,6,4,7,17,41.2,10,12,0,12,7,28,7,0
25,Florin Andone,ROU,FW,Cádiz,28,1993,2.0,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,1,0
26,Marcos André,BRA,FW|MF,Valencia,24,1996,10.8,15,11,4,6,5,5,16,31.3,11,15,0,15,7,22,13,0
27,José Ángel,ESP,DF,Osasuna,31,1989,12.0,20,13,9,9,2,9,14,64.3,5,6,1,5,10,30,21,0
28,Josep Antoni Gayá,ESP,DF,Mallorca,21,2000,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,1
29,Mauro Arambarri,URU,MF,Getafe,25,1995,29.6,62,37,19,32,11,20,68,29.4,48,35,5,30,32,94,18,0
30,Néstor Araujo,MEX,DF,Celta Vigo,29,1991,29.1,22,14,17,5,0,9,21,42.9,12,17,10,7,27,49,105,2
31,Ronald Araújo,URU,DF,Barcelona,22,1999,25.2,41,23,29,12,0,21,25,84.0,4,37,20,17,23,64,66,1
32,Jesús Areso,ESP,DF,Osasuna,22,1999,2.1,3,3,2,1,0,0,2,0.0,2,0,0,0,0,3,2,1
33,Matias Arezo,URU,FW|MF,Granada,18,2002,1.8,5,3,2,1,2,4,9,44.4,5,1,0,1,1,6,1,0
34,Santiago Arias,COL,DF,Granada,29,1992,4.9,12,5,8,3,1,4,9,44.4,5,8,4,4,5,17,10,0
35,Santiago Arzamendia,PAR,MF,Cádiz,23,1998,5.2,14,6,6,5,3,6,13,46.2,7,6,0,6,4,18,7,0
36,Sergio Asenjo,ESP,GK,Villarreal,32,1989,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0
37,Alejandro Asensio,ESP,FW,Rayo Vallecano,20,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
38,Marco Asensio,ESP,FW|MF,Real Madrid,25,1996,19.2,12,8,6,4,2,4,18,22.2,14,8,1,7,12,24,6,1
39,Iago Aspas,ESP,FW,Celta Vigo,33,1987,34.3,14,7,1,5,8,4,24,16.7,20,23,2,21,11,25,19,0
40,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,32,1989,12.0,2,2,0,1,1,0,5,0.0,5,9,1,8,2,4,4,0
41,Ludwig Augustinsson,SWE,DF|FW,Sevilla,27,1994,8.8,18,14,11,3,4,8,13,61.5,5,10,3,7,5,23,21,0
42,Serge Aurier,CIV,DF,Villarreal,28,1992,11.2,14,9,11,2,1,4,7,57.1,3,14,7,7,11,25,25,0
43,Ezequiel Ávila,ARG,FW|MF,Osasuna,27,1994,20.8,17,7,6,7,4,7,21,33.3,14,14,2,12,13,30,15,1
44,Iddrisu Baba,GHA,MF,Mallorca,25,1996,21.5,57,30,31,23,3,25,43,58.1,18,19,5,14,24,81,34,1
45,Carlos Bacca,COL,FW,Granada,34,1986,5.7,4,4,2,0,2,0,3,0.0,3,5,0,5,1,5,5,0
46,Édgar Badía,ESP,GK,Elche,29,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,16,2
47,Miguel Baeza,ESP,DF,Celta Vigo,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
48,Alejandro Balde,ESP,DF|FW,Barcelona,17,2003,2.1,2,1,1,0,1,0,0,,0,2,2,0,1,3,1,0
49,Gareth Bale,WAL,FW,Real Madrid,32,1989,3.1,2,1,1,0,1,1,4,25.0,3,2,0,2,2,4,1,0
50,Mikel Balenziaga,ESP,DF,Athletic Club,33,1988,22.5,33,24,15,15,3,25,43,58.1,18,27,4,23,21,54,79,0
51,Iván Balliu,ALB,DF,Rayo Vallecano,29,1992,35.0,45,22,25,11,9,19,31,61.3,12,24,5,19,39,84,64,0
52,Barbero,ESP,FW|MF,Osasuna,22,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
53,Barcia,ESP,DF,Granada,20,2000,0.8,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,1
54,Enis Bardhi,MKD,MF|FW,Levante,26,1995,18.9,29,12,12,14,3,12,35,34.3,23,13,2,11,10,39,7,0
55,Keidi Bare,ALB,MF,Espanyol,23,1997,16.5,27,17,14,12,1,11,31,35.5,20,20,10,10,15,42,26,1
56,Kike Barja,ESP,MF|FW,Osasuna,24,1997,9.6,15,11,4,7,4,8,22,36.4,14,10,1,9,9,24,4,0
57,Antonio Barragán,ESP,DF,Elche,34,1987,11.3,21,14,13,7,1,11,17,64.7,6,5,3,2,17,38,34,0
58,Ander Barrenetxea,ESP,FW|MF,Real Sociedad,19,2001,6.1,15,10,9,6,0,8,18,44.4,10,7,0,7,2,17,2,0
59,Marc Bartra,ESP,DF,Betis,30,1991,22.1,39,14,18,17,4,19,35,54.3,16,39,22,17,33,72,105,1
60,Álvaro Bastida,ESP,MF,Cádiz,17,2004,2.2,7,4,2,4,1,4,5,80.0,1,1,0,1,3,10,1,0
61,Rodrigo Battaglia,ARG,MF,Mallorca,30,1991,13.1,32,16,13,19,0,15,30,50.0,15,21,10,11,10,42,36,0
62,Jon Bautista,ESP,MF,Real Sociedad,26,1995,0.5,3,0,0,3,0,0,1,0.0,1,1,0,1,1,4,1,0
63,Bebé,CPV,FW,Rayo Vallecano,31,1990,9.6,6,5,1,3,2,4,16,25.0,12,18,0,18,3,9,6,0
64,Héctor Bellerín,ESP,DF,Betis,26,1995,22.0,52,32,29,20,3,31,44,70.5,13,11,2,9,23,75,57,1
65,Fran Beltrán,ESP,MF,Celta Vigo,22,1999,28.9,56,41,27,23,6,28,68,41.2,40,29,5,24,32,88,39,0
66,Darío Benedetto,ARG,FW|MF,Elche,31,1990,6.6,5,1,2,2,1,3,6,50.0,3,4,0,4,1,6,1,0
67,Iker Benito,ESP,FW|MF,Osasuna,18,2002,1.3,2,1,1,0,1,0,1,0.0,1,2,0,2,0,2,2,0
68,Pedro Benito,ESP,FW,Cádiz,21,2000,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
69,Karim Benzema,FRA,FW,Real Madrid,33,1987,28.8,11,9,5,3,3,2,9,22.2,7,10,0,10,4,15,13,0
70,Yuri Berchiche,ESP,DF,Athletic Club,31,1990,11.3,25,11,10,11,4,7,14,50.0,7,19,6,13,13,38,25,0
71,Álex Berenguer,ESP,MF,Athletic Club,26,1995,24.1,45,26,23,14,8,11,51,21.6,40,40,2,38,16,61,20,0
72,Pedro Bigas,ESP,DF,Elche,30,1990,17.2,24,10,16,8,0,9,20,45.0,11,21,16,5,18,42,77,1
73,Yassine Bounou,MAR,GK,Sevilla,30,1991,31.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1
74,Lucas Boyé,ARG,FW,Elche,25,1996,19.0,27,13,5,15,7,9,24,37.5,15,24,1,23,2,29,23,0
75,Martin Braithwaite,DEN,FW,Barcelona,30,1991,2.6,1,1,0,0,1,0,0,,0,2,0,2,1,2,1,0
76,Darko Brašanac,SRB,MF,Osasuna,29,1992,26.7,35,22,19,14,2,14,40,35.0,26,25,8,17,25,60,15,0
77,Claudio Bravo,CHI,GK,Betis,38,1983,16.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2
78,Yan Brice Eteki,CMR,MF,Granada,23,1997,3.8,6,3,3,2,1,3,7,42.9,4,7,3,4,4,10,6,1
79,Ante Budimir,CRO,FW,Osasuna,30,1991,19.3,24,10,3,15,6,6,19,31.6,13,22,4,18,3,27,16,0
80,Sergio Busquets,ESP,MF,Barcelona,33,1988,35.5,93,49,31,48,14,46,83,55.4,37,44,8,36,45,138,31,0
81,Adrián Butzke,ESP,FW,Granada,22,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
82,Erick Cabaco,URU,DF,Getafe,26,1995,4.5,2,1,1,1,0,2,5,40.0,3,5,2,3,4,6,10,0
83,Leandro Cabrera,URU,DF,Espanyol,30,1991,37.0,37,24,27,10,0,21,34,61.8,13,32,23,9,44,81,222,2
84,Martín Cáceres,URU,DF,Levante,34,1987,7.4,2,2,2,0,0,1,5,20.0,4,2,2,0,11,13,16,1
85,Cala,ESP,DF,Cádiz,31,1989,10.5,9,4,9,0,0,8,17,47.1,9,12,6,6,12,21,56,0
86,Calderón,ESP,DF,Betis,21,2000,0.7,2,0,1,0,1,1,3,33.3,2,0,0,0,0,2,2,0
87,Fernando Calero,ESP,DF,Espanyol,25,1995,12.1,17,10,12,5,0,8,13,61.5,5,7,2,5,16,33,63,1
88,Víctor Camarasa,ESP,MF|FW,Betis,27,1994,1.2,2,1,1,1,0,0,1,0.0,1,2,1,1,2,4,2,0
89,Eduardo Camavinga,FRA,MF,Real Madrid,18,2002,13.7,52,35,22,20,10,20,38,52.6,18,20,2,18,17,69,14,1
90,José Campaña,ESP,MF,Levante,28,1993,15.8,27,16,13,10,4,12,32,37.5,20,13,2,11,21,48,19,1
91,Sergio Canales,ESP,FW|MF,Betis,30,1991,31.0,24,14,8,12,4,10,35,28.6,25,16,1,15,10,34,12,0
92,Álex Cantero,ESP,FW|MF,Levante,21,2000,6.8,6,4,2,3,1,1,8,12.5,7,2,0,2,1,7,0,0
93,Ander Capa,ESP,DF,Athletic Club,29,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
94,Étienne Capoue,FRA,MF,Villarreal,33,1988,25.4,44,26,18,23,3,15,28,53.6,13,17,5,12,35,79,51,0
95,Isaac Carcelen,ESP,DF|MF,Cádiz,28,1993,17.2,43,29,29,12,2,28,56,50.0,28,25,6,19,34,77,42,0
96,Cárdenas,ESP,GK,Levante,24,1997,24.0,1,1,1,0,0,0,3,0.0,3,0,0,0,1,2,19,0
97,Carlo,ESP,MF,Villarreal,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
98,Diego Carlos,BRA,DF,Sevilla,28,1993,32.9,35,24,20,13,2,16,24,66.7,8,48,33,15,24,59,120,5
99,Carmona,ESP,DF,Sevilla,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
100,Yannick Carrasco,BEL,FW|MF,Atlético Madrid,27,1993,28.7,34,19,16,12,6,19,44,43.2,25,26,5,21,19,53,12,2
101,Guido Carrillo,ARG,FW,Elche,30,1991,13.0,7,4,2,4,1,3,13,23.1,10,9,2,7,1,8,27,0
102,Dani Carvajal,ESP,DF,Real Madrid,29,1992,17.2,43,28,21,15,7,15,26,57.7,11,22,8,14,20,63,38,2
103,William Carvalho,POR,MF,Betis,29,1992,20.1,49,33,20,25,4,15,40,37.5,25,18,7,11,16,65,20,0
104,Casemiro,BRA,MF,Real Madrid,29,1992,28.5,79,51,45,30,4,30,67,44.8,37,65,19,46,38,117,65,3
105,Kiko Casilla,ESP,GK,Elche,34,1986,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,2
106,Catena,ESP,DF,Rayo Vallecano,26,1994,36.0,39,23,24,15,0,25,42,59.5,17,26,19,7,30,69,168,3
107,Dani Ceballos,ESP,MF,Real Madrid,24,1996,3.1,7,5,4,3,0,1,5,20.0,4,8,2,6,4,11,2,0
108,Franco Cervi,ARG,MF,Celta Vigo,27,1994,20.0,73,41,35,22,16,33,77,42.9,44,38,2,36,21,94,19,0
109,Chapela,ESP,MF|FW,Cádiz,22,1999,4.4,4,2,1,0,3,2,4,50.0,2,6,1,5,4,8,5,0
110,Chema,ESP,MF,Getafe,29,1992,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
111,Denis Cheryshev,RUS,MF|FW,Valencia,30,1990,6.3,14,5,6,1,7,6,15,40.0,9,9,1,8,9,23,9,0
112,Samuel Chukwueze,NGA,MF|FW,Villarreal,22,1999,14.8,13,9,6,5,2,3,6,50.0,3,7,0,7,5,18,4,0
113,Víctor Chust,ESP,DF,Cádiz,21,2000,20.3,19,10,14,4,1,11,17,64.7,6,20,8,12,16,35,87,0
114,Jasper Cillessen,NED,GK,Valencia,32,1989,16.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0
115,Pathé Ciss,SEN,MF,Rayo Vallecano,27,1994,12.2,31,15,20,8,3,12,26,46.2,14,16,6,10,30,61,27,0
116,Carlos Clerc,ESP,DF,Levante,29,1992,16.8,35,17,21,10,4,7,19,36.8,12,8,3,5,26,61,32,1
117,Coke,ESP,DF,Levante,34,1987,1.3,3,2,1,1,1,3,4,75.0,1,1,0,1,2,5,7,0
118,Álex Collado,ESP,MF|FW,Granada,22,1999,11.3,27,12,6,16,5,12,31,38.7,19,28,2,26,6,33,11,0
119,Eray Cömert,SUI,DF,Valencia,23,1998,4.5,5,3,4,1,0,3,6,50.0,3,3,2,1,2,7,6,0
120,Santi Comesaña,ESP,MF,Rayo Vallecano,24,1996,29.8,87,56,45,33,9,40,104,38.5,64,46,6,40,33,120,30,0
121,Diego Conde,ESP,GK,Getafe,22,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
122,Francis Coquelin,FRA,MF,Villarreal,30,1991,9.2,26,17,9,11,6,11,20,55.0,9,15,5,10,19,45,11,0
123,Jesús Corona,MEX,FW|DF,Sevilla,28,1993,12.9,12,7,7,5,0,3,6,50.0,3,4,0,4,8,20,6,0
124,Ángel Correa,ARG,FW|MF,Atlético Madrid,26,1995,20.6,16,8,5,10,1,7,29,24.1,22,25,2,23,10,26,4,0
125,Thierry Correia,POR,DF,Valencia,22,1999,15.7,35,23,26,6,3,14,29,48.3,15,20,5,15,19,54,27,0
126,Hélder Costa,ANG,MF|FW,Valencia,27,1994,12.4,27,16,11,9,7,14,41,34.1,27,12,1,11,3,30,9,0
127,Jaume Costa,ESP,DF,Mallorca,33,1988,20.3,35,26,23,7,5,23,31,74.2,8,22,7,15,23,58,55,0
128,Thibaut Courtois,BEL,GK,Real Madrid,29,1992,36.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,9,1
129,Philippe Coutinho,BRA,MF|FW,Barcelona,29,1992,5.6,6,3,3,3,0,3,11,27.3,8,3,0,3,4,10,3,0
130,Cristo,ESP,DF,Real Sociedad,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
131,Juan Cruz Armada,ESP,DF,Osasuna,29,1992,21.5,28,21,15,12,1,8,16,50.0,8,15,12,3,16,44,58,1
132,Marc Cucurella,ESP,MF|DF,Getafe,23,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
133,Jorge Cuenca,ESP,DF,Getafe,21,1999,29.8,46,32,30,15,1,21,28,75.0,7,29,14,15,39,85,155,0
134,Matheus Cunha,BRA,FW,Atlético Madrid,22,1999,11.8,19,12,3,11,5,5,20,25.0,15,18,2,16,6,25,9,0
135,Arnaut Danjuma,NED,FW,Villarreal,24,1997,16.4,7,6,3,0,4,2,4,50.0,2,5,0,5,2,9,3,0
136,Sergi Darder,ESP,MF,Espanyol,27,1993,34.7,45,22,16,19,10,18,54,33.3,36,16,1,15,26,71,32,1
137,Rodrigo De Paul,ARG,MF,Atlético Madrid,27,1994,23.9,55,30,22,25,8,30,60,50.0,30,24,3,21,21,76,17,2
138,Thomas Delaney,DEN,MF,Sevilla,29,1991,17.2,41,24,17,21,3,16,30,53.3,14,19,10,9,13,54,35,0
139,Ousmane Dembélé,FRA,FW,Barcelona,24,1997,15.7,24,16,6,10,8,7,23,30.4,16,8,0,8,8,32,3,0
140,Yusuf Demir,AUT,FW,Barcelona,18,2003,2.1,3,1,1,1,1,2,5,40.0,3,1,0,1,2,5,1,0
141,Sergiño Dest,USA,DF|FW,Barcelona,20,2000,16.8,32,15,21,10,1,13,18,72.2,5,22,4,18,2,34,18,0
142,Boulaye Dia,SEN,FW,Villarreal,24,1996,14.1,8,6,3,4,1,2,5,40.0,3,6,1,5,5,13,4,0
143,Mouctar Diakhaby,GUI,DF,Valencia,24,1996,21.6,35,24,18,15,2,13,23,56.5,10,29,17,12,30,65,87,3
144,Javier Díaz,ESP,GK,Sevilla,24,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
145,Víctor Díaz,ESP,DF,Granada,33,1988,16.7,23,15,14,9,0,12,25,48.0,13,19,11,8,17,40,71,1
146,Landry Dimata,BEL,FW|MF,Espanyol,23,1997,6.0,2,2,1,1,0,1,4,25.0,3,0,0,0,1,3,7,0
147,Stole Dimitrievski,MKD,GK,Rayo Vallecano,27,1993,30.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,3
148,Matías Dituro,ARG,GK,Celta Vigo,34,1987,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,5
149,Djené,TOG,DF,Getafe,29,1991,34.6,44,26,24,16,4,23,34,67.6,11,24,5,19,59,103,109,2
150,Naïs Djouahra,FRA,FW|MF,Real Sociedad,21,1999,2.4,7,3,2,2,3,4,8,50.0,4,3,0,3,2,9,2,0
151,Marko Dmitrović,SRB,GK,Sevilla,29,1992,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
152,Jaume Doménech,ESP,GK,Valencia,30,1990,3.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
153,Carlos Dominguez,ESP,DF,Celta Vigo,20,2001,3.8,4,1,4,0,0,4,6,66.7,2,2,1,1,4,8,21,0
154,Mario Dominguez,ESP,FW,Valencia,17,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
155,John Donald,ESP,DF,Elche,20,2000,2.0,7,4,4,2,1,5,8,62.5,3,5,3,2,3,10,3,0
156,Domingos Duarte,POR,DF,Granada,26,1995,18.7,18,14,9,9,0,6,11,54.5,5,27,20,7,22,40,82,0
157,Óscar Duarte,CRC,DF,Levante,32,1989,19.7,18,8,12,6,0,8,23,34.8,15,18,9,9,24,42,102,0
158,Rubén Duarte,ESP,DF,Alavés,25,1995,29.1,76,47,43,27,6,43,85,50.6,42,40,6,34,57,133,82,0
159,Unai Dufur,ESP,DF,Osasuna,22,1999,1.0,0,0,0,0,0,0,0,,0,1,0,1,4,4,4,0
160,Hugo Duro,ESP,DF|MF,Getafe,21,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
161,Hugo Duro,ESP,FW|MF,Valencia,21,1999,20.4,25,19,11,13,1,15,38,39.5,23,24,2,22,4,29,20,1
162,Aritz Elustondo,ESP,DF,Real Sociedad,27,1994,23.4,21,14,16,5,0,10,20,50.0,10,19,13,6,29,50,86,0
163,Adri Embarba,ESP,FW|MF,Espanyol,29,1992,22.1,44,29,22,15,7,26,69,37.7,43,35,3,32,19,63,30,0
164,Emerson,BRA,DF,Barcelona,22,1999,1.0,3,3,2,1,0,1,2,50.0,1,1,0,1,2,5,1,0
165,Youssef En-Nesyri,MAR,FW,Sevilla,24,1997,14.2,10,5,5,2,3,4,11,36.4,7,9,1,8,4,14,18,0
166,Gonzalo Escalante,ARG,MF,Alavés,28,1993,14.4,30,14,9,20,1,13,34,38.2,21,27,2,25,21,51,28,0
167,Aarón Escandell,ESP,GK,Granada,25,1995,3.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
168,Sergio Escudero,ESP,DF|MF,Granada,31,1989,15.9,46,24,25,17,4,26,54,48.1,28,18,3,15,26,72,35,0
169,Alfonso Espino,URU,DF,Cádiz,29,1992,37.0,107,63,58,39,10,44,112,39.3,68,45,10,35,54,161,87,1
170,Estanis,ESP,FW,Barcelona,17,2003,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
171,Pervis Estupiñán,ECU,DF,Villarreal,23,1998,17.5,36,22,20,11,5,17,24,70.8,7,13,5,8,25,61,29,2
172,Abdessamad Ezzalzouli,MAR,FW,Barcelona,19,2001,6.4,17,9,9,5,3,5,8,62.5,3,3,0,3,9,26,0,0
173,Radamel Falcao,COL,FW,Rayo Vallecano,35,1986,9.3,2,1,0,1,1,1,4,25.0,3,4,1,3,2,4,11,0
174,Fali,ESP,DF|MF,Cádiz,27,1993,20.0,32,19,24,8,0,17,32,53.1,15,26,16,10,24,56,82,0
175,Omar Faraj,SWE,FW,Levante,19,2002,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
176,Ansu Fati,ESP,FW,Barcelona,18,2002,3.7,3,2,0,2,1,1,1,100.0,0,4,0,4,1,4,0,0
177,Aleix Febas,ESP,MF,Mallorca,25,1996,1.3,4,1,0,4,0,2,4,50.0,2,0,0,0,0,4,0,0
178,Nabil Fekir,FRA,MF,Betis,28,1993,31.0,43,29,5,25,13,7,36,19.4,29,14,0,14,7,50,7,0
179,Felipe,BRA,DF,Atlético Madrid,32,1989,16.7,20,15,11,8,1,8,18,44.4,10,17,11,6,28,48,77,0
180,João Félix,POR,FW|MF,Atlético Madrid,21,1999,14.0,5,2,1,4,0,1,5,20.0,4,4,1,3,7,12,8,0
181,Aitor Fernández,ESP,GK,Levante,30,1991,13.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,7,0
182,Álex Fernández,ESP,MF,Cádiz,28,1992,22.8,47,31,22,17,8,21,61,34.4,40,30,7,23,30,77,31,0
183,Fernando,BRA,MF|DF,Sevilla,34,1987,20.6,24,17,14,9,1,12,33,36.4,21,21,13,8,29,53,32,2
184,Fidel,ESP,MF,Elche,31,1989,25.1,44,23,18,17,9,14,57,24.6,43,9,1,8,7,51,20,0
185,José Fontán,ESP,DF,Celta Vigo,21,2000,3.1,5,3,3,2,0,1,5,20.0,4,3,1,2,10,15,10,0
186,Dimitri Foulquier,FRA,DF,Granada,28,1993,2.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0
187,Dimitri Foulquier,FRA,DF,Valencia,28,1993,26.0,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0
188,Juan Foyth,ARG,DF,Villarreal,23,1998,21.4,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0
189,Enric Franquesa,ESP,DF|FW,Levante,24,1997,6.9,5,3,4,0,1,0,1,0.0,1,4,0,4,7,12,11,0
190,Jorge de Frutos,ESP,MF|FW,Levante,24,1997,19.6,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0
191,Javi Galán,ESP,DF,Celta Vigo,26,1994,36.6,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52,0
192,Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,27,1993,15.3,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21,0
193,Thiago Galhardo,BRA,FW|MF,Celta Vigo,32,1989,12.8,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9,0
194,Álvaro García,ESP,FW|MF,Rayo Vallecano,28,1992,33.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0
195,Dani García,ESP,MF,Athletic Club,31,1990,24.2,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1
196,David García,ESP,DF,Osasuna,27,1994,34.5,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0
197,Eric García,ESP,DF,Barcelona,20,2001,22.7,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3
198,Fran Garcia,ESP,DF,Rayo Vallecano,21,1999,33.6,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0
199,Joan García,ESP,GK,Espanyol,20,2001,1.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2
200,Manu García,ESP,MF,Alavés,23,1998,12.0,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0
201,Raúl García,ESP,FW,Athletic Club,35,1986,20.0,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0
202,Rubén García,ESP,MF|FW,Osasuna,28,1993,26.4,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0
203,Saúl García,ESP,MF,Alavés,26,1994,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
204,Unai García,ESP,DF,Osasuna,29,1992,15.6,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0
205,Mario Gaspar,ESP,DF,Villarreal,30,1990,6.9,10,4,2,5,3,6,10,60.0,4,6,3,3,6,16,15,0
